d,e,f,g,h,a,c,b
2,2,2,0,1,-3.0381093917172466,-5.586094095782459,1
1,0,1,2,0,-2.7777874485321687,-4.998288522100876,0
0,0,0,0,1,0.589592918310146,-3.2800720467442126,0
0,0,0,2,2,-0.7284156073358374,-3.042779659497372,0
2,0,2,0,2,-2.3683865701066047,-4.7999313375718815,1
2,0,2,2,0,-4.6526664412240715,-4.216102688208197,1
0,1,1,2,0,-2.991277476290073,-3.5917768885862005,1
0,2,2,0,0,-1.4207363159512711,-4.856392321784914,1
0,2,1,2,1,-4.701635912992714,-3.304528700399364,1
0,2,0,1,2,-2.3510588079672674,-2.0422315480672215,1
0,2,2,0,0,-1.6047477338314862,-6.093913117089941,1
0,1,1,0,0,-0.9219052490210398,-2.6571223724880078,1
1,1,0,2,0,-0.878158940775801,-2.503822624308474,0
0,0,2,2,1,-4.962295046920386,-6.542920807440671,1
2,1,2,1,2,-2.54855447863931,-3.836532391951816,1
1,1,0,1,2,-0.3022485689836119,-4.635572513518778,1
2,2,1,2,2,-1.1026089363210683,-2.699261445609312,1
2,0,1,0,1,1.6300734072767633,-5.435337846919168,1
0,0,1,2,0,-1.9821067889166375,-4.7304652949942145,1
2,2,2,2,1,-2.8157089358836536,-4.831818709356504,1
0,1,2,1,2,-5.048519999144617,-5.089402543544354,1
1,1,1,1,2,-2.023980342792046,-2.7248238646326266,0
2,2,1,1,0,-0.5440121132344302,-4.851489925373064,0
2,2,2,1,2,-4.938032984539558,-2.560864776904368,1
2,2,2,2,0,-4.680869784235474,-3.281725210820937,1
1,1,2,2,0,-4.225679043462894,-4.5082633869211355,2
1,2,1,1,0,-1.0792306121510364,-4.710370960442535,1
0,1,1,1,0,-1.5323674026846823,-6.848427138445476,1
1,2,2,2,0,-4.877319384674651,-2.408110131399389,1
1,2,0,2,0,-1.0489851496043108,-4.595116469056764,1
2,0,0,1,0,1.7781112271922233,-2.7609858242471583,1
0,2,0,2,0,-0.4911265062376857,-4.542467038188588,0
0,1,2,2,2,-6.102685466540516,-3.945204650657455,1
0,0,2,1,1,-3.5037274425701104,-7.313996722081188,1
1,1,1,1,2,-0.5984029135124621,-2.9321641053603686,1
0,1,1,1,2,-0.9763025886927412,-5.13311224162155,1
1,1,0,1,0,-0.8111871022595878,-2.7034724881224004,1
0,0,0,0,0,0.5222216332671785,-3.8230983764218123,1
1,2,0,0,2,1.2090323671732284,-6.069816074129012,2
0,1,2,0,2,-0.9133576050926715,-5.529847842421348,1
2,0,2,2,2,-3.2422451594556514,-0.9338460420407477,1
1,0,0,2,1,-1.894634284671603,-3.690968039839584,1
1,2,2,2,1,-4.212486042039969,-3.256359647415841,1
2,0,0,2,0,0.7809132034022094,-3.693183126022127,1
1,0,0,0,2,-1.1666672391892172,-4.758053789761145,2
1,0,1,2,2,-2.4872457546975415,-4.773405971578581,1
2,2,1,0,2,0.2027592129037816,-3.273060416629818,0
2,1,1,2,1,-2.403475884281119,-4.869390612971518,0
2,2,0,1,0,-0.5932209119721941,-2.7367064228215345,0
2,1,2,1,1,-2.475676958382302,-6.050146472445901,1
0,0,2,2,1,-3.5937251520776465,-5.212015498821316,1
1,1,2,1,0,-3.3249244271482206,-5.700242909664479,1
2,2,1,0,2,-0.852612667196014,-3.872360281615073,1
0,0,1,2,2,-1.0005695481990082,-3.496724703495783,2
2,0,1,0,0,2.0861366997516604,-2.315679023692052,2
0,2,0,1,2,-0.21713661903763382,-2.208660321404798,0
2,1,2,1,0,-1.5298592113149703,-3.604700594605099,1
2,0,2,0,2,0.09454782561017916,-3.240752514590345,2
2,1,0,1,2,-1.0030176421100536,-4.347136222254339,1
1,0,2,2,1,-3.0260580576170555,-4.3098848384932955,1
1,2,0,2,0,0.7952045605121849,-2.516191542463001,2
1,2,2,1,2,-4.784402896333834,-3.954442154568277,1
2,1,1,0,2,-0.8663908803882546,-2.1758721596688124,1
2,2,0,1,0,-0.44126225040258404,-2.602308368109716,1
0,2,0,0,1,-0.6131362455284133,-4.731293705078356,1
0,0,2,1,0,-1.786048715360348,-5.0380906092316184,1
2,1,1,1,1,-1.4782616964183757,-4.428718322392092,0
2,2,1,0,2,-0.8122713712625649,-2.636602895015002,2
1,2,1,2,1,-3.156271033047034,-6.415393829071432,1
2,0,1,0,2,0.41403521789249537,-2.69140925227761,0
0,2,1,2,1,-3.1844415068301455,-3.4749924019223157,1
1,1,2,0,2,-2.1914141528422464,-5.205693808279145,1
1,0,1,2,0,-1.459438546220215,-4.830474099796,1
2,0,1,1,1,-0.5437154747697399,-4.588601643347213,1
1,0,2,0,1,-0.7732709691073565,-3.9998322352155347,0
1,1,2,2,0,-3.9531955016397338,-4.093317343826297,1
2,0,2,2,0,-1.1181930213550413,-4.396264797362827,1
1,0,2,0,1,-2.0079356614883985,-6.29136295855869,1
0,2,2,2,1,-3.4162625235388098,-2.746376722848264,1
1,1,2,1,0,-2.5407867547935084,-2.7957133808787678,1
0,0,1,0,2,-0.261911434275511,-4.565091605041045,1
0,2,1,0,1,-1.4094788020665947,-2.700173763579202,1
0,1,2,0,2,-2.8489133388623804,-4.129812948603067,1
1,1,2,2,1,-3.487937054838183,-6.514887542079999,1
2,1,1,0,2,1.7975278122060743,-4.099760642264689,1
2,2,0,0,0,2.2420957186756576,-2.96392610073377,1
0,0,2,0,2,-3.0296007714098323,-6.354774620573976,1
1,2,1,1,1,-0.8173027517307042,-5.764635605439925,1
0,1,0,0,1,-0.22317370638236048,-5.1775927091105505,0
0,1,2,0,2,-2.4892185288017834,-4.076472364554289,1
0,1,0,0,2,1.2423407731985754,-4.060651265384052,1
1,2,0,0,2,0.08395254034072747,-1.6485159877966078,0
1,0,1,1,1,-0.38673545926907477,-5.342256578883389,0
1,1,0,1,2,0.19459488331807784,-3.4306106249475175,1
0,1,1,0,1,-1.1088348400627064,-5.337360083164595,1
0,2,2,2,1,-5.3964232709627415,-6.264691231233739,1
2,0,1,2,0,-0.6886475845066877,-2.9763589284119765,1
1,2,2,0,2,-2.2985031530883155,-4.0182546558717895,1
2,2,2,1,0,-3.9306149621996034,-2.5689173694152174,0
0,0,0,1,1,1.0636758110703561,-6.552740747543983,0
2,1,1,1,2,0.8512352445396867,-3.517988579783166,1
2,2,2,0,2,-0.8936105781582224,-5.045584264745113,1
0,0,0,2,0,-2.143442965930055,-5.297293727204363,1
1,0,2,2,2,-1.7806195578343502,-4.3513501861687995,1
1,0,0,2,0,-0.4635538788932427,-4.364707859845482,0
2,0,1,1,2,-1.291518873005999,-2.2578570706391647,1
2,0,0,2,0,-1.0111294890063627,-1.843871926560684,1
0,1,1,0,1,-0.1814795782327362,-5.917791711075903,0
0,2,0,2,1,-0.6455940860742422,-4.693801852580758,1
0,0,0,1,0,-0.6277470271906356,-4.06537291026871,1
0,2,1,2,2,-1.179263641711806,-3.358157491175124,1
2,1,0,2,1,-2.0569049708251175,-4.277803954688819,1
1,2,2,2,1,-5.1843836468144255,-3.1367412359638145,1
1,1,2,1,0,-3.0716760769868063,-4.559295436130733,1
0,0,2,0,1,-0.41545269557705766,-5.267001572584882,0
2,2,0,1,1,-0.5163101579874912,-4.5086541931965,1
2,2,1,2,1,-2.307008389433704,-3.5774834428267384,1
0,2,0,1,0,-0.7992594255740313,-2.7464000609575283,0
0,2,1,1,0,-1.621137777451567,-4.076267568914075,1
0,2,0,0,2,-1.0116986262741612,-2.29098560606069,2
0,0,1,2,1,-2.8467373064575456,-5.416728100781507,1
2,2,0,0,2,0.4341223310395647,-2.4855379316973187,1
1,2,0,1,0,0.10154459907198266,-3.089143867034393,2
0,2,2,0,0,-3.3911810489920478,-3.367274249149183,1
1,1,1,1,0,-0.7339110444027255,-4.659672822567352,1
1,2,0,0,2,0.8492878770427619,-3.8198068321902396,2
0,2,2,2,1,-3.241482917709739,-6.104983488946551,1
0,0,1,1,2,-1.7243738171493925,-4.801213142623679,1
1,0,0,0,2,1.8734661519629379,-4.2162198950788445,1
0,2,1,1,0,-2.565850423044739,-5.108091823715225,1
1,2,0,2,2,-2.266662893407539,-3.15668739145686,0
0,0,1,1,2,-1.7005357667285,-3.2561807439462553,1
2,0,2,1,1,-0.09482988662934222,-4.71469289070922,2
2,1,2,1,1,-4.074215473365627,-2.9545065443067378,1
2,1,0,1,2,-0.44215252726952275,-3.642778034400137,1
0,1,0,0,2,0.13253239414888507,-5.07721484952036,0
0,1,1,1,2,-1.8606917964262106,-4.781063103663277,0
1,2,0,2,1,-0.009605653520182722,-4.672249637025585,0
1,2,0,2,0,-0.98771579763813,-3.243687585942873,1
1,0,2,2,1,-2.9068996337490076,-5.104803361990588,1
1,0,2,1,2,-2.140013681296319,-4.799486357278539,1
2,1,1,0,0,0.3824777132217583,-1.0723525266870766,1
2,1,1,1,1,-0.2204070006273685,-2.9981728671505428,0
2,2,0,1,0,0.29826923736990985,-3.103123115809498,2
1,0,0,2,1,-0.3992292739700097,-5.355951128413304,0
1,2,0,1,1,0.43888172377097245,-4.759857767072446,2
2,0,0,0,0,3.937520729436213,-2.506521704995573,0
2,1,2,2,2,-3.7619764850531294,-3.093469877953756,2
2,2,1,1,1,-1.5795771502080038,-5.123478590329403,1
1,0,0,2,1,-0.7569576872621606,-5.156465741185714,1
2,1,1,1,1,-2.5989141878419297,-5.346058898668341,1
0,1,0,1,2,-0.6558774198272579,-3.1606856032508577,1
2,2,2,0,2,-2.6238261900318687,-1.7676112550677414,1
0,1,1,1,0,-2.2767104185488685,-2.8337066522150245,0
0,2,1,0,2,-2.6237252508998483,-4.1843561310849005,2
0,0,1,1,2,-3.1718788974097656,-3.7565470564185546,1
0,0,1,1,1,-3.0426151824013,-6.263003729543404,1
0,1,1,0,0,-0.7532217237108122,-3.7748887630026644,2
1,0,2,2,0,-0.6596062872995292,-3.568936166994595,2
1,1,2,0,0,-1.5095012714267293,-6.35764969449534,1
0,0,0,1,0,-0.545302504817733,-4.504449452388228,0
1,1,0,2,0,-1.440538882645981,-3.875872663785618,0
0,1,2,1,2,-3.8154577021727736,-5.1932159202598625,1
1,0,1,2,1,-1.694740469642782,-5.521127103173391,2
1,1,1,2,0,-0.7384913664001147,-1.2510062863684341,1
1,2,2,0,1,-1.3122241176631346,-4.796688847620306,1
1,2,2,0,0,-1.280597949069543,-4.462719907985762,1
0,1,2,2,1,-3.2398468104808966,-6.2165264236489435,1
0,1,0,2,0,-3.250711047645703,-4.225103305160663,1
2,1,0,2,0,-1.0181517197921135,-3.8158817466943895,1
1,2,0,0,1,1.5281227150464207,-4.2313559267043415,0
1,0,0,2,2,-0.8902144658361242,-4.4973981026724585,1
0,2,2,2,1,-5.458864923871952,-5.7125788747055255,0
0,2,0,2,1,-2.090820530664062,-3.8566916434333463,1
1,1,1,2,0,-2.3286555161330607,-2.6581758718398527,0
1,2,2,2,2,-3.0666022194335967,-5.5400037280386485,1
0,1,0,1,2,-0.6650192507364573,-3.034789815380716,1
1,0,2,1,2,-2.5381264417686973,-4.793355948061467,1
1,2,2,0,1,-2.493643619124668,-3.8319510691812617,1
1,2,2,1,2,-2.5094114879116893,-4.737156795740876,1
1,1,1,1,1,-1.4361460137507305,-4.9656987926423035,1
2,1,0,2,1,-0.8194743427430857,-3.8459682682587846,0
2,1,1,2,1,-1.5657909280385833,-3.305805427242164,0
1,0,1,1,0,-1.4368109005765084,-2.983483921955378,0
2,1,1,0,1,1.0073423633153515,-5.152552911867644,2
0,2,2,1,0,-2.979296022827891,-5.1798034577946925,1
1,1,2,2,0,-4.5468951886916145,-2.8846544606696574,1
2,2,1,0,2,0.819044535975511,-3.4939000391168573,1
2,0,1,2,2,-0.6370740320079329,-1.3405271757815387,1
1,1,2,0,1,-1.569969631804738,-4.546625833689708,2
2,1,2,0,0,-1.1580164687727448,-4.974615885501695,1
0,1,0,2,2,-2.204405782624257,-2.6137277162583477,0
2,1,2,1,2,-2.7758127632882,-3.248876946564189,1
0,0,0,1,1,-1.6691529166305217,-5.260534197904738,1
0,0,2,0,0,-1.5765433601086858,-5.265265844994268,1
1,0,2,2,1,-2.8959928261823116,-4.38432105155486,1
2,2,1,1,0,-2.088806496659953,-3.896181729399469,1
1,1,2,0,0,-1.8254238947682113,-4.949960061609728,1
0,0,0,0,1,-0.28343302831751427,-5.798089807947089,1
2,2,1,1,2,-1.2310650790796367,-3.3190285104019397,2
2,0,0,0,0,2.0244921432023117,-3.172030678210815,1
0,2,0,2,2,-0.561225322245519,-2.974089037026621,1
2,0,1,0,2,1.5151274525873986,-2.550590896854125,0
2,1,2,0,2,-1.609038810868111,-1.5053056338368096,1
2,2,2,0,0,-3.074413683186197,-2.923963571817114,0
2,2,1,1,1,0.6820033547746682,-4.500306965534053,0
1,0,2,2,0,-1.7299452981579924,-3.962699380165851,1
1,1,0,1,0,-0.682046851063046,-3.4452836601751655,2
0,0,2,2,1,-3.776128448827292,-6.910633955644534,1
2,0,2,0,0,-1.8477881255872446,-3.727918352927306,1
