c,d,e,f,g,h,i,j,a,b
2,1,2,1,1,1,2,2,-3.7886502188584084,1
1,0,2,0,0,1,1,0,-5.240307039735723,1
1,0,2,2,0,1,0,2,-6.311873149201236,1
1,0,1,1,1,1,1,0,-3.14318739884792,1
1,2,0,2,2,0,1,2,-0.2897719946983115,0
0,2,0,0,1,1,0,1,-6.054976027314119,2
2,1,2,2,2,0,1,2,-2.996333745146913,1
1,0,0,0,2,0,0,2,-2.5488456878631887,1
1,0,2,2,0,1,0,2,-7.53322604542103,1
0,2,2,1,1,1,2,1,-4.753988966617882,1
1,2,1,1,0,2,0,2,-5.979036941897298,0
0,2,2,0,2,0,2,0,-4.013461818359644,0
2,2,0,1,1,0,1,2,-1.3662526344327106,1
2,0,2,1,0,2,0,1,-5.709900310933223,1
2,2,2,2,0,0,0,2,-7.762211936704125,1
0,1,1,2,1,2,0,0,-5.90717062045236,1
0,2,1,0,0,1,2,1,-2.7923058025834058,1
1,0,1,1,0,2,0,2,-5.2017614776216385,1
1,0,1,2,0,0,2,2,-2.3663112337925183,1
1,2,2,2,1,1,2,2,-3.9292478430656246,1
0,2,0,0,1,0,1,2,-3.8011464111658144,1
0,1,1,1,0,0,2,1,-1.0895736831996565,1
1,2,2,2,2,0,2,1,-3.3024456466970467,1
0,0,0,0,1,2,0,2,-7.229085525302948,1
0,0,0,2,0,0,1,2,-1.529802551825315,1
2,1,1,1,2,2,0,2,-6.024907944490515,1
2,1,2,2,0,1,2,1,-3.5742600057940526,1
0,2,1,1,1,0,0,2,-3.92119684491443,1
0,2,2,2,1,2,2,2,-4.365968976024418,1
1,2,1,0,1,1,1,0,-3.5799221630319016,1
2,1,1,2,2,2,2,0,-0.6737593365983277,1
0,0,1,1,2,0,0,0,-3.2251238450848096,1
2,0,1,1,1,1,2,0,-1.8370544352582288,1
2,1,1,2,2,1,2,1,-1.6914822209527642,1
0,1,0,0,0,1,0,1,-4.373845026351125,1
2,1,1,0,2,2,1,1,-3.8691582887590794,1
0,2,1,2,1,0,1,1,-2.908810219576,1
0,1,0,2,2,1,1,2,-2.7950648449254714,0
2,2,2,1,2,0,2,2,-3.5858325792375108,1
1,1,1,0,2,2,1,1,-5.290314452154133,1
0,1,0,1,1,1,1,0,-0.5893222344386722,2
0,1,1,1,1,0,2,1,-1.0492855302955375,1
2,2,0,0,2,1,2,0,-1.9935577427172693,1
0,1,0,2,1,2,0,2,-4.28072672130378,1
1,2,0,2,1,2,2,2,-1.5516300754271208,0
1,0,2,2,0,1,1,1,-5.29916374310398,1
1,0,2,1,2,1,0,2,-7.6960891207464055,1
2,0,0,1,2,0,1,0,-1.5546482564839015,2
2,1,0,0,1,0,0,2,-5.385194234824678,1
2,0,1,2,1,0,2,1,-1.1633668039107898,1
1,2,0,0,1,0,2,1,-3.5296973221179453,1
1,0,2,0,2,0,2,0,-3.1772258102850244,1
2,1,0,1,0,2,0,1,-2.1934677762980996,1
0,0,2,1,1,1,0,2,-4.9411826018777205,1
0,2,2,0,0,2,1,0,-4.208432614372398,1
2,1,0,0,2,1,2,1,-3.1409863693348363,2
2,1,0,2,1,2,0,1,-4.85888946533591,1
1,2,0,2,2,1,0,2,-4.903055588245175,1
1,0,0,1,2,2,0,2,-4.218730368302269,1
2,0,2,1,1,2,1,2,-6.065721793050177,1
0,2,2,0,0,0,0,0,-5.684083351968396,1
1,1,2,1,1,0,0,2,-5.903439895703403,1
2,0,0,0,0,2,2,2,-4.811780168005456,0
1,2,1,2,0,1,0,1,-4.779288806214101,1
2,0,2,2,1,1,2,1,-3.285322660171688,2
2,1,0,0,0,2,2,1,-2.526889235759785,1
1,1,0,2,1,1,2,0,-0.16288640993262438,1
2,2,0,0,2,1,1,1,-5.100847967272708,1
0,0,0,1,0,2,0,1,-6.3183698427204735,1
1,0,2,1,0,0,2,2,-6.638782304521543,2
0,1,2,1,2,1,2,1,-5.711090918608555,1
2,2,2,0,0,2,0,0,-4.924913860326623,1
0,0,1,1,2,2,0,1,-7.245348247821303,1
2,0,2,2,0,1,1,2,-4.014857714245968,1
2,1,2,2,1,0,1,1,-3.412846729209413,0
2,1,2,2,1,2,1,1,-4.380244011701561,1
2,1,2,1,1,2,1,1,-3.7284018904829876,1
0,0,1,1,0,0,1,1,-3.67535849776491,1
2,2,0,1,0,2,0,2,-5.366542822646651,1
1,0,2,2,2,2,0,2,-6.6324264197067055,1
2,2,0,2,1,1,2,2,-2.0453367705748615,1
2,2,0,0,2,0,1,0,-0.5497264217702416,1
2,2,0,1,1,2,1,1,-2.5170066525390133,1
2,1,0,2,1,0,2,0,2.1305804658288063,1
0,0,2,1,1,2,2,2,-6.496835095009397,1
0,0,0,2,1,0,0,2,-4.131519259313391,1
1,0,0,0,2,0,1,1,-3.094323800399141,1
1,2,2,1,2,1,1,0,-2.1812773706174227,1
0,0,1,2,0,1,0,1,-5.65266906955266,1
2,2,0,0,2,0,2,1,-1.6765681352032578,1
1,2,1,1,0,1,1,2,-3.957259632289256,1
2,2,1,2,1,0,1,1,-0.6596847080274988,2
2,0,1,0,2,2,2,2,-4.487524103696389,1
2,0,1,0,2,0,1,1,-2.974198564310946,1
0,1,2,2,2,0,0,1,-4.9591023597598,1
2,0,0,0,1,0,1,1,-3.8116290699592756,0
0,2,0,0,0,0,2,2,-2.506878331413867,1
2,1,0,2,0,2,1,1,-1.3027246616959776,0
2,0,0,1,0,0,2,2,-0.3742864376022109,2
1,0,2,2,1,0,0,1,-5.559233661706124,1
2,0,2,0,2,2,0,1,-7.0515058552995695,1
2,1,0,2,0,1,1,1,-1.952711955232908,2
0,0,2,2,1,1,1,2,-7.064771246936529,1
2,1,2,2,1,0,0,2,-6.556282893874472,1
1,2,1,2,0,1,1,0,-0.20405362336973132,1
2,1,1,1,2,1,1,1,-2.694492991149165,1
1,2,1,2,0,1,2,1,-2.040642272361739,1
0,0,1,0,0,2,2,2,-7.1416633669352185,0
1,0,2,0,0,2,0,2,-9.754942730947988,2
0,1,0,2,1,1,0,0,-3.6432288340923433,0
1,2,0,2,2,2,0,1,-2.358973035985726,1
0,1,1,0,1,2,0,0,-6.296825149008006,1
1,2,2,2,2,1,0,2,-5.877265648781414,1
2,0,2,2,2,1,2,0,-2.710414856671236,1
0,1,0,2,1,1,1,1,-2.5804405084869044,1
2,1,2,1,1,2,1,2,-6.236548560999369,1
2,2,0,2,1,2,2,2,-2.074522159445306,1
2,2,2,1,2,0,2,1,-2.0980820962066193,1
1,0,2,2,1,0,2,2,-3.9983007328004265,1
1,2,2,0,0,1,0,2,-7.92381012115694,1
0,1,0,0,2,2,2,2,-5.455626907369775,1
1,0,2,0,0,0,0,0,-6.40585730062539,1
1,0,1,0,2,2,2,2,-6.975069770589179,1
2,1,2,0,1,1,1,0,-4.4503088990538195,0
2,1,1,2,1,2,1,0,-2.8444786251387217,0
0,1,2,1,2,1,0,1,-7.327223241376222,1
0,1,1,0,1,2,1,1,-3.6633560119422186,0
0,2,0,2,1,1,1,1,-3.36901113134585,1
0,1,2,2,1,0,0,1,-5.475671662758406,1
2,0,2,2,1,1,2,0,-1.8688758184142276,0
1,0,0,1,2,2,0,2,-5.760971917399878,1
2,1,2,0,1,1,0,1,-6.240214090761161,1
1,1,0,0,0,0,2,1,-2.411369603440767,1
1,2,2,2,1,0,2,2,-5.173470454163581,0
2,2,0,1,2,2,0,2,-4.4159588498410525,1
0,2,1,2,2,1,0,2,-4.106682939062229,0
0,1,2,2,2,2,0,0,-5.921628248231011,1
0,1,2,2,2,0,1,2,-3.740326603822029,1
1,2,0,1,2,1,0,2,-3.800607199508664,1
2,1,0,2,2,0,1,1,-0.9158420372156555,1
2,2,1,0,0,2,0,2,-6.07444508904288,1
0,2,0,2,1,0,1,0,0.3357094619254586,1
1,0,1,2,0,0,0,2,-3.5249221219639,1
2,2,0,0,2,1,1,1,-2.9601830503887925,1
0,1,1,2,0,1,2,0,-1.1738978313966524,1
1,0,1,2,1,1,0,0,-2.077721479406236,1
2,2,0,1,1,1,0,0,-0.9429640979070955,0
2,2,1,1,1,0,2,2,-0.589095428962,1
1,0,1,1,2,2,1,2,-5.21390144272913,1
1,2,0,2,0,1,1,1,-2.2540408627296395,0
0,1,0,0,0,1,0,2,-6.342736818986306,1
1,0,1,0,0,0,2,1,-3.405248121526434,0
2,0,2,2,1,2,0,1,-8.37279888733282,1
0,2,2,0,0,1,2,0,-5.23967422864898,0
1,1,2,2,2,0,0,2,-6.221918029133004,1
1,2,0,0,2,0,0,2,-4.165206341288735,1
2,2,2,1,2,2,2,1,-5.34118980524748,1
2,2,1,0,0,1,1,1,-4.065114523138454,1
1,0,0,2,0,0,1,1,-1.3552508380527366,1
2,2,1,1,1,1,1,0,-0.7488275372212281,1
0,2,1,1,0,0,0,0,-1.4352512652926706,2
2,1,2,1,0,2,2,1,-5.039035379165425,1
1,1,1,1,0,2,2,0,-1.4884443203657294,1
1,0,0,2,1,0,2,0,-0.9943176142988168,1
0,2,0,1,0,1,2,0,-2.48645696582979,1
1,1,1,0,2,2,0,1,-7.139455037126171,0
2,1,1,1,0,1,2,2,-3.3783900994685796,1
0,2,2,2,0,0,2,1,-4.444614126283366,1
1,0,0,2,0,1,2,0,-0.013230268139190704,0
2,0,0,0,0,0,1,1,-2.2825100571914176,0
0,1,0,1,1,2,2,0,-1.8017693208140133,1
1,0,1,2,0,2,2,2,-1.6051929114447794,1
2,1,0,0,1,0,2,1,-1.883642436775054,1
1,2,1,0,1,0,1,0,-1.170486694532964,0
0,2,1,2,1,2,2,2,-2.996866129783442,1
2,1,2,2,2,1,2,0,-1.0495620882699914,1
0,1,1,1,2,0,0,2,-6.054926344918544,2
2,0,2,1,2,1,1,1,-5.2539817467798136,1
2,2,2,0,2,0,2,2,-3.8578604370629113,1
0,1,2,1,1,2,1,1,-6.049985545537779,1
1,0,1,0,1,1,0,2,-5.745811022158076,1
0,0,1,1,1,1,2,2,-4.852674448291538,1
2,1,1,1,2,0,2,1,0.00927898290441731,0
0,2,2,2,0,0,2,0,-0.5712321446630444,1
2,0,2,0,0,1,1,1,-8.156790430207023,0
0,2,2,2,1,0,2,2,-2.975844793752797,1
2,1,0,0,2,0,0,1,-4.909304984559554,2
2,2,2,2,0,2,2,0,-1.0450066837597594,1
0,2,1,2,2,0,0,0,-1.784321381268933,1
2,0,2,1,1,2,1,0,-4.324120460520931,1
1,1,0,2,0,2,0,2,-5.178913076787548,1
0,2,2,0,2,1,0,1,-9.457836634082874,1
2,1,1,1,2,2,2,0,-1.2361418073721304,2
0,0,1,2,2,0,1,0,-2.74825243371746,1
2,1,1,1,1,2,1,1,-3.7726316853330717,1
1,2,0,0,1,1,0,0,-4.1713718228433825,1
2,2,2,2,1,0,1,0,-0.8791510564123686,1
0,0,0,2,2,2,0,2,-4.8279540456325645,1
2,0,1,1,1,0,2,2,-3.1163098537570333,1
0,1,2,0,0,2,1,2,-7.651623231602951,1
1,1,0,0,0,1,2,0,-2.1658348951400344,1
1,2,1,1,0,1,1,1,-2.8302817904603264,1
1,0,0,0,2,1,2,0,-1.8225408581455733,1
1,0,1,2,2,0,0,2,-2.7823974739401938,1
0,0,2,2,2,2,0,0,-5.052415284403743,1
0,1,1,0,1,0,0,2,-5.155125198329086,0
1,2,2,0,0,2,0,1,-8.193665904977724,1
2,1,0,2,0,2,1,1,-1.6263385149440255,1
0,0,1,2,1,0,1,2,-2.2306276277005903,1
2,2,2,2,0,1,1,2,-4.590053304203862,1
0,1,1,2,1,1,1,1,-2.8046444334073435,1
0,1,0,1,2,0,1,0,-2.0577927439750687,1
2,2,0,1,1,2,2,2,-3.4776788578034212,1
0,0,2,2,0,0,0,1,-7.661859030190229,1
0,1,1,1,1,1,2,2,-3.8388923379108846,1
1,2,0,0,0,1,1,0,-1.6881583920643202,1
1,1,0,0,0,1,1,0,-1.138605808977086,1
2,1,1,2,1,2,2,0,-1.7896255841200257,1
1,0,1,0,1,1,2,2,-3.973882686389587,1
0,1,1,2,0,1,1,1,-4.305480985368375,1
0,0,2,0,1,0,1,0,-4.317756901189928,1
0,2,1,0,1,0,1,2,-3.5146557536640386,1
2,0,1,2,0,1,0,2,-5.532952738911336,2
2,0,0,2,1,2,0,1,-6.018876277612041,1
1,2,0,0,2,2,2,0,-1.7489928868073839,1
1,1,1,0,0,0,2,1,-4.4891697237788275,1
1,1,1,1,0,1,0,2,-4.538507880469392,1
0,0,0,1,0,0,0,0,-2.6691854402637927,1
0,2,2,2,2,0,2,0,-0.08837133482834214,0
0,1,0,0,2,0,2,2,-3.6545691417418222,1
0,0,0,1,1,2,2,0,-0.4071548742443436,1
2,2,1,0,2,1,0,1,-5.25894764899606,1
1,0,2,2,2,1,2,1,-5.1200633280644094,1
0,0,2,1,0,0,0,2,-7.437576043785816,1
1,1,1,2,0,2,1,0,-0.8129018639431156,0
0,2,0,1,2,0,2,0,-1.4360716721727442,0
1,1,0,1,1,0,2,2,-0.7446801245605388,1
0,0,1,1,2,2,1,2,-5.849775413016351,1
0,0,0,0,1,2,2,0,-3.5322853251653648,1
1,1,0,2,2,1,0,1,-2.8118590092230606,1
2,2,0,1,0,1,2,0,0.08641579660607088,2
0,0,0,0,0,0,1,2,-5.11285704129412,1
2,2,1,2,1,1,0,2,-5.465108765949267,1
2,1,2,2,1,1,0,2,-4.607206450485948,1
0,1,2,0,0,0,1,0,-4.018040299072769,1
0,2,1,2,2,1,1,2,-2.3540492663877863,2
2,1,1,2,1,1,1,1,-2.7678064178839703,2
0,1,1,1,0,1,0,0,-4.072398602135558,1
1,2,2,0,2,0,0,1,-8.24850490348065,1
2,0,1,1,0,2,0,0,-3.3006874069916616,1
0,0,1,2,1,1,0,0,-1.9290117613986264,1
1,1,2,2,0,2,2,1,-3.4492888508594772,1
1,2,2,2,2,0,2,1,-2.8386040121906415,1
1,2,0,1,1,1,1,1,-3.2346694835956784,1
1,2,0,1,2,0,2,2,-3.0621164237643668,0
0,1,1,0,0,2,2,2,-3.645679718413806,1
2,2,2,2,0,1,0,1,-4.977210623518923,1
2,2,2,2,1,1,1,1,-3.9941355813762445,1
1,2,1,2,1,2,2,2,-1.7971134969178824,1
2,0,1,0,0,2,1,2,-5.734944688677219,1
2,0,0,0,1,2,2,2,-4.3771346848173875,1
2,1,0,2,0,1,1,2,-3.6428105750928195,1
1,0,0,1,2,2,1,1,-2.4791862447970576,1
2,2,1,0,2,0,2,1,-1.851160071340825,2
0,2,1,1,0,0,0,1,-3.7833015815664295,1
1,0,0,2,2,2,2,0,-1.0400833587607872,1
0,2,0,0,1,2,0,1,-5.814166724513097,1
2,0,0,1,0,0,0,0,-1.2097259611745748,1
0,0,2,2,1,2,1,1,-6.088689699822321,1
1,1,0,2,2,2,2,2,-1.5858504876546853,0
1,0,1,2,1,0,0,0,-1.4816204506477888,1
0,1,0,1,1,2,0,0,-0.8921803831526409,1
1,1,0,1,0,1,2,0,-1.3925686866348184,1
1,0,2,0,0,1,1,0,-5.665257451221221,1
2,0,2,0,0,2,0,2,-8.469872198165884,1
0,0,0,1,1,1,0,0,-3.812761268533948,1
0,1,1,0,0,1,0,2,-6.837298716179695,1
0,0,0,0,0,0,2,2,-2.4736556571307995,1
2,0,2,1,1,2,2,2,-5.468314410118859,1
2,0,2,1,2,1,2,1,-3.9074467710220655,1
2,2,2,0,1,0,2,2,-3.0845403654723924,1
2,2,1,2,2,0,2,2,-1.4951598834912956,1
1,1,2,1,1,0,1,2,-4.560136863198843,1
0,0,0,0,1,2,1,2,-5.030709221247641,1
2,1,2,1,2,2,1,2,-6.170212017832587,1
1,0,2,1,1,1,1,2,-4.651095798669072,0
0,2,2,1,0,2,2,1,-5.118481255310733,1
1,0,2,0,1,0,1,2,-7.0812042331714355,1
0,1,0,2,1,2,2,1,-3.7828382771821376,1
0,0,1,2,0,2,2,1,-3.4867368976428033,1
1,1,0,1,0,2,0,0,-1.6727321587666584,1
0,0,0,0,2,2,0,2,-8.909853765650974,1
2,2,1,0,0,1,2,2,-3.4515211036900357,1
1,1,2,2,2,0,0,2,-6.563357815311994,1
2,1,2,2,1,0,0,0,-1.6710996078886795,1
2,2,0,1,2,1,0,0,-1.3897643657558414,2
1,2,0,2,0,0,0,2,-1.432347409759702,0
0,0,2,0,0,0,1,1,-6.617797686885092,1
1,2,1,2,1,1,0,0,-2.17029976498063,1
0,0,1,0,2,0,0,2,-6.836957643378084,1
1,1,0,2,0,1,1,2,-3.5550213317670076,1
2,1,0,0,0,2,2,1,-2.3283722683523833,0
0,1,2,2,1,0,0,2,-5.403502883341935,1
1,1,2,2,0,1,1,1,-4.054938632993479,1
2,0,1,0,0,1,2,0,-2.1492530421064315,1
1,2,2,2,2,1,0,2,-6.110063866595146,1
2,2,2,2,1,1,1,1,-3.481339213821127,1
2,0,1,1,1,0,1,0,-0.3335936144596918,1
2,0,2,1,0,2,0,2,-7.462041039267816,1
2,0,2,2,2,0,0,2,-5.402662317697275,1
0,2,2,2,1,2,0,0,-4.714063402496927,1
0,1,2,2,2,0,0,0,-5.6302247938765255,1
2,2,1,0,1,0,1,2,-4.35552741596818,1
1,0,0,2,1,1,0,0,-2.903315169876685,1
0,2,2,1,0,0,1,2,-5.778606508092798,1
1,2,2,2,0,2,0,1,-6.383948965805731,1
0,2,0,0,2,0,1,2,-2.9091429749331783,1
2,0,2,1,2,1,0,2,-7.568837065581455,1
1,2,0,2,1,0,0,0,-1.0247998284376822,1
2,0,0,0,2,0,0,0,-2.546652264900724,1
2,0,2,0,1,2,1,0,-6.375194691480364,1
1,2,1,0,1,2,2,2,-5.095784977480962,1
0,2,2,1,1,1,1,2,-5.69707040568087,1
2,2,2,2,1,2,2,1,-4.197791388877567,1
2,1,0,2,1,0,2,2,1.848317569553703,1
1,0,0,2,2,0,2,1,-2.3495092563432793,1
2,0,1,2,1,1,2,2,-3.1408112409158186,0
0,1,0,1,0,2,0,1,-3.477037062917769,1
0,0,1,1,1,1,1,0,-3.991398463272273,0
0,1,1,1,0,2,1,1,-4.143265953047067,1
1,0,2,2,1,1,1,2,-4.492573545184413,1
0,2,1,1,0,1,2,1,-2.4588066167354605,0
1,1,1,1,0,2,0,2,-4.928536667967848,1
2,2,0,0,0,1,0,1,-7.10676860570519,0
1,2,2,0,1,1,0,2,-9.102959699996841,1
1,1,0,2,0,2,2,2,-2.227732851707202,1
1,2,2,0,1,1,2,0,-4.738804808790541,1
1,1,2,0,0,1,1,0,-3.8029219148345668,1
0,0,1,1,1,1,0,1,-7.525558228127501,1
1,1,2,0,1,2,1,1,-7.628691045347011,1
2,1,0,0,1,0,1,1,-2.513902258016695,1
0,0,0,0,0,2,2,2,-7.234057338315995,1
0,2,0,0,0,2,1,0,-2.710364575983172,1
1,2,2,2,0,1,2,2,-2.61282176154739,1
2,1,2,2,2,0,1,1,-3.448672499751957,2
2,0,2,0,2,2,1,1,-9.077366142777079,1
0,2,2,2,0,1,2,1,-3.685360610121691,1
2,1,2,1,1,0,0,2,-5.7172076842100195,1
1,1,1,2,2,0,1,2,-2.470664282306047,1
0,2,0,2,2,0,0,2,-4.9641821480621315,1
2,0,0,1,0,2,2,1,-3.7509329332420647,1
1,1,2,0,1,0,1,0,-5.5318393830809205,1
0,0,2,1,0,0,0,1,-6.586171351829731,2
0,1,0,2,0,0,1,0,-1.615956149359133,0
0,0,2,2,1,0,0,2,-6.149826534488316,1
0,2,1,2,1,0,0,0,-2.895891335541103,1
0,2,2,0,0,0,0,1,-5.141066823233888,1
2,2,1,2,0,1,2,2,-1.392759499389423,1
2,2,1,2,2,2,2,2,-1.9604124116419501,1
1,0,2,0,1,1,0,1,-8.9522298729124,1
0,2,2,0,2,0,2,1,-4.284136316842502,2
0,1,0,2,0,1,1,1,-1.0212378937433677,1
1,2,2,2,2,1,2,1,-1.691211566398367,1
0,1,0,0,1,2,2,0,-2.277618459258052,1
2,0,1,1,2,0,2,1,-1.5538360344731736,0
2,0,0,0,0,2,1,1,-3.7497659943299415,1
0,1,0,2,1,0,1,0,-0.8553829764034888,2
0,2,1,0,0,2,2,1,-5.09762954667497,1
2,2,2,1,1,2,0,2,-9.227813629198115,1
1,1,1,1,1,0,0,1,-2.891960129423808,1
1,2,0,1,0,0,2,2,-0.725208906406775,1
2,0,0,0,0,1,1,1,-4.11725063556433,1
1,0,1,2,0,0,1,1,-3.04173030347714,1
2,0,1,2,1,0,2,0,-0.16791790200565043,2
0,2,0,1,0,1,0,0,-3.4439354849771,0
2,1,2,1,2,2,0,2,-5.830956121858032,1
0,1,2,1,2,0,1,2,-6.154185270343025,0
2,1,2,1,1,0,2,1,-2.458149040682938,1
0,1,1,2,1,1,2,0,-2.421189209880309,1
1,2,0,2,0,0,0,0,-0.10045146738991217,0
1,1,2,0,2,2,1,1,-7.351105031014358,1
0,0,0,1,2,2,1,1,-4.882335195339263,1
1,0,1,1,1,1,2,2,-3.927948082250817,1
0,1,2,2,1,0,1,2,-5.038271617414408,1
0,1,0,0,1,2,1,1,-3.93897075715045,1
0,0,0,0,0,2,1,1,-4.564370626963643,1
2,1,0,1,0,0,1,1,-0.27001480485973084,0
1,1,2,0,0,0,1,0,-2.974812323531231,1
1,2,0,1,2,1,2,2,-2.479168976680477,1
0,1,0,2,2,0,2,2,-2.355236142365908,1
2,2,2,0,1,1,0,2,-7.402916309808082,1
