c,d,e,a,b
2,0,1,-3.2297828985634807,1
1,0,0,-2.1705073765372136,1
2,0,0,1.6287553502817902,1
2,0,0,-1.2152230249950893,1
2,2,1,-2.2613760719603855,1
2,2,0,-1.8370361143505973,1
2,1,2,-4.708136899204378,1
1,0,2,-4.203875401652375,1
0,2,0,-2.798890512487841,1
0,0,1,-2.8423259614353444,1
2,2,0,-4.7285926940785235,1
1,0,2,-4.772817915284548,1
2,0,0,-2.0847115882856984,1
2,2,1,-4.936446122373505,1
0,0,1,-4.098456219004092,1
2,1,2,-6.696470511328936,1
0,1,1,-2.000057686005367,1
2,2,1,-3.5905077519647928,1
1,1,0,-2.767782138204265,1
1,2,0,-1.7647921414879995,2
1,0,0,-1.9136195689709439,1
2,2,2,-4.084731570750873,1
2,1,0,-2.2428510962602695,1
2,0,1,-2.349379478492311,1
1,0,0,-2.026768920683572,1
1,0,2,-3.398441853824795,1
0,1,2,-5.9891343877254215,2
1,2,1,-5.975078044023869,1
2,1,0,-1.84027514074744,1
1,2,0,-1.5378995599495264,1
2,1,2,-5.222774759497846,1
1,2,0,-3.581044719595268,1
2,0,1,-2.8755486054418773,1
2,1,0,-4.233083657274095,1
0,1,0,-3.882743188634535,1
1,0,1,-3.3928885261264394,1
2,1,1,-2.1550435693983285,1
2,1,2,-4.973135419626949,1
1,2,0,-1.7999591568829136,1
1,2,2,-6.472190637319945,1
2,1,0,0.5739655995488668,2
1,2,1,-4.341345482036603,1
1,2,2,-6.156645760823424,1
2,1,1,-1.541715018324741,2
2,1,2,-5.622043270968053,1
2,1,2,-4.226478894260233,1
1,0,2,-1.4496890734893095,1
0,1,0,-3.3754085572154056,1
0,1,1,-5.7315119999827875,1
2,1,2,-4.457305483107519,1
2,0,0,-1.9931028969262117,1
0,1,0,-3.7836565733487557,1
1,0,1,-2.1206094681356236,1
1,1,1,-2.2088566805685326,1
1,2,0,-2.108322406163059,2
1,1,2,-4.522384962138195,1
2,2,2,-6.267996609827751,1
0,1,0,-3.3827332731413953,1
2,0,2,-3.1088871913434746,0
2,0,2,-5.036340614382389,1
0,1,2,-4.999681041328313,0
2,1,2,-5.4338468862160445,1
1,1,0,-1.3843252102280479,1
0,2,2,-6.610712869785098,1
1,0,1,-1.8708024291190815,1
2,0,2,-3.152119752350424,1
1,0,2,-4.254254646985804,0
2,1,0,-2.093929179059932,0
2,2,0,-3.4202941942575498,1
1,1,1,-4.596075964071475,1
1,1,0,-0.15955274847070378,2
2,1,0,-2.7601778050265344,1
2,2,1,-5.04783160418318,1
2,1,2,-4.225043794549133,1
2,2,0,-2.693162780593518,1
0,0,2,-4.772457682399411,1
1,2,0,-2.559694908656143,1
2,0,0,-2.5560410805827436,0
1,0,0,-3.750077978805944,1
0,1,1,-3.8780495678831475,1
2,2,1,-1.9444752842938158,1
0,2,2,-6.096644197735887,1
2,2,1,-2.903486117467186,1
2,0,1,-1.5360227451942683,1
2,1,0,-2.532526053781427,1
2,1,0,-2.7220981282360808,2
2,2,2,-5.351882729054499,2
1,0,0,-0.8417000625507489,1
1,0,2,-3.813035493745637,1
0,0,1,-2.974417041519535,1
2,2,0,-3.4447409862701677,1
0,1,1,-1.932535017943122,1
2,2,2,-4.711616107150786,1
1,1,1,-3.5026705455968266,1
0,1,1,-3.149425515250523,1
1,0,2,-3.6303759906473054,1
0,2,2,-5.823466264487268,1
2,1,0,-1.2684766930306521,2
0,2,1,-2.111008299210651,1
2,2,0,-1.588575596354903,0
1,2,1,-3.7087530320434015,1
2,0,2,-4.987686095392396,1
2,2,0,-3.24244522871596,1
2,2,2,-5.558559286730762,1
1,1,1,-3.859042991918188,1
1,0,1,-3.8951907176784903,1
0,2,2,-5.998457399384592,1
2,2,2,-4.916806475066174,1
1,0,1,-3.696471751573533,0
1,2,0,-4.259778826521786,1
2,2,0,-1.2564337696408443,0
1,2,2,-4.395614031135008,1
0,2,0,-3.4350198879175435,1
2,2,2,-4.730642711894545,1
0,2,1,-3.913303715555448,1
2,2,0,-1.4565043028156683,1
2,0,2,-3.3662337918222356,1
1,2,2,-5.267093512056487,1
1,2,0,-2.981186010204435,1
1,0,1,-3.409504169563947,2
0,2,2,-5.166080362109929,1
2,2,1,-1.3199435656103298,0
0,2,1,-3.9559280563377026,0
1,2,0,-1.7338879679792585,1
0,2,1,-2.9112124791515592,1
1,0,0,-1.7356643510238126,1
2,1,2,-6.3561737862073855,1
2,1,0,-2.5683085574541993,0
1,0,0,-0.66899494367002,2
2,1,1,-3.042155784944832,1
0,2,2,-4.5602367467142,1
1,2,2,-5.964061821710946,1
2,2,0,-1.594464709706036,1
1,0,2,-5.018046150552169,1
1,0,0,-2.36998332545131,1
0,1,1,-3.107777473670481,0
1,1,0,-1.6293386555984664,1
0,1,2,-6.807789845071062,2
2,1,2,-3.748607709258431,1
0,0,1,-3.0967348789562794,1
0,2,2,-4.98364478034971,1
0,1,0,-2.062947547022508,1
0,2,0,-2.8392914706870807,1
2,2,1,-2.0688223112245216,1
1,2,0,-2.9196960483553895,1
0,2,2,-4.722802724844948,1
2,1,0,-4.046760372294438,1
0,2,0,-3.208775190914788,1
0,0,0,-2.8461608993220238,1
1,0,0,-1.5974794775974965,0
0,2,0,-1.6408968320424848,1
1,0,2,-2.8610353837368834,1
0,2,1,-2.9839060284947374,1
0,2,2,-5.5268342561021315,1
2,0,2,-5.733997753740203,1
0,1,2,-5.083841825326855,1
1,2,1,-3.193449924348227,1
2,0,2,-4.368311806900099,1
2,0,1,-2.7245657274044923,1
1,1,0,-0.5267181357922457,1
2,0,1,-1.0719681694910075,0
2,1,0,-2.3156598803099175,1
2,2,2,-3.854990182829625,0
0,1,2,-4.913138589362394,1
0,1,2,-5.479964636051854,1
2,0,2,-4.586437148849801,2
2,0,2,-3.7624089302258117,1
0,1,0,-3.0195797565894082,1
2,1,0,-3.7432179144254403,1
1,1,0,-2.2842000203825887,1
0,2,1,-2.33393212835421,0
2,0,1,-3.4321548631260654,1
0,2,0,-2.500018540036821,0
0,2,2,-4.837009068150471,1
2,1,1,-3.363864873799733,1
0,0,2,-4.152210646096836,1
2,2,2,-2.6420242782477072,1
1,2,1,-2.9915577024274027,1
1,1,2,-4.663861260174547,1
1,0,0,-1.6081156004691124,1
1,0,2,-3.1972062934054932,1
1,2,1,-2.974520911525859,1
2,1,0,-1.2826390958223972,1
2,1,1,-3.4248806468623116,1
2,2,0,-2.5320658073759907,1
2,0,2,-2.9701390671163552,1
2,0,2,-1.622501353514218,1
1,1,1,-1.9206945698535116,1
2,2,2,-3.9005210408853537,1
2,1,2,-5.236826969362904,1
1,2,2,-4.498046085775705,1
2,2,0,-2.679936361283393,1
0,2,2,-4.349026328493528,1
2,0,0,-1.735556525289237,1
0,1,1,-5.859993761738496,2
1,2,2,-2.460895085460365,1
2,1,0,-1.4416988404060207,1
0,1,0,-2.9796260992278807,1
0,0,2,-4.301883520987376,1
2,2,0,-3.7712721049706066,1
2,0,2,-4.217802500842912,1
0,0,2,-5.755491031214214,1
0,0,1,-4.101498791453591,1
2,1,2,-5.232611072728804,1
2,1,2,-3.7024569576796407,1
0,2,2,-5.4610176499861245,1
0,0,2,-4.848819060980543,1
0,1,0,-3.4361788138996854,1
0,0,0,-2.6685858497366044,1
1,2,1,-3.909812963115493,1
2,2,2,-4.376062732697494,1
1,0,1,-1.9504429894607445,1
0,0,0,-2.1296304163817563,1
0,0,0,-2.298007662101882,1
2,0,2,-3.043640966839803,1
2,0,2,-2.9304591860352547,0
0,1,1,-4.1175934964965855,0
0,2,2,-5.8675643527450285,0
0,2,1,-3.2562863278957757,1
0,2,0,-1.6139001356503953,1
0,2,2,-4.69189813973444,1
0,1,1,-3.1110097422739313,1
1,1,0,-1.826879459754415,1
0,0,2,-5.8810211149772496,1
2,1,2,-5.328837081255082,1
1,1,0,-2.0186715303244376,1
2,2,1,-3.362713584302318,2
2,0,1,-1.7445333399226803,1
0,0,1,-2.7427638203056053,1
2,2,2,-3.792366710096953,1
0,1,2,-6.316416833333211,1
1,1,1,-2.9576258089034733,1
2,2,1,-4.680458960143707,1
2,2,2,-5.043993047584049,1
2,2,2,-3.6894770651897355,1
1,1,2,-5.758130891369751,0
1,2,1,-3.5946229316669127,2
0,1,1,-4.894022414267834,1
1,2,2,-4.81924150589894,0
1,2,0,-0.41458833457822486,1
2,0,0,-2.5494815404363758,1
0,2,0,-3.419779985399107,1
0,1,2,-4.754224710655993,1
0,0,2,-3.7084433043282,1
1,1,1,-2.7453737121079773,1
0,1,1,-2.8906614454717046,1
1,1,0,-3.0723018448737465,1
0,0,0,-2.021089161075049,1
1,2,0,-2.721016236376575,1
0,1,2,-6.327989980190044,1
2,0,2,-3.988120764828555,1
1,0,0,-2.4128905923632833,1
1,2,2,-6.110769104243136,1
2,0,0,-1.0913698742699902,1
1,0,0,0.27273538700319655,1
1,0,1,-3.884072200048399,1
2,2,1,-4.245647610602391,1
2,1,1,-2.556447781591019,1
2,2,0,-3.6816297469918062,1
2,1,2,-5.234969542330295,1
0,0,2,-4.299432582189465,1
1,1,2,-5.456924149019469,0
2,2,1,-3.0893487132776687,1
0,0,1,-1.5319232562855174,1
2,0,1,-1.6212362860902054,2
0,2,0,-4.45355624827343,1
2,1,2,-5.062486983970682,1
2,0,2,-2.1299522201146823,0
2,1,0,-1.961397690056635,0
1,0,2,-5.566996610514243,1
1,2,0,-1.9750236377460806,1
1,2,2,-4.54930171316725,1
2,1,1,-0.9703005837951129,2
2,2,0,-1.6623243526933171,0
0,2,0,-2.2104946172486324,1
0,0,2,-3.489693558913868,1
2,1,1,-4.396166316590228,1
2,2,1,-3.178398233510643,1
1,2,1,-3.6647413200967645,1
2,0,1,-2.318663883415105,1
0,2,1,-4.182249344192123,1
1,1,2,-5.268558615625521,1
1,0,1,-1.6724828777903955,1
2,0,1,-2.7073478575408223,0
1,0,2,-2.89921646122343,1
1,1,2,-5.79980540682958,1
2,0,2,-4.487138011099102,1
1,0,2,-6.460745093116147,1
0,2,2,-7.160866213305033,1
1,1,2,-2.9104695245590273,1
0,0,1,-4.383390101815985,1
0,2,1,-3.902310625512038,1
0,1,2,-4.718414489337567,1
1,1,2,-4.408255545344191,1
2,1,1,-1.4083149610164956,1
2,2,0,0.2674172728885966,1
0,0,2,-5.031190251951392,1
1,2,1,-3.7330717996414635,1
0,1,0,-1.7503762925863877,1
0,1,2,-6.066817557139824,0
0,1,0,-4.474147023919406,1
1,2,0,-2.161760982971125,1
1,0,1,-3.267511031746633,1
1,1,0,-2.709479029794955,1
0,1,1,-4.404631099739529,1
0,2,2,-5.90486423550728,0
2,0,1,-1.9580666600022567,1
1,2,2,-6.016731135275041,1
2,2,2,-1.6901528772723853,1
0,0,0,-4.5160544557088524,1
2,1,1,-1.4861357646067537,1
2,2,2,-5.016113044985998,1
0,0,0,-2.941969709347371,1
1,0,2,-4.472751650870972,0
1,0,0,-0.6536118631349159,1
2,0,1,-2.6167307440334184,1
2,0,0,-1.4059748939434542,2
0,1,1,-4.003357228026022,1
0,2,0,-3.9260849010794243,1
0,0,0,-1.1102512405396003,2
0,2,1,-3.345239507127607,1
2,1,0,-1.6652444250912173,1
1,2,2,-4.054154815230478,0
1,1,2,-3.8932783934104793,2
0,0,2,-4.505087968562463,1
2,2,0,-2.343868814363542,1
2,2,1,-3.0719553060241234,1
0,2,0,-2.5003977404165756,1
0,2,1,-2.797916746435063,1
0,2,0,-3.032543600670911,1
0,0,1,-2.4391497657175965,0
2,2,0,-1.4883357516163953,1
1,2,0,-3.9692765203155407,2
0,2,2,-6.955236573853603,1
1,1,1,-1.8018103789614388,1
1,2,0,-2.827338283252278,1
0,2,2,-6.544788937928733,1
0,0,1,-1.6863416556284985,1
1,0,0,-3.0118321727960877,1
0,2,1,-2.7586694103223177,0
1,2,0,-1.7920100914807335,1
0,0,1,-2.8836249736476183,0
2,0,2,-4.790327921502562,1
2,1,2,-3.6975643152799247,1
2,1,0,-2.6262798355756822,1
0,1,0,-2.2601930620636757,1
0,1,1,-3.5579694969160034,1
1,2,0,-2.2581194718318587,1
1,2,0,-3.420536328909681,1
1,0,2,-5.552369247722751,1
1,0,2,-4.4812001781882564,1
2,1,1,-2.226526022326738,1
2,1,1,-3.1948617677111812,0
2,2,0,-3.588282047415373,1
1,0,0,-1.2326853731978278,1
1,2,0,-2.3687223810705316,1
2,0,0,-1.2075524896414291,1
2,1,2,-4.548971507081815,1
2,2,1,-4.352138506890496,1
1,0,0,-2.352479520197763,1
2,1,1,-2.9553679541905664,0
0,1,0,-2.034339349589319,1
2,2,2,-4.4656667263523815,1
0,1,1,-3.577395651230801,1
0,2,1,-1.8881539603893573,1
0,0,1,-2.865498099576973,1
0,0,1,-3.9412998098792937,1
0,1,1,-3.5479108699957496,1
1,0,2,-6.861981928067824,2
1,1,2,-4.890482899602943,1
0,0,0,-2.4146885618194567,1
1,1,0,-3.800254982272567,0
0,1,2,-6.946003878624671,1
1,0,1,-1.8565628430387082,0
1,1,1,-3.4720832589496395,0
1,2,2,-5.623808487500828,1
1,2,2,-4.49718128942072,1
0,1,2,-5.122876878382463,1
0,1,0,-2.0484196707978715,1
2,1,0,-2.450296634270977,1
1,2,0,-2.3520354127820706,1
1,0,0,0.42656908268184424,0
0,2,2,-5.231564350037751,1
0,2,0,-3.366767411770195,1
1,1,1,-2.386784458252761,1
1,2,2,-4.4116234258140565,1
0,1,0,-0.8689862345582642,1
1,0,2,-4.420880803435941,1
1,2,2,-4.797758351492097,1
1,2,2,-4.16327056237962,0
1,1,1,-2.731168537964496,1
2,1,0,-2.1835996528940447,1
2,1,1,-1.5240153126741918,1
1,0,1,-4.648826886472754,1
2,1,1,-2.7135869952845444,1
0,2,2,-5.322445254872713,1
1,1,2,-6.075388075042203,1
2,2,1,-2.6277049524380978,0
2,0,1,-2.539854886174784,1
1,1,2,-5.56574472741358,1
2,1,2,-4.862817465626722,1
0,1,0,-1.0367485413978077,1
2,1,2,-3.922996396196838,0
0,0,0,-4.323644465974774,1
0,0,2,-4.381733858589911,1
1,0,2,-4.147651709976759,0
2,2,1,-3.5845876504236727,1
1,1,2,-4.9868060340259,1
0,0,0,-3.1513419994252874,1
2,2,1,-2.662944870682923,1
2,0,0,-1.8393225840531922,1
0,2,0,-3.3380125451408675,1
2,0,1,-3.255143029370042,1
2,1,2,-2.977534917410068,1
2,2,2,-7.127509633907442,0
2,2,1,-3.3875761510557476,1
1,0,2,-7.303363625419765,0
1,1,0,-2.000877177448871,1
0,0,2,-5.911708651818533,1
2,0,2,-3.4831772700654726,1
2,1,2,-5.210480378897772,1
0,2,0,-1.161687159218565,1
2,2,1,-1.4805462580481326,1
1,2,0,-3.2557690928637184,1
0,1,2,-4.146594401289563,1
0,1,1,-3.156167408134406,1
0,2,1,-3.736903951773146,1
1,0,1,-3.497208063190978,1
1,1,2,-5.10474774410604,1
0,2,2,-5.282248901236091,1
2,1,1,-1.5988346477210453,1
2,1,2,-5.362130446279062,1
1,2,2,-4.857240720448142,2
1,1,1,-4.588158735264314,1
1,0,1,-1.7704801104975179,1
2,0,0,-0.775706513701174,0
0,1,0,-2.4576538663743133,1
1,1,2,-4.481200259517828,1
0,2,2,-6.191685455784041,1
0,0,1,-2.6245686368777132,1
1,2,0,-2.1389068251226115,1
0,0,2,-5.268494000778896,2
1,2,1,-4.0384665500204795,1
0,2,1,-2.9294102920932987,1
0,2,2,-6.173805296467543,0
2,2,0,-1.5037767678490046,1
2,2,0,-2.784437799869468,1
2,1,0,-2.484847809108957,1
0,1,2,-4.731169990530659,1
0,0,2,-2.8715011191521387,1
1,2,2,-4.843710971992045,1
0,1,0,-2.801981606634697,1
1,1,2,-4.127033183396915,1
0,0,2,-5.629787887572799,1
2,1,0,-1.6701985752453832,1
0,0,0,-2.6966767678838988,1
2,0,1,-3.6792375371077366,1
1,2,0,-0.7837670089627016,1
1,2,0,-2.805579843860855,1
2,0,2,-4.54403553506029,1
1,2,2,-5.453565902110042,1
1,2,1,-4.396522824442807,1
1,1,1,-3.48339218195963,1
1,2,0,-5.228602944975376,1
0,0,2,-4.5277324611431755,1
2,1,1,-4.481682598822557,1
2,2,0,-4.064885915829086,1
2,0,1,-0.9578600021800587,1
0,0,1,-2.5200036266399817,1
0,0,0,-3.525782249774232,1
2,1,2,-3.319312743791911,1
0,0,1,-2.706552649029082,1
1,1,0,-2.3469086254192155,0
2,2,0,-2.2456437688753303,0
2,0,2,-4.850989658328962,1
2,2,0,-2.549795357157809,1
1,2,1,-1.1820190550812888,1
2,2,1,-3.1749678452252326,1
0,0,1,-3.886018986235129,1
2,1,0,-1.3500239870238997,1
1,0,2,-3.9900521942099885,1
1,2,2,-6.098166315821206,0
0,0,2,-5.189145914057758,1
1,2,0,-3.631494830547444,1
0,1,0,-0.9899928792842048,1
2,2,2,-4.17640211959345,1
2,1,1,-3.8225927221267555,1
2,2,2,-4.703917028865335,1
0,2,2,-4.147359010735772,1
1,1,1,-2.885474866081898,1
2,1,2,-4.4388462607015455,1
0,1,2,-5.0852949785208565,0
2,1,1,-3.855260879538931,1
2,1,2,-3.940204879309009,1
1,1,0,-3.4752317937606394,1
1,1,0,-1.8528123884735828,1
2,0,0,0.15886792322867316,2
0,2,2,-5.783514223110187,1
2,1,2,-3.866575480659773,1
1,0,2,-4.881088905523619,1
2,2,1,-2.6692045813050336,1
1,0,2,-5.232896593014829,1
0,2,0,-5.564322547260174,1
1,2,2,-4.925976147198995,1
1,2,2,-4.442208669766966,1
2,0,0,-1.612617955831629,1
0,1,0,-3.5107071234841842,1
0,0,0,-2.3297384057185555,1
0,1,2,-4.9341708072088455,1
2,2,0,-0.6150231676937725,2
2,1,1,-1.8984684362972377,1
2,0,1,-1.585517901349665,1
0,0,2,-5.621208401368969,1
0,0,2,-5.4250255926558255,1
0,2,1,-6.507375505321907,1
1,1,0,-2.3978814565322866,1
0,1,0,-2.597450949603193,1
2,0,2,-2.130834717551111,1
1,0,2,-7.188728950955712,1
1,0,0,-1.9932562297727776,0
1,1,2,-6.255178622025773,1
2,1,2,-4.599481411613738,1
2,1,2,-5.204005650218805,1
2,2,2,-2.430350145444569,1
0,2,0,-1.703236871078613,1
2,2,2,-4.512415016769374,1
0,2,1,-3.8880979572997205,1
1,2,2,-7.40460972684672,1
0,2,1,-3.9825043633770636,1
1,0,1,-3.0162341109687367,1
1,0,0,-0.9384007401166116,1
1,1,1,-3.918696711833432,1
0,2,2,-6.752766286801778,1
1,1,2,-3.698648233033293,1
0,0,1,-3.8447163709271717,1
0,0,2,-4.590854840251441,1
0,0,0,-1.6192070335229318,1
1,0,0,0.31018551089689805,0
0,0,1,-3.1196536351097097,1
1,1,1,-2.8994969756362994,1
0,2,0,-2.1136893281045173,1
0,0,2,-3.5923375339319854,1
0,0,2,-5.722699696266559,1
0,0,2,-4.6520048013575535,1
1,1,1,-1.7597013231191798,1
1,2,0,-3.953167367912852,1
2,0,1,-1.6158033956794149,2
1,2,2,-8.44147072910254,1
1,2,1,-3.4842991717533978,1
2,0,1,-2.7527936011556005,1
0,0,1,-2.635483059524235,2
1,1,0,-1.9728844954652391,1
2,2,1,-3.139515265710873,1
1,2,0,-1.5426884937745986,1
0,1,0,-3.402491192669462,1
0,0,0,-3.2750942077745195,1
1,2,2,-6.748416531213155,1
0,1,1,-3.650710555971884,1
2,1,0,0.31222205590047336,1
0,2,2,-4.97672317377689,0
2,0,2,-3.7023221482274784,1
1,2,1,-5.476282183396732,1
1,2,0,-1.4078361537575363,1
0,1,0,-1.3619436263296827,2
2,0,2,-4.435846838876234,1
2,2,0,-3.247061184084672,0
2,1,1,-4.354407896081594,1
0,0,2,-6.395911889705081,1
1,0,1,-2.3090627832232298,1
1,1,1,-2.2449214879771575,1
1,0,0,-1.299977773862191,1
2,1,0,-0.2913615905514939,1
1,0,2,-4.265248388935303,1
0,1,0,-3.1466424365137926,1
0,0,2,-5.154745917016803,1
1,0,0,-1.7411643740952978,0
2,1,1,-0.609554023720817,2
2,1,2,-3.8578150351183167,0
2,0,0,-0.4774738808957526,2
2,0,2,-2.3064681676756313,1
0,0,1,-3.9366573040242576,1
0,0,1,-0.8440567882001826,1
1,2,1,-4.380312860429957,0
2,2,0,-1.329233708399102,1
1,2,0,-0.9851222252452296,1
2,0,1,-2.011593282490112,1
0,1,0,-2.2244585705386877,1
0,0,1,-3.54952803357432,1
2,2,0,-2.5758214634064656,1
1,1,1,-2.955176371103599,1
2,1,2,-4.7544972217295545,1
2,0,1,-2.311843191241804,1
0,1,1,-3.457585077788693,1
0,0,0,-1.5541456944657033,1
2,0,1,-2.0532653708426594,1
0,1,1,-4.87918178135488,0
2,1,0,-1.982724065935127,0
2,1,0,-2.5587590139980314,0
2,2,2,-4.406195807837664,1
2,0,2,-3.1715217139613308,1
1,0,2,-3.742858877755155,1
1,0,2,-4.068139457844652,1
0,0,1,-2.7301394847363807,1
2,1,0,-2.5046641016533284,1
0,2,0,-1.4472471776554598,1
2,2,2,-3.548351005014571,1
1,2,2,-5.802642593643886,2
1,1,0,-2.3729571908549976,1
2,2,2,-4.251393047871498,1
2,2,1,-2.625085973411146,2
2,0,1,-2.2063555310528766,1
1,0,1,-3.7055574777025555,1
0,0,2,-3.767945700286859,1
1,1,1,-2.6863529572359406,1
0,1,0,-3.0902334009055616,1
0,1,0,-3.1778051605514266,1
2,2,0,-3.1063048235759583,0
1,2,1,-5.038493385563905,1
0,0,0,-2.128622868613924,1
0,2,0,-1.4816148988200117,1
0,2,0,-2.079070133176734,1
2,1,0,-1.6323211961118438,0
0,0,0,-1.241865562428366,1
2,1,0,-1.851643181418263,1
2,2,1,-4.519763227196299,1
0,1,0,-4.798459727740012,1
1,0,2,-3.158560466034921,1
0,0,0,-3.281441906518123,1
0,1,1,-2.954961577655443,1
0,0,2,-4.9017241933793745,1
2,1,0,-1.412782015727187,1
0,2,0,-3.108113316035953,0
0,2,0,-1.4478069469175219,1
1,2,0,-2.31005200686047,1
2,0,2,-4.143272133732975,1
1,0,2,-3.3395362936405526,1
2,2,0,-0.9661860409673804,1
2,1,2,-4.138086762812366,1
2,2,2,-5.2525697695022,2
2,0,0,-3.2433306360882006,1
2,2,0,-1.6768962737978717,2
1,1,1,-3.7101037652150137,1
1,2,2,-5.463485815949203,1
0,1,1,-3.3038436177694424,1
2,2,1,-2.620489553809506,0
2,2,1,-1.150776893501176,1
0,2,0,-3.0944884983365064,1
0,1,2,-6.550391301178919,0
1,0,2,-3.3402920094116118,1
2,0,1,-0.6110954872175236,0
2,2,2,-4.498556771178583,1
0,2,1,-5.770493090060917,1
0,1,1,-4.743388649927187,1
2,2,2,-4.340090265308174,1
2,0,1,-0.1515997715976285,2
0,0,1,-2.278545288005468,2
2,0,0,-0.29002454368115693,2
0,0,1,-2.8559937187315074,2
2,2,0,-4.202415824152956,0
2,2,0,-1.8921808597555931,1
1,0,1,-2.914233500252376,1
0,0,0,-4.058780908538726,1
1,2,1,-2.957806548635014,1
2,2,0,-1.7597898814647712,1
2,2,2,-4.954002850065999,1
0,2,1,-3.934835443076297,1
2,0,0,-0.30690667441760333,2
2,1,0,-3.547452525925352,1
1,0,0,-1.75507914282628,1
2,2,2,-5.9407494517680846,1
2,2,0,-1.5385713438880573,1
1,0,0,-3.5569314937972125,1
2,0,2,-3.460723225800148,1
2,1,2,-4.772571006704549,1
0,2,2,-6.257557701879973,1
2,0,2,-3.0374216086105217,1
1,1,1,-1.966578160923473,1
2,1,2,-3.467680171386688,1
2,2,2,-4.71129790756448,1
0,2,2,-3.6467955508371865,1
2,2,2,-4.993454905991631,1
0,0,2,-3.958437136994344,1
0,2,0,-3.2304931667597145,1
1,2,2,-6.432126631286534,1
1,2,0,-2.1037791957721157,1
2,1,0,-2.33129950482415,1
2,0,2,-3.3900464665708743,1
1,1,1,-1.8169135027284262,1
1,2,0,-1.390142117147628,1
1,0,2,-3.159442631761838,1
0,1,1,-1.9712816141146874,1
1,0,1,-3.181300081712788,0
0,1,2,-5.910104702848266,1
1,2,2,-3.9430590497919065,1
2,0,1,-1.3771511122930775,1
2,0,1,-2.933593796812253,1
0,0,1,-3.976780346602891,1
2,0,0,-1.1560618150707729,1
0,1,1,-2.187942097104633,1
0,0,2,-5.7476286611443745,0
2,0,2,-4.554437676528451,1
1,1,2,-5.477693811462664,1
0,1,0,-4.724735699180408,1
0,1,0,-1.3775669998696267,1
0,2,2,-4.809273677031716,2
1,0,0,-2.507969374264605,1
2,1,0,-1.4983747465948722,1
0,2,0,-2.466239693560224,1
2,0,1,-2.2042944577775057,1
0,2,0,-4.339102077308198,0
2,1,0,-0.39013625940589436,0
2,0,2,-3.961733896399811,1
1,0,2,-3.1455650189646436,1
0,2,2,-6.8987864758201285,1
2,2,2,-6.676621689749685,1
0,1,0,-1.825418269303754,1
0,1,2,-6.9909730467509466,1
1,0,2,-4.060329370691076,0
2,1,0,-2.7768757582155983,1
1,1,2,-4.3924496204136325,1
1,1,0,-3.5341515512083372,1
0,1,0,-2.2475744485518545,1
2,0,2,-1.5477679744330386,1
0,1,2,-5.401760233617931,1
2,0,2,-2.4567478051761222,1
0,1,0,-1.2756301246762372,0
0,1,0,-3.233899056201886,1
