c,d,e,a,b
0,0,1,2,-0.6834229592008154
0,1,1,1,-1.130618145988653
2,2,0,1,0.13074282365575707
0,0,2,2,-2.2008345590530154
2,0,0,0,-4.583702412717801
1,1,1,0,-4.296606681123778
0,1,1,0,-3.135678841670586
1,0,1,1,-3.647091720766454
1,0,0,2,0.7237865452929483
2,1,1,0,-2.198908162585706
1,1,1,2,-0.05387928958087518
2,1,0,0,-2.030228630563121
2,0,0,1,-3.658242662112535
2,2,2,0,-2.584339950182694
1,1,0,0,-1.1410180992976542
0,1,0,1,1.224937889614103
1,0,1,2,-1.6030470816913134
0,2,0,1,3.1918548605275197
1,2,1,0,-2.3456919215134717
2,0,0,0,-4.757627799143792
1,2,1,0,-0.12033813436212382
0,2,2,2,3.4611212285632473
1,0,1,1,-2.106568011816304
2,2,2,0,-2.130342386534012
2,0,2,0,-7.765183746522209
0,0,0,1,-3.362447056043479
1,0,1,2,-0.7605904631041307
1,1,0,1,-0.18806266957117462
0,1,1,2,-0.025835182152117886
0,1,0,1,0.46553258083005106
0,0,2,1,-3.2848686324921905
2,0,0,0,-2.565584131459727
2,2,1,2,2.4966022830127
2,2,0,0,1.1983943683343847
2,2,2,0,-2.0820059704511866
2,0,2,1,-3.975334994807336
0,2,2,1,1.144312186247182
2,2,1,2,1.381559119958565
0,1,0,0,1.5044474532661616
1,0,2,1,-3.254742521833264
1,2,1,1,1.260829252837673
1,1,2,1,-1.3649040260274026
0,0,2,0,-3.232863524668357
0,0,1,0,-3.2874925883273933
2,1,2,0,-5.4350559790039235
0,0,2,1,-1.9965296152324956
0,0,1,1,-2.7108965794450173
2,1,0,0,-1.6628449271606764
0,2,0,1,0.8607460278247332
2,0,1,0,-4.013797981876104
2,1,1,0,-3.451374290067552
1,2,0,0,0.30016963799347396
0,2,0,1,1.8559009946392167
0,2,2,1,2.0050128017358517
0,0,2,0,-3.12773969985441
1,2,0,1,1.9565131702147416
0,2,1,1,1.173977711368854
1,0,0,0,-3.6534429663495147
0,1,2,1,-0.5539937084972135
1,1,2,1,-2.2189198703333775
0,1,2,1,-2.081337274645699
2,0,1,0,-3.5614071363350357
0,2,1,1,0.57170090468335
0,2,2,1,0.042244965551469046
0,1,1,2,-0.5013107815109927
2,2,1,0,-0.3558096548768329
0,1,2,1,0.280866939181869
1,2,1,1,1.6012253727997918
1,1,2,1,-0.42820083245269513
1,1,1,1,-1.7061021361773312
2,0,2,1,-3.6236757179717993
2,1,0,2,0.7068400756306108
1,0,0,2,-0.08776554558134272
2,0,0,0,-2.737788522647495
0,0,1,1,-2.2681793868967013
2,2,2,1,-1.792641022601221
1,0,0,0,-4.595029105537753
2,2,0,2,2.008836068509226
2,2,2,0,-1.5985474100604096
2,0,2,0,-3.506105464343332
2,1,1,0,-1.437541755999787
1,1,1,2,-1.0459851991460647
0,1,1,0,-0.9189240619302159
1,2,0,0,1.1364004170146473
0,1,0,1,-1.1452999455287574
2,1,2,0,-4.1332016167104975
0,1,1,1,0.46552241149580964
0,2,2,1,0.630433510934785
0,1,2,0,-4.679095052387986
1,1,0,2,2.490742155796194
1,2,0,2,1.4824994039194124
2,2,2,0,-2.312822175757211
1,2,0,0,1.337956769400049
0,2,1,1,1.1283942155713194
0,1,2,0,-3.868937549961946
0,2,2,1,0.9693462537723488
1,0,2,2,-0.9452481849134184
2,0,0,2,1.2200396928669504
1,1,0,2,2.754342428446387
2,2,0,0,1.0513747939371467
0,1,0,1,1.1329085574375348
0,1,0,1,0.6655286491164722
2,1,2,0,-3.740491000236186
0,0,0,1,-1.5772597190974018
0,1,2,0,-4.582368293059726
1,1,1,0,-3.525311508819809
2,1,1,0,-3.0820144819352095
2,1,0,0,-1.5285478403975705
0,0,0,0,-1.6091874019957366
2,2,1,2,2.318202772124487
2,1,0,2,2.6534762908776646
2,0,2,0,-4.49068434356788
2,1,0,2,1.4185532023112093
0,1,0,2,2.7046902113701843
2,0,2,0,-5.813528041724862
0,0,1,1,-1.0478641059215232
2,0,0,0,-2.8741566617340677
1,1,2,0,-4.7904837546883545
2,2,0,1,1.8415246521538473
1,2,2,1,1.4981121618238797
1,1,2,1,-2.071231034546701
1,2,2,0,-1.4122849699049318
2,0,2,0,-5.024121162260855
2,2,0,2,2.353377100835399
0,1,2,0,-2.859292050786486
2,2,0,0,-1.4238351520346255
1,2,1,0,-1.4556241064013962
0,1,0,1,1.4757229674941923
1,0,1,1,-2.2432437096916416
2,1,2,0,-4.134477807746527
2,2,1,0,-0.6135389787548124
2,2,0,0,-0.09009224775513125
1,2,0,2,3.6325785023518335
2,0,2,0,-4.913181473279863
1,1,1,1,-1.5873677406591322
2,0,1,1,-2.7896635944453094
1,2,1,2,2.277731805393347
0,2,0,0,-1.1556033746002554
0,0,1,1,-3.2904557562492998
0,1,1,1,0.9382064470638323
0,2,2,1,0.4647233145852337
1,2,1,2,1.2664116985986107
1,1,2,1,-3.4303543758484105
0,0,2,1,-3.512163900110584
1,2,0,2,5.181186533176483
1,2,1,1,0.6932418651956472
0,1,1,2,2.3869995534040163
1,2,0,1,2.2619307708186573
1,0,0,2,0.6112504578458937
1,1,2,0,-4.935720509304569
1,0,1,1,-1.662477078250242
2,2,0,0,-0.364932037273607
0,2,0,0,1.2930924536109085
1,2,0,1,1.0958300180138871
1,1,0,2,2.0570493475099125
0,0,0,1,-0.9879970460623684
2,0,2,0,-5.724033316575867
0,1,2,1,-1.255454806913843
0,2,1,1,0.8436029248074907
2,0,1,0,-5.189059753041279
2,2,2,2,2.9354833827939637
2,0,2,0,-4.521047133638558
2,1,0,0,-2.5308647450481767
2,0,2,0,-5.001555694405387
1,1,0,0,-2.2826788547011527
2,1,0,0,-2.9546846436623238
0,0,1,1,-1.3361905586010239
1,1,2,1,-3.594099625647406
1,2,0,2,4.546855913576541
2,2,0,0,-0.2827223125730583
2,0,0,0,-3.7215466030805286
1,2,1,2,2.9997512196232896
1,2,2,2,2.141198811994252
0,2,0,1,1.3136568231710914
2,1,0,2,2.3677256087500638
1,2,0,2,3.7333705380252233
1,1,0,2,0.6239452071319618
2,0,0,0,-3.679874483579739
1,0,1,2,0.49127901555892617
0,2,1,1,2.7865947982456962
0,0,1,1,-1.6526515423913228
0,1,2,1,-2.85034348816837
2,2,1,2,2.8506069024558878
0,0,0,2,1.2208609038591929
0,1,1,1,0.09570798331872221
1,0,0,2,0.9249542886879183
2,1,2,1,-1.7567369207524688
1,0,0,0,-3.3524123388305433
2,2,0,0,-0.6383674959040182
2,0,2,0,-7.467935518501497
0,2,1,1,1.4496417667133503
2,2,0,0,0.15605284365218874
1,2,2,2,2.1175758428248157
1,2,0,1,0.572456306707106
0,0,2,2,-1.0449833106849398
1,2,2,1,1.9045450946207771
2,1,1,1,-1.0115498692220883
1,2,1,0,-0.8916653192065409
0,2,1,1,1.4190023560857004
1,1,1,2,2.8823370247103375
2,1,0,2,0.6263522383001094
2,0,0,1,-1.5967930666060948
0,0,0,0,-3.849657422297644
2,1,2,0,-4.377004720844995
2,2,0,0,-0.07959030788193915
0,1,1,0,-0.9926767583864411
2,1,2,1,-0.3190093993112628
1,0,2,2,-1.4718578553732935
1,1,0,2,1.5034052769765145
1,1,0,2,4.372738866638518
2,2,2,1,-0.8075544813295197
2,2,0,1,1.1088640856402634
2,1,0,0,-3.5449430445787264
2,2,2,0,-0.6939084307552563
2,1,2,0,-2.8617544076287063
0,2,2,2,4.207805536116446
0,1,2,0,-4.759523352218126
2,0,0,0,-2.0518291925208905
1,1,0,1,0.24013551836612732
0,0,0,0,-2.2438997831998635
0,0,0,1,-2.9877771411044707
1,2,2,2,3.028081822665297
1,2,0,1,2.6965167513318304
0,0,1,1,-2.4089100347862176
0,2,2,2,2.4351126876611215
0,0,2,1,-4.165495301042249
1,0,0,2,-0.4394400855816992
0,2,1,1,0.6465553863746032
1,0,1,1,-4.452727861690278
1,2,2,1,0.7117584942033672
1,2,1,0,0.3615936141825662
2,0,0,2,-0.7913441497638415
1,0,2,0,-4.991796984055181
2,2,2,0,-2.3555404746292363
2,1,1,0,-2.471726037918969
2,1,0,1,-0.6875772412110288
2,1,1,1,-1.9734251560876355
1,1,2,2,0.8720748860237424
1,2,2,0,-1.9238705851244924
0,1,1,1,1.3921089508534759
1,0,0,0,-3.2336900352058597
0,1,1,1,-1.5560780403504921
2,2,2,2,2.556940876435938
2,0,2,1,-3.22919983585398
0,1,0,1,1.1268728636964238
2,2,0,0,1.1606006788679188
0,1,1,2,0.42720370615420555
2,0,0,0,-3.6372533089852874
0,0,2,0,-5.281449831487793
1,1,0,1,-1.1207465369156184
1,1,1,0,-2.8335901501582432
2,2,2,0,-0.7536205421231756
1,1,2,0,-3.3626618962061525
2,2,2,0,-3.4360613278449876
2,0,0,0,-5.065839411664935
0,1,2,1,0.004776058748271694
2,0,1,0,-4.63031901025513
2,1,0,2,1.002589794298383
1,0,1,2,-1.1639917648970028
2,1,1,0,-4.277307754317332
2,1,1,0,-1.37690485048838
2,0,0,2,-0.48305293758602946
2,0,1,0,-3.172598472261578
1,1,1,0,-2.5183482855526846
0,2,0,2,5.279531974568441
2,0,2,0,-5.313305500956915
1,1,0,2,2.7332326628690757
1,0,2,1,-2.910906953911663
0,2,0,1,2.7632910662519703
0,1,2,1,-1.312065522817289
0,2,1,1,0.8771492838844146
2,0,0,0,-1.5945653084271396
0,0,0,0,-3.9569369850959006
0,1,2,2,0.05430764234315996
2,1,2,0,-3.8151141247924047
1,2,0,1,2.3124407533435214
1,2,1,2,2.160527354105499
2,2,1,1,0.9647463055895882
1,1,0,1,0.0011574147970337956
0,1,1,1,-2.211952517437899
2,1,2,2,-0.40044771374315324
0,0,2,1,-4.500565333030152
1,1,2,2,-1.9143857624489011
2,1,0,2,1.7868733206893852
2,0,0,1,-1.3121166579804333
1,0,1,0,-3.7833019578954232
2,1,0,0,-1.2028292929803057
1,1,1,0,-4.5025890209406105
1,2,0,1,0.5489830720925306
0,1,0,2,4.083521436813671
1,2,0,1,0.862791239922964
1,1,0,1,0.780841031136689
2,0,2,0,-6.2569376216658465
0,0,0,2,0.44967273926756457
2,2,2,0,-2.723254202273594
2,1,0,0,-1.2084588453803549
2,0,0,0,-3.373225882683301
1,1,1,0,-3.0182897736442333
0,2,2,1,-0.9701721196807107
0,1,0,1,0.6677741974925114
2,0,0,0,-4.72271879904259
2,0,2,0,-5.142518957879162
1,2,1,0,1.7964849090369
0,2,1,1,2.4601700512620113
0,2,2,0,-0.911652113105837
1,2,2,1,-0.23560729774114758
1,0,1,0,-6.248752627003525
0,0,1,1,-3.6922863959001844
2,0,0,0,-2.227207143897286
1,0,0,1,-2.3597560801247797
0,2,1,0,-1.2992520981640463
0,2,0,0,0.2643495243159787
1,0,2,2,-2.9820462588465544
2,2,2,0,-3.316768734551636
2,1,0,0,-1.8204740727814217
1,0,1,1,-3.491529454672036
0,2,0,1,1.3989814202211048
2,2,1,0,-1.8411910261470057
1,1,0,2,2.4023602138344686
0,2,1,2,2.587874309504643
1,1,1,0,-2.7485719678938536
0,2,1,1,1.7069458973088827
0,1,1,1,-0.77203960823294
1,2,0,1,1.6317462315428273
2,0,2,1,-3.389549644429829
2,0,2,0,-4.901802156442369
2,2,2,0,-2.237073499508604
1,0,1,2,-0.8093922243794781
0,0,2,0,-5.891790229733328
1,2,1,1,0.019316956835474408
2,0,2,1,-3.0908524980331924
0,1,0,0,-0.8650579374553782
2,0,0,0,-3.054701561583424
2,0,1,0,-4.259145651274478
0,2,1,2,2.866203275814954
2,0,2,0,-4.873588109177231
2,0,0,0,-2.574891238977216
0,2,2,0,-0.7187719948093523
0,2,0,0,0.3292220840540133
1,0,1,1,-1.2130072700911616
2,2,2,0,-1.8615393182676787
0,1,1,1,0.002376192565798574
1,2,2,1,0.13208789083487982
0,0,2,2,-1.4429932925158258
1,2,2,0,-2.5957519902503194
1,1,1,2,1.5513508383448258
0,2,1,1,3.9552943949076385
2,1,0,0,-2.1447950747900832
2,2,1,1,0.7209947154249485
2,1,2,2,-0.8562052643472621
0,0,1,1,-2.8580199015619345
0,2,1,2,4.364449478118673
0,2,0,1,1.4670289822725349
1,0,1,1,-3.0740804733663607
0,1,0,2,0.522507176268699
2,1,2,0,-4.587611724542247
2,1,1,1,-2.7983998929533476
2,2,0,0,0.601804699211929
0,2,0,2,6.64969722183731
0,0,2,1,-3.766678793650522
2,2,2,0,-3.7567579329902374
0,1,2,1,-0.7600003355702665
1,2,0,0,-0.5269249589301567
2,2,0,0,1.2693469305535405
0,1,0,0,-1.5920290477899446
0,1,2,1,-2.2918156890827803
0,1,2,0,-3.5479575557456866
0,2,2,0,-0.8722232390638127
0,1,0,1,0.17257936924434392
2,0,0,1,-2.296724702793705
1,1,2,2,-0.378831602978872
2,0,2,0,-6.8418551845008855
2,1,2,2,-0.012968397706019541
2,0,0,0,-5.29672659384491
0,0,0,0,-3.4941214543655152
0,2,0,0,1.1893852088307435
2,0,2,1,-3.556951717067283
0,1,2,0,-2.77967942701361
0,2,1,1,1.0449543272811903
