c,d,e,f,g,h,a,b
1,0,2,2,2,0,4.791453878630095,0
1,2,1,1,1,2,1.8982800625527623,1
2,1,0,2,0,2,-0.25461916615004876,1
1,0,0,1,0,1,0.8076347195610771,2
0,1,2,2,2,2,3.4989585519502224,1
2,2,0,2,1,0,2.000902503271898,1
1,0,2,0,2,2,4.421715137383728,0
0,2,2,0,2,1,5.651498985468425,0
1,1,0,2,0,2,0.2930597328972972,0
1,0,0,0,0,1,2.1297430345352026,1
2,2,2,0,0,2,3.3772746278197197,1
1,1,0,0,1,0,4.135922218805641,0
1,2,1,1,0,2,1.103374696861426,1
1,2,2,2,1,0,5.650185656789322,0
2,1,1,0,1,1,4.116317169434189,1
0,0,0,1,2,1,2.4941172062239443,1
2,2,0,2,1,1,1.598862478013066,2
1,0,2,0,2,1,5.961852962668633,0
2,2,0,0,2,0,4.413933030759864,0
2,0,2,1,2,2,4.2059086295939245,0
2,1,0,0,0,0,3.0411332100986423,0
2,2,1,2,1,2,-0.16287016961299883,1
0,1,2,0,2,0,6.775713016305156,0
0,2,0,0,1,1,1.1690206024679184,2
2,0,1,2,0,2,1.1224297409185153,1
2,2,2,1,1,1,6.202867046278596,0
2,2,1,1,0,0,4.143848388865253,0
1,1,0,2,2,1,3.31374595591713,0
2,2,1,1,2,0,3.8395397156355853,0
0,1,1,1,2,2,2.7877797088391576,1
2,2,1,0,2,2,2.2505553479471145,1
2,2,0,2,2,2,1.123011757022005,1
0,1,2,1,2,1,2.3657809417568125,0
0,2,0,0,0,1,2.6882532082274664,2
2,0,2,2,2,1,3.75478155798983,1
0,1,1,2,0,0,2.6937156134775413,0
0,1,2,2,0,1,3.1946288850168436,1
0,1,1,2,0,0,2.9008397062878757,1
0,0,2,2,2,0,4.932956874156026,0
2,2,0,0,0,1,3.340024944706168,0
0,2,0,2,1,1,1.1233507030070555,1
1,0,1,0,1,1,5.067517029796251,0
0,0,0,1,1,2,3.327678777938592,0
0,2,0,2,2,2,0.43592042369426653,1
1,2,0,1,2,1,2.3022907681861593,1
2,2,2,2,1,1,3.1657799000326534,0
1,0,2,1,1,0,4.673274430302911,0
0,2,2,0,0,0,6.29398098989639,0
1,0,0,2,0,0,3.2532523626654783,0
1,1,1,2,1,2,2.18931670459616,2
2,0,1,2,2,1,4.615812654043219,0
0,1,1,1,1,2,2.528297029785908,1
1,0,1,2,2,0,2.7754802702328476,1
1,0,0,2,1,1,2.778024183023646,0
1,2,0,1,1,2,1.4773270939642287,1
1,0,2,1,2,0,7.295855210555431,0
2,1,2,2,1,2,4.489329402577485,0
2,2,1,0,0,1,2.481003815909623,1
2,0,0,2,0,1,0.6378295663546629,2
0,1,1,1,1,2,0.5706892774346248,2
0,1,0,2,2,0,1.8723955681955478,2
2,0,1,1,2,0,2.5136973816358297,0
0,0,2,2,0,2,2.7841347727482537,0
1,0,0,0,1,1,2.9955957710819443,2
2,0,0,2,1,2,1.192574975974872,1
0,2,2,2,2,1,2.4725589787130344,0
2,0,2,0,2,2,4.12582608596607,0
0,1,1,0,2,0,4.130926477914808,0
1,0,1,0,0,0,6.527286137429012,0
0,1,2,2,0,2,0.8314914224210901,1
2,0,2,1,1,2,4.045901471622236,0
0,2,2,1,0,1,2.6865391899093805,0
1,2,2,0,0,0,7.209338284249936,0
0,2,2,2,1,1,2.9069562842769363,1
1,2,1,1,0,1,2.700349961147917,1
1,2,0,0,1,0,4.621444339085306,0
0,0,2,1,0,2,6.47392023315477,0
1,2,2,0,1,2,4.598440157006234,0
2,2,0,2,1,2,-0.35770121458090065,0
1,2,1,0,0,0,3.802141942188576,0
0,0,1,2,0,2,-0.21569502039729072,2
1,1,0,0,0,1,3.2193981143583335,0
0,2,1,0,2,0,3.8077324314327434,0
2,1,0,1,1,0,3.075053680323866,2
1,0,2,0,0,2,6.709658382324586,0
0,0,0,1,1,1,2.0843045804271063,0
1,2,2,1,2,1,2.9356873305572657,0
2,2,0,2,0,1,-1.1343779969533978,2
0,0,0,0,2,0,3.6512499793569937,0
1,2,2,0,2,1,4.1049945944808055,0
0,2,2,0,0,1,6.217439108129492,0
2,2,0,1,1,0,3.8252962893524574,0
0,1,0,0,1,2,2.0397156741784346,2
0,2,0,2,1,0,0.9323346779216457,1
2,1,1,0,2,0,5.093468701259252,0
1,1,2,0,0,1,5.068103985650878,0
1,2,1,1,2,0,5.4514680043042825,0
0,2,2,2,0,2,2.342329451993723,1
1,0,2,1,1,0,3.9824096182352138,0
0,2,0,0,0,1,2.492222962926408,1
0,2,2,1,1,2,4.363904883391961,0
2,1,1,0,1,2,2.335570808170355,1
0,1,1,2,0,1,2.09115138540429,1
2,0,0,2,2,0,2.3684464881121965,0
2,2,0,2,0,0,3.8670746360136348,0
2,2,1,0,0,0,6.491101716514191,0
0,0,1,2,2,0,3.0952272251466826,0
1,2,2,0,1,1,5.178008805027658,0
2,0,1,2,0,0,4.234552146301386,0
1,1,2,0,0,2,7.110895391695207,0
1,0,1,2,2,0,5.262230931797422,0
0,1,2,1,0,0,4.25833075638066,0
1,0,2,1,0,0,6.17846391228337,0
0,1,0,0,1,2,1.7736894970883539,0
1,2,2,0,2,0,5.620961623278441,0
2,0,1,1,1,2,3.7914411657574556,2
1,2,0,1,0,0,2.83362262758549,1
1,0,1,2,0,1,1.936187344909947,1
0,2,1,0,1,1,4.164594899253462,0
0,1,0,0,0,0,4.545613671319684,0
0,1,2,0,0,2,5.439132593464587,0
2,0,0,1,0,0,4.697376173930642,0
0,2,0,1,1,0,2.510430135421229,0
0,2,1,2,2,1,0.2893958453643708,0
2,0,2,0,0,1,6.6926599535461,0
0,2,0,0,0,1,1.3298829626987119,0
0,1,0,0,1,2,2.2515294498052407,1
0,1,0,1,0,1,-0.48972495578728914,1
1,0,1,0,1,2,4.550172595170064,0
1,0,0,1,2,2,0.7683995209268457,2
0,0,2,1,1,1,4.833995112737599,0
0,2,0,0,0,1,1.732955978531706,1
0,2,2,0,0,0,5.248253425585192,0
1,2,1,0,0,2,3.9137241330244654,0
2,0,2,2,2,1,4.353379404151494,0
0,1,2,0,1,1,4.951851040937363,0
1,1,1,2,1,0,3.7554496677505487,0
1,2,0,0,1,0,3.6707878097970044,0
0,2,1,1,1,1,0.17300546204745837,2
2,2,0,2,2,1,-0.18200036495902228,0
2,0,2,2,0,1,3.839828316980684,0
1,2,1,1,2,2,1.6148498547399557,1
0,1,0,2,2,2,0.5517088815817315,1
2,0,1,0,0,0,7.755626678286038,0
2,2,2,1,1,1,3.581269942640808,0
1,1,1,1,0,1,1.459899597622586,2
0,0,1,0,1,0,5.079673187157125,0
0,0,0,0,0,1,2.0975864103994804,0
0,0,1,2,1,2,1.89048715228238,2
0,1,1,2,0,0,0.8723926312162598,2
2,0,2,1,0,1,5.099481603173934,0
1,0,0,1,2,0,1.5139736803231378,0
2,0,0,2,0,2,2.0502561352990334,1
2,1,1,0,2,0,6.251635213608427,0
0,0,1,0,2,0,4.973657676547352,0
0,2,0,1,1,2,0.5662711809045352,0
0,0,2,1,0,2,5.100990929959815,0
1,1,0,1,1,0,2.6900796692560065,1
2,0,0,2,2,1,2.70521994181649,1
1,1,1,0,2,0,4.8932371387612585,0
1,2,2,0,0,2,6.872318900625665,0
2,2,0,0,2,2,4.6736826285425845,0
2,2,0,0,1,2,2.6144844466481985,0
0,1,1,1,0,2,-0.10733532042469807,0
0,2,0,0,2,1,3.7088068395904354,0
0,0,2,2,2,1,3.868935666036302,1
2,0,0,1,2,1,2.8543390556787718,0
2,0,2,0,2,1,7.532381176864742,0
0,1,1,1,1,1,1.1822224471738787,1
0,0,0,2,0,1,3.6941263265263693,0
1,2,0,0,0,0,2.158674057502252,2
0,1,2,2,1,0,4.429055746558407,0
0,0,0,1,2,0,1.9151532607886086,1
0,1,2,2,2,0,6.4364701768747175,0
0,2,2,2,1,0,3.9649156500905787,0
2,1,1,1,1,2,2.0717785925441428,1
0,2,1,2,1,0,3.669868293165966,0
1,2,2,1,0,2,0.3053664614168401,2
2,2,0,2,2,2,0.7232801106021255,1
0,0,0,1,1,0,2.3926438855759358,0
1,2,2,1,2,0,6.573149042471935,0
0,2,1,1,2,0,3.127140286512705,0
1,1,2,0,0,2,5.737704286623648,0
1,0,0,0,2,0,5.844111789619593,0
1,1,0,2,0,0,1.7661040492768196,1
0,0,0,0,0,2,1.6747595867437122,1
1,2,1,2,2,1,3.1246203551083696,1
0,2,0,1,2,1,1.3837632849153099,2
2,2,2,2,2,1,4.050209601279316,0
0,1,2,0,0,2,4.066749967916328,0
2,2,1,1,2,0,3.7499559015677355,0
2,2,1,1,2,2,2.7350078746798583,2
0,1,1,1,1,1,2.4416600024009774,1
1,2,2,0,0,2,4.670196171648732,0
0,0,1,2,1,1,2.913899883178099,0
1,0,2,2,0,2,5.391596121897928,0
2,0,2,0,2,2,6.296522814593872,0
0,1,1,0,2,2,2.210544313607583,2
2,2,0,0,1,0,5.660372334865335,0
2,1,1,2,0,2,1.957628010685557,1
1,0,0,1,1,1,1.6915862327369002,2
1,1,0,0,0,2,3.0914030211206383,1
1,0,1,1,2,1,2.379774960600983,1
1,1,1,2,0,0,3.8020945565989344,0
0,2,1,2,0,2,0.07134492506075085,0
2,2,1,1,0,1,3.5353096836115263,2
0,0,0,2,1,0,1.503192982857594,1
1,2,2,2,1,1,3.0956593994524786,1
2,0,0,1,2,0,3.6147395843273467,0
0,0,2,0,0,0,5.309122165110081,0
1,0,1,2,0,2,1.4456947732010628,1
1,1,1,1,1,1,2.0491076533128108,0
2,2,1,2,0,1,0.5974109164246777,2
2,0,0,1,2,0,3.86534815897463,0
1,1,1,1,2,2,1.5507319754712294,2
0,2,1,1,2,2,0.4582417085166518,2
1,0,2,2,1,1,5.207952636103364,0
1,0,0,1,2,2,2.339291343465081,2
2,0,0,2,2,2,2.1545983817403327,0
0,2,0,2,0,2,-0.5267385873949623,1
1,0,0,2,2,1,2.073674027624908,0
2,2,2,2,0,0,4.93808049663156,0
2,2,2,2,1,2,2.1888341862963427,0
1,2,2,0,0,1,5.242706221594726,0
0,2,1,0,0,1,3.233388665887722,0
0,0,1,0,1,0,5.316179040712534,0
1,1,0,1,0,1,2.478625371691873,0
0,1,0,2,1,1,-0.1919253345022045,1
2,2,1,0,0,0,5.652509299738419,0
0,2,2,0,1,2,4.584072222022727,0
2,2,0,0,0,1,4.105230306820666,0
2,2,2,0,2,0,6.2719036142358275,0
2,2,0,0,1,2,0.9541461946917116,1
2,1,0,1,0,1,0.9787586767884338,1
2,0,0,0,1,1,5.373091726811416,0
0,2,0,2,1,0,0.8720321797656996,1
0,0,1,0,0,1,3.1180742036320273,1
0,0,0,1,2,0,2.537473461046578,1
2,1,2,2,1,0,4.597753685243077,0
2,2,0,0,1,1,2.0070882227437266,1
2,2,1,2,0,0,3.2522580062554893,1
2,2,1,1,2,2,4.533297174497598,0
0,0,2,1,0,0,5.75512278736494,0
1,1,0,2,0,2,1.437665343719686,1
2,0,1,2,1,1,2.9293084782688856,0
0,2,2,2,2,0,3.059599117082741,0
0,1,2,1,2,0,5.1648997543645025,0
2,0,0,2,0,2,0.5053598755201919,2
1,1,0,0,1,0,3.9996572130074286,0
2,2,2,0,0,1,7.357851604042782,0
0,2,1,0,1,0,3.2178379165372695,0
1,2,2,0,1,2,4.5724132585929835,0
2,1,2,2,2,0,4.9687231652091635,0
2,1,1,1,2,1,3.0930833966324216,1
0,0,2,2,0,1,3.719004708312336,0
2,2,1,2,0,2,-0.5224945762407049,1
0,2,0,1,2,0,1.508472616605424,1
2,2,1,1,2,1,1.106113499576899,1
2,2,0,2,1,0,1.2986415418311759,1
2,1,1,0,1,0,5.711227299140317,0
1,2,0,1,0,1,0.4086100568410872,1
1,2,1,1,2,0,3.5158844173538846,1
2,1,1,2,1,0,3.754684806969705,0
2,2,0,2,2,0,2.0935092488047875,1
2,2,2,0,2,2,5.110977269199744,0
2,0,1,2,0,0,3.281042937621061,0
0,1,2,0,0,2,5.11563118710564,0
2,1,2,1,1,2,4.692630651665645,0
2,0,2,1,0,2,5.0324999114244005,0
0,2,0,1,0,0,2.0136729609943598,1
1,2,1,2,0,2,0.9063761115752023,2
1,0,1,0,1,2,3.049897044093671,0
1,2,1,2,0,1,2.297528780390918,1
0,1,0,1,2,0,2.6887734625687476,1
1,2,0,2,1,2,0.024017756348199748,1
1,0,0,1,1,1,1.9933223598451422,2
1,0,0,0,1,2,3.678412184926972,2
0,2,1,1,2,2,1.5806728938301895,0
0,0,2,1,0,1,4.9652999066293475,0
2,2,2,2,1,0,5.085801258616634,0
2,2,0,1,1,0,2.5141964270376214,1
1,2,0,0,1,1,1.0086136677974211,1
0,1,0,0,2,1,3.5131561535491027,0
0,1,0,2,2,2,0.31430348310170264,0
2,1,2,2,0,1,4.478492719292949,0
0,2,1,0,0,2,2.8746094603197503,1
0,0,1,2,0,0,1.635277431560537,1
1,0,0,2,0,0,1.7054624374641738,2
2,0,1,0,1,1,4.19557584604,0
2,1,1,1,0,2,2.3616264029099114,1
1,0,1,0,2,2,3.8826262769043827,0
2,0,0,1,0,2,3.318668921223984,0
1,0,0,2,2,2,1.8897543885769683,1
0,0,1,1,2,0,4.301671617489576,0
1,1,2,2,0,0,6.144276372868538,0
1,2,0,2,0,2,-0.6005266576924461,1
2,0,1,0,2,0,4.696601328155844,0
0,1,2,2,0,2,1.4123641197925454,0
0,2,0,0,0,1,0.7337745011994723,1
2,1,2,1,1,2,4.526932375623004,0
2,0,0,2,1,2,0.3651427736195829,0
2,1,1,2,2,1,2.8649695599879346,0
0,1,1,1,0,0,2.735899489095819,1
1,0,0,0,1,1,2.770719054675708,1
0,2,1,2,2,1,3.1803805822905336,0
0,2,0,2,1,2,-0.468826226037489,0
0,1,0,0,2,0,4.509946618328857,0
0,0,1,2,2,2,0.8201428480518307,1
0,2,1,2,0,2,1.7497301732119823,1
2,1,1,2,0,0,4.126993066246006,0
1,0,2,2,2,2,4.192716807946447,0
2,2,2,0,0,2,5.650317574357269,0
2,1,1,1,2,0,2.4897822618998333,0
1,1,0,0,2,0,1.9373936293941774,2
0,1,1,1,1,1,-0.3537988974045754,1
0,2,0,2,1,0,2.379850717268116,0
0,2,2,1,1,1,3.382720549272111,0
0,0,1,1,1,0,3.2701421923739438,0
2,1,1,0,0,1,5.350030303544748,0
2,2,1,2,0,2,2.951017343452975,1
1,1,0,2,0,0,1.513482117501356,2
1,1,1,2,2,2,2.4535265587309176,2
0,2,0,0,2,1,-0.276249226639274,2
2,0,0,2,1,2,2.124397192603621,1
1,0,0,2,0,0,3.9962148816415763,0
1,2,0,1,0,1,-0.10850742176725259,0
2,0,1,2,2,0,6.693685978069013,0
0,2,1,1,2,1,3.092430830724786,1
0,0,2,2,0,1,3.794306489133108,0
1,1,0,0,2,1,5.07150339197965,0
0,0,2,0,0,2,4.818939045730302,0
1,1,2,0,2,1,5.55270563520365,0
0,0,2,1,2,0,6.931441035506573,0
1,2,0,0,1,0,4.233564008568215,0
1,0,2,2,1,1,4.426904962234519,0
0,2,1,0,0,2,1.2191020578349894,1
2,0,0,1,0,0,2.6131109754485964,0
2,1,0,0,1,2,3.7529675118303283,1
2,1,2,2,1,1,5.164824136254526,0
2,1,1,0,0,2,2.363864011040232,2
1,0,2,0,1,0,9.247076662998014,0
0,2,1,2,2,1,-0.3695189897377158,0
2,0,1,2,0,0,4.346901216109624,0
0,0,2,2,0,0,5.536127841735188,0
0,0,1,2,1,2,0.4142000340404599,0
2,2,2,1,1,0,6.888036411431319,0
0,0,0,1,1,1,0.32193030364373976,1
1,1,2,1,1,0,4.790706195176879,0
0,2,1,0,0,0,4.6860440996106245,0
1,0,0,1,1,0,3.1241846420978763,0
0,0,2,1,0,0,5.621712984467331,0
0,1,1,1,0,2,3.088544776295479,2
2,0,2,1,0,0,4.469971020568197,0
1,0,2,1,0,1,4.972284538324419,0
0,0,1,0,1,2,2.310241714252302,1
2,0,0,0,1,1,4.885014381678836,0
2,0,2,2,2,1,4.777606202291994,0
2,2,0,0,2,2,1.8573633383263684,1
2,0,0,2,2,2,3.698897750856425,0
1,2,0,1,2,0,2.8209950830259323,1
2,1,1,0,0,1,3.4454923497416554,0
2,0,1,0,1,2,5.620093111260919,0
2,1,0,2,2,1,1.3589670840858235,0
2,2,1,2,1,2,1.1683556610464898,0
0,0,1,2,1,1,3.737395863289645,0
2,0,1,0,2,0,6.205308936440347,0
2,2,0,1,0,0,2.044958793858611,1
2,1,2,2,0,2,4.317319628410004,0
1,0,2,0,0,2,6.012193253333864,0
0,0,2,2,1,1,3.1850047490915068,0
2,1,2,1,1,0,3.4855392057136436,1
1,2,2,1,2,2,3.9853528131709623,0
2,2,1,1,2,1,2.8224708687692583,2
2,0,1,0,2,2,4.308574963076974,0
0,2,0,2,0,1,0.15956330119674478,1
1,2,1,0,2,1,6.9561798661509116,0
1,0,1,1,0,0,3.7935983294321747,0
0,2,1,0,1,0,4.665561047956961,0
2,1,0,1,2,2,3.4912482928710222,2
2,2,2,2,1,2,3.3497305435397347,0
2,1,1,2,2,0,2.8589599247178126,0
2,1,0,2,0,1,-0.061051764796030916,1
0,1,2,2,0,2,4.040882129505385,0
1,0,2,2,2,1,5.834641022734927,0
0,0,1,2,1,0,2.83648808735567,1
0,1,0,0,0,0,6.197329685571837,0
2,1,0,1,0,1,2.0438924605375304,2
0,1,1,2,2,1,0.05407717833398307,1
1,2,2,1,1,1,4.654742304980859,0
1,2,1,1,0,1,2.6620932661378576,1
1,1,2,1,2,1,6.0504949182032846,0
2,0,1,1,0,2,2.9623528268513932,0
0,0,2,1,2,2,4.688487010071646,0
2,1,2,2,0,1,3.5388774181311153,1
2,1,0,0,2,0,5.158884484305856,0
0,1,0,0,1,2,2.2829669572631084,1
1,1,0,0,2,0,4.3787824720632305,0
0,0,1,0,2,1,1.7117617051480623,1
0,2,0,0,0,2,2.58049892939381,2
0,2,1,2,0,2,1.189993327750424,0
1,2,0,2,2,0,1.7947807390463724,2
2,0,0,2,0,2,2.7972379652419717,2
1,0,2,1,2,1,3.803422909019848,1
0,2,1,0,0,1,2.254501491671163,0
1,2,0,2,2,1,1.6271791788503318,1
2,2,2,2,2,1,4.7334208609639035,0
0,1,1,1,2,2,2.2442072770423693,1
0,1,2,1,1,1,3.4388499066336227,0
1,1,2,2,2,0,5.492934222632401,0
2,0,0,1,2,1,3.1493704185491285,1
1,0,2,1,1,2,5.900426141192375,0
0,2,0,2,2,2,0.06773318640638962,0
1,0,1,2,1,1,1.582589680911173,2
2,1,0,0,2,0,4.042581844555619,0
0,0,0,1,2,0,3.0252861389184424,0
0,1,1,2,0,0,2.711941803641141,1
1,2,1,0,0,1,2.4711481297181224,0
0,2,2,1,2,2,2.09192778441624,1
1,1,1,1,2,2,1.9978810457404084,1
1,0,1,1,2,0,6.2889797149442055,0
2,0,1,1,0,2,3.526754660691987,0
1,0,1,0,0,0,4.5899422012191415,0
0,1,1,0,1,0,5.8457405717023985,0
2,1,1,0,0,0,4.743653831155144,0
2,2,2,2,2,1,4.734030241598309,0
0,1,0,1,1,0,2.1901088067454126,0
2,0,0,1,1,1,2.5458455965470845,2
1,1,2,2,2,0,4.935464014102302,0
0,0,2,1,0,1,3.5779836099953846,0
2,2,0,1,0,1,-1.0958719523805573,1
2,1,0,1,0,1,1.172036894836313,1
1,1,0,2,2,1,0.25565090717247996,1
2,1,2,1,1,1,4.63859132389987,0
2,1,2,1,0,2,4.269454031624336,0
2,0,1,0,1,0,4.233189802978177,0
0,1,0,0,0,0,1.616729699526393,0
1,1,1,2,2,0,3.577728097208257,0
2,0,1,2,2,0,4.603448561419059,0
1,0,0,2,2,1,3.2180391486586943,0
0,1,2,2,2,2,3.49281866896863,0
2,0,2,1,2,2,5.4270696368024565,0
2,2,1,1,1,1,3.1653031854761164,0
1,1,1,2,0,2,0.2077119769729654,2
0,2,2,2,2,2,0.09795888907433925,1
2,1,0,2,1,0,1.7057810794937334,0
2,1,0,0,0,1,2.3848683602534955,1
1,2,2,2,0,1,3.5753471461976245,0
2,0,1,1,2,1,3.3636145073115253,0
2,1,2,2,1,2,2.999414541438177,0
1,0,0,1,1,2,2.6129957853700843,1
0,0,1,0,1,2,3.06085501052735,0
0,1,0,0,0,1,3.0860991103688478,1
0,2,2,0,2,1,5.1600825678760796,0
2,0,1,0,0,2,6.8516918911480005,0
1,2,0,0,2,0,4.997609056270102,0
1,0,2,1,2,0,8.01508216961527,0
2,2,2,2,0,1,3.1070338193062286,1
2,2,1,1,2,2,2.4427039065306584,0
1,2,2,2,0,0,5.259833566948599,0
1,0,2,2,2,2,4.436049383966132,0
0,1,1,2,2,2,1.1346742223641064,0
1,0,2,0,0,0,9.447146105100218,0
1,1,2,0,0,1,5.919635820057901,0
0,0,0,2,1,0,1.6397747170116335,1
1,2,1,0,0,2,2.6396527287816967,0
2,2,0,0,0,2,2.4781228375906195,0
2,2,1,0,2,2,3.0046466742858744,0
2,0,2,2,0,0,5.1640529650103675,0
0,1,2,2,2,2,2.8735389801383056,2
0,0,1,1,2,1,2.8191596393801763,0
0,1,1,0,2,2,1.494901110953568,1
0,0,0,2,0,1,0.4672224087011745,2
1,2,0,1,2,0,2.299762989098678,1
1,0,1,0,1,2,4.930316225375781,0
0,0,1,0,1,2,2.5858909574204016,1
0,1,0,0,1,0,4.11178743685439,0
1,2,2,1,2,1,5.170665031232847,0
0,0,1,2,2,2,1.2114743355092863,1
0,1,2,0,1,1,4.2705372109798905,0
1,2,0,2,0,2,-0.917976324468843,1
2,1,0,2,2,2,2.1829721515912395,0
2,1,0,1,2,1,3.3455415113134555,0
2,1,2,1,0,1,4.630765870169035,0
0,0,2,2,0,0,2.9891028531683967,1
1,2,0,1,1,2,1.2080278208550936,1
2,1,1,0,2,1,6.087130805093781,0
1,1,1,2,1,2,1.9612700639487322,0
1,0,1,2,1,1,0.7665145039492427,1
2,2,1,0,0,0,5.880774404935361,0
2,2,0,2,0,1,0.8382191773508264,1
1,0,0,0,0,2,2.206171585246933,1
0,2,1,1,1,0,2.2059588639590224,1
0,1,0,2,1,1,1.90911487004574,1
1,2,2,2,0,0,5.258961386505849,0
2,0,2,2,1,0,4.36905641540922,0
2,2,1,0,2,1,5.208995602319505,0
2,0,1,0,2,2,3.468347176783458,0
0,1,1,1,1,1,0.6482820138013996,1
0,0,0,0,0,2,1.9632531458192193,1
2,2,0,1,0,2,2.2530958892107336,1
0,0,2,0,1,1,4.849785323099532,0
1,0,0,0,0,2,3.5764657948471292,0
0,0,0,1,1,2,0.25231167350887607,1
0,0,1,0,0,0,3.8923740508425446,0
1,1,1,1,1,2,1.2697557886681747,1
2,1,2,2,0,1,4.1473376792545285,0
2,0,1,1,1,1,3.9706287704594927,0
1,2,0,1,0,0,1.8528555307363848,1
1,2,1,0,1,0,4.302568680606883,0
1,2,0,1,1,0,1.9273752817613616,1
