c,d,e,f,g,h,i,j,a,b
1,0,1,0,2,1,0,1,0,-2.7848505826142262
2,0,2,0,1,0,1,2,2,-1.3012980019813618
0,1,1,0,0,2,1,0,1,0.7904778427875716
0,1,2,2,1,2,1,1,1,-5.479546908958133
2,2,0,0,0,0,2,0,1,0.4563679150548544
0,2,1,0,2,1,1,1,0,-1.7650204052668723
2,0,2,2,1,2,0,2,0,-6.280744570408694
2,2,2,2,2,2,0,1,1,-5.42415659438921
0,2,2,1,1,0,0,1,1,-0.5050495270738732
2,1,2,0,0,0,1,1,0,-0.5097535231311434
2,1,2,0,2,2,2,0,2,-3.5496655112165927
0,2,1,1,1,0,2,0,0,-2.189586921163838
1,2,0,1,2,0,0,1,1,0.956261249768972
2,2,0,2,1,2,2,0,0,-3.921969270094385
1,1,1,1,0,1,0,2,2,2.3365931575594274
0,2,0,2,0,2,2,2,1,-0.6115748760504955
2,1,2,1,2,0,1,2,0,-4.688832716468254
2,1,0,0,1,0,0,0,0,1.46776636359166
2,2,2,1,1,2,2,0,0,-5.966090990505337
2,2,2,0,0,0,2,0,0,-0.2500046066188606
2,0,2,1,1,0,1,0,0,-3.7125934361400628
2,1,1,1,1,2,1,2,0,-5.688285042363321
1,1,2,0,0,2,2,1,0,-4.54725942324315
2,0,0,0,0,0,0,0,0,0.3550114223459821
0,0,1,0,2,1,0,1,2,-0.05609812628551325
0,0,2,0,2,2,1,2,1,-4.566668358910086
0,0,1,0,0,1,1,2,2,2.1356703423719665
1,0,0,1,2,1,0,1,1,-1.086037433831441
0,2,0,2,2,2,1,1,2,-2.6337625255478883
0,0,1,2,1,1,2,1,1,-6.82230348692416
1,1,1,2,0,1,1,2,1,-1.1118186384132354
1,0,0,1,2,1,0,1,0,-3.3950024154903775
1,0,0,1,1,0,1,1,2,-1.1338026188129753
2,0,2,1,2,1,2,0,0,-10.303391104095226
2,1,2,0,2,0,0,0,0,-5.125907569178821
0,1,0,1,1,0,1,2,2,2.401032797019409
0,1,1,2,1,2,1,2,1,-2.8858347678666205
0,1,2,2,2,0,2,2,2,-5.408279944665861
2,1,1,0,0,2,1,0,2,0.2050040190819431
2,2,2,1,1,2,1,1,1,-2.878705315206351
1,1,2,2,0,0,1,0,0,-3.6201753033484123
1,0,1,1,1,0,0,1,1,-0.7428475846895133
1,0,2,0,1,0,1,2,0,-5.6052866845608005
2,1,2,0,2,1,0,0,0,-4.324551891186926
0,0,2,0,0,1,1,2,1,-0.07407770201388997
2,2,2,1,0,1,0,2,2,-0.1793864184938605
2,1,0,0,0,1,1,1,0,2.0000485084562145
1,1,0,1,1,2,1,2,1,-2.858507838037595
2,0,1,1,2,2,0,2,2,-4.469395780914767
2,2,0,1,0,1,0,2,0,1.5906843979454885
0,2,2,2,2,1,1,0,1,-4.10384313480091
0,2,1,2,2,1,2,2,1,-3.9335883094231563
2,0,1,0,2,0,2,1,0,-5.40625780749655
1,2,0,2,0,0,0,2,2,4.197970757553941
2,1,1,0,2,1,1,1,0,-2.5438263447154146
1,2,0,1,0,1,1,1,0,1.6945099556210148
1,2,2,1,1,0,2,1,2,-1.2744411944515281
1,1,0,0,0,0,0,0,0,0.5176093773089694
1,1,0,0,0,0,2,1,2,3.0172679037166876
0,1,1,2,1,1,1,2,1,-1.809066923545302
2,0,2,2,2,2,0,2,0,-5.412073003130622
2,2,0,1,2,0,2,1,2,-3.014605228663933
1,1,0,2,1,0,1,1,1,-1.571902188651141
1,2,0,2,0,1,1,0,0,-1.9651409284828805
2,0,2,1,0,1,2,1,0,-5.164644898550996
2,0,1,2,1,1,1,1,2,-3.8496930479074365
0,0,1,1,0,2,2,2,1,-3.1727122326229544
1,0,0,0,0,0,2,0,1,-0.7491815729102171
0,2,2,0,0,0,0,1,2,4.324340455442775
2,2,1,1,2,2,0,1,1,-1.6757763445666054
2,0,0,0,1,0,0,1,1,1.443453204712511
2,2,2,0,0,2,0,0,0,-2.015480910478699
1,0,0,0,2,1,1,2,2,-1.3546668696660347
1,0,0,0,2,1,1,0,0,-4.202019613282016
1,2,1,1,1,1,0,1,1,-0.5206728229275949
1,2,2,0,0,2,2,0,2,-0.713690566613647
1,1,1,2,1,0,2,0,2,-2.021983923192713
1,0,0,1,0,0,2,2,0,0.26936789754540325
0,1,2,1,0,0,2,0,2,-0.9075073767600907
0,2,2,0,1,0,2,1,2,-1.0146109480343133
2,1,1,0,1,1,2,0,0,-5.639493902331088
0,2,0,2,0,0,2,0,2,1.1327656284189578
1,0,1,2,1,1,0,1,0,-3.8209641132539107
2,1,0,0,0,1,0,0,0,2.11631489793392
0,0,1,1,0,0,1,2,0,-0.9719644288245082
2,0,0,2,2,2,0,2,0,-5.2992896458220375
1,0,1,2,2,1,2,0,2,-5.542580639985734
2,0,0,2,1,2,2,0,1,-8.679931970958835
2,0,1,0,0,0,2,2,0,-1.3979938262116502
0,0,0,0,2,2,2,2,1,-4.183576631681961
0,2,0,2,0,1,2,1,0,-2.037249900229301
1,0,0,0,0,2,0,1,1,0.826758162880699
0,1,0,2,2,1,2,2,0,-4.523687541649624
1,1,1,0,0,2,1,0,2,0.9589451414331256
2,2,1,0,0,1,0,1,0,0.6091727356387497
0,2,1,1,1,1,2,2,0,-1.6921094314483707
1,2,1,1,1,2,2,1,0,-4.649989852168577
0,0,0,0,1,2,0,2,1,-2.3829197630568686
0,2,0,0,2,1,0,2,2,2.926298902886185
0,0,0,2,2,1,2,2,1,-4.219648634797171
2,0,2,2,1,0,1,2,2,-4.3631851517170785
0,2,0,0,1,0,0,1,2,6.186343162610941
1,0,2,2,1,1,1,1,1,-4.943989572429391
1,0,1,2,1,2,2,1,2,-4.276530672044195
1,0,1,2,2,2,2,1,2,-7.420314659280152
2,0,2,2,1,1,2,1,0,-10.034078821020621
0,2,1,2,1,0,1,1,2,-0.37083488168651285
1,0,2,1,0,1,2,0,2,-4.463540446662018
2,2,2,1,2,1,1,2,0,-4.4018271931357456
1,1,2,0,1,2,0,2,0,-1.8447195301061383
2,1,2,1,2,0,2,1,0,-6.677536220784313
0,0,1,1,2,2,0,1,0,-4.826962597305433
2,0,1,1,1,1,1,0,0,-5.649548637784329
0,0,1,2,0,1,0,1,1,-2.3104541245086656
2,1,2,1,0,0,1,2,1,-2.0825292672276974
1,2,1,0,0,1,0,0,0,3.9954181395979425
1,1,2,2,0,0,0,1,1,-0.5135347956895915
2,1,2,2,2,2,2,1,2,-8.048773679377554
0,2,1,2,2,1,2,2,1,-0.3852719621052234
0,0,1,1,2,2,0,2,1,-3.122586947307217
2,2,2,2,1,1,2,0,0,-5.028954456092048
2,1,1,1,1,0,2,0,1,-5.198159011640617
2,0,1,2,0,0,0,2,0,-1.9425935145988327
1,1,1,2,0,1,2,0,1,-5.238379039457673
2,0,2,1,0,1,2,0,2,-7.26206872013567
0,1,1,0,0,2,0,1,1,1.104271285657971
2,1,1,0,2,1,0,2,0,-0.7014189462656215
1,2,1,1,1,1,2,0,0,-5.141989513206323
2,1,0,2,2,0,1,2,0,-3.5251969100253415
2,2,0,0,1,0,1,1,1,0.7052045948247032
0,1,2,0,0,2,0,0,1,0.3696588742203579
2,0,2,0,0,1,0,2,0,-2.530010153749456
0,1,1,2,2,2,2,1,1,-5.5857320319747545
2,1,0,1,2,1,0,1,1,-3.5756602237243005
2,1,0,0,2,1,2,1,0,-3.236716766605875
0,1,2,1,0,1,2,2,1,-2.819191843271073
1,0,0,0,0,0,2,0,1,-1.5431921762768452
2,0,2,1,1,1,0,0,0,-5.2031426827242075
2,1,0,1,0,0,2,0,0,-2.255886094135459
1,2,0,0,1,1,0,0,2,3.271383408470553
2,0,1,1,0,1,0,2,0,-1.2651277132809242
1,0,2,0,1,0,2,0,0,-6.626568695575608
0,1,2,2,2,2,0,0,1,-4.839690848033423
2,2,1,2,0,1,1,0,1,-1.7265318733681867
2,2,2,0,1,0,1,0,2,-0.1582610149444605
2,0,0,0,2,2,2,0,0,-5.6777776078448605
2,1,1,1,0,2,2,1,1,-3.2226459520055815
0,1,2,0,2,1,0,2,0,-1.6361538074541375
2,2,0,2,1,2,2,0,0,-4.764871959491169
1,1,1,0,0,2,2,1,2,-1.9241373472399037
2,1,0,2,1,1,1,0,0,-2.7619453046865376
1,1,0,0,1,2,1,2,0,-2.1178336329133156
0,0,2,2,0,0,1,1,1,-2.0274448584897717
0,2,0,1,2,2,2,0,0,-3.315864475883294
0,1,1,2,1,2,1,2,1,-3.0523529381571155
2,0,2,2,1,1,0,1,0,-7.299132417847608
2,0,0,0,2,1,2,1,1,-4.088842768320963
2,0,2,1,1,0,1,1,0,-6.711808267601429
2,2,1,0,1,2,2,2,0,-2.4857620649431387
0,0,0,0,0,2,1,2,2,2.539929109697188
0,2,2,1,1,0,2,0,1,-1.9254878655686596
1,0,2,0,2,0,0,0,1,-3.677109963147653
0,0,0,0,1,2,2,0,2,-1.857343847420309
2,2,2,1,2,0,0,0,0,-3.887625303354574
2,1,0,1,1,2,0,2,0,-1.4461741165936157
2,2,1,0,0,1,1,2,0,1.1236968347600707
1,0,1,0,0,0,0,0,2,1.1549501487955678
0,1,0,0,2,1,0,1,2,1.8033577439977027
0,0,2,2,1,0,1,0,2,-5.196876091730636
0,0,2,2,2,1,2,1,1,-7.132513166177516
1,1,2,1,0,2,0,0,0,-2.7687704579993775
1,0,2,1,1,1,0,1,0,-5.729423734989283
2,0,0,1,0,1,1,0,2,-2.237001758521048
1,1,2,1,1,1,0,2,0,-2.016647858403685
0,2,0,0,1,1,1,0,0,0.30963698635940523
2,0,2,2,1,1,2,0,0,-8.634943653800374
2,1,1,2,1,2,1,0,0,-7.517333843476666
0,1,1,2,1,1,0,2,2,1.8104934143245375
0,2,1,2,0,1,0,0,2,1.9424557332362067
2,2,0,2,0,0,1,0,2,0.8203010312161805
0,0,0,0,0,1,1,0,0,-0.6637220398678736
2,1,0,2,1,0,2,2,0,-3.508000912855909
2,1,1,1,1,2,0,1,0,-3.2600444142797196
2,0,1,0,0,0,1,0,2,-0.2732979823951154
0,1,1,1,0,1,2,0,2,-0.018768949743100283
1,2,0,2,2,0,2,0,1,-4.506888136387443
2,1,1,1,2,1,2,1,0,-5.637343467636225
2,1,2,0,2,0,0,2,2,0.27604190525511474
0,0,0,0,2,0,1,2,0,0.5199128006970732
1,0,2,1,1,2,0,1,2,-4.10510817202794
1,1,1,0,1,2,1,1,2,-2.626892482048664
0,1,2,0,0,1,1,1,1,0.2808221254616722
1,2,2,2,0,0,1,0,0,-2.7569438812213387
2,2,1,0,1,2,1,1,1,0.2997539379850165
0,0,1,0,1,2,1,2,1,-1.5483896513039854
0,0,2,1,2,0,1,1,2,-4.252216718954861
1,1,2,0,1,0,2,1,0,-4.499441704719684
2,2,0,1,0,0,2,1,2,1.5177032291797135
1,2,1,0,2,0,2,1,1,1.0521649334494552
1,2,1,2,1,2,1,0,2,-2.5064594950289054
2,0,2,1,0,0,2,1,0,-4.947592759010914
0,1,1,0,1,2,1,2,0,-1.847836512563212
2,2,1,0,2,0,2,1,0,-2.0852657084909545
1,1,1,2,1,0,1,2,1,-2.0642154586633206
2,1,2,2,0,1,0,2,0,-3.9527606772673565
1,0,0,2,1,0,1,1,1,-2.2949358900160606
2,2,2,0,2,1,2,0,2,-5.215395263357691
1,0,1,2,1,2,0,0,2,-3.608598356281786
2,2,1,0,1,2,2,1,0,-2.5325535696295405
0,0,2,0,2,0,1,1,2,-2.5319922614266774
0,0,1,0,0,1,1,2,1,0.4278495790247179
1,1,2,2,2,2,2,0,1,-6.665044986216217
1,0,2,1,0,1,0,1,1,-1.095072308550751
2,2,1,1,0,1,1,2,0,0.458491849076602
0,0,0,2,2,2,2,2,1,-5.0909110538347475
2,0,2,0,0,1,1,1,0,-4.2916338031595735
2,1,0,1,2,0,0,1,0,-1.605832132547477
1,0,1,0,1,0,0,0,2,0.01679849596868912
0,1,0,1,1,0,0,2,0,2.3306999816780776
1,2,1,0,0,2,0,2,0,1.9964202385243521
1,0,0,1,1,1,1,0,0,-1.9711159184882465
2,2,2,0,0,1,0,0,1,-0.2629813466010593
1,2,2,1,2,1,2,2,1,-3.3915880374653358
1,1,0,2,1,0,0,0,1,-0.8315821381362184
0,1,0,1,1,2,1,1,1,-0.1235631319956969
1,0,1,1,0,2,0,1,1,-1.0377686938679533
1,0,2,0,1,0,0,2,1,0.4768012699148707
2,2,0,2,1,2,2,1,0,-5.409184537821817
2,0,1,2,1,1,2,0,0,-9.056241649671229
2,2,0,1,2,1,1,0,0,-2.8931420656285995
0,1,0,2,1,2,1,1,1,-2.5599830978164957
0,0,2,2,0,0,1,1,0,-4.164004386913393
1,2,2,1,2,1,1,1,0,-3.028147271345128
2,1,0,0,0,2,2,2,0,-1.7470620378310884
1,0,2,2,2,0,2,0,0,-10.121180123026587
0,2,2,2,0,1,0,1,0,-1.4672376643263396
2,0,0,1,2,2,2,2,0,-5.173560052145804
0,2,1,2,2,1,2,2,1,-5.875908404934668
1,2,2,1,1,2,0,1,2,-0.44209581182186664
2,2,2,2,0,1,2,0,0,-5.012481821497102
2,2,2,1,1,1,2,2,0,-4.225755623347821
2,0,0,2,1,0,0,0,1,-2.8139051387397904
0,2,2,2,2,0,0,2,1,-1.8211422083575897
2,0,1,2,0,1,1,1,0,-3.1990369459391665
0,0,2,2,0,1,0,2,1,-2.64224379613305
0,0,1,0,1,0,2,2,1,-1.742160037236945
2,0,2,0,1,0,1,1,0,-5.453144977948223
2,2,2,0,1,0,0,0,0,-0.33918441080054407
0,0,1,2,1,1,1,1,1,-3.827118221483775
1,1,0,2,2,2,0,2,0,-2.3466867304417907
0,2,1,0,0,1,1,1,1,2.683627274534611
1,0,2,0,1,2,2,0,1,-4.286249151761001
2,1,2,1,0,1,0,1,0,-2.9609819511515703
0,2,0,1,2,0,1,1,1,0.5723665279879453
0,0,2,2,1,2,0,1,1,-4.996767988817537
0,2,1,0,1,1,1,2,1,0.7103749276425906
0,0,0,1,1,0,2,2,2,-0.46342548250858706
2,1,0,1,0,2,2,2,0,-4.27278545543938
2,0,0,0,0,0,2,0,1,-1.3090747667478375
1,2,2,0,0,2,2,2,0,-2.215973924725575
1,1,0,1,0,1,0,0,0,-0.4813358322020038
0,1,2,0,0,0,0,0,2,0.9215900599603766
2,1,0,2,1,1,2,2,0,-4.496176498276128
2,1,0,0,1,2,2,2,0,-1.848633469069095
0,1,2,1,2,1,2,0,1,-5.335212373785341
0,2,0,1,1,1,0,2,2,2.0472651055717224
2,0,2,2,0,0,2,1,0,-5.861151183364571
1,1,2,2,2,2,2,2,1,-6.456233745943805
2,0,1,2,1,1,0,1,2,-3.531682810494972
2,1,0,1,1,0,2,1,0,-3.011273475086387
0,0,2,0,1,2,1,0,1,-4.328441778904512
2,2,2,2,0,2,2,0,2,-5.046502196890526
2,0,0,2,0,0,2,1,0,-3.610735007075095
0,1,0,0,0,0,0,2,1,6.0601660336906615
1,0,1,1,2,1,2,2,2,-4.873193353379753
2,0,2,0,2,0,2,2,0,-5.558918315588427
0,2,0,1,2,0,1,1,2,2.116156280772212
0,1,1,0,1,1,0,0,1,-0.6468201367735085
1,1,0,1,1,0,0,2,2,3.2734188041831667
1,2,2,0,2,1,0,1,1,-1.8449474392002936
1,2,2,0,0,2,2,1,0,-1.970449154085835
1,0,0,1,2,2,1,1,0,-5.848550734760334
1,1,1,2,1,2,2,0,0,-7.100961861490518
1,0,2,1,0,0,2,2,1,-4.520840803247227
0,0,0,1,0,2,0,0,0,0.65869364028982
1,2,0,1,2,0,0,2,2,3.140044503010141
0,2,2,1,2,2,1,2,0,-2.7926350108005202
1,2,2,2,1,1,2,0,1,-3.8342278471877496
0,1,0,2,2,1,0,2,2,0.27712323822977514
0,1,0,2,2,2,1,2,2,-2.970956826520118
2,0,2,2,2,0,1,0,0,-9.986114813707998
0,2,0,2,2,0,0,2,1,1.6571248320175571
0,1,0,1,0,1,1,0,0,-2.7037083318816792
0,1,1,1,2,2,0,0,0,-2.8756973445224387
2,0,0,0,0,1,0,2,0,1.7879892900207761
2,1,2,0,0,2,2,2,1,-3.578231174014714
0,2,1,0,1,0,2,0,2,0.265399759732867
1,0,1,1,1,0,0,1,1,-2.743150513585257
2,1,2,1,0,0,0,1,1,-0.8685779177553943
0,2,2,1,2,2,1,0,0,-4.295530132695559
0,0,1,2,1,1,2,2,1,-5.627726959983764
1,1,0,1,1,1,2,0,1,-3.060119516936587
2,2,2,1,2,2,0,2,0,-1.4540040460527326
0,0,1,1,1,0,1,0,1,-4.207732395582986
1,2,1,0,0,1,2,1,2,0.7446628309813056
