d,e,f,g,h,a,c,b
2,0,2,1,2,1,0.08134485321492224,-0.9754715275266677
0,0,0,2,1,1,2.129516144291429,-1.6952241244793411
0,1,2,0,0,2,-5.819616968917229,-3.314770939516104
1,2,2,2,1,0,-0.8306393403792255,-2.680909913560758
0,2,2,1,2,0,0.9529918259793895,-1.7715567576132318
0,1,0,1,1,0,0.3599361658007916,-2.0562827351476223
0,1,2,2,0,1,-0.05658691855824349,-1.4095573335162501
2,1,2,1,1,0,-1.7570852698712944,-4.141521795355894
2,0,2,1,1,0,-1.2832183239838213,-4.402634123814635
2,0,0,2,1,0,1.8112713900809752,-3.897398112254531
1,1,2,1,1,0,-2.6258266479844323,-4.2333376891176195
2,0,0,1,0,1,-1.8637751872343884,-2.6349367649437565
0,0,1,0,2,1,0.8663045571693659,-0.6799675140169513
2,0,1,0,1,0,-0.37765765713348154,-4.606585134430313
1,0,1,0,1,0,-2.61110631558735,-3.9194249737256026
2,1,2,0,1,0,-2.212001195446135,-2.278415598737981
0,2,0,0,1,1,-2.336959975606021,-3.0169866550735804
1,2,1,2,0,0,-1.3501914255095695,-3.8947763460020908
2,1,1,0,2,0,-0.9297813605649363,-3.280270833041962
1,1,1,1,0,2,-1.205649531875682,0.9030602962224425
1,0,0,2,1,2,1.6427182018631894,-0.500871204619241
0,0,0,2,0,1,2.010161995301936,-0.37089910933097203
1,1,0,1,0,0,-1.1905871602400753,-4.540197975236888
0,1,1,0,0,2,-2.685815727530467,-2.5347778428126655
0,0,1,2,2,2,1.2467374084627536,0.24351738902645786
2,1,1,0,1,1,-0.3213409892951655,-0.579054532177637
1,0,1,2,1,1,1.3298249232049666,0.8322890561476177
1,0,0,2,2,0,3.3629974253450996,-0.6513193486731358
1,2,0,0,0,0,-5.078185811211541,-6.371942493526179
2,1,1,2,1,2,-0.8227020230791008,1.58557169325264
0,1,2,0,1,1,-1.6821163120812694,-3.143181942336656
1,2,0,0,1,0,-2.093108881707395,-4.835139065750027
0,2,2,2,0,1,-4.173779734828926,-5.935735290779504
1,2,1,2,2,1,1.5282899289838192,0.542499728055359
2,1,0,0,0,0,-3.4137828043527234,-4.0617484341532855
1,2,1,2,2,2,1.9013169858767123,3.090569387924939
2,1,0,2,2,1,1.7021643213963005,-2.1422680458082715
1,2,0,2,1,2,0.30470668602053025,1.2049006853710174
2,2,1,0,0,0,-3.1210454214083514,-4.790070826050716
1,1,1,0,0,1,-4.337492970854663,-3.4496457062955677
0,2,2,2,2,1,-1.0728468078339393,-4.010028289648155
2,1,0,2,2,0,1.5935015796018928,-0.657687261165605
2,2,2,2,2,0,0.4871727996212223,-1.9809230248878604
0,0,0,1,0,1,-1.9708772526134906,-2.9220188413020414
2,2,0,0,1,0,-4.178034599889097,-4.828147380274555
0,1,2,2,0,1,-0.7062790729562075,-2.9151371633568495
2,2,2,0,2,0,-3.4229783125670035,-5.614767506870561
2,1,1,1,1,0,-1.6322260129202828,-4.46013570111916
1,2,0,2,2,0,-0.6668104019401655,-5.289477894815574
2,0,0,1,2,0,0.6010206856480181,-1.8396495081207824
0,0,1,0,2,0,-0.4075672966311503,-2.0947954178635007
0,1,1,0,1,2,-1.2896221423771075,-1.8793249923425637
0,2,2,1,1,1,-3.1812301662346387,-3.2369104804712716
1,2,0,2,1,0,1.757376120232497,-2.296262324894388
2,1,0,1,0,0,-2.3145560241798004,-4.0641685319432534
0,1,2,2,0,0,-2.2130918015851746,-4.96117048613043
1,1,0,0,1,2,-0.1126424481021977,-1.3787577759869103
2,2,0,2,2,0,1.2714601523639177,-1.2604782256051852
0,1,1,2,1,2,-0.2920247290115764,-0.6632449279512068
2,1,1,1,2,0,-0.30513313118059315,-1.2048682652312679
0,2,1,2,0,1,-0.2069264224579408,-1.8137073602314653
2,0,2,1,1,0,0.25620281962568203,-3.8274804049675963
1,2,2,1,1,2,-3.3567931792702557,-1.149999167540809
1,0,0,2,1,1,1.5175661899208923,-0.22901144569986254
0,0,2,2,0,1,-0.7098431723324268,-1.4248361762563837
1,2,1,2,0,0,-2.6762401105165976,-3.411618585231708
2,2,0,0,2,0,-1.475685052649994,-4.558693624382791
0,2,2,2,1,1,-1.1646771395482993,-2.542766049923301
2,2,0,0,0,0,-2.459790521063264,-4.648128333704486
1,1,1,1,0,0,-0.9925749716887993,-4.916440020495122
2,1,2,1,0,1,-3.3592093983590074,-3.9519316012064674
1,0,0,1,2,2,1.1960468561391884,1.600086634437554
1,0,0,2,0,0,1.134292302055636,-2.154772361013884
0,0,1,2,2,1,1.4948115510729885,-2.219070628222654
1,0,2,0,0,0,-2.8213598482625972,-6.242228123657241
0,1,0,0,1,1,-1.6079064873692146,-1.0078097039258727
1,2,1,0,0,0,-5.13939857773862,-6.121170185343529
0,2,1,2,2,1,-0.33683671287964645,-2.582775499171812
1,1,0,1,0,2,-0.05294130396889796,-0.7346977211989638
1,2,2,2,1,2,-1.4564214791432981,-2.7520322122204446
0,2,2,2,0,0,-0.6196459061016888,-1.9862994760273598
2,2,1,2,0,2,-2.33363626071491,-2.176561968800677
1,1,0,0,0,0,-2.4487947988685064,-3.1028994556053116
2,0,0,0,2,0,2.4326767230182416,-1.5873957862021046
0,2,1,1,1,1,-2.767386744663279,-1.9155523373362617
0,0,1,1,1,1,-2.147814499899776,-2.7290379108987843
1,1,1,2,1,2,1.416590131287233,1.2448549390156711
0,0,0,0,2,2,-0.5268091053930734,-0.016456235039645217
0,2,1,1,1,1,-1.7307063641062337,-2.1205186249296446
1,1,0,0,1,2,-2.235918210451585,-1.3788980848792083
0,0,2,0,0,1,-3.0118372190446836,-3.7197163031615013
2,0,2,0,0,0,-4.490536207185742,-3.73907630859487
0,1,1,0,0,1,-3.489940087883306,-4.671102236068218
0,1,0,1,1,2,0.16981532655653442,-0.32719946825405016
1,2,2,1,0,0,-4.638308886274261,-5.725333278831475
2,0,0,1,0,0,-1.6000840296458887,-3.5756079838510937
0,2,2,1,0,1,-3.8473828335985316,-4.400954689381649
0,1,0,2,0,2,-1.558815434226278,-1.019366646261653
2,2,1,2,2,2,-0.06256098279874606,-0.6351279552262387
2,0,0,1,1,1,0.30879653990290223,-3.1428505242942157
1,0,0,1,2,2,1.0104510584115718,0.1656139001355581
1,0,2,2,1,2,-0.11137649293172441,-1.5951636989305518
1,1,2,2,2,1,0.5000983290934151,-3.1843287315747197
1,2,0,0,0,0,-4.125743462432314,-5.306057887521357
1,0,2,2,1,2,0.8510625658668773,0.5514996302223558
0,1,0,0,2,1,1.005978124801776,-0.6298346455103934
0,0,0,1,1,1,-0.014380392195448288,-1.1811699204536654
0,2,0,1,2,0,0.5651982314777073,-4.65477404668354
2,2,1,1,0,1,-3.2996171554346465,-5.014794878059564
1,2,0,0,0,0,-3.104512654961495,-2.877095903063996
1,2,1,2,2,2,2.0557795312032545,-0.28485663197914834
1,1,0,0,0,0,-2.231340456981901,-3.7333364339128132
2,2,0,0,2,0,-3.19341453880968,-5.589118054175461
0,0,1,2,2,2,2.533995631446959,1.1193902055068006
0,2,2,2,2,0,1.1528637433090096,-3.014593231154368
0,2,2,0,1,1,-3.871596169998102,-3.423984623979254
1,2,1,2,2,1,1.4856348061178326,-0.7415576951349577
2,1,0,2,0,2,-1.0801155411519459,-1.504756787512362
1,2,2,0,1,0,-5.265539159522273,-7.1541848322036286
1,1,2,1,0,0,-2.7588309811673595,-4.3823477715845565
2,0,2,1,2,1,-1.8764767207463138,-4.0410752970754515
0,2,2,0,2,2,-2.7997710128935913,-1.626386145357444
1,0,2,0,2,1,0.056842262645503405,0.9194534213712922
1,0,2,0,2,0,-3.1397629057462804,-3.5208924340708307
1,1,1,0,0,0,-4.719496795913898,-5.068960254735897
2,0,1,1,0,0,-2.6320322451615774,-4.662185999934862
0,2,0,1,2,0,0.01668014028904033,-4.9790781456358815
2,1,0,0,1,1,-2.145716785646209,-4.306802131574985
0,0,2,0,0,0,-1.8808636183039125,-2.858108042513555
1,2,2,0,2,1,-1.735651670908302,-3.5364340492515947
1,1,2,2,2,1,1.0152729460685985,-1.8503937894442593
2,0,0,0,1,0,-0.904369685656115,-3.740184893364568
1,2,1,2,2,0,0.8832297769848275,-3.5997729881953546
0,1,0,1,0,2,-2.2319823553133746,-2.951318500633393
0,0,2,2,0,1,0.057210353556612414,-1.7572920677185866
1,2,0,1,0,2,-3.342044254359201,-3.2599151222003724
2,1,0,0,1,0,-0.944623006097769,-4.3388999233156005
0,2,1,1,0,0,-1.6138574978811688,-4.7672283749180835
2,2,2,0,0,2,-4.789135397911913,-2.6853383169544403
1,1,2,0,2,1,-2.1362130589619754,-3.211129264693303
0,2,0,0,2,1,-0.7596900916903264,-2.3591922210742426
0,0,0,0,2,1,-2.5615183701006727,-2.6287347573495063
1,0,0,0,2,1,0.4722582184854616,-1.608129841511372
0,1,0,0,2,2,-0.5433539978398068,-1.0233990872042606
0,2,1,2,1,1,-0.520628113056991,-1.5715139500028836
1,1,0,1,1,2,0.2965325128978278,0.4101867010383713
2,1,0,1,2,0,0.47523107843527246,-2.921439474016146
0,2,1,2,1,1,-1.610206856651158,-2.5933122012371497
0,2,0,0,0,1,-3.481402670825378,-4.541003778812047
0,2,0,1,2,0,0.14755548408082475,-3.825100862397647
1,0,0,2,0,0,0.5849339115810129,-1.9415908293162045
2,2,0,1,2,0,-0.018080632714931655,-2.6155447044300386
2,1,1,1,1,2,-0.20063095508144646,-0.09106751553066267
2,1,2,0,2,0,-3.176034553034147,-4.6112456920342835
2,1,2,0,0,2,-4.09429954383515,-2.758490459609433
0,0,0,0,1,2,0.4999296986182411,0.5563711160213494
0,0,0,0,1,1,-2.524611496937195,-2.269165907200789
1,1,1,2,1,2,0.3096466807800534,0.6608230800430788
2,2,1,1,0,0,-3.645378501973043,-5.265097447090351
2,2,2,1,2,0,-1.9507103844731049,-2.794419293085563
0,0,2,2,1,2,-0.614807503214422,-0.5581276701320432
0,2,1,0,2,2,-2.0295507157004438,-0.9747632225404586
0,0,0,0,1,1,1.0512556144269045,-0.8481838527975155
0,2,0,1,0,1,-3.364430361177213,-3.444362901998609
1,1,0,2,2,1,0.750389997521173,-2.0405257916880393
1,1,0,1,0,2,-2.8019345701635046,-1.353771212350006
1,2,2,2,0,1,-0.6625817133718988,0.7209970011519378
0,1,0,0,2,1,-0.8923397055212867,-2.6323521039924294
2,2,2,2,2,0,-0.36563906034767407,-3.1910759395767028
1,1,1,0,2,1,-1.6627829411062396,-3.150619370188881
2,2,1,0,1,0,-4.154422878403091,-5.947585171035727
2,1,1,1,2,2,-0.3851506466144351,0.8910621030823007
0,0,2,0,0,1,-0.8217563942634398,-2.8895897264002595
0,2,0,2,2,1,2.7120709209742553,-0.641079339201293
2,1,0,2,1,0,-0.1529378177922721,-4.726196758050819
1,1,1,1,0,2,-1.5524258969383145,-2.0880187447664693
0,0,1,0,1,2,-2.321522772666376,-3.484883101099846
1,0,1,0,1,0,-3.3963676388462205,-4.388088531318878
1,1,2,1,0,0,-1.88048908233537,-1.3409864459172045
2,0,1,1,1,0,0.6500928466435509,-3.0396249425972623
0,2,0,2,1,0,1.2760522510478998,-3.976647627382455
2,2,0,1,0,1,-2.829865249219573,-2.4813221801176186
2,2,2,0,0,0,-5.166775734001987,-6.773654884651309
0,2,0,0,2,0,-0.41023444634187645,-1.988589048324748
0,1,1,2,1,2,0.6514960373481073,-0.3341613461280423
1,0,1,0,1,0,-2.013637471297044,-4.849725422435066
0,1,2,2,1,1,-2.0590718201181644,-3.1122192114142213
0,1,2,0,1,0,-2.8061248058579875,-3.9197756264614454
1,2,1,2,1,0,0.4790096392361134,-2.999595039998711
2,0,0,2,1,0,0.23241171096584257,-3.4119259104335167
2,1,1,1,2,0,0.4887593816759773,-2.965351161606805
0,1,1,0,2,1,-0.798458304866307,-3.4749610013233427
2,0,0,2,0,0,1.0901482632323334,-2.020682405031266
0,0,1,0,2,1,0.47197549971900754,-3.2529808040078856
2,1,0,1,2,1,-0.1444652419253527,-2.2679112946822197
2,0,1,2,0,0,-1.976959400164946,-3.437251243264925
2,0,2,2,2,0,0.5864804743171208,-2.406793041963353
0,1,2,0,1,1,-2.0308726824729924,-2.327585582847945
2,0,0,2,2,2,1.9779960964740293,0.6521920632361278
0,1,2,0,1,2,-3.6140433238576417,-1.356398946851915
1,0,0,2,2,0,0.828649658075362,-1.6446840015464979
1,0,1,1,0,0,0.28264755455093926,-2.4399234141127804
0,1,0,0,0,1,-1.78428635857469,-1.8473403106597766
0,2,0,1,2,1,0.8498959812747647,-0.4966367764570595
2,1,0,0,1,0,-0.8122746132205261,-3.9605827890147953
1,2,0,2,1,1,0.676708361543402,-2.6914080619961602
1,1,2,0,0,0,-4.384328855179529,-5.172548610161503
1,1,0,0,0,1,-2.9037641041222013,-2.8780939495594478
1,1,1,1,2,1,-0.4475643645921246,-0.9091153403248666
2,2,2,2,0,0,0.11474075441500009,-3.9197716374845935
0,2,2,1,1,2,-1.8540879687005571,-2.411802081123486
2,2,2,1,0,0,-4.223800441351434,-5.039903989676061
2,2,0,1,0,2,-1.89450322583372,-1.5999788598366438
1,1,2,2,0,0,-2.670868917856317,-6.484865582927792
0,1,1,1,2,2,1.6145067185892272,0.881522060535943
0,2,0,2,2,2,0.6589309041928602,-1.9002429905570954
2,0,1,2,0,2,0.14108543262246587,-1.2934270009523459
2,1,2,2,1,1,0.36597762974313497,-0.17605160188887425
0,2,1,2,1,2,-0.08523145579500718,1.3454447734460115
0,1,0,2,1,1,1.054469991819638,-2.3440637732165714
0,0,2,0,2,2,-1.0891979151439846,-1.391126328196205
0,1,2,2,0,0,-1.586441096887107,-3.9275133131158158
2,0,2,2,0,0,-1.636698488927502,-2.2180581959963828
2,2,2,0,1,0,-4.359483429769704,-6.07136933709083
0,2,2,2,1,2,0.30959037365093534,-0.7273216063157353
2,0,1,0,0,0,-2.9485366326851565,-3.2114256884945283
0,1,0,1,2,1,0.02420373061722736,-2.100750988960266
1,2,1,2,0,1,-2.2062975968615084,-2.2974508972132166
1,2,0,0,0,0,-2.369629319302777,-5.901527970308038
2,0,1,1,1,0,0.16560663316447866,-3.1251808968569286
2,1,1,2,1,0,0.5603291782322571,-4.384605914951695
0,1,2,1,0,1,-3.027521198909791,-4.551396076323383
0,1,0,2,0,1,0.44336247017294517,-0.6436484121474283
0,0,0,0,0,1,-2.523561124950648,-3.253570843558088
0,0,2,2,1,1,0.030385968654225493,-2.0414818787335234
2,2,0,2,1,0,0.9398044873917456,-3.253663021293705
2,0,1,2,0,0,0.5142776789190645,-2.9723750194682252
0,0,2,0,1,1,-3.1719098459508026,-3.2785945435507715
2,0,1,2,2,0,0.9644735470914245,-1.5076891362252116
1,0,1,1,0,2,-1.3612978471865902,-3.8446994354650244
1,0,2,1,2,2,1.7361323746695103,-0.2548043969544933
1,1,1,1,0,1,-4.115565164468994,-3.9679315532030106
0,2,2,1,0,1,-3.2216670604294957,-3.707430011011393
2,0,1,1,0,0,-2.9760433315731483,-4.372728889785701
0,0,0,1,0,2,-1.2743309935255454,-0.9015716901182622
0,0,1,0,0,1,-2.9444284180642413,-3.752636345470667
0,1,0,2,1,2,0.539491656563109,-0.6439480351805734
0,0,2,0,1,1,-2.723795939659208,-3.5653031347378414
0,2,1,0,2,1,-1.8527929396236298,-1.6658775551589624
0,1,1,1,1,1,-1.5152555666305783,-3.3508561615514494
2,2,1,1,1,1,-3.4324573848541524,-3.7936320063593634
2,1,1,1,1,0,-0.46013038747722335,-3.1335334107383686
0,1,0,2,0,1,0.6228721671488806,0.18161678682080895
0,2,0,0,2,2,-0.31682568997733074,-0.9140671584231648
1,1,1,0,0,0,-4.980734496264082,-4.9800193518222065
2,2,0,1,2,0,0.11891815258415112,-1.7490480682361698
2,2,2,2,2,0,0.33597885580692355,-2.9188865286226324
2,1,0,1,2,1,-0.4812020684395848,-2.2298161787717214
1,2,2,1,1,0,-2.5308267518178704,-4.846933188102581
1,0,1,1,0,2,-1.5862666453103655,-1.605857788522594
0,2,1,2,2,0,2.4621506585682638,-0.7677127574535741
2,2,0,1,0,2,-0.4355039629874269,-0.45158232127719367
2,2,1,2,1,1,-2.3943563933302006,-2.8934369989616466
0,0,2,2,2,1,3.8739270057279898,-0.6183458470576007
2,2,0,0,2,1,-2.3352257211533236,-4.061920995644162
0,1,0,0,2,2,0.5506732943274261,2.0328373354868874
2,0,1,2,0,2,0.610497980863731,-0.25373689638772545
2,0,0,0,2,0,-0.9556902268418065,-4.379072327146608
0,1,0,1,0,1,-0.8767322061609009,-0.8174055139840248
1,0,1,0,1,0,-1.7275337442660637,-3.7701610229907643
0,0,1,1,2,1,1.394330004632391,-0.3531336804486914
1,1,1,0,1,0,-2.119327697619374,-4.41725713990077
2,1,2,1,2,0,0.3463394853702475,-3.1677961890620607
0,0,2,2,1,1,0.36539954314606227,-1.697654637472574
1,2,0,2,0,1,-1.157874069426311,-3.7943051305658866
2,2,1,2,0,0,-0.7239357669428195,-3.5578101542467326
0,1,0,0,1,1,-0.9396040351413965,-1.9889372633393922
0,2,0,1,2,2,0.8118133943208882,1.8913150025498695
1,1,0,0,1,1,-2.3145866722585966,-2.99646120490477
1,0,1,2,2,1,0.9047372186015261,-3.5494294554214196
1,0,2,2,1,2,-0.4077221432527014,-0.7604642758711879
0,2,2,0,0,0,-5.360821385680589,-3.419772270586436
2,2,1,1,0,0,-2.273800731347085,-3.50243818919627
1,2,2,1,1,0,-1.5640159497059478,-4.768018194638038
0,0,0,1,2,1,1.3848697104675995,-0.3456690534982352
2,0,2,1,2,0,1.3109190188243527,-3.0316803939716155
2,0,2,0,0,1,-2.17153060623487,-4.353295271163082
1,0,0,1,1,1,0.5633989164005395,-1.761597991721759
0,0,1,1,2,1,0.01810822845696025,-1.6379707882561017
1,1,2,2,1,2,1.0053766494355405,-1.7190370457607822
1,0,1,2,0,2,-0.2910173510284082,-1.7479493541351125
0,2,2,2,1,1,-1.043834803569025,-2.33508862288768
1,1,2,0,0,1,-4.479605025606569,-4.746344090840763
2,0,1,2,0,0,-1.2497903262971974,-3.380067118106284
0,1,0,1,1,0,-1.7486394303152917,-5.27887919689143
2,2,1,1,0,0,-2.4271316764427118,-3.743622623783472
0,0,0,2,1,2,0.90659894610338,-1.0879317083202344
2,0,1,2,1,0,3.789531228996824,0.7906624147557877
1,0,1,0,1,1,-2.7060735826124787,-5.025280962293554
0,2,1,1,1,1,-2.96738247498137,-4.553636105872607
2,0,0,2,0,0,0.850138715613441,-2.139548741912375
0,1,0,1,2,2,2.339313478967296,2.5910350692986697
1,1,2,0,2,2,-1.895410343056778,-1.21429496285676
0,2,0,1,2,1,0.6522424201872746,-0.7988414761089895
2,0,0,2,2,0,0.6764525825412908,-2.6401206004529927
2,2,2,0,1,2,-4.587511545691767,-4.1171551506164175
2,2,0,2,2,1,-0.013615729137566479,-2.2380354711391677
1,1,1,2,1,2,-1.7650458499478812,-2.6656363129510474
1,0,0,2,0,0,0.5869802340238871,-3.988261432043017
1,2,0,0,2,2,-3.532827621610433,-2.0772911012143043
2,0,1,0,0,0,-4.162195966087449,-6.587251642418682
2,1,1,1,2,0,-0.6871937940134177,-3.1290183938044205
0,1,0,1,1,1,-1.111285835951076,-3.6863685370727213
1,0,0,1,2,1,1.8064085022070677,-0.395900048603146
0,1,0,2,1,0,1.26558019190248,-2.804646057659524
0,0,1,2,1,1,1.883798745935457,0.7592188062932097
2,0,2,0,0,1,-2.787616267287322,-3.033098539447581
0,0,0,2,2,1,3.9208127893613813,1.7698543108237426
2,0,0,0,0,0,-2.141918400009054,-5.047959388430443
1,1,1,1,1,1,-0.8065330991833302,-2.151645857282164
0,2,1,0,1,1,-2.438486298080809,-4.135409211003147
1,0,0,1,1,2,0.461656697391026,-0.5758443582576229
1,0,0,2,0,2,0.07280569008292631,-0.6498769224965317
2,0,1,1,1,0,-0.84244253433977,-4.264474890604205
1,1,1,2,1,2,-0.6875583983299656,-2.044286729877075
2,0,1,0,0,2,-2.4183831700901703,-3.246179562304951
2,1,0,1,0,0,-1.7240151740851555,-6.3896769166767875
2,0,2,1,2,2,-0.7831737506367645,-1.940587238872781
1,0,1,2,0,0,-0.8922448193245927,-2.9400080985364188
0,1,1,2,0,2,-2.0403987277827884,-3.2119297941273
1,1,0,1,1,1,0.5688413412372,-2.7781948683357287
0,1,2,0,0,1,-3.931382330468212,-2.2293031804386474
1,2,2,1,1,0,-3.4028000195732697,-5.660120061200749
2,1,0,0,0,2,-2.061452250397982,-1.3045962960659934
1,2,2,1,1,0,-3.1004488097943725,-4.205943163180241
0,1,2,0,2,1,-3.2365006270122323,-2.9546442338858143
1,0,0,1,1,0,1.3412222892191332,-3.7944053028609623
2,0,2,0,2,1,-1.8970969895661127,-3.0713759338478352
2,0,0,0,2,0,-0.36889909020878925,-4.88218874183949
0,1,0,0,0,2,-2.568819979650822,0.5264022707128468
1,0,0,2,1,1,2.7025892227901154,-1.7673735147973333
1,2,1,2,0,0,-1.6699627091336882,-5.066418590167359
0,1,1,2,1,0,-0.93911712614523,-4.635288788005738
0,2,1,0,0,0,-3.49612299588782,-6.574411814337815
0,2,0,1,2,1,-0.40498972426172375,-0.6223001303152542
2,1,0,2,0,1,1.4979239715294663,1.5512438045705865
2,0,2,1,1,0,-1.21111972199789,-4.228198558071393
2,2,2,0,0,2,-7.235035497898666,-5.9467437356256365
2,0,2,0,2,0,-1.0026350278443257,-5.86845381487573
2,0,0,0,2,1,1.9845977922602287,-0.8330419990111689
0,2,2,2,2,2,1.49592028854539,0.12126834419488258
2,1,2,0,1,1,-1.3490457112434344,-3.173742638881336
0,0,1,2,0,1,-1.1197601853814634,-2.16808565354502
1,1,0,2,2,2,2.832152395976779,1.6078215324820189
1,1,2,2,1,0,-1.2919945397367112,-3.476273575109391
1,2,1,2,2,0,0.7142893994169247,-2.9518370203066704
0,2,0,0,2,0,-2.432952428739732,-5.562734238243307
0,0,0,2,1,1,1.0455442351172841,-0.4677512458252592
2,0,1,0,2,1,-1.336246697363615,-2.502509325049366
0,1,0,0,2,1,0.4685552801426165,-0.579880412682632
0,0,0,0,1,2,0.010719121669655607,0.3662926400406319
2,0,1,0,0,0,-2.563180270669179,-5.95840662603524
0,0,2,0,0,1,-4.630421418055385,-5.859866629929726
2,0,0,0,1,0,-1.3616394339497198,-4.595291590431366
2,2,1,0,1,0,-3.956116482942726,-6.400812968397449
1,0,2,1,0,1,-1.3003242433055089,-1.738936285141094
0,0,2,0,0,2,-2.1018151471828155,-1.2977431093781149
0,2,2,0,2,1,-1.5036144139691165,-1.5129123663167767
0,0,0,2,2,0,2.0247805805829797,-1.4791404458509532
1,2,2,0,0,1,-7.609533122289479,-5.944879629054529
0,0,2,0,1,0,-3.9569618981300536,-4.1453081205712605
1,0,0,0,0,2,-0.5883730219177914,-0.30152901297727014
0,0,1,0,2,1,-0.8012549393198236,-2.1366269013677788
1,2,1,1,2,0,-1.5007246182651124,-2.4399672446630793
