c,d,e,f,g,h,i,j,a,b
2,1,1,2,0,2,0,0,0,-4.237527764717016
1,2,2,1,0,0,0,1,2,0.9816922069453073
0,2,2,0,0,0,0,0,2,4.238912927591021
2,0,0,0,2,0,1,0,0,-3.411794192888745
2,1,1,2,0,0,1,0,0,-4.617323109062275
2,2,1,2,2,1,2,2,0,-5.5501662128733615
1,0,2,0,2,2,0,0,0,-5.631316067125935
0,2,2,1,2,1,2,2,2,-4.605010124903017
1,1,1,0,0,1,0,0,0,1.1694134565245253
2,2,2,0,0,0,0,1,0,1.5120011068831882
0,1,2,2,1,1,0,2,2,-2.959389905464569
2,1,1,0,1,0,1,1,0,0.5971278969598128
1,2,2,0,0,0,2,0,0,0.8247622376504895
2,2,1,2,0,1,2,0,0,-5.005355515120304
0,1,1,1,0,2,1,2,1,-1.093120407554451
1,2,2,0,2,2,1,2,2,-2.5875021197614503
2,1,1,1,2,0,2,1,1,-4.380359500977612
0,2,2,1,1,1,0,0,0,-2.158407778696866
2,0,0,1,0,2,0,0,0,-3.0417737191530785
1,2,1,2,2,1,2,2,1,-4.315267970022437
1,0,2,0,2,1,2,1,1,-8.41400261769249
0,0,2,0,2,0,0,1,0,-4.1289975650603
1,2,0,1,0,0,1,2,2,3.8043201563810976
2,1,0,0,1,0,0,0,0,1.5698323297543881
0,1,1,1,2,1,0,1,2,-2.3558914950335383
1,2,1,1,0,0,0,0,2,3.3132576787196393
2,2,2,2,0,0,0,2,0,-1.4456069923582628
2,1,0,0,2,2,1,2,1,-2.235550165200686
0,0,2,2,2,1,0,0,2,-6.029074664000046
1,2,2,1,1,0,2,2,2,-1.1841129321171642
2,0,2,1,0,1,0,1,1,-1.5668978897391046
0,0,0,0,2,2,0,2,1,-0.19372054676713563
0,0,0,0,1,0,2,0,2,-1.7275939953626889
1,1,1,0,1,0,1,1,2,0.23189122466139817
0,1,2,2,1,2,0,1,1,-3.473489209212705
2,1,1,1,2,2,0,1,2,-3.0694104245826628
0,1,0,0,1,0,2,0,0,-1.142596660771513
0,0,0,1,1,1,2,0,0,-3.255342309299798
2,0,0,1,1,2,1,1,0,-4.061228965262242
1,2,1,1,1,1,1,2,1,-2.8507373856586216
2,0,0,0,0,1,1,2,0,-2.6082496627479275
2,0,2,1,2,0,0,0,0,-5.8609604284947086
1,0,2,1,0,2,1,2,2,-2.9389058808526585
1,1,2,1,0,1,2,1,0,-1.7583250149340603
1,1,0,1,0,0,0,2,2,3.655665995488089
2,2,1,2,1,0,1,2,0,-0.35588358660573083
0,0,2,0,2,1,1,0,1,-4.838009305891023
0,0,1,1,1,2,1,2,1,-2.2363712705202796
0,0,0,2,1,0,1,2,2,1.3616690893954877
0,0,0,0,1,1,0,2,1,1.1616660968673536
0,1,1,0,0,2,1,0,1,0.5061734630278626
1,2,0,0,1,0,2,0,0,0.23837532501794767
0,2,1,0,0,1,2,1,2,0.9127694033123401
1,1,0,1,0,0,2,0,0,-0.9150475418231983
0,2,0,0,2,1,2,2,1,-0.3711487951306718
1,1,2,0,1,1,2,0,1,-4.5475568640679445
2,0,0,2,1,0,0,0,2,-1.0227088533578075
0,2,2,1,2,1,1,1,1,-2.8932897220539853
0,1,1,1,2,0,1,1,1,-1.676923346733084
0,2,0,0,2,1,2,0,1,-0.41110948342296916
0,2,0,1,2,1,2,2,1,-2.3616447600574832
2,2,2,2,0,2,0,1,1,-0.76702655137062
2,0,0,2,0,2,0,0,0,-1.9599192289492118
0,0,0,2,1,1,2,0,0,-6.08903849756764
0,0,2,0,0,0,0,1,2,1.0064574407108495
2,2,0,2,0,2,0,0,1,-1.7528655145476004
1,1,1,0,1,1,2,2,1,-0.6021407997207309
0,0,1,1,1,0,2,1,2,-1.7996548985951115
0,2,2,1,0,1,1,2,2,2.5766278689870097
1,1,0,2,1,1,2,0,1,-2.7704753206908164
0,1,1,2,0,2,0,2,0,-3.2486105065724082
1,1,0,0,0,1,2,0,1,-0.18189653499353994
0,1,0,0,2,2,0,0,1,-1.1810002612492503
1,1,1,2,1,1,0,1,1,-1.502288393737088
2,1,1,1,2,1,0,1,0,-3.9193425070213657
0,0,1,2,2,2,0,2,1,-4.106678743463126
0,0,2,1,2,2,1,0,1,-8.27448125409039
2,2,2,1,2,2,2,1,0,-5.7884812295862424
2,2,2,2,2,2,2,0,0,-9.38160030143392
1,1,2,2,2,1,0,1,1,-4.19287769456066
2,1,2,1,2,1,1,1,0,-6.0884839004706555
0,2,0,2,1,1,2,0,0,-2.2580627988913236
2,1,0,2,1,1,1,1,0,-3.4756660406865922
2,0,2,0,1,1,2,1,0,-5.497090769595277
1,2,1,1,2,2,0,0,2,-1.1377258528219976
1,0,0,1,1,1,2,2,0,-1.0892913078420299
0,2,0,0,2,1,1,2,0,-0.968815462520932
2,2,0,0,1,0,1,2,0,1.9257302976123567
1,2,1,2,0,0,2,0,2,0.3158964797786483
0,2,2,1,2,0,0,1,1,0.12641821963296018
0,2,2,2,1,2,1,2,0,-2.9904154802096232
2,1,1,2,0,1,2,0,0,-3.779207241571684
0,2,0,2,0,0,1,1,0,1.2903073121775461
1,1,1,1,1,2,1,2,0,-3.450506095031839
2,1,2,0,2,2,1,1,0,-5.785567021068605
0,1,1,2,1,2,2,1,1,-4.92134285834497
0,2,1,2,2,1,2,2,2,-1.9756664112503244
2,0,1,0,1,2,2,1,2,-3.5970046717526727
0,1,0,1,1,2,1,2,1,-0.4735315849485777
0,2,0,1,2,2,0,1,1,-0.8906979365041615
0,0,2,0,1,2,0,0,1,-3.4273209259168795
1,0,2,0,0,1,0,2,0,0.028164217228173083
1,2,1,0,0,2,0,1,0,-0.3862486774845515
1,0,0,1,2,1,2,2,2,-3.4021432757326964
2,1,0,2,0,0,0,1,2,1.9916604137066467
2,0,1,1,1,2,0,0,2,-3.1326672582153208
0,0,2,2,2,0,2,2,0,-6.506275000685603
0,0,0,0,1,0,2,2,0,-1.4761947535570497
1,1,2,1,0,0,0,0,2,0.4827125792748014
2,2,1,2,0,1,2,0,0,-4.954131092200051
0,0,0,0,2,1,2,1,0,-3.193930403679229
1,2,1,2,0,0,2,1,0,-1.314994189006427
2,1,1,1,1,1,1,1,0,-3.031264377118854
1,1,1,2,1,2,2,1,1,-4.596003662240514
0,1,2,1,2,0,1,0,1,-4.570207375139058
1,0,2,1,2,1,0,0,0,-5.615751862544811
1,2,1,2,2,0,0,0,0,-2.2173604335345103
1,1,0,0,0,2,1,2,0,-0.5449652082842138
1,1,2,1,0,2,2,0,2,-2.993031004410798
2,1,0,1,0,1,0,2,0,-0.7617273470374626
1,1,1,1,1,1,2,0,1,-2.213104830170988
0,1,1,1,2,2,1,2,1,-1.7290557912195763
0,0,2,2,1,2,2,1,0,-7.956955836435207
1,2,1,2,0,2,2,0,1,-3.667726281105682
1,1,2,0,2,1,0,1,2,-0.9883994781564166
0,1,2,0,1,0,2,2,2,-0.17582228427542568
0,2,0,1,2,2,1,1,1,-1.4703942389195308
0,2,2,2,2,1,1,2,1,-3.6613425300372464
0,2,1,2,2,0,2,2,1,-3.682706822286815
0,0,0,2,2,0,0,2,2,-1.5091231216382577
0,1,2,0,1,0,0,1,1,-1.2408588506475198
1,1,2,0,2,1,1,1,0,-4.169612667520673
1,0,0,1,1,0,2,0,0,-5.6367159521360835
0,2,1,0,1,2,0,2,1,2.0116269718742372
0,0,0,1,2,0,0,2,1,0.19108728370382183
2,2,0,2,2,1,0,2,0,-2.632080797194501
0,2,1,1,2,2,0,0,1,-0.009123692992150989
1,1,1,2,1,2,0,2,0,-3.3341210645678188
1,1,1,2,1,1,0,0,2,-3.1049847809083815
1,2,2,2,2,0,1,1,0,-4.55422980630501
1,0,0,2,1,0,0,2,2,-1.4457982985088758
2,0,1,1,1,1,1,1,0,-4.828865147055023
1,0,0,1,1,2,2,2,2,-1.322430550124589
1,0,2,1,0,1,0,1,1,-3.5037616266399754
0,1,1,2,2,0,1,0,1,-2.7794727375880317
1,0,1,1,0,0,2,2,1,-1.2361236797211679
1,0,1,2,0,0,1,1,1,-1.7136025996424005
1,2,2,0,0,0,0,1,0,1.073147640076645
1,1,2,0,0,0,2,1,0,-0.48825109280384327
2,0,1,1,0,2,1,2,0,-2.337127760959267
2,2,0,2,0,1,2,1,0,-1.7290544741188838
0,1,0,0,1,1,2,1,1,-0.5157207736621988
0,1,1,2,1,1,0,1,0,-1.7444747947756905
1,1,2,2,0,0,1,1,1,-3.096015813960397
1,0,2,0,1,2,1,1,2,-3.6583843510623217
0,1,2,0,1,1,2,0,1,-1.9878719801650935
2,1,2,0,1,1,0,0,0,-3.209700745208775
0,1,0,0,1,1,1,1,1,0.11172996108154198
1,1,1,0,1,1,1,0,0,-3.085380288848037
2,1,0,0,1,2,2,0,2,-2.354304622403744
2,0,2,0,0,0,2,0,0,-3.827990431621927
1,1,1,2,1,0,1,2,1,-2.432682984852328
2,2,0,0,1,1,1,0,1,0.9111783722817296
2,1,1,1,0,1,1,0,0,-3.450214858756263
2,1,0,2,2,0,0,1,0,-4.1291957716306795
0,0,1,1,0,0,1,1,2,-0.9153936892160368
2,2,2,2,0,2,1,1,0,-3.9965349490493898
0,0,1,2,0,2,0,1,1,-0.5404979971774373
0,2,0,0,1,0,1,1,1,3.156656506253832
2,0,1,1,0,1,1,1,1,-2.7340166980817537
2,2,2,1,0,1,2,1,0,-1.908522886072583
1,0,1,2,2,1,0,0,0,-6.100828225399126
0,0,2,2,2,1,1,2,2,-6.134416488308432
0,1,2,0,1,1,1,1,1,-1.2923047256725986
2,2,0,0,2,2,2,2,1,-1.5932873609640466
0,2,2,0,1,1,2,0,1,-2.5487881738421785
0,1,0,2,1,0,2,0,1,-2.743689025648392
0,2,0,1,0,0,0,0,2,3.9633766664321968
1,0,2,2,1,2,1,1,2,-4.346412822027114
2,2,1,1,0,1,2,1,0,-1.9492854581822716
0,2,0,0,2,0,2,2,1,3.5766677587313693
1,1,1,1,2,0,1,1,1,-2.1695354750148828
1,2,0,1,0,2,0,1,0,0.41245998709310094
2,1,1,2,1,0,0,0,0,-4.408524975352642
2,2,1,0,2,0,2,0,1,-2.894676815922261
2,2,0,2,2,2,2,1,2,-4.633998774228786
1,0,0,2,2,1,0,1,0,-5.223186946142445
2,0,1,0,1,2,1,0,0,-6.695372503987185
1,2,1,2,2,1,0,0,2,-3.302630475085951
2,1,0,0,1,2,0,1,0,-1.8120771300715997
1,1,1,0,0,1,2,1,0,0.646240297703333
1,2,1,2,0,0,2,1,0,-1.64069460889559
1,0,0,2,0,0,2,0,1,-0.32621854737760847
2,2,0,1,2,1,1,1,0,-4.242767330266525
1,2,0,2,2,1,0,0,0,-2.80841740865778
0,2,2,2,2,2,0,0,2,-3.241005489525175
0,2,0,2,2,0,0,2,2,2.0172340529789916
2,2,1,1,2,1,0,0,1,-3.1741477466146693
1,1,1,1,1,2,2,1,2,-3.141989963505481
2,0,2,1,2,1,2,2,2,-7.12652044697887
1,0,0,2,2,0,1,1,1,-3.849385193235464
0,2,0,1,0,1,2,1,1,1.3202124978585261
2,0,2,2,2,0,1,2,0,-6.108105660299405
2,1,2,2,0,0,0,0,1,-0.9836388493692825
0,1,1,0,1,1,0,2,2,2.2948463929675844
2,0,1,0,0,1,0,2,1,0.4901429124600766
1,1,1,1,2,0,0,2,0,-1.6447866536478106
2,0,2,0,0,2,2,2,1,-4.6094976961732685
2,0,0,0,2,2,1,1,0,-4.10089700204318
2,1,1,0,2,2,2,0,0,-6.133605394989812
1,0,1,1,1,0,2,0,1,-3.571823220273332
0,2,0,1,0,0,2,1,0,1.0241966789278154
2,0,0,2,0,1,1,1,2,-2.2721200055104016
2,0,0,1,1,2,1,2,0,-2.850575810807944
1,1,2,0,0,1,1,2,0,-1.284727343773997
2,0,2,1,2,0,1,1,0,-6.173541089141467
1,1,2,1,0,2,1,0,1,-2.4428226523797956
2,1,1,2,0,2,1,0,0,-5.773747425266251
2,2,0,1,2,1,2,1,2,-2.1770712464610424
1,2,0,0,0,1,1,0,1,1.4944033975423276
1,1,1,1,0,0,0,2,1,2.249524756045134
1,1,1,0,2,1,0,1,2,0.9445075516061558
2,2,2,2,2,1,1,1,0,-5.338501067915174
1,2,1,0,1,0,1,2,1,2.665229186850714
0,0,1,0,2,1,1,2,0,-4.34248460780156
1,1,0,0,1,1,0,0,0,0.6049406535468144
2,1,1,0,2,0,2,2,2,-1.1594426817257464
2,2,0,1,0,2,2,1,0,-1.6154005786294594
2,1,0,2,0,0,2,1,0,-2.692858013229785
1,0,1,2,0,1,0,2,0,-1.7947324840672292
1,0,1,2,0,0,0,0,0,-1.673857633644661
0,0,0,1,0,2,2,0,2,-1.3089272013081672
2,2,1,1,0,1,2,1,0,-0.9686661435354806
2,2,0,1,0,1,1,0,0,-0.04371080828178919
2,1,1,2,2,0,1,1,0,-5.154527389032217
1,0,1,1,0,2,2,0,2,-5.046793521166035
1,0,0,1,1,0,2,0,2,-4.8751755584740435
1,2,2,0,0,0,1,2,0,1.5258360552208328
0,1,1,1,0,2,1,0,0,-2.199994691781745
0,0,2,1,1,0,2,2,0,-3.62899804017474
2,2,0,1,2,2,1,2,0,-3.6093364643249743
1,2,1,2,0,0,0,1,1,0.935155618420235
1,1,0,0,2,2,1,2,0,-3.5560849590447248
0,2,1,2,1,1,2,0,1,-4.048850908145358
1,1,2,0,1,1,2,0,2,-2.6764119297188973
2,0,1,0,2,2,2,0,2,-5.373855737738946
1,2,0,2,1,2,1,2,0,-1.3130563099717851
1,0,1,1,1,2,2,2,0,-5.225148341488955
0,1,0,1,0,1,1,2,1,0.6315408943047363
0,0,2,2,1,1,0,2,0,-3.412946565229448
0,2,0,2,2,1,2,0,1,-3.708941732314765
0,2,2,1,2,0,2,2,1,-2.473040370871385
0,0,2,1,2,1,2,1,1,-5.7830293404162765
0,1,0,1,1,0,1,2,1,0.4930204962452224
0,0,2,0,2,0,0,1,1,-2.0256397050477957
2,2,0,1,1,2,1,1,0,-2.11473716890161
1,0,0,1,1,2,0,1,0,-1.431933929737816
2,0,0,0,2,0,2,1,2,-3.199788303012961
0,1,2,0,2,2,0,2,2,-1.7337563382944718
1,2,1,2,2,1,2,0,2,-5.120624847066365
0,1,1,1,2,0,0,1,1,-0.020449461073854036
1,2,2,0,2,2,0,0,0,-3.226114031594546
2,0,0,0,0,1,0,1,0,-1.087789767700871
0,1,2,2,1,1,0,2,1,-1.9750729214337734
2,2,2,0,0,2,0,1,1,-0.4786888733699567
0,2,2,0,0,2,0,0,2,2.8699703941075563
2,2,0,2,1,0,1,0,0,-3.051011754807375
0,2,2,0,1,2,0,1,2,2.0800636968649275
0,1,2,2,0,1,0,2,2,0.9775504159911351
1,1,0,2,1,1,1,2,1,-1.4738994103767298
0,0,0,2,0,2,1,1,2,-2.6770825522103068
1,1,1,0,0,1,0,2,2,2.5823977066668204
1,0,0,1,1,0,2,2,1,-0.5014391857061344
2,1,2,0,0,0,0,0,1,0.3741504461861768
0,2,0,0,1,2,2,2,1,1.4147106420900046
0,0,0,2,2,0,2,1,0,-4.811590475425182
0,0,1,0,0,0,2,0,0,-3.5474219290621107
2,2,0,1,1,2,0,1,0,-1.2044187127247037
0,1,0,0,0,1,0,1,0,1.3782040739366903
1,2,2,2,0,2,2,0,0,-5.412030028836376
0,2,0,2,2,2,0,1,1,0.16642521234166452
1,1,0,0,2,2,0,0,0,-0.3457682206714141
2,2,0,2,2,1,2,2,0,-4.979852208589151
0,0,1,0,2,0,0,2,0,0.6395602585800619
1,2,1,2,1,2,2,0,1,-5.101956834231647
2,0,1,0,2,0,2,0,0,-5.274713939661962
0,0,0,0,0,1,0,2,1,4.945024257700855
2,0,1,0,1,0,1,2,0,-1.2869464069956207
0,1,2,1,2,0,0,2,2,-0.03007603331233616
2,2,0,1,2,2,2,0,0,-5.31067257633261
1,2,1,2,0,2,0,0,1,-1.338735792239378
2,2,2,1,0,2,1,1,0,-4.010263292118421
1,1,2,2,0,2,2,0,2,-4.717323653439671
1,0,2,0,2,2,2,1,1,-8.722365822854286
0,1,2,2,1,0,2,1,1,-5.490260147598576
2,0,1,2,2,2,1,1,0,-10.19195822956808
1,1,2,0,2,0,0,2,1,-0.9659179644105977
0,2,2,1,0,0,1,0,2,2.1864708827809287
2,0,0,0,2,1,2,0,0,-5.2775375028112865
2,2,1,1,0,1,2,2,0,-1.0863497124759458
0,1,2,2,2,0,0,0,0,-4.314682319922018
2,2,0,1,2,2,2,0,0,-4.903552583801725
0,2,2,2,0,0,0,1,1,0.7716103461894755
2,1,0,2,0,2,1,1,0,-3.098793544077096
2,1,2,0,1,2,1,1,0,-4.873824013972503
0,1,2,0,0,0,2,2,0,-2.0656348251446324
0,0,2,1,0,0,0,1,1,-1.0613944935471182
0,1,0,0,1,0,1,1,0,-1.1907042609979452
2,2,0,1,2,1,2,1,0,-3.9038225215019637
2,1,0,1,0,1,2,2,0,-1.669503770978836
2,0,0,1,2,1,2,1,0,-7.262472603681086
1,0,0,2,1,1,2,2,1,-4.671642202920944
2,1,1,1,2,2,1,1,0,-7.789167571297273
1,2,2,1,1,0,2,2,2,-0.8125323278274721
0,1,1,2,2,2,0,1,1,-5.08314780260366
0,2,2,0,1,1,0,2,1,1.161547882395785
0,1,0,0,0,2,1,2,1,1.8812557869887727
1,1,0,2,1,0,0,2,1,0.749696719485353
0,2,0,2,2,2,0,0,1,-2.291229431180802
2,1,0,2,2,2,0,2,1,-2.8078470477007373
1,2,1,1,2,2,0,0,1,-3.6677363580472644
2,1,0,1,0,0,0,0,0,0.5497114989041065
2,0,0,0,0,0,0,2,1,1.9713926464613694
2,1,2,2,2,1,0,2,0,-6.138319985388413
0,2,1,1,1,1,1,2,1,0.1903383280614427
1,2,0,0,0,0,0,2,0,4.60623761063784
1,2,2,1,0,0,2,0,1,-0.944247699550091
0,2,1,2,2,2,2,0,1,-6.061314493895684
0,1,2,0,0,0,2,2,1,2.1128298833690584
0,0,1,1,2,1,0,0,0,-4.243265465898378
0,2,0,0,2,2,1,0,1,0.7845180409590367
2,0,0,2,1,0,1,0,1,-3.984619084061202
2,2,2,0,0,2,2,1,0,-3.4832291834461344
1,0,2,0,0,2,0,1,0,-1.9867954897046505
2,1,0,2,0,1,0,2,0,-0.13369856779172762
1,1,1,0,0,0,2,2,0,2.907473075464706
0,2,2,2,2,2,2,1,0,-7.470329579177777
1,0,0,0,0,0,1,0,2,1.7148163228630915
2,1,2,1,0,1,1,0,2,-2.3223042787234447
2,2,2,0,0,0,2,0,0,-1.8677546184885407
1,1,0,1,1,0,2,2,2,1.061784150984588
2,1,0,2,0,1,0,1,2,-0.8840691928852793
2,1,1,1,2,0,1,1,0,-3.54827173095622
1,1,1,0,0,0,2,0,0,-1.879103143823321
0,0,2,1,0,0,2,0,1,-3.2595786458719096
1,2,1,2,2,1,0,0,2,-1.8916902942436207
0,1,1,2,0,1,1,1,0,-3.6176638809451793
0,0,2,0,0,2,2,1,0,-3.6346717126513077
2,0,1,0,0,0,2,2,0,-1.685652312791046
1,1,2,0,2,2,2,2,2,-4.167467627607337
0,1,1,1,2,1,0,1,0,-1.9312021717994527
2,1,0,0,0,0,2,0,0,0.19912377932420933
2,2,2,0,0,1,2,1,0,-1.1076325828646794
2,0,1,2,1,2,2,1,0,-8.139098464852932
1,0,0,1,2,2,0,1,0,-3.491484818392438
1,1,1,2,1,1,2,0,1,-5.433156488069761
0,0,1,0,1,1,2,1,1,-2.9675954661601858
2,0,2,1,2,1,1,1,2,-6.1685869659549875
2,1,0,2,2,2,2,2,0,-6.180896794701747
1,1,2,0,2,0,2,0,0,-6.3981013415340255
0,2,2,2,1,1,1,2,2,-1.726125608352883
0,2,1,2,2,2,1,1,2,-2.272881631325556
0,2,1,2,2,2,0,0,0,-2.842840714556706
1,0,0,1,0,0,2,2,2,-0.20702387303976647
2,2,2,0,0,1,2,1,0,-3.013317390361684
2,2,0,0,2,1,1,2,0,-1.1109166661741403
1,1,1,2,1,0,1,0,0,-6.074714480933416
0,0,0,1,1,1,1,1,1,-2.4698183822075297
1,2,2,2,2,1,0,1,2,-4.529908871956445
2,0,1,0,2,1,2,2,0,-6.104159937574517
0,1,1,1,2,2,2,0,0,-4.659124876322908
2,0,0,2,2,0,1,0,0,-5.523804260287326
1,1,2,2,2,1,0,0,2,-3.6972076385642594
2,1,0,0,0,2,0,1,1,0.6496727671702323
1,1,1,2,1,2,1,0,1,-5.977686335639177
1,1,2,2,2,2,2,1,1,-4.535953597755819
2,0,2,2,1,0,0,2,1,-3.5896767068095365
1,1,0,0,0,0,0,0,1,1.950015219189603
1,0,1,0,0,0,0,2,0,1.5111247428520242
0,1,2,2,1,0,1,0,1,-3.337942425537501
0,1,2,1,1,1,0,1,1,-1.0668343926676507
2,1,1,1,1,2,2,0,2,-5.781311488733673
1,2,2,2,1,1,2,1,0,-5.129044647812496
1,2,0,0,2,0,2,1,2,-0.5239117745894655
0,2,0,0,2,1,0,2,2,3.250834006786586
1,2,0,2,1,0,0,0,2,1.1114313979503618
1,2,1,2,1,1,1,0,1,-3.5446337365424467
1,1,0,2,1,2,2,0,0,-5.6175506854076085
0,1,0,0,2,1,0,1,2,-0.5699019857251224
0,1,0,0,2,2,2,2,1,-1.0238160331497157
2,1,0,0,0,2,0,0,0,0.32588506453535926
1,1,0,2,0,2,2,0,1,-3.8274338969490094
2,2,2,1,2,0,0,0,2,-3.5137051185431494
2,2,2,1,0,0,1,1,2,0.8696732753528628
2,0,0,0,2,0,1,2,0,-3.2046279331916008
0,2,0,0,0,1,0,0,0,3.766012182109128
0,0,2,0,0,0,1,0,0,0.07150928248674626
2,2,1,1,2,2,2,2,0,-4.52465266819243
2,1,0,2,2,1,2,0,1,-6.886189274860001
2,1,0,2,1,1,2,1,0,-5.620899090843826
2,1,0,2,1,0,2,1,0,-4.4933431737075
1,0,0,1,2,0,2,2,1,-4.293225550689335
2,2,1,1,0,1,2,2,0,0.4009868798886391
0,1,1,2,1,2,1,2,1,-1.412972140149018
2,0,0,1,2,1,2,1,0,-5.740629932692642
1,0,2,0,1,1,2,0,1,-4.435355951918178
2,1,2,0,0,0,0,2,1,1.2874140537914203
