c,d,e,f,g,h,i,j,a,b
0,0,0,1,0,1,0,1,1,1.4620957235984817
2,2,0,0,1,0,1,2,0,1.9257302976123567
0,1,2,2,0,0,0,2,1,0.9958170031798194
2,2,2,0,2,0,2,0,0,-3.766539537555513
2,1,1,1,1,1,1,1,0,-3.031264377118854
1,2,0,2,2,1,0,0,0,-2.80841740865778
2,0,0,1,2,2,2,0,0,-7.565060772955532
0,0,1,0,2,0,1,0,1,-1.4764910715484745
0,1,1,0,1,2,1,1,0,-2.3920745694027943
0,2,2,1,1,1,0,0,0,-2.158407778696866
1,2,0,2,1,0,0,0,2,1.1114313979503618
2,1,0,1,0,1,2,0,2,-1.1847203097345465
0,1,2,2,0,0,0,1,1,-1.3541064992640046
1,1,0,0,1,2,0,1,0,-0.2247625634133085
2,2,0,2,2,2,2,1,2,-4.633998774228786
0,1,1,2,1,2,0,0,2,-4.615280115603471
2,1,1,1,2,1,1,1,1,-4.43959398925876
0,2,1,2,0,1,2,1,1,-1.6073178328484663
2,0,2,1,1,0,1,0,0,-5.9202929428230195
1,2,2,1,1,2,1,2,0,-1.5440857254227327
1,0,0,2,1,0,0,2,2,-1.4457982985088758
0,0,2,2,0,0,1,1,1,-3.7946225712046133
1,2,1,2,0,0,1,1,0,-3.442195798319334
2,2,0,0,2,1,1,2,0,-1.1109166661741403
0,2,2,2,1,0,0,1,1,-1.0156435541260014
2,2,0,0,0,0,0,1,0,2.9100228236657437
1,1,1,1,0,1,2,1,2,-0.22232266051623983
2,1,2,1,0,2,2,0,1,-4.499382477663038
1,0,0,1,2,1,2,2,2,-3.4021432757326964
1,0,0,2,0,2,0,0,1,-3.0206130535398628
0,0,1,2,2,2,2,0,1,-7.073810331893138
1,0,2,0,0,2,0,2,1,-0.869757859835852
0,1,0,0,1,1,1,1,1,0.11172996108154198
1,2,1,0,0,2,0,1,0,-0.3862486774845515
0,2,1,2,2,2,2,0,1,-6.061314493895684
1,1,0,1,0,2,0,0,0,-0.05535638282739164
1,2,2,2,1,1,2,2,1,-1.6334613104569105
0,2,2,2,0,0,0,1,1,0.7716103461894755
2,2,1,2,0,1,2,0,0,-5.005355515120304
1,1,0,0,0,2,1,2,0,-0.5449652082842138
2,0,0,0,2,2,0,1,0,-2.868045103694402
0,2,1,1,1,1,0,2,0,-0.8846160523842685
0,0,1,1,1,0,2,1,2,-1.7996548985951115
1,1,1,2,1,1,0,1,1,-1.502288393737088
0,0,0,0,2,2,0,2,1,-0.19372054676713563
0,2,1,1,1,1,1,2,1,0.1903383280614427
1,1,0,0,1,1,0,0,0,0.6049406535468144
0,0,2,0,0,1,0,2,2,1.6009383711282996
2,0,2,0,0,0,1,2,0,-2.558123841860592
0,1,1,0,0,0,2,1,2,3.400412322375026
0,1,0,1,1,2,2,0,0,-4.191679379610516
1,2,2,1,0,0,2,0,1,-0.944247699550091
2,0,0,1,0,2,0,0,0,-5.168614282695715
0,2,2,1,0,0,1,0,2,2.1864708827809287
0,1,0,2,0,1,0,2,1,2.9287637446545816
2,2,1,2,2,1,2,2,0,-5.5501662128733615
2,0,0,1,1,2,1,1,0,-4.061228965262242
1,0,0,1,2,2,0,1,0,-3.491484818392438
1,0,2,2,1,1,2,2,1,-7.032783569640725
1,1,2,2,2,1,0,1,1,-4.19287769456066
1,2,0,0,0,2,0,1,0,1.6113695301274444
1,0,2,2,1,1,2,1,2,-6.928756923645326
0,1,0,0,2,0,1,0,2,1.6469431432122987
0,0,0,1,1,1,2,0,0,-3.255342309299798
0,2,0,1,2,0,1,1,1,-0.34637550211579293
2,2,1,1,0,1,2,2,0,-2.32357634350104
1,2,0,0,0,1,1,0,1,1.4944033975423276
1,2,1,2,2,0,0,0,0,-2.2173604335345103
1,1,0,0,0,0,0,0,1,1.950015219189603
2,2,0,0,2,2,2,2,1,-1.5932873609640466
0,0,1,2,2,1,0,1,1,-3.443153189365706
0,2,2,2,2,0,1,1,0,-3.968245450293101
0,2,2,0,1,2,0,1,2,2.0800636968649275
1,2,1,2,2,2,0,0,0,-4.954310169489793
2,1,0,2,0,2,1,2,0,-2.933855600993915
1,2,2,0,1,2,0,0,1,-1.9972462311318568
1,1,2,1,0,2,1,0,1,-2.4428226523797956
2,0,2,1,2,1,2,2,2,-7.12652044697887
0,2,2,0,2,0,0,1,2,1.7897718177150588
1,0,2,0,2,2,0,0,0,-5.631316067125935
1,0,2,0,2,0,0,1,2,-2.7927830631116626
1,1,1,0,0,0,2,0,0,-1.879103143823321
2,0,1,1,0,2,1,2,0,-2.337127760959267
0,2,0,1,2,2,1,2,1,-0.47834245736551984
2,1,0,0,1,1,0,0,2,-0.20915034136684196
0,0,2,0,0,2,2,1,0,-3.6346717126513077
1,2,2,0,2,2,0,0,0,-3.226114031594546
1,1,2,2,2,2,2,1,1,-4.535953597755819
2,0,0,0,1,0,0,0,2,0.6951238413422723
1,2,1,2,2,1,2,0,2,-5.120624847066365
0,1,0,1,0,0,0,1,1,4.400027917787104
0,0,2,2,0,2,0,2,2,-3.9210361672928453
1,2,0,1,0,0,1,2,2,3.8043201563810976
2,1,0,0,1,2,0,0,0,0.48442849468107263
0,2,1,1,0,0,0,2,1,3.673800715640246
2,2,2,0,0,1,1,0,1,-2.4733010446480788
1,1,2,0,2,0,0,2,1,-0.9659179644105977
0,2,0,0,2,2,1,0,1,0.7845180409590367
0,0,0,0,2,1,2,1,0,-3.193930403679229
1,0,0,0,2,2,0,0,2,-2.758856109512518
0,1,0,0,2,0,1,2,1,0.4247571928209759
0,2,1,2,1,1,0,0,2,-0.8697002711498141
1,1,0,1,1,2,1,2,0,-1.6588021159460042
2,1,0,1,2,2,0,0,0,-2.831803867061348
0,2,1,2,1,0,0,1,2,2.25242301279917
0,2,0,0,0,1,0,0,0,3.766012182109128
0,2,0,1,2,1,2,2,1,-2.3616447600574832
1,0,0,2,0,1,0,1,1,-2.467932513993441
2,2,0,1,2,1,2,2,2,-1.1667479787862365
2,1,1,1,1,0,2,2,0,-4.655471097932895
2,1,2,0,2,2,1,1,0,-5.785567021068605
2,1,2,0,0,0,0,0,1,0.3741504461861768
0,0,0,0,1,0,2,0,2,-1.7275939953626889
0,0,0,0,1,2,2,0,1,-4.044262334358863
1,1,1,2,1,2,0,2,0,-3.3341210645678188
2,2,1,1,0,1,2,2,0,-1.0863497124759458
2,2,2,1,2,2,2,1,0,-5.7884812295862424
0,0,2,2,1,1,0,2,0,-3.412946565229448
0,2,1,0,2,1,0,0,1,0.3636565949921943
0,0,0,0,1,0,2,2,0,-1.4761947535570497
0,2,0,1,0,0,0,1,1,3.1490930041554805
1,1,0,2,2,1,1,0,1,-4.930877088329148
1,1,0,1,0,1,0,0,1,1.179935584980567
1,2,2,2,0,2,2,1,0,-4.4833762933726575
0,1,0,0,2,1,0,1,2,-0.5699019857251224
2,2,2,2,2,2,0,0,1,-6.495677028267504
1,1,1,0,2,1,0,1,2,0.9445075516061558
2,2,1,0,1,0,0,0,0,0.4192150478041393
2,1,1,1,2,2,1,2,0,-6.557008913102987
0,0,2,0,0,1,0,1,2,3.125821181598151
0,2,0,2,2,1,2,0,1,-3.708941732314765
2,1,0,2,1,1,1,1,0,-3.4756660406865922
1,1,1,1,0,0,0,2,1,2.249524756045134
0,0,1,0,1,1,2,1,1,-2.9675954661601858
1,0,1,0,1,1,1,2,2,-1.437573681821394
1,1,2,1,0,1,2,1,0,-1.7583250149340603
2,0,1,1,1,0,0,2,2,0.31320586961775043
0,2,0,2,1,1,2,0,0,-2.2580627988913236
2,2,0,1,0,1,1,0,0,-0.04371080828178919
2,2,2,0,0,1,2,1,0,-3.013317390361684
0,2,0,0,2,0,1,2,0,2.8975301917402736
0,1,1,2,1,1,2,2,0,-4.933132658011749
1,0,1,0,1,0,1,2,1,-0.3067132018493539
0,1,2,2,1,1,0,2,2,-2.959389905464569
0,1,2,0,1,0,0,1,1,-1.2408588506475198
1,2,1,2,1,1,2,0,2,-3.0917087973468855
2,0,0,2,1,2,2,2,1,-6.5690992671949076
2,1,1,1,2,2,1,1,0,-7.789167571297273
0,1,1,0,2,2,2,0,2,-2.929390497052925
2,0,0,2,0,2,0,0,0,-1.9599192289492118
0,0,1,0,2,0,0,2,0,0.6395602585800619
2,1,0,1,2,1,1,0,2,-3.317317885265673
2,0,1,2,0,1,1,0,1,-4.781154693303054
2,0,2,2,2,2,2,2,0,-9.112293743216087
0,1,2,0,1,1,2,0,1,-1.9878719801650935
2,0,0,2,2,2,0,0,0,-7.083535718825699
0,1,2,0,1,0,2,2,2,-0.17582228427542568
1,0,0,2,2,0,1,1,1,-3.849385193235464
1,0,1,1,0,0,2,2,1,-1.2361236797211679
0,1,0,0,0,1,0,1,1,3.326923557988733
0,2,0,1,2,1,0,0,1,-0.07008524506874467
2,1,0,0,1,0,0,0,0,1.5698323297543881
1,2,0,2,1,2,2,2,2,-0.6404792975571132
1,1,2,0,0,2,0,0,1,-0.4525894265639121
1,1,0,0,0,1,2,1,0,1.3491090700229287
1,1,1,1,2,0,2,1,0,-4.986445762226417
2,2,2,2,0,2,0,1,1,-0.76702655137062
0,2,2,1,1,2,2,2,2,-1.4574845564644492
2,2,2,1,0,0,0,1,0,3.1810261222145897
2,2,0,1,0,0,0,1,0,0.8975180732175221
1,1,2,2,0,1,1,1,1,-3.969345252217342
0,1,1,1,2,1,0,1,0,-1.9312021717994527
0,2,0,2,2,0,0,2,2,2.0172340529789916
2,0,1,2,0,2,0,0,0,-3.219861015824982
2,1,2,2,1,1,1,0,0,-7.368374683299534
0,2,1,2,1,1,0,1,2,1.2549185186938838
0,1,0,2,1,0,0,1,0,0.7524630046819958
0,0,2,0,2,2,1,0,1,-4.625352167779353
0,1,2,2,0,0,1,2,0,-2.7609963419243204
2,0,2,2,0,2,2,1,0,-6.592241194745802
2,2,2,0,1,1,0,0,0,-0.37067506868458655
0,2,2,2,1,2,1,2,0,-2.9904154802096232
2,0,1,0,0,0,2,2,0,-1.685652312791046
0,1,0,1,2,0,1,1,0,-1.3838919899556288
1,2,1,2,0,2,0,0,1,-1.338735792239378
1,2,0,0,0,2,1,0,1,1.9307851342526416
2,0,1,1,1,1,1,1,0,-4.828865147055023
2,1,1,2,1,0,0,0,0,-4.408524975352642
0,1,2,1,0,2,1,1,1,-3.148591644827593
0,1,0,2,0,1,0,0,2,0.1179637463477079
0,0,0,0,0,2,1,0,2,0.46213224254945173
0,0,2,2,1,2,2,1,0,-7.956955836435207
2,2,0,2,1,2,1,2,0,-2.5946562067112513
2,0,1,2,0,2,2,2,0,-5.749186866453889
0,0,2,0,1,2,0,0,1,-3.4273209259168795
2,0,1,2,2,1,2,0,0,-7.914339831654653
1,0,1,1,0,0,2,1,1,-2.7177108270474744
1,0,2,1,2,1,2,1,0,-8.213426984781508
1,1,1,1,0,2,2,2,1,-1.7676137626675477
0,2,2,1,0,2,1,2,1,-2.036510202375073
2,0,1,1,0,1,1,1,0,-4.32053444972292
0,0,0,1,0,2,2,0,2,-1.3089272013081672
0,0,1,0,0,0,2,0,0,-3.5474219290621107
0,1,0,2,1,1,1,0,2,-0.5424258030668441
0,0,2,0,1,1,0,1,0,-0.5088634336408657
0,2,1,0,2,2,0,0,2,-0.19945533782374886
0,1,1,1,1,0,0,0,2,0.9218127674263099
2,2,1,1,1,0,0,2,2,2.909087084851026
2,1,1,1,1,1,0,2,1,-1.4967891880435198
0,1,0,2,0,0,0,1,2,3.247775520526181
0,2,0,0,2,1,2,2,1,-0.3711487951306718
1,1,1,0,0,1,0,2,2,2.5823977066668204
2,2,0,1,2,2,1,2,0,-3.6093364643249743
2,2,2,2,2,2,1,2,0,-5.977352800805195
2,1,0,1,2,0,0,0,0,-1.3120309474344511
1,2,2,1,1,0,2,2,2,-1.1841129321171642
1,0,1,1,0,0,2,2,1,-3.061249159912403
0,2,1,2,2,0,2,2,1,-3.682706822286815
2,2,0,1,0,2,2,1,0,-1.6154005786294594
2,2,1,2,1,0,1,2,0,-0.35588358660573083
0,0,2,2,2,0,2,2,0,-6.506275000685603
2,2,0,0,2,2,0,2,0,-0.666896550651253
0,1,0,0,2,2,2,2,1,-1.0238160331497157
2,0,1,2,0,0,2,2,0,-4.789498635586747
2,0,0,0,2,0,0,1,0,-2.098285217364207
0,1,0,1,0,1,1,2,1,0.6315408943047363
1,0,1,0,1,1,1,1,0,-1.4215511557536442
0,0,1,1,2,2,0,2,1,-5.589207917495664
1,1,1,0,1,1,2,2,1,-0.6021407997207309
2,1,2,1,2,0,0,2,0,-3.7937449377975367
0,0,2,2,1,1,0,1,2,-3.6303407314516134
1,2,0,2,0,1,0,1,2,3.762315156117813
2,2,1,2,0,1,2,0,0,-4.954131092200051
0,1,0,0,1,1,0,1,1,1.4499308459715898
0,2,0,1,2,2,1,1,1,-1.4703942389195308
1,1,0,0,1,2,2,1,2,-0.6761526141877614
1,0,1,2,2,0,0,2,1,-3.8218557822928703
1,0,2,2,1,1,2,2,2,-7.233858930535885
0,2,2,0,0,2,0,0,1,0.14430181911823436
2,2,1,1,0,1,2,1,0,-0.9686661435354806
1,2,2,1,1,1,0,2,0,-0.8352232108644894
0,0,0,1,2,0,0,2,1,0.19108728370382183
2,0,2,1,2,0,2,2,0,-7.231421207173038
2,0,2,0,0,2,2,2,1,-4.6094976961732685
1,0,0,1,1,2,2,2,2,-1.322430550124589
0,0,1,1,2,2,2,2,0,-6.36819185705108
1,1,2,2,1,0,1,1,1,-4.203369879527128
1,0,1,2,0,0,0,0,0,-1.673857633644661
0,2,2,2,1,0,0,1,1,-1.3423603588673856
1,1,2,0,0,1,1,2,0,-1.284727343773997
2,0,1,2,0,1,1,0,2,-4.049753315983103
0,1,0,1,1,2,1,2,0,-1.3197298959118204
2,2,1,1,0,2,0,1,2,1.0196113479032143
0,0,0,2,1,0,1,2,2,1.3616690893954877
2,0,1,2,1,2,0,0,0,-6.163751753647629
1,0,1,0,1,0,0,2,2,-1.0380539627508005
0,2,1,1,1,0,0,1,2,2.85629894343156
2,0,0,2,0,1,1,1,2,-2.2721200055104016
0,1,0,1,2,0,1,1,1,-0.8365499756485429
1,1,2,0,2,1,0,1,1,-1.8340526906038295
0,2,0,1,2,1,1,2,0,-0.5886782876747997
2,0,0,2,2,0,0,0,0,-5.09261209305539
2,2,2,0,1,1,0,2,0,0.33304420977078586
2,2,0,2,2,1,0,2,0,-2.632080797194501
1,1,1,2,1,2,1,0,1,-5.977686335639177
1,0,0,2,0,0,2,0,1,-0.32621854737760847
1,2,0,0,2,0,0,1,1,1.4741425562187662
2,0,1,0,0,1,0,2,1,0.4901429124600766
2,1,1,1,2,0,0,2,1,-3.005660250875367
0,1,0,1,1,2,1,2,1,-0.4735315849485777
1,0,0,1,2,0,2,2,1,-4.293225550689335
0,1,0,2,1,1,0,1,2,-0.24247294285001098
0,0,1,2,1,2,1,1,0,-4.594935334228877
2,0,2,0,0,0,2,0,0,-3.827990431621927
0,0,0,2,2,0,2,1,0,-4.811590475425182
2,0,0,0,0,2,1,0,0,-4.391204838391863
1,1,1,1,1,1,2,0,1,-2.213104830170988
0,2,1,0,1,0,2,2,1,0.19811868905812502
1,0,0,1,1,0,2,2,1,-0.5014391857061344
1,0,0,2,0,2,0,1,0,-1.6984561340185145
2,0,1,1,1,2,0,0,2,-3.1326672582153208
1,1,1,2,1,1,0,0,2,-3.1049847809083815
2,0,1,0,0,1,2,0,0,-3.9084101551804777
2,1,0,1,0,2,1,2,0,-1.8609214106448593
2,0,2,1,2,0,0,0,0,-5.8609604284947086
1,0,1,2,0,0,1,0,0,-4.219872259085561
0,1,1,2,0,2,0,2,0,-3.2486105065724082
1,1,0,1,1,0,2,2,2,1.061784150984588
0,1,2,0,0,2,1,2,1,-0.1911071565493615
1,2,2,1,1,1,2,0,1,-4.384800399502238
2,1,0,0,0,2,0,1,1,0.6496727671702323
1,2,2,1,1,0,1,0,1,-1.4915404236332321
0,1,2,0,2,2,0,2,2,-1.7337563382944718
1,0,0,1,1,0,2,0,2,-4.8751755584740435
2,0,2,0,2,0,1,2,0,-4.032870196791724
2,0,0,0,2,2,1,1,0,-4.10089700204318
0,1,0,0,0,1,1,2,2,3.4503681753223674
1,0,0,2,1,2,0,1,2,-3.7379028751900094
1,2,1,2,0,0,2,0,2,-1.1410644591107144
0,1,1,2,1,0,1,2,0,-3.5045323683135887
0,2,1,0,0,1,2,1,2,0.9127694033123401
0,2,0,1,2,2,0,1,1,-0.8906979365041615
2,1,0,2,0,1,0,1,0,-0.48606092910844423
2,0,2,1,1,2,2,1,0,-8.362610950436917
2,2,2,0,0,2,0,1,1,-0.1778664117764608
2,0,2,0,2,2,0,0,0,-4.305307484588754
2,0,0,0,2,1,2,0,0,-5.2775375028112865
0,2,2,2,2,2,0,0,2,-3.241005489525175
2,1,2,0,1,1,0,0,0,-3.209700745208775
0,0,1,2,0,2,1,2,1,-3.5163716676367787
1,1,0,2,2,1,0,0,1,-5.406406440017151
1,1,2,2,1,1,0,0,0,-3.8312594680764427
1,2,1,2,2,1,0,0,2,-1.8916902942436207
0,2,0,0,2,1,0,2,2,3.250834006786586
0,0,0,2,1,2,0,1,0,-3.4872267018362564
2,0,1,0,2,2,2,0,2,-5.373855737738946
0,1,0,0,2,1,0,1,2,-0.024710073079853068
0,0,0,0,1,0,0,0,1,0.49011866844619434
2,0,1,0,0,1,0,0,2,-1.3363028628925304
0,0,2,0,0,0,1,0,0,0.07150928248674626
2,0,0,0,1,0,2,2,2,0.205655531853301
2,2,1,0,1,0,1,0,1,-2.332692641135364
1,0,2,1,0,1,0,1,1,-3.5037616266399754
0,0,2,0,0,2,0,2,0,-1.012345673357486
0,2,2,0,2,1,1,2,2,-0.4224402120724249
0,0,0,2,2,1,0,1,0,-5.154382208076888
1,2,2,0,0,0,2,0,0,0.8247622376504895
0,0,2,0,1,2,2,1,0,-4.95746008601742
1,0,0,0,0,0,1,0,2,1.7148163228630915
0,0,1,0,2,2,2,1,1,-5.472014949232215
1,2,1,1,2,2,0,0,2,-1.1377258528219976
0,1,1,2,2,2,0,1,1,-4.180432760982012
2,1,0,2,1,0,2,1,0,-4.4933431737075
0,0,2,1,1,0,2,2,0,-3.62899804017474
0,0,2,0,2,0,0,1,0,-4.1289975650603
0,1,1,2,1,2,1,2,1,-1.412972140149018
2,0,2,0,1,0,0,1,1,-1.657610785276124
0,1,1,1,2,2,1,2,1,-1.7290557912195763
1,2,2,1,1,0,2,1,2,-2.7354197566188185
1,2,1,2,2,0,2,2,0,-4.953165124028194
1,1,1,0,1,0,1,1,2,-0.44190022159981235
2,0,0,1,2,2,2,2,2,-4.77970232733516
2,0,1,1,0,1,1,1,1,-2.7340166980817537
1,2,0,1,0,1,2,1,1,-0.19441181923118073
2,1,0,2,0,1,0,1,2,-0.8840691928852793
0,1,0,2,1,1,1,2,0,-3.0665962697308418
2,1,2,1,2,1,1,1,0,-6.0884839004706555
1,0,0,1,0,1,1,0,0,-2.8655867795886003
2,2,2,2,0,0,0,2,0,-1.4456069923582628
2,2,2,1,2,0,0,2,1,0.18708948613160947
2,2,0,0,2,1,2,0,0,-3.2323256781927343
2,2,1,1,1,0,0,2,2,3.0600429339269253
1,0,1,0,1,1,1,1,0,-3.3632521826826967
0,0,1,0,1,0,1,0,1,-0.9652237162013433
1,0,2,1,0,2,1,1,0,-4.825476016256335
0,2,1,2,0,0,0,2,1,0.7623776904818773
2,1,1,2,2,0,0,0,1,-2.731661693736087
0,1,1,0,1,1,0,2,2,2.2948463929675844
0,2,2,1,2,0,0,1,1,0.12641821963296018
0,1,1,0,2,1,0,0,0,-2.4320287224615598
1,2,1,2,0,0,0,1,1,0.935155618420235
1,2,2,0,0,0,0,1,0,1.073147640076645
2,0,2,2,2,2,2,2,2,-7.304001517236608
1,1,2,2,0,2,1,2,1,-3.158590652549325
0,2,2,2,1,0,0,0,0,-1.6429464733191126
0,2,1,0,2,2,1,2,0,0.18818414710497922
0,0,2,2,2,2,0,1,1,-4.973658703100978
1,0,0,2,2,1,1,0,2,-4.1646574638637155
2,1,0,1,0,1,0,2,0,-0.7617273470374626
1,2,1,2,0,2,0,1,2,-0.5656791195166835
2,0,2,2,0,1,0,1,0,-5.753888136011353
0,1,1,0,0,1,1,2,1,2.5575336936257993
0,0,1,2,0,1,1,0,0,-3.9493480582499485
2,0,1,2,2,2,1,0,2,-8.960512433630594
0,1,0,0,0,2,1,2,1,1.8812557869887727
0,1,1,0,2,0,2,0,1,-3.9941123357187784
1,1,1,2,1,1,2,0,1,-5.433156488069761
2,0,1,0,1,2,1,0,0,-6.695372503987185
2,2,1,1,0,0,1,2,2,2.448827493384613
0,0,0,2,0,2,1,0,0,-3.502037373965927
2,2,2,1,1,2,0,0,0,-1.8720515066531187
2,0,1,2,0,2,1,1,0,-4.862126710502658
2,2,0,0,2,0,0,0,0,-0.3229142558225029
2,1,1,0,0,1,2,1,0,-1.3419299067255142
0,1,1,2,0,1,1,1,0,-3.6176638809451793
2,0,0,1,2,1,2,1,0,-7.262472603681086
0,2,0,0,1,2,2,1,1,0.45314253207511035
2,0,0,0,0,1,1,2,0,-2.6082496627479275
1,1,1,1,2,1,2,1,1,-4.757160784933884
2,2,2,1,0,2,1,1,0,-4.010263292118421
1,2,2,0,2,2,0,0,1,-2.248692944846737
1,2,1,1,2,2,0,0,1,-3.6677363580472644
1,0,2,1,2,1,0,0,0,-5.615751862544811
2,2,0,1,2,2,2,0,0,-5.31067257633261
2,2,2,0,0,0,1,0,0,0.7803659168813306
0,0,1,1,2,1,0,0,0,-4.243265465898378
2,0,2,2,0,1,1,0,0,-7.378642804961466
1,2,2,0,1,0,0,0,1,0.4331141441727166
0,0,1,0,0,1,2,1,1,-2.6142363970167315
1,1,0,2,1,1,2,0,1,-3.883862745294561
2,0,1,1,2,1,0,0,0,-5.060149753684728
2,0,2,2,1,0,2,0,1,-5.090803963307183
2,2,2,1,0,0,1,0,0,-2.571835990604405
1,0,2,2,0,0,0,0,1,-3.3977945736751836
2,2,0,1,2,1,2,1,0,-4.395758524438216
1,2,1,0,1,0,0,1,2,3.3721137011312243
2,0,0,2,1,1,0,2,0,-2.8583094655203864
1,0,2,1,1,2,0,1,1,-4.223374844428512
0,2,2,0,0,2,1,1,1,1.5563259168730321
0,1,0,1,1,0,1,2,1,0.4930204962452224
0,0,1,1,1,2,0,0,1,-2.053825952109289
0,2,2,0,2,0,0,2,1,1.9084978536410822
1,0,2,2,1,0,0,2,2,-2.4220299198989466
1,0,1,0,2,0,2,1,2,-3.364936640757146
0,2,0,0,2,0,2,2,1,3.5766677587313693
1,0,2,1,0,2,2,0,1,-6.71700865074208
1,1,2,2,1,0,1,2,2,-2.0720668230315855
0,2,1,2,1,2,1,1,1,-3.180219070242133
1,1,2,2,0,1,2,0,2,-2.624379251378694
1,1,0,0,0,0,1,0,1,2.6368263287992035
1,1,1,2,2,1,1,2,0,-5.598349878841144
1,0,0,2,1,0,0,1,0,-1.8374050065687721
2,1,2,1,0,1,1,0,2,-2.3223042787234447
