c,d,e,f,g,h,a,b
0,1,1,2,2,2,-5.425804186097658,0
2,0,2,0,1,0,-5.701871908184137,2
2,0,2,2,0,0,-8.95212323534909,2
1,0,0,2,0,2,-6.753664894921294,2
1,2,1,2,1,1,-6.896298042753235,2
1,0,0,0,1,2,-3.602224097167701,0
2,0,1,2,0,1,-10.18534416882158,0
2,0,0,1,0,0,-7.316016953721628,2
1,2,1,0,1,2,-6.11230971063324,2
0,1,0,1,0,2,-6.510597012143166,2
0,1,1,2,1,0,-5.157308659312379,2
1,1,2,1,2,2,-3.854062144565067,0
1,1,1,1,0,0,-6.003360963478168,2
2,2,1,1,0,1,-9.878329538537045,2
1,2,1,1,0,0,-8.366272219468385,2
1,1,0,1,0,0,-8.100502192824239,2
0,1,1,1,0,1,-5.824437453521383,0
2,2,0,2,2,0,-8.79159347373091,2
0,2,2,2,1,0,-2.791955089788516,2
2,2,2,2,0,1,-8.233246887465512,2
2,0,1,2,2,1,-6.044248496366222,2
0,0,2,1,1,0,-2.1923888306489085,0
1,0,1,1,2,0,-4.648242279542179,2
2,2,2,2,0,1,-7.233824704069811,2
0,1,2,0,2,2,-2.947278256381777,2
1,2,0,1,1,1,-8.473048041033586,2
0,2,0,2,0,2,-3.946287324792323,2
0,0,1,0,0,2,-4.449419157457603,2
1,2,1,0,2,1,-3.287657734334687,2
0,2,2,2,0,0,-6.592076740181286,2
0,2,0,0,0,2,-5.869656145286384,0
2,1,2,0,2,2,-5.006411322029477,2
2,0,1,1,1,2,-7.310524814724619,2
2,0,2,0,1,2,-6.576612285428426,2
1,0,0,1,0,0,-5.779253122085604,0
0,0,1,1,2,1,-1.2229932486955573,2
2,0,1,0,2,0,-3.952295596754891,2
2,2,0,2,2,0,-5.759572295049317,0
1,1,2,1,1,1,-6.27411776381781,0
0,0,2,2,1,2,-3.743423034389872,0
2,0,2,1,1,2,-7.918976135563015,2
0,2,2,2,1,0,-4.97149699343955,0
0,1,0,2,0,0,-6.031236179458214,2
0,2,1,0,0,1,-5.2492585891191235,2
2,2,0,2,1,0,-9.807542239113019,2
0,2,1,2,1,0,-3.1609873815113927,2
0,2,0,2,1,1,-5.073768530145952,2
1,1,1,2,0,1,-7.0244434006924275,2
2,2,0,2,0,0,-9.467871355282083,2
0,0,0,2,0,0,-4.823443345272826,2
1,2,2,0,2,2,-2.139198936941034,2
1,0,2,2,2,0,-3.468654853457269,0
1,2,2,2,1,0,-7.305568470735297,2
2,0,1,1,1,2,-7.345070792726668,0
0,1,0,1,0,1,-5.72295636128346,0
1,2,0,2,0,0,-8.142758424862404,2
2,0,1,0,0,1,-8.731018475444628,2
1,2,1,1,1,0,-7.171562189982146,2
2,0,0,1,1,0,-5.510910252479128,2
2,2,1,0,2,0,-5.55150973269915,2
2,1,0,1,1,1,-11.580048344746402,2
2,0,2,0,2,2,-3.937878794836693,2
1,1,2,1,2,1,-2.812096772268493,2
0,1,1,1,1,0,-3.6484758150387107,0
1,0,2,1,2,0,-2.827222433708946,0
1,0,1,1,2,1,-2.6718711076053885,2
2,0,1,2,1,0,-6.372073502107815,2
1,0,1,1,1,0,-4.687411791137663,2
1,2,0,2,1,0,-7.47010208482366,2
0,1,0,0,2,0,-2.1308228025558082,0
1,1,2,0,0,1,-5.330668378566383,2
0,1,1,2,0,1,-7.0683359584662115,2
1,2,1,2,2,0,-3.886052587887508,2
0,2,0,2,1,1,-6.708420186012631,2
1,0,1,2,1,2,-5.5801954752543885,2
0,2,1,1,0,2,-6.932240067253022,2
2,1,2,0,0,0,-8.242311024860786,0
2,1,2,0,1,0,-8.562896927447667,2
0,2,0,1,1,2,-6.202628929647898,2
2,1,1,1,2,2,-6.9888803408497875,2
0,1,0,1,2,2,-4.296200144971061,2
2,2,2,2,1,2,-10.338668342769731,2
2,1,0,2,1,2,-8.159029363948544,2
2,0,2,2,2,1,-4.83866167868266,0
1,1,0,1,0,2,-7.6424938205573865,2
2,2,1,1,1,0,-8.982412779694744,0
0,1,0,2,0,0,-6.333695117994062,2
0,0,0,2,1,0,-3.3033203725550213,2
0,2,2,0,1,1,-4.010367278859984,0
1,0,1,0,1,0,-5.156979100420918,2
0,2,2,2,1,0,-5.018266562729905,2
1,2,1,2,0,2,-8.168241921069706,2
0,0,1,1,2,2,-1.5916983831106986,0
0,0,1,0,2,1,-2.4454196370078476,0
2,0,0,1,2,1,-5.172866877118889,2
0,1,0,2,0,1,-6.4147566193561305,2
1,0,0,1,2,0,-2.4801240256592054,0
2,1,2,0,2,2,-6.298695918083538,2
2,0,2,1,0,2,-9.53931809166511,0
1,0,0,0,0,0,-7.045240281427722,2
2,2,0,2,0,2,-12.978530169347852,2
2,1,1,2,0,0,-10.639309700306045,2
2,2,0,0,1,0,-8.341363100244013,0
2,1,2,1,2,1,-4.677241168293957,2
1,1,2,0,2,1,-3.370280121832651,2
0,2,0,0,2,2,-4.332762584109162,2
2,2,0,0,0,2,-9.868195660398605,2
2,0,0,2,1,2,-8.516416120009783,2
1,0,2,2,0,0,-5.081323313273466,2
1,0,2,2,1,2,-6.367819171030543,2
1,1,0,1,0,0,-7.0423620116537915,0
1,2,1,1,1,0,-7.316524699581953,0
0,2,2,1,0,0,-4.5535110165551504,0
2,0,1,1,1,2,-8.574003206011557,2
1,1,1,2,1,1,-6.448702794471854,2
0,2,1,0,1,0,-4.117553929590994,0
1,2,0,1,0,2,-6.785167686049942,2
2,1,2,0,1,0,-7.819462846095901,2
0,0,1,1,2,2,-2.2370975477635593,2
0,2,2,1,1,1,-5.956953124861007,2
2,1,1,0,1,0,-9.754798072780353,2
1,0,0,0,0,1,-5.545878222697625,0
1,2,2,2,0,2,-6.998493995427576,2
1,2,1,1,0,2,-6.932199875298762,2
2,0,1,2,1,1,-7.602029369574791,2
0,1,2,2,2,2,0.034843945918839214,0
1,2,2,2,2,0,-2.638187158173998,2
1,2,0,0,2,1,-3.6815941931908402,2
1,0,2,2,0,2,-5.441515330490212,2
2,0,1,0,1,0,-6.086120583289803,2
0,1,2,1,1,1,-5.5476233488272815,2
1,2,2,0,0,0,-6.063173398193051,2
2,1,2,0,1,0,-7.867937061954755,2
0,1,1,0,0,0,-5.049663977030728,2
2,2,2,0,2,2,-6.358381451976161,2
1,1,1,2,0,2,-7.3847536630767125,2
1,1,2,0,0,1,-6.990867453100339,2
0,2,2,1,2,1,-3.671678250321045,2
0,1,2,2,1,0,-5.196440439637419,0
1,1,0,2,2,2,-3.8992940378167527,2
0,1,2,2,0,2,-6.030171431926476,0
2,2,2,1,0,0,-10.383787260778709,2
1,2,2,2,0,0,-6.138854292749436,2
0,0,0,2,0,0,-4.505370643952076,0
2,1,0,0,2,0,-6.000337851289781,2
2,0,1,1,0,0,-8.216644428210492,2
0,2,1,0,1,2,-6.680630762357811,0
2,0,2,2,2,2,-6.312733906274967,2
0,1,0,0,1,1,-5.783565841202659,0
1,2,0,0,0,2,-8.548758996212804,2
1,0,1,1,1,0,-4.783656496783476,2
0,1,2,1,1,0,-1.5256017078841468,0
1,2,1,2,0,2,-6.9004309421125605,2
0,2,0,0,0,0,-4.103592462639435,2
0,0,0,1,0,2,-6.177265361982798,2
1,2,2,2,0,2,-6.591063135835702,2
0,0,2,0,1,0,-2.3400256817472025,0
2,1,1,1,0,2,-10.992202219279006,2
2,1,1,2,1,0,-9.550389495437264,2
0,2,0,1,1,1,-4.906153297719794,2
2,0,2,0,0,1,-4.379631950542953,0
2,0,0,0,0,2,-8.42504739778557,2
2,1,0,1,0,2,-10.281811326691875,2
0,2,1,1,2,1,-2.230477807547011,0
2,2,0,0,2,2,-7.722592602924524,2
1,0,1,2,1,0,-4.25196219994459,2
2,0,2,1,1,1,-6.134150723856512,2
0,2,0,2,0,2,-5.344599636995875,0
2,2,2,0,1,2,-8.319864967682545,2
2,2,0,0,2,1,-7.290922673543885,2
1,2,1,1,0,0,-8.93220219772001,2
0,2,0,2,2,1,-1.8102086301311548,2
0,0,0,1,2,1,-4.250544636282704,0
2,0,1,1,0,2,-8.464650939460203,0
1,1,2,0,2,2,-3.0057552287481184,2
2,2,0,1,0,0,-10.329278504694404,2
2,2,0,1,1,0,-8.086548197440598,2
2,2,1,2,2,0,-4.89318200651854,0
2,0,0,0,2,1,-5.149872722834626,2
1,1,1,2,2,0,-3.3300919312703976,2
2,1,2,1,2,1,-5.362240578610728,2
0,0,2,1,1,2,-3.428468869872079,0
1,2,0,1,2,2,-4.897806824024969,0
2,2,2,1,0,1,-9.489769829303608,2
2,2,1,0,1,0,-9.139699382490459,0
1,2,1,1,0,2,-7.136672661692757,0
2,2,2,2,0,1,-9.134522219636674,2
0,1,1,2,0,2,-6.295844403935123,0
0,1,1,2,0,0,-4.428814674194902,2
0,0,0,2,2,2,-3.5952971290726046,2
2,2,0,0,2,2,-8.284623054831915,2
0,0,0,2,2,2,-0.5802673783217305,2
0,0,2,2,2,1,-2.4740823316246208,2
2,2,1,0,2,0,-5.26639996300025,2
0,1,2,1,2,2,-3.396070580531574,0
2,0,1,0,0,0,-7.107905921340178,0
1,1,1,1,1,1,-6.140505605818072,2
0,2,1,2,2,0,-3.413458215219955,2
1,2,0,1,2,2,-5.0940506688891745,2
1,2,0,1,2,0,-4.906651214077159,2
2,2,2,2,1,2,-10.95854772235629,2
1,0,1,1,2,1,-2.49486183304799,0
2,1,2,0,1,0,-8.449915563594555,0
2,1,2,2,0,0,-7.831317673489444,2
1,2,1,1,1,0,-5.676590834825388,2
2,1,2,2,0,0,-10.139891508215012,2
2,0,1,1,0,2,-7.663525822376613,2
1,1,0,1,0,2,-7.726549084432569,2
1,2,0,0,2,2,-6.717807643006563,2
0,0,1,2,2,0,-0.843830508120213,0
2,2,1,2,2,2,-8.092787478145652,2
0,0,0,1,0,0,-5.142735279582129,2
1,0,2,1,0,2,-5.357178959813973,2
1,1,0,2,1,1,-5.955169056595658,0
0,0,2,0,0,0,-3.302289567888069,2
1,2,1,1,2,0,-4.31184375857362,2
2,0,0,0,1,1,-9.302687818030336,0
0,1,2,2,1,1,-4.80838858975935,2
0,2,1,0,2,0,-2.8817015637640377,0
2,0,1,1,0,2,-8.972912026776529,2
2,2,0,1,2,0,-6.278093606990199,0
1,2,0,1,0,1,-7.4431188489333495,0
0,2,2,0,0,2,-4.2193843803129925,2
2,0,2,2,2,1,-6.390741805895154,2
2,0,0,1,0,2,-10.097237732493332,2
1,0,2,2,1,2,-4.452225837489123,2
1,0,1,0,2,1,-3.3066652368058422,2
1,1,1,2,2,1,-3.395048427763322,2
0,0,1,0,2,2,-2.4736024934128586,0
1,2,1,2,2,0,-4.4357001425543245,2
0,1,2,0,0,0,-4.158092337494907,2
0,0,1,1,1,2,-6.599069278361558,2
0,0,0,0,1,0,-3.045785967704624,0
2,0,1,0,0,0,-6.594115468715868,0
2,2,0,0,1,2,-9.050156677335838,2
2,1,1,0,0,2,-9.081943859519402,2
1,0,0,0,1,1,-4.637032138532808,0
1,2,0,2,0,2,-8.509566690587485,2
1,1,0,2,2,1,-4.6127598932855225,0
1,2,2,1,0,1,-8.173336068883916,2
0,2,2,1,0,2,-5.238830443056577,2
0,0,1,1,2,0,-1.2683718944350635,2
2,0,1,1,2,1,-6.278279614574068,2
0,2,2,2,0,2,-6.926758240453902,2
0,2,0,1,1,2,-5.954857851711324,2
2,2,1,0,1,2,-9.012839038772846,2
1,2,1,0,0,2,-8.628048884317643,2
0,2,0,1,0,0,-6.8115520804506335,2
2,0,2,1,0,2,-5.598653771663459,2
1,0,1,0,1,0,-3.828779416146828,2
2,1,0,2,1,1,-9.969100542632681,2
2,0,2,2,2,0,-5.7646277384030675,2
1,0,1,2,0,2,-7.527849107302099,2
0,0,2,1,0,2,-4.613531675434101,2
0,2,1,1,2,0,-2.9122421412000765,0
1,0,1,2,2,0,-2.6050627728206623,2
0,0,1,1,2,0,0.23951885022416075,2
1,0,2,1,1,2,-4.229687233052628,0
0,0,0,2,2,0,-3.9108982705698847,0
0,2,2,1,1,0,-6.200874441551235,2
1,2,2,2,0,0,-9.1495437107545,2
2,0,2,0,1,2,-7.4432111854111085,2
0,2,2,2,0,2,-5.963717683235032,2
0,2,2,0,0,1,-5.125927838006385,2
0,0,1,0,2,0,-2.9279582556027153,0
1,0,2,2,0,1,-5.72440432950771,0
2,1,1,2,0,1,-12.301166769736854,2
0,0,2,2,1,2,-3.6187901889977647,2
0,0,1,0,2,2,-0.6111239072710575,0
0,1,1,1,2,2,-2.746742114412063,0
0,1,2,1,1,2,-3.676482263909704,2
2,0,1,0,2,2,-6.0171731314182395,2
2,2,0,0,2,1,-7.521502131769382,2
2,1,1,0,1,0,-8.646641141118124,2
0,0,1,2,0,1,-5.079480837985334,2
2,2,2,1,2,0,-8.10652343715619,2
2,2,0,0,2,1,-6.384321183873123,2
1,2,2,0,2,2,-2.3626481597639493,0
1,1,1,1,1,1,-6.388356063221457,2
0,1,0,1,2,1,-3.9514413677193243,0
2,2,0,2,2,2,-8.18470966548246,2
2,2,2,2,0,2,-11.344059286947466,2
2,2,2,2,0,1,-10.091761003883596,2
1,1,2,0,1,0,-6.386276768182346,2
0,0,1,2,1,0,-4.0167322739747835,2
2,1,0,2,1,0,-9.448122780728374,2
1,0,0,0,2,1,-5.368970832200555,0
0,0,1,0,2,2,0.40884986728767836,2
1,1,1,1,0,0,-5.298737378575051,2
1,2,0,1,0,2,-8.478130568109771,2
2,2,1,2,2,2,-6.345567855020512,2
2,0,0,2,2,2,-5.952632314778212,2
0,2,2,1,2,2,-2.316784573617152,2
0,1,2,2,0,2,-4.999093528948076,0
1,1,0,2,0,1,-9.420706049763854,2
0,0,1,0,2,0,-0.2852769880309124,2
0,2,1,0,2,0,-2.4168673656618362,2
1,0,1,0,1,0,-3.3840799702163578,2
0,2,2,2,1,1,-3.707519518204583,2
1,1,1,0,0,0,-7.0008081327348055,2
1,1,1,1,0,0,-8.919024281449168,0
0,0,2,1,0,1,-4.552859113302652,2
2,0,2,2,2,2,-7.4567441808900545,2
1,0,0,0,2,1,-2.0440486741574726,2
1,2,2,1,1,1,-6.770590907070405,2
0,0,0,1,0,1,-3.6037338916834303,0
1,0,0,1,2,0,-3.510161395379799,2
2,2,0,2,0,0,-8.636581831968382,2
1,2,1,2,2,0,-6.912533821469303,2
1,0,1,1,1,2,-5.102416416421584,2
2,1,2,2,0,2,-10.4085699452014,2
0,0,1,1,1,1,-4.043932752224636,0
1,1,0,2,2,0,-2.696686586233681,2
0,2,1,1,0,2,-7.166179918603854,2
0,1,0,2,1,2,-5.476561916824054,2
2,2,2,0,2,2,-6.34710098431824,2
0,2,1,0,0,0,-4.366233386031772,2
1,1,2,1,1,1,-6.5076509455771046,0
0,0,0,1,2,2,-2.6168629269753647,2
0,1,1,1,2,1,-4.1608567192039905,2
1,2,0,1,1,2,-6.8230201317367625,0
0,1,2,2,0,2,-5.096417655372429,2
2,2,2,1,2,2,-9.554267028084626,2
2,0,2,0,1,1,-7.328792111813276,2
0,2,1,0,0,2,-5.501740789608001,2
1,1,0,1,0,1,-7.93035518205847,2
0,1,2,2,1,1,-4.9244338821520675,2
1,0,2,2,2,2,-3.9284724034258875,2
0,0,1,1,2,0,-0.4182478810690401,2
0,0,2,1,2,0,2.205212761100666,2
1,2,1,1,0,2,-8.703957176318886,2
0,0,2,2,1,0,-3.914536319254525,2
2,0,1,0,0,0,-8.058667445538807,2
1,2,0,0,1,1,-5.5563077113061805,0
0,2,2,1,1,1,-3.4790914471380967,2
0,2,1,2,1,2,-5.513532877064044,0
1,1,2,1,0,2,-6.775270042875128,2
0,1,1,1,1,1,-3.8726252048755367,2
1,2,2,2,0,0,-7.938953214208277,0
2,2,1,2,0,0,-9.569202620882697,2
2,0,0,1,1,0,-8.69566545941678,0
0,2,2,1,2,1,-2.9943791335768926,0
2,0,1,1,2,2,-4.591112303560914,2
2,2,2,1,0,0,-10.19504121113962,2
1,0,0,0,2,1,-3.2574364962815006,2
0,0,2,2,2,2,-2.8159930982066124,2
0,2,2,0,2,1,-3.955096049828827,0
1,0,1,1,2,2,-2.535198277827475,2
2,1,1,2,1,0,-9.674177035264517,2
2,2,0,2,1,2,-9.522697083704216,0
1,0,1,1,2,0,-3.196879543633565,2
1,1,0,1,1,2,-7.482975355226623,0
2,2,1,1,0,0,-8.784939991893227,2
1,1,2,1,0,2,-7.853089701287712,2
1,0,2,1,2,0,-1.8092672103754897,0
0,2,2,1,0,1,-7.216742560898114,0
2,2,1,1,1,0,-9.323684367980684,2
0,0,2,1,1,2,-3.2885321799908094,2
2,2,2,0,0,1,-8.061705394611714,2
2,2,0,1,0,1,-10.626381583837558,2
1,1,2,1,1,0,-5.557831563174502,2
2,1,1,1,2,2,-5.62155082086332,2
1,2,2,2,1,1,-7.108499145096799,2
0,2,2,0,1,2,-3.3646552551925746,1
0,0,1,1,0,0,-2.8366892534946,2
0,1,2,0,0,1,-4.05798990922252,2
1,1,2,0,1,1,-5.017958281069135,2
2,1,0,0,0,2,-9.399514702852048,2
0,2,2,0,0,0,-4.004252597965148,2
0,2,0,0,2,2,-3.81118556764931,2
0,2,1,1,2,2,-4.245050857889078,0
0,2,1,1,0,2,-7.578216121771702,0
2,2,1,2,2,2,-8.418652114547987,0
2,0,1,1,0,2,-9.257528352196678,2
0,1,1,0,2,0,-0.18313876705726595,0
1,2,0,0,0,0,-6.590156936768493,2
1,2,1,0,1,0,-5.5931853652592265,2
1,1,0,1,2,2,-5.31973101058161,2
1,2,2,1,0,0,-5.9629200020925275,0
1,2,0,2,2,0,-4.419624675842298,2
1,0,2,0,2,1,-1.9203704444049494,2
0,0,2,1,0,0,-4.266257250767046,2
2,1,0,0,0,0,-10.160998480195188,0
2,2,1,0,0,0,-9.158297438307615,2
0,0,0,0,1,0,-3.151715793875977,2
0,1,2,0,0,1,-5.627223520755414,2
2,0,2,0,2,2,-4.678000940543173,2
2,0,2,0,1,0,-6.543879435472704,2
1,2,2,1,2,1,-3.373655401814588,2
2,1,0,1,0,1,-10.915965467525007,2
0,1,2,2,1,0,-4.9143682060581755,0
2,0,0,0,0,0,-8.660838550466204,2
0,0,2,1,1,1,-2.825455802814659,2
0,1,1,0,1,2,-4.022903650639173,2
0,1,0,2,0,1,-7.56781603738997,2
2,1,2,2,2,1,-6.74168482341265,2
0,1,2,2,0,2,-6.0424966030737695,2
2,0,1,1,0,0,-8.047797345511734,2
1,2,0,2,0,2,-9.441675153805182,2
0,2,2,0,0,2,-4.916586210976022,0
1,1,1,0,1,1,-5.499648537532924,0
1,2,1,1,1,2,-7.919145715758806,0
0,1,0,1,2,2,-1.4677472394428057,0
0,0,0,2,1,0,-4.756244190276956,2
2,2,1,2,0,0,-10.330799953954713,2
1,1,2,0,2,1,-2.52145716030169,2
2,1,1,0,1,0,-7.610169365511941,2
0,2,2,0,2,1,-3.3639711635315654,2
2,1,1,0,1,0,-7.962713053642221,2
0,0,1,1,0,0,-5.517947362227449,2
0,2,1,1,1,1,-5.674264073767305,2
1,0,0,0,2,2,-4.378764176051869,2
1,0,0,2,2,0,-1.4309171164356578,0
0,0,1,0,1,1,-1.5650527691666833,2
2,1,0,1,0,0,-9.360157528753906,2
1,1,0,0,2,1,-5.063150405903904,2
1,0,2,0,1,0,-4.56507533329183,0
1,0,1,1,2,0,-0.11923712592851698,2
2,0,1,1,0,0,-8.69363521546609,0
2,1,1,0,1,0,-8.643254657272063,0
2,0,0,0,0,0,-6.712702132275691,2
0,1,2,2,2,1,-4.249888595588091,2
0,2,0,0,0,2,-8.168727425038057,2
0,0,2,2,1,2,-2.9974424462098654,0
2,2,1,1,0,1,-11.893833510867028,2
2,0,1,0,2,2,-4.79261476980015,2
0,0,2,0,0,0,-2.153054894441685,0
0,0,0,1,1,1,-4.302187280478362,0
1,2,0,1,2,1,-3.4333294855744363,0
1,2,0,1,2,1,-5.729768896154645,0
0,0,2,1,2,1,-2.5090692923957354,2
0,2,1,2,2,0,-3.413465996523354,2
2,1,1,0,2,2,-6.349313692776593,2
0,2,0,1,1,1,-6.610887552452331,2
0,0,2,1,1,2,-2.2675605164301733,2
1,0,1,2,1,1,-6.971439967483557,0
2,1,1,0,2,0,-5.649433876869828,2
2,1,0,0,1,2,-6.925283972933034,0
1,0,0,2,2,2,-2.6451197555761876,2
0,1,0,0,1,0,-2.8887877812573644,2
2,0,2,2,1,2,-6.3448491027393565,2
1,1,0,0,0,2,-6.559321424905201,2
2,1,1,1,0,0,-8.576178500542154,0
0,1,1,0,2,2,-2.2614024734309686,0
0,2,1,1,0,0,-8.961900040026512,2
0,1,2,2,0,2,-5.501540558011877,2
2,1,2,0,2,0,-7.9511602895361015,2
2,0,2,2,1,1,-9.193213968042599,2
1,0,0,2,0,0,-6.4135860459594465,2
2,2,2,1,0,0,-8.446909562612234,2
1,2,2,1,2,0,-5.400020721584664,2
0,1,2,2,1,2,-7.1693996393303925,0
2,0,2,1,0,2,-9.534432300279878,2
2,0,0,2,1,0,-9.643911768699017,2
2,1,0,2,0,2,-10.300121128350622,2
1,0,1,1,1,1,-6.954112467123375,2
1,2,2,0,2,0,-3.155335740763392,2
1,2,2,2,2,1,-3.3772743735443225,0
2,2,0,2,1,1,-9.611042666154816,2
2,1,1,1,0,0,-9.540710355867374,2
0,2,2,0,1,2,-3.1232838376752277,0
1,0,1,2,2,1,-3.0066171616472994,0
0,1,2,2,0,1,-4.970801742184981,2
1,1,0,2,1,1,-6.468991765987017,0
1,1,2,1,1,0,-8.385394280415488,2
1,1,1,2,2,0,-5.05035923665125,2
0,2,1,2,2,0,-1.6750165710632299,2
2,1,0,2,1,1,-10.422440916313302,2
0,2,0,0,0,2,-5.344197965832506,0
1,2,2,0,0,0,-7.044290605953295,0
1,2,2,2,0,1,-7.494207654246302,2
0,0,1,1,2,1,-3.3625368164949245,2
2,1,1,2,1,0,-10.02127341300992,2
1,2,0,1,0,1,-8.054993795227482,2
2,0,2,0,0,1,-7.379173621423355,2
0,2,1,2,2,2,-5.069509957345105,2
1,0,1,2,0,2,-8.347555776159528,2
1,0,0,1,0,1,-5.701231115301205,0
2,1,2,1,0,1,-8.669847264061156,2
2,2,0,1,2,2,-6.936971148094607,2
2,1,0,2,1,1,-7.901621982974826,2
0,2,0,2,1,2,-4.917475558216888,2
0,0,0,1,1,0,-2.961471340278225,2
0,0,0,0,2,2,-0.6201926846630527,2
2,2,2,1,0,1,-9.78428859412296,2
2,2,2,0,1,2,-8.415643941051014,2
0,2,0,1,2,1,-2.898576195369494,2
0,2,1,0,1,1,-3.902568934013157,2
0,0,0,1,1,2,-2.2320902608467676,2
0,2,0,2,2,2,-3.4659734750989872,0
2,0,2,1,2,1,-4.550264862739585,0
1,2,0,0,2,1,-3.1927644564888293,2
1,2,1,1,2,1,-4.519716074751207,2
1,1,0,2,1,1,-7.582753505380894,0
2,1,0,0,2,2,-6.720644505534538,2
0,0,1,1,1,2,-3.9319597949842917,0
0,2,0,0,1,1,-5.5532533249051985,2
0,2,2,0,2,0,-2.801795109232569,0
2,2,2,0,2,0,-4.832926152195049,2
2,1,2,2,2,1,-5.0314644086826075,0
0,1,1,1,1,1,-5.865119286938719,0
1,0,1,1,2,2,-1.230720982872417,0
2,0,0,1,2,0,-7.108235504342357,2
0,1,0,1,1,1,-4.656765156031315,2
1,0,0,1,0,0,-5.551561876849592,2
0,1,1,1,0,0,-6.31065046902636,2
0,1,0,1,1,1,-3.9619196001411305,2
2,2,2,2,0,1,-10.066038860546138,2
0,1,1,1,0,1,-5.755959265214801,2
2,1,0,2,0,2,-11.487024080262895,0
0,2,0,2,0,2,-9.095366366884212,2
2,2,0,2,1,1,-11.037893101906901,2
2,2,0,0,2,0,-5.500502416184723,2
1,1,2,1,0,2,-8.56869701533671,2
0,0,0,2,1,0,-4.553341910200938,2
1,2,2,0,0,0,-6.952888215455904,0
0,2,0,0,2,2,-4.468400219519173,0
1,0,1,0,1,1,-4.936421762017109,0
0,1,0,0,0,0,-5.0540336459143775,0
0,2,2,2,1,1,-5.121663093052219,0
2,2,1,0,2,2,-5.916864935459781,0
0,0,2,1,0,0,-3.3383073563412697,2
2,0,0,1,0,1,-6.817733602803466,2
2,0,1,2,1,2,-6.606948841976443,2
0,2,1,0,0,1,-5.426922043025169,2
0,2,1,2,2,1,-3.1936316510617617,2
0,0,1,2,0,2,-5.114856542256493,2
2,1,0,0,2,1,-5.784402325525673,2
1,2,1,0,0,2,-7.712753906189404,2
0,1,2,1,2,0,-1.781061506014481,2
1,0,1,1,1,1,-4.259046810058368,0
1,1,0,0,2,2,-2.780348074098989,2
2,2,2,0,0,2,-8.312129684163754,2
