c,d,e,f,g,h,a,b
1,2,2,0,2,2,-2.139198936941034,2
0,1,2,0,2,2,-2.0453168288384,0
1,2,2,2,0,0,-6.138854292749436,2
0,0,1,0,2,1,-2.6867015825923315,0
0,0,0,2,1,0,-4.756244190276956,2
1,0,0,2,2,0,-1.4309171164356578,0
2,2,1,0,2,2,-5.916864935459781,0
2,0,0,1,2,1,-5.172866877118889,2
0,2,0,2,2,1,-1.8102086301311548,2
1,0,1,1,2,1,-2.49486183304799,0
0,0,1,2,0,2,-5.114856542256493,2
0,0,1,0,0,2,-4.449419157457603,2
1,0,1,1,2,2,-1.230720982872417,0
1,2,0,1,2,2,-4.897806824024969,0
2,2,0,1,0,0,-10.329278504694404,2
2,2,1,0,1,2,-9.012839038772846,2
0,2,0,0,0,0,-4.103592462639435,2
2,1,2,1,1,1,-8.990149848733077,0
1,0,0,1,2,0,-2.4801240256592054,0
0,0,0,2,2,2,-3.5952971290726046,2
1,0,2,0,0,2,-6.222069092446221,0
2,0,1,2,1,1,-7.602029369574791,2
1,0,1,1,1,2,-5.102416416421584,2
2,0,1,1,0,0,-8.69363521546609,0
2,1,0,0,2,2,-6.720644505534538,2
0,1,2,0,2,1,-1.5399268259246737,1
0,0,0,1,1,0,-2.961471340278225,2
0,2,0,0,2,2,-3.81118556764931,2
2,2,1,2,2,2,-8.092787478145652,2
2,2,1,1,1,0,-8.982412779694744,0
2,1,2,0,1,0,-7.867937061954755,2
2,1,0,0,1,2,-6.925283972933034,0
1,2,1,2,0,2,-6.9004309421125605,2
1,1,2,1,2,2,-3.854062144565067,0
2,1,1,1,0,2,-10.992202219279006,2
2,1,0,2,1,0,-9.448122780728374,2
1,0,0,0,0,0,-7.045240281427722,2
0,1,0,1,0,2,-5.6948537566113115,2
1,1,1,2,1,1,-8.592786664984795,2
2,0,2,1,1,2,-7.918976135563015,2
2,2,2,2,0,1,-8.233246887465512,2
0,0,1,1,1,1,-3.3119088902868996,2
2,1,2,1,0,1,-8.669847264061156,2
2,0,2,0,1,1,-7.098560799116684,2
0,2,2,2,0,2,-6.926758240453902,2
2,2,2,1,0,1,-9.78428859412296,2
2,0,0,2,1,2,-8.516416120009783,2
2,1,2,1,2,1,-5.362240578610728,2
2,0,2,0,2,2,-3.937878794836693,2
2,2,2,1,2,2,-9.554267028084626,2
2,2,1,1,0,1,-9.878329538537045,2
0,2,1,0,2,0,-2.4168673656618362,2
1,0,2,2,0,2,-5.441515330490212,2
1,2,1,0,1,0,-5.5931853652592265,2
1,2,2,2,1,0,-5.091939759310033,0
1,1,2,2,0,2,-4.047241761557022,0
2,2,1,2,0,1,-10.977325323424791,2
2,1,2,2,1,1,-7.314752720695421,0
1,2,0,1,2,2,-5.0940506688891745,2
0,0,2,1,1,2,-2.2675605164301733,2
2,0,1,0,0,1,-7.310894652999252,2
0,1,2,2,0,2,-6.0424966030737695,2
2,2,2,2,0,1,-10.091761003883596,2
0,0,0,0,2,2,-2.3328864613545535,2
0,1,2,2,1,2,-4.583548207639292,2
2,1,0,1,1,2,-7.751660254824005,2
0,2,2,2,1,0,-4.97149699343955,0
0,0,2,1,2,0,2.205212761100666,2
0,0,1,0,1,1,-1.5650527691666833,2
0,1,1,0,0,0,-5.049663977030728,2
2,2,2,2,0,1,-10.066038860546138,2
1,2,2,1,1,1,-6.770590907070405,2
2,0,1,0,0,1,-8.731018475444628,2
1,0,0,2,2,0,-2.5215485089409704,0
2,2,2,1,0,1,-10.146176130975993,2
2,2,0,2,1,1,-9.611042666154816,2
0,2,2,1,1,1,-3.4790914471380967,2
2,1,1,0,1,0,-7.962713053642221,2
0,1,2,2,0,0,-4.48082150707843,0
1,2,2,2,0,1,-7.494207654246302,2
2,0,0,1,2,0,-7.108235504342357,2
0,2,2,1,1,1,-4.6182918460177875,2
2,0,1,0,1,2,-6.144990619214486,2
1,2,1,1,0,0,-8.366272219468385,2
1,2,2,2,0,0,-7.938953214208277,0
1,0,0,2,2,1,-3.9198219909729755,0
2,0,0,0,0,0,-8.660838550466204,2
1,1,2,1,1,0,-8.385394280415488,2
2,1,2,2,0,0,-7.831317673489444,2
1,1,2,1,2,1,-4.107107269079488,2
2,2,0,1,0,1,-10.513770961508314,2
2,2,2,0,0,2,-8.312129684163754,2
0,1,0,1,0,2,-6.510597012143166,2
2,2,0,1,0,2,-9.967326208593233,2
1,2,2,1,1,1,-5.076422652340938,2
2,0,2,2,2,0,-7.340705901192883,2
2,1,0,0,0,2,-9.399514702852048,2
1,2,0,2,1,0,-7.47010208482366,2
0,1,1,2,1,2,-4.825090368760791,0
0,1,2,2,2,2,0.034843945918839214,0
1,0,1,1,0,1,-7.886766919762083,2
2,1,2,1,1,0,-7.539556213727704,2
0,0,0,2,0,0,-4.823443345272826,2
0,2,1,0,0,1,-5.2492585891191235,2
1,2,1,0,2,0,-2.6190426906051396,2
2,2,0,2,2,2,-8.18470966548246,2
1,2,1,1,0,0,-6.877560060584414,2
1,2,1,1,2,1,-4.519716074751207,2
0,1,0,2,0,2,-6.227955844841846,0
1,2,2,0,0,0,-6.952888215455904,0
1,1,2,0,2,0,-4.1048268317044485,0
2,2,2,0,0,2,-8.922568289176727,2
1,0,2,0,1,1,-4.3919342798052226,2
1,2,0,1,0,2,-8.478130568109771,2
2,1,0,0,2,0,-6.000337851289781,2
1,1,1,2,2,2,-5.269650009556634,2
0,0,0,0,0,2,-4.427389192832528,2
1,2,0,0,1,1,-5.5563077113061805,0
1,0,1,0,1,0,-4.439303512492998,2
2,1,0,1,2,2,-6.574628481799151,0
1,1,0,1,0,2,-7.6424938205573865,2
2,1,1,1,0,0,-9.540710355867374,2
1,0,0,2,1,2,-4.656732432546444,0
0,1,2,1,1,0,-3.507174573128387,0
1,0,0,2,0,0,-6.4135860459594465,2
0,1,0,1,0,1,-7.098141099073697,2
1,1,0,1,0,2,-7.953877987391604,2
0,1,2,2,2,1,-4.249888595588091,2
2,0,2,0,0,1,-4.379631950542953,0
2,1,1,0,2,1,-5.531142418146205,2
0,2,2,0,0,1,-5.125927838006385,2
1,2,1,2,2,0,-3.886052587887508,2
2,1,2,1,0,1,-9.372152544789612,2
0,2,0,0,1,1,-6.078326287139424,2
2,0,0,0,0,0,-6.712702132275691,2
2,2,1,2,2,0,-4.89318200651854,0
1,2,0,2,2,0,-4.419624675842298,2
0,1,0,1,1,1,-3.9619196001411305,2
1,0,0,1,1,2,-4.989248623531532,2
1,2,2,0,0,0,-6.063173398193051,2
1,2,1,1,1,0,-7.171562189982146,2
2,1,1,2,0,1,-10.897337839798064,0
0,0,1,1,2,1,-3.3625368164949245,2
0,2,2,2,2,1,-4.601138549026588,2
0,1,1,1,0,1,-5.824437453521383,0
1,0,1,0,1,0,-3.828779416146828,2
2,1,0,2,1,1,-8.71440858416761,2
2,0,1,2,2,1,-6.044248496366222,2
1,1,0,2,0,1,-9.420706049763854,2
0,0,0,0,1,0,-3.3088580855526772,2
2,0,1,2,1,2,-6.606948841976443,2
1,2,2,2,0,2,-6.998493995427576,2
2,0,2,1,1,0,-6.072540826471396,2
0,0,1,0,2,0,-2.9279582556027153,0
2,1,1,2,0,1,-10.044145736844577,2
2,0,1,1,1,2,-7.310524814724619,2
2,0,1,1,0,0,-6.386122645949025,2
2,2,0,2,1,0,-8.539726555499708,2
0,0,1,1,2,2,-1.6391843817523029,0
2,1,2,1,1,2,-8.09689132327113,2
2,2,1,0,1,0,-8.642868897409645,2
2,2,2,2,1,2,-10.338668342769731,2
0,2,2,0,0,0,-4.004252597965148,2
0,2,1,0,1,1,-3.508661156068311,2
2,0,2,2,1,1,-9.193213968042599,2
1,0,1,0,1,0,-5.156979100420918,2
1,1,2,2,1,0,-6.513305470009536,2
0,1,0,0,0,2,-5.6388811691009035,2
0,0,0,0,0,0,-4.234942232985906,0
1,0,1,0,1,1,-3.787337125432363,0
2,2,2,1,0,1,-9.489769829303608,2
1,0,1,0,2,1,-3.3066652368058422,2
0,2,0,0,1,1,-5.5532533249051985,2
1,1,1,0,0,0,-8.355638199407633,2
0,1,2,2,1,2,-7.1693996393303925,0
1,1,1,1,1,0,-7.6187782025406845,0
0,2,0,0,2,0,-3.573940997922253,2
0,1,1,0,1,2,-4.022903650639173,2
1,2,1,1,2,2,-4.151655943338012,2
2,1,0,1,1,2,-8.809633403976441,2
0,2,2,1,0,1,-7.216742560898114,0
2,1,1,2,0,0,-11.010573090950997,2
2,0,2,0,1,2,-6.576612285428426,2
1,1,1,1,1,1,-6.388356063221457,2
2,2,0,1,2,2,-8.416853623016186,0
0,1,1,1,2,1,-2.1154368959487013,2
2,0,2,0,1,2,-8.430921502641416,2
2,0,1,1,0,2,-7.663525822376613,2
0,2,2,2,1,1,-5.121663093052219,0
2,2,0,1,1,0,-8.086548197440598,2
2,2,0,0,1,2,-9.050156677335838,2
0,0,1,1,0,0,-5.517947362227449,2
0,2,1,2,0,2,-7.506326497757391,2
0,0,0,2,0,1,-2.937211661286616,2
1,1,2,1,2,0,-2.56575042396048,0
2,0,0,0,0,1,-9.595171117830844,2
0,1,0,0,1,1,-5.273462045597278,2
2,0,2,1,2,1,-4.550264862739585,0
2,0,0,2,1,1,-8.019522391774276,2
2,0,0,2,1,0,-6.400885860862034,2
1,2,2,2,1,1,-7.108499145096799,2
0,0,0,1,0,1,-3.6037338916834303,0
0,0,2,1,1,1,-2.825455802814659,2
2,0,2,1,1,2,-8.003601334036365,2
1,1,2,1,1,1,-6.27411776381781,0
2,1,1,2,1,1,-9.872162872157471,2
2,0,2,2,0,0,-8.95212323534909,2
1,0,1,2,1,0,-4.25196219994459,2
2,2,2,0,1,2,-8.319864967682545,2
0,0,1,0,2,2,-2.4736024934128586,0
2,2,0,2,2,2,-6.0747599672034855,2
2,1,1,2,1,0,-10.02127341300992,2
2,1,1,1,2,2,-6.9888803408497875,2
1,1,1,0,0,1,-7.442546191346538,2
2,0,1,0,1,1,-7.985833738627337,2
1,0,0,0,1,0,-4.377635794957546,2
1,0,0,0,2,1,-2.0108333288532814,2
0,2,2,0,1,2,-3.1232838376752277,0
0,2,1,1,0,2,-6.521919236150805,0
0,1,2,1,1,0,-4.505725040664247,0
2,0,2,0,0,0,-7.453579133423346,2
0,1,0,2,0,0,-6.333695117994062,2
0,2,2,1,2,1,-3.3925753786497608,2
0,1,2,2,1,0,-5.196440439637419,0
2,1,1,1,0,0,-8.576178500542154,0
0,0,0,2,1,0,-3.14383393600403,2
0,1,1,1,1,1,-5.1619055732390935,0
1,2,1,2,0,0,-8.868258202482368,2
1,2,0,1,0,1,-7.4431188489333495,0
0,1,0,2,1,2,-6.643287392683964,2
1,2,2,1,2,1,-3.373655401814588,2
0,2,0,2,1,1,-6.708420186012631,2
1,0,2,0,1,1,-5.037716498002323,0
1,0,1,1,1,1,-4.259046810058368,0
0,2,1,0,0,2,-5.501740789608001,2
2,2,1,2,2,2,-6.63597660607262,2
0,2,1,2,0,2,-7.0809001083168726,2
1,1,1,2,2,0,-5.05035923665125,2
1,0,1,2,2,1,-3.6487439077337758,2
1,2,2,2,0,0,-7.433668522718783,0
2,1,1,2,1,0,-9.674177035264517,2
2,0,0,2,0,2,-8.385560015863112,2
0,0,1,0,2,2,0.40884986728767836,2
0,1,0,0,1,1,-4.037739845971704,1
2,0,0,0,0,1,-7.836843393425167,2
0,2,1,2,2,2,-3.183398759315967,0
1,1,2,0,2,1,-2.52145716030169,2
1,1,0,0,0,2,-6.559321424905201,2
1,0,0,1,0,0,-5.551561876849592,2
0,1,2,2,0,1,-6.99761318028855,0
0,2,0,1,0,2,-7.72483015726775,2
2,0,1,0,2,2,-6.0171731314182395,2
2,2,0,2,1,1,-10.65809367508856,2
0,0,1,2,1,0,-4.0167322739747835,2
2,2,2,0,2,2,-6.34710098431824,2
1,1,2,2,0,2,-6.590009150725266,0
2,1,2,2,2,1,-6.74168482341265,2
0,2,1,2,2,0,-1.6750165710632299,2
1,1,1,2,0,2,-7.450846683283719,0
2,1,2,0,2,0,-7.9511602895361015,2
1,1,2,0,2,1,-3.370280121832651,2
2,0,2,2,0,0,-6.643924883312389,2
0,2,1,0,1,1,-3.902568934013157,2
0,0,0,0,0,0,-3.013047905900108,2
0,2,2,2,0,1,-6.189721163987316,2
1,2,2,2,0,1,-7.437988599802727,2
0,1,0,2,2,1,-2.6068840415475476,2
1,1,2,2,0,2,-6.532854160609497,0
2,2,1,0,0,0,-9.831447345491101,0
2,1,0,1,1,1,-11.580048344746402,2
1,2,2,0,0,0,-7.044290605953295,0
0,0,1,0,0,0,-4.723417113084388,2
0,0,0,2,0,0,-5.786325539097811,2
2,2,0,0,2,2,-8.284623054831915,2
1,0,1,2,2,0,-2.6050627728206623,2
1,2,0,2,2,0,-5.071920098747146,2
0,2,0,1,1,2,-6.202628929647898,2
2,1,2,0,0,0,-8.242311024860786,0
2,0,0,0,1,0,-7.224642142728897,2
0,1,2,1,0,2,-4.859611530622148,2
2,0,0,1,0,0,-9.07350194827355,2
0,1,2,0,2,0,-1.6222154015905512,0
0,0,0,1,2,2,-2.6168629269753647,2
0,2,2,0,2,0,-2.801795109232569,0
1,1,0,0,0,0,-7.927060612295258,2
2,0,1,0,2,0,-3.952295596754891,2
2,1,2,2,0,2,-10.4085699452014,2
2,0,2,1,0,2,-9.53931809166511,0
0,0,0,1,0,2,-6.177265361982798,2
2,2,1,1,1,0,-9.323684367980684,2
0,1,0,2,2,1,-1.9442734149380234,2
0,1,0,2,0,1,-6.3856256550191715,0
2,2,0,0,2,0,-5.500502416184723,2
0,2,2,1,0,0,-5.2640803926192845,2
1,0,0,2,2,2,-5.834962933666322,0
2,2,2,2,0,2,-11.344059286947466,2
0,1,2,1,1,2,-3.676482263909704,2
1,0,2,1,0,1,-5.86997565646547,2
0,0,2,0,0,0,-3.302289567888069,2
1,1,2,1,0,2,-7.853089701287712,2
0,1,1,0,2,0,-1.4642529608798485,2
1,2,0,1,1,1,-8.473048041033586,2
2,1,0,1,0,2,-10.281811326691875,2
2,0,1,2,0,1,-10.18534416882158,0
1,1,2,2,0,1,-6.8183018454704385,2
1,0,0,0,1,2,-3.602224097167701,0
2,1,1,2,0,0,-10.371944496746593,2
2,2,1,1,0,1,-11.893833510867028,2
1,0,2,1,1,2,-4.229687233052628,0
0,2,2,0,1,2,-3.8911902845199773,2
2,2,2,0,2,1,-4.676161553035291,0
2,1,2,0,1,1,-9.45200034897,2
0,0,0,2,2,2,-1.7858114480313199,0
0,0,2,1,0,2,-4.900606037804061,2
1,0,2,1,0,0,-4.515132240215807,0
0,1,2,1,0,1,-3.915090602801596,0
0,0,2,0,2,2,-1.4016736677114081,2
2,0,1,1,0,0,-8.047797345511734,2
0,0,0,2,2,0,-3.9108982705698847,0
0,1,2,1,2,2,-3.396070580531574,0
0,1,1,1,1,1,-3.8726252048755367,2
1,1,1,2,2,0,-3.3300919312703976,2
0,1,1,1,2,2,-2.746742114412063,0
1,0,0,0,1,2,-4.796076690453506,0
2,1,2,2,1,0,-7.8924735511297515,0
2,0,2,1,0,2,-5.598653771663459,2
2,1,2,0,2,0,-6.998856343428828,0
0,0,2,0,0,0,-2.153054894441685,0
2,0,1,1,2,1,-5.196122419763341,2
0,1,1,2,1,1,-7.193358308367317,2
0,1,2,2,1,0,-4.896459852297294,2
0,0,1,1,0,1,-4.6089757447907465,2
1,2,1,0,2,2,-2.721888993231147,2
0,1,1,2,2,2,-5.425804186097658,0
2,1,1,0,1,0,-7.610169365511941,2
2,1,2,2,2,0,-5.746435349854792,2
0,0,1,1,2,2,-2.2370975477635593,2
1,2,2,1,1,1,-7.6305251338828715,2
1,0,0,2,0,2,-6.753664894921294,2
1,0,1,1,0,0,-5.649878192982012,2
0,1,0,0,2,0,-3.763726337864801,2
0,0,0,1,0,0,-5.142735279582129,2
0,0,0,1,1,1,-3.1377152984726746,2
1,2,0,2,2,1,-6.2704269624264475,0
1,2,0,0,0,2,-8.548758996212804,2
2,2,0,2,0,0,-9.915088489595968,2
2,0,1,1,0,0,-8.216644428210492,2
1,0,0,0,2,2,-4.378764176051869,2
1,1,2,0,2,2,-3.0057552287481184,2
2,0,0,2,1,0,-9.643911768699017,2
1,0,1,0,1,0,-3.3840799702163578,2
1,0,2,2,1,2,-5.194725811958318,2
0,2,2,1,0,2,-5.238830443056577,2
0,2,0,2,2,2,-3.4659734750989872,0
1,1,1,0,1,1,-6.191799663983193,2
2,0,2,1,0,2,-8.968146008961616,2
1,0,1,1,2,0,-4.648242279542179,2
2,0,0,0,1,0,-7.701950380573012,2
1,1,1,0,2,1,-4.663034267515108,2
0,2,2,2,1,2,-5.386245952817001,2
1,2,2,2,0,0,-9.1495437107545,2
0,0,1,1,2,0,-0.4182478810690401,2
1,0,0,2,2,0,-3.0253230949173604,0
1,0,0,0,1,1,-4.637032138532808,0
2,2,2,2,1,1,-10.138069798579837,2
2,2,0,0,0,0,-10.93139232887008,2
1,2,0,1,2,1,-5.729768896154645,0
0,1,2,2,0,2,-4.087568115465292,2
0,0,2,0,2,0,0.6206021983161221,1
2,0,0,2,2,0,-6.889280826277471,2
1,0,2,0,0,1,-4.775728085025989,2
0,1,2,1,1,0,-2.7901733167519636,2
2,2,2,0,2,0,-4.832926152195049,2
1,2,2,1,0,0,-5.9629200020925275,0
1,2,2,2,0,1,-8.15030295823714,2
2,2,2,2,2,2,-7.593395986299653,2
1,2,2,0,2,2,-2.3626481597639493,0
0,2,1,2,2,1,-3.1936316510617617,2
1,2,1,0,0,2,-7.712753906189404,2
2,1,1,0,1,1,-8.523729227916428,2
2,0,0,2,2,2,-6.445852328650399,2
2,1,0,0,1,1,-8.292960971084655,2
0,2,1,2,1,0,-5.860112744046682,2
0,1,2,1,1,2,-5.524256091022758,2
2,2,0,2,0,2,-12.978530169347852,2
1,2,0,1,1,0,-6.472312740289908,0
2,0,2,1,1,2,-8.019781211251672,2
2,0,2,2,1,2,-6.3448491027393565,2
2,0,2,0,1,0,-6.543879435472704,2
2,1,0,2,1,0,-9.964760087727324,2
0,1,0,2,1,2,-5.476561916824054,2
1,0,2,2,1,2,-4.452225837489123,2
2,1,0,2,0,2,-10.300121128350622,2
1,0,0,2,2,2,-2.6451197555761876,2
0,2,2,0,1,1,-4.010367278859984,0
2,1,2,1,2,1,-6.122032137562245,0
2,0,1,0,2,2,-5.225633041539071,2
2,0,0,2,2,2,-5.733104252570772,2
0,1,2,0,2,2,-1.1944703198728923,0
0,2,2,1,2,1,-3.671678250321045,2
0,0,2,2,2,2,-1.2108389438662486,0
1,1,0,2,2,1,-4.6127598932855225,0
0,1,2,2,0,1,-4.970801742184981,2
2,2,0,0,0,2,-9.868195660398605,2
1,1,1,2,0,1,-7.0244434006924275,2
0,1,0,1,2,2,-1.4677472394428057,0
1,0,2,2,2,0,-3.468654853457269,0
1,0,0,0,0,0,-7.313754793095921,2
0,0,2,1,1,2,-3.428468869872079,0
1,2,0,2,1,0,-7.110882684542174,2
0,1,0,2,0,1,-7.56781603738997,2
0,2,1,0,2,1,-3.8935258264089367,2
2,1,2,2,0,0,-9.919840980438018,2
2,0,0,1,1,0,-5.510910252479128,2
0,0,2,2,2,2,-2.025586239006565,0
1,1,1,1,0,0,-5.298737378575051,2
0,0,2,0,2,0,-0.012523767942401648,1
2,1,2,2,2,1,-5.0314644086826075,0
1,0,2,1,0,2,-5.357178959813973,2
1,2,0,1,0,2,-6.785167686049942,2
2,0,1,2,0,0,-8.256554674458844,2
2,2,0,2,2,0,-8.79159347373091,2
0,2,0,1,1,1,-4.4671573525991395,2
0,2,2,0,1,2,-3.3646552551925746,1
2,2,1,2,0,2,-11.426378250776267,2
0,2,1,2,2,2,-5.069509957345105,2
1,1,1,0,1,1,-5.499648537532924,0
2,1,2,1,0,1,-8.906645920086993,2
1,0,0,2,2,2,-4.013568019831359,2
1,0,1,1,1,1,-4.063885562622163,0
0,0,1,1,2,0,-1.2683718944350635,2
1,0,2,2,2,2,-3.1023465414894984,2
1,2,2,1,0,1,-8.173336068883916,2
2,2,2,1,0,0,-8.446909562612234,2
2,1,1,0,1,0,-8.643254657272063,0
2,2,1,2,0,0,-10.330799953954713,2
2,2,2,0,0,1,-8.061705394611714,2
2,0,0,0,0,2,-8.42504739778557,2
1,2,0,2,0,0,-6.150558968081045,2
1,1,0,0,0,0,-6.226065263055903,2
0,0,1,2,0,1,-5.079480837985334,2
2,0,1,1,0,2,-9.257528352196678,2
0,0,2,1,0,1,-4.552859113302652,2
0,2,1,1,2,2,-2.0839175984829668,2
2,2,2,2,0,0,-9.1968379795283,2
1,1,1,1,0,2,-9.07537806414124,2
0,2,2,0,0,2,-4.916586210976022,0
1,0,1,2,1,0,-6.386030195623599,2
1,1,1,0,1,2,-6.299071736096642,2
2,0,2,1,2,2,-6.049008354387917,0
1,0,0,2,0,1,-5.776812754934763,0
1,2,1,2,0,2,-7.749305610568722,2
0,0,0,1,1,0,-4.025177477215057,2
0,2,2,1,1,0,-6.200874441551235,2
0,0,1,1,1,1,-3.816809029722226,0
2,2,1,2,2,2,-6.345567855020512,2
0,2,2,2,1,0,-3.9889512700523007,2
0,0,2,2,0,2,-4.606059346933031,2
2,1,2,2,1,1,-7.872340439519229,2
1,1,0,1,2,2,-5.31973101058161,2
0,2,1,1,0,0,-8.961900040026512,2
1,2,2,2,0,2,-6.794875114717344,0
0,0,1,1,1,2,-4.473161041296456,2
1,1,2,1,2,2,-3.3914780664719384,2
0,2,0,1,1,1,-5.755276744463252,2
