a,b,d,c,e,f
1,5.672053653139891,-3.5266541163997522,3.7359027723271434,-7.464507460461691,1.1391995779746977
0,1.4682227093809535,-3.519878187863055,2.3711315021210524,-4.321328770168174,-0.15551372301610422
0,2.893294953083106,-2.3362065148118125,1.9674649190002305,-1.5827747773955299,1.1087928812563732
0,2.937583666038554,-2.3095153992169726,3.6364804222080336,-5.416122862340265,2.733584052629659
0,1.3996439876138553,-5.497999880822497,2.42215351241697,-8.195257204729318,0.7687433014656405
1,3.7563615556311967,-4.19653311115715,7.071006092265295,-11.372434941846986,5.483677868752851
0,2.804843884154074,-2.7850812132661487,1.4593510593767642,-2.2238766498237283,-0.5271749093879851
0,3.51889534548117,-5.328281050837637,3.5577901547156587,-9.780008996605558,0.8196774365340422
0,4.832965891660264,-5.592541133291679,2.5152994726595894,-8.82994245916414,1.2461816996545032
0,3.474939348809298,-4.756194130699046,2.851085316355367,-7.317837212599518,-0.3066984620785458
1,3.6891862797288466,-2.849773290525414,4.823040454880891,-6.3493622700639945,3.385947157954535
0,3.6630454587864714,-4.372396706611096,1.0604986260587372,-3.850123898406825,-0.22883920156833493
1,5.76917362144135,-3.920563620405592,5.376044313505125,-7.9219787721779955,3.447159550834442
0,2.7440411838850953,-4.944212461724509,5.086596522728889,-10.258936544094922,3.401166629221846
0,2.8094251160785517,-4.982337064412708,2.7446352271686885,-7.890554755503731,1.073657589998847
0,4.278548959274223,-5.149509628658942,3.781088627845839,-8.451460227533849,-0.9029684715718331
0,3.4984638842691997,-1.988367122723938,4.374583747664623,-3.1837712068544457,2.9967420655895936
0,4.367484690709475,-3.9724889288144447,3.376893131929088,-6.732481660142463,1.3439934857522624
0,3.7063532082047033,-3.383240945595261,2.814437517273552,-3.811130688190846,0.7092744083622131
2,6.4216636480895675,-2.759077468118923,4.297029598857953,-5.291638505552795,1.904849215481689
0,2.6849218859593593,-4.455956677186048,3.811673534306032,-6.3691123098996325,1.9217062609747524
1,4.707915349211733,-3.9835539813703544,4.792572967097684,-6.691503332852652,1.3725836225499708
1,4.509309985636844,-5.9217083349192015,3.849364345451944,-11.816719731664044,1.2018091175350323
0,2.5041090758958697,-5.648009276847866,3.257500706974785,-9.201304459272615,1.3768563607295585
0,2.1565220521313115,-6.080618679980394,2.4707544946627076,-9.117985790021264,0.44866948496277026
0,4.4057490352746616,-6.5197837779516075,3.0208386566449,-10.637210953280272,1.177759301524744
0,3.369047617782022,-5.465358974298102,3.9274816320207533,-10.27572086437572,3.1794462686242877
1,3.697719718352671,-1.9450443206183687,3.345115926713743,-4.638621345408757,-0.36809080390910687
1,4.623821063076669,-3.314436167704354,5.934555919950626,-8.426951450338116,4.104549796903627
0,4.848018857349302,-2.9794362376788257,2.248877985498443,-4.007184176026648,1.3485384006363104
0,1.4392621546280773,-3.8590174230991243,2.233936265662913,-4.737087484178616,-1.6945305275151832
0,2.223361310096674,-3.4874411742848404,4.992085682287845,-8.002401586236772,3.639832926816982
1,3.797113558104733,-4.170896995304575,5.832719744425464,-11.065009793610935,3.217193981114532
0,5.181178866720329,-3.746049045807329,3.817463343173913,-6.140895213915484,1.6329441610625468
0,4.002586982919297,-3.541285765925654,2.5200389207410288,-4.411461769200738,-0.5099592414955465
0,4.487317240461227,-4.846647292233692,3.0379374862015767,-6.933726710228138,0.867491767189511
0,2.5798390808737697,-3.7104596293838332,3.220839912377926,-3.4623050618004503,3.1050971057755326
0,2.600464124729474,-3.7038122414251666,3.1896253397800827,-5.324132875338848,-0.03929493984991095
1,5.167813716722711,-3.8195526211300823,4.916048088053034,-7.823317381131489,1.4962896267069348
0,3.7782743309354467,-5.392768432270994,3.380387838721614,-9.964630376581528,0.15974634985129743
0,4.268738818864127,-5.454128331898271,3.304747430444994,-10.201690652385173,3.095305100379894
0,3.5323290090715482,-4.183494458078537,1.9151336463557278,-3.4769288143844626,-0.8175739840401846
0,3.9981437264546273,-3.942990131210685,2.9430808776591855,-6.686541592938447,0.8937812279497159
1,4.8781190849051095,-4.062525830457914,5.8578102526659706,-10.839910463361274,3.4309017721995634
0,4.497767389084926,-4.243414658673901,2.201174528047566,-5.525417326135852,-0.9449664636241097
0,4.527008281944471,-3.699462963861514,3.3863863104885055,-5.902103812247586,1.2339683783913111
0,2.10012800560823,-3.6518092853346986,2.2222742324629667,-5.335523803786337,2.483863653990639
0,1.4727314446591446,-2.718119879877511,3.015351347223123,-3.918991395507837,2.4011065915309278
1,5.721745397651508,-1.9930191678019562,4.740150806416514,-3.5594865628717876,1.5948491821642046
0,4.907725093261937,-5.271291432756543,5.137093185492295,-11.421917452345156,4.287569653072132
0,2.6993769804866625,-2.586413790461977,3.6804460898973197,-5.506240742792996,1.0022303788063
1,2.860164593454372,-3.8009765045557145,3.187433044782751,-5.4132342971004626,-1.2539506633156097
0,3.819034821007201,-3.225127187545572,4.091415672235283,-5.238905965576071,3.362866351236381
0,4.65083822635053,-4.202013373948911,2.828532553535054,-6.727854095659589,1.9374732130270174
0,5.517594522434315,-4.682149378456967,3.216874423558016,-8.994409495067998,2.304976536259839
0,4.236297572101451,-6.077696859774933,3.8258044859694413,-11.372674620655022,1.5441323133825346
0,3.348283303414305,-4.441564510216348,2.8248749070210124,-6.59396299223635,0.606069150704069
0,2.8268693784151377,-5.829383235305609,4.094767079574286,-9.308996856699848,3.097276732330238
0,3.7314512916706546,-3.302700764157227,2.6264092226541487,-5.282811602781916,0.9182434734392515
0,3.420735296114744,-2.7532073428607515,2.7136152125538806,-3.4274701314528495,0.2412453922697677
0,2.704932094271184,-5.06691098929669,2.518714167191552,-6.6624060662077005,-1.2258662528006405
0,5.768755650863287,-3.9680292574807283,3.2834874948348842,-8.567751708003568,1.4553996877372686
0,5.505168402072131,-4.995391522007975,4.890328604003682,-8.806091152559704,4.4130171082006795
0,4.856048683555429,-4.898484730136789,4.277127003992497,-10.165303755487066,1.3760491959165395
0,2.7991496021908726,-3.4955052961346285,4.905756866494063,-6.795214267316501,3.9918978961286156
1,5.57501932429728,-3.3085382618434123,7.364148455244656,-9.849061272265835,6.033085779637066
1,5.359626409497903,-1.530351958068988,4.018400778157199,-2.0610790359762037,2.3029652281472597
0,4.1625456242040535,-4.75223247870292,3.5661791646521808,-7.376597603109695,2.564037663887711
0,4.969665267043777,-3.2706636675255103,2.4971260421061983,-6.42170827336429,-0.32802894971366725
0,4.355371142861277,-4.172586587042217,2.760575723681214,-6.763125888858975,-0.923845502800241
0,4.460014236304335,-3.4742219902557663,2.931120621731284,-4.75842278303394,0.3710700452639133
0,4.3569062833722105,-4.717157657329946,2.4813645082036118,-6.854521426566299,1.2360193076994859
0,4.060791408002106,-4.3195588375515825,2.4214868368620497,-5.391836743503985,-0.26936022581702923
0,1.9363888702858167,-4.385498879298934,2.861721172942625,-5.68875190662067,0.12449093059121308
0,3.803621077410557,-5.106057114845787,2.2000782186439154,-6.4466590352844,-1.8232533508061832
0,3.163808041150875,-3.607918465418247,4.118164728190825,-6.671849397907491,4.129171817507562
0,2.44015904235998,-3.6197509944216355,2.1990814519016815,-6.195264232578724,0.822574641783395
1,6.401816619300824,-2.676445305094433,8.087968626342573,-10.204256879366941,7.3689770779395545
0,5.448995340885704,-2.7330343460823547,3.3273945240304594,-3.571162283404741,2.3636945965772433
1,6.079220600295613,-1.820655198763696,5.2794461739820875,-6.164224967420521,3.69322161728119
0,3.975213416855875,-4.644944689849135,2.1592057672422573,-5.539243007042756,-0.29691370379912985
1,6.070625120952657,-2.8969476815658215,6.9116292847372245,-7.935959989240811,4.976656208951957
1,4.7320531806018264,-3.8936006892582125,6.030552380535319,-9.55339942054831,3.62032058727167
2,5.92279727689778,-2.246644683885444,6.759931271653625,-11.136196902519428,6.887055531265494
1,3.6265286295380177,-3.8697494491188644,3.3210337497187985,-7.9073798222960034,1.2439938809507527
0,4.11699130449884,-2.6499296908639485,3.696404964714365,-2.3596923896492505,1.3897417148943778
0,3.7803859284244172,-3.9063018496570368,2.2902538582361167,-5.518188942046274,0.5754115583790647
0,2.4173478831655357,-4.488029128104421,4.574171797769779,-10.5496869318035,1.931104111378208
0,3.668802888183403,-3.0763814281436224,4.196331367253522,-4.34169462856253,3.9779576139835937
0,3.640270436143192,-6.440615409795411,3.476298534439238,-10.88725582751153,0.9195410868975153
0,5.51756116664464,-6.284102594865289,1.3574877934144984,-7.158937684387196,-0.5456297035435561
1,5.61421332851341,-2.4741613447802258,4.1217109536139205,-4.701114130792098,2.7468992122243963
0,3.731445439091466,-4.209531551882631,4.0886791281999955,-7.061222120516217,2.724730663172987
0,3.9687873098010833,-4.019553699739239,4.666016899879394,-7.451857244677028,3.150330947670087
0,3.7642123781041983,-5.596396103318549,4.517296534675055,-9.822151749608071,2.882249787853084
0,3.5170860152044523,-4.293233710850366,1.7617459211035242,-2.811792877616481,-0.6018761547187372
0,2.6375728026117136,-2.2664905895986576,3.4618183233874813,-2.3166248760704744,0.9859562320729747
0,3.568948122393071,-3.445800380204137,4.380683803409405,-8.034255031601504,2.2525644864579584
0,2.973901743347487,-4.100293454857187,1.575922817954202,-4.085146900490341,0.7037346679141454
0,2.469684461076854,-4.709053910104937,3.1154260660636717,-6.207120281618444,1.0245916892337963
0,4.231221814547535,-4.664572851869393,3.784711197508914,-6.807851213101046,1.1772456155282798
0,4.111264659933235,-6.399197889200018,3.183713640338577,-10.927067282178953,0.7015073171583269
0,1.9332924886319223,-4.012359579078839,1.1531624920978216,-2.737560354963942,-0.199707829101478
0,3.597315362504873,-3.4245168915181456,3.0457112696773434,-4.005617852353671,1.722288607564384
0,4.715701385899924,-5.845619327170615,3.2901488746429592,-7.038574989334475,1.910113782789526
0,4.779223738896321,-4.931416892306816,3.4833568180094363,-8.91170654823739,1.3318412554219097
1,5.7458368428852395,-4.427464632233422,4.570612680009684,-9.538766281876002,2.810922193384953
1,4.75891320690146,-4.235351194808763,4.473948752276854,-8.880541338039212,1.4741353278726508
0,2.874954672030849,-4.2165183731781,3.172783745499809,-7.006075546727706,0.9446378130739886
0,2.6363011726419394,-6.354402154988474,3.602440862950938,-11.773742029718168,2.706831157450908
0,4.064604904750357,-3.6557295616429357,3.1697863161884117,-8.254566118833024,2.0748127109926946
1,5.099280034365163,-2.5161449300663175,4.582192679192334,-6.000317120347324,1.2700090762476917
0,5.007331111605065,-4.5211025880369125,3.7739668828075725,-7.368151890443683,1.0941924817728146
1,5.819979650342084,-5.750708509984541,3.2294795971800774,-10.444233686547662,0.6832568533167055
0,3.587771343468828,-5.266418626002389,3.8463448227896007,-7.238943469091698,3.7655999549286143
0,2.4757941211391308,-3.037098065897303,3.12411160952765,-4.3019065537929215,-0.7716667686547078
0,3.4008934029891025,-7.047994280728572,3.3678900752551644,-10.5946785192751,1.7245166328869077
0,3.9372311948105247,-4.617523412193519,4.406925170452779,-8.354159136664823,1.3585438797882983
0,3.5179167546105963,-5.450000778467259,1.4011261559660833,-5.967844140039506,-1.6269345601276024
0,3.1421058919223444,-3.465429698415163,1.297429426363952,-2.7879871604460216,-1.4856159293729407
1,4.972884814969899,-3.945113952143461,5.237838504616898,-7.525323501122293,2.6444114022880623
0,3.2160422585893897,-3.866045979264388,3.28041244176115,-5.941522142483664,0.8039154881246178
0,3.091933916274626,-3.7045395808309065,3.43040240477235,-5.3738879983207735,1.5309060422940834
0,4.0314528343034395,-2.4337741602699796,3.0047925483743114,-2.718455766736805,0.4606871933535678
0,3.3180074198707956,-4.4729419436753695,3.9743153066115062,-8.160529785955264,0.7356935953441153
0,3.9641043889783525,-3.893955630377388,4.384741808566358,-6.8690803358708274,3.4869494551450604
1,4.993204022852123,-4.755055479127435,5.452487178978995,-8.372075494480935,4.083956269082833
0,2.5805709989084256,-3.0795864367062555,2.8868971613552703,-4.399700106005178,1.6929267901032043
