a,b,c
0.01249411872768743,2.0433762089832737,-3.1846001043410186
0.48074665890590895,4.127865685143808,-1.261478799190696
0.4465311760299441,3.2061324276670997,-1.086047789423243
0.6653851089727862,2.8342186741903648,-1.730677352666747
-0.09848548450942361,3.622142143005415,-0.5084538508923846
-0.42329831204415375,4.486523847806224,-0.14160233907262343
-0.07971821090639905,3.7894963136439337,-0.15173973600862423
-1.6873344339580298,3.33890532750896,-1.3265021395333396
-1.4471124724230873,5.163599949030491,1.1882886651621778
-1.3226996123544024,5.4866334099466885,1.5974561803133276
-0.9972468276014818,4.323895893947209,-1.2406307362776043
0.3997742267234366,4.467717696930465,-2.100426349940281
-0.9054790553600608,5.0492749701002255,1.832767826114779
-0.3781625540393897,4.810858329373967,0.30751706008622876
1.2992282977860654,3.892284385643968,-2.5822015098521534
-0.35626397106142593,4.273850400129625,-1.199969097089086
0.7375155684670865,3.932656836914402,-0.05546887071576945
-0.933617680009877,2.716730568655327,-2.322946262477566
-0.20543755786763002,4.340028170747817,-0.9320332485713099
-0.9500220549105812,2.4621913220519858,-0.8969268176350473
-0.3390330759005625,2.8767684830910802,-2.9305186632927303
0.8403081374573955,4.691891114818312,-0.8662622429365214
-1.7273204231923487,4.84477706426036,0.29616353930862804
0.43442364354585733,4.973136615234857,0.6035915472887395
0.2377356023322779,3.261269071752961,-1.0023878939063073
-0.5941499556967944,2.580347148090463,-1.2684148073405899
-1.4460578543884546,3.6966166879828863,-0.8648046913355966
0.07212950771386951,3.6747202153892453,-0.5958958456723453
-0.5294927090638024,3.796066966515322,-1.2231422927997608
0.23267621135470395,4.667838188031572,-0.0294635087317133
0.02185214552344288,3.223485060070928,-1.4289807598754374
1.6017788913209154,3.5576075378859047,-0.9872943262950591
-0.23935562747302427,2.6588182011589194,-1.3286419912583196
-1.023497492621865,4.28595667627306,0.08110235821789158
0.17927563495631615,3.5500823977961207,-1.165700599303696
0.21999668397176517,2.787387457562259,-2.7817385273787805
1.3591875752404365,3.0279656197674427,-1.6643631221698476
0.8351112459145785,3.205397554465279,-1.5826202304304646
0.35687105914950934,3.2341958164670217,-1.3326226037197797
1.4633028912195618,5.010148548374989,2.4566738555153913
-1.188763054322851,3.776857130729604,-1.506915647811631
-0.6397515327497477,3.4996442576826015,-0.8380667231920388
-0.9265759414055249,1.7149272683271843,-1.9766106644285173
-0.38980980315576796,2.789347000777907,-1.87265108512271
-1.3766861475563088,3.657331250957161,1.2351763701293264
0.6351509468144043,2.7517110965879,-2.386328195143576
-0.22222269709877338,5.0250410406815025,0.5891302630015498
-1.4708062945026579,3.7780557352844193,-1.7807500096085624
-1.0155790812075416,5.122183228808062,0.010658493664769064
0.3135138474501953,3.576461310662321,-0.934604778941021
0.8381265678943811,3.426077460126925,-0.48761847756534527
1.9967308916917865,3.02198813828147,-1.4189170276949554
2.9138624660073296,2.8944692597797,-0.6064158908855639
0.4144094332759964,5.2093367390636205,0.35437142847094893
-0.9895381200318641,1.5078784220564287,-3.5842901077825764
-2.132046280731309,2.1001453629368347,0.04413047021622152
0.2677114623438358,2.9825784179813652,-1.3831839325766038
-0.812941095310326,3.799633744812047,-1.6798478011665003
-0.41535726017968533,4.379790167207137,-1.0744735950409319
-0.6120967990598081,4.209990429801829,-1.4926894847295111
-0.14079088641638526,3.239543899859362,-0.5838867442838499
1.0659802307876436,4.353208437852728,-0.7711688550405138
0.15704856744534462,4.582503746965848,-0.05013377737766589
-0.1586348370386883,3.8121301921608506,-1.011378482277418
-1.0356537528258116,4.801214473165036,0.7727068811059707
-1.674682944704357,4.264569170161174,-1.342174922722846
-0.4863079090733309,3.1452308713947152,-2.6903414147483
-0.05378255081832049,4.3007246511964015,-0.23497804162200406
1.767929913579883,3.2763099433195055,-0.8827307719805972
0.13027452147288585,3.560073961600994,-0.867393725301365
0.9827395110230576,4.827096089544041,-0.7423576395532867
-0.49929559853915206,1.2589588151093096,-2.8235563427992965
-1.1849437664170246,2.456702333780516,-3.047158593315118
-0.9651167622323719,2.6345575965613994,-2.646981048224984
-0.7252260645357532,3.400793607919775,-2.303159916802227
2.1284697324351645,2.8245590944495302,-0.6342825568984387
-0.8213866792243861,2.279807155240805,-1.8467713037318456
0.838489203736345,2.403604558792451,-1.7514020655286755
-0.9029271780870264,2.945860844217316,-0.5669277346402333
0.9315730128742441,5.823846568986073,3.8764958172247965
0.38495096610586316,5.29935371588174,-1.1698723880284156
-0.1566378976580904,3.215843677753292,-2.2825329031238155
-0.040762526135434025,3.236199715965705,-2.1399753682088187
-0.6547876954293904,2.5979450497147596,-3.012874572667933
0.44607220148208054,1.5748122584190338,-4.262770989184679
-0.45498348034078,3.582315848873263,-1.4773372151821023
-1.2256057637672482,2.8862934000601137,-3.0903103152292912
-1.2779375743196193,3.8118544861746986,-0.613103146287888
0.17258791772211948,1.948373050703214,-2.759928627868171
1.579091256410435,2.449043640151238,-1.8299276950851067
0.15999161357343825,3.7002291080452054,-0.5520424403165418
-0.11863832610988256,3.984682796050309,-0.17231035052301424
0.2858261396025429,3.938873685237404,-1.194535251586478
1.3060017417068248,1.9560705978333246,-0.6827859995330079
0.21938250136385634,4.392033929808236,-0.13353495370966578
-0.41092723083373717,2.8884108387982463,-3.734073913826548
1.1062887100598888,3.957348624192933,-1.8050271215732843
0.4287564384616135,3.4764597781510194,-3.024043210876796
1.535755991995992,1.8450310628430138,-2.8976343080056783
0.18323443722190613,3.2298260304855546,-1.6519791935677788
-1.2244690317205003,4.249236309676688,-0.97918938822277
-1.368159199245665,4.531323588293558,1.7822497006940727
1.6509279322312496,3.052789398820081,-1.1582277271030077
1.723665720783297,4.708099117613061,0.674197479059396
-0.17951921328260065,4.640595382174383,-1.05047810576772
-0.38318732113598775,3.4253108406728843,-2.333834050658128
1.4614442922422022,3.989375181998816,-0.7338193189042291
-1.107045682043488,5.789484448878624,1.20249158853085
-0.8947270189558264,5.765219085332426,-0.8510924817820311
0.6433267946890444,2.207601688452132,-2.732705334397402
-0.3946051228595896,2.7581721183291505,-1.9877557987973444
-0.005121866720071296,5.076148034746668,0.10099886897553892
-0.16344289852451258,2.5709452448082457,-3.0024451675384305
0.33757454879893356,2.186440974996577,-3.113094206924563
1.4074818613137168,2.766010222585661,-2.1708489709871346
0.09058490690174555,3.9884863318181667,-0.6807136445717853
0.6439387932768579,3.3330579830024574,-0.8221504344469744
-2.0501721010310225,3.431477683841853,-0.24766611120727555
-0.04871840193011795,2.927479954738719,-2.1268677687885305
-0.8432302702928711,3.0800382004575804,-2.136117995657777
-1.218813060423628,3.0030055058427276,-1.319338820622966
-0.8781523669287508,6.082389445338961,1.9332343617498158
-0.33412344070081207,3.9677006969537496,-1.2264997363051358
0.9159025423560131,4.256942444239295,0.28733592120546714
-1.326392717739564,3.4192567841385717,-0.361157874705455
0.030631492594417446,3.396691764591291,-0.07162176975003587
-0.4841694333335785,2.992646682629704,0.010967589349526685
-0.32767309436196085,1.0169332077276687,-4.60948293093177
1.0027578253046041,1.9713288450790285,-2.77477294558846
0.5381154370039261,1.650233615138663,-3.0984886882426768
1.3373981074427437,1.0192406762621338,-3.8388328922703736
-0.15450567924990047,2.431722388721873,-2.977540530888263
-0.695942611670703,5.081981906182599,-1.1635800970484722
-0.22385881688049952,3.599289948346965,-1.0680306056240307
0.2424967912712216,4.82236453241608,-0.7059911271318319
0.17657335845371103,3.9586049708719844,-0.7154015483803904
-1.0843880722333665,4.632811963051167,-0.9212315786476861
0.09048978162787422,2.667385457104735,-3.1922728887396064
0.22822833013890514,4.059176154959333,-0.46652548466376886
2.5174740375339204,3.7145204650662045,-0.8945580081272994
1.8768446112816701,2.5629100010587065,-1.6178080276203604
-0.8532433505588201,4.354318774750283,1.7801825411679082
-0.2873833615491761,4.2251597653466355,-0.25755070344251746
-1.4634420018370031,3.391673459310798,-0.8832447736250724
-0.5907070139634865,2.609001251080242,-3.2285600777870833
0.3156050035903405,2.3301264672400457,-3.716780973296329
1.2058536208882336,3.3871006729082858,0.20993011968161968
-0.7290838377436085,4.0919899898477805,-1.591489790085523
-0.6541464400677965,2.9544693151583568,-2.8494747563102854
-2.147289029738655,4.131934708463376,-0.6671642127531766
-0.16266592054490767,4.199576857069263,-0.6506155563081251
-1.062414411859563,4.463170173511596,-1.1993363329316953
-0.5294394273660737,5.268945582690346,0.20397236397724638
-0.8768607781675882,5.077427418958264,1.5468031366083683
-0.09426255425255699,2.6113315802640695,-2.9546620285677276
-1.7577283913566313,5.695441023463614,-0.4582314609025575
-1.4670452453909906,3.411114354338123,-0.4062920247620847
2.129247112028298,4.123853505567636,-0.1438495824943269
-1.287422581274031,3.9669680455568557,-1.4135505750918056
-1.0967855784546396,3.441079160372146,-2.9010878557547715
1.836913528321314,1.3414438934279518,-4.163179463010611
2.905067169240407,2.721219369165954,-2.0934850676833174
-1.1715666288253417,2.3117927556124727,-1.282535154503708
-0.36824895678803055,4.6456789854719,-1.150902989397757
0.34155555094050954,5.024819324913526,0.180299443402053
1.7286976444055924,2.378201576045967,-1.7066537640591346
-0.9868570784282374,4.128816441342048,-3.0124508987798726
-0.24527784594210975,2.923475161018131,-0.8027386710429689
0.777337576061744,2.7749542516083916,-3.1674963205980458
0.43476607446661863,4.260150845993382,-0.16785366054968287
-0.37615607123009925,3.641739195251811,-0.8715776551374448
-0.13382296451604114,5.361765553414862,1.6863519448787068
-1.3748958083699818,3.4377425153058745,-0.771333103800585
-0.23817374397466523,4.6464980310284085,-2.4907924607015723
-0.2663874900089551,3.7513464105599312,-1.79343283659606
0.23216988962625595,4.330057236233931,-0.29173763441278855
-0.555327218819016,3.276120875186617,-1.6788590109331696
0.471538522545139,3.427271917037584,-0.8551173532056455
1.0127158178198286,3.2314493244243065,-0.7391841199059879
0.15542932766846604,2.7166398465137807,-1.43490841705654
0.35175640839920347,4.167659996565944,-0.806614945988521
0.053155347577867364,4.227491722159676,-2.3788452889608047
8.439309141418043e-05,4.183534440563627,-1.0319468082911898
-0.7215580335428474,5.300139581967928,0.9565077301068832
0.316494261673308,4.9633861784347095,-0.8870610741157678
-0.09728659841348947,3.238404093770102,-0.8903211761083215
2.093168308930595,3.460691924290835,-0.3909147784418602
1.5733549024752425,2.5887941341477294,-2.044338889556428
0.3858465525565008,3.520752143500995,-4.3030277228114
-0.7630572096947675,3.173384281207879,-2.864704081503924
-1.112411471983418,5.477049062412071,2.6032382209681533
1.191142953088865,3.667823841601635,-1.6387139514267428
0.2627492251471385,3.3089110578602643,-3.435232165268731
0.4801434033916108,4.66838415504239,1.1436315433526627
-1.7445859869741926,1.8380852270783947,-2.908559181377932
0.9274384815581808,1.3533121695607466,-2.3017473414815277
0.45442033821436295,4.276777774048327,-0.20626355073230768
-1.110430684414478,3.9169718123768424,-0.3844690514109885
-0.47152480744994896,3.953612254048748,-0.44337849823673525
0.2637172043565196,2.2003117676358865,-1.8621999204431132
0.05246679835624363,3.554174257544135,1.0716047061002336
-0.292171185803555,5.6636304949941945,1.8746368309533827
-0.10348826806596086,4.439036804131693,-1.9013025137138413
-0.25197737820688537,3.8201811159124643,-0.49315736880863204
0.15256251210246857,3.11433108699047,-0.5041881449063121
1.471491972993157,2.8422690746122483,-0.7150301188516055
-2.5666584409312976,2.076800136623494,-3.1098048464356056
-0.23685026450968424,3.9044844844034845,0.3094289295916124
0.17651242137244696,4.393120127352466,0.5608625269036714
0.2959939896870995,1.943342115304481,-0.2441404477257887
-0.37191458132128985,3.0178426072102935,-2.492159129038218
-1.7567217824785826,2.854148595561438,-2.413251980838987
0.32799548371410964,2.5459298890998503,-2.5201891593601036
1.727350214164185,3.228917575422496,-2.021304574616279
-1.5338614049161376,1.8737245821913984,-3.7762961675722044
0.8638280136981883,3.9969517150694984,-3.5257237906042445
-0.3285252231228939,4.422701123483177,-0.7719983502399573
-0.0613243458288473,3.3536152549620106,-1.0370266853380847
-1.052898510703949,1.3619871325844062,-3.8912347129215044
-0.33445617235587666,2.6738508553630207,-0.15076796110786939
1.3000445946989585,4.510891231374947,-0.23573295590919047
0.582655241987707,0.6721684611943779,-2.7968024836214864
1.732311605409944,2.8267218025080942,-1.6718577847619371
1.1774118889776937,2.127420368178094,-1.8061723219286479
0.4390866789295762,4.289189498641738,-0.1915689474246995
1.743934526167792,2.4963417615762684,-0.8948736065201686
0.43899315873829875,3.8885956626384197,-0.8154649872291794
0.8279881767970589,3.956743256737799,-0.30713603517341515
-0.29657095353470836,5.49740286857835,1.1037358022283938
0.06654581585920483,3.37108706051842,-1.6771983976088984
-0.6974238233002769,4.133426087214677,-0.2215915938606457
0.989583934594853,1.8674443765697992,-0.6581693772325186
-1.1783036231148656,5.063206432841312,0.03280949074587042
0.7823503424176613,2.6417270697483968,-1.6988080373983547
-0.19065105750515945,3.075002089713492,-0.4272189594170648
1.1712470934673194,3.2866529027186324,-0.3330938163370871
0.7508689887312598,1.8469070973646478,-2.901376484915987
1.8206461576468016,3.3818149510937054,-3.761573751863656
0.7307746911386448,4.382080347051736,0.13878316570020244
-1.5720402556532407,4.260223484854069,-2.7192507737689837
-0.06695317289820084,2.017171197316843,-1.2728915717419256
-1.172007192594816,3.747472431893096,-0.8430536969136431
-0.5182798423662747,4.456416065147396,0.6960900850193851
1.5112284332767216,1.3493164100476789,-4.3127947281333725
0.637533810897696,2.3622258715668387,-3.9502816017332156
-0.6989304285787463,4.634286906940419,0.13504129108158652
-1.013717366440399,4.103387602142982,-0.6902158378131595
0.03278209287626079,3.994103879836451,-1.2574369463207142
-1.2165601493811278,5.741469243474782,1.066130524207546
-0.6711402773965811,4.219626445081382,2.2270623371136424
0.31200947155124387,4.173005737260881,0.24753128462993856
1.1553120361066962,6.023470638552719,2.312969244416038
0.6087614722244398,3.2300926885756436,-0.6859704198710006
-2.2912895085981,3.342026718445049,0.06148886229724204
0.3043667290302598,3.94474838327987,-1.0053232896208746
0.07203357323257792,4.011702971813076,-2.8030583358622176
0.41389028537269307,2.9639509395643455,-1.984635193441664
1.6162096816512073,2.1697126568488625,-1.7785516331546356
-2.063238276804743,6.395021608523216,0.6652212134081422
-0.5911034251911056,4.058708292433888,-0.8776576580554422
0.5909063227933546,2.715897101127519,-2.735872641874794
-1.5815943994539423,4.885512958148544,1.6275422099916745
1.475949048053509,3.1266270769058235,-0.8839159076876125
0.3683566127006584,3.2487129666340104,-0.8597464127220303
0.846583985843404,3.949092715312076,-0.1893059715669524
-0.5709436615217945,2.4351442105335406,-2.362105042018586
0.8137636899662105,3.7473239183252818,-0.8151197991472146
1.0684715559890383,5.246521634294383,-0.6986629462379346
0.23287802013716835,4.00028693736439,-2.9461550413861777
0.23440089269869593,3.157531681968848,-1.4523871876861276
0.2703432392817259,3.0180123421441434,-1.417997401583712
-0.8633452647393817,3.386862890192342,-0.16387254138228036
-0.14752868024035293,3.3714442052099036,0.18278002129227144
-0.1525225324523588,3.2487988750302943,0.0587973600292413
0.3833938643534951,4.414296913629728,-1.34372667966415
0.9998242469102946,1.616833077532546,-3.4954319574172232
-1.0585360819784093,4.706048710086952,0.4263830059683317
-0.12500903031957764,3.2403156421341377,1.0122203198763153
1.4814555476589732,3.6113984542572184,0.3314976579711346
-0.7435882288125641,2.6414732647141514,-0.9991295732874681
-0.8222500172903203,5.115971070999112,-0.03181688455017795
0.20230619183119358,4.787081474132386,-0.856118157022738
0.8443851904853201,4.346938080033597,0.37584596341683696
0.01142605556065933,2.072502970871902,-3.788158293362458
1.3289605904369892,4.100170529361176,-0.8982658216191268
0.8567939825665268,3.7892245318197424,-1.0855534171821801
0.8418200668900618,1.7826919368138172,-1.3843959740633744
0.5541165013240933,3.432714655911402,-1.6819826470482755
2.327653100346085,3.395897744950202,-3.803351893622413
-0.2051616888660442,4.195314079151001,-0.060241273186530386
-2.003522292066514,4.248106717044819,-1.210915136059107
1.604254361517141,3.4962103700832654,-1.2211586054789876
-0.45769943095682564,5.173459255682734,0.32675455484061044
0.10788044434303304,4.790142603268352,-0.243561392549416
1.309550684860527,0.4086528818507298,-3.5610065363645664
-1.6022595410589253,3.65710373501646,-2.6357611433362473
-1.2516472141061394,3.7257443038415223,-1.5512699211128376
-1.6012779371188537,2.222208132181554,-1.8537539547010646
-0.7941362900254239,3.8747757678384134,-1.4993090075059547
0.43963660601699356,4.733244986966428,-1.635561722303544
0.524187842812771,2.3776270581343444,-1.7138175986089195
0.27627417932855375,3.860095135651019,0.22318976609255836
-1.4127658838923665,3.0132403348377297,-1.7917548728052763
-2.310103436632644,3.472512801112158,-3.2483327973573743
0.054353585390382264,5.0543487736763435,1.00031852037516
-0.47177603363833576,3.1606684279613755,-3.2592194534583125
0.45938577171661177,3.9419599037986375,-0.5092408193531965
0.7019536262212701,1.5503130136459078,-4.0971508110962525
0.13824143205868192,5.419139617700797,-0.5006996680661684
0.7601330853758538,4.010220505816294,-1.1916895112633958
0.22921137411506842,3.352489427562122,-1.5908081288651377
0.5300647056014667,4.038330980655543,-1.3658772697309054
-0.7046732628698824,2.349302154140961,-1.821994567643888
-0.17961141383145854,4.815637481072207,-0.39043189738662687
0.19677609665695725,3.2187889613059,-0.5610201670222776
0.8205284754174188,3.189003650851385,-1.2898231835051355
-0.3937411722245721,3.192842266368413,-2.264714940227895
0.5211672557321126,2.8842684558787077,-2.741671427953578
-0.265838791915379,4.348471921688099,-2.0590243773593393
-0.11754216732813036,3.8741169702629743,-0.5951498518702031
0.829519042024073,4.042663571317262,-1.0719239759340957
-1.993060371054156,4.059539799567426,-3.0726557284960885
-1.296472328074761,4.414353169815123,-0.8813617029542768
-1.4821853974428207,3.5268757514612386,-2.134158277793713
-2.3336161198483047,6.379799710173141,3.1954773023438015
-0.6782644401551767,2.1848530492067435,-4.2779255626865655
0.7494338997277404,4.671073187628327,-1.5302776121057267
-0.28488406638257474,5.026279626652789,1.376249269758489
0.19779008194185213,2.6903715743683616,-0.712865268167675
1.0892174967107926,5.5578614113453835,0.05287847261974221
1.3276861322676916,4.266845611201072,-1.1252402116078386
-0.06913793472613955,4.577732111157185,0.43396750771049797
1.3535858895693973,3.293161573529221,-3.793938223416089
0.09212665843410921,3.350663443757137,-3.2705302407484185
-0.8373982238274621,3.5815667466789827,-1.459166654171729
-0.5944003521987352,4.123186680847214,0.91307724697634
-1.4805365125650163,5.3465150380495,0.1507849498827603
-0.8881338537336524,3.984466342757496,-0.6745968655073492
-0.35801668807442916,2.7644803820005723,-0.8617303454354155
0.8035850193786016,4.221566657734115,1.5684513910122617
1.7207698311659838,4.098165986914956,-1.2386824862333565
-1.38218151537704,4.5763830921382755,-0.2004536315951503
0.39282746825991893,4.241220314142602,1.3032755354854446
-1.0405439391575344,3.56880241524,-2.713396859951428
0.47469708846320197,2.547083531638252,-1.1853353978079262
-0.1310866506877266,2.7532673655242745,-3.0250481668369833
-1.8309058258475304,2.3939541497455488,-2.263573483151294
0.9282969915684843,3.6041573335695136,-1.3984617138307605
-0.605000712808731,3.6517513878475016,-2.0662602128537273
-0.5339002383735546,3.278148352679944,-2.4649535749783307
-1.06975241128969,0.8911217543644554,-3.5924638813817897
-0.6542832766875555,2.499710516710844,-1.2647501551264735
0.4278904406949172,4.608146945636387,-0.2815892575521164
-0.18924434093640552,2.9707926417616064,-1.719094199505177
0.32866200228248105,3.871712797109046,-0.3171131365999067
0.3619218539288437,2.112453325081821,-3.6191654479311386
1.320661655528167,4.7117466850324705,0.6914391934453937
-0.3427861508643793,3.528241016152774,-0.41241588678747865
-1.4768578168457318,4.23448627252651,2.0781125712769204
1.067222416571983,5.659646411904409,0.5235422213448266
-0.3314881720972547,5.185997261892744,-0.03208453977538306
1.114592444577377,3.015932192014372,-0.9751019364118825
0.3833771131824704,2.904769307965848,-1.0361265231220136
-0.13113753020334493,3.295927995729271,-1.999159157647441
0.3487758940462951,4.0161920339054245,-1.1469706430246243
1.9510125601262995,3.016532851318817,-1.2023363104631424
2.076980529053753,2.6962805280236273,-2.891303712711034
0.0693811351327787,5.040529778277175,-0.13000420973783927
0.1601905933170753,3.437344365826065,-1.2330628668055001
1.0762401574663856,5.631291455245387,1.8672301400676456
-0.8456610327673472,3.8837012116163363,-1.4808974045632044
0.3330703726182551,5.295381504796346,-1.3070029572343258
-0.0258628479538564,3.953526506219552,-2.7230709612986583
0.3139082114575536,4.477622602499635,-1.541790464206498
-0.8333688059494058,3.065397461910133,-3.007770256289804
-1.589567493308969,3.1177369758067406,-1.7968737828131682
-2.0729834359912918,4.547221979652898,-1.401658173944707
-1.1173841129896078,4.846725429582821,-0.6160295302383828
-0.458675284939333,3.7403385703859025,-1.7937473145961471
-0.2931915866487618,2.3739726457120054,-2.826535215135988
1.9372311624295169,1.7648061547275888,-1.6726895137492883
1.1059933699072981,1.897425189036007,-2.200627221533476
-0.9620911163416273,2.0532797549826096,-2.690590829741386
0.34770845245095694,3.6160353308588578,-1.60499094972198
-0.4070782363503251,4.812742698432103,-0.38048995819091763
-0.28436383804009513,3.644831534204814,-0.7874219958432362
0.18532564941538202,1.285107086802456,-2.8907238398452537
0.6191711169753933,3.2506384715913565,-2.416979034509244
-0.33925848388401536,3.5086230394995566,-1.2148962048862118
1.0638515327343585,5.430674382369194,-1.3609451862938329
-1.141938226142404,2.4069272613546207,-2.141358954474782
0.006339062362268442,3.1978010224338598,-0.800049735607454
2.5976737265958323,4.672410986161564,-0.36765764071931106
0.2230797426252751,3.986439203116482,1.0429661992565877
1.4332145066061728,3.8093415919309432,-1.831896855505107
0.09152017817320818,3.682619594262308,-0.8599399904344304
0.5807770953297967,3.7805570357781133,-1.015267710887842
-0.056783194392691534,4.381237496932782,-0.4790601705106265
-0.17040758116420443,2.8214115005866427,-2.0529106674181046
-0.7794823967254196,4.6551343541223,0.0022393841317717017
0.4303013589575532,2.1137246569646475,-1.7983165995716526
-0.8515371891857679,4.1227368982361225,0.740473134510867
0.6655852363134291,3.6090005065711037,-1.1532497379330535
1.08528700444591,2.7132380307408734,-1.231445897087493
0.36653140723722993,3.4793471869374177,-1.9824197593293644
-0.28624873355569186,3.036159543387813,-0.9578850038859538
0.4539655793086961,2.4093469341041684,-3.1126445897228217
-0.3086730555464126,3.310466791717494,-0.3588732721943735
0.9355471254651493,2.261480054516703,-0.28787906809005737
-1.8314060842151236,4.352334924304877,-0.5297489636665146
-0.3356073681186462,2.520460274196111,-4.432083216611297
-1.9908119951239978,4.77977190182081,-0.5283010314240125
-1.495060830227205,2.767335531325709,-0.7607893343849876
1.3638622298139094,2.6963781492636554,-1.5105450637110995
0.895184981971686,2.750552196111616,-1.7605342052133541
-0.7194802332847904,5.087821984863188,1.3364903408180275
-1.502503456040897,4.280890775066407,0.005344214314829121
-2.964528837841651,4.089753118537602,0.5474783059887385
-0.5434955079326346,4.219158362973555,0.37858203962054116
2.4204150122474024,0.9019080497309351,-2.336391497532106
0.4348842714636474,3.442494185207817,-0.9587097308859285
-0.5595722860494895,5.72181152645664,1.8670709279505946
0.46508020950030626,3.610727256122599,-1.4563998169631862
-1.5609583529944429,4.032543173888001,-1.3289176376710043
-0.29732336269763543,4.209485986689629,1.1562536271086021
0.09947747301573849,4.461730649790568,-0.08206467388674354
-0.08610065182104851,1.613197463547192,-2.3419219705904286
0.7908061216900806,1.717880049003354,-2.918379936585256
0.34464522623605237,3.7175764367894937,-1.6289392141304704
0.668326018107997,2.714725193756571,-2.034291913661028
-0.6883722822307594,5.067234609955296,1.7432286277230105
