c,d,e,f,g,h,i,j,a,b
1,1,1,1,0,1,2,1,0,-6.619094504416657
0,2,2,1,1,0,2,1,1,-5.851496573447755
0,2,2,1,1,1,0,0,1,-6.086102736392615
1,1,2,0,2,2,2,2,1,-4.116012120118004
2,2,1,1,1,0,0,2,0,-4.1571007518188425
2,1,1,1,1,0,2,2,2,-3.563910082767425
0,1,2,2,0,0,1,2,1,-7.366254800691955
0,2,2,1,0,2,2,0,2,-8.247986944454034
0,2,1,2,1,1,2,0,2,-4.864897555981971
0,2,1,0,2,2,1,2,1,-5.307704952820947
2,0,1,2,2,2,1,0,1,-4.3046151537218345
0,0,1,1,1,2,2,0,2,-5.362585675233048
2,2,1,2,0,1,2,0,2,-4.662508303726846
2,0,2,1,2,0,2,0,1,-2.838176022353476
1,0,2,2,1,1,2,1,0,-7.987125104880399
0,0,2,0,0,1,0,1,2,-8.451355780299252
1,1,2,2,2,1,0,2,2,-5.790549622096911
2,1,2,2,2,1,0,2,0,-5.521626381583979
2,1,0,2,0,2,1,1,2,-3.8341832602547923
1,2,0,0,2,1,2,0,0,-5.8632159355985705
1,0,2,0,2,0,0,1,0,-5.75655782921988
1,2,1,2,2,2,0,0,0,-6.513876313556346
1,0,2,1,0,2,2,0,1,-7.301076175997617
2,2,0,1,2,1,2,1,0,-3.4733339213556524
0,2,0,1,2,2,0,1,1,-6.150505586398652
2,0,2,0,2,0,1,2,2,-3.672448042998506
2,0,1,2,0,1,1,0,0,-6.782800583217127
1,1,2,0,2,0,2,0,2,-4.775508284539279
1,0,1,2,2,0,0,2,0,-6.755353324052883
0,0,0,0,1,1,0,2,1,-4.43467519306677
1,2,0,2,1,2,2,2,1,-3.5986072502151782
1,0,0,1,2,0,2,2,2,-2.4810212797856126
2,0,2,2,1,0,0,2,0,-4.040740661571709
2,2,2,1,0,0,1,0,0,-6.877538363154455
0,2,0,1,0,0,2,2,1,-5.08533640895804
0,0,0,0,1,0,0,0,2,-5.251439482125948
1,1,1,0,0,1,0,0,0,-7.619845461342212
0,0,1,1,2,2,0,2,1,-5.220927428099971
0,1,2,2,1,2,0,1,1,-7.959997723681022
1,0,2,2,2,0,2,2,2,-2.8334998409108256
1,1,2,1,0,2,2,0,2,-6.6185599986048205
0,2,2,0,2,1,0,2,1,-6.751060105348656
1,0,2,1,1,1,2,0,0,-6.331689465316232
1,2,2,2,0,2,2,1,0,-7.228496771294459
0,1,0,1,2,0,1,1,1,-4.735794353817425
2,2,2,2,0,2,0,1,0,-5.901823281099964
1,1,2,1,0,0,2,1,0,-7.121099877655724
2,2,0,2,1,0,1,0,2,-2.5120022505284414
2,1,1,0,0,0,0,2,1,-5.76586395682828
0,0,1,1,2,2,2,2,1,-5.915091313127205
1,1,2,2,2,1,0,1,2,-4.830503097769184
2,1,1,2,0,2,0,0,2,-3.7432614323451947
2,1,0,1,0,1,2,2,0,-4.249715321720923
2,0,2,1,1,2,2,1,0,-4.69947890285979
2,1,1,1,0,0,1,0,0,-4.570428833097134
1,1,1,2,1,1,2,0,1,-3.5413082092766492
1,2,0,0,0,2,0,1,1,-5.546724408880989
2,0,1,0,2,1,2,2,0,-6.328941924484831
2,0,2,1,1,1,0,1,0,-4.515357086791137
2,0,1,2,2,0,0,2,0,-4.678001428103627
0,0,1,0,1,1,2,1,1,-8.489576271198018
2,1,1,1,2,1,1,1,0,-3.2063255889982982
1,1,2,1,0,2,1,0,1,-5.958079633995643
1,1,2,2,0,2,1,2,0,-7.011809686881144
0,1,2,0,1,1,2,0,0,-7.487685042140941
0,1,1,0,2,2,2,0,1,-7.666088257267469
0,2,0,2,2,2,0,0,0,-6.519073788497104
1,0,0,1,0,1,1,0,2,-5.647614470678873
2,0,1,2,1,2,2,1,0,-3.9492862576012016
2,2,2,1,0,1,1,2,0,-5.7441573157518855
2,0,2,1,1,0,1,0,0,-4.983628467915776
2,0,1,1,0,0,0,1,1,-2.096289751935887
0,1,1,0,2,0,2,0,1,-4.5356506528485365
1,1,1,1,0,2,2,2,0,-7.483972646980062
2,0,1,2,0,1,0,0,0,-5.435279486434464
0,0,1,2,0,1,1,0,0,-6.937327491764176
1,0,0,2,2,1,1,0,0,-4.476223130906642
2,2,1,0,1,0,0,0,0,-5.1158192435021315
1,0,0,2,0,1,0,2,0,-4.050172065334251
0,2,2,0,1,1,2,0,2,-8.092465661298888
0,1,2,1,2,0,1,2,2,-4.665628610871753
0,1,1,2,0,2,0,2,1,-8.013942738036537
2,0,1,0,0,1,0,0,0,-6.767676259475914
1,1,1,0,0,1,0,2,0,-8.990987630096827
2,2,0,2,0,2,1,2,0,-3.1459151777663665
0,1,0,1,1,2,2,0,0,-7.966509436715964
0,2,1,1,1,1,1,2,1,-3.7715998195898015
0,1,2,0,0,0,2,2,2,-5.330894369263703
1,0,0,2,1,2,0,1,2,-3.919302939329597
1,0,2,2,1,1,2,2,0,-4.668868927595473
2,0,1,1,1,0,0,2,0,-3.7384038978247847
0,2,2,2,2,2,2,1,2,-6.606042526539349
1,1,2,0,0,1,1,2,1,-6.780169020779448
2,2,1,1,0,1,2,2,0,-6.79973135661137
2,0,1,0,1,0,1,2,0,-4.219504639802758
0,0,2,2,0,0,1,1,1,-6.876518516169215
0,1,0,0,2,2,0,0,1,-6.325720424245803
1,1,1,1,0,1,2,0,1,-7.579629926927029
0,1,0,1,1,0,1,2,1,-3.811104801150522
2,1,0,0,1,1,0,0,0,-5.717211610136494
2,0,0,1,1,2,1,1,0,-3.816987678550243
1,1,2,0,1,1,1,2,2,-5.326436109394981
2,0,0,1,2,1,2,1,0,-3.12775983541887
1,0,0,1,1,0,2,0,1,-3.348492713725481
1,0,2,1,0,2,1,1,0,-8.341953488663561
2,1,1,1,1,1,0,2,0,-6.476109200406911
1,2,0,1,0,2,0,1,1,-7.423994119255552
0,2,0,0,1,2,2,2,2,-6.221559904314163
2,0,1,2,0,2,0,0,2,-2.8126692247147034
0,1,0,1,1,2,1,2,1,-5.633155171797056
0,1,0,0,1,0,2,0,1,-5.790323114788605
0,2,0,1,2,2,1,1,1,-6.178979250165334
2,2,0,2,2,1,2,2,2,-1.8527797730386169
2,1,0,0,1,0,0,0,0,-4.132283571218988
1,2,1,2,0,2,2,0,0,-8.076308033488768
1,1,0,1,0,0,0,2,0,-5.133636873949481
1,0,1,2,2,1,0,0,2,-3.759966091353848
0,1,0,1,2,0,1,1,1,-4.662147014291888
2,0,1,1,1,2,0,0,0,-5.445982185254105
0,0,2,0,2,1,1,0,1,-5.77438659519118
2,1,0,2,1,1,1,1,0,-3.1888071946304892
1,2,1,2,0,0,2,0,2,-5.383202504051949
1,1,2,2,2,1,0,0,0,-6.387363430194582
0,2,2,2,0,0,0,1,2,-6.117555856754421
0,1,0,2,1,1,1,0,1,-5.601839448776147
2,0,0,2,2,0,0,0,2,-1.2115871942696383
1,2,1,2,2,0,2,2,1,-3.035934793758407
1,0,2,1,0,1,0,2,1,-6.9746272216254415
0,2,1,2,1,1,0,1,1,-4.322792453135387
1,1,2,1,2,2,1,0,1,-6.45392352463509
2,2,1,1,0,0,1,2,0,-5.670991429983933
0,1,0,0,0,1,0,1,1,-6.169165786985165
1,0,0,0,2,2,0,0,1,-3.3865369371205167
2,2,0,1,0,2,2,1,0,-3.574184430517718
1,2,2,2,1,1,2,1,0,-6.281503695009865
2,2,0,2,0,0,0,1,0,-4.1665269668353595
1,2,2,2,2,1,0,1,1,-5.001756904753154
0,1,1,0,0,2,1,0,2,-5.712714867217242
0,1,1,1,2,1,0,1,1,-4.358989976582257
0,0,0,2,2,1,0,1,1,-5.793667391694172
0,1,1,0,0,0,2,1,1,-6.250483799757073
0,0,2,1,2,1,2,1,0,-6.730968265916954
2,0,1,0,1,1,1,2,2,-3.533304647488415
2,1,0,0,0,2,0,1,0,-6.642021251039807
0,2,2,2,2,2,2,1,1,-7.204803344886637
0,1,1,2,2,0,1,0,1,-5.264797628850315
2,2,2,0,0,1,0,0,0,-7.943537038428479
0,1,2,1,1,1,0,1,1,-6.599572090929905
2,0,0,2,2,0,1,0,1,-3.234083488385011
2,1,1,1,2,1,0,1,0,-5.613730519468874
0,0,2,0,0,0,0,1,1,-7.976751087116059
1,1,0,0,0,1,2,0,1,-5.379538604234144
0,1,1,0,2,1,0,0,1,-6.515445447665173
1,0,2,0,2,1,2,1,1,-5.103032764468781
2,1,2,0,2,1,2,0,0,-6.885211202150252
1,2,1,1,2,0,0,0,2,-3.7612018072526765
2,0,0,0,0,0,0,2,0,-4.064490827327623
1,2,2,0,2,2,0,0,2,-6.904601633760486
0,0,0,2,1,2,0,1,1,-2.8073861395272615
1,0,1,2,0,1,0,2,0,-6.117130367393801
0,1,1,1,1,2,0,0,2,-5.29058037190547
2,2,0,0,0,1,2,0,2,-4.776116702415467
1,0,2,1,2,1,0,1,1,-4.773559576270027
2,0,2,1,2,2,0,2,0,-4.454103537859899
2,0,0,2,0,0,2,1,1,-1.765255256041808
2,1,0,2,2,2,0,2,0,-4.726797209116247
0,0,2,0,1,1,0,1,1,-5.425024903370874
0,1,1,0,0,2,2,2,1,-7.00514763639781
1,0,2,0,0,2,0,2,2,-9.353475928997955
2,2,0,0,1,0,1,2,0,-4.2373779214812695
2,2,2,0,0,0,1,0,0,-7.262896166512723
0,0,1,0,2,0,1,0,2,-4.877113760511404
1,0,0,0,2,1,0,0,0,-5.053422360122037
0,1,2,0,1,0,1,2,0,-6.74118172987477
1,0,2,0,1,2,0,1,0,-8.124829310691398
2,0,1,0,0,1,2,0,0,-5.557003704824887
0,2,2,0,0,0,0,0,1,-5.746234749468383
1,2,1,2,0,0,1,1,0,-5.98570210037664
0,2,2,0,2,1,1,2,2,-5.687982400735675
0,1,0,2,0,1,0,0,2,-4.271186407916474
2,1,1,0,1,0,1,1,1,-5.275642313200742
0,1,2,1,2,0,1,0,1,-4.751545406293543
0,2,1,1,0,0,0,2,2,-5.669966537068117
2,1,2,2,1,1,1,0,0,-5.323262098536066
0,1,0,0,1,1,1,0,1,-6.4281185225787665
0,0,0,1,2,2,2,0,1,-5.767255342286942
1,0,2,0,1,2,1,1,2,-8.66859990828836
0,1,0,0,0,2,1,2,2,-5.254593935397844
2,0,2,1,2,0,0,0,1,-5.0062263048942395
2,2,0,1,1,0,2,2,0,-2.3483699309588744
0,2,0,1,2,1,1,2,1,-4.746524930002428
1,2,1,2,2,1,0,0,1,-5.077059090715152
1,2,1,2,2,1,2,2,1,-4.374643371280752
1,1,1,0,0,0,1,1,1,-7.76117277253266
1,1,2,1,2,1,0,2,0,-5.784517645414017
0,0,0,2,2,0,2,1,2,-0.17535439864128888
0,2,0,1,0,0,0,0,1,-8.368688312852452
1,2,0,0,2,0,0,1,0,-4.811152621153757
1,2,1,2,0,1,0,0,1,-5.93303712324133
2,1,0,0,1,2,0,0,0,-6.121058136441
1,1,0,2,2,1,1,1,0,-4.151142855064232
1,2,1,0,0,2,2,2,2,-6.145269927558342
0,2,0,1,2,2,1,2,1,-5.332593051154043
2,0,0,2,0,2,0,0,0,-3.4080266019314767
0,1,2,2,1,1,0,2,1,-6.747954800089415
1,0,1,1,1,1,0,2,1,-7.842604399944446
2,1,0,2,0,0,0,1,0,-3.3846687758330676
2,1,1,2,1,1,0,2,0,-4.860856795640607
0,0,0,1,1,1,2,0,0,-4.138043672293384
2,1,0,1,0,0,0,0,2,-1.9156715465531136
1,1,0,0,1,2,2,1,1,-3.8009576292901417
1,0,0,1,2,1,1,0,1,-2.9634842005839768
0,1,1,1,2,2,2,0,1,-5.732318687164617
1,1,1,2,1,2,1,0,0,-8.402322185021134
2,2,0,1,0,2,2,1,2,-3.1882068799041727
0,2,1,1,1,0,0,1,1,-4.4911714396329
2,0,0,2,2,2,0,0,0,-4.270880629244543
0,1,1,1,2,0,1,1,1,-5.5566742577484645
2,1,1,2,0,2,2,0,2,-5.290170540322565
1,1,0,2,2,1,0,0,2,-4.118105468578244
2,1,1,2,1,0,1,2,0,-6.5029604249401824
1,0,2,0,1,1,1,2,0,-6.635900556376884
2,2,0,0,2,1,2,0,0,-4.094379873239731
2,1,2,1,2,0,0,2,0,-3.5704388939780416
2,0,1,0,1,2,1,0,0,-7.14028789094774
0,2,2,1,2,1,1,1,1,-6.394665129829384
1,1,1,1,1,2,1,2,0,-4.443180097334847
0,1,1,1,2,1,0,1,1,-4.93789831654181
2,1,0,2,1,0,2,1,2,-2.006385834159215
1,2,2,1,2,1,1,2,0,-5.952664292060669
1,1,0,2,1,2,2,0,0,-5.833323095766609
2,0,2,1,2,0,2,2,0,-4.278798177370463
1,0,1,0,1,1,1,2,0,-6.99141271398963
2,1,1,1,2,2,1,1,0,-4.065487741801135
0,0,0,2,0,2,1,1,1,-7.340930670473406
0,0,1,1,0,0,1,1,1,-8.494814340268857
0,1,0,2,0,2,2,0,1,-6.779075154533126
2,1,2,0,2,0,1,0,0,-5.802389006744718
1,2,0,2,1,0,2,0,1,-4.111055071744509
1,1,2,0,0,0,1,0,0,-5.646434463757352
1,0,1,0,0,1,2,0,2,-5.770201780608002
0,0,1,2,0,2,1,2,2,-7.291225721208243
0,2,0,1,2,1,2,2,2,-2.8875211305037447
0,1,2,2,1,1,0,2,1,-5.929087346092566
2,1,0,1,2,2,0,0,0,-4.0415086030357745
2,0,0,0,2,0,1,2,0,-3.8448693313819735
0,0,2,1,2,1,0,1,1,-5.413953268229329
0,1,1,2,1,1,1,1,1,-5.4088560147619695
0,2,2,2,1,1,2,2,2,-5.152827192223009
0,2,0,0,1,1,0,1,1,-4.767075175772319
1,2,1,2,2,1,2,0,2,-5.326246237127962
0,1,1,0,0,2,0,0,2,-8.694882412549658
0,1,0,1,1,1,1,2,1,-6.367545447351557
2,1,1,2,0,0,1,0,2,-2.9387963368739074
1,1,1,0,1,1,2,2,2,-3.458896705921444
2,0,0,0,2,2,1,1,1,-5.6213886350406
2,1,1,1,2,2,1,2,1,-4.565078737673655
1,2,1,2,2,1,0,0,1,-4.552785753898681
1,2,2,1,1,0,1,0,0,-5.683324890005868
2,2,1,2,1,0,1,2,0,-4.617619339921475
0,2,2,2,0,1,1,0,1,-6.040071917301526
1,2,1,0,1,2,2,0,0,-7.633506729950341
1,1,2,2,0,2,2,0,0,-6.332329242235309
0,1,2,0,2,2,2,0,1,-7.3781018110722405
0,0,2,2,2,1,0,0,0,-5.240306362276802
0,1,2,2,0,2,2,1,1,-6.5885440013317975
0,2,2,1,1,2,2,2,0,-6.839972112621462
1,0,1,0,0,2,0,0,1,-8.644883719797699
2,0,1,0,1,2,2,1,0,-5.403474266004952
2,0,2,0,0,0,2,1,0,-6.163676329753005
0,2,0,1,0,0,2,1,1,-5.3421916128335045
1,1,2,2,0,0,2,0,2,-5.753588189205085
0,0,1,1,1,2,0,0,1,-3.7967602636524855
0,0,0,1,0,2,2,0,1,-5.83075314500021
2,0,0,2,1,1,0,2,0,-3.5569314934482965
1,2,1,0,2,1,0,1,2,-5.359893938870126
2,1,0,1,2,2,1,0,0,-2.287508837146485
0,1,2,0,2,2,0,0,1,-7.772632561294468
2,2,1,2,0,0,0,2,0,-4.144580618998179
0,0,0,0,1,2,2,0,1,-4.95649697026581
0,0,1,2,2,1,0,1,2,-5.415045998418324
0,0,2,0,0,2,0,2,1,-8.086528855676326
1,1,1,1,0,0,0,2,0,-5.566825088178377
2,1,1,1,2,0,1,1,0,-2.8781508978434416
2,0,0,0,2,2,0,0,0,-4.166065462858552
0,1,0,2,0,1,0,2,1,-5.80375527917926
0,0,1,2,1,2,0,1,0,-5.437369286437153
0,2,2,2,0,2,0,2,1,-8.087676279683674
1,2,1,2,1,1,1,0,0,-6.282111001201251
0,0,2,1,0,1,2,2,1,-6.390711360727165
1,0,1,2,0,0,1,1,0,-5.617431263086814
2,0,1,1,0,0,1,0,0,-5.47961793535489
2,1,1,2,2,0,1,1,0,-2.544927957396213
2,2,2,1,0,0,1,0,0,-5.5298157340239555
1,2,0,2,1,2,0,0,1,-4.8294456131833225
1,1,0,0,0,1,2,1,1,-5.9694571366569456
2,1,1,2,0,2,1,0,2,-5.456249606485676
0,1,2,0,1,1,2,0,1,-7.205894405481234
0,2,1,2,0,1,1,0,1,-6.16717450664995
1,2,1,1,2,2,0,0,0,-6.470799472575232
2,0,1,0,1,0,2,1,1,-3.9203208422215696
1,0,1,1,0,0,2,2,0,-5.615452792487537
2,0,1,2,1,0,1,1,1,-3.819695629313987
0,2,2,0,0,2,1,1,1,-8.014183597918628
0,1,0,1,2,0,1,1,1,-3.5662113434036766
1,1,0,2,1,2,1,1,2,-4.812112213932878
2,2,1,2,2,0,0,1,0,-3.0897942041696513
0,1,0,0,2,0,1,0,1,-3.6555578781842577
0,1,2,2,0,0,0,2,0,-7.4973015074963865
1,1,0,0,0,0,0,0,1,-4.735582615246382
1,2,2,1,0,0,2,0,1,-5.245854523689909
1,1,1,1,0,2,0,0,1,-6.006415891883109
1,0,2,2,1,0,0,2,0,-5.277977519097397
1,1,1,2,1,2,0,2,1,-4.668263509085572
1,0,1,2,1,2,0,2,2,-4.771367648579471
0,0,0,1,0,2,0,1,0,-5.689010541267634
0,1,2,2,0,1,0,2,1,-7.646857659057976
0,2,2,0,0,2,0,0,1,-9.09149897892334
0,2,0,2,2,1,0,1,0,-3.7646575581381896
1,1,2,0,2,1,0,1,0,-5.595074029103514
0,1,0,2,1,1,1,2,1,-4.577017928518447
1,1,2,1,0,2,2,0,2,-6.226870004808291
2,0,0,0,2,0,1,0,0,-4.676698299308345
2,2,2,0,0,2,0,1,2,-5.655195997641591
1,2,2,0,0,0,0,1,2,-6.8110011986212
0,1,0,2,1,0,0,1,1,-4.656591745988693
0,0,0,0,2,1,2,1,1,-5.468955657496976
0,2,2,0,1,2,1,0,1,-6.995641638640654
0,0,1,0,2,2,2,1,2,-5.15194945080551
2,0,2,2,1,0,2,0,0,-3.5845259314494795
1,1,0,1,1,2,1,2,0,-3.189087349500054
0,2,2,1,0,2,1,2,1,-7.345125510624381
0,2,1,0,2,1,0,0,2,-4.674585986710229
0,1,2,1,0,2,1,1,0,-6.80007034052842
0,2,0,2,2,2,0,1,1,-4.594178181354565
1,2,0,0,1,0,2,0,1,-4.768954614401491
2,1,0,0,0,0,2,0,0,-5.380220789964428
2,1,0,2,0,2,1,2,0,-5.3909362052359455
2,2,0,1,2,2,2,0,1,-4.64189318268618
0,0,1,0,2,0,0,2,1,-6.23916099546433
1,2,2,0,2,1,1,2,2,-3.8783730751193746
0,1,1,2,1,2,0,0,1,-6.0037762193028685
1,1,1,2,1,0,1,0,0,-5.299039470312796
2,2,2,1,0,1,1,2,1,-6.307151713286342
2,2,1,1,0,1,2,2,1,-4.801051517498997
2,0,2,1,2,1,1,1,0,-3.326286654418557
0,0,0,2,2,0,1,1,2,-4.155405441404804
0,1,2,0,1,0,2,2,1,-8.260085680292883
2,0,0,0,2,2,0,1,0,-4.359875347030951
1,0,1,1,2,2,1,0,0,-5.64940083190647
0,1,1,2,1,2,1,2,1,-6.901464129245362
0,1,1,1,1,1,0,0,1,-6.58901708331141
0,2,0,2,0,1,1,0,1,-6.859852486811414
2,0,2,1,2,0,2,1,0,-5.0064940904396025
2,2,0,2,0,2,0,0,0,-4.365697838633289
1,2,1,2,2,0,1,1,2,-3.3444509722179356
0,2,2,2,2,2,0,0,1,-6.265502858601311
1,1,1,2,1,1,0,0,1,-3.9223799889710023
0,2,1,2,1,0,0,1,1,-7.080230445324142
1,2,0,1,1,1,1,1,2,-4.622198135009612
0,0,2,0,0,2,2,1,1,-6.891616181893632
1,2,1,2,2,0,1,1,0,-4.4871587971229605
0,1,1,1,0,2,1,2,1,-7.675339850410985
2,2,0,1,1,2,1,1,0,-7.503879222906045
2,0,0,0,0,1,1,0,2,-5.202816996396058
1,0,0,2,1,1,2,2,0,-5.598583107422268
1,0,2,1,1,1,0,0,2,-5.88009161756952
1,2,1,1,2,2,0,0,2,-7.2307739551695365
2,1,2,1,0,2,2,0,2,-5.372027343158011
1,0,0,1,2,0,1,1,1,-5.292435202655307
1,0,1,0,0,0,0,2,0,-7.861083886995272
0,1,1,2,1,1,2,2,2,-4.8211519283538005
2,2,1,1,0,1,2,1,0,-5.9802100223154415
1,1,1,1,0,1,1,0,1,-5.202938948110018
1,2,2,2,1,2,0,1,1,-6.238099671154998
0,1,2,1,2,0,0,2,2,-4.183583714858212
0,0,0,0,0,1,0,2,2,-4.6688615917045615
1,2,2,0,2,2,1,1,0,-7.629339055366434
1,1,0,1,0,1,0,0,0,-6.8756336060857945
2,0,2,0,1,0,0,1,0,-4.71686159870373
1,0,1,2,1,2,1,1,0,-6.570661500196723
1,2,0,2,1,0,0,0,2,-3.010480361424822
1,0,1,1,1,2,2,2,0,-5.565543237125451
2,2,2,1,2,0,0,2,0,-5.308385671686206
1,1,0,1,1,0,2,2,1,-1.8570036426341723
0,0,2,0,1,2,1,2,0,-7.254843871442851
1,0,1,0,1,1,1,1,1,-6.050819944170453
2,1,0,0,1,2,0,1,0,-4.690404021042072
1,2,2,1,0,0,0,1,1,-3.7189219607206363
2,2,0,0,1,1,2,1,1,-4.4226775787806965
2,2,0,1,0,1,1,0,1,-1.8463033506975108
2,0,0,0,0,2,1,0,0,-6.356849944271343
2,0,1,1,1,1,1,1,0,-3.777361205172813
