d,e,f,g,h,i,j,a,c,b
0,1,2,2,1,2,1,-6.08158123681326,6.760493916159833,0
1,0,1,0,2,2,2,-7.512198001706539,6.536634991426499,1
2,1,0,0,1,0,2,-5.71637450825616,1.571027363521417,1
1,2,2,1,0,2,0,-4.492638924560479,7.264354464450732,1
2,1,0,0,0,1,0,-2.3474826140790794,1.8256895475533776,1
0,1,1,0,0,2,2,-5.691953768141656,4.19343468589604,1
1,2,0,2,1,1,2,-2.887799146614037,0.7165501584766394,1
2,2,0,0,2,2,0,-1.7280419327477337,6.665926455019062,1
0,0,1,2,0,0,1,-5.244724173055507,4.415124782637033,1
0,0,2,0,0,2,1,-8.121562975761448,8.976458024085902,1
1,1,2,1,2,0,0,-5.476246291309788,6.172004516091258,1
2,2,1,1,2,1,2,-4.5705471765542915,3.428841271577902,1
0,2,1,0,1,2,2,-5.918856539251672,2.3726390748933603,1
1,0,0,1,2,0,0,-2.155210994595186,4.685699056190478,1
1,0,0,0,1,1,0,-4.5872617988190925,4.260232690823627,1
2,2,1,1,0,1,2,-6.71732537598892,0.8978706730112105,1
1,1,1,0,2,0,2,-9.314206013188214,-0.05805198378767984,1
0,2,2,2,0,1,2,-8.579676846525565,4.306260769589333,1
2,2,0,2,2,2,1,-2.171167894793185,5.681708241934772,2
1,2,0,0,2,0,0,-4.470704777216197,0.8635003313006828,1
1,1,0,0,1,0,2,-5.987328522666504,0.008099130193333859,1
1,0,0,1,1,1,1,-3.9749482623346637,6.936535326621691,0
2,2,0,0,0,2,0,-3.91031859681735,5.428554249385813,1
2,0,0,1,1,2,2,-4.537603823786896,6.5571596235699445,1
0,2,0,2,1,2,2,-3.276250989937468,6.489014335346958,1
2,1,0,0,0,0,2,-7.069120257998233,-1.8988104472405611,1
0,1,0,1,0,1,2,-6.115287307210701,1.6734977504656507,1
1,0,2,0,2,2,2,-8.161120687884518,8.279864838161771,2
2,1,0,2,0,1,1,-0.8359162109781162,4.951632178008403,2
1,1,2,1,2,1,0,-6.163401172883632,6.531748300513337,1
1,0,2,2,2,1,0,-2.613301703032806,5.911231810283963,1
2,1,0,1,0,1,1,-3.5883685475364273,3.106669015978029,1
1,1,0,1,1,2,1,-2.6423950785056003,6.596773735424571,2
2,1,0,1,1,0,1,-3.363172369732861,2.7699353594395153,1
0,0,0,1,0,0,2,-4.281353144932684,2.775809317980589,1
0,1,2,0,1,2,0,-7.675199069186845,6.862409259276596,1
0,0,2,0,2,2,0,-5.919605736789618,10.92235752598796,1
2,0,2,2,0,1,1,-3.468824472904019,6.366185461424228,1
2,2,0,2,0,0,2,-5.768121755517708,0.3225822951649919,1
1,1,0,2,0,0,2,-4.8944545114370435,2.481087620237698,1
1,1,1,1,2,2,2,-3.0249571874793597,7.444376570175468,0
0,2,1,2,2,0,2,-6.0633297549710115,1.1244155286430728,1
1,1,2,2,1,2,1,-4.3976663563542715,7.760395711690474,1
2,1,1,1,1,2,1,-3.8810345876269854,7.048136440889687,1
2,0,0,0,0,0,1,-6.9103715205065015,4.915789994285018,1
2,0,1,0,1,0,0,-1.7366838089319998,2.910506972054891,0
1,1,1,1,1,0,2,-5.405240106517195,1.9195953034620745,1
2,0,1,0,0,0,0,-6.438671591524303,2.4793612857091887,1
0,1,2,1,0,1,1,-7.730419515914641,4.605832979817324,1
0,1,2,1,2,2,1,-6.604524770143783,6.336000159511178,1
1,0,0,2,2,1,0,-0.042258689031350105,6.386504500493584,1
0,1,0,2,2,0,1,-3.842718277890084,2.8753677318343773,1
2,2,2,0,0,2,1,-8.514294839459737,5.7271494059484045,1
2,0,1,2,0,0,1,-4.651781572372326,4.760458692107458,1
0,2,1,1,1,0,0,-6.190767084683025,1.3969265304550476,1
0,2,0,1,2,0,0,-5.779264507277795,2.721616297152732,1
2,0,0,2,2,0,0,-2.3356300734884057,3.0558164174856475,1
0,2,1,2,2,1,0,-4.921631729388194,4.5265581312989704,1
0,0,2,2,0,2,1,-3.7164185144989412,9.29079905494453,0
2,0,0,2,2,0,0,-1.1406303297926406,5.879492992802215,1
2,1,1,1,0,0,1,-5.222147106276114,3.679870303192045,1
1,1,0,2,1,0,0,-3.2141665014846295,4.580339403943187,1
1,1,0,1,1,2,1,-4.613978765956027,5.500958068662544,1
2,1,0,0,0,1,1,-3.4533902132032646,0.9467975026063524,1
0,0,2,0,1,2,0,-5.833598839942549,6.439381386410059,1
1,2,2,2,0,1,0,-4.824913088611742,5.076363869719488,1
2,2,2,1,1,2,2,-6.006477551628062,4.814376322209593,1
0,2,0,2,0,1,0,-2.1021189842079395,3.7745507576726984,1
1,0,0,1,1,0,0,-3.5216588172893557,3.7516999689503585,1
2,2,0,2,0,0,0,-4.262456539787143,1.7653909706554267,1
1,1,2,0,2,2,1,-7.552381662532218,6.475232117368106,1
0,1,2,0,1,1,2,-8.20169260158304,3.2776740997093614,1
0,0,0,2,0,0,1,-4.732107254642176,3.415824557398293,1
1,1,0,1,1,1,1,-5.009232259971319,3.757703059331825,1
1,0,1,1,1,0,1,-4.838935056214026,3.4248491753012953,1
2,0,1,1,1,2,0,-0.5978665243433554,6.813018993678595,1
2,1,1,1,2,2,0,-3.3602544466487005,8.452823495488767,0
2,0,2,2,2,1,2,-7.255876965156522,5.5044945999099095,1
1,2,2,2,1,0,1,-6.037675444503854,4.552221878347198,1
0,1,1,1,1,2,0,-3.7084414050647116,7.430838911043575,1
1,2,0,1,0,0,0,-2.834221278112574,2.8724723258088094,1
2,0,2,1,0,0,0,-7.9025372610070255,3.6449551242893254,1
0,2,1,1,1,0,2,-7.204396574032098,1.7978173777159625,1
0,1,2,0,1,1,2,-7.627250138733531,2.9354190949094496,1
1,2,0,1,1,0,2,-4.560347884997386,-0.17186875298473936,1
0,1,1,1,2,0,2,-5.775970496869064,3.518256484619999,1
0,2,2,1,1,1,2,-6.257738642022637,3.234033991992225,1
0,1,1,1,0,2,2,-6.541822804963689,6.362983679724424,1
2,1,0,2,1,0,0,-3.477941225383298,4.893033083883111,1
0,0,2,1,0,0,2,-9.479928591581809,2.3753721173347455,1
0,1,2,2,0,2,2,-6.088064859086326,7.402756267835321,1
2,0,2,0,2,2,2,-5.775005998628933,5.791813651571037,1
1,1,2,0,1,1,1,-7.264509345860379,4.420180801442991,1
1,1,0,1,0,0,2,-5.977582275566386,2.2733705771095156,1
1,1,2,1,2,0,0,-7.305314115428763,4.988873315971291,1
2,0,1,0,0,2,0,-2.575547948507614,8.351678838380488,1
0,0,1,0,0,1,1,-6.450079240771669,6.233156348489951,1
0,0,1,2,0,2,2,-5.154324534177045,5.671940723515472,1
1,2,2,0,1,2,1,-6.565811438671985,5.455093791995916,1
1,1,2,2,2,0,1,-6.588456621920141,4.600802397607853,1
2,1,2,1,0,1,1,-7.711309829855177,4.6700219876524285,1
1,2,0,1,1,2,1,-4.159565730322634,6.299872297096551,1
2,1,2,2,0,1,1,-3.6874733000394837,3.6825168556157095,1
0,2,1,0,0,0,2,-9.91152765743588,0.3811529247806409,2
1,2,0,2,1,1,1,-3.659292402401026,4.0252390211355165,0
0,2,0,1,2,0,0,-3.6689250358580927,1.4869450081763897,1
1,2,2,1,0,0,2,-9.44394454288625,2.2427595595172214,1
0,2,1,0,2,0,2,-8.030797850356466,-0.14167802579695887,1
1,2,2,1,1,0,0,-7.315897154839662,3.2211177631130683,1
1,0,2,1,0,0,2,-7.738526530552183,2.350082297480606,1
1,1,0,2,2,2,1,-1.7199645535271069,6.710149838754291,0
1,2,0,0,0,2,2,-6.063473024360489,2.467474400767496,1
2,2,1,1,0,2,0,0.029117691963922887,5.288057875770596,1
2,1,1,0,2,2,1,-3.4842677848565176,5.809676395394061,1
1,2,0,0,1,2,1,-4.5818061388673,4.349399226660019,1
2,0,1,2,0,0,2,-5.154045120500937,2.5658133919998103,1
0,2,0,1,2,1,2,-4.494939088596018,2.1621369193133875,1
0,0,1,0,1,1,0,-4.60032642282312,5.875095919258343,1
0,2,0,2,0,1,0,-3.6415771629420006,3.3411694990311824,1
2,1,2,0,0,1,1,-7.139382062717898,3.423273748454829,1
2,1,1,2,0,2,0,-4.244884284736472,8.109545759739706,1
1,2,2,1,0,2,0,-5.254860389894945,6.216081297622642,1
2,1,2,2,1,2,0,-2.8899896068466955,8.110666763678244,1
2,1,2,2,2,1,1,-5.749055606324838,3.370723641590978,1
0,0,1,1,0,0,0,-4.96069977134011,3.163290484748205,1
0,1,2,1,0,1,0,-5.147608331385167,3.806908653363858,1
1,2,0,1,1,0,1,-6.012452249102646,2.9929889416053532,1
2,2,2,1,1,1,2,-6.775018063861313,3.87301173879871,1
0,2,1,2,2,1,0,-3.9558316822407913,6.9579160374180855,0
2,2,2,2,1,2,1,-4.002421899503983,7.426391035071821,1
1,0,2,1,0,1,0,-3.7295571784179113,5.548485054587759,1
0,1,2,1,1,1,1,-7.613282482196102,6.696841982762886,1
