d,e,f,g,h,i,j,a,c,b
2,2,0,2,2,1,0,1,-2.6712311975247403,-1.1576561244236894
0,2,2,0,2,1,2,1,-5.215735539011536,-0.006587574129930163
1,2,1,2,1,1,1,1,-4.2379323697678215,-1.6185325851739119
0,2,2,1,0,2,2,1,-2.2307248676999896,-0.804242628689914
1,1,0,2,2,1,0,2,-2.374827411763762,0.3194627643128567
0,2,2,2,0,2,0,0,-3.8893295348243972,-1.3906406766287809
0,0,2,2,2,0,2,1,-4.990925400069354,-0.24004405826732245
0,0,0,2,1,1,2,1,-0.9810638271719421,-0.45245313564561895
0,0,0,2,2,0,1,2,0.6338547221550919,0.1466805640179416
2,1,0,0,1,2,2,1,-3.208165214510467,-1.8057755658161427
2,2,0,2,2,1,2,0,-2.5758846592767988,-3.063169053763088
0,1,1,2,1,2,1,1,-3.3123096984878733,-2.8316441230582425
2,2,2,1,2,2,2,0,-4.815280803717395,-1.426164679527278
0,1,0,2,1,0,0,1,0.9403724147759991,-1.5644048917069013
0,1,0,0,0,1,0,0,1.0732632405647555,-5.885264478536677
2,1,1,1,2,0,1,0,-4.386975250981134,-1.3987786914060405
2,0,2,2,2,0,1,2,-1.175028762451199,-0.8639935539631
2,2,2,0,1,0,0,1,-0.7562171400901596,-1.677279784922698
0,2,2,0,0,2,0,1,-2.202687707798312,-2.463181056515019
2,0,0,1,0,2,0,2,0.6813260170666258,-1.1161441466015458
2,1,2,0,2,0,1,2,-0.34699519658112243,0.978923300334356
2,0,0,0,2,0,1,0,1.7355633641299368,-2.4098639884258835
0,1,0,0,0,1,1,0,0.14539748862704627,-4.246821967055029
1,0,1,1,1,1,0,1,-1.0261422462353087,-2.3289544425765203
1,1,2,2,0,0,2,1,-2.356871751271135,-1.103138600926517
0,2,2,1,0,0,1,1,-4.388804522906447,-2.1166425686441315
2,2,1,1,1,0,2,0,-3.632619706172844,-1.6103303396707491
0,0,0,2,1,2,0,1,-0.3613079198604974,-4.4833421919893475
2,0,1,2,2,2,1,0,-4.073233596681687,-2.0554291345032896
1,1,1,0,2,1,0,0,-1.080335811583165,-4.637248050301522
0,2,2,1,1,1,0,0,-3.0584714806410096,-2.658067000192185
2,2,0,0,2,2,2,0,-2.4014286931239543,-4.473718980928372
2,1,1,2,2,0,0,0,-2.2705794253087515,-2.79991450792374
2,1,1,1,2,2,1,0,-3.5018955478829485,-3.2679874904251736
0,1,1,2,1,1,2,1,-4.605603144907751,-3.3418242385550787
1,0,1,0,1,2,1,0,-1.6519775607710785,-1.7698323295289773
1,1,1,0,1,0,1,2,-0.6767091029051006,-0.38172937220277287
2,1,1,2,2,0,1,0,-2.432066290449578,-2.7856889260321545
2,2,2,1,0,1,2,0,-1.1052684152478718,-2.413891501745308
2,1,0,1,0,1,2,0,-0.18516814914158913,-3.2667476100864667
1,0,2,0,1,1,2,2,-0.8018951280424444,-0.6546334326384573
2,1,0,1,0,1,0,0,0.051863206505533666,-2.607729377885087
0,0,2,2,1,2,2,0,-4.182869798991512,-1.8265998381564592
0,1,0,1,0,1,2,0,-2.2080131169488038,-1.0060827450010108
1,1,1,1,2,0,0,0,-2.2319008698963354,-1.1125896860697913
0,1,2,1,2,0,1,0,-2.6953432030964195,-0.8690743566422328
0,2,0,1,0,0,0,1,0.5484131757385949,-2.544200652033596
2,0,2,0,1,1,2,0,-0.23172454986702484,-4.488223604508988
0,2,2,1,0,1,1,2,-3.3292899777756033,-1.010020051649563
1,2,0,2,1,1,1,2,-2.8057001499611034,0.8671984586196028
1,0,0,2,0,2,0,1,-0.6959520974976716,-2.3856597175578718
1,1,2,2,1,1,0,1,-3.1603543772791456,-3.1548249025451556
0,0,2,0,1,1,0,1,-0.06130530409316548,-2.559971520664447
2,1,0,2,2,2,2,0,-3.676223696763126,-1.3490160825655129
1,1,1,2,1,1,0,0,-2.122386127110709,-2.9051304853075637
2,2,1,2,0,1,2,1,-1.7573290443304779,-0.27748097855265863
2,1,2,0,1,1,0,2,-0.46963886865080906,-1.3045450549254527
2,1,0,0,0,2,0,2,0.3081028942397026,-0.8459854628637261
0,0,2,2,1,1,0,0,-0.6761942900274649,-6.422958845695483
0,0,2,0,0,1,0,0,0.8759811551802326,-2.114629107720246
2,2,2,1,2,1,0,2,-3.404677280496157,-0.5910668861103635
2,0,2,1,2,0,2,0,-2.063176994071801,-1.832276014713779
2,2,0,1,2,1,2,0,-3.234140630014374,-3.3040796617413832
1,0,0,1,1,0,2,0,-1.4208599568685594,-2.670616960982353
2,2,0,2,2,2,2,0,-6.020105438733519,-1.6860455293277494
0,1,0,0,1,1,1,1,-1.9694802717012938,-1.408784183495017
2,0,1,0,1,0,1,0,-0.6349173136880649,-2.9349485211335136
2,2,2,1,0,0,1,0,-2.543980399754879,-3.165375053155532
2,0,2,1,2,1,2,0,-2.8783681460625687,-3.0683070152584544
0,1,1,0,0,0,2,0,-0.08550267200741712,-3.5442775856902013
2,0,1,0,1,1,1,2,-2.1213066693490985,-0.7584085641347041
2,2,1,1,0,0,1,0,-0.13071564822259663,-4.566017043883691
0,1,1,2,0,2,0,1,1.1952822338590665,-1.7314184808195168
1,0,0,1,0,1,1,0,-0.49465685181739605,-3.9156645230237626
0,0,0,1,0,2,2,0,-0.3552298355104011,-3.1768035721914973
0,1,0,0,0,2,0,1,0.5036909884034342,-2.5197602945969804
2,0,0,2,1,0,1,1,-1.6109258619829385,-2.0262718437328964
2,2,2,2,0,2,0,2,-2.067060892057488,-1.0029081902902046
1,0,0,1,1,2,2,1,-4.355881789887834,-2.8998963103434927
1,1,1,0,1,1,1,1,-2.2698173145837157,-0.2041023450292161
0,0,1,1,2,2,0,1,-0.37232062169701163,-0.7571928196281195
2,1,0,2,0,1,1,2,-2.4007604137642686,-0.33241010220881506
0,1,2,0,1,1,2,1,-4.209093628444666,0.039220251209527435
0,0,0,0,0,2,1,1,-0.2521451972972565,-1.793557844355875
0,0,1,0,1,1,1,0,-2.3677154996882486,-1.7343670759429237
0,0,2,2,2,2,0,1,-2.6664278938231454,-1.3937089448353737
0,1,0,1,1,2,1,1,-2.8715029000312526,-1.8854765326160674
2,0,2,0,0,0,2,0,1.431526964424064,-4.620300170643858
1,1,2,1,2,1,0,0,-1.6308370062891446,-1.2508832477981076
0,1,0,0,2,1,0,0,-0.4030141627612508,-4.160451929925415
1,2,2,1,1,0,1,2,-4.9623411681109415,2.695237296549279
2,2,2,2,1,1,0,0,-2.3057804497627425,-3.9498742444869572
0,0,1,2,2,2,2,2,-2.4890581897081496,1.7146155864834614
1,0,1,1,0,0,2,1,-1.5915884665900064,-1.3669805078574475
2,0,1,2,1,2,0,2,-2.456177043453471,-2.197196895614088
2,1,0,2,1,0,2,0,-2.5690450849813558,-3.504572515102587
2,0,1,1,0,0,0,0,0.5583307773838544,-2.784611966266583
2,2,2,1,0,0,0,0,-0.9498583189269271,-3.5168577775258054
1,0,1,2,2,1,0,1,-1.397514071354568,-4.291151534783375
0,1,1,0,0,1,1,0,-0.6668846580344705,-1.5854749607888416
0,1,2,2,1,2,0,1,-4.546903899069451,-1.604641978428653
1,2,0,1,0,0,1,1,0.13019479391901456,-3.3308430527514523
0,0,2,1,0,1,0,1,0.04110873468726017,-1.8659245180092856
1,1,0,2,1,0,0,0,0.06890699298252223,-3.561598530506408
0,2,0,0,2,1,1,0,-3.3313448108424497,-2.6172134492860257
0,0,2,2,2,0,1,1,-1.6574880231301226,-3.136377742822241
0,1,2,0,0,0,2,2,-1.8678074394047375,-0.046029173371758374
1,1,0,0,0,1,2,1,1.374445307040296,-1.1664963882188775
2,0,1,0,0,1,0,0,1.3789242674657118,-4.123306634923269
0,0,1,1,1,0,2,1,-0.5664749939916021,-2.078611067218859
2,2,0,1,2,1,2,0,-2.8377619294899956,-0.9896384303733625
0,2,0,0,0,2,1,2,-1.6971728866942,-1.3089474514520159
2,1,0,1,0,2,1,0,-0.4227522901741497,-3.483983863963255
1,0,1,1,1,1,1,1,-2.9732432409395795,-1.763270226724342
1,2,1,2,0,0,2,2,-2.0967109011415563,-0.8838699754863435
0,1,1,2,1,1,0,0,-1.0000297881710962,-4.1032999359418065
1,0,0,2,0,2,0,0,0.22304113500341827,-2.6466614127591552
0,2,1,0,0,0,1,2,-1.1082258444988964,-0.19457069219467313
0,2,2,1,1,1,1,1,-4.419718592406309,-2.831478466936068
1,1,0,2,0,1,0,1,3.8034657695991765,-4.541494244921978
2,2,2,2,2,1,1,0,-4.44984651754619,-1.9272836623539689
1,0,1,0,1,1,1,2,-2.649550521648435,-0.8794388919156644
2,1,1,0,2,0,2,0,-2.146518059194581,-1.8788846071616714
0,1,1,1,0,2,1,1,-2.3487198457331493,-2.4685416649985914
1,2,2,1,2,1,1,2,-3.7947708804404288,0.5154631441197922
1,0,2,1,1,1,0,1,-2.9096258680589835,-3.3394287126810074
1,0,2,0,2,2,0,2,-3.203983943485908,1.8558656363837736
2,1,1,2,0,2,0,1,-1.7226324101506776,-0.9066515313149468
1,1,0,2,1,2,2,0,-2.336871543432803,-1.0212748187346348
2,2,2,0,0,0,2,2,-1.6704867517538364,3.17558965452422
1,1,0,0,0,1,2,2,-0.1728403656915612,1.1879039766828123
1,0,2,0,0,1,0,1,1.0459567579013895,-2.389446749154142
1,0,2,0,0,1,0,1,-0.14814648959878018,-2.451832252082569
0,1,2,0,1,0,1,1,-2.321901595277376,-0.9984024945985914
2,2,1,0,1,1,1,0,-3.178398663427042,-3.2060948974787333
1,0,2,1,2,1,2,0,-2.849660477045556,-3.5901148816572137
0,2,1,0,2,2,1,1,-4.85481562901115,-1.1816574058885596
0,2,2,2,1,0,0,2,-1.32742507897342,0.2846262375145405
1,2,0,2,1,2,0,0,-2.8408793370142074,-0.9816025733249374
2,0,0,0,0,1,1,0,1.2883460927030113,-3.0824712360625917
0,0,0,1,0,1,0,2,1.2350848143376045,-0.9511414367234636
0,1,1,2,1,2,2,1,-5.292629942260525,-0.7058699782566745
1,0,0,2,0,0,1,0,1.735703899436368,-4.104259706411211
1,1,1,1,0,2,1,0,-0.781333030422918,-3.606981422404711
2,0,0,0,0,2,1,0,1.497797143255131,-4.997627165809743
1,2,1,1,1,1,1,1,-3.545631647057732,-0.32889026235241525
0,1,1,2,1,2,0,1,-2.5932648859006404,-2.8329541043761264
0,0,0,0,1,0,0,2,-0.15050750558584958,-0.21693062274691943
2,0,1,0,0,0,2,1,1.109926881609625,-2.4734752823355706
1,0,1,1,1,0,2,2,-1.6194824945645883,0.9091717473181077
1,2,1,2,0,0,2,2,-1.735131154095151,-1.0398318670640023
1,1,2,2,2,2,2,2,-3.3919704676956544,0.5461429876242034
0,2,2,1,1,2,2,1,-5.282083967880352,-1.0981266646309706
0,2,2,2,1,0,0,1,-3.1138147942875873,-1.9904971316999607
2,0,0,0,0,0,0,0,2.8930925309321394,-1.5767112374921632
0,0,0,0,1,1,0,1,1.8083480021976828,-3.677909842130014
1,0,0,2,2,1,1,2,-2.9131252578450053,1.767204259480297
0,2,1,0,1,0,2,1,-3.5627076009211702,-0.5185623485734974
1,0,1,2,0,1,0,0,-0.411768283369556,-3.2075660787270093
0,0,0,2,1,0,1,1,0.4141911937412355,-2.540589746138935
2,0,2,0,2,2,0,0,-1.0997878993060237,-4.028544578131997
1,2,0,0,0,0,0,1,2.5754528049334504,-4.633377647872666
1,1,2,0,0,0,2,1,-1.2617827224234048,-0.4133748839230593
1,1,2,0,2,0,2,0,-1.5448656364470696,-0.9443669946205127
2,0,1,0,0,1,0,2,1.3178309565188264,1.0973692834477795
1,0,1,2,1,2,1,1,-1.842234460642103,-2.4533864489969885
1,1,2,0,2,1,0,0,-1.026704581255972,-3.629436022632742
1,1,2,1,1,0,1,1,-4.024153627101419,-2.3347193875863486
1,2,2,0,2,2,0,1,-3.927455813284355,-2.4135485567886823
0,1,0,0,1,0,2,1,-0.09038832171291011,-2.8328576682204734
1,2,2,1,0,0,0,2,-0.17150955899519804,0.21624232631862517
1,1,2,1,0,2,1,1,-0.93430836981567,-3.510705589841086
1,0,1,0,1,0,1,1,-1.35890231226711,-2.033180239505326
2,0,1,1,1,0,0,1,-0.38724752801959317,-2.8240301887548713
2,1,0,2,2,2,0,0,-2.4662229404903786,-2.657988974010737
1,2,1,1,1,1,2,1,-3.342616177137482,-2.24260819084195
1,1,0,1,0,0,2,0,0.24904837832159374,-2.4814641685899845
2,0,0,1,1,2,1,0,-1.8372563117416822,-3.875899706251178
0,0,2,2,2,1,0,2,-1.668266416949319,-0.33914818160175403
1,1,1,0,1,1,2,1,-3.0473573835247754,-1.2486912460741348
2,2,0,0,2,1,1,0,-3.202779805051075,-2.0401248816949824
1,0,1,0,0,0,0,0,1.5188585744325942,-3.7288657325028916
2,0,0,2,0,1,1,0,1.9102820339737394,-2.2704248511224563
1,1,1,0,0,1,0,2,0.6103935971421841,-0.8248314312377386
1,1,2,0,0,1,1,1,-0.9121206654419258,-2.4090471819731074
0,1,1,0,2,2,2,1,-3.882290782933513,-1.1051924777744944
0,0,0,2,2,0,0,1,0.6702205126934679,-2.0739140346283262
1,2,0,2,1,0,0,2,-1.1676444675924427,-1.2911403572034463
2,0,2,1,1,2,2,1,-4.9464582037162375,-2.34465987899414
1,0,2,1,1,1,2,0,-2.506474015101073,-2.670247337353148
1,0,2,0,1,2,1,0,-2.9110481535156816,-3.3544761668535488
1,2,0,1,0,1,2,0,-3.4223787247017072,-0.37126005258208483
0,1,0,0,2,2,2,0,-1.0990993821491533,-2.816211086079029
2,0,2,2,0,1,0,0,0.36623027635048355,-4.383091887630102
2,1,1,0,1,0,1,0,0.7464431122079853,-3.413469451759644
1,1,1,1,1,2,2,0,-3.2509158904538475,-3.132803711849931
2,1,2,1,2,1,1,1,-2.569454011201065,-3.876875473840213
0,0,0,2,2,1,0,2,-1.884219935215408,0.22708306044034918
2,2,2,0,0,2,0,0,-1.5101878052728428,-3.7554386345785638
1,2,1,1,0,0,0,0,-0.8771123087664988,-3.0807566843080005
1,1,0,0,1,2,2,1,-3.484986255680015,-1.3844641873773258
2,2,1,0,1,0,0,0,1.1854991478276744,-3.2907707073680306
0,2,0,0,2,0,1,1,-2.8276341628580623,-2.36814909539832
1,0,1,0,1,1,2,0,-0.4859649357300808,-1.6129676787046234
2,0,1,1,0,0,1,0,-0.5105873665434331,-4.060373071424655
1,1,0,0,0,0,1,1,1.5301168753429908,-1.6553465770545335
2,1,1,1,0,2,2,0,-2.3572915266653074,-2.4849797354502625
2,2,2,0,2,2,0,0,-3.945497843409706,-1.0452162952014574
0,1,2,2,0,0,0,0,-0.28140229946111617,-4.397953002794422
0,1,2,0,0,2,2,2,-2.764507920102071,1.3156563572484843
2,1,0,2,0,1,0,2,2.123139498775745,0.5790370887845091
1,0,0,0,2,2,0,2,-0.002308013583368391,-2.461245755497399
2,2,2,0,0,1,0,0,-2.8238960878928845,-3.652525720988862
1,1,2,0,2,0,0,0,0.6813395429898486,-3.239532961892622
1,0,1,0,0,1,2,0,-0.8001977001799425,-1.6279943293904204
1,1,1,2,0,0,0,1,0.0397563040986698,-2.9370196488962956
0,1,2,2,1,1,0,1,-4.2107472050988655,-0.4350453344962153
0,2,1,0,0,0,1,2,-1.7064492834066876,1.422676736967945
0,0,0,1,2,2,2,1,-2.867003531775829,-2.05783823195793
2,0,1,1,0,2,1,2,-1.5478938737817856,-0.12501381831937766
0,2,0,0,1,2,2,2,-2.795101122835631,0.2362110663347585
1,1,1,1,1,2,1,1,-3.4636926794295264,-2.4742830015961514
1,0,2,1,0,2,1,2,-2.4739023241375597,-2.459323804864723
2,2,0,0,2,2,0,1,-2.717722955058572,-2.7546673033325932
0,1,2,0,0,2,1,1,-2.730934902514223,-1.876728714715566
1,1,0,2,2,1,1,2,-2.10365287963698,-0.5580690702855645
1,0,1,2,1,2,0,1,-2.1215520152233855,-1.494982564942863
2,0,2,1,2,0,0,0,-3.3426320497476176,-1.625899589600103
2,2,0,1,2,2,1,0,-2.785244846662575,-1.9643584072472717
0,2,2,0,2,0,0,1,-2.4629436107797007,-1.0686453200509138
2,1,2,2,2,1,0,0,-1.2513659113444748,-3.338394052232951
2,0,1,2,0,2,1,0,-0.13134003013277562,-4.421563338659534
1,0,2,0,2,0,1,0,-2.3255655832461652,-3.2753923706807453
2,1,0,0,0,0,2,0,0.9308693507127044,-2.1787432507093083
2,1,0,2,1,1,2,0,-0.5450056401388907,-2.4926395380762862
0,2,0,1,2,1,0,0,-1.7659805017457653,-3.801702056319578
2,0,2,2,1,0,0,0,0.4848464020526868,-4.895255054284155
0,1,1,0,0,2,2,1,-2.3786289015452016,-2.2405633805832377
1,2,2,0,0,0,1,1,0.23264148842567223,-2.3454550446751354
1,1,0,1,0,0,0,0,-0.950219778303937,-2.477013199697617
0,1,0,0,1,1,2,2,-1.5559352900962853,-0.8043740191616399
1,0,2,2,0,0,0,1,-0.008062305541139375,-3.613977884247068
0,0,2,0,1,2,0,1,-2.1519334289927046,-2.660022039948143
1,1,0,2,1,1,2,1,-1.0855749031305384,-3.068091070405945
1,2,1,2,0,0,2,2,-3.480676690013596,-1.5371829839489228
2,1,2,1,1,0,2,0,-2.645695183912455,-2.300413402877016
0,2,0,2,1,1,2,1,-4.507211498103523,-2.5303285926910664
