d,e,f,g,h,i,j,a,c,b
1,1,2,1,1,0,1,1,-4.024153627101419,-2.3347193875863486
2,0,0,1,0,0,2,0,0.8523449067504941,-1.8006205663287407
0,0,1,0,2,1,1,1,-0.39333217928319275,-1.818206249467655
2,0,1,0,1,0,2,0,-1.0973207057714083,-2.839947295993838
1,0,1,0,1,1,2,0,-0.4859649357300808,-1.6129676787046234
2,1,2,0,1,2,1,0,-2.509586345751771,-4.1848571795526865
0,2,0,0,1,2,2,2,-2.795101122835631,0.2362110663347585
1,2,1,2,0,1,0,1,-3.2642917987277293,-1.414295082597661
2,1,1,0,2,2,2,1,-2.219300497226625,-2.947086027196616
1,1,1,1,0,2,0,2,-1.2359274420980615,0.08396286574411799
1,0,0,2,1,1,2,1,-0.7704841394677541,-3.6452294567874106
0,0,0,2,0,2,1,1,-1.3356097145071062,-1.619373185336825
1,1,0,1,0,0,2,0,0.24904837832159374,-2.4814641685899845
0,1,1,0,0,2,0,0,-0.19835058189996313,-3.2976516502820865
0,0,1,2,2,0,1,1,-2.351004303763265,-3.849860995794673
2,1,1,0,1,2,2,0,-2.4431146542514144,-3.6697783726282083
1,0,1,2,1,2,0,1,-2.1215520152233855,-1.494982564942863
1,0,0,2,2,1,0,2,-1.2359647641235711,-0.19553902551303923
1,2,0,0,0,0,0,1,2.5754528049334504,-4.633377647872666
2,1,1,2,1,1,0,0,-1.012582949632274,-1.9213735268234653
0,1,2,0,1,1,1,1,-3.6454382159982464,-1.5658870757272607
1,2,0,0,1,2,1,0,-1.9178423947400016,-3.667860336000767
0,2,2,2,0,2,0,0,-3.8893295348243972,-1.3906406766287809
1,2,1,2,2,1,0,1,-4.811104258089047,-2.173286749106544
2,1,0,0,0,2,0,0,2.083925760528419,-3.4887998271396743
1,2,1,2,2,1,2,1,-6.68635439370931,-0.8746172328156014
2,1,0,2,2,1,2,2,-1.6464223682240897,1.707573668211564
1,2,0,2,1,2,0,0,-2.8408793370142074,-0.9816025733249374
2,2,1,0,0,2,0,0,-1.4394209407292404,-2.6433511829351466
1,1,1,0,0,1,0,0,0.5997826909228501,-2.8870645994676782
0,2,2,2,2,1,2,1,-5.1949781056474205,-0.6445446021832121
2,1,0,2,2,2,2,1,-3.823778699749856,-2.924982999377237
2,2,2,2,2,2,2,0,-5.035394954511968,-1.5462834862183301
0,0,0,1,0,1,0,2,1.2350848143376045,-0.9511414367234636
2,2,0,0,1,0,1,1,-2.4357823339152946,-1.6564024115440477
0,1,2,2,0,0,0,1,-1.01621743658767,-2.660183806066092
2,2,2,0,2,0,2,1,-2.202399854487223,-1.5359664332479812
2,1,1,1,1,1,1,0,-0.9499403286451831,-3.0720964989318977
1,2,0,2,2,1,0,0,-1.7558148973509662,-5.971445620619871
2,0,0,1,2,2,2,0,-3.099256336115094,-2.3675409298903753
0,0,1,0,2,0,1,1,-0.7124957213198656,-1.9232176187258618
0,1,1,0,1,2,1,1,-1.9801754246482641,-1.654401863570915
0,2,2,1,1,1,0,0,-3.0584714806410096,-2.658067000192185
1,2,0,2,1,0,0,1,-0.6276294059489926,-0.9636532270262617
2,1,0,1,0,1,2,0,-0.18516814914158913,-3.2667476100864667
0,1,2,2,0,0,0,1,-0.9187552918384744,-2.0357245288916443
1,1,0,0,1,2,0,1,-1.0779217596224473,-1.3632984098269783
2,2,0,2,2,2,2,0,-6.020105438733519,-1.6860455293277494
0,1,1,2,1,2,0,1,-2.5932648859006404,-2.8329541043761264
2,1,1,1,2,1,1,0,-2.7496458548775027,-5.065127689366403
0,2,1,2,0,1,2,1,-3.0430583662503636,-2.3060428964417587
2,0,2,1,1,0,1,0,-2.9288331684965057,-1.823852813845567
1,2,2,1,1,2,1,0,-4.139090289053261,-2.692796108907009
1,0,0,2,1,0,0,2,2.5282197438612184,0.9798440840928565
0,0,2,2,0,0,1,2,-0.8983669149688529,-0.20348611121055593
1,2,1,2,0,0,1,1,-2.1308185592508897,-0.7690196952302988
2,2,0,0,2,1,1,0,-1.9313048452842887,-3.1399875010195006
0,2,2,2,1,0,0,2,-1.32742507897342,0.2846262375145405
2,2,0,0,0,0,0,1,0.07730748992271508,-2.4114131526641565
1,1,1,1,0,1,2,2,-1.6294663839454144,1.4226076701901311
2,1,2,1,0,2,2,0,-3.40319653483709,-4.188099811611306
1,0,0,1,2,1,2,0,-2.162746157154522,-3.2365640678028758
1,0,0,2,0,2,0,0,0.6371957649190159,-2.4826571588631414
0,0,1,2,2,2,2,2,-2.4890581897081496,1.7146155864834614
1,0,2,0,0,2,0,1,1.8506943938713276,-1.8989838685764182
0,1,0,0,1,1,1,1,-0.8054806832933542,-2.8155620812776716
1,2,1,0,0,2,0,0,-1.7354548901553173,-2.1477112072118247
0,2,1,2,2,2,2,1,-3.229900908560542,-0.919284698965534
1,1,0,1,0,2,0,0,-0.17529362668689502,-3.943920246839058
1,2,2,2,1,1,2,2,-5.72192149434576,1.1007209317904232
0,2,2,2,0,0,0,1,-3.746020394897733,-0.5023872201780522
2,2,1,2,0,1,2,1,-1.7573290443304779,-0.27748097855265863
1,1,0,0,0,2,1,1,0.9953780427125066,-1.6986717618935312
2,0,0,0,2,2,0,0,2.531597476808602,-2.6362493700426133
0,2,1,1,1,1,0,1,-4.696008432614928,-1.5684399599905559
0,0,1,1,1,0,2,1,-0.5664749939916021,-2.078611067218859
1,1,1,2,1,1,0,0,-2.122386127110709,-2.9051304853075637
0,0,0,0,2,2,0,1,0.4726785619923345,-2.4945228852881542
0,2,1,1,1,1,1,0,-5.846260260806384,-3.1301305311603937
1,1,0,0,1,1,0,1,1.4226848000671852,-0.9818580683043927
0,0,2,0,0,1,0,1,0.9441500196179001,-3.6028220843462533
2,0,2,0,0,0,1,0,0.4253548783786208,-3.8714809861771915
0,1,1,0,0,0,2,0,-0.08550267200741712,-3.5442775856902013
0,1,0,1,1,2,2,1,-3.573982119416396,0.27426042761380964
1,2,2,1,0,0,2,0,-3.2631260951111023,-2.9335634664712007
2,0,0,1,0,2,0,2,0.6813260170666258,-1.1161441466015458
0,2,2,1,0,0,1,1,-4.388804522906447,-2.1166425686441315
0,1,0,2,0,1,0,1,0.8949500955415243,-0.8246938431678865
2,2,1,2,2,1,2,0,-3.6596753243962192,-5.242088615537348
2,0,0,1,1,2,1,0,-1.8372563117416822,-3.875899706251178
1,0,0,1,2,2,0,2,-0.33586050784984295,2.102349823702279
1,0,2,2,1,1,2,1,-3.530067710737907,-1.1346615344305222
1,1,2,2,2,1,0,2,-2.651105638597547,-0.8967347892442814
1,2,0,0,0,2,0,0,-0.8331811488757814,-3.282452936609491
1,0,2,2,1,1,2,1,-4.147952392196307,-1.5406547667934083
0,1,0,0,2,0,1,1,0.2407045751487915,-1.968159696312524
0,0,0,1,1,1,2,2,-1.6866762158120459,1.7790429775217143
0,2,0,1,2,0,1,1,-0.5808653923362481,-2.240268768451839
2,2,1,1,0,1,2,0,-2.7801119203731344,-3.15931339189055
1,2,0,0,0,1,1,0,-1.599522746200038,-2.161657065437381
1,2,1,2,2,0,0,0,-1.6480626493068633,-3.631091473249949
1,1,0,0,0,0,0,1,2.725503983596581,-2.9359225605298125
2,2,0,0,2,2,2,0,-2.4014286931239543,-4.473718980928372
0,0,1,2,2,1,0,0,-0.8657883576982903,-4.791349494074327
0,2,2,2,2,0,1,2,-5.213720008473475,-0.19975583121224738
0,2,2,0,1,2,0,2,-3.6687203790616394,-0.7458480621067101
1,2,1,2,2,2,0,0,-4.222026687034833,-2.011677015839314
2,1,0,2,0,2,1,0,-2.1264966205029308,-3.9877025648976967
1,2,2,0,1,2,0,0,-3.4888294542177567,-5.607561130901969
1,1,2,1,0,2,1,1,-0.93430836981567,-3.510705589841086
2,0,2,1,2,1,2,0,-2.8783681460625687,-3.0683070152584544
0,2,2,0,2,0,0,1,-4.021118639755913,-2.23656569294942
1,0,2,0,2,2,0,2,-3.203983943485908,1.8558656363837736
1,0,2,0,2,0,0,2,1.1922048567315366,-0.8468396682865189
1,1,1,0,0,0,2,0,-0.5047066039068305,-2.5165344561549254
2,0,1,1,0,2,1,2,-1.5478938737817856,-0.12501381831937766
0,2,0,1,2,2,1,1,-4.052539437890966,-1.667671876336781
2,1,0,0,1,1,0,0,-1.3917189474323242,-3.855215382923719
0,0,2,0,0,2,2,1,-0.19926397695780929,-2.8982064353050965
1,2,2,0,2,2,0,1,-3.927455813284355,-2.4135485567886823
1,1,2,2,2,2,2,2,-3.3919704676956544,0.5461429876242034
2,0,0,0,1,0,0,1,1.6501805565825212,-2.4384002613178297
1,2,1,2,2,1,2,0,-3.552722793493465,-3.395613135908981
0,1,0,1,0,0,0,2,1.368300917473111,0.8236284382960453
0,0,2,2,0,2,0,1,-0.407159673376816,-2.2923916410789755
1,2,0,1,0,0,1,1,0.13019479391901456,-3.3308430527514523
2,1,0,0,1,2,0,0,0.2847226320166617,-3.372764028202913
0,2,1,1,0,0,0,2,-0.8184497611654189,-0.4709847730936756
2,2,2,0,0,1,1,0,-2.40626023551202,-3.5801403419789226
1,1,2,0,2,0,0,0,0.6813395429898486,-3.239532961892622
0,2,0,0,2,2,1,1,-4.018615023086165,-2.252587470774801
0,0,0,0,2,1,2,2,-1.2607919249795072,-1.15239701654479
1,0,0,0,2,2,0,2,-0.002308013583368391,-2.461245755497399
0,1,0,0,2,0,1,1,-0.40892955753142957,-3.076875808718036
0,2,1,2,1,1,0,2,-4.0629564546992505,1.0734095043648637
1,1,0,1,1,2,1,2,-1.7136756324376496,-0.7464888598555546
2,1,0,1,2,2,0,0,-1.4834442260807847,-0.46712074554998617
0,2,1,2,1,0,0,1,-4.464020237558728,-0.667293378171527
0,2,0,0,0,1,0,1,-0.08812214630442672,-1.6058121254644988
0,2,0,1,2,1,2,1,-4.918792879233868,-0.6833922747625807
1,0,0,2,0,1,0,1,-0.6234424485276289,-0.7549882789956648
2,2,0,1,2,1,2,0,-3.234140630014374,-3.3040796617413832
2,1,1,1,1,0,2,1,-1.851072810517464,-4.699677376776324
2,1,2,0,2,2,1,0,-2.643982646104664,-3.098530212880525
2,1,2,0,0,0,0,2,1.1619097129233662,0.313294527938078
0,0,0,0,1,0,2,1,-2.1371089279405444,-1.903803093191402
0,0,0,0,1,2,2,0,-2.7411101647116416,-2.353362656602388
1,1,1,2,1,2,0,2,-0.6431574497834824,0.8525257933057548
2,2,1,1,0,1,2,0,-3.8736306452443108,-2.006495149582798
2,2,2,1,2,2,2,0,-4.815280803717395,-1.426164679527278
0,0,2,2,1,1,0,1,-2.911857470156173,-2.798264517970393
0,2,1,0,2,1,0,2,-2.869106277764352,-0.8340865556848414
0,0,0,0,1,0,2,1,-0.837774109273528,-0.8943923819172372
0,2,0,1,0,0,0,1,0.5484131757385949,-2.544200652033596
1,1,0,2,2,1,1,2,-2.10365287963698,-0.5580690702855645
1,1,0,1,0,1,0,2,0.22812832211870848,-1.3133346470555045
1,2,2,2,0,2,2,1,-5.2364301874222985,-2.0789278694866735
0,1,0,0,2,1,0,0,-0.4030141627612508,-4.160451929925415
2,2,2,2,2,2,0,0,-5.61000420866944,-3.3884169210983126
1,1,1,0,2,1,0,0,-1.080335811583165,-4.637248050301522
2,2,1,0,1,0,0,0,1.1854991478276744,-3.2907707073680306
2,1,1,1,2,2,1,1,-2.0096858883879962,-2.684636065143016
0,0,2,0,0,1,0,0,0.8759811551802326,-2.114629107720246
0,2,0,2,2,1,2,1,-4.230833572352811,-1.3002795274942067
2,1,0,2,1,1,1,1,-3.7390302228352725,-1.4189485801874164
1,1,1,1,0,0,0,1,-1.0477084709204005,-3.163037958030931
0,0,1,0,1,1,2,1,-0.8263993990482212,-2.6345663236017827
1,0,1,0,1,1,1,2,-2.118883454928805,0.43046384078833066
1,1,2,1,0,1,2,2,-3.0096197990662956,1.0096749770069784
2,0,1,1,1,0,0,1,-0.38724752801959317,-2.8240301887548713
0,2,0,2,1,1,2,0,-4.898108961819406,-1.1327754909160335
2,2,0,1,0,1,1,0,-2.43609724592176,-2.6968096812472893
2,2,2,0,0,1,2,2,-2.6877207065079283,1.0110322344668297
0,2,0,0,2,0,1,1,-2.8276341628580623,-2.36814909539832
0,1,1,2,1,1,2,1,-4.605603144907751,-3.3418242385550787
1,0,1,0,1,0,1,1,-1.35890231226711,-2.033180239505326
0,1,2,2,1,1,0,1,-2.4640835812221353,-1.2422594341759963
0,1,2,0,1,0,0,2,-1.4732850334563952,0.4439303483204575
1,2,1,2,1,1,2,0,-4.851663164316947,-1.7970809471634128
2,0,0,2,1,2,2,2,-1.329802107406976,-0.5307134334740257
2,1,1,1,2,2,1,0,-3.5018955478829485,-3.2679874904251736
0,1,1,0,2,2,2,1,-3.882290782933513,-1.1051924777744944
2,0,0,2,0,2,0,0,1.288222257854246,-2.6307751345092996
0,0,1,0,2,0,0,0,0.35709325908698764,-4.037783314826633
2,1,0,1,2,1,1,0,-1.9295159385712164,-1.7358791788173176
2,0,1,2,0,1,1,0,-0.7227173797472767,-4.173473350212954
2,0,2,2,2,2,2,2,-4.648652449118008,0.024256938864796296
0,1,2,0,1,1,2,1,-4.209093628444666,0.039220251209527435
2,0,0,2,2,2,0,2,-0.11092892075268113,0.10327217803890731
0,1,2,0,1,0,2,2,-2.152052434051598,-0.2792399323428841
1,0,0,2,2,0,1,1,-0.27218852328690507,-2.5082190526164783
1,0,1,1,0,0,2,2,-0.03887893336359932,-0.6584489832295348
0,1,0,0,0,1,0,0,1.0732632405647555,-5.885264478536677
0,2,0,1,2,1,0,0,-1.7659805017457653,-3.801702056319578
2,1,0,0,1,0,0,2,1.772113656591713,-0.08424941608882953
1,2,0,2,1,2,2,2,-3.032764172885684,-0.05793096813198323
1,1,2,0,0,2,0,0,-0.8125980693296729,-3.0025745522094494
1,1,0,0,0,1,2,1,1.374445307040296,-1.1664963882188775
1,1,1,1,2,0,2,1,-2.5506448719266404,-2.267125838108115
2,2,2,2,0,2,0,2,-2.067060892057488,-1.0029081902902046
0,2,2,1,1,2,2,1,-5.282083967880352,-1.0981266646309706
2,2,2,1,0,0,0,0,-0.9498583189269271,-3.5168577775258054
2,2,0,1,0,0,0,0,-0.3016663736314117,-3.664479587776705
1,1,2,2,0,1,1,1,-1.4721784766352983,-2.553479371525178
0,1,1,1,2,1,0,1,0.3543801401830997,-0.5065669682005556
0,2,0,2,2,0,0,2,-2.4127701070826437,-2.09165027215135
2,0,1,2,0,2,0,0,-0.26448964175805656,-3.918470672314923
2,1,2,2,1,1,1,0,-3.8774335032090184,-2.391524784399629
0,2,1,2,1,1,0,1,-4.121503710366684,-2.394005970007406
0,1,0,2,1,0,0,1,0.9403724147759991,-1.5644048917069013
0,0,2,0,2,2,1,2,-3.529341354870386,1.217474846116326
0,1,2,2,0,0,1,0,-2.2124214656794026,-2.812173144828622
2,0,2,2,0,2,2,0,-3.7565067181124174,-2.681563786030068
2,2,2,0,1,1,0,0,-3.427707957998324,-2.5883591917663735
0,2,2,2,1,2,1,0,-7.135733365746455,-2.013858637310512
2,0,1,0,0,0,2,1,1.109926881609625,-2.4734752823355706
0,1,0,1,2,0,1,1,1.3214572759586605,-2.5030626958205864
1,2,1,2,0,2,0,0,-2.7194073241939987,-2.381604461276308
1,2,0,0,0,2,1,2,-2.7643598799601,0.9898444754818241
2,0,1,1,1,1,1,0,-0.96501151589487,-4.4141437082383135
2,1,1,2,1,0,0,0,-2.0370446862399523,-3.864448415424126
0,1,2,1,0,2,1,0,-1.2875686631557919,-4.8059811848913565
0,1,0,2,0,1,0,0,-0.24883744645178757,-2.6730272770866814
0,0,0,0,0,2,1,0,-0.15938705819212928,-3.3439024301015796
0,0,2,2,1,2,2,0,-4.182869798991512,-1.8265998381564592
2,2,0,2,1,2,1,0,-2.591392473326952,-4.094900259338857
2,0,1,2,0,2,2,0,-1.9187401415738434,-1.0635693137848168
0,0,2,0,1,2,0,1,-2.1519334289927046,-2.660022039948143
2,0,1,2,2,1,2,1,-3.1638421976803053,-1.634063406463505
1,0,1,1,0,0,2,1,-1.5915884665900064,-1.3669805078574475
1,0,2,1,2,1,2,0,-2.849660477045556,-3.5901148816572137
1,1,1,1,0,2,2,1,-4.043557152304547,-2.1733316244401224
0,2,2,1,0,2,1,2,-4.1557714453859225,0.7023708661202814
2,0,1,1,0,1,1,2,0.28305878187089195,2.1981516562948875
0,0,0,1,0,2,2,0,-0.3552298355104011,-3.1768035721914973
0,0,1,0,0,0,2,1,0.6212291598841286,-1.0025712788132308
0,1,0,2,1,1,1,1,-2.3125368640505144,-0.8016198962932053
0,0,2,0,1,1,0,1,-0.06130530409316548,-2.559971520664447
0,2,1,0,2,2,0,1,-2.4482370613824416,-2.96085845455311
0,1,1,1,1,0,0,1,-0.9841935901541317,-1.3861479326013424
2,2,1,1,1,0,0,0,-1.1803096188993805,-4.5958638736219095
2,1,1,1,1,1,0,0,-0.9841135331821925,-1.5750596008850817
0,1,0,2,0,0,0,1,0.34514417667518804,-2.55359307739784
0,2,0,0,2,1,2,0,-4.495256822891352,-4.927915587239684
1,1,1,0,0,1,0,2,0.6103935971421841,-0.8248314312377386
2,2,0,1,2,2,1,0,-2.785244846662575,-1.9643584072472717
2,2,2,2,2,2,1,2,-4.198811457793395,0.2938529346050289
2,1,0,1,2,0,0,0,-1.075349586118874,-2.423811223858851
1,2,2,1,1,0,2,2,-4.978801822171318,-0.18934244502689657
1,0,1,1,0,0,2,2,0.14016698421864882,-2.052478310171109
0,2,1,2,2,0,2,2,-4.618233434247909,0.5313169326567321
2,2,0,1,0,2,2,1,-3.9830844773916407,-1.6065541481909997
2,2,1,2,1,0,1,1,-2.9517440001717903,-2.197938557510906
0,0,2,2,2,0,2,1,-4.990925400069354,-0.24004405826732245
2,2,0,0,2,2,0,1,-2.717722955058572,-2.7546673033325932
0,1,0,0,2,2,2,0,-1.0990993821491533,-2.816211086079029
2,0,1,2,0,0,2,0,1.3091328367931665,-2.9815852629314508
2,0,0,0,2,0,0,0,0.07370890202443259,-5.206406721934661
0,1,0,1,0,1,1,2,-0.8611992469717007,-1.6873461877860068
1,0,1,0,1,1,1,1,-1.2865048517253193,-2.315943878825312
0,0,1,1,2,2,0,1,-0.37232062169701163,-0.7571928196281195
1,1,1,0,1,1,2,1,-3.0473573835247754,-1.2486912460741348
2,1,2,1,2,0,0,0,-2.2468629771368676,-4.48063843776939
0,0,2,2,1,1,0,0,-0.6761942900274649,-6.422958845695483
1,2,0,2,0,1,0,1,-1.1501041826743381,-1.6463454127737598
2,2,1,2,0,1,2,0,-2.4312189046087638,-2.8022755626944247
0,1,0,0,1,1,0,1,-1.8387677537273774,-1.0014330264764184
0,2,0,1,2,2,1,1,-3.9497804170862887,-2.525010885801494
1,1,0,0,1,2,2,1,-3.484986255680015,-1.3844641873773258
1,0,1,2,2,0,0,0,-2.044178962821155,-1.965554580911582
1,0,2,2,1,1,2,1,-2.4253258809564073,-2.4250536576746513
0,2,2,0,0,2,0,1,-2.202687707798312,-2.463181056515019
2,2,1,1,0,1,2,0,-3.145527625720249,-2.5110023615294033
1,2,2,1,1,1,0,2,-4.216701321923812,1.0767271851923155
0,0,0,1,2,0,0,2,-0.04537403324854436,-0.8231588865363288
2,0,2,1,2,0,2,0,-2.063176994071801,-1.832276014713779
2,0,2,0,0,2,2,0,-0.19222932450770958,-4.0356898140593715
1,0,0,1,1,2,2,1,-4.355881789887834,-2.8998963103434927
0,0,1,1,2,2,2,2,-4.341143877176571,2.532830432006046
1,1,2,2,1,0,1,1,-2.6517017374719494,-2.5251447418447124
1,0,1,2,0,0,0,2,0.6102400271758277,-1.0528427403670932
0,2,2,2,1,0,0,1,-2.956385861157033,-1.9142983793189352
1,1,2,0,0,1,1,1,-0.9121206654419258,-2.4090471819731074
2,0,1,2,0,1,1,0,-1.1081930183612054,-3.5124691572104423
0,1,0,1,1,2,1,1,-2.8715029000312526,-1.8854765326160674
2,2,1,1,0,2,0,0,-2.140245462387911,-2.8242030375941214
0,0,0,2,1,0,1,1,0.4141911937412355,-2.540589746138935
2,0,1,2,1,2,0,2,-2.456177043453471,-2.197196895614088
1,0,1,0,1,0,0,0,0.2514800300410509,-1.6569742138583325
0,2,1,1,1,0,0,1,-2.3717267777144606,-2.1388837184815865
2,0,0,2,0,1,1,0,1.9102820339737394,-2.2704248511224563
0,1,0,1,2,0,1,1,-1.7785482041149623,-3.5394030618446575
1,1,2,0,2,1,0,0,-1.026704581255972,-3.629436022632742
0,2,0,1,2,1,1,2,-2.1224110286086226,-0.6018592276043762
2,0,0,2,2,0,0,0,0.23174264209410106,-2.0799443957615438
2,2,2,0,1,1,0,2,-2.8808152125328395,-0.321785698480916
2,2,0,2,2,1,0,1,-2.6712311975247403,-1.1576561244236894
1,1,1,2,1,2,1,1,-3.764500060144846,-2.3297700654828075
1,0,0,2,0,0,2,2,1.3607641095468441,-0.6235832055503344
1,2,0,0,2,0,0,2,-0.4968689256085639,-0.787163143188198
2,0,1,0,0,1,0,2,1.3178309565188264,1.0973692834477795
2,1,1,1,2,0,0,0,-2.417508080920495,-4.599473282721121
0,1,0,1,1,2,1,1,-3.31213978141931,-3.086151330459857
1,0,0,1,2,0,2,0,1.2791214771513744,-5.007883163622524
0,1,0,2,1,1,0,1,-1.5333188773152846,-3.328349382339563
0,0,1,2,1,2,1,0,-3.838152740931185,-3.2068664255656425
2,0,2,0,0,0,2,0,1.431526964424064,-4.620300170643858
0,0,0,2,2,0,2,1,-1.2257432933668384,-3.084636177673058
2,0,0,0,0,2,1,0,1.497797143255131,-4.997627165809743
1,1,1,1,1,1,2,1,-3.359405145985605,-2.7785557725546033
0,2,1,0,1,0,2,1,-3.5627076009211702,-0.5185623485734974
1,0,0,1,1,0,2,2,-0.7247481484840843,-0.026168963962121372
1,0,0,2,0,2,0,1,-0.6959520974976716,-2.3856597175578718
2,0,1,1,1,2,0,0,-1.4850977915597072,-3.9900403129130435
1,1,1,2,1,1,0,2,-1.8964885684342192,-1.531364915872383
2,0,1,0,0,1,2,0,1.577169327557529,-4.0953069740006995
2,1,0,1,0,2,1,0,-0.4227522901741497,-3.483983863963255
2,0,2,1,2,0,0,0,-3.3426320497476176,-1.625899589600103
1,0,1,2,0,0,1,1,-0.27688032895161835,-1.8904774907396713
0,1,1,2,0,2,0,1,1.1952822338590665,-1.7314184808195168
1,1,0,1,1,0,2,2,-0.4503194875680311,-1.3036428745167068
0,1,2,0,0,2,1,1,-2.730934902514223,-1.876728714715566
1,2,2,1,1,1,2,0,-4.232680337147519,-2.6443724461921434
2,1,0,0,0,2,0,2,0.3081028942397026,-0.8459854628637261
1,2,2,1,1,0,1,2,-4.9623411681109415,2.695237296549279
0,1,2,0,2,2,0,1,-3.07426560763816,-3.583967530326734
1,0,0,1,1,0,2,1,-0.4636353367479327,-2.9236080112069334
2,0,2,0,2,0,1,0,-3.1057389142721212,-1.333253039085365
2,0,0,0,2,2,1,0,-1.9273653891515903,-4.311835477206329
0,1,0,0,0,1,1,0,0.14539748862704627,-4.246821967055029
1,0,0,2,1,2,0,2,-1.1100718565527512,-0.7941763739404261
1,2,1,2,0,0,2,1,-2.1381790832283296,-2.278309705488034
0,1,1,2,1,0,1,1,-3.8639996894234248,-3.2563279421034173
0,2,1,0,0,1,2,1,-1.8926520971102343,-1.5310556367316457
0,2,0,1,2,2,0,1,-4.070308730749047,-0.9558431973142403
2,1,0,2,0,1,0,2,2.123139498775745,0.5790370887845091
2,0,2,1,1,2,2,1,-4.9464582037162375,-2.34465987899414
2,2,2,0,0,2,0,0,-2.7981229915950543,-2.52874392654658
2,0,2,0,2,2,0,0,-1.0997878993060237,-4.028544578131997
2,0,0,0,2,1,2,2,0.8463472796749292,-0.7074200166308953
0,2,2,2,2,2,0,1,-4.5294559690106375,0.6115324359655103
2,1,2,0,1,1,0,2,-0.9825039159626099,-0.22099944835270574
0,0,1,2,0,2,1,0,-1.6571590903150144,-4.117413093554702
1,1,0,2,2,1,0,2,-2.374827411763762,0.3194627643128567
1,1,2,2,1,1,0,1,-3.1603543772791456,-3.1548249025451556
1,2,1,2,2,1,0,0,-4.838329334408,-3.4204034001890715
0,2,0,0,2,1,0,1,-3.0742327253417083,-2.8630977318716404
0,0,0,2,1,2,0,1,-0.6163775272608886,-3.0556115674243634
2,0,1,0,2,2,2,0,-3.518477454498067,-1.520914734796504
0,1,0,0,2,1,0,1,-0.3512343535304005,-2.1717724987497053
0,0,0,0,1,0,0,2,-0.15050750558584958,-0.21693062274691943
2,0,1,0,0,1,0,0,1.3789242674657118,-4.123306634923269
0,0,2,0,0,0,1,1,-0.4716312512980821,-3.22602874527568
2,0,0,0,1,0,2,0,1.6493092221506684,-2.660432577334712
