a,c,b,d,e,f,g,h
2,0,-5.282765573920628,-1.0943432912448972,-2.6421965536465137,1,-2.9074196005776347,-3.243413123118766
2,2,-8.26796738036932,-1.8338122821948648,-2.902538180508092,2,-1.7413434334313738,-2.4500462693879
0,0,-3.487036349874416,-2.697226695382361,-3.434778481313427,1,1.490045189943119,-0.5140035158958116
2,1,-8.133064173431043,-4.375192970160294,-2.2121200958848988,1,-1.4335492131229062,-2.589262591690696
0,1,-3.818331182897811,-2.7127525682606737,-2.861309270965058,1,-1.2457661308812464,-0.37386731501339576
2,2,-7.80898905474389,-2.5069933105211994,-1.8993817668427153,1,0.03144715163494283,-2.4490977894714088
1,1,-4.088586686669997,-1.9681404318407427,-2.1276809219013466,1,-1.6922382681839687,-0.7865022079981911
1,2,-4.982658551680229,-3.2305505571031343,-1.3380022030172436,1,-0.2959919499553523,-1.3279966602132696
1,0,-5.375088236371775,-3.532690429409606,-1.5722460564823388,2,-2.3428625450382445,-2.605113763910346
2,2,-8.483327653787374,-0.8747347420886542,-2.5545760588623723,1,-1.825750111040063,-2.706848608532807
2,1,-8.23333447933512,-2.7130863110329613,-1.0027667133026696,1,-0.7876334103073176,-4.17173018709499
2,0,-6.5839869126003645,-2.0217486205924584,-2.800506589119657,1,-2.5889654545197005,-0.7790605930361403
1,0,-3.232977416856839,-2.2800044098724324,-1.1713987111338664,1,-1.131025477099966,1.2607746865936689
1,0,-2.8341269325710403,-1.0349118717248882,-0.7089154232659469,1,-3.0589103607945645,-1.8112689121832182
0,1,-5.609585744789559,-2.3428968144547304,0.7855820713727482,1,-3.364012687099158,-2.605512659462058
1,2,-5.257145220069048,-2.1629254832684155,-0.7294031908301678,1,-0.5256047747784174,-1.6910838981196694
2,1,-6.969976380063096,-1.2507028716055237,-0.03266326763320393,1,-1.7867372401877895,0.009821165015958533
1,2,-6.621059796270627,-1.0180477150065788,-0.6730389528996894,1,-3.3496508399761984,-0.579880411885994
2,1,-7.065112398672093,-3.0883241161936774,-0.5962512256513973,1,-2.401645096111212,-0.6103233385146561
1,2,-5.553485523840599,-2.2389218335648753,-0.8804557966073935,1,-2.459104844151484,-4.224309794165455
2,0,-7.59625598781562,-0.6846333206222741,-2.1516799522306256,1,-2.148143397510539,-0.8504506402596066
2,1,-7.284737666608294,-3.622041039898269,-2.1422764752894308,1,-1.0499346006326864,-0.6916063010315586
0,1,-5.628045053370629,-1.7751533038349592,-3.1474870055361013,1,-2.734495816081861,-1.9529061266005288
1,0,-3.6373063781447996,-6.141438742468328,-2.5594246054848098,1,-2.999971255912114,-0.9940765559722118
2,1,-6.164220634779674,-2.3575241815180368,-0.9583360289675944,1,-3.935752750442698,-3.0545563052440983
2,1,-5.896050618217577,-2.8696740623247488,0.8523198759984931,1,-3.185035963144139,-2.5679664155351443
1,2,-5.695050695342793,-1.8449452827721922,-0.8892955918163016,1,-3.469867202801088,-3.90940860603985
1,2,-5.977778532895366,-2.0693249594822776,-1.0908851327496132,1,-3.108769723085699,-3.1961329046021416
2,1,-7.7269824597371635,-2.1697060148210663,-1.2493263567531039,1,-2.4318594538387295,-0.5376995939761401
1,2,-6.071175009577817,-1.3798695654462794,-0.3093019564952586,1,-3.9200434940866167,-5.210462886262196
1,2,-6.704144524172555,-2.8205494950843395,-1.5411082230148347,1,-1.731477956134127,-1.3060895779544215
2,1,-7.428829391999497,-3.18953486464172,-1.841777181884921,1,-2.0618395918626455,-1.448041092449184
2,1,-9.132932766499586,-3.610002894548381,-1.5534876133781732,1,-3.459232572872838,-2.1363968729937963
2,1,-5.8173393102360285,-2.2491706806869556,-2.60014877059076,1,-3.8364633910288637,-0.7290240415717117
1,0,-5.419445593174052,-0.23987081144456335,-1.7973716380782174,1,-2.8344757036575863,-2.304826445266927
0,1,-5.030759870353925,-1.8165236729961514,-1.239421382712246,1,-2.1470402361195164,-1.7458225664140423
0,1,-3.0953779975953033,-2.743799189117686,-1.6278053607243912,2,-2.169352683912744,-1.3129044014587348
2,1,-5.990458391348561,-4.375729873927471,-1.476116088403959,1,-3.6469320030777563,-4.148532161745861
2,0,-6.037642542870112,-1.2500949439422742,-2.060719930453358,1,-2.6527129838418215,-1.5681111934543126
0,1,-2.481255031634212,-1.6527036894741196,-2.168183886102834,1,-2.414089413912197,-2.689349534201389
1,0,-3.39014224991614,-3.399555838718972,-1.534608870350325,0,-3.0084554956031644,-2.5154589303161288
1,1,-6.615602217558216,-3.371448586976824,-1.9910165525956576,1,-0.4014324256346349,0.8509394519138489
1,2,-6.783474520729171,-3.750688282109767,-2.4427090772928204,0,-1.4980699854583246,-1.0679142339880194
1,1,-4.724420712191426,-4.128834223153277,-1.502639363849422,1,-1.7838643796532794,-3.2494714775769262
2,2,-6.599465211418559,-1.956133038864365,-0.48398277396690426,1,-2.5079478706922345,-1.83212884541883
0,1,-4.578381243701538,-1.6326615512459988,-1.5584100399776533,1,-1.4150126083459496,-1.5780480696442634
2,0,-6.76977852796702,-1.8735037277396853,-0.20006072894847704,1,-1.378371106309027,-0.18808248294357355
2,0,-5.653705316693899,-0.8049582942543776,-1.7325774249615973,1,-3.3019455868371077,-3.1755162998420428
0,1,-4.133726120017494,-2.68982620492073,-0.7304627820023506,0,-1.7965113310957455,-0.27683994796344913
2,1,-4.982052888152969,-2.835738309162938,-0.004492350661856159,1,-2.1741595697733382,-3.126550981518513
1,1,-5.602315289825022,-2.7336937591522825,-2.008320680972119,1,-4.4985784441337415,-2.806913311090837
0,2,-5.735697726404118,-2.4670058993217245,-2.0456570901676683,1,-6.418967165402034,-3.215914933901586
1,0,-4.650269760261261,-0.34960406309427094,-1.616658331945863,1,-1.73983079469144,-3.683670689590577
2,0,-5.040952696687698,-1.87994200258497,-3.2020876834434198,1,-1.440977454264754,-1.5808214547507102
1,0,-6.252600349887442,-1.4905125665732277,-3.1696594083245877,1,-5.078080411205189,-3.0394635469086797
2,1,-7.296655070189869,-0.5812372257852167,-0.33992563718307944,1,-2.7337716793625684,-2.223906528115762
2,2,-7.569310014865736,-2.8836433002751427,-1.4857436438346139,1,-2.1614726814652574,-0.8476502794407712
1,1,-5.408412023225272,-0.10050849910255533,-0.4185303156026001,1,-2.3780626882296794,-2.480712171423082
1,1,-5.836081599839802,-3.3036489632327175,-2.6111822326431318,1,-2.161192893828927,-2.417280804760447
2,1,-7.139974193029514,-1.3829905622953071,-2.964724342168074,1,-1.5919053849524356,-0.7338430417489883
2,2,-7.948012059903261,-0.5727255553382045,-0.49074769760565473,1,-1.3758198793619432,-0.9396697598288672
2,1,-6.816875216109958,-1.99493709510391,-0.6746825042339071,1,-2.2469257814789856,-2.8255644428608155
2,2,-6.916334847436742,-1.6136834551154906,-2.4923396813222887,1,-1.4889515298492109,-0.7661079912373392
0,0,-3.2680201433560296,-3.251103451468853,-1.511545070288248,1,-1.2992552014955137,-1.0568751003874597
1,2,-5.328141702429868,-2.8982770950251635,-0.8332862400529973,1,-3.1981759086849495,-5.35967222271195
2,0,-5.978257872092851,-2.10154340095865,-0.8535665272899003,1,-4.877745771652893,-2.7325234660555973
1,0,-3.8184578343050584,-3.023391347008893,-1.985302188379665,1,0.6060558203771351,-2.2120763377893304
0,1,-6.514129787165424,-2.337153993681601,-1.7908020799249984,2,-5.004944178578873,-2.535059709768029
2,2,-7.772479949256086,-1.7882463393774137,-2.6024593000812493,2,0.4337175618757232,-1.9314241775222705
0,2,-4.111099297059971,-2.006175759386633,-1.3807974520432034,1,-1.2191999823036224,-0.4514207470034918
2,2,-8.331351153553117,-1.8496363912743246,-0.9027255948694659,1,-0.7126955979959202,-1.2736224261812301
2,0,-4.84836189975039,-3.642743532461794,-2.5311251648783344,1,-1.4890455485516032,-4.02715561623946
2,1,-7.5198912087253,-2.233307030421362,-1.148272870999372,1,-1.1457898453834474,-3.524446207894646
2,1,-6.759061922308102,-2.9083741300995785,-2.3770664374363166,1,-2.0444150235509086,0.578903730751336
2,2,-8.98204178050004,-1.6497208504344192,-1.6987775175001598,1,-2.8836931991817654,-3.4086100164403357
1,0,-2.6645832787945167,-2.3387812888199226,-0.34373401914725,1,-2.2769561939493164,-2.933003323801981
1,0,-2.9154128904944856,-2.4687401283396326,-2.780045493729913,1,-4.08140253426709,-1.396078103408771
0,0,-4.366987763066449,-2.4441095808957543,-2.0223268615736343,1,-0.3338799201164704,-0.5471740633248986
2,2,-8.460342813853241,-1.572990846440944,-0.8962600817924538,1,-3.2105116375849487,-3.891362479385297
0,1,-6.5960162215054545,-2.8768408409903623,-2.342628750086471,1,-3.5424158032421293,-1.4728173372650035
2,2,-7.205804432621302,-0.5533799742449161,-0.6681119343365226,1,-1.2895809303545556,-0.909605636440792
1,1,-5.547853344479865,-1.2386306570037982,-3.1529040144771443,1,-1.2775579054458832,-2.7253686180164713
0,1,-4.39133714019487,-3.337012268454193,-2.182420331355296,1,-0.8152827452816239,-0.4582612056159473
1,0,-3.973006430747344,-2.8363247457087963,-1.2163753652855054,0,-3.350986925427765,-1.863053812884873
0,2,-6.503776691636892,-1.7960341119592973,-0.3771089818975659,1,-2.6439272963185325,-1.1334117444788976
2,1,-5.79195249939281,-1.9215887570623766,-0.1300861575702843,1,-3.729460714583899,-4.663633175860291
0,2,-3.948237411695583,-2.6830549079524015,-1.4453780243881547,1,-1.1549886227828692,-2.1604437956792175
2,2,-7.73104312833769,-3.205685847173256,-1.050066695339928,1,0.5176373954935565,-1.1544484010988065
1,2,-6.8863581383327555,-1.1573253696763646,-0.30480494273219394,1,-1.9734592607345511,0.3843151487423375
2,0,-5.755163809890248,-1.8674941346514677,-1.216451014637637,1,-3.3857181940592693,-2.06833719432557
2,2,-7.8109279745310864,-2.3662852174470688,0.07165159669478993,0,-2.8192982802892326,-2.770674478859748
2,2,-6.546593169628576,-2.617823275076648,-2.10574498455434,1,-4.1942999504103655,-0.767401444003967
1,1,-4.838189003998551,-3.515800293985454,-2.847700317904564,1,-2.1074070874848645,-2.0888831578319866
1,0,-3.7895112441227257,-4.348229216617174,-2.4457897446529246,1,-0.721525892271651,0.3627827626647542
0,2,-5.826950635870832,-2.2671825068559404,-0.8799025346715978,1,-3.041681457413048,-3.0239399575649353
2,2,-7.37252509399236,-0.5664777465486979,-2.3965216593635907,1,-2.564975097712189,-0.10930832134976887
1,0,-3.391179066465114,-1.8622330940171072,-2.2214760402173748,1,-0.814745662490922,-4.545740885548309
1,2,-5.670281461220771,-2.143249252310421,-1.5121222912561953,1,-4.1048994682479965,-3.19278058664313
2,2,-7.207881828143866,-1.1843905520194487,-2.2820341618704854,1,-2.067257796436004,-1.1347533588366983
1,2,-5.949334467553326,-2.3186828193698226,-2.911196951492446,1,-1.8916698393931444,-3.5381520762234207
0,2,-4.370808637439054,-4.070004846513813,-3.146464764536483,1,-2.2899316433043415,-3.002424239625814
2,2,-7.789992656461576,-4.077018796080404,-1.275218598621234,2,-1.5041934677042383,-1.3710260475842084
0,2,-6.5384132569278455,-1.168730938770905,-2.1565261519285084,1,-2.4837973903583817,-1.8763814984957228
2,2,-7.769767049405756,-3.15403719361721,-1.312807424690477,1,-3.348940459034453,-0.45330835968403216
2,0,-3.637834813680512,-1.9724644589849718,-2.525345322432142,0,-1.2371109390247972,-2.6080958373458647
1,2,-7.095356115770345,-2.263384654445001,-1.2727622753461783,1,-1.8887752776485194,-0.31949419342529617
1,2,-5.073764997079229,-2.0245332310596282,-1.8145246758377578,1,-4.112800310944436,-4.338702282265118
1,0,-5.512219605991474,-2.460631423095283,-1.032127113519277,1,-2.6819552128499065,-4.388585159055841
0,2,-5.484044962644532,-0.8049838895945964,-0.11471576853111931,1,-4.6323968013250765,-1.5592271367371533
2,2,-6.753580958096167,-2.0491334023802277,-2.4520467121931526,0,-1.1208875086115182,-2.071422360086129
0,2,-5.893969977969123,-2.6149989642193936,-2.832481224017232,1,-3.093654893277944,-3.466455298099536
1,2,-6.934585856382423,-1.2953184919303278,-0.7148425722184547,1,-3.563105595297836,-1.7487412144347265
0,2,-5.104916514060246,-1.3273606914682794,-1.377629549001866,1,-4.375904539000065,-0.06381143596615146
1,0,-5.451365465374016,-2.089369689448098,0.37599175121520356,1,-1.008333123805927,-3.2724598797808944
2,1,-5.781139193702655,-2.905302712173856,-3.0063790148415377,1,-3.090476487531116,-2.82618538135606
2,1,-7.4587992265337855,-4.093121258984834,-2.8235795099701444,1,0.18806624737989286,0.49609103137972976
1,0,-3.921965200095748,-2.2727940215210847,-0.7839318067679233,1,-2.884588676414723,-3.242415289947191
2,1,-7.45761598363345,-2.6522022774960496,-1.4846997117562584,0,-1.2545345263406484,-2.0737154053824174
0,2,-5.639309223133533,-2.772645553812784,-1.4469902062843256,1,-2.5356098125525275,-3.0825899852727474
1,2,-6.440620067111088,-1.8089084796636932,-2.272690346923821,2,-3.2845390510491654,-0.2398078850805183
2,2,-6.440942152720474,-1.8195556472700434,-2.1037457138999462,1,-4.280163554145379,-0.4430933917566833
1,0,-3.8269274671446256,-0.818158276760413,-1.5316508154910933,1,-1.1615605086982845,-0.09845751422298943
1,0,-5.5667413024868715,-2.438052314280594,-1.2903615260023205,1,-3.285479183558681,-2.84794238921004
0,1,-6.412122645112181,-3.414064851440801,-1.4435121321200295,1,-1.761669935669039,-3.68391724490136
1,1,-6.929239069400923,-1.296788888595799,-0.3943924473051792,1,-2.74402549438294,-0.8912366006707487
0,1,-5.808503533951584,-0.7416517018472388,-2.17252620754749,1,-3.2178489826835097,-3.3719384840459075
2,1,-5.826731741539277,-2.144113580781961,-1.4228292370701123,1,-3.0469832643130093,-3.2531212442503614
0,0,-3.478090822500642,-4.581840454056619,-1.4404038660746568,1,-0.03471775325492654,-0.5734407121136924
0,2,-4.4315912632249175,-3.5873051020386666,-2.2266863761627103,1,-0.7974551312259098,1.4379382750020924
0,1,-5.765707693642704,-1.9952637923938918,-3.1637716753733285,1,-2.443029939995121,-3.0288903254804063
0,2,-5.811049363491403,-0.28175564990115953,-0.582002925743935,1,-4.437804390413383,-4.2625255785020135
2,2,-7.878452074291137,-1.1881608449402763,0.6588403430314937,1,0.8265244319274538,-1.2621520017333347
1,2,-7.858916330063705,-1.0910601317129203,1.2773227848486586,1,-2.5915174243511387,-1.3522895673071775
0,2,-4.326711628070066,-2.312798746215814,-1.429543991873576,1,-1.2162803343490634,-1.42481453200298
2,1,-7.97155337577682,-4.153484487350161,-1.9956559248640402,1,-2.555980876783689,-3.0899679956148938
0,2,-6.776521917727747,-1.9943577823362415,-0.766314277584731,1,-1.5159717473574226,-1.789471626574998
0,0,-3.351547447982763,-3.1670320420867757,-0.43679456692632046,1,-2.529842513464267,-1.8938562312367844
1,0,-3.3976125742658936,-4.676972618063032,-2.033066626377413,1,-3.1588374322959862,0.06909059002761775
0,2,-4.729457330175822,-2.0714582457689454,-1.4037169568605963,1,-2.169534770906779,-1.7903212899283385
1,0,-3.91707909854099,-2.356780968165606,-2.62740502099388,1,-0.5798260164209088,-1.1749469872955545
0,2,-4.012778137288812,-2.9343179397086336,-0.7817164777379788,1,-0.6110735530560796,-1.9006688051618161
0,2,-6.133896121049628,-2.2397200547849785,-1.6219680024758238,1,-5.368897146273561,-1.419828152071489
2,0,-7.234038494093227,-1.1851648288067902,-2.548249062702639,0,-3.5487468695393183,-1.0310839490249244
0,1,-4.433571427390807,-4.280070873192704,-1.0290338102517045,1,-1.392289370771788,-2.378158627786959
1,2,-6.669747156895189,-2.3423662761124637,-1.2987084392908932,0,-1.2828268732553907,-0.1848960484860076
2,0,-4.924248961617698,-3.7389210773686816,-0.6707343090879596,1,-1.4079023406514786,-2.27831294422944
2,0,-3.640492982028321,-2.1994869157151307,-2.1574842052763583,1,-2.681647244011706,-0.7802479088793008
1,1,-4.690089331411651,-4.464728767327238,-1.3023511465404638,2,-3.4701430953698074,-1.1886166127642679
2,0,-5.210666122548378,-2.044551863139132,-1.6654942855170352,1,-3.180358081054318,-1.9356706339288858
2,1,-7.439229303169975,-2.4377238746181895,-2.09963784636067,1,-2.5252636352471964,-1.1806995772677507
2,2,-6.324719449198506,-2.8888137776285836,-2.5061808402320196,1,-2.0988788639291083,-1.4026535919902963
0,1,-3.9035807024063,-1.8786229315347587,-1.7620486455875104,1,-0.6580061840771374,0.3891255417367214
0,1,-4.157050662665118,-1.4400563520794067,-2.3253927577038853,0,-2.8566461678083,0.47102399841760956
2,0,-5.274652376628544,-1.4488535769884185,-2.2487875690787242,1,-2.8834102495964338,-4.075418141325015
2,0,-6.434312626302282,-2.265836340007893,-1.0315285576331883,0,-3.491710517974605,-1.7390320959251746
0,1,-4.68613649977699,-0.5503435580472174,-3.2294930549598453,1,-2.35050449832612,-0.5834859660823857
2,1,-5.589972624274088,-2.676850454756139,-1.0896155282237057,1,-1.8575352644315173,-0.39052853294224077
1,1,-6.432804438047764,-1.410752219360474,-2.0817849040858105,1,-2.6839433296743476,-1.5040962845527668
0,2,-4.87397058314801,-2.694269817535155,0.7366386014357764,1,-0.9573638766757604,-2.240197510710168
2,0,-3.5110136084087387,-4.162723784255919,-0.8405125017563002,1,-1.7557000678221095,-2.967795473766264
0,2,-4.820520785051456,-2.1503275578248546,-0.8964584856326784,1,-0.48807150037631897,-1.6377239931785106
0,2,-4.886369907842821,-2.976943914460751,-1.6857975552145137,1,-4.449134993178553,-1.3383484500217442
2,1,-6.676222221015197,-1.747192487285031,-2.372000058793262,1,-4.034982721644041,0.04539923018140368
0,0,-2.856123419204258,-1.613922991616043,-2.1699278636855164,1,-3.2645542675504093,-1.9551665382337813
2,2,-4.307267156734921,-1.537150208975012,-1.4978191111403043,1,-1.9990128754799596,0.6250055384565982
1,2,-7.004600375403002,-1.1059131372306312,-0.5332301088140659,1,-2.6042012615884707,-0.24294991097419982
1,1,-6.403239801932378,-0.4817084491251449,-1.3740213957094936,1,-2.5427988411983704,-0.3703245861991673
1,0,-4.0621827334180844,-3.2667489551676345,-2.184165546114175,1,-0.91672662503066,0.6423738006091563
