c,d,e,f,g,h,i,j,a,b
2,1,0,0,1,1,0,1,-6.611975021925666,2
2,2,2,1,0,1,2,1,-0.27703088301238776,0
1,1,0,0,0,0,1,2,-1.6056571021446984,2
1,2,2,1,0,0,0,0,-0.05387067820034691,1
0,2,1,0,1,1,1,1,-2.3577180248218816,2
1,0,1,0,1,1,1,0,1.2471743864708804,2
2,1,2,2,1,0,1,1,-2.1271303784774442,2
1,0,0,2,0,0,2,1,2.676738185725683,0
0,2,1,0,1,1,0,0,-0.9988831291501858,2
2,2,0,0,1,2,1,1,-6.087765964931357,0
2,1,2,1,0,1,0,0,-1.5032737358737394,2
2,1,2,1,2,1,1,0,-5.1016963990111694,0
0,2,1,2,2,2,2,2,-1.0154589138219385,0
2,2,0,1,0,1,0,1,-3.297163003593548,2
2,2,0,2,1,2,0,1,-5.084515889411393,0
0,0,1,1,1,2,0,2,1.020727893829275,0
2,2,2,1,0,0,0,0,-3.1325025063468743,0
2,2,1,0,0,0,2,2,-3.0187030345430377,0
0,1,0,2,1,2,2,0,1.4948841442503455,2
2,2,0,2,1,0,2,0,-1.697486381039076,0
1,1,1,0,2,1,2,2,-2.837802757813584,2
1,1,0,2,0,1,1,2,1.1883899952418677,2
0,1,0,1,2,2,1,0,-1.7059487008034002,0
2,0,0,1,0,0,0,1,-1.7051104752857054,2
1,1,0,1,2,1,0,2,-4.710716265304946,2
2,2,2,1,0,1,0,0,-1.1121349526038562,2
1,2,0,2,0,2,2,2,-1.2716667682334344,2
2,2,0,0,0,0,2,1,-4.683166596142812,2
2,2,0,0,2,1,0,1,-8.316638912146555,2
0,1,0,0,0,0,2,1,1.2864434018140718,2
2,0,1,1,0,0,2,1,-0.5762420114536401,2
1,2,2,1,2,1,0,0,-2.182839400568034,1
2,1,1,2,1,0,1,1,-3.1516775490552384,2
0,1,1,2,1,2,2,0,1.4095314204940526,0
0,0,0,1,1,1,2,1,1.6400931575204336,0
1,1,1,1,1,1,0,1,-2.041865414808652,2
0,2,2,1,1,0,2,0,2.1006487417558772,2
0,1,2,0,2,2,1,1,-2.5279572693807175,1
2,0,2,0,2,2,2,1,-4.466551378487681,0
0,2,1,2,2,2,2,1,-1.529866278593757,2
1,1,0,2,0,1,2,1,0.8246370103318643,2
2,0,2,1,0,2,0,2,-2.434055845679862,0
1,0,1,0,1,0,1,2,-0.03407714716330054,2
0,1,2,1,0,1,2,0,4.411859052262331,2
1,0,1,1,1,1,1,0,0.2641090206512767,1
0,1,0,0,2,0,1,0,-2.457046267419683,0
1,1,1,1,0,0,2,1,0.17363514112264522,2
2,1,0,1,0,0,0,2,-3.3874028702020484,0
2,1,1,1,1,2,1,1,-3.746223173679269,0
2,1,0,2,1,2,2,0,-2.2835434940101025,2
1,0,2,2,0,2,0,1,0.747737862041401,0
1,1,2,0,2,2,0,1,-3.0303039574665283,2
2,0,0,0,0,2,0,1,-4.481107384220028,0
1,0,1,2,1,1,1,2,-0.10019830760422277,1
0,2,1,1,0,0,1,1,1.8354289715829415,0
0,0,2,2,2,2,2,1,1.989986880629973,0
1,2,2,2,2,0,1,2,-3.05974306628608,2
2,1,2,2,0,0,1,1,-1.218648259777539,2
2,0,1,0,0,0,1,1,-4.904681808430515,0
0,1,0,2,0,2,0,2,1.627665340219142,2
2,2,1,0,2,0,0,1,-7.106620496473717,2
2,0,1,1,0,2,2,1,-1.2983714999364295,0
0,0,2,0,0,0,0,2,1.8647573511184041,0
1,1,0,1,0,2,2,1,0.35436103765768917,2
1,2,2,0,2,2,1,0,-3.496395080601453,2
1,2,1,1,0,2,2,1,0.3328858668521877,2
2,1,2,2,2,0,1,0,-3.623036790286084,0
1,0,2,2,0,2,2,1,3.6388432439940757,0
1,2,0,1,0,1,2,2,-0.038460003108329255,1
2,0,1,2,0,1,2,2,-0.035437159708398,0
0,0,2,0,1,0,2,1,3.8209318810628536,2
0,2,2,1,2,1,2,2,-2.0083943765954424,2
1,2,2,1,2,0,2,2,-2.3357393394765626,0
0,0,1,2,0,2,1,1,4.580367155255981,1
2,1,0,2,1,0,1,2,-4.894815549154874,2
0,0,0,2,1,0,1,1,2.4593429891156573,2
1,2,1,1,1,2,1,1,-1.8899029179444229,2
2,0,1,1,2,1,1,0,-3.7872649991321268,2
2,1,2,0,1,0,1,0,-2.0153769031812323,0
2,2,0,0,2,2,2,0,-6.966556184531473,0
1,2,2,0,0,0,2,1,1.8566976707266436,0
2,2,1,0,1,0,2,2,-3.624867105339816,2
0,2,1,0,0,1,1,0,2.268087055960079,0
0,0,0,2,2,2,1,1,-0.7824917071936452,2
1,1,2,1,1,1,2,2,-0.6778810917587892,0
1,2,2,0,0,0,2,2,-0.7495424479371199,2
0,1,2,1,1,2,0,2,-0.12805409607297547,1
0,1,1,1,1,1,1,1,0.6175518961522828,2
1,2,1,2,2,0,2,1,-1.5249336612415403,2
1,0,2,2,2,0,2,0,-0.4909621904050774,2
2,2,2,1,1,0,2,1,-1.349757490577059,2
0,2,0,2,0,2,1,1,2.190573926408444,2
2,2,2,2,0,1,1,0,-0.8090438592062964,0
2,2,2,1,2,0,1,0,-4.28843351160456,2
0,2,0,0,2,2,2,1,-2.4873378185679926,0
1,1,0,2,2,2,1,2,-3.2679812674700703,0
1,0,2,1,0,2,2,2,1.4867708956610373,1
0,0,1,0,2,1,0,1,-2.1717982641275464,2
1,0,2,1,2,0,0,1,-2.3283496398762917,2
0,2,1,2,1,0,1,0,0.06976797511049804,2
0,0,1,1,2,0,2,2,1.4228968690762358,2
2,0,2,0,0,1,1,0,0.7510485785477323,2
2,1,1,0,1,0,0,1,-2.9325956247393954,2
0,0,0,0,2,0,1,2,-1.4316635807879197,0
2,2,2,2,1,1,0,2,-3.6747589117716535,0
2,2,2,2,1,1,2,2,-2.3874414561762967,0
2,0,0,2,1,1,2,2,-2.370950377751278,0
0,1,2,0,0,0,0,2,0.4964692250582186,1
0,2,1,2,2,0,1,0,-1.3889537523535345,2
0,1,2,1,0,2,2,0,4.452399494670821,2
1,2,0,1,2,1,1,1,-4.469292866681693,2
0,1,0,2,1,2,1,0,2.12775514443993,2
0,2,2,2,2,2,2,1,-0.6084954754014906,1
1,2,1,0,2,0,0,0,-3.807908755882928,2
1,0,1,2,1,0,0,1,-1.3583078983067272,0
0,2,0,2,1,1,1,1,0.2413832772070499,0
2,1,1,1,2,2,0,1,-7.037815349100161,2
0,1,2,2,0,2,1,2,0.7096862425789177,2
1,0,1,2,1,0,1,2,-0.776090437058949,2
0,2,0,0,0,2,1,1,0.1472228389515362,2
1,1,2,1,0,2,1,0,-1.3549585127920083,2
0,2,2,0,1,1,0,1,1.113455769849903,2
1,1,1,2,0,1,2,0,2.805116798872751,0
1,2,1,1,1,2,0,0,-1.682357006366024,0
2,0,2,1,2,1,0,0,-5.062304174255522,2
1,1,2,0,1,1,2,2,-0.7210106126448621,2
2,0,2,2,1,2,0,1,-3.0490883728795612,2
1,0,2,0,0,1,2,2,0.6798132706388114,0
2,0,0,1,2,0,1,0,-3.8027119854299416,2
2,1,2,1,2,1,1,1,-4.685016757187815,2
1,0,0,2,2,0,0,2,-2.2166036366323647,1
1,2,2,1,0,2,0,0,-0.5678522557712687,1
0,2,0,2,1,1,2,1,1.650993685205627,2
0,2,1,1,2,2,0,2,-3.9537645347906976,0
1,2,2,0,1,1,2,0,0.1793599730906844,0
0,0,2,2,1,2,2,0,5.263608557945813,2
0,2,0,0,1,1,1,2,-1.6935898653448427,0
2,1,1,0,0,2,1,1,-4.798732399741882,2
0,2,2,1,2,0,0,0,-3.055421444475644,2
0,2,0,2,1,1,2,2,-0.6246538327642719,0
2,0,0,2,1,0,0,0,-3.49625375586391,2
0,2,2,2,1,0,0,1,1.5049031564251003,2
2,0,0,0,1,1,0,2,-4.304286281760276,2
0,1,2,0,2,2,2,1,-0.851079759141925,2
1,1,0,0,1,1,2,2,-0.9109891485783324,0
0,2,2,0,0,2,0,2,-1.4319930651937174,2
2,2,0,2,0,2,1,2,-3.9608066755869418,2
2,0,2,1,1,2,1,2,-2.122841483379838,0
2,1,1,1,0,2,2,0,-1.4406604584829519,0
2,0,0,2,2,1,2,1,-3.7556358493039403,0
0,1,2,2,0,2,2,0,2.0203765214452694,1
2,2,2,2,1,2,2,2,-2.9362851171522575,2
0,2,1,1,0,2,2,2,-0.8326646764282968,2
1,0,0,2,2,1,2,2,-1.8494441526870389,2
1,1,0,2,2,0,2,1,-1.2285991511594019,2
0,1,2,0,2,0,2,1,-0.47275601312570864,2
0,2,1,0,0,1,1,2,-1.4594804302327207,2
2,2,0,0,0,0,1,2,-3.3023566839089367,0
2,2,0,0,2,1,2,1,-4.681433969638313,0
2,0,1,0,1,2,0,1,-4.57833179710176,0
0,1,2,2,0,2,1,1,1.804673469379696,1
0,1,2,2,0,0,1,0,5.268076852793849,2
0,1,2,2,0,2,0,0,3.031295367310978,2
2,2,0,1,1,0,0,2,-5.395624905939206,2
1,2,1,1,0,0,2,1,1.1425496929340357,1
0,2,0,0,0,2,0,2,-0.010146164347433206,1
0,1,2,0,0,1,0,0,-0.3182861910290493,0
1,0,0,2,1,0,1,0,0.35221657845429255,1
1,1,0,0,1,0,2,1,-1.6988920131061844,0
1,2,0,1,0,2,1,2,1.2918889389938313,2
1,2,0,0,2,1,1,1,-4.577400975614461,2
1,0,1,1,2,1,2,2,0.11940033742768574,0
0,0,0,2,0,0,1,0,5.761952353291445,0
2,1,0,2,1,1,0,0,-5.676622367082675,2
0,0,2,0,1,0,2,1,4.769633994113103,1
1,0,2,1,0,2,2,0,3.3411394157182657,2
2,0,0,2,1,0,0,2,-3.932521473798724,2
0,0,2,2,2,1,2,0,-0.6760002105279725,0
1,0,1,1,0,2,1,0,3.47422121028924,2
0,0,1,0,2,0,1,2,-1.0737169169401697,2
1,1,2,0,2,1,1,1,-2.367984115524573,2
2,1,2,1,2,2,0,1,-6.738600039976299,2
0,1,1,1,0,1,2,1,4.765357130238221,2
2,0,2,1,0,2,0,2,-2.788943987121957,2
0,0,1,2,2,0,0,0,0.9881051860967496,0
1,0,0,0,2,2,2,1,-0.23800385747898245,2
1,0,2,1,2,1,2,0,1.2273006813160778,1
0,1,0,0,1,1,2,0,2.318588771068681,2
0,2,1,1,2,1,2,1,-0.8536881123382666,1
1,0,1,0,1,0,2,0,1.6373434440404362,2
2,1,0,2,1,0,1,0,-2.3496645172147796,0
0,1,0,1,1,1,0,0,0.8147367964037511,2
2,0,0,0,0,1,1,2,-4.422544631472289,2
2,2,0,2,0,0,1,1,-1.2659704043501754,0
2,2,2,2,0,2,0,0,-1.1081923294314822,2
0,1,0,1,2,2,2,2,-2.0465084953081245,2
1,2,2,2,1,0,2,0,0.49326521698594966,2
0,1,2,2,1,1,2,1,2.868849676798184,0
0,2,2,2,0,0,0,0,2.099265184370291,2
0,0,2,1,1,0,2,0,2.8207126948958097,2
0,0,0,1,0,2,1,0,3.110439705355235,0
0,2,0,0,0,2,1,2,-1.0737434290413903,2
0,2,1,0,2,0,1,0,-1.813043723261892,0
2,2,0,2,2,2,1,1,-6.096967115551148,2
1,0,2,1,2,0,0,0,-3.853262527605886,2
2,0,2,0,2,2,1,2,-4.818566457961358,2
2,1,2,1,1,0,2,0,-1.3135094599826813,2
0,2,2,0,2,1,2,0,-1.3742236229619,0
2,0,1,1,2,1,1,1,-1.583884110029882,2
2,2,2,2,0,1,0,1,-5.11984228800133,2
2,0,1,1,1,2,2,2,-2.344143667347233,2
1,1,1,0,1,1,2,0,-1.8650490159879958,2
1,1,0,1,0,1,1,2,-0.22995369708311436,1
2,2,0,1,2,2,0,1,-6.977262955532005,2
1,0,0,0,0,1,2,1,-1.002372473206063,2
1,1,0,2,0,1,1,1,1.373422000254214,2
0,0,0,2,1,2,2,0,3.135389473879079,1
0,0,1,1,1,0,0,0,2.659573549273428,0
0,0,0,0,1,1,0,1,-0.7040108586986593,0
1,2,1,1,2,0,1,0,-3.6752836762693226,2
0,0,0,2,2,0,2,1,-0.491688121247694,2
1,2,1,0,0,2,1,2,-1.9460724924309154,2
0,1,2,1,2,2,0,0,-0.9494453713266102,2
0,0,0,0,2,2,2,0,0.7782900898001323,0
0,2,2,2,0,1,0,1,-1.1650937207727303,0
1,1,0,0,2,1,1,1,-4.313108207573315,2
2,0,1,0,2,2,0,2,-6.851494940881844,2
2,1,1,2,0,1,0,2,-2.994426955270807,2
0,0,1,1,2,2,1,0,-2.3130243715226277,2
2,0,2,0,1,0,1,0,-1.42436559063572,0
0,0,2,2,2,0,1,2,-0.6308208596677767,2
1,0,1,1,2,1,1,2,-2.3074256914725146,2
2,1,2,2,0,2,1,2,-3.3797724713828026,2
2,0,1,0,1,2,1,0,-2.686277928585443,0
2,2,2,0,2,1,2,1,-6.128420576214761,2
1,1,0,2,2,1,1,1,-4.457701184536953,2
1,1,0,2,2,1,2,2,-3.6093079538833948,2
1,2,2,2,0,1,0,2,0.8021606757167996,0
1,2,0,0,2,2,1,2,-4.190599870713133,0
2,1,1,2,0,1,2,1,-2.2594885764055395,2
1,1,0,0,0,2,0,2,-0.6185098761879866,2
1,1,1,0,2,2,1,0,-3.738897630867666,0
0,0,2,0,2,2,1,1,1.006467240385896,2
2,0,0,0,0,1,2,2,-2.857858602096689,0
2,2,1,1,0,1,0,0,-2.9301239753499364,2
0,2,2,2,2,1,0,2,-2.4087177649978715,2
2,0,0,1,0,1,1,0,-0.44060463124645305,0
0,1,0,1,0,1,0,0,0.27212862769162505,2
2,1,2,1,0,1,0,1,-1.039749719324175,2
0,1,0,2,0,1,0,1,0.6677980993540883,2
0,1,1,1,1,1,0,2,1.4201059645344065,0
2,2,1,1,0,1,0,0,-2.904579048557653,2
2,0,2,1,1,0,2,2,1.1553136886730164,2
1,1,2,0,0,1,0,0,-0.9502224107064887,0
2,2,2,0,2,1,1,1,-7.988098000475371,2
1,0,0,1,0,0,1,2,-0.032133988383512335,1
0,2,1,2,2,0,0,1,-1.5772103868056402,2
2,2,2,2,1,2,1,2,-4.216415405993873,2
1,2,2,2,0,0,0,0,2.3704914772684478,0
1,0,0,2,2,2,2,2,0.07765132259074714,2
1,0,0,1,0,0,2,1,2.1238396057172597,0
1,2,1,1,1,0,2,1,1.2206285846061773,1
2,1,1,0,1,2,1,0,-3.123843327293033,1
1,1,2,1,2,2,1,2,-2.4579384090188556,0
1,0,1,1,2,0,1,0,-1.5460973811861485,2
0,2,0,1,1,1,1,2,1.0084492904630946,2
1,2,1,1,2,1,2,1,-1.5595761892613664,0
1,1,0,1,0,2,2,1,0.3706692246103751,0
2,0,0,1,2,0,1,0,-3.3912425122270413,0
0,2,0,0,1,0,2,2,0.5719205413783358,2
0,0,1,1,2,2,2,1,-1.6197169817546921,2
0,0,2,2,2,2,1,0,0.5451845291371855,1
1,2,1,1,0,0,0,0,-0.8316241582868549,0
2,0,2,0,0,1,2,0,-0.3259192263837116,0
1,2,1,1,1,2,1,2,-0.9684916331685526,2
2,2,1,1,0,0,2,1,-0.804429282464159,0
2,1,1,2,0,2,2,0,-1.9079459698754913,2
0,0,2,1,0,2,0,2,2.2911676362640576,0
1,2,2,0,0,2,0,2,-4.2303311887839286,2
2,0,0,0,0,0,0,1,-1.7307654364687521,2
0,2,0,0,2,2,1,1,-3.791321158955941,2
1,1,2,2,1,0,0,2,-0.4819132892454173,0
0,0,1,1,1,1,0,1,2.170060053752981,0
2,2,1,1,1,0,0,1,-5.612819971678392,2
0,2,1,2,2,0,1,1,0.9709224134755345,2
2,1,2,2,1,1,0,1,-2.6564087704164985,2
0,2,2,0,2,0,2,2,-2.6885259785596105,2
0,0,0,2,0,1,2,2,1.0398793165795124,2
1,0,2,0,1,1,2,1,0.41567956432583786,0
1,0,2,0,2,1,0,2,-4.351793363266879,2
2,0,0,2,2,2,1,2,-4.1610588972415545,2
0,1,1,1,2,1,1,0,-0.6168125301951332,2
1,1,2,1,2,2,0,1,-2.498166134764385,0
1,2,1,1,0,0,0,1,-1.7002464781431652,1
0,1,2,1,1,0,1,1,1.551137066713598,0
2,1,0,0,1,2,2,0,-2.9247172878242234,2
1,2,0,1,0,1,2,2,1.7129285499161924,1
1,0,0,0,0,0,0,0,-0.5623044524857738,2
1,1,2,1,1,1,1,1,2.210819643413277,0
1,1,2,1,0,0,2,0,0.43608893730149156,1
1,0,0,0,2,1,0,2,-3.282072591064261,2
2,1,2,2,2,0,2,2,-4.103702267488435,2
0,2,1,0,0,0,1,0,2.3139007715186675,2
1,0,1,1,2,2,1,1,-2.2090691137134773,2
2,1,2,0,1,0,2,1,-1.176480467888058,0
0,0,0,1,1,1,1,0,1.9202733385054178,2
2,2,2,0,2,0,0,1,-7.966613045572147,2
0,1,2,1,0,2,2,2,2.520212837061818,0
2,1,2,1,0,1,0,0,-3.3629699539040976,0
1,1,2,0,0,1,2,0,0.7661515054870254,2
1,1,1,2,0,2,2,2,-1.5334826802260526,2
0,2,2,2,1,1,0,0,1.7880035854881282,2
0,0,0,0,0,1,0,0,0.9515143701764173,2
2,1,1,2,1,1,0,0,-2.766659780843481,2
1,0,0,0,1,0,0,0,-0.11668219677078828,2
0,1,1,2,1,0,0,2,-1.4493814616360723,2
2,2,1,0,0,2,1,2,-4.9781561772309235,0
1,2,1,0,1,1,1,1,-2.197082481859301,0
0,0,1,1,2,2,1,0,-0.23709388012613308,0
1,0,1,1,2,2,0,1,-2.206825371185512,0
0,1,2,2,1,2,2,2,2.979777971790051,2
0,2,1,2,0,2,2,0,2.618409741893981,2
0,2,2,0,0,2,2,0,3.1973722863572993,2
0,0,1,0,2,2,1,2,-3.1932184196758246,2
0,0,0,2,2,2,2,2,-1.1387617760650022,2
1,1,0,1,0,0,1,1,-0.5040537931644059,2
1,0,2,2,0,0,0,2,1.3345288645197977,0
2,0,1,1,0,0,0,1,-3.103218569402567,2
1,2,2,2,1,0,1,1,1.2878561803663915,2
1,0,2,2,1,2,0,2,-0.3719365236103569,2
1,2,1,1,2,2,2,2,-2.964681455166748,0
1,0,1,1,2,0,2,1,0.0816151374620313,2
0,1,2,1,2,0,1,1,-2.1589863918772276,0
0,1,2,2,1,1,1,0,3.706880028406428,2
1,2,0,2,1,0,2,1,0.07909773662559827,1
2,0,1,1,2,2,1,1,-3.964226127010286,2
0,1,2,1,1,1,1,1,0.8016267510789258,0
2,2,2,2,0,1,2,2,-2.7950620503021386,2
1,2,2,1,2,1,1,2,-3.549302320539397,2
1,2,1,0,1,2,1,0,-0.21786520368448214,2
2,2,0,1,0,2,2,0,-0.764930113287442,0
0,2,0,0,0,2,0,1,-2.1981760424819057,2
1,0,1,1,0,1,2,1,2.2613650268926055,2
0,0,0,0,1,0,2,2,1.4666116766327038,0
0,2,1,1,0,2,1,0,1.9838261686370906,0
2,0,2,2,2,2,1,2,-4.456368754042711,2
0,0,0,0,2,2,2,0,0.22415472933802644,2
1,2,1,0,0,2,0,2,-2.3018346435800177,2
0,1,2,0,0,1,2,2,2.376700625446002,2
2,0,0,0,0,2,2,0,-1.3909634299365001,2
1,2,1,1,1,0,1,0,-1.0451273309122127,2
0,1,2,1,2,2,2,1,0.4638346845217589,2
1,1,2,1,1,1,1,2,-0.13763942125397305,0
2,1,2,0,0,0,1,0,-1.7144611703817838,2
2,2,0,2,2,0,2,0,-4.563269970852298,0
1,1,0,1,1,0,2,0,0.003173148000848447,2
1,2,2,0,2,0,1,1,-4.547036326797613,2
1,2,0,1,0,2,2,0,1.2641618305180788,0
2,1,2,0,2,1,1,2,-6.640658441456233,2
2,0,2,1,1,2,2,1,-0.1176448675353794,0
1,2,1,1,1,2,2,2,-0.6335063950524449,1
1,1,2,2,1,0,2,1,0.7346964648890039,0
0,1,2,1,2,2,2,0,0.5035947824936726,1
1,2,1,2,0,0,1,0,0.8886875145783674,0
1,2,1,2,0,2,2,1,-1.0206028365103412,0
2,1,2,0,2,2,2,2,-6.209423824978706,2
1,2,0,1,2,1,0,0,-3.594410319874455,2
2,2,1,2,2,2,0,0,-7.2994738930617284,2
1,0,1,0,2,1,2,0,-0.015962175036751125,1
0,2,0,0,2,2,1,0,-1.4035294842638857,2
0,0,0,1,0,0,1,1,3.737213139055343,2
0,0,2,1,0,1,0,2,1.6224756885967095,0
0,0,0,1,2,0,2,2,0.2801095366014276,0
2,1,0,1,1,2,0,1,-4.927850260758911,0
2,2,0,2,2,2,2,2,-6.337590960177264,2
1,0,2,1,0,0,2,2,1.7994255098596663,0
2,2,0,2,1,1,2,0,-2.5643576516941193,0
1,0,1,1,1,1,2,0,1.673902681929616,2
0,1,0,2,2,1,0,0,-2.5412110036842845,2
2,2,2,1,2,1,0,2,-8.728153863314388,2
2,1,0,2,2,1,0,0,-4.166849705997809,2
1,2,1,2,1,1,1,2,-2.9462784394200456,2
2,0,1,1,1,2,2,2,-1.8233119402796,0
1,0,0,2,2,2,0,0,-2.280161185081824,0
1,0,1,2,0,0,2,0,2.4161380642406787,2
1,0,1,1,1,0,0,0,0.16055012740541288,2
2,2,1,0,1,2,0,2,-4.77792925766746,2
0,0,1,1,2,1,0,1,-1.3089247388087624,2
2,2,1,0,2,2,2,1,-7.296339992277043,2
1,0,0,2,0,2,2,0,1.1415417172921918,1
0,2,2,2,0,2,2,1,0.9780562490104037,2
2,2,2,0,2,1,0,1,-7.73258122187055,2
1,2,0,0,1,0,1,1,-1.9090486585851327,0
0,0,2,1,1,2,1,1,3.018595830530592,2
2,0,1,0,0,1,1,1,-1.1377035915128557,2
2,2,1,2,2,0,2,0,-5.594098298774019,2
0,1,1,0,2,2,1,2,-0.5448015535530906,2
2,0,1,1,0,2,0,2,0.5844847571954879,2
2,2,2,0,1,2,0,0,-4.157843276120584,2
0,0,2,1,2,0,0,0,1.0507102459971742,1
0,1,1,1,0,2,0,2,0.6764819212947598,2
2,2,0,0,2,1,0,0,-8.856332148137792,2
0,0,2,1,0,0,1,2,3.2356238438893055,0
0,2,1,1,2,0,1,2,-2.1701228425456764,2
2,1,2,1,1,1,1,0,-2.100285331227989,0
0,1,0,1,0,1,0,2,0.3095499836871006,2
0,0,1,0,0,1,2,0,2.957675720597772,1
2,2,1,0,2,2,0,1,-7.03875360242934,2
1,2,1,2,0,0,0,0,1.0608939064222271,2
0,2,2,1,2,2,1,2,-1.7539613078389529,0
1,1,2,1,1,0,2,0,2.2527605838922122,2
2,2,0,2,1,1,0,1,-5.588435570675186,0
0,0,1,0,2,2,1,2,-0.29174321463425557,0
2,1,1,1,2,1,0,0,-3.9775453096594315,2
0,0,2,0,0,0,1,0,2.6797034362464696,0
1,0,1,2,2,1,2,2,-0.621413673849653,0
0,0,2,0,1,0,1,0,2.4294972902372454,2
0,1,2,2,1,2,1,0,3.189020962567785,2
2,1,1,2,0,1,1,0,-0.6959004299129179,0
0,1,2,1,2,0,1,2,-0.10270996605856941,2
2,0,0,1,2,2,2,1,-5.907426037217194,2
1,0,1,1,1,1,2,1,0.23105295633966516,2
0,2,1,1,1,1,1,2,0.5856250314086872,0
2,0,2,1,2,2,1,0,-0.8261397653621945,2
