a,b,e,c,k,f,d,g,h,i,j,n,l,m,o,p,q,r,s
0.6930132316128108,7.63179899729002,6.976361601027841,0.8140429479241844,-26.403021366929604,-18.641792165681935,9.461654470094963,-23.3993844354869,60.08632429398734,-50.282874509479775,26.73276719312032,17.441586065028247,-25.24898566368037,24.77919895568638,-2.855690799416561,54.00093069781088,-46.118062311380335,-76.92769782894815,27.938830484782134
2.3220676953843826,4.642838424795496,5.887190531795939,1.0466212521988472,-23.38699559768887,-14.966806215541064,1.0776322869923174,-16.83394725413869,47.722382537468654,-39.808424436472464,24.321675646462957,23.16763479353756,-22.467783719980176,18.49896719966796,0.6368894510636047,58.603160748775196,-38.05252813279963,-72.74276711287162,27.12352856714932
1.4932220070456759,6.553946910074043,5.513816855585819,-1.2757583531166539,-22.002623110380167,-12.515387374255095,7.2976005800386075,-24.824338972872702,53.56015291599712,-41.80177131540911,22.51642074889208,17.276801083836858,-20.20691231178473,23.032243269602827,-0.0026705775437180224,58.00882469200731,-44.31686775119426,-71.91498184363817,28.697471439335843
2.094532949969321,3.9160101205894904,5.942839602144887,2.1670939938054157,-21.655893653829636,-15.836843218193147,-0.6088356429877859,-14.576147505936559,45.341617691951946,-41.608881070962404,24.417968930307882,25.0322965093548,-24.34794892178904,15.990499661094578,1.4445060800841585,58.23363191719559,-35.798965915846594,-70.45932852840964,24.767770076022973
-0.42584377526543515,4.790341044745614,4.264737750924797,0.08016973613844303,-16.535166841976476,-10.810533239972553,4.534266696227057,-19.5797195785115,48.99024710023006,-43.45723641678704,18.0929696762604,23.947944423940424,-15.475492448954231,20.977982846696943,3.2179424648420496,55.285649889355625,-35.86909520011025,-68.09930364797324,31.12318534574763
2.5208618676531147,3.9842783095868843,3.787432978753996,0.5284146750589933,-17.725687792735112,-13.997511206305001,1.976988950339685,-16.403874429551962,45.277953048779686,-37.540950909084266,22.17537394226273,22.794652459224967,-19.99335111949015,15.707330333967942,2.444051030024389,58.31473765298014,-38.49956221270937,-69.45823237859038,26.75511439635646
3.8790869868938964,4.83237916435684,5.484393482834108,2.558423579398603,-26.465260629881456,-19.50993979530632,0.9918472710658398,-15.01159305742178,49.74222056731707,-42.22745008028839,28.82771694284477,20.55291648560212,-29.914086467137246,14.70914308287446,1.1014139459061192,60.23658194055206,-40.63832711580765,-71.9625680242422,25.363183814666957
-0.9493093023606154,6.586365600624488,3.5138995371461923,-0.7334991570638951,-17.404367072144872,-12.382854894434944,8.680559442237033,-24.42072217326571,53.150252273419035,-45.94809320533396,20.677696176626252,19.179615147692143,-16.843600085806912,23.596427635360172,0.3836572758010357,54.43514525023244,-42.12499495048779,-70.52904078421423,27.002714758719886
-0.7961324320717476,8.033892247631345,3.041983192358248,-0.9670632079840552,-18.253014182811146,-15.057210902358523,11.87827078634294,-25.18957845415632,54.0190986361833,-48.270430068702474,23.782674299256914,19.22810701810955,-17.88578469587884,27.068007278882927,-0.9888218169968874,54.42141042412151,-45.36312941853974,-73.58375619681738,30.495580708387816
3.3344891066670996,4.39683856622573,7.903680160656623,0.1423372627423657,-23.897569220095956,-14.589995161563504,0.8991394308813253,-18.42373950874886,49.19407653296239,-38.2244378456435,23.50690306530172,20.746958890806482,-24.785102172966052,21.201775253100255,0.9738571040425186,63.21321606994096,-38.67824506073933,-71.86277427741629,25.84485085898141
0.4974997179330818,5.992103664903996,4.130888168174767,0.25150308121970827,-19.11765399423878,-13.909811080599313,6.375724438763332,-21.805087698276267,51.20972075488497,-45.77301698352028,24.194786601405028,21.66029932383185,-18.675951120231407,20.49147466647228,0.9429701336328857,57.117851736797974,-40.443630295168845,-71.76491215390585,28.908299498485146
3.460883465467224,6.714356511398115,5.278205146405625,1.1625160590943124,-28.55990819828998,-23.524396047879367,5.309316944599686,-20.474241632270626,52.76205805305661,-44.249685784721215,28.630272991783475,17.99582290860088,-26.86719724812008,18.92779075571823,-3.959119567816728,58.96615850562956,-45.99266576719453,-76.91484895891355,24.47892993319638
0.03085376016906316,8.497960260603671,3.3186886494375862,-0.659069724691683,-20.911076989646656,-18.21508664845831,10.673545452366069,-26.468401965302593,53.42955345099071,-48.83289129755718,26.736396746006985,17.06683334591216,-18.312941989155217,25.202048281000938,-5.644615541315201,56.44231639609203,-46.176177160684325,-74.69980558519231,26.42856334084674
3.556044078261573,6.290126827842609,4.4534706713649825,-0.04011936364241919,-21.6169117344273,-17.755530410544292,4.150566008770174,-21.912629506383986,50.42510420463898,-40.43226639478022,27.610423989128947,17.272329745842157,-23.13375138169361,20.34695711001378,-1.493753694059702,59.93638792282443,-45.263889231498325,-75.50405831964012,25.45081888013629
1.0972297557400423,4.687270609818933,4.452636181928489,0.10682362354516378,-18.706208592663504,-12.223180244677696,3.2443940300874012,-21.341266144368113,46.91451368222645,-40.88904823118322,20.4669385603467,22.53084288820789,-17.212667942497788,19.188148737488913,2.545277052998225,58.582717093531336,-37.065039588777985,-67.4034708894295,28.654207495163988
1.3326838162578265,6.359281217392547,5.073419498868864,-0.1251822971267987,-23.73395784875886,-16.543939142530874,4.733786558027354,-24.210569535471897,49.827106256841375,-43.64505609125337,24.810565219840477,21.00116128785403,-20.234780903631783,23.22425727472742,-0.10019592152721757,58.047644454436586,-41.23976487667231,-72.46445161049067,28.20876304788253
3.7597856755752037,5.012246264970212,6.676842863017729,-0.4208087140750426,-22.317643664082972,-16.880461255503885,0.8553686205416405,-22.18720604325586,48.14863141975128,-37.42846029939485,23.012905120468805,20.08707819452553,-23.233557690371043,20.524576794216742,-0.582211813121782,62.658748248230985,-38.33217390451827,-72.46658435180517,24.65707726164038
0.18089361579508734,8.85163396016336,5.875424892165354,-2.1163050268493895,-22.291077652578828,-15.94276649485764,13.798248021104133,-30.96419523557584,54.77000728574363,-48.167706475173645,21.60262873063064,17.243649980792824,-18.14381629747382,31.663626631835985,-2.1487243451888403,57.202454931556254,-45.91068785314004,-77.02674596051362,30.08956712350014
-0.8953842380073875,5.374400170774028,4.2829497446404785,-0.223392958827072,-16.845982314583043,-9.596274996328455,7.076245264905151,-21.689516420251863,50.58860957265134,-43.670237764347405,19.86792721733753,22.644282498405257,-14.471404905295795,23.928043124892874,1.8651259946311085,54.75710360091204,-37.666300886080684,-66.93841116416117,29.72007814095071
0.019654452743102735,6.637196596172958,3.9970907462158705,-3.149416473796279,-15.542523000251421,-11.600704843174347,7.429087054561312,-28.442303982995846,48.60886918445265,-39.84119718239723,17.70897401700533,19.291916761182858,-12.497001254923473,27.502275796333546,0.24995788826131693,58.31252638957428,-37.177792288787074,-72.41479845069102,28.58421682102861
1.6932783898819115,2.7579647113252284,2.652143552110776,0.5319332175259821,-13.034563636362327,-11.393782773871028,-2.016329005825675,-16.695096727581443,36.165413648935136,-34.412867729068346,19.760667187473647,27.127157280436784,-14.904912119873105,14.30117239089038,5.265764478164128,61.132474923146304,-31.302651340251945,-66.38981684917391,27.59698698563755
-2.0557899791234657,5.3761085162230815,2.6809302724326867,-1.684495046373888,-11.752593398782516,-6.311721271711939,8.012189494994365,-18.675678630703334,44.14375029891215,-38.85440396070776,14.666081271836854,26.278502697208904,-12.190222181596344,22.51280655699062,4.77220290193781,57.95506136029138,-35.02068577944147,-59.41154297756891,30.80979692098664
2.0372125311020444,7.739049019259829,6.740698040115538,1.409909686728458,-28.252377155690166,-21.56657972643791,9.271536338141452,-22.674874261129244,63.19431159771423,-48.947865261044484,28.930977503416706,16.924556592568198,-28.021971512671644,22.458106025089094,-3.4338280236590624,56.01111981493611,-48.19555238271961,-76.30133927698766,27.401892334658687
-0.14792584082918792,6.290871754182973,4.253208616147514,-1.0770825346451915,-17.212158988747493,-11.502261046768313,7.618338275301842,-25.00213849722691,51.920755685736324,-42.69510048708065,21.145565530118652,21.893140716225687,-16.447367116438162,26.032770642917228,-0.1921246928648852,55.39481343324695,-39.44656617566913,-68.4311867371938,27.27440306695855
2.9852888194450067,5.568510850431766,7.523606297514711,1.2543924297218747,-27.61287667128805,-19.9639539244199,4.3745207564425,-18.204276462114933,57.64619075453976,-42.474545567075815,26.097094651424108,21.375904089103013,-25.496260690626656,20.38430712357573,-1.9130138333219615,59.424851429740784,-43.00538164229023,-72.19312344065463,24.54603938495887
-3.5949201035249585,8.292924568302345,0.18608561746351215,-2.361589798287941,-9.553423967110215,-8.31345867881375,15.174606013215078,-26.73458911113653,41.030527631640595,-43.328178339345676,18.85917228224455,22.849886194234717,-5.81539626334275,28.381837821176553,-2.9482408930614246,54.092854272331564,-43.42446507688933,-65.80741773983495,30.2837380267493
-0.6082605984794474,7.584671499469566,5.832113789406529,-0.7261526669293272,-22.230540171390302,-13.116567994681782,10.88438457856656,-26.33505002723667,57.47270460906523,-46.333873979788784,22.751590544573,18.135791716133998,-20.34379354575438,27.015110893624446,-0.7940855951031507,54.28309034059556,-43.20815412454605,-71.8388412676512,29.581733568530204
-2.280034642284922,5.020431298419489,0.8286366472996884,-0.5254061311918851,-8.383192289767441,-6.617788873366156,6.096563951740566,-16.441318352938875,38.92016465394343,-39.33408885925595,15.735939217658267,26.868316200626776,-5.496655674765979,19.489914618719443,0.5593450583985957,53.364894807035405,-40.41209232041539,-57.93684727157613,32.16035915307561
-0.6819449572370984,6.002793806144886,4.159726002184082,-1.2182514673600777,-17.27060868016189,-10.3773112818289,8.769001244900226,-22.265767934885396,52.2399497628483,-43.37810070233198,18.220630356795912,20.10287596486204,-15.790484436173085,25.19276684627565,4.352082979043066,53.21859606306163,-39.51881448931401,-71.04873406873374,31.789682325613988
1.313060777523748,5.766792061959264,3.4268400434385846,0.9755813200698047,-21.823608737307698,-16.203721680395034,4.701668031241266,-19.724420445092115,49.5000195607979,-44.93536341970296,23.44182205369751,21.465079294413034,-22.012797170497958,17.596960785208903,0.6622925171682568,55.748086524260906,-38.55833583954339,-70.42305597395097,28.452888858725267
0.5200104819299878,6.389692087255648,3.6230767960245815,-1.343772549719583,-16.723896410751035,-13.788418205194684,8.283949270046104,-25.851405637096796,51.23692213368313,-45.064125244814875,21.848809053451376,18.55529308024669,-16.59121308508275,24.491951625145234,-1.4122599813445098,55.84501441968048,-40.81621560099471,-72.88559456300563,30.456214568135078
0.382258181289125,5.076459153218004,5.659576859967727,-0.013146352902796254,-19.26886954440308,-12.136240184685333,4.1172885522431795,-20.959180479015448,49.914735079843645,-42.64642554319856,19.17396424012261,23.2603194223777,-18.657118483865887,21.179092033559293,1.7770558579035083,58.379919223722155,-36.65301290596606,-69.87501758694441,28.767147988234576
0.557242614142082,4.629650876765469,3.9379968703325847,0.7091715025054195,-17.47869106705683,-11.206125556645935,3.9905015900960463,-18.661052650554694,49.106874821752285,-42.3474781057007,22.018298644228537,24.937677302277677,-19.66825864151517,18.988026874262637,1.567085411558321,55.58722889805451,-36.14235970107761,-68.16085648494524,27.223101553560266
1.2308049179000888,8.05571207174778,6.385287588669388,0.4492274172120222,-26.777653175890155,-19.637439751156528,9.597035925718282,-23.966996249850887,60.62831610447296,-49.89951484947014,27.92138280620659,16.726097142094513,-24.237480530685644,26.058681940812008,-3.4859578419164543,55.47866808863805,-48.40069668996507,-74.64108736823681,26.98219029119645
-1.0206210282782615,8.164832043216773,3.825071933342066,0.8874830635300619,-22.301151022486295,-17.653845898762253,11.270604380105055,-23.265125265129452,54.323494447579364,-50.668498575226785,27.53009488538559,16.921582362039487,-19.84126864617298,22.01514661653303,-2.2401430606287973,52.99392502282067,-44.343095006930085,-74.27820572372411,29.24346995690971
2.1660993713542758,7.511510889551954,6.143741686493019,-0.599449305891758,-24.688004021482342,-19.088045163685592,8.079084667856623,-26.539820559261965,56.10825604878008,-46.90929917427629,24.55272590508463,15.874534540694048,-22.47321737663251,26.563427949193528,-3.4391635471392155,55.964450519835864,-45.69264911161428,-76.61619998203189,26.065149434401626
2.0840181195608376,8.889571122373155,7.843491917068321,-1.3411727068728072,-28.972592804120637,-19.836416753752818,10.074096987418407,-29.37172492443176,61.76769662291699,-48.56701476753897,26.00921284590439,16.004895964436944,-25.492253819698615,28.650820616125213,-6.288362026685923,57.61992168277678,-48.088077759422625,-78.42044681806624,25.5254033178174
1.5682606871315836,6.934467348946212,5.3589933967920595,-1.0051739755539844,-22.732669271796425,-16.427618223796667,6.669017422715174,-25.307618575272876,52.66216191472999,-41.52479445068764,25.170904728656378,18.764965224023666,-20.58851859721166,24.486781318802013,-0.005892969618844335,58.729410047043345,-44.06472245244924,-74.45086275340964,29.295329655149523
1.8868527273930773,7.039371743605729,4.118354076135698,0.7569535263575438,-23.79823082645559,-18.58907187940655,8.38794205130262,-21.97361649588617,53.98904534540028,-46.704832038455145,29.72071804440359,18.573166443033383,-23.537803519827442,20.719163241031207,-1.6597142240999538,53.05087888319754,-47.0290555540676,-74.01979530244822,28.790546793653284
1.4036289291598256,7.028104298575792,4.668136311395616,0.42126204786661037,-21.244521138744098,-17.32891251358104,8.341657593262456,-23.04974506490475,57.68261908206744,-48.12802924091437,27.504442884549313,17.570484039405837,-20.84209638938694,22.4758599054029,-1.8624767939061357,54.72448931425343,-43.233594618192804,-70.78425714760853,26.13996586947161
4.633577956940784,5.727081204571924,8.578698195815408,1.2794490398260632,-33.10759031466779,-20.759707173020846,1.045232093439505,-19.032773114329025,52.562099836449825,-40.72268338360247,28.389112691412205,20.87760695425772,-33.033214846134314,20.218131410584622,-0.9366797143062772,64.81971565154058,-43.339793676215606,-75.65122501943316,23.877704453566242
0.6911675428945283,5.622761468005337,4.930744067070867,-1.3577300364254734,-17.643580858708347,-10.361478637807625,6.491346268454156,-24.08674363089746,50.347069662221266,-40.21828413411194,18.485122865504945,20.547223611799097,-17.496422035086024,24.79836494006221,1.4190342914577254,57.61009403696306,-37.90159690677557,-71.4502794058039,28.465597487545043
0.28248768058627105,4.6083201640247,2.385361344765914,0.45598044685838934,-16.751573695504838,-10.664933427446853,3.3497325821508275,-18.350504822122367,45.28906905273511,-41.00970758973463,22.39292259842725,22.599206426608387,-16.07221078452548,18.403492749629475,3.0230768446551526,56.859364406861616,-35.520495626672705,-69.61979309237219,29.343817856150707
-0.5468846115980652,6.447208260012147,2.9027848395881737,-1.962887816026694,-14.5152473204215,-11.501953587806234,7.47762557599154,-26.618172877910798,47.42802606937332,-41.833992693480866,19.03904379116756,20.11573673227768,-14.222659052244905,26.588394598515123,1.1597788228551444,56.49104185347289,-38.78600271181504,-70.92722618821436,30.90285132385935
-1.0646986559750957,4.86120110397215,2.240808076413542,0.3453739889478148,-14.12877017346946,-10.771073264454964,6.848191366059604,-19.47840143515574,48.49009014248249,-43.57094610986402,20.90886237494702,21.361221629473597,-14.283662077025514,20.01627798906707,3.3456692189852983,52.5026567293037,-37.064099081701414,-67.96149266697043,33.18465921249452
-1.4589255222536501,4.701370159358289,2.074977381361386,1.9131293239734708,-17.104432871675137,-11.09812390897941,3.8209478511718618,-17.14010707808151,45.20712359246563,-45.942450975857604,22.03266499950186,26.38352081894586,-16.086121816716716,19.45335269809528,4.37326189378679,53.61927155118101,-32.859019508489276,-65.74476516549795,29.819551076010487
-0.7981790123340777,6.183395101801971,1.972035802940894,-0.44373095499485554,-14.172831591545947,-12.141590385615348,8.996599252399449,-22.61569443489607,53.30010085486144,-45.90614921026131,21.549747601088917,20.141876323426676,-15.174742192617412,22.41620233642759,1.787204523909247,52.26258138838545,-39.10558076059316,-69.33797689435572,30.145323097661198
0.7216599027415487,5.419964839192148,3.889081870915357,0.37350816190125025,-19.214203252593997,-14.881298500480298,4.8714304876072605,-20.087911913795168,50.62195530983925,-43.06489712881854,23.093163409003473,22.24379122693113,-18.67650049840745,18.205328258068896,1.3997264407335615,56.59593775880517,-39.94881600720213,-70.84707833283801,28.95596338288916
1.473994338346527,4.490688828698171,4.246456074799014,-0.3665700250996816,-19.711626937741258,-12.66976480533708,2.764320918502923,-19.76540931642131,46.126235399039885,-39.188049939193526,20.786240705797248,22.234742156314127,-16.966322708526338,22.22967208323283,1.9551420537243516,58.23221132485084,-37.17565875461069,-67.6839381259678,26.828293117498358
0.9479728883370838,7.336042234414678,5.9096786930697816,-2.0724660376944937,-20.655592142987786,-14.888853332218684,9.263602192742168,-27.12271585262911,56.626491329020745,-43.8786467913237,21.69336369040311,16.72176041720338,-18.795355407838514,26.922428524527213,-0.2876093145087668,57.91492211880174,-43.594865873151015,-74.92224909194032,29.100577007738437
-0.5691916493655824,7.631364483683624,4.677132845958928,-1.4318238706596857,-18.093237219322255,-14.096233635801164,11.209072621308911,-26.47213730941643,55.95299413783808,-45.961781191683016,21.072913277224686,18.133429164456143,-17.344711388517656,28.763348206674376,-1.788984815872229,55.60606094502284,-43.200254782478495,-72.85918701237028,28.758271663431746
2.5252631148979434,4.182505430491822,5.686572277729575,-0.5665758998699172,-18.500155365084062,-13.360207435126357,0.6805248456454718,-20.64761342136668,43.32838614915406,-36.23238864423364,18.91514480538471,24.273316258843842,-19.649425316439427,20.049000467573443,2.3729895836940718,63.088456079077375,-36.836280320112884,-69.8429169524265,24.076302210468324
2.2265926338784023,2.4235834100345937,4.790550072149873,-0.9050820669212124,-14.785592180200208,-7.696220565098759,-0.49451487713522146,-15.038182737758035,38.58679852710954,-30.859262751112844,17.163930974219472,28.744230761065424,-15.52601889404342,17.299112269913795,5.25730826814309,64.10437629940269,-31.368969411980157,-61.879211702849965,27.66511441831899
0.5563816759264966,5.08589547279562,4.438437190869466,1.4766446622334946,-20.43327369956899,-14.122358768775472,4.541857937869879,-16.789218119939033,49.6927335810504,-43.843143268946854,26.493585970999003,21.293224516751497,-22.206745970208843,18.122555138521133,1.2393605732533295,54.445850162912,-37.36255192055258,-68.27847218913648,27.93245804332166
-0.35997590776248756,7.224579118690605,3.1460534998253693,-0.45244934707706486,-16.99362158038734,-11.82126698019332,8.23032410235813,-25.225934356655774,51.766762927160094,-47.03932106276425,24.131397554711278,19.519404114452133,-16.91321225310552,24.224643151861834,-1.6323978238308468,55.969769689414434,-42.26305863158611,-71.8409148690417,29.81230506498389
1.8717948705418996,7.483789049108912,4.836780994713392,0.4396685005714436,-23.059946009625445,-19.283581922336925,7.480466682619745,-23.658230466144552,55.035165673437824,-46.88506116538897,26.576557466996846,18.246787235947412,-24.449566766162288,21.729188971583714,-2.978442143956794,57.91486392027413,-45.82482298260149,-74.61647253949118,26.889178740470864
1.2021686816960677,3.981931770893227,3.683712220563333,-0.24497686374819108,-14.763164817594046,-11.310674920204937,3.6904371879442963,-19.544831475728735,47.446139293970404,-39.83194152677937,18.959879289017117,24.632913485416637,-15.0702811353085,20.053624159394598,2.6278805855981644,57.52814623497399,-37.844268974158304,-69.04688428578437,26.832889306545518
-1.8372620404010342,7.092470307027283,1.9987397080216356,-1.4207583384797184,-14.499249089661344,-10.447034775122754,12.538053534351537,-25.977760170380215,50.93481390674879,-45.63990386120112,20.758118380197512,20.168215108912115,-11.738879211633094,25.592834219163127,-1.1512103428676865,51.52610619966977,-40.961268250826336,-69.17432542858418,29.52134810552043
0.7266760024051926,3.810396921644846,3.0042884050861645,0.8694262585900635,-15.542766907929634,-11.171266311714461,2.901072086188714,-18.153668084701362,42.4945306757257,-43.14627653233433,22.61119015781767,24.513854853610262,-15.756668342504499,17.451196249699194,3.0288957150652873,56.7333373648354,-35.25714182301477,-66.54024277960445,26.101112375528597
1.3397561667137705,5.331645024145377,5.204006891082975,-0.01324005036843448,-20.222115882722374,-13.60422965275217,3.297239681130659,-21.144864424991106,48.04941246474647,-39.88821858169166,21.007235442293414,22.63563690303991,-20.82802249124861,19.1062053661449,1.2480761629039128,57.66519578328993,-38.24435063579491,-69.51910429782752,26.375602831876893
-0.8184235559835671,9.366744834983816,4.760186808214609,-0.5096106805782187,-25.24554717565259,-15.38415553760359,14.165850834081054,-27.678475307205204,55.90402089928818,-50.03602615051437,26.196508760954945,15.933621881998313,-20.882529606908076,28.322062218065653,-2.525901724757154,55.30742565921934,-46.15337197403095,-77.25744418191043,30.063664416265183
1.2056422718723483,4.33785380469624,3.1181947354825974,-0.15562284629970735,-15.317224819904956,-12.647786213389587,3.758207232348259,-22.242242684794515,46.72498035275538,-38.84566782817173,21.005229830602115,21.690315896598026,-17.798667933064948,18.574108225940783,3.1312989207557673,58.78091537318105,-37.89906257242211,-69.94484695434795,28.280392902599043
-1.8496999504212812,4.091360979344433,1.987492170301081,-1.384440141437819,-6.565507454428303,-4.068481844750133,6.3380762850083485,-13.267178455048287,36.38479417250964,-32.1413868772872,13.515128394513658,28.941041309395104,-3.1094352432898273,21.26742314932043,-2.6227302817652967,57.735179850397145,-43.699822740933165,-53.20284037143637,28.874868314876608
3.3352354744173596,5.4762898868912195,6.6098551973370085,-0.6795696868939979,-23.39560452845464,-16.35267340126981,3.8297893243939667,-22.614184435998837,53.334364704866594,-39.473826591063485,22.703576695419507,18.659821081184056,-21.618817274119362,22.603342296323103,0.14614473779973725,61.89541571506463,-41.8614146163869,-76.56213344437904,24.516045802352245
3.1713167532127304,6.333133022628495,7.215556693342275,-1.3693943427945396,-23.62437022296242,-18.54876060448853,5.225575930630248,-25.134119043257684,53.98951012472111,-38.10649849155858,21.29135427688939,19.544904810040343,-21.418619323334582,24.054350908307324,-2.2524435348150513,59.75416182526103,-45.969335631587334,-74.77205220433045,25.58407596637791
0.3838562634692852,8.259501935831697,4.831945169632356,-0.7915387817256778,-22.46752447595561,-16.15720294096276,10.614699031462655,-25.168118343628635,57.1571186544561,-47.76375218401997,25.77508898155624,17.380065560700775,-21.607109008705674,26.252862609496983,-2.413192313762066,55.42130656456007,-46.94794705547207,-74.07793582278538,28.234857147088825
1.528164224556201,8.939426731956493,4.547859118708255,-0.10912405840348953,-25.565088781891856,-19.615489968776238,10.040626330199414,-27.297914660912078,58.966359835359484,-47.76270884198451,30.375779777992683,15.699015245774598,-24.60766686426883,25.63973707969826,-4.634807353254905,58.73170627509939,-51.1052888408044,-78.45742130119943,28.215817406274034
-3.6240152130268424,3.3890567083635883,-1.0159302104807972,-2.9180094829839054,0.9579721292645678,0.3245450877408297,4.5035701451658845,-9.205587817796031,18.180702340628894,-20.617049018648757,5.861097061452074,23.48867889703638,13.801856581405616,19.25583105341324,-6.679503190692666,55.07162501089329,-53.897060722336334,-33.960198772253825,33.46222867269172
-1.2952148436059574,3.9795378533728094,2.455132840953748,-0.8693198584688743,-11.455375305655737,-6.280089378991401,5.117019580701838,-17.911988964865525,38.426758817416946,-34.29349447551875,15.096106551982075,32.51435988501581,-9.94440122533053,18.815860598083717,4.536473372979997,59.22454351386391,-34.8846651075219,-59.55851926839305,31.134109358875882
0.3072034508325002,7.185208590449209,5.569865846376936,-0.42861879604124264,-23.39953919499495,-17.024522761371323,8.977337178713977,-24.915042998527383,54.20701629130415,-46.38850972460137,22.978207026986194,17.639106900106842,-21.899605758038437,24.984476994717458,-1.2074795397770541,56.15608299512522,-43.689586788506155,-73.59291536084402,30.315870759325186
-1.1387669320846248,4.767400558938991,0.5225258516891054,-2.9896821407355736,-5.0271211168194005,-6.434252984577652,7.077103781583292,-21.159394792219544,37.49244208121932,-32.25918470739001,12.274737743030483,24.942079655945534,0.8278470210077713,24.419548732445513,-3.242302441779062,52.79985004690816,-48.50775283780803,-60.89809715633747,28.579493909827573
2.1801193522480573,7.815249664556222,6.673586535982239,-0.7673491691891362,-25.11173450783898,-17.91006878151155,6.895796022695195,-26.34328242900731,55.933034335825425,-44.77768152834883,26.81864542471685,16.045237039282625,-23.52831554880379,26.113235279642826,-3.3423148691268207,61.957740954536206,-44.161066801378645,-77.36070451204834,27.848793905450318
