d,e,f,g,h,i,j,a,c,b
1,0,2,0,2,1,2,2,-3.2575921450646583,-1.8626064423492172
1,0,0,2,1,0,0,1,0.9769920132946286,-4.492548874631075
0,1,1,1,2,1,1,1,-3.3745450407731976,-1.2740026562858053
1,1,2,0,2,0,1,0,-0.49504764398016965,-2.6534366074199998
1,2,1,1,2,1,1,0,-4.525218310635918,-4.101275406513816
1,2,0,0,1,2,0,1,-1.4764525855118729,-1.9978448506724442
0,0,1,1,0,2,1,1,-0.9618787957081479,-1.1188670718985074
1,0,0,0,0,2,0,1,1.6159458413028227,-3.420859999139777
2,1,0,1,1,1,1,0,-0.761047561291754,-5.065714221577718
0,2,2,2,2,2,1,1,-4.673849680400115,-2.3057523885528552
2,2,0,0,2,2,2,0,-2.4561465786196703,-2.8953987598825695
2,1,0,0,1,2,2,1,-2.027160286200366,-2.302067584280275
0,0,2,0,2,1,0,0,-3.424090018654657,-1.9296608036708007
0,2,1,1,1,2,2,1,-4.1804670475816925,-1.930095433734814
1,2,0,2,1,2,2,1,-2.6066489524001732,-1.4009491008396577
0,1,2,0,2,1,1,1,-3.656315889875966,1.2586885163619967
1,1,0,1,2,0,0,0,0.1222429365144479,-4.323375403180932
2,0,2,0,0,0,0,0,1.579877858909656,-2.132109215448367
1,1,2,2,0,0,1,1,-2.819093342071379,-2.238168074808377
0,2,1,0,2,2,1,1,-3.5096651398869474,-1.313687390520803
2,1,0,1,0,0,0,0,2.102751708113323,-3.9804739506147198
1,0,1,0,2,1,0,1,0.17616282609848044,-3.2204219566250085
1,2,2,0,0,1,0,1,-2.1522518198223595,-1.4646187399466335
1,0,2,1,2,2,1,0,-3.0129080980809495,-1.9120306506931444
0,0,1,2,0,2,1,1,-2.5243370271239574,-2.7660865239289105
2,2,2,2,2,2,0,0,-4.165038816902992,-2.8348353665026806
1,0,2,1,2,1,1,2,-2.9141409026326786,-0.4862485736495704
2,2,0,2,1,1,2,2,-4.802362317230589,0.10464799013616266
0,2,2,1,1,0,2,1,-4.630236146073364,-1.9995287474863321
0,2,2,1,0,0,0,2,-1.628314932159267,-0.17846939809595896
2,0,0,1,1,2,0,1,-0.0370568053969377,-3.8963153807369038
0,0,1,1,0,2,0,1,-0.9392875336981727,-1.4345033899415942
1,1,1,2,1,2,1,0,-4.746473145364693,-4.340564545266254
2,2,0,0,2,2,2,0,-6.144682803340589,-1.9020013313447262
1,0,0,0,0,1,0,1,3.2860384417479085,-2.352384021071123
2,2,2,0,1,0,0,0,-2.392866760626894,-3.2813738887453923
0,0,2,1,1,1,1,1,-1.2109160477976015,-3.021198355394621
0,1,2,1,1,2,2,2,-4.607629506631108,2.7879829937750795
1,0,2,0,1,1,1,2,-1.0015771286389328,-2.142864221951066
2,2,2,0,0,1,0,0,-1.755496262038293,-1.645860511011951
2,2,0,1,0,0,1,1,-0.683635615705838,-2.0229136758117363
0,1,2,2,1,1,1,1,-4.7690501313692995,-2.620662172959814
0,1,2,0,1,1,1,1,0.40928063741807863,-3.727359938897787
1,0,0,2,0,0,2,0,-0.6505968051823363,-5.756055575730875
0,2,2,1,2,2,1,1,-3.77679873055746,-0.8393182614554234
2,2,2,1,2,1,0,0,-3.8701116038443573,-0.9820901129908999
1,1,1,2,0,2,0,1,-0.03514141827969208,-1.917579594523286
2,2,1,0,0,0,1,0,-1.4600456317737556,-3.1462145316029244
2,0,0,2,2,2,1,0,-1.433802238197387,-2.4749645141410634
1,0,1,0,0,2,1,2,-0.6351610640728668,-0.7209657712927945
1,1,2,0,1,1,0,0,-1.549106216654871,-2.404138816864968
0,2,1,2,1,0,0,2,-1.980621019785469,0.1614516299384825
1,1,1,0,2,2,2,1,-3.4980670002329304,-1.3618225916894708
2,2,2,0,2,1,2,1,-3.2041571624750453,-2.07410130896105
0,0,1,1,0,1,1,1,-2.9150390849094885,-2.316519785553669
1,1,2,1,0,2,1,2,-3.2893016860919024,1.3887805075234056
0,1,1,0,2,1,0,1,-2.312456275786378,-2.51491917207356
2,0,1,2,2,1,0,0,-2.4410623907300675,-2.80084577124787
1,2,2,0,2,2,1,1,-4.021225774810885,-1.3368527016859033
1,0,1,2,1,1,0,1,-1.8716338532969568,-1.3733876480788316
1,0,1,1,0,0,2,2,0.38906031981611333,-1.3906795171182758
2,1,0,1,2,1,1,1,-1.478678363545421,-1.6599504081870404
0,1,2,0,2,0,0,1,-0.09363406368358662,-0.9520237670292271
2,0,2,0,0,2,0,2,0.7360845301080252,-0.4353086261320759
1,2,1,2,2,1,0,0,-1.4450438205481868,-2.270847076584518
0,1,2,0,0,1,0,1,0.06909674588427017,-2.2162778399634333
2,1,0,1,1,0,2,1,-1.9344326068857551,-2.345918386582164
1,0,2,1,0,1,0,2,-0.35308856977880965,-1.1572040890795627
1,1,0,0,2,0,0,0,-1.1325305713612823,-1.4970025059554921
0,1,2,0,1,1,2,0,-3.6172625566238126,-4.114525196999724
1,2,0,1,0,2,0,2,-1.877420981868743,0.36177880279355756
2,2,0,1,1,0,0,0,0.53503895404478,-2.151332157277893
1,2,1,2,0,0,2,2,-2.215472175871522,1.1180773580859393
2,0,1,1,1,0,2,1,-1.7481263521896233,-2.6177151220234145
2,1,0,0,0,1,0,0,2.9952272936408235,-2.7913160783921183
2,1,2,0,2,0,0,0,-1.5232293774600634,-3.0035473262394703
1,1,0,1,0,0,0,1,0.06468367086160676,-3.2540406248376756
1,1,0,2,1,2,2,2,-2.785047662432457,1.667349718575061
0,0,1,2,1,0,2,1,-2.084027020847544,-2.192247198034312
2,1,2,2,1,2,0,2,-2.9949262227747298,-0.18132798949471302
0,0,2,1,2,2,0,2,-2.1659520574431688,-0.8708037317496188
1,1,1,1,1,0,2,2,-1.378736891433987,0.1965592153611473
0,0,0,1,2,1,1,2,-0.45246980461063036,-1.8660266396285496
2,1,1,1,1,2,1,0,-3.7861980756542337,-0.4437282313135831
2,2,1,0,1,2,2,2,-3.9210075742124593,-0.4150295781326011
0,2,0,1,2,1,1,1,-3.6604005549704537,-2.9603983988652036
2,0,2,0,2,2,2,0,-4.215348193439236,-3.188767095619729
2,0,2,2,2,0,0,0,-0.7788946078519368,-4.701798973569009
2,1,2,0,1,2,0,1,-2.2361039618884555,-3.162875216459179
1,2,1,0,0,1,2,1,-2.5470636369892974,-1.6952766463763642
0,2,0,0,0,2,0,1,-1.0766243504732487,-3.629566659978986
0,0,2,1,2,2,1,2,-2.9838014515099713,-0.5296667646450856
2,1,1,1,2,0,0,0,-1.0724072075172943,-1.288908617720567
2,1,2,1,0,0,1,0,-0.4390645584211963,-3.2705956461281955
2,1,2,0,2,1,0,2,0.2290728363158565,0.3363595770919141
2,1,1,2,0,2,0,2,-0.2510241239924895,-0.4279656774153865
0,2,2,1,0,0,1,1,-1.1387485987466752,-1.6633684004501899
0,1,2,0,2,1,0,1,-1.6430187162666803,-4.344268541701093
2,2,0,0,2,2,0,2,-1.788245323558157,0.15723811699351206
2,1,1,0,2,2,1,0,-1.3724815971639275,-2.34373272370007
1,1,1,0,2,2,0,0,-1.1678780554726103,-3.1232698706951547
1,2,0,1,0,0,0,2,1.6542841155947887,-1.041434600449064
1,2,1,0,2,0,0,1,-1.6149121776965951,-3.4245899966745004
2,0,1,2,0,1,0,0,-0.46799547497277305,-4.7287391158959435
1,2,1,2,1,1,2,0,-3.5696379917105823,-1.4381988906455445
1,0,1,2,0,0,1,1,-0.8139943462111165,-1.9913063064119507
2,2,0,1,1,2,2,0,-4.147586504608826,-2.5377618683043788
0,1,1,2,0,2,0,1,0.525149252379649,-3.004032529963919
0,0,0,2,1,0,1,1,0.42018094646365545,-3.4190122992752157
0,2,0,1,2,1,0,0,-2.9876993961969496,-2.8319088725680857
0,0,1,2,2,2,2,2,-3.2802036755906965,-0.2728516053255807
2,0,1,0,2,0,1,1,0.3774242412824138,-3.209366063999113
2,1,2,0,2,1,2,0,-1.570077750663996,-3.3587996604439216
1,0,1,1,1,0,0,2,0.6175785915872885,-1.821864424465566
2,2,2,0,1,0,2,2,-3.451459179628675,1.4084572334624998
1,2,2,1,2,0,0,2,-1.5292110332194047,-1.5701262338074284
2,0,2,2,1,2,0,1,-1.9015700566695062,-1.1194421838007396
0,1,1,0,2,2,0,1,-3.1582407500423058,-3.5956646331145685
2,0,0,0,0,2,0,0,1.5131913402056127,-3.7790587202876176
2,0,2,0,0,1,0,1,0.2663911175441129,-2.366539394569035
0,0,1,2,0,1,0,2,-0.5389907386898116,-0.4701035330899661
2,0,1,2,1,2,2,0,-2.4185125302587656,-0.9372605124828441
2,0,0,0,2,2,1,0,0.3953562451426482,-3.2408065320314146
2,2,1,0,0,1,2,1,-2.791922636579399,-2.716948625334897
2,1,2,2,0,2,2,2,-3.3546930991783355,-1.0646891759620802
1,2,1,0,1,1,0,0,-4.475634743999903,-3.4345865681037635
2,2,2,1,2,2,0,2,-5.59688241458362,1.0054741129628484
0,2,1,0,1,2,0,1,-3.578161706335468,-1.5701698828865447
0,1,1,0,2,2,2,0,-3.0548465202433075,-2.7832116869373325
2,2,2,0,1,1,2,2,-5.567592731673884,0.4732220170111063
1,2,1,0,1,1,0,1,-4.515927520580685,-1.5369902416736068
1,2,2,0,0,2,2,2,-2.52534415674629,0.9306852718477485
0,0,1,1,2,2,2,0,-5.711351299052961,-3.3786576598829905
2,0,1,1,0,1,1,1,0.2361036915331849,-2.6553740385483677
1,2,0,2,2,1,2,2,-3.9507429657057385,-0.11041716161475457
0,1,1,2,2,2,2,2,-5.173899280121758,2.1200688938993864
0,2,2,0,1,2,1,1,-5.983716529666749,-0.07317596147828986
2,2,0,0,0,2,0,0,2.1709513471575574,-2.2354094855332676
2,2,0,1,0,0,2,0,-1.328128751753343,-3.6113604254560046
2,2,0,2,0,0,2,0,-0.7238579011072269,-4.432786278762128
1,0,1,0,1,0,0,0,1.7182428067350186,-2.345392949850922
1,0,0,0,1,0,1,0,0.8565542288337877,-3.362035751759635
0,2,2,0,1,1,0,2,-1.0768164146314967,-0.3415039529731516
1,1,0,0,1,1,1,2,-1.0396421547889094,-1.0664674892551638
0,2,0,0,1,0,0,1,-1.4635574597813892,-1.7999032113311753
2,1,2,0,1,2,2,0,-3.434835140507568,-1.1680845877580779
2,2,1,0,0,2,2,2,-2.1768816364547185,1.1301893079715841
1,0,1,1,2,1,2,0,-2.66932548822977,-3.1494181132310337
1,1,0,1,2,0,0,0,0.993469203625613,-4.419602983246527
1,2,1,1,2,1,2,0,-2.96879842307146,-0.7351524304925194
2,1,2,0,0,2,2,1,-3.235079956497689,-1.7900777476268912
1,0,1,1,0,2,0,0,-0.3495272312563772,-3.564019855527521
2,0,0,0,2,1,2,2,-0.2681057108405166,0.17069773779961506
2,1,0,2,2,1,1,0,-1.7588532806073844,-2.833248582421636
0,1,2,0,0,0,2,1,-1.9072260806381398,-3.985386308435543
1,0,2,1,1,1,2,2,-2.0996751588325875,-1.6403371826265896
1,2,0,2,0,0,0,0,-1.9148927511754334,-3.0786524738373457
1,2,1,2,0,0,0,0,-1.2775789085570863,-2.3548991370179846
0,2,0,2,0,0,2,1,-1.0951513118944085,-2.786722914475164
0,0,1,0,0,1,1,1,-0.07007624294808296,-2.2503445782061466
2,1,1,2,0,1,1,0,-2.5454699127014973,-1.9813389756316835
1,2,2,1,2,0,2,2,-4.9667478365931546,1.1831668465958083
2,2,0,1,0,1,1,0,-0.9326264937652391,-4.171832796090036
2,0,1,1,1,1,1,0,-1.2237074655672755,-5.048147964320101
0,1,2,0,1,1,0,1,-2.0524813693221216,-3.9626685690012504
2,0,2,2,1,1,1,1,-2.839521328390553,-2.44685393548188
0,1,2,1,2,0,0,1,0.07230806574220772,-1.7654822119173057
1,0,2,1,2,0,2,1,-2.551784938045906,-2.9751397356486864
1,0,2,0,2,0,2,0,-2.997041241641289,-2.639800435362982
0,1,2,0,0,0,1,1,-0.30968500268673765,-2.4243411608179533
2,0,0,1,1,1,0,0,0.3969259471070018,-4.463319084723413
1,1,2,0,0,2,1,0,-2.9884291407231096,-1.1363210079869532
2,1,0,1,1,0,0,0,0.37430312801775445,-2.408130845221878
0,0,1,2,1,1,1,1,-2.98845180374667,-0.7138062245230656
0,1,1,0,1,2,1,1,-2.738310123283504,-0.27666576981902047
0,2,1,1,2,1,2,2,-5.138082113320413,-0.4747527663009863
1,2,1,2,2,1,0,1,-4.579494979656701,-4.616491739294567
1,0,2,2,2,0,0,2,-1.1920039960341697,-0.9829236675797285
0,2,1,0,2,1,1,1,-3.2683614737738327,0.7888222968793006
0,0,2,1,1,0,1,2,-1.248986993348756,-0.747529603537215
1,2,2,1,1,2,0,0,-4.179205747258778,-2.49994465508528
0,2,0,0,1,1,0,1,-2.301328492592046,-2.2963310036673463
1,0,1,1,2,0,1,0,-1.1286413586991828,-5.654824549289605
1,2,1,2,2,2,2,2,-5.8452613491288385,0.8295147694165994
2,0,1,0,0,2,0,0,-0.08388263092900461,-3.9892310476883375
0,1,2,0,1,2,2,1,-3.7796675883096005,-1.5682155442766528
2,0,0,2,1,1,1,2,-2.300328711663269,-1.7085635720984664
0,2,1,1,2,0,2,1,-2.2436789801556762,-1.516605286482899
1,1,0,2,1,0,1,2,-0.6634330538765415,-0.04938823751010979
2,0,1,2,1,1,1,2,-2.005927015042252,-0.26609012685537875
2,2,0,2,1,2,2,1,-4.485331948741032,-3.1953525549342596
0,1,1,0,0,1,1,0,-1.6253614201663993,-3.9451316336744604
0,1,0,0,0,2,1,1,-0.8378852779727345,-4.218669410502655
0,2,2,0,1,1,1,0,-3.440171426393623,-1.5360476423074791
0,2,0,0,2,1,2,1,-2.8580370395145103,-0.27846535675855777
0,0,0,0,2,2,0,1,0.8812998196899792,-2.304191639807264
0,1,2,0,0,0,2,2,-1.5138006308913654,0.15802130296808947
2,0,0,0,1,0,2,0,0.2727632926136055,-3.9000057571274755
1,0,1,1,2,0,0,1,-0.5823426382617849,-1.5831142666743492
2,1,2,0,0,1,1,2,-1.4807146615961404,-0.5166458297090677
1,1,0,1,1,2,0,1,-1.557268744727401,-1.798085902835902
2,1,0,0,0,0,2,0,1.0037892390571557,-0.465844755722288
0,1,0,2,2,1,0,1,-1.1102653884917735,-2.6423093537893703
2,2,0,1,0,0,2,0,-1.010523216393827,-3.626157598213746
2,1,1,1,2,1,0,2,-2.9131091040792523,-0.9741014518792388
1,0,2,0,2,0,1,1,-1.8328916146360041,-2.859472392944146
2,2,1,1,0,1,1,0,-1.6118847891591255,-3.6304950489650682
0,1,0,0,2,1,2,1,-1.3363770370200871,-2.175936139514032
2,0,0,1,2,1,2,0,-2.2718732420335126,-2.982161907943553
2,0,2,0,1,1,0,1,-1.6901493825292295,-2.457829940386354
2,0,0,1,0,1,1,0,2.7991273367794736,-1.770137099787651
2,1,0,1,1,1,2,0,-2.418870629118459,-2.706403841123895
2,0,0,1,1,2,1,2,-2.177033629370447,-1.8032255068325358
2,1,2,0,1,0,1,0,-0.2686104033318393,-2.6031955460829845
2,1,2,1,1,1,0,0,-2.2936166756309158,-4.069421290882639
1,1,1,2,1,0,1,1,-2.221718534766946,-2.424837201606437
1,1,0,1,1,1,2,2,-2.9378191735618957,-0.24534191513799386
2,0,2,1,1,1,2,0,-1.8867383380256117,-2.2251029324588867
1,1,0,0,2,1,1,1,-0.8668157579140736,-2.5432903781473546
2,0,0,0,2,1,1,2,0.11765180756999316,-0.799708003336887
0,0,0,0,0,1,0,1,3.3673766511659413,-1.9071096189677454
0,2,1,1,2,0,1,1,-2.639597946495197,-1.350716202244799
0,0,1,0,0,2,1,1,-1.865901671879684,-2.0783797512915636
2,0,2,1,1,0,1,2,0.05064070065008597,-0.7115972264305981
2,0,1,2,2,1,1,0,-1.1921125320919599,-3.21958661767354
1,2,1,0,0,2,0,1,-0.04991701059536835,-4.307155844401809
1,0,1,2,1,0,1,2,-0.9013581925401577,-0.8166029096776631
2,0,2,0,0,1,1,2,-1.9329343403333272,-0.6315572067891329
1,2,2,1,1,2,1,0,-4.484021202529754,-1.7863603486667796
2,1,1,0,2,2,2,2,-2.389698586958825,0.1696812715396666
0,0,1,2,1,0,1,2,-1.2573821275684216,0.5716790901081322
0,1,0,0,1,2,2,1,-2.487568813536993,-2.916496859877238
1,2,1,0,1,0,1,2,-3.8031246047370315,1.8564114902566742
2,0,2,2,1,0,1,0,-1.257515997195625,-3.1472335660550734
1,2,2,0,0,2,2,1,-3.7896273686562827,-1.5975582763407947
2,0,2,0,0,2,1,0,-1.6484576231525334,-4.08268503876459
1,1,0,2,1,2,1,0,-2.5576607558822433,-2.0993415347111006
0,2,2,1,0,2,1,1,-4.555343338800096,0.2329676622484529
0,2,0,1,1,1,1,1,-2.596753050161601,-1.7720566684950751
1,1,2,2,1,1,0,1,-3.3076974783569195,-1.6926230281619388
0,0,1,1,2,0,1,1,-2.5036043437245974,-1.2684195606122406
2,0,1,1,2,0,0,0,-1.2315532348933251,-3.2959490115148062
0,1,1,1,0,1,2,1,-1.3107119779307896,-4.040341134565141
2,0,2,1,2,2,1,0,-3.0022293948772885,-1.5606669928142762
1,0,0,2,1,0,1,2,-1.5409465786529846,1.865976754190544
0,1,1,1,1,1,2,1,-2.9123775771210054,-2.114910620516512
1,2,2,2,1,2,1,0,-4.544697824104662,-3.6254277616408226
0,1,2,1,1,2,0,0,-3.2271427544309907,-2.8668787413545953
1,0,2,2,0,0,0,1,-0.09221648127330606,-1.8851213864271463
0,0,2,0,0,1,1,2,-0.3354829650709736,-0.7478801933778879
1,1,0,2,2,2,2,1,-1.8922773796751329,-1.9673888455259085
0,2,0,2,1,1,0,2,-2.009160274488279,-0.4259601966507321
1,0,2,0,1,0,2,2,-1.4773883082306276,1.0211415829655903
2,1,1,0,1,2,0,0,-1.064875082913204,-3.302205283932366
1,0,1,1,0,2,2,2,-0.9191119225498672,-0.31644657936546167
0,2,1,0,2,1,2,1,-1.8291960310691557,-3.5877258088031363
0,0,2,0,1,1,1,1,-2.0802819590758332,-3.8490556911786435
1,0,0,0,0,1,0,2,0.4776038707824888,-2.171092645038124
2,1,1,1,0,2,2,2,-1.5696055940032363,-0.5693357161691379
1,2,1,1,1,1,0,1,-1.5491805361399476,-0.6217554541237889
2,1,2,2,0,1,0,0,-1.4055610988517553,-4.399922161707859
2,0,1,1,1,1,0,0,-0.7678684537104653,-3.7327263050831556
0,1,2,0,0,0,2,0,-2.050791785800195,-2.96879375950122
0,0,2,2,1,0,1,1,-1.425595933265859,-3.358772535220793
1,1,1,0,0,1,1,1,1.0079326879218333,-1.137808205188075
2,0,1,2,1,1,1,1,-2.087146642790664,-1.8065229491795045
1,0,2,2,1,1,2,0,-2.988836503366623,-1.9720329144454984
0,1,0,0,0,0,0,1,0.22439723241310205,-4.224204362369253
0,2,2,0,0,2,2,2,-2.4593491214609706,0.288179439171556
0,2,2,1,0,1,2,1,-3.360476843011604,-1.557439911876787
0,1,1,2,1,1,0,1,-2.6844022156335314,-3.5969927771781993
1,1,2,0,2,0,2,0,-3.136708724482417,-4.324859588888582
1,0,0,2,0,2,0,2,-0.34283899955645447,-0.35471202643215977
2,0,2,1,0,1,2,0,-1.0842556201783042,-2.9589894746399468
0,0,1,2,0,1,2,1,-1.6572482517442668,-2.053997192404645
1,2,1,1,1,1,2,2,-3.941220181296071,1.34982864135951
0,1,1,2,1,2,1,1,-3.7931754933835613,-1.1511881277873734
1,2,2,2,0,0,1,0,-2.5255401332521674,-1.0209559505999415
2,1,0,0,0,1,2,0,1.6174100690554496,-3.1870883955068123
1,1,1,1,2,1,0,0,-4.562328697198593,-2.490483977921451
0,2,1,0,1,2,0,1,-1.984937772253481,-2.9927495840955225
2,0,2,1,0,0,2,0,-0.683729279059919,-3.478590374288843
2,2,0,2,2,0,1,0,-1.3839918537347404,-3.7666478892042816
0,2,1,0,1,0,2,1,-4.226006815960017,-1.0495320209645507
1,2,1,0,2,2,0,2,-4.220099596230622,-0.3896067851602204
2,2,1,0,1,2,1,0,-4.919167231029501,-0.9754213847406488
2,2,0,0,2,2,2,1,-2.285517732314014,-2.7624003020428427
1,0,0,1,1,1,1,1,-2.447873951799061,-1.4878152956298836
2,0,2,1,1,0,0,0,-0.24621136121073817,-4.016503963200363
2,0,0,1,0,2,2,0,-0.13272806299003376,-2.598347307820612
0,2,0,0,0,1,1,2,-2.301672486444174,-0.5323964224947265
1,0,0,1,0,0,1,0,0.8917174591951926,-2.0377379125944017
1,1,2,0,2,0,0,0,-1.6937102346569373,-2.1538247147017873
0,0,1,2,1,2,1,1,-1.7269960079209032,-0.46224950836670997
1,1,0,0,2,0,0,1,-1.6262297585860614,-2.2821820536335937
2,0,0,1,0,0,1,2,-1.3405273002732123,1.3400231363877837
2,1,2,1,2,0,0,0,-1.9354691487344564,-4.820718183631022
2,0,0,2,0,2,1,1,-0.17043599891381228,-3.416178987897898
2,2,2,1,2,1,0,0,-5.4632164692187395,-2.53719133097784
1,0,0,2,2,2,0,1,-0.9963890850335055,-2.7952576469252266
1,1,0,2,2,2,0,2,0.005429878038402336,-1.4007877451173938
2,2,2,2,1,2,1,0,-4.940288109070014,-2.6480518483922357
2,0,2,2,0,2,0,0,-1.1017936195154279,-4.296882863683277
0,2,0,1,2,0,1,1,-2.705210071151865,-1.2652301884329638
0,1,2,2,2,2,0,0,-3.944684895321725,-2.3784991492188636
2,1,2,0,1,2,2,1,-2.509125149226545,-1.0217645367787442
1,0,2,2,2,0,2,0,-3.3021771267385227,-3.0814132186064604
2,2,0,2,2,0,0,1,-0.017582407919304988,-3.876000900651727
0,2,2,1,2,0,0,0,-3.5562713337117504,-3.316459496324261
2,1,0,0,1,2,1,0,-0.6865768592178003,-3.147833637072817
0,2,0,1,1,1,0,2,-1.4901164398639917,-1.0029059609626567
0,1,0,1,1,0,2,1,-2.9969105745469546,0.0006423458392623704
0,1,0,2,0,2,2,1,-2.308872668527462,-2.4703405083503784
0,0,2,1,0,1,2,2,-1.9379285757797553,-0.3668590706260751
1,1,2,0,0,2,2,1,-2.1963495455635713,-1.9518316019825939
0,0,1,0,2,0,0,1,0.14995139367449645,-2.731150416948083
1,1,2,1,0,1,2,1,-1.5831984512219666,-3.0940173606116073
0,2,2,0,2,1,0,1,-3.5188316074327246,-1.1444650780559056
1,1,2,1,1,0,1,2,-1.7398973775385214,-0.41814952533186706
1,0,1,1,2,1,0,2,-0.2670559030896771,-1.3749212029407865
2,1,0,2,2,1,0,0,0.2904762890694179,-4.791908407521765
1,0,2,1,0,0,1,0,-2.7547684087111692,-2.0324254817573792
1,0,2,2,2,1,1,0,-4.008294160171493,-2.343455325481923
1,1,2,0,2,0,0,2,-0.018265788835923225,-2.299658346106067
1,1,1,1,0,2,0,0,0.12660895657671922,-3.400742326354384
2,1,0,0,2,0,0,0,0.7119882968416908,-4.142824552804236
0,2,2,2,2,0,1,1,-4.801422673110075,-2.2870618813137753
0,0,2,2,2,0,0,1,-1.6823330416081013,-2.0569658294599624
2,0,0,0,1,0,0,2,1.693040335502779,-0.6322374187942658
0,2,2,1,1,0,0,2,-3.2437256546464925,1.428066071382098
1,2,2,0,2,1,0,2,-1.607890163302013,0.22277577077941635
1,1,2,0,0,2,2,0,-2.4173806063316414,-2.6197153724529803
2,0,0,1,2,0,1,0,-1.0444987852216587,-3.9062441011948557
1,0,1,2,1,2,2,0,-4.310660801674867,-2.2890917010034997
0,1,0,0,1,0,0,2,-0.2986876107968229,0.6273446283186876
0,1,0,0,2,1,1,2,-0.3344952426257468,0.0475446749704026
1,1,0,2,2,0,1,1,-2.2341417255004474,-3.567522079932881
1,0,2,0,1,2,2,0,-2.536512576726817,-1.2480148873388497
1,1,2,1,1,1,2,2,-4.761159563024107,0.5083178646795622
2,1,0,2,0,2,1,0,-0.970863114493941,-3.464546157056753
2,1,0,1,1,0,2,1,-0.5714319250447041,-2.703609887599783
1,1,1,2,1,2,2,2,-5.037558410187895,1.7267418655943083
1,0,1,2,1,1,0,1,-1.6264828923338288,-1.7910860837630496
