c,d,e,f,g,h,a,b
2,1,1,2,1,2,1.9832901455827272,1
2,1,2,0,1,1,3.703448951066579,0
1,2,0,1,0,0,7.479670311828463,0
1,2,2,2,0,2,0.6035456635670209,1
2,1,0,2,2,1,5.683428565570849,0
1,2,1,2,0,1,5.171024095877041,0
1,2,2,2,2,1,5.04328759631188,0
2,1,1,0,0,0,6.45040070073968,0
2,1,2,1,1,2,1.5789781220271208,1
2,1,2,1,1,0,3.249393685810924,0
1,0,2,0,0,2,0.0590446743281432,2
0,1,0,2,1,1,4.052457788544774,0
0,1,1,2,0,2,0.10377236131585876,0
2,1,2,2,1,2,2.005901468363521,2
2,0,0,2,0,2,0.49284042103543135,0
0,1,0,2,0,0,5.319199943133346,0
1,0,1,1,1,0,4.49381978386014,0
1,1,1,1,2,1,5.4789986409355365,0
1,2,0,1,2,0,7.94157551082936,0
1,1,2,0,0,1,1.6791334536201432,1
2,2,2,0,1,1,6.3666840506449,0
0,1,0,1,1,2,5.864822457101291,0
2,0,2,2,1,1,0.5651634858184154,2
2,0,2,0,2,1,0.9923624776522475,1
0,1,2,1,1,0,6.476519708026091,0
2,1,2,1,2,2,2.233482228922469,2
1,1,0,1,2,2,3.7020672989995216,0
0,2,2,2,2,1,4.966122501714654,0
1,0,1,2,0,0,4.571848969992185,0
2,0,2,2,2,0,4.090846640156089,0
1,0,2,2,2,2,-1.0519207930024828,1
2,1,0,0,0,1,3.5675059109828786,1
2,2,0,2,1,2,4.1106974222888875,0
1,1,1,1,0,2,0.2900726345343547,1
1,1,0,0,0,0,5.953366878041677,0
2,1,0,0,1,0,7.6540141860025805,0
2,2,1,2,1,0,8.2726064179472,0
2,1,2,2,2,1,4.529518997294236,0
2,2,0,1,1,1,5.916868276933749,0
0,0,2,2,0,2,-1.5390314313029219,1
1,2,0,0,0,2,2.574239883384349,1
2,0,0,0,1,2,3.4217555824127857,0
1,0,0,2,2,1,5.8119733163544565,0
0,1,1,2,0,0,6.8492599953529325,0
2,2,1,2,0,1,5.9767924657910685,0
0,2,2,2,0,1,4.25201302392636,0
2,2,1,2,1,2,4.787788466828967,0
2,0,1,0,0,2,1.6087906590531222,1
2,1,0,0,1,0,8.709870138388135,0
2,1,0,1,2,1,5.931214998417617,0
2,2,2,0,2,1,5.510872212249809,0
1,0,0,0,2,2,1.394013074320846,1
1,0,2,2,0,1,0.02944967074898175,2
0,0,1,0,2,0,5.861890609696238,0
2,2,0,1,2,2,8.492723398099871,0
0,1,1,2,2,0,6.944338726792256,0
2,2,2,0,0,1,4.920224783579159,0
1,1,1,2,2,0,6.981140500783814,0
0,1,1,2,2,2,3.5212921596469187,0
1,0,2,2,0,1,0.6609915201693122,0
0,2,2,1,2,0,6.357263893189779,0
2,1,0,2,1,1,5.302255234874748,0
0,2,1,2,1,2,1.7292877223778305,0
2,2,0,1,0,1,6.09901962583664,0
1,2,1,1,0,2,3.105070456268931,1
2,0,2,2,2,1,3.4382019608756025,0
2,2,0,0,1,1,7.443559659182517,0
2,2,2,1,1,2,2.6536369991305326,2
1,1,1,1,0,1,3.1867126512672574,0
1,0,1,2,1,1,2.993066267642172,2
0,2,2,0,2,0,6.490386836096829,0
2,2,2,2,1,1,3.9711278972863706,0
1,0,1,2,0,2,-0.03853669337089827,0
1,2,0,1,2,1,8.449125586884602,0
2,2,0,1,1,0,9.315143016058395,0
1,2,2,2,2,0,8.475197910871657,0
0,2,0,2,0,1,4.715903094017403,0
2,2,2,2,1,0,7.984754476787029,0
0,2,1,1,1,1,6.60619352824474,0
2,2,0,1,0,0,7.846216320781405,0
2,0,2,0,2,2,1.0732356680692567,1
1,2,2,2,0,2,1.5672729111186157,2
1,2,0,0,0,1,4.331112779779491,0
1,0,1,2,0,1,0.09081819333131325,2
0,2,2,2,1,0,6.782048671782912,0
2,2,1,2,2,0,8.729732358468043,0
0,2,1,2,2,0,8.809194943715928,0
1,2,0,1,0,2,2.646095967663724,0
0,2,1,2,1,0,5.182801025884309,0
1,0,0,1,2,2,3.6090510995037652,0
2,1,2,2,2,0,7.24569587763616,0
2,1,0,2,0,1,3.6778100829795317,0
1,0,0,0,0,0,5.535871685807392,0
2,1,1,2,1,2,3.414197908243677,0
0,2,2,0,1,1,4.82748913544979,0
1,2,2,0,1,1,4.586060744653515,0
2,2,0,2,0,1,5.781371136382037,0
1,0,2,1,1,2,-1.3962818834309374,1
1,0,0,0,2,0,7.317661681183801,0
0,1,1,0,1,2,2.2122105998571007,0
1,1,0,2,0,2,1.2867619826898504,0
0,1,2,1,2,1,3.7019541520572155,0
2,1,2,2,0,1,1.789306013796285,2
0,0,1,2,1,0,3.5596298449779105,0
0,2,2,0,0,1,4.9173975881589325,0
0,1,0,1,1,1,3.7866617111176346,0
0,2,0,2,0,1,4.590068365549504,0
2,2,1,0,1,0,8.74721310847173,0
1,2,0,2,1,0,7.480844394733499,0
0,2,2,0,2,1,5.772850097248711,0
2,1,0,0,1,2,2.4780917950798287,0
0,2,0,0,1,2,3.7366100017972177,0
0,0,0,2,1,0,5.602100228198749,0
1,0,0,0,2,1,6.046169614546081,0
0,2,0,0,2,0,10.462281234513254,0
1,0,2,1,1,1,2.1867305847691845,2
0,2,1,0,0,2,2.590016579262436,1
0,2,2,1,1,2,3.0984166835762625,1
2,0,2,1,0,2,-0.07982107827706503,2
0,1,2,2,1,0,5.7842184752562655,0
1,2,1,1,2,0,7.802970079974039,0
2,0,2,1,0,2,-1.5984920866207768,0
2,0,1,1,1,0,4.809918794463565,0
1,1,0,0,0,1,5.19842657174581,0
2,0,1,0,0,2,-0.2219916559571108,1
2,1,0,2,1,1,5.286033148806208,0
2,2,2,2,0,0,6.114412472979865,0
0,1,2,1,1,2,-0.27127854904741233,2
0,1,2,2,0,2,-1.8568623373434643,1
2,0,2,2,0,2,-2.034598301979071,1
2,0,2,2,1,2,0.33931263575855164,1
0,1,0,1,2,0,6.793059148899798,0
2,1,0,2,2,2,4.57362524524142,0
1,1,0,0,0,1,3.8434475898523663,0
0,2,1,1,1,0,7.079236176459045,0
2,0,1,0,0,2,0.6145299360584406,1
0,2,0,0,0,2,3.8531172986580966,1
0,2,2,1,1,0,7.403900725303361,0
2,1,1,0,0,1,3.1248958731961767,0
0,0,2,0,0,1,-0.7518399729568941,1
2,2,2,1,0,2,3.0134415318036334,0
1,2,1,2,2,0,8.497504894126203,0
1,1,2,1,0,1,4.2785337868682,0
1,0,0,1,0,2,-0.46276061668048984,0
1,0,2,0,0,0,1.6825521407480872,2
1,2,1,0,2,0,9.652044779412122,0
2,1,0,0,0,2,3.051546645961601,1
2,1,1,1,2,1,5.833183244175104,0
2,2,0,2,1,2,4.217357952130569,0
2,0,2,1,1,0,3.806267944560418,0
2,0,2,2,2,2,1.4384441770420118,1
1,1,1,0,0,0,5.788389574990271,0
2,2,2,2,2,1,5.899605849785249,0
2,1,2,2,0,0,5.734437857237758,0
1,2,2,2,2,0,6.60792939863233,0
2,2,0,0,0,2,4.645525076018613,0
0,2,2,2,2,0,7.043291558252541,0
2,0,0,0,1,0,6.146805863433706,0
0,1,1,2,1,2,-0.18836527123060365,0
1,2,2,0,2,1,6.618158939434235,0
2,1,0,2,0,1,6.735097617946133,0
0,1,0,2,1,2,5.045401434424669,0
0,0,2,1,2,0,4.408442057229438,0
2,2,0,1,2,1,7.411966530640527,0
2,0,2,2,1,0,4.908244135359621,0
0,0,2,1,0,0,3.767077584815657,0
0,0,1,1,1,2,0.10341345466164735,1
2,1,2,2,0,1,2.999721609742164,1
2,1,2,2,2,0,5.6492925838231765,0
0,2,2,2,0,1,3.8609530406752945,0
0,0,2,0,1,2,-0.6583742902159062,0
0,1,0,1,1,1,3.4599111528929245,0
0,0,0,0,0,0,5.23418679160876,0
1,2,1,1,1,0,7.706995357208328,0
2,2,2,0,1,0,8.337352596207657,0
1,0,1,2,0,0,3.420899525532406,0
0,0,0,0,1,2,1.8562900794530364,1
0,0,0,2,2,0,5.876445895460095,0
2,0,2,0,2,2,0.838392662390907,2
2,0,2,2,0,1,0.34641123459417766,1
0,1,1,2,0,1,2.546643559147913,0
0,2,2,0,0,1,2.6964936249515756,1
0,2,1,2,1,2,2.145252840274449,1
0,2,0,1,2,0,9.289198354250695,0
0,2,2,0,0,0,3.6996720540992696,0
0,1,1,0,0,1,3.396381576329475,0
1,1,0,2,0,1,3.5291043408873235,0
0,0,2,2,1,0,5.411207832273313,0
2,1,2,1,2,2,3.7379996039067347,0
1,1,0,1,2,1,6.885048351244607,0
2,2,1,2,2,0,8.827169139033913,0
2,0,1,0,1,1,2.7430243066765434,0
0,0,1,2,0,2,-1.0328966266907413,1
2,2,2,2,1,0,7.192877298263041,0
0,1,2,1,2,0,6.347929064264426,0
1,1,1,1,2,2,3.2300553571106887,1
2,2,1,1,0,1,4.881338271515691,0
2,2,2,1,2,0,7.535856405418474,0
2,2,2,2,0,2,2.0616577356435966,1
1,1,2,2,0,2,-0.9290824858912772,0
1,2,1,1,0,2,2.352872828678812,1
0,1,1,1,0,2,1.8894475701867406,1
1,2,2,2,0,1,3.0180688493985666,0
1,2,0,2,0,0,7.9824962341286,0
2,0,0,1,0,0,4.806293618280548,0
0,2,0,2,0,2,4.728864087373729,0
0,1,2,2,2,1,2.814604202823607,1
0,0,2,1,1,2,-1.0404385928725441,1
1,1,1,1,2,1,4.453389616792942,0
0,1,1,1,2,0,5.22025188145378,0
1,1,0,1,0,2,4.097230521784975,0
0,0,0,0,0,0,3.10281986096708,1
1,2,0,0,2,1,9.207927752650308,0
0,1,2,0,2,2,1.236478455087705,0
2,0,2,2,2,1,3.047952050729757,0
1,0,0,2,1,1,5.015783060689042,0
1,2,2,2,1,0,6.478182700404863,0
2,0,0,2,0,1,1.717861807976328,1
1,0,0,0,2,0,6.9843150709879644,0
1,0,1,2,2,0,6.047832794613354,0
2,2,1,0,2,1,6.325762239649752,0
2,1,1,2,1,0,5.742597542831606,0
2,2,0,1,0,1,5.517192041635185,0
2,1,2,1,1,2,0.6290635764144865,0
0,0,2,2,1,1,-0.0012893179036304048,0
1,1,2,1,0,2,1.2814227982456,2
2,2,1,0,2,2,4.56638259789724,0
0,0,1,2,2,1,4.623219739491122,0
2,0,1,0,0,0,4.776474935883255,0
0,2,0,1,2,0,9.33241484718903,0
2,1,2,1,0,2,0.024192791569283,1
2,0,2,0,2,1,2.4605412074631765,1
2,1,0,1,2,1,5.536942956783159,0
1,0,2,2,1,1,1.074863129338231,1
1,2,0,2,0,0,8.58134621656781,0
1,2,2,1,2,2,3.8819079685929676,1
2,1,1,0,2,2,5.129592221632059,0
2,2,0,1,0,2,4.358087029486337,0
0,2,0,0,1,1,5.309650375639698,0
0,0,2,1,0,0,2.7214487411248287,1
2,1,1,1,1,2,3.1914905080871465,0
2,2,1,0,2,0,9.00613205728591,0
1,2,1,2,1,1,5.3220102892923515,0
2,0,1,0,2,2,3.3920524562123338,1
0,2,1,2,1,1,6.980341698418549,0
1,1,2,0,2,2,0.8307199714061164,1
1,0,1,2,0,2,-0.08836423089098441,1
2,0,1,1,1,0,3.535007307979761,1
1,0,2,0,1,2,0.6809354631771888,1
1,1,2,2,0,2,1.8837296178720147,1
2,0,2,2,0,0,2.7845485349174295,1
1,0,2,0,1,2,0.34110514140475484,2
0,2,2,2,1,2,1.9021823527846302,1
1,1,2,1,0,1,1.249540910387084,1
0,0,1,0,2,0,4.769610725697867,0
0,2,1,0,1,1,4.457908166320379,0
0,1,2,0,2,2,1.198986565034577,0
1,1,2,2,1,2,-0.4992588663498887,1
2,1,1,0,2,1,6.315570577450855,0
2,2,0,0,0,1,6.455569985353839,0
0,0,2,0,2,0,5.016360527954096,0
1,2,1,1,1,2,4.8324063302446945,0
0,1,0,0,1,2,3.406459449156854,0
0,1,2,0,2,0,4.185413502391703,0
0,1,0,0,2,0,8.099743897820597,0
1,2,0,0,2,2,6.877821489348407,0
1,0,1,1,1,1,4.55211132318196,0
1,1,0,1,2,2,4.72831661546119,0
0,1,1,0,1,2,1.785524847344707,1
0,2,2,2,1,2,-0.08296771969652927,1
2,0,1,2,0,1,3.3872829902048225,0
1,2,2,0,2,0,7.859191324584625,0
2,2,2,1,0,0,4.497211845313302,0
0,0,0,1,1,1,1.9630901495763284,1
2,1,1,1,2,0,6.588744647462918,0
2,2,2,0,2,0,8.645701408738809,0
0,0,0,2,0,1,1.013744322623625,1
1,0,2,2,2,2,0.5751610373461389,2
1,0,0,2,0,0,4.949996432107509,0
2,0,1,1,2,0,6.5890143321020735,0
2,0,0,2,0,2,1.4265922592101625,1
0,1,1,0,1,2,1.1982816221548802,2
0,2,0,2,1,1,6.481254055040607,0
0,0,0,1,0,1,1.3718396448568027,1
0,2,1,2,2,0,7.232769658253359,0
2,1,0,2,1,0,6.424324618662356,0
1,2,2,2,1,1,5.4625681636102055,0
1,1,2,1,0,1,1.003725359473507,2
0,0,2,0,1,1,2.5129380284676452,1
2,2,0,1,1,2,6.1295300151970284,0
2,2,1,2,1,2,4.640275246925972,0
0,2,0,1,0,1,5.091724600967804,0
0,2,1,1,0,0,6.157523541154303,0
0,2,0,0,2,0,8.32259109765209,0
0,0,1,2,1,0,1.8073955762946294,1
2,2,0,0,2,1,8.919738505893092,0
1,2,0,1,0,2,4.5558780757934025,0
0,2,2,0,0,2,1.3661880985934252,1
1,1,1,1,0,2,0.9834790079119399,0
1,2,0,0,2,1,5.602017849152208,0
0,2,2,2,1,2,2.6925544600356277,1
0,0,1,1,2,2,0.1196270101871969,0
1,0,0,0,2,0,6.956178038042077,0
0,2,1,1,0,0,5.306417485102696,0
1,2,0,2,2,0,8.39134624446459,0
0,0,1,1,2,0,6.256911819847644,0
2,0,2,1,1,0,3.925875438066413,0
2,1,2,1,1,1,3.9871231790778556,0
2,1,0,1,2,2,5.207642324090156,0
0,1,0,0,2,0,6.216325015640105,0
0,1,1,1,2,0,5.845949986653599,0
1,2,0,2,1,2,4.395963130772358,0
1,2,0,2,0,0,6.986335836472806,0
1,0,2,2,1,2,-1.0150144288438465,1
1,0,2,1,2,0,3.5071600924636437,0
2,1,1,0,0,0,5.625650769971136,0
2,1,1,1,1,0,6.291447371279199,0
2,2,0,1,0,2,4.586157821569783,0
1,0,0,2,1,0,6.775054149371252,0
1,2,0,1,1,1,7.95677449709877,0
2,0,0,0,0,2,4.962050436694677,0
2,1,2,2,2,2,3.953647945721414,0
2,2,1,1,1,0,8.035322133627613,0
1,0,0,2,1,0,6.933712793107755,0
2,1,1,1,1,2,4.395483461636038,0
0,1,0,1,2,0,8.107319701705812,0
2,2,2,0,2,0,7.354428507274814,0
0,1,1,1,0,2,1.557954351142655,2
0,2,1,0,2,1,6.0606559489313785,0
0,0,1,1,2,0,2.397957490125099,0
0,0,1,1,1,1,2.580211826896946,1
0,1,1,0,0,1,3.351027893208979,2
1,0,2,2,0,1,0.8414857717400595,1
1,1,2,0,0,0,4.606568709250459,0
0,0,0,1,0,2,0.3825997378145355,1
1,1,0,2,0,2,2.061847369499527,1
0,1,2,1,2,0,7.383352673254548,0
1,0,1,2,1,0,2.922030957165677,1
1,1,1,2,0,1,3.296534845261194,0
1,2,2,0,1,1,4.971577378947669,0
1,2,2,0,0,2,1.9458366367951032,0
0,1,2,2,1,0,4.986593231773036,0
0,1,0,2,0,2,2.081191858209143,0
2,1,0,2,0,1,3.888825451218809,0
1,2,0,0,1,1,5.8691247717019674,0
1,0,0,2,2,0,6.330163973257632,0
0,2,2,2,1,0,5.196803738989569,0
0,2,0,2,1,0,8.479102057000611,0
1,1,1,2,0,2,0.34783750856856155,1
1,2,2,2,2,0,6.788097314130127,0
0,1,0,1,2,2,3.3745127286131704,0
1,0,2,1,2,1,2.6425268069045953,0
1,2,2,0,1,2,3.3687473038597697,2
1,2,2,1,2,1,3.924068072627824,0
1,1,1,1,1,1,3.8497073758853046,0
2,1,0,2,1,2,2.37895245952011,1
2,1,1,2,1,2,3.4909763342199422,0
1,0,1,1,0,2,-0.9328422955734423,2
2,1,1,0,1,0,7.711235059559173,0
0,2,2,1,0,2,0.9369124981259317,0
1,1,2,2,0,1,2.9026577934378075,1
2,2,1,0,2,1,7.149817604717385,0
2,0,1,2,2,0,6.860127968507457,0
1,1,2,0,1,0,5.973164328223672,0
2,1,2,0,0,1,2.6774317330330266,1
0,1,0,2,2,2,3.1627391110991536,1
2,1,2,1,2,1,4.5299389788242115,0
0,0,0,1,1,0,6.50340829985422,0
0,0,2,0,0,2,0.2413035889897439,1
1,0,2,2,1,1,2.15807448258002,1
2,2,1,1,0,1,5.431865345517984,0
1,1,2,0,0,1,1.7130298070022296,1
0,0,0,0,1,2,0.5102689838009957,0
2,2,1,1,2,1,7.042196110356168,0
2,0,0,0,0,0,6.945172022435308,0
0,2,0,2,2,0,6.765077428934084,0
2,0,1,0,2,1,5.4207082447858745,0
2,1,2,0,2,1,5.622748547569649,0
2,2,2,0,0,0,6.861308790700475,0
2,2,1,1,1,2,3.7486075353890724,0
1,0,2,2,0,0,2.2326834306532355,0
1,1,0,1,0,1,3.633411348392639,0
0,0,2,2,1,0,0.03068839163670356,1
2,0,2,0,0,1,1.9111145171667947,2
2,1,2,1,1,0,7.3411136942981,0
0,2,0,2,0,2,3.135220767984265,0
2,2,1,0,1,0,7.3941403826744985,0
1,2,0,2,0,1,5.407680414442408,0
0,1,2,0,0,1,3.3397918791387893,0
0,1,1,2,1,1,2.211258560736445,1
0,2,1,2,1,1,3.863946500039293,0
1,0,1,0,1,1,3.3484452259955377,0
1,1,2,0,1,2,2.0473294264562343,1
0,2,2,2,2,1,4.714117424875394,0
2,1,1,1,2,0,6.22263144243936,0
2,1,2,1,1,0,5.1425952418742,0
1,2,2,0,0,0,5.033333640919651,0
1,1,1,2,1,2,0.6767728094369299,1
1,0,1,2,0,2,-1.9697567137385454,1
2,0,0,0,0,0,5.184334161472583,0
0,1,0,2,1,1,3.467676880585728,1
1,1,2,0,0,0,3.8065341703899693,0
0,2,2,2,1,2,0.19486313965637914,1
0,0,1,1,2,0,5.1210313194676145,0
1,2,0,0,0,0,7.805482346131638,0
0,0,2,0,1,2,-1.7258758976346273,1
1,2,1,2,0,2,1.9342301281309726,1
0,2,1,2,1,2,2.1042445578279625,2
0,2,2,1,1,1,5.208418172834932,0
2,2,0,0,2,0,10.492766832943698,0
2,2,0,2,0,2,4.822006343568415,0
2,1,0,2,2,0,9.35297019522285,0
0,1,2,0,0,0,4.7675813865236645,0
0,0,2,1,2,0,4.43345393150555,0
1,2,2,0,0,1,1.2280382806360297,1
0,1,0,2,0,0,5.423238082192174,0
1,1,2,1,0,0,4.494624221507045,0
0,0,2,0,2,0,3.3170210765382175,0
2,1,0,0,1,2,4.901370821981297,0
0,0,0,2,0,0,3.830295956773602,0
2,0,1,1,2,0,5.880315287656972,0
1,2,0,0,1,1,8.86030144811255,0
1,2,0,1,1,2,4.21047048659956,0
2,0,2,0,1,0,5.170103170770338,0
1,2,2,1,2,1,7.619479108814538,0
1,2,1,1,0,2,3.5633759949134305,0
1,1,1,2,2,0,5.948424290676923,0
1,2,0,2,1,1,4.66189911111188,0
0,0,2,0,2,0,2.4764661284520173,1
2,1,1,1,2,0,8.049825496714861,0
2,2,0,2,1,2,5.3786934574511935,0
2,0,1,0,1,2,1.1985739725243354,2
0,0,1,1,2,2,1.2790879459075104,2
0,0,0,1,1,0,4.990437585337928,0
2,1,2,1,1,0,5.612000076279862,0
0,0,1,1,2,2,2.483582158618935,0
1,1,0,0,0,2,1.8520329243551392,1
2,2,0,0,0,0,7.335596833417377,0
2,0,2,1,1,2,0.683007993298381,2
2,2,0,0,2,1,10.233882413048876,0
1,2,1,1,0,1,3.7645313441041646,2
2,2,1,1,1,1,5.9185230870304695,0
0,0,1,1,1,0,3.6923552204860917,0
2,1,0,1,0,0,7.271940490195806,0
1,0,2,0,2,0,4.6954408635413705,0
1,2,2,0,1,0,7.0000573675118405,0
0,0,2,1,1,2,-1.6771225352970762,1
1,2,0,2,2,2,5.05328501603155,0
0,1,0,2,2,1,3.537625052443249,0
2,2,2,0,1,1,3.196108021179816,0
2,1,1,2,2,2,3.0603525164413283,0
2,2,2,0,2,0,8.383140763801014,0
0,2,2,2,2,2,1.8179333191082163,1
1,1,1,2,1,0,7.159311043037027,0
2,1,2,1,0,0,4.577167669607919,0
0,1,2,0,1,2,0.2101175233542728,1
2,1,1,2,2,1,5.972471422494291,0
2,1,2,2,1,0,5.714319600922094,0
1,1,0,2,2,2,2.825157888730034,0
1,1,0,2,1,1,3.764106760149879,0
2,0,0,0,0,2,4.852734140121765,0
0,2,2,2,0,0,5.856919421082095,0
2,1,2,2,0,1,2.3146114349577154,0
1,0,2,0,0,1,1.7842894543707697,2
2,2,1,2,1,1,6.151788075723725,0
1,0,2,1,0,0,4.675159231579186,0
0,2,0,1,0,1,5.21400076726724,0
1,2,2,1,2,0,7.7048439221273135,0
1,2,2,2,2,2,5.107289884248642,0
2,0,0,2,2,0,5.688689436652707,0
0,1,0,0,1,0,7.982662288859364,0
0,0,0,0,1,0,3.7807318333163655,0
0,1,2,2,2,0,6.27037068152506,0
2,2,0,1,1,2,3.291880384384289,1
2,1,1,1,2,1,5.273802271345988,0
2,0,1,2,1,0,5.027242435935733,0
0,0,2,1,0,0,2.5594032790110504,1
0,0,2,1,1,1,1.2522283040817965,2
0,2,1,0,0,1,3.837671543673947,0
1,1,0,2,0,2,-0.009560910940880518,2
0,1,0,0,0,2,3.3645661544988945,0
2,0,2,2,2,2,0.7758717455464827,1
1,0,2,2,2,1,2.5549267714142614,0
1,0,0,0,2,0,5.801585457153568,0
1,1,2,2,2,0,6.644106712137741,0
2,1,2,2,2,0,5.100245950144437,0
2,1,2,0,0,1,2.8099153301516813,0
2,2,2,1,0,2,1.2240035319142333,1
0,2,0,1,0,1,5.4183465886106035,0
2,2,2,0,2,0,7.981669318591826,0
0,2,1,0,1,0,7.590585251392237,0
1,2,2,2,0,2,1.2243881226326503,2
0,2,1,2,2,1,4.4268408646506145,0
1,0,1,1,2,2,3.2794408790808225,0
1,0,0,2,2,1,4.326534868094102,0
1,1,1,2,2,0,7.139739350872121,0
0,2,2,2,1,2,1.6241620672518933,1
1,1,2,1,2,0,4.939859318150094,0
0,0,1,2,1,1,2.860414437710073,1
0,0,2,2,1,2,-1.6951429890880174,1
0,0,0,1,2,2,2.737270720388057,0
1,0,0,2,0,2,0.8453950300701195,0
0,0,1,1,1,0,4.461484996146446,0
1,1,1,2,1,2,1.2097898809276915,1
0,2,0,0,2,0,6.758474418418979,0
0,0,2,2,1,1,1.2060426662879378,1
0,0,2,1,0,0,1.9765116337565707,1
0,0,2,2,0,1,-1.0058037780201092,1
1,1,1,0,2,2,2.8697020681770278,2
1,2,0,0,1,0,10.492946141637583,0
2,0,1,0,2,0,7.054760114114726,0
1,2,2,2,0,0,5.838528884392641,0
1,2,1,1,0,0,6.840396419738829,0
2,0,1,2,0,0,4.058439829429933,0
0,0,1,1,0,0,2.8991406494032064,0
1,1,0,1,1,0,7.120323506010955,0
2,2,1,2,1,0,6.537185716685301,0
1,2,0,1,2,0,9.700385121890697,0
0,1,0,0,0,1,3.8285042888574425,0
0,0,0,0,0,0,4.367002036708967,0
1,2,2,1,0,1,2.8096718862610213,1
0,1,1,0,0,2,2.000793228757494,0
2,1,0,2,0,1,5.6821760354336615,0
0,2,2,0,2,1,5.891427919630271,0
2,0,2,1,2,1,3.5290106512444104,0
1,2,1,2,0,1,4.003763799621603,0
1,2,0,0,2,0,9.021436226492478,0
0,1,0,2,1,2,3.00530209234706,0
2,0,2,1,2,1,4.4767176452847535,0
2,2,0,0,2,1,7.9807695991939145,0
2,1,1,1,0,0,4.528445118339462,0
0,0,2,2,0,0,2.484992541670315,1
1,0,1,1,1,1,3.0638255153373715,0
1,1,1,2,0,0,5.115182015693512,0
1,0,0,0,0,2,-0.36643903277079093,1
2,1,0,2,2,2,4.356770240091991,0
1,0,2,0,1,0,5.056584827718793,0
0,1,0,1,0,2,1.2214581565313698,1
0,0,2,1,2,2,-0.26813428804254763,2
1,0,0,2,1,0,5.282364922586681,0
2,1,1,1,2,2,3.7130245761947682,0
2,1,2,1,2,1,3.6340329359567902,0
2,0,0,1,0,0,4.729780383187714,0
2,0,2,2,0,1,1.1699055607474123,2
0,0,1,2,1,2,1.081260616916918,2
0,0,1,0,2,2,2.4927817819957587,2
1,2,1,0,1,1,5.431497786789954,0
