c,d,e,f,g,h,a,b
0,2,0,2,1,1,0,-3.9712327440923256
0,2,0,2,2,2,1,-1.3122232390638127
2,2,2,2,2,2,1,4.625958476767845
1,1,0,0,1,2,1,0.25413680237815356
2,2,2,2,2,0,0,3.584239860576833
1,2,2,0,2,2,0,1.397109600149166
0,0,0,2,1,0,1,0.8576327606232291
1,1,0,2,2,1,0,-1.5757491193126172
1,2,1,2,2,1,2,2.679178342224464
1,0,1,1,0,0,1,5.109376840957818
1,0,1,1,0,0,2,4.831034022411747
2,0,2,0,2,0,0,5.226577040799184
2,1,2,0,0,0,0,4.456516751331831
0,2,0,2,2,1,1,-3.48150491973851
1,0,1,2,1,2,1,3.2358785456344843
0,0,2,1,1,0,0,3.2052574781667365
2,1,0,0,2,2,0,-1.4625542703834125
0,1,0,2,0,1,1,0.19561492788624457
1,2,0,1,0,2,0,-3.597004720844995
1,0,1,1,0,2,0,2.640327204779694
2,1,0,1,2,1,0,0.6568185267201379
2,0,1,2,1,0,1,6.452074886023743
1,0,1,2,0,1,2,5.2331159769667215
1,1,1,0,2,1,1,4.644093080797731
2,0,1,1,1,2,0,1.4227920365389688
2,1,1,1,1,1,0,3.0984788107917316
2,1,0,0,2,0,0,0.4779344771827107
1,0,1,1,0,0,2,6.136383020116755
0,0,1,1,2,2,0,1.0479913708045878
2,0,1,2,1,0,0,2.6365748439123644
1,2,0,2,1,0,2,2.777323241613559
0,2,1,2,1,2,0,-3.2166228991646
1,2,1,1,0,0,0,-1.5864310592771629
2,0,2,2,2,0,1,8.720170051262013
1,0,2,2,1,0,0,4.331524652153846
2,2,0,1,0,2,0,-2.001449831487793
1,2,2,1,2,1,1,3.601198811994253
0,0,0,2,1,2,1,1.2996618656378764
1,0,1,1,0,0,1,3.145830018013887
0,1,2,0,2,2,1,2.3705364866531102
2,1,0,0,1,2,2,3.164955584140115
1,1,1,1,0,0,1,3.2032910662519707
0,2,1,1,1,1,1,-0.7936025096293591
2,0,2,2,2,1,1,6.657478616057174
2,0,2,1,2,1,0,4.753321206349478
2,2,0,2,2,1,2,2.025919526633639
0,0,0,0,0,2,2,3.8065947982456967
0,1,1,2,1,1,1,2.378952866361443
0,2,0,0,1,2,1,-1.272043230599951
0,0,0,1,1,0,1,0.6538751280315129
0,1,2,2,1,1,1,3.3133705380252234
0,1,0,0,0,1,1,-0.9247329341878678
1,1,2,1,2,1,1,2.684241715621684
2,1,1,2,1,1,2,4.391193540315663
1,1,2,0,2,1,0,3.2889831804046485
2,2,2,1,2,0,0,2.656513170214742
0,1,0,1,1,1,2,0.7688246427605857
0,2,0,0,0,2,1,-3.1612961263601442
1,1,2,1,0,2,0,-0.16692549872602092
1,2,2,0,1,0,0,0.9327402809025984
1,0,2,2,1,1,1,5.538735608958746
0,0,0,0,1,1,1,1.0878833420195666
1,0,0,2,1,1,0,-0.6653204649775685
1,0,0,2,0,2,2,2.053727685955755
0,1,2,0,1,0,2,6.187327507202867
1,2,1,2,1,1,2,0.7158229577896948
2,0,1,2,1,1,1,4.213678724954707
0,1,1,0,0,0,2,6.1517624151106345
0,0,2,0,0,1,1,4.325371381602588
1,2,0,1,1,1,1,-1.6517611742628098
0,0,2,2,2,0,1,5.332440753343522
0,1,0,2,1,0,1,0.25608923083142876
0,0,1,0,2,2,2,4.084665005192664
2,2,1,1,0,1,1,2.135320749981411
1,0,2,0,2,2,0,3.3520424442543137
1,2,2,1,1,0,1,3.874015074321654
2,0,1,0,0,1,0,3.095612150232652
1,1,1,2,0,2,1,2.1280014075602116
1,2,0,2,1,0,1,-2.3221555024333957
2,0,0,2,1,0,0,1.3496917417636867
2,1,2,1,2,0,2,7.436846061091717
0,0,0,2,2,0,1,2.1251087610227843
2,2,0,0,2,2,0,-1.611776574525697
0,1,0,1,0,1,1,0.7412358638272104
2,0,2,0,0,0,0,4.860754303431608
1,2,2,2,1,2,0,2.5742332514976387
1,1,2,1,0,0,2,5.00957685315559
2,2,1,2,0,1,1,2.9584176852860105
0,2,1,2,1,0,1,-1.1017797374135097
0,0,0,0,2,1,1,-0.7220517661401324
0,1,1,2,1,1,1,1.8206069024558889
2,0,0,0,1,1,0,2.5437203611929995
0,2,2,0,1,1,0,0.05712867627132173
2,0,2,1,1,0,0,5.505119943151665
2,1,1,1,2,1,2,6.198444305594613
0,0,0,0,0,2,1,-0.30717052705309955
2,2,0,1,0,0,0,-0.9786903240120819
1,2,2,0,2,1,0,1.3230482829327173
2,2,1,2,1,0,0,1.4076139772195622
2,0,1,2,0,2,2,7.0751428190317265
1,1,1,0,0,1,1,3.1859899498158413
2,1,2,0,2,2,0,3.063797921028453
0,0,2,2,1,0,1,3.7798278803192895
0,2,2,0,1,2,2,1.5059003743525943
1,0,0,2,0,0,2,3.565585107028957
1,0,1,0,1,2,0,1.8561005896232707
1,1,1,1,2,0,0,1.275108163754191
2,0,2,0,2,2,0,4.489771369436879
1,2,1,2,0,2,0,-0.09890651387978333
2,1,0,2,1,0,0,3.0844474532661614
2,2,2,1,0,0,0,1.056192480453143
2,0,0,0,2,2,0,2.179746180985517
1,2,1,2,0,0,2,2.3891110561914113
1,1,0,1,1,0,2,2.411903707012091
1,0,0,2,1,0,0,1.505722967494192
0,0,2,1,0,1,0,1.8070289822725356
1,0,2,1,2,1,1,4.751495759058731
1,2,1,2,2,1,0,-2.1080397753910463
1,1,0,1,1,2,1,0.19419649002823394
0,1,2,1,2,0,1,3.443236672801671
1,1,0,2,0,1,1,1.147170707019694
2,0,1,2,0,2,0,3.470433510934786
1,2,0,1,2,2,1,0.6574013394646858
1,1,1,1,1,2,1,2.447540286126554
1,0,2,2,1,2,0,4.118142144626706
0,1,1,2,2,0,2,3.296409849841757
1,1,1,2,1,2,2,3.5585380324222253
1,0,2,2,1,1,2,7.545972779190633
1,0,2,0,0,1,1,5.906461021245187
1,0,2,2,1,1,0,4.190485386110199
2,1,1,1,2,0,0,1.4725897942983832
2,2,0,2,0,2,0,-1.3580692291813423
2,0,2,1,2,2,1,5.1643966253997435
2,1,0,2,0,0,2,5.2395256365144
1,2,2,2,2,1,0,-0.4743857624489003
0,0,0,0,2,2,2,3.5957749251665554
1,2,1,1,1,1,2,1.5717366051412103
0,1,2,0,2,1,1,2.612927408132136
0,1,0,2,0,2,2,1.0025785023518334
0,1,0,1,2,0,2,0.43801355992303925
2,0,1,2,0,1,1,6.737553039486639
0,2,0,1,2,2,1,-3.9512894046425444
0,2,1,2,2,2,1,-0.2958836025659706
1,1,2,2,1,0,0,1.7110428129513666
2,1,2,2,1,1,0,1.0105646139614453
1,0,0,2,0,0,1,2.143807367311239
2,0,1,2,2,2,0,3.443718895579066
2,0,0,0,2,0,0,0.032857034887572745
1,0,2,1,0,2,0,4.836992729908838
0,2,2,1,1,1,0,-0.33403331657586577
2,2,2,1,1,2,0,2.6781978435576317
1,1,0,1,0,1,0,-0.403022951762144
2,2,0,2,0,2,0,-2.3418156890827806
0,0,2,0,2,1,1,3.413601545884807
2,0,2,0,1,1,0,4.0958500384250405
0,1,2,0,2,2,1,2.5893439267587177
1,0,2,2,2,0,2,10.361024671558068
0,2,1,0,2,2,1,-1.3831599243693893
0,1,2,0,1,0,1,4.082348679961768
1,2,2,0,0,0,1,3.671225372799792
0,0,0,0,1,1,1,0.29513213700659285
1,0,2,1,0,2,1,5.777715030095068
0,2,0,1,1,0,1,-3.061855184500885
2,0,1,2,1,1,0,2.814882665961333
1,1,0,0,0,0,1,0.5384321605237863
2,2,0,0,0,0,2,2.1567690397417856
1,0,0,1,1,0,1,1.9348358249785456
1,1,2,2,2,2,0,2.7700232990486136
1,0,0,1,1,1,0,-0.6810185797788948
2,2,2,0,0,2,0,1.836203275814954
0,2,2,1,1,1,1,1.1777615204574938
2,0,0,1,2,1,0,-0.05422220745760287
2,1,2,0,2,0,0,4.009111739761593
1,0,1,0,0,0,0,1.6408942594470253
2,2,0,1,2,1,0,-2.7022863959001837
2,2,1,1,2,2,0,0.8718046992119293
1,1,2,0,1,0,0,0.968047482562101
0,2,2,2,2,2,1,0.5694346669698491
0,1,1,0,1,1,1,1.0522449655514696
1,2,1,2,0,0,1,1.200971493399875
0,0,0,0,1,0,1,0.7884843203953626
1,1,0,2,0,2,2,2.8011065144305567
2,2,0,2,1,0,0,-1.8092520981640463
1,2,1,1,1,1,0,-2.0860547928680377
2,1,2,1,2,1,0,3.4559009946392183
1,2,1,0,1,0,1,2.237189270241366
2,0,1,0,2,0,0,3.405962113433506
0,0,2,1,2,1,1,5.117575842824817
1,1,2,2,0,2,1,3.2238978638226694
2,0,1,0,2,1,0,3.8473484576086783
2,0,0,0,0,1,1,3.4666980421045768
2,2,1,0,2,0,0,-1.7197481157073968
0,2,1,2,0,1,1,-0.9629740246401803
2,0,2,1,2,0,0,6.7935594722650325
2,2,0,0,2,1,0,-0.7511861140175228
2,0,0,1,2,2,0,3.1432464547946006
1,1,1,1,1,2,1,1.4178040689627511
1,0,0,2,2,1,0,1.0522114773525049
2,2,0,0,2,2,0,-1.2033329673835147
0,1,0,1,1,1,2,1.1201654195045498
1,0,2,1,1,1,0,1.8612473729964745
0,2,0,2,0,0,1,0.589771934329612
0,1,0,1,1,1,1,0.04302545904541133
0,1,0,0,1,0,0,-3.7538989116913335
0,1,2,2,0,0,0,-0.0778328327399107
0,2,1,0,0,1,1,-1.1856788416705861
2,2,2,0,0,0,2,6.782908557437534
2,1,0,2,1,1,0,1.3193469305535406
1,1,2,0,2,1,2,6.580322829776129
0,1,0,0,2,1,2,1.6934319881836957
2,0,1,2,1,2,0,3.300854348725523
0,2,2,1,0,0,1,2.2223255600603053
1,1,2,2,1,0,1,5.215878837739146
2,0,2,1,2,0,2,9.755211930579465
2,1,1,2,2,0,0,1.7017009046833507
1,0,0,1,2,2,0,0.14914928463346064
0,1,2,0,1,1,1,2.1161900214752767
2,0,2,0,2,0,2,8.937587661169454
0,1,2,2,1,1,0,1.8657937598499534
1,2,1,1,1,1,1,0.9079603917670601
1,2,1,0,2,1,1,-0.11915929053863561
0,1,0,0,2,2,1,-1.0156072977411477
1,0,0,2,0,2,0,0.015513306584743675
2,2,2,2,0,0,1,6.39226030014559
0,2,0,0,0,1,1,-2.466445758410539
0,0,1,1,0,0,2,5.064942062544622
2,0,1,0,1,0,0,5.751809076055469
0,0,0,2,2,0,1,0.06477648962016547
1,0,1,0,0,1,2,6.031541154619645
0,0,1,1,1,2,2,4.290135518366127
0,0,2,1,2,1,0,2.629525927218579
0,1,1,1,1,2,2,4.664879017807115
2,1,2,0,0,0,0,4.774495025205569
2,2,1,0,0,2,0,-0.9853652126818319
2,0,2,1,2,2,0,4.776014567215379
0,1,2,1,0,0,1,4.570254400951829
2,1,2,1,1,0,1,4.214160588335066
1,0,2,2,0,0,1,6.813092453610908
1,2,1,2,1,2,0,-2.845761610571128
0,0,0,1,2,2,0,-1.4885719678938536
0,2,2,0,1,1,2,2.7044592812594717
2,2,2,0,1,1,1,3.6748431327571023
1,0,1,2,2,0,1,3.6061483118194397
1,1,2,2,2,1,1,3.611002305486283
2,2,2,0,1,0,1,5.029385208830743
2,0,0,0,2,2,1,2.9418320989928475
0,0,0,0,1,1,0,-0.859637874157376
1,1,2,2,0,1,1,3.1072812009574102
0,2,1,2,1,1,1,0.6722017089664579
2,2,0,1,2,1,2,2.075659395082078
2,2,2,1,2,1,0,2.1895903427650185
2,1,0,1,0,0,2,3.41694706241397
1,0,1,2,0,0,2,5.680779080788316
2,1,1,0,1,2,2,6.427623560803904
1,2,1,2,2,0,1,1.7033422139984216
0,0,2,0,2,1,1,3.943275297206295
1,1,2,0,2,0,2,6.052694939733184
0,0,2,0,1,2,1,2.731122754076984
2,2,2,2,2,1,0,2.0524455186704804
1,2,2,2,0,2,1,2.626245735009352
0,2,2,0,1,1,2,3.3702692300883816
2,1,2,2,1,1,2,7.464546625192084
1,0,1,1,1,1,0,1.9448858752075957
2,0,2,1,2,1,0,3.931611145401731
1,2,2,1,1,0,0,0.6210906599965811
0,2,2,0,0,0,0,-1.010683043164525
2,0,2,1,1,1,1,6.425487066380961
0,0,2,1,0,0,1,5.306411890822769
2,2,2,0,0,2,0,0.8861207104191257
2,0,2,1,2,0,0,5.426205653089152
1,0,0,1,1,2,0,-0.8175772412110291
0,2,2,2,2,2,1,1.1756600498173067
1,1,1,0,0,0,0,1.222317146500495
2,1,1,1,2,0,0,0.5251247359844005
2,1,0,0,0,0,1,2.4550166893150607
2,1,0,0,1,2,1,0.04205772261813778
0,0,2,2,1,1,1,4.745515462016763
0,1,1,2,1,1,0,0.3197611871649566
0,0,1,2,2,2,1,3.2476524845090133
0,2,1,1,1,2,1,1.7234468247769805
2,0,1,2,2,2,1,7.063894535656669
1,0,0,0,1,1,0,0.658347886894163
2,1,1,0,2,2,0,1.935253957171064
1,0,2,1,0,2,1,4.908662725354301
2,2,2,0,0,0,2,6.5099002663077705
1,2,2,0,0,0,0,1.206602283012701
2,1,0,2,2,1,0,0.8593260256749033
1,2,2,1,1,1,0,1.364884718824585
2,0,1,2,0,0,0,4.28315073870414
1,1,0,2,1,0,0,-1.3235139971808467
2,1,0,1,2,2,0,0.7838094413989765
2,1,1,0,2,0,0,2.4552984384165764
2,0,1,1,0,2,0,3.4108410311366897
0,1,2,0,1,1,2,4.976774117316699
1,2,2,0,2,2,0,0.5378743095046432
0,1,1,2,2,2,2,2.9592220840540135
1,0,2,0,2,2,1,6.098611700978887
0,2,1,0,2,2,2,-0.08231423060805931
0,0,0,2,0,2,2,3.9754833827939646
2,0,1,2,0,2,2,6.502174274711311
0,1,0,0,1,1,1,-0.2931814528507165
1,0,0,1,0,1,1,3.7650128017358515
1,2,2,1,1,0,1,1.8681772477789023
2,0,0,2,1,2,0,2.0591596022138763
2,1,0,1,0,2,0,-1.0582479471991166
2,1,0,2,0,1,2,6.525294394907639
2,2,2,0,2,2,0,2.8563662349850403
2,1,0,2,0,1,0,-0.7313742900675521
0,2,1,2,1,0,0,-1.7189100347862172
2,1,0,0,0,2,0,-0.6338705851244925
0,2,0,0,2,1,0,-3.5302487803767097
1,1,2,0,1,1,2,6.8152517759761
0,2,0,1,0,0,2,0.694148141639785
1,1,1,1,2,0,0,2.544301710233691
2,0,1,0,2,0,0,3.7010460091648367
1,1,0,2,2,2,2,4.9027388666385185
1,2,0,1,0,0,1,-1.412678854701153
0,1,2,2,0,0,2,6.311450469628532
0,2,2,1,0,1,2,3.1755221922534735
0,0,0,1,1,1,2,1.8235255918516362
2,0,2,2,1,0,0,5.631452159602429
2,1,2,0,2,0,0,5.785434691572862
1,2,1,0,0,2,1,-0.04894535493277463
1,1,1,2,1,2,1,2.779690530597531
0,2,2,0,0,2,1,1.2489911866401087
0,0,1,0,2,1,1,2.7692380412492397
1,0,2,0,2,1,1,5.969002356085701
1,1,1,1,2,0,0,-0.5773077543173317
0,0,2,1,0,0,1,5.547522921749758
0,2,0,1,0,0,2,2.729504133108306
2,2,0,1,0,0,1,0.8647463055895885
0,2,2,1,1,2,1,1.112570245893826
1,0,2,1,1,2,0,4.144690211370183
0,0,2,0,0,2,2,5.935532580830051
0,2,1,1,1,1,1,0.8956851747200483
0,1,2,0,0,0,1,2.1757609358520407
2,0,1,1,0,0,1,5.650450355570172
0,0,0,1,2,2,1,0.3258912814778988
0,0,1,1,1,1,0,2.017915623779839
0,0,2,0,0,2,1,4.1671198300050305
2,0,0,2,2,0,0,1.8209947154249482
2,2,2,1,0,0,2,7.610812598004263
0,1,1,1,0,2,1,1.5613508383448265
2,1,0,2,0,2,1,0.7901320746550856
2,2,2,0,1,1,1,3.842522512906413
2,1,2,0,1,1,1,5.798981900702346
2,2,2,0,2,0,0,1.3562289745802723
0,1,0,0,2,2,2,2.0374546201484645
1,0,0,0,2,1,0,0.5569904721611418
2,0,1,0,1,1,0,3.0425137594215306
0,1,0,0,2,0,0,-2.223746163774994
1,2,0,0,1,0,0,-1.9074738702187193
0,2,2,2,2,2,1,2.241859182636711
1,1,2,0,2,0,2,6.420335563182355
0,1,2,2,1,0,1,2.6682097702666723
2,0,2,1,2,0,2,8.800946327951783
2,1,1,1,0,0,2,6.00827396208103
2,1,2,0,0,1,0,1.711600107046653
0,1,1,2,2,2,0,-1.678440880041434
2,2,0,1,0,0,0,-2.422182327086958
1,1,1,2,1,0,1,1.5212900322231286
0,1,0,0,1,1,1,-1.5220134248897401
1,0,0,2,2,1,1,2.1510661321080295
0,2,2,2,1,0,1,1.4032491497931452
0,1,2,2,1,2,1,2.71894032010051
0,2,1,0,2,2,1,-0.5009230547079347
2,1,0,2,1,1,0,-1.8241204511675246
0,2,2,1,0,0,1,3.0990226968734955
1,1,2,1,0,2,2,4.912291025499741
1,2,2,0,2,2,2,5.504751815086582
2,0,0,2,0,2,0,0.19730688536517993
2,1,2,2,0,0,0,3.1612503760190833
2,2,0,0,2,1,2,2.3239777113688547
2,0,0,1,0,2,0,1.680423554403577
0,0,2,2,2,1,2,6.7632069333939056
1,0,1,1,1,1,2,5.226555386374603
1,2,0,1,2,1,0,-1.8731271363035762
2,0,0,1,1,1,0,1.2088330111469137
