d,e,f,g,h,i,j,a,c,b
0,1,1,2,1,2,2,1.8852496362574553,0,5.665500444533072
2,2,2,2,1,2,1,-1.262206823253456,0,4.931392947437105
0,0,1,1,2,1,2,-3.3270720615979634,2,6.224587573777741
1,0,0,2,0,2,0,2.0734626582870694,2,8.960759465140812
1,1,1,0,2,1,1,-2.927754469950505,0,4.628689154577412
0,2,1,0,2,2,2,0.19805462365003734,2,7.260099876605007
1,1,0,2,2,0,0,-1.2748155574099407,2,6.180709043182234
0,0,0,2,1,2,2,-0.8645326453541542,2,7.995721652149147
0,0,0,1,1,2,2,1.7733985799618768,1,4.6266368432796945
1,2,0,2,2,1,2,-1.615039240077268,2,5.319583329624795
0,2,1,2,1,2,2,2.251719597232777,1,7.787550798696018
2,1,0,2,0,2,0,0.9370236127082265,0,4.246528404162237
2,1,1,1,0,2,1,-1.784723392820497,2,6.138529025765282
0,0,1,1,2,1,2,-2.4124558318457976,2,5.85823754219605
2,2,0,1,2,2,0,-3.2552819206299253,2,8.992269039962693
2,0,0,1,1,1,2,-4.389266162304791,1,8.18272619933925
2,0,0,0,1,0,1,-4.141292396098205,1,8.239214708717096
0,1,2,2,0,2,0,3.2818797736655885,0,5.852897361965661
2,0,2,2,1,0,2,-4.3127994115420405,2,7.534912943154511
1,1,1,1,1,0,0,1.1783449240737802,0,5.902436870273598
2,2,1,1,1,1,0,0.3497354751105807,2,7.93278269546269
0,0,0,2,1,1,0,4.672770177881142,2,7.265615656160925
2,2,1,2,2,0,1,-3.039321222854731,0,6.133906539452433
2,0,2,0,2,1,2,-6.245956687944171,2,7.423722267756052
1,1,0,0,0,1,0,1.1434319345854056,2,7.112734823157577
0,0,2,1,2,2,1,-1.718345617838351,0,3.1253616016918446
0,0,2,0,0,2,0,2.448441897958886,2,8.049596304526151
2,1,0,2,2,0,2,-3.1343828524294564,0,4.20595627515238
1,2,2,0,2,2,1,-1.6177704438083866,2,5.595388592449899
2,0,0,2,2,0,1,-3.572554867966015,0,4.477122755660478
2,0,1,0,2,0,2,-6.332362904319353,0,2.279835771381936
2,1,2,2,0,1,2,-2.691155604152656,2,6.407215987746179
2,0,2,1,2,1,0,-4.06043992362901,2,8.566803780154846
1,1,2,2,2,0,0,0.2753072367317815,2,8.699202691072053
2,2,2,1,1,2,1,-0.4659629959227396,2,7.371506525124936
0,2,1,1,2,1,0,2.2016741252339402,1,7.772286414835015
1,0,2,2,2,2,0,-0.6986425642079803,2,6.980636865878601
2,2,0,2,2,2,2,-2.933146793829981,1,7.597993215353968
2,1,1,2,2,0,1,-3.891077936916623,2,7.180440415763387
1,1,0,2,1,0,0,2.7884876249278814,0,4.605025007561761
2,2,0,2,1,0,0,0.09661175330955701,1,7.276381553663526
0,1,0,1,1,1,1,2.5524460725240345,2,5.988423491559109
0,1,0,2,2,0,1,2.729906933516083,1,5.806604048115592
0,0,2,1,0,2,0,2.4814402884218385,0,4.860254960144188
2,0,2,1,1,1,2,-2.4009804979441847,1,4.520454182025329
0,0,2,1,1,0,1,-1.2587227199887916,1,3.345570141795867
0,2,2,2,1,2,1,2.0273060816344644,0,6.515914262490969
2,1,2,2,1,2,2,-3.749741260222129,2,7.049215975206922
0,2,2,2,2,2,2,0.09140047356268555,1,7.214108632450116
2,1,0,1,0,2,1,-0.34435953437032674,2,6.125974526586585
1,1,1,1,1,1,1,-0.22205938260357716,2,6.09871679935565
0,1,2,0,0,2,1,2.7660890362342467,1,8.04217653450861
1,0,2,1,1,1,1,-0.20233020017084524,0,5.716091926594974
1,0,2,1,1,2,0,1.7888360151881608,2,11.90775013725995
2,2,1,1,1,2,0,-0.32500126550080477,2,8.552483846924499
1,1,2,2,2,1,1,-2.1252337126283765,0,4.146307387611098
2,2,1,0,2,0,2,-4.40391423926858,0,6.50717218830749
2,2,0,1,2,1,1,-2.4114004453397078,2,5.894387538218596
1,1,1,2,1,1,0,3.478421160444185,2,7.7186610241874485
2,2,0,1,2,1,1,-3.5016937624129474,2,8.640934901587258
2,1,0,0,2,0,1,-3.9560408021299858,0,6.598624987597571
1,0,0,2,0,0,0,3.5798668945026204,0,5.779881359942835
1,0,2,1,1,0,1,-2.0339567912496817,1,6.587795513885997
0,1,2,0,2,2,2,-3.9938361018174753,0,4.0686602801081495
2,1,2,2,2,0,0,-4.434617165014477,0,5.4828408455461455
0,0,0,1,1,2,1,3.2131258415639947,2,8.174870177029083
1,2,0,2,2,2,1,-0.559427270083685,0,4.8752384030725
1,0,1,1,2,1,1,-1.425598042503063,2,5.122331800650564
0,2,0,0,0,2,0,5.148370648482718,1,5.4651574727108105
1,1,2,1,0,0,0,2.18672211468649,2,6.830711012931447
2,0,1,2,2,2,2,-5.712332087517957,2,6.940603949782588
0,2,1,0,2,1,0,0.3436546286753286,2,8.005213016160624
0,1,2,2,1,2,2,-0.45680559346470884,2,7.365337591632721
2,1,0,1,1,0,0,1.082885538078399,0,5.292566964756226
2,0,2,2,1,0,2,-2.793595298426325,0,5.739393369976037
1,0,0,2,2,2,2,-3.6336476750076905,2,7.9038303545679165
0,2,0,2,1,0,2,2.7491784508140187,2,6.991280540645667
2,2,2,1,1,2,2,-2.7420342213026223,0,4.252712128848803
2,0,0,1,0,2,1,-1.6769328281563787,1,4.2819380770022395
1,2,1,1,0,1,2,1.6568134333244933,2,9.013426013343905
1,1,2,2,0,1,1,-0.18621899559677324,0,5.036436147039842
1,1,2,0,2,1,0,-1.9938327229382686,0,3.2274265817516787
0,1,2,1,1,0,1,0.991029788688294,2,7.298052915073713
1,1,2,1,1,0,0,1.2877411861826131,1,7.8273584084104595
0,2,0,0,2,2,0,0.6827493081426157,1,5.957847846537746
0,1,1,0,1,2,1,0.9154862760537248,1,5.853407273015104
0,0,1,2,1,0,2,1.5706956945855852,1,6.568050046265415
2,1,0,1,2,2,1,-3.797363070248379,2,9.199176914724141
2,0,1,0,2,1,0,-4.7603089047117635,0,5.497981834476767
2,1,0,1,2,0,1,-3.151729088828703,2,8.395044629500083
1,0,1,2,1,2,0,0.912789092718532,2,8.464661551538224
1,0,0,2,0,2,2,0.24132875258007971,2,7.747087464246962
1,0,2,2,2,1,2,-3.32709365025441,0,6.725220872431782
1,2,0,2,0,2,2,0.8391392072981925,2,7.377448792894395
0,2,0,0,2,2,1,-0.032995302187997566,2,7.4610170367357656
0,1,2,0,1,1,1,0.4572462940026355,0,4.938557760984544
2,1,2,1,0,2,0,-1.305546174010441,2,6.193077232528758
0,2,0,2,2,1,2,0.15580734489735493,0,5.268301466471665
0,0,1,0,1,0,1,0.5827683164808444,2,6.701186030782717
2,1,1,2,2,1,1,-3.6753964686367153,0,5.871417114792921
1,1,0,0,2,1,0,-1.1783556916129683,0,5.006521351134712
0,0,0,2,2,0,0,-0.1725581646862414,1,6.186950096921065
2,2,0,0,2,1,0,-2.960668183639899,1,5.156944658921302
1,1,1,1,0,0,1,2.557394994056664,2,6.7268808089979455
2,0,1,1,0,0,2,-1.6573305122902355,2,7.670069897114712
2,2,2,2,0,0,1,-0.8445356684181667,2,7.45264908816618
1,1,0,1,2,2,1,-1.6185105412519507,1,4.493662475975923
0,2,0,0,0,2,2,2.4336987171379083,0,5.001009797465234
0,1,2,1,2,0,2,-2.204715422320724,2,6.839024715071055
1,1,2,1,0,1,1,0.737444196685477,1,6.581826030533501
0,1,2,0,2,2,2,-1.2740219784987383,2,6.27531453061998
1,2,1,0,1,1,1,1.753818552852696,0,6.665936469289702
0,0,2,2,2,2,0,-2.6464593195244968,0,6.142476504677042
0,2,1,1,0,1,0,3.273363846698593,1,6.1171270330348255
1,2,0,0,2,1,2,-2.0541871467216093,2,8.048525095764862
2,2,1,0,1,0,2,0.05074024399563015,0,5.149025029875319
0,2,0,2,1,0,2,4.584358090825419,2,5.5638205287193205
0,2,0,2,1,1,2,2.2957184825721555,0,6.908712122504353
0,1,2,0,1,0,1,0.5913136082048417,1,5.8318744883613824
1,2,0,0,1,2,2,0.41491147185805594,2,7.871887758201894
2,1,0,2,2,0,0,-2.720291538277469,2,6.683426152990091
0,2,1,2,1,2,1,4.221600633088922,1,5.164691753681096
0,1,2,1,1,0,1,1.5977956583334372,2,8.464550388987442
0,1,2,2,2,2,1,-0.7282454719972923,2,6.561559527567604
0,2,1,2,0,1,2,3.6494763675752653,2,6.503524720038925
2,1,2,0,1,0,1,-3.8297917458527486,2,8.17214542427228
2,0,2,0,1,1,0,-3.342226316802204,2,8.998581877684092
2,1,1,1,2,1,2,-3.394020131713897,1,7.1677873275957245
0,1,0,2,0,0,2,3.5730959393771524,2,6.780852347576251
2,2,2,1,0,0,2,-1.2105362780213236,2,7.0947879438317605
2,0,2,0,1,0,2,-5.345231584522071,2,7.794103090262666
1,2,2,1,1,1,2,-1.1697633707825505,0,3.97709861751412
1,1,1,0,2,2,0,-2.0846145363827384,2,6.928709349663497
0,0,2,1,1,0,1,-0.9425626356464301,1,4.843869606634281
2,0,2,2,0,1,1,-2.85226313731494,2,7.872671055534582
2,2,0,0,2,0,1,-2.1553715525452217,2,6.04877248868244
2,2,0,0,0,2,2,-1.3525786373504438,0,4.076722284622035
1,2,1,2,2,0,1,0.40698244887295487,0,4.542660216100347
0,1,1,2,0,1,1,2.9691923956921626,2,6.4675861638193615
2,0,1,1,2,0,2,-6.6921413174795505,0,4.079730439615645
1,0,2,0,1,2,0,0.09558318529034815,0,4.686288697259948
0,1,2,1,1,0,1,3.70747943181978,2,6.203998867857921
1,1,0,2,0,0,1,2.9466227011145705,2,8.883991666860144
1,0,0,2,0,1,2,-0.7277076413719383,0,4.3665613683456845
2,1,2,0,2,0,1,-4.449501518328542,0,6.84601148550235
2,0,2,2,0,1,0,-0.7727302655550575,2,8.653516349333355
0,2,2,1,2,0,2,1.2223815753130853,2,11.761992584835884
0,2,0,1,0,2,1,4.687102921170617,1,3.5343557917171013
1,0,0,1,0,0,2,0.4391889350931058,0,5.93685353627484
0,1,2,1,2,2,2,-0.17353308436822257,2,6.7977073724430594
0,1,2,1,2,2,2,-0.3334995705532341,2,6.813147164706209
1,1,1,0,0,0,2,0.36398762005351665,2,7.350073601390934
0,2,1,2,1,2,0,5.762344318107941,2,7.597737825686853
1,1,0,2,2,1,2,-1.2301108844155655,2,7.430408083052697
1,1,0,1,2,0,0,1.060904967222486,1,6.4492737604747905
0,2,0,0,2,2,1,0.8908057024975333,1,6.337232595886361
2,2,2,1,1,1,2,-3.1972558532070217,0,3.298359229254517
1,0,2,0,1,1,1,-3.117350038072691,2,6.335470638730039
1,2,1,2,2,0,1,-2.1861200347438947,0,4.941375060812573
0,0,0,1,2,0,2,-2.6155891241309237,2,6.7188337355739725
1,0,2,1,1,0,0,0.9930691130371466,0,6.875660246385658
2,0,0,2,0,2,2,-1.3335680978890672,2,6.081981930574259
1,1,2,2,2,2,2,-2.483582618332989,2,5.0981310869802385
1,1,1,2,0,1,2,1.0516431200650156,2,8.936120978658781
2,2,0,1,1,1,1,0.6998347561696783,0,6.188107780133993
0,1,1,2,1,1,0,4.16014709254233,0,3.547561266315837
1,0,2,2,1,1,2,-0.6413823282400334,2,7.424084062900716
0,1,0,1,0,2,0,5.324844469925925,2,7.134447013790405
0,0,1,1,2,1,0,-1.1378230352684884,2,6.340330731182764
2,2,2,2,1,0,2,-1.4290075182892703,2,6.394740913094606
0,1,0,1,2,0,0,0.7757838572600024,2,6.95518600307066
1,2,1,2,2,1,2,0.2873062175134373,2,6.9096842315159375
0,0,2,2,0,1,1,0.3031076662926919,1,4.891086775974875
0,1,2,1,0,2,1,0.9417985913897196,1,5.523303679935028
1,0,1,0,1,0,1,-1.458191087284196,2,6.579857182622095
0,2,0,0,1,0,2,1.4668812456629352,2,8.702270893569597
2,2,2,0,1,2,1,-2.4921496589076417,1,6.34974937694766
2,2,1,1,1,1,2,-1.597918538598816,1,5.265459604397275
0,1,0,1,0,0,0,5.251881954942011,2,7.120988973791134
1,0,0,1,0,1,1,1.8626241420379506,0,6.9155099644748805
0,2,1,2,1,1,2,2.7930728266771707,2,9.391847175789017
1,2,2,0,2,2,0,-1.99641751530535,2,8.130998404873578
0,1,2,2,2,2,2,-0.16269907874768041,2,7.389289358610908
0,2,2,0,2,0,1,0.004020009434407612,2,6.955559988794458
1,1,0,2,0,1,0,3.718151934376706,0,4.157858395706676
0,2,1,0,0,2,1,2.6700378735627592,2,7.830119595282591
2,1,0,2,0,2,1,-0.7341259942998426,2,5.9820352493132996
1,0,1,1,0,1,0,1.0293550233908229,2,5.035795730803109
0,2,1,2,2,1,2,1.0194041668807523,2,8.462701082712908
0,1,1,2,0,2,0,5.357575357928424,2,7.273822063600288
1,2,0,1,0,0,0,3.4547778019308653,0,5.872221709846623
0,1,1,0,2,0,2,-0.9953879035330104,2,6.227958659821236
1,2,0,2,2,2,2,-1.0069108264458326,2,6.140777914453501
2,1,0,2,0,2,1,-0.34444110641621506,1,5.684035968906057
2,0,1,0,1,1,0,-3.643816742975259,2,8.945206412959292
0,2,2,2,2,0,1,0.3015580117597184,2,8.692287063553858
2,1,2,1,0,0,0,2.338814771265757,0,5.979448728289986
2,2,0,0,1,1,0,-0.5102386109688986,2,6.552956758045556
1,0,2,1,2,0,2,-4.750518951592751,2,6.676764693616676
0,2,2,1,1,1,2,0.6763686318670906,0,5.320920495860326
0,2,2,2,2,0,2,1.6704097471422021,2,8.727940659561844
1,1,2,1,2,0,0,1.5399947528366804,2,7.878135545627856
2,1,1,1,0,2,1,-1.6235267376129403,1,6.402964084707076
2,0,1,0,2,1,1,-5.506190024580049,2,6.5352808916884255
1,1,2,2,1,1,0,0.9476197629963699,1,7.347429727161271
1,0,1,2,2,2,1,-1.7101771433455784,2,6.318877010020272
2,1,0,0,2,1,1,-4.247606264682928,1,6.969021310689935
1,2,0,0,1,2,0,-0.4152606749643144,2,7.437544025490919
1,2,2,0,1,1,2,0.1155055539801938,1,6.046739521452624
0,2,0,1,2,2,1,0.1418173225446373,2,7.546804238618555
2,1,1,0,0,2,1,-1.2279331618869536,2,7.7883044251871105
0,2,1,2,1,0,2,1.900696030119787,2,7.8838928786271705
2,2,0,2,2,2,0,-3.4508319130284297,0,3.4444183775679846
2,0,0,0,0,2,0,0.015685727325851495,2,7.364854338997974
1,2,1,2,1,0,2,1.2737644337033365,0,4.59935885195031
2,1,2,0,0,2,1,-2.1829376725629266,0,5.256721440599335
1,2,1,0,1,0,2,1.6525693195916384,2,8.434931442713935
0,2,1,1,2,0,0,2.2012133068763355,0,5.388767879937421
0,1,0,1,2,0,2,-0.5562644193424797,2,6.256361215372142
0,2,0,0,1,2,1,3.9589679239207265,0,5.56419336745379
1,2,1,2,0,0,1,1.8014167866868398,0,3.915857455880218
2,0,0,2,0,1,2,-1.8774301957448334,1,4.543189734189722
0,2,0,0,2,2,1,-0.4796042020880294,2,6.708306845311292
0,0,2,1,1,1,1,0.5486190967741067,2,9.751716045720208
0,1,2,0,1,2,1,0.6813753099661726,2,8.629779693981325
0,1,0,2,2,2,2,0.2551573997114349,1,5.575245738503963
2,1,2,2,0,2,0,-0.9550740117144171,2,6.96485040714518
2,1,0,1,2,0,1,-4.972433325895547,2,8.464062538746091
0,1,2,1,2,2,1,-1.7344380010923173,0,3.6886216568206045
