a,c,b,d,e,f
-1.326392717739564,-0.4890774681189237,-5.761034023846034,4.911132486118411,-10.2204192170815,-4.520810960240347
0.316494261673308,1.4493448012363035,-4.575892760804772,4.361970580969317,-10.418599583091588,-2.967545182924733
-0.24527784594210975,-0.7253915220079754,-3.9124789986839423,4.1586243500230395,-9.463013448406862,-2.627286691954323
-1.0762452003187681,0.43545833595741784,-5.556346871162708,3.42686277235617,-10.41119147809121,-3.6896676924444254
0.95205365313989,-1.3819490313636327,-3.113156390055384,2.398404906609766,-7.6078387099774005,-2.8821822212820365
0.3407914080021059,-1.0518872728984137,-4.561184668609005,4.619638647747352,-8.11551152341705,-4.4086158390952
-1.013717366440399,0.27009543419728654,-6.0649381867038485,4.648101829879492,-9.803394320722361,-3.8773680658974286
-0.14079088641638526,-0.3842459128805702,-3.752559619877762,4.376697915717579,-6.518131125196691,-4.013172572888243
0.6505927878247011,0.6774013686923024,-2.7970911754621524,4.189303289671128,-7.730853564824312,-3.4212316936265132
-0.24576150001290142,-1.572528250002441,-6.173965907684201,4.9861445201030605,-10.640889254417283,-6.025685069205856
0.054353585390382264,1.477393634170035,-3.2212850864245226,2.636501739618107,-6.7003408776440985,-4.14388573520754
0.7138201364823995,2.9142446484154196,-2.4766585941107016,5.375991676769135,-10.049005587616723,-2.083869763062938
-1.0078929496235447,-0.5618065435255897,-6.890223994558914,4.217255304578945,-11.469888653895,-3.9424212409660067
1.0659802307876436,1.0190436932417624,-2.6671710488007663,6.006840898829804,-7.54337033316052,-2.1650219683730803
0.051142058552161786,-0.8165751074555749,-3.132202733694789,3.085673863218711,-7.573724666898208,-2.1847820224924104
-0.31967121635730134,2.4451301450589167,-1.4868194234675696,3.871065185172392,-6.78841972490149,-1.71753189866879
0.2889166671687069,0.2667361679766415,-3.501136279690214,4.4864160473698185,-8.609908960891515,-1.447571611195984
0.2424967912712216,1.290563762321174,-4.416856481140254,4.7354169370762484,-8.634341037604703,-5.894135206507617
-0.933617680009877,-1.0973376745470436,-6.4885507290956035,5.076536583258482,-11.60023010870612,-5.951991064694729
0.838489203736345,-0.9851580323108263,-2.547776433363467,3.5566060373699018,-7.533343454432071,-2.9529514901070426
0.3487758940462951,0.5098982484765356,-4.0494793009612815,5.266065377353875,-9.056365156788566,-4.419826318618715
-1.7577283913566313,1.6835862095380225,-8.372163205392265,5.858860934865682,-14.180754850219857,-7.083552086127044
-2.147289029738655,0.02658534132609864,-8.06484853356465,6.622891155258383,-12.620500846355695,-8.447429466914727
-1.416842092596874,1.5750828276087308,-7.030629794047761,6.021684739321138,-10.663864985786725,-7.084394947883923
-0.605000712808731,-0.08344878322659362,-6.371756039746276,5.645423467663002,-10.283882750248932,-6.5464042579286
-1.2158909241041307,0.12659671027769356,-6.342500752773369,4.251517137501083,-9.466075540431705,-6.083870207474735
-1.4481272594150476,0.02512871121603335,-4.557526184040655,5.409514267488479,-9.420112130249235,-3.19294773275478
-0.9500220549105812,-1.355813971126554,-4.895493066943235,5.523271368710442,-12.07410734963895,-3.505465909200051
2.052684981945891,-2.414107851031037,-2.3745520643482863,4.069573485188458,-6.253628601149088,-1.182688042011222
-2.0729834359912918,0.4597059550149875,-8.987949459489267,4.36594393878665,-14.364928963244044,-8.628024900714227
0.2637172043565196,-1.3263961033185487,-3.5166263723926177,3.075113083451212,-8.990757464592669,-3.9615159899948775
-0.4283278221631072,-2.107953341777443,-6.910744163241926,5.07816894194308,-12.558134185244379,-6.837045751255728
0.16439070297730224,-0.17865516901389017,-3.8287773856505147,5.876308100294545,-8.418753071395944,-4.921752836930658
-2.116654448970531,0.64455841198398,-8.862432741422879,5.506264878864728,-14.208246348258761,-8.566702229230177
1.0027578253046041,-1.3780092768478662,-2.9483280430716254,4.763927502507606,-6.328495713317237,-3.1623231403063046
0.9243577571874341,-0.4304583334619581,-0.8469534871272355,3.1752144301253287,-5.939516668605595,-0.22591554746366116
0.43082100300788273,1.0455322747896802,-3.860906719408719,4.7895733675214816,-8.424512114398532,-5.247211647392099
0.07571328795683367,0.7324278097628383,-4.373711315298082,3.8841499969310114,-8.077101466256476,-3.7016801785176137
0.5541165013240933,-0.02429738377081549,-3.772746483962766,4.487179272221477,-7.657090952109465,-3.196954933998413
-0.11754216732813036,0.25590685010422287,-4.21140535274031,5.3103991502955505,-9.504657535423005,-5.296659975348075
0.32799548371410964,-0.9653511948087635,-4.327277546114843,4.780087406832828,-9.275469403165923,-3.4299492378519787
1.5647180216699044,0.6172815804922585,-2.084340819657437,3.978077896607201,-5.41286370573002,-1.6217939046407366
1.9967308916917865,-0.08879644771250095,-0.6469185241573465,4.2826943000251,-6.416068865524188,-0.7282370061225514
-0.22222269709877338,1.381707593377797,-4.098118843241963,3.9499460127487116,-8.929434910367897,-4.965232727276196
0.22359554877468227,0.54259446329196,-3.3549319507687643,4.918027428933534,-8.681121225628765,-3.904228786682572
-0.7941362900254239,0.09418305823231217,-6.310395727894411,5.530618921514084,-11.450828488876423,-4.664405419581851
0.7307746911386448,0.9674662729250108,-2.3711552167316987,4.4429832531910805,-7.57362815958171,-0.24330124803763487
0.09048978162787422,-0.9008969953045751,-5.512127128180729,5.167992554631133,-10.96147238039807,-4.001345744174994
0.36544406436407834,0.03605992679779541,-6.328685181825622,3.75062104877936,-10.453974539735617,-5.998804372955781
0.31200947155124387,0.6578880104331793,-2.840624013878684,4.759741134135471,-8.071545424523544,-1.4482506393672319
0.6439387932768579,-0.10239670661109637,-2.6776243234665578,5.337124862837541,-5.317543552415769,-3.365823012586895
0.03091727803269891,0.8605297079614455,-2.2670589631646894,4.988334011736358,-7.479677902818634,-0.8017168509219139
-1.7273204231923487,0.8402201626941975,-6.909080811190983,4.435205370045654,-11.639247024064346,-5.800291039661726
0.2785759145118061,0.4751280673480088,-4.59624750223781,4.784625839775935,-9.590924318160072,-4.937707655332458
-0.3798065117898951,0.414616285026703,-5.909797616446386,4.233579432368772,-11.481397667638491,-6.221093951233135
-0.3356073681186462,-1.1500854941523635,-7.3909517539453375,6.443144077379001,-14.303317576799621,-6.300990908582434
-0.45498348034078,-0.11688018640852403,-5.46455725831206,5.878159111973024,-10.150900663319867,-5.396516633965977
-0.812941095310326,0.014527881937568883,-6.466269406113565,4.744126743527047,-9.80624148832646,-7.648075162741244
0.4137923171902139,-1.0172243411016413,-3.6095570067272913,3.0345316125674344,-8.046647776322569,-2.213776495690034
0.18532564941538202,-2.2604147573378524,-3.9788194603351132,5.0953501814152125,-7.8519931315359095,-3.865292333052022
1.309550684860527,-2.8670549537827434,-1.9897503864738262,4.3924248115783024,-6.4372104724912464,-2.1569009002421966
0.3619218539288437,-1.3906854299752562,-5.032590051688946,4.861799323774202,-9.82975083662283,-3.804803901378757
0.2959939896870995,-1.5756193271706151,-1.643725285914572,4.4267161306560965,-6.665146493087609,-1.884054651753284
1.997296530747994,-1.6209135183081516,-0.32308257350748704,5.699876842352134,-4.615467746939799,0.3348507753272085
-0.33488502998577485,1.4540501814574582,-2.8758619175448104,4.479444901459993,-6.572352989093284,-1.5740660076443629
-0.2663874900089551,0.09741341295778198,-5.577896770091015,3.836512897734885,-9.218809685239988,-4.17451967161021
0.6087614722244398,-0.2138045580904907,-2.5242560393036655,2.5677792354816686,-7.534128298389225,-0.8928316688009361
0.10255318372626686,1.0713045389296156,-5.344734638886505,5.535262443114042,-10.034145063469166,-5.172625701517718
1.1712470934673194,-0.022247794849210738,-1.2220311820419227,4.048802945706824,-7.47769143291729,-1.3769268233518948
0.15811908490510918,0.9146240539868465,-4.282035773501528,4.171483321293104,-9.04572479914992,-5.640523711242508
-1.1715666288253417,-1.559383235305609,-5.556364989527805,5.109362175005589,-8.850704821182457,-5.93228940360954
0.5484279208297995,0.7297156737837084,-5.063970619328019,5.295959851094612,-9.181817667028756,-4.688303440176921
-0.32626200502304,0.21958492717994416,-4.313073490705621,5.203292554633871,-11.087787971639036,-2.886696742872375
-1.786707511368078,-1.8521618554012016,-6.740896390484467,3.7306721686038444,-10.359630420974097,-7.234223517209154
-0.5911034251911056,0.3268434703880229,-5.471978809376876,5.159909295331979,-11.12573514767135,-6.158426787569433
0.20230619183119358,1.245634960171873,-4.610760002284254,4.999684285498551,-9.507986704120508,-4.105436995657146
-0.40694374877255896,0.6785239514000281,-3.370499822611774,6.063153208924463,-8.463096483383287,-1.5457628569845225
-0.695942611670703,1.3249556793816308,-6.7308840629301985,6.207246144652656,-11.877329825156616,-5.629334060586279
0.43963660601699356,1.2487577724105066,-4.929813825326497,4.7497323588775435,-9.973156999033996,-5.6816660375064085
-1.1624287801399305,-0.6539631336369219,-9.01425993054854,5.345691611727216,-15.59621816011662,-8.087491008331037
0.35687105914950934,-0.2701551293370962,-3.618704588788673,5.015105766986835,-8.466950039081771,-1.6369689942465457
0.15256251210246857,-0.43905391010493766,-3.0586197355256965,4.601412916246382,-9.392478666061582,-3.456040456297129
1.475949048053509,-0.1091451515613345,-1.1117734972810434,2.9397766928866895,-5.352670499324222,-0.6416045782255911
1.7207698311659838,0.9211507463947922,-1.7824673901836783,4.542888147616679,-7.932979823814272,-1.1835519114205675
-0.3904639494628101,-0.6941385611456656,-2.794668499626667,4.312372154357715,-7.790918132250355,-2.2504785800706277
-0.555327218819016,-0.4471576573299467,-5.6074356914861925,6.547695043424176,-9.499660170960011,-4.575849705743444
-1.0836988273580606,0.4424546049697111,-5.141555948247505,4.075223803598483,-9.358879601687176,-6.035671792000919
-0.2931915866487618,-1.2863933350836971,-5.5977359410866265,6.2959148698610035,-10.369765860985574,-4.2909561105385245
-0.2254314492280993,0.03237010072703053,-3.5954534322227185,2.858033559717852,-7.570392513972733,-3.042841356311338
-1.2244690317205003,0.3653637420637676,-6.838234081466847,4.507940493611204,-11.965829547627033,-6.3398060859360434
1.6109369950118944,-1.2198757448415216,-1.795712332175638,4.7478438234185765,-8.315621204132082,-3.2916199182954315
0.6789135630718949,-0.9556251674013979,-3.3165949360019655,5.27496596504512,-8.253608522078403,-2.819594579472505
