d,e,f,g,h,i,j,a,c,b
0,2,1,1,1,1,0,2,4.665112687661121,-10.520262248120531
0,0,1,1,1,0,2,1,4.964504698957751,-7.820029604673057
1,1,1,2,1,1,0,2,0.6405599144183006,-5.4866556667495825
0,0,0,0,2,2,0,0,1.2065553863746037,-4.071062247157349
0,2,1,1,1,1,1,1,4.137272138309722,-9.22025246820121
1,1,0,0,1,1,0,1,3.001758494203367,-5.443529554389334
0,0,2,0,0,1,0,2,2.5115936141825665,-10.458346181077964
2,0,2,0,0,0,1,0,2.2786558502361585,-5.887283085474485
0,1,1,0,0,0,2,1,7.138203015944818,-10.079431452844297
0,1,0,1,1,2,2,1,4.804459525370764,-8.999272071520018
1,2,2,1,0,0,2,0,7.958273962081029,-13.82840301701104
2,0,0,1,0,2,0,0,-3.237577241211029,2.6859386106964473
0,2,2,1,0,0,1,1,5.296574843912364,-10.201818718531198
0,1,0,2,0,1,0,0,0.8920748860237424,-2.1249380968071585
2,2,1,2,2,1,2,1,7.276129414875507,-11.161556589705636
2,0,0,1,1,2,1,2,2.6021089508534754,-7.38235867089858
1,0,0,1,2,2,0,0,0.3963099647941398,-2.8266960544288735
1,0,2,2,1,1,2,1,3.433921959649507,-6.9117278622181155
1,1,2,2,2,1,0,0,4.346940876435939,-8.437031106344456
1,2,0,0,0,2,0,1,2.3008001641460196,-7.168441722510536
1,0,2,2,1,1,2,0,5.086872863696423,-10.519793423857507
0,1,0,0,2,0,1,1,7.770600678867918,-15.248557331338127
0,0,0,1,1,1,2,1,3.667203706154206,-8.917186270617076
0,2,0,1,2,0,1,1,7.132746691014712,-13.980980201301174
2,2,1,1,0,1,2,0,5.528550168512206,-9.056162705172126
1,2,0,0,0,1,1,2,3.079253463084381,-9.62877160488048
1,2,1,2,2,0,0,0,4.3864098498417565,-10.936911894806368
1,1,0,0,0,0,0,0,2.986379457876824,-6.905115426459483
2,2,0,0,2,2,2,0,7.767338103793846,-12.930786230956926
0,0,1,2,2,1,0,1,0.1339386721550122,-3.750284855445882
0,2,2,2,2,0,1,2,6.2641605883350655,-11.305016932593206
0,2,2,0,1,2,0,2,6.434776058748271,-13.673533520361765
1,2,1,2,2,2,0,0,3.09968098974487,-5.136636302648722
2,1,0,2,0,2,1,2,-0.6074102057016175,-3.3607565158126294
1,2,2,0,1,2,0,0,3.976008235102997,-7.269196090114734
1,1,2,1,0,2,1,1,1.2426922456826681,-5.510295587890119
2,0,2,1,2,1,2,0,7.283095149511619,-11.849453957906801
0,2,2,0,2,0,0,2,7.05694706241397,-14.683683073028694
1,0,2,0,2,2,0,0,3.877401527738422,-6.920789794024452
1,0,2,0,2,0,0,0,4.021651714447315,-7.526128998560983
1,1,1,0,0,0,2,1,7.69953197456844,-14.529982058096047
2,0,1,1,0,2,1,2,0.2966944990430852,-3.5975440689788627
0,2,0,1,2,2,1,2,6.653232662869075,-12.934620594737897
2,1,0,0,1,1,0,1,2.339093046088337,-6.636011137744153
0,0,2,0,0,2,2,2,5.15329106625197,-11.146048624392408
1,2,2,0,2,2,0,2,5.817934477182711,-12.292572100014103
1,1,2,2,2,2,2,1,6.0971492838844155,-12.241656949023767
2,0,0,0,1,0,0,0,2.78543469157286,-5.513403645349382
1,2,1,2,2,1,2,2,6.953063014904099,-14.39623871537503
0,1,0,1,0,0,0,1,1.3743076423431595,-5.801478382053659
0,0,2,2,0,2,0,1,-0.9951141247924046,-3.2095098380530067
1,2,0,1,0,0,1,0,4.702440753343521,-8.587975593152688
2,1,0,0,1,2,0,1,0.4605273541054988,-3.0285570890818647
0,2,1,1,0,0,0,1,3.8447463055895876,-8.96040925509249
2,2,2,0,0,1,1,2,5.041157414797035,-8.61608854026194
1,1,2,0,2,0,0,0,3.8680474825621003,-6.1922198722829656
0,2,0,0,2,2,1,0,6.6095522862568465,-9.556852022373969
0,0,0,0,2,1,2,2,5.239434666969848,-10.615176828344632
1,0,0,0,2,2,0,0,-0.5843857624489011,0.9193173271180562
0,1,0,0,2,0,1,1,6.716873320689385,-13.016287166023893
0,2,1,2,1,1,0,1,3.7078833420195663,-10.63761639764562
1,1,0,1,1,2,1,2,3.1066980421045765,-8.9133689064572
2,1,0,1,2,2,0,0,1.8771707070196944,-3.77227700013964
0,2,1,2,1,0,0,1,2.017410979059389,-5.592510179353979
0,2,0,0,0,1,0,1,1.5589830720925304,-4.8359240285199085
0,2,0,1,2,1,2,2,10.473521436813671,-16.659089997330124
1,0,0,2,0,1,0,1,-3.2072087600770365,1.8480056633688098
2,2,0,1,2,1,2,0,8.070841031136688,-12.078847695377606
2,1,1,1,1,0,2,0,5.483062378334154,-10.24618882395389
2,1,2,0,2,2,1,0,5.519672739267564,-10.452542069405276
2,1,2,0,0,0,0,0,1.8567457977264061,-2.688195277837953
0,0,0,0,1,0,2,1,6.411541154619645,-11.707025258228041
0,0,0,0,1,2,2,0,4.5267741173167,-8.610177465343181
1,1,1,2,1,2,0,1,0.04171022635576638,-3.6389546059180757
2,2,1,1,0,1,2,1,4.649827880319289,-10.025885596478876
2,2,2,1,2,2,2,0,8.35777419749251,-13.982687413585506
0,0,2,2,1,1,0,1,-0.2727187990425901,-3.8667958599248857
0,2,1,0,2,1,0,2,6.467481042120838,-14.605544240347264
0,0,0,0,1,0,2,1,8.4764849090369,-14.852553552125341
0,2,0,1,0,0,0,1,4.200170051262012,-9.349160541061977
1,1,0,2,2,1,1,0,4.448347886894163,-6.771560798470649
1,1,0,1,0,1,0,0,0.034392702258852215,-1.4943852758502993
1,2,2,2,0,2,2,2,3.4312473729964736,-8.64980369465715
0,1,0,0,2,1,0,1,2.5577136040998156,-7.232765181212196
2,2,2,2,2,2,0,0,4.632792856102713,-8.25428255720172
1,1,1,0,2,1,0,1,3.25024391987522,-7.084335505796363
2,2,1,0,1,0,0,1,3.810747901835953,-7.5026363648209395
2,1,1,1,2,2,1,2,3.794349524315978,-9.510094170074415
0,0,2,0,0,1,0,1,0.2579537411534454,-2.2368523834675456
0,2,0,2,2,1,2,2,6.473231265448363,-13.105069837410797
2,1,0,2,1,1,1,0,1.9395259272185779,-3.623698661043958
1,1,1,1,0,0,0,1,0.6384705453279638,-4.33094156114174
0,0,1,0,1,1,2,1,5.058981420221104,-11.753982726473765
1,0,1,0,1,1,1,0,2.528808973852994,-4.961397395898608
1,1,2,1,0,1,2,0,5.942360213834468,-9.215133031944939
2,0,1,1,1,0,0,0,0.5178743095046425,-1.8793192153088374
0,2,0,2,1,1,2,2,6.301428032106147,-12.453784022869042
2,2,0,1,0,1,1,0,3.646945897308883,-7.121372304241246
2,2,2,0,0,1,2,2,7.03796039176706,-14.699131592084132
0,2,0,0,2,0,1,2,7.781746231542828,-14.36708153048532
0,1,1,2,1,1,2,1,6.150450355570171,-11.021174074488561
1,0,1,0,1,0,1,2,4.70819784355763,-11.238212114953354
0,1,2,2,1,1,0,0,2.272926500491396,-3.767214381486069
0,1,2,0,1,0,0,0,4.830607775620521,-9.289104244903918
1,2,1,2,1,1,2,2,5.858209770266672,-12.847852861759048
2,0,0,2,1,2,2,1,0.8893169568354745,-2.55083218809129
2,1,1,1,2,2,1,0,4.729147501966807,-7.39764161498028
0,1,1,0,2,2,2,1,8.21494206254462,-14.654629352202598
2,0,0,2,0,2,0,0,-2.954701561583424,2.624868864628674
0,0,1,0,2,0,0,2,4.0908543487255224,-9.670586756717382
2,1,0,1,2,1,1,0,4.056203275814953,-10.083174385602014
2,0,1,2,0,1,1,0,0.6664118908227692,-3.566122358808803
2,0,2,2,2,2,2,0,5.265108761022784,-9.056696707320722
0,1,2,0,1,1,2,1,8.871228005190646,-15.558906123722398
2,0,0,2,2,2,0,0,-1.070777915945987,-0.015223911164117504
0,1,2,0,1,0,2,2,10.076992729908838,-16.850517687052076
1,0,0,2,2,0,1,1,3.2084606817323214,-7.70921152544453
1,0,1,1,0,0,2,0,4.622376192565798,-9.176533941863665
0,1,0,0,0,1,0,1,1.7220878908348798,-5.011629630841089
0,2,0,1,2,1,0,1,4.807006707484174,-9.920292589895963
2,1,0,0,1,0,0,1,1.61424800974968,-5.343725754276461
1,2,0,2,1,2,2,0,5.931350838344825,-10.217037876068938
1,1,2,0,0,2,0,0,4.395294394907639,-5.563668464961555
1,1,0,0,0,1,2,1,4.485204925209916,-11.390287057787628
1,1,1,1,2,0,2,0,7.9809947154249485,-13.142106610419074
2,2,2,2,0,2,0,1,0.46379473565273777,-3.6037257608491697
0,2,2,1,1,2,2,1,7.421980098438065,-13.983475028127309
2,2,2,1,0,0,0,0,4.714449478118674,-7.346114447675486
2,2,0,1,0,0,0,2,1.1370289822725352,-4.935842316816459
1,1,2,2,0,1,1,0,2.1759195266336393,-4.790523565242963
0,1,1,1,2,1,0,1,2.1725071762686987,-6.228733658594498
0,2,0,2,2,0,0,0,3.732388275457753,-7.002652654363345
2,0,1,2,0,2,0,0,-4.438399892953347,4.280205198627808
2,1,2,2,1,1,1,0,3.9818046992119287,-7.313263513038224
0,2,1,2,1,1,0,0,6.019697221837309,-10.235181267652287
0,1,0,2,1,0,0,1,1.4233212063494776,-4.6717339501698865
0,0,2,0,2,2,1,0,3.3332420670097624,-5.5866619876456065
0,1,2,2,0,0,1,1,4.799999664429733,-10.814259684511606
2,0,2,2,0,2,2,1,1.1630750410698427,-5.615707455909531
2,2,2,0,1,1,0,0,5.759346930553541,-11.436416793647409
0,2,2,2,1,2,1,1,4.857970952210056,-8.797602513692278
2,0,1,0,0,0,2,0,3.638184310917219,-6.510371055875299
0,1,0,1,2,0,1,2,5.602042444254313,-11.405551057138181
1,2,1,2,0,2,0,2,1.5077767609361872,-7.690230168455407
1,2,0,0,0,2,1,0,3.4125793692443436,-4.664411406677056
2,0,1,1,1,1,1,0,1.4932752972062944,-4.409570818290043
2,1,1,2,1,0,0,0,1.2311683970211282,-3.2708065807779008
0,1,2,1,0,2,1,1,1.9681448154991148,-4.821655184710407
0,1,0,2,0,1,0,1,0.23703160229398001,-4.274083366961764
0,0,0,0,0,2,1,1,-0.5867265938449102,-2.6966416590066906
0,0,2,2,1,2,2,0,3.705878545634485,-6.674940618374714
2,2,0,2,1,2,1,0,3.499385208830743,-3.7116785127217193
2,0,1,2,0,2,2,0,1.5130482829327168,-3.526881887595125
0,0,2,0,1,2,0,0,2.4003205729863906,-3.4460812400905008
2,0,1,2,2,1,2,2,4.314954327281191,-8.928963826456087
1,0,1,1,0,0,2,0,5.1597461809855165,-8.492439693265492
1,0,2,1,2,1,2,2,7.304699196769791,-15.249680663172988
1,1,1,1,0,2,2,0,4.456141004247675,-6.829720975043556
0,2,2,1,0,2,1,2,5.647545777313543,-13.471723514340736
2,0,1,1,0,1,1,2,1.5204235544035765,-4.677309381399843
0,0,0,1,0,2,2,2,1.9305364866531098,-6.644135043363036
0,0,1,0,0,0,2,2,3.966101088308667,-12.303443049164137
0,1,0,2,1,1,1,2,3.4503621258426236,-9.28200582869466
0,0,2,0,1,1,0,1,3.086089230831429,-6.56485531762443
0,2,1,0,2,2,0,2,6.400471991138566,-13.249675220810987
0,1,1,1,1,0,0,0,2.3336787249547064,-4.245470829443922
2,2,1,1,1,0,0,0,2.803568940722837,-6.45894930590981
2,1,1,1,1,1,0,0,1.9599002663077703,-5.75064474029233
0,1,0,2,0,0,0,2,0.4988330111469132,-4.939834958430346
0,2,0,0,2,1,2,1,7.414238389428871,-13.160083310121927
1,1,1,0,0,1,0,1,1.9751081637541907,-6.034033617043105
2,2,0,1,2,2,1,0,2.907577085011045,-4.52516523067305
2,2,2,2,2,2,1,0,4.374743448126624,-8.627353333553799
2,1,0,1,2,0,0,0,4.121681372860107,-7.114754687214598
1,2,2,1,1,0,2,1,10.674879017807115,-16.692030028836374
1,0,1,1,0,0,2,1,2.774343631528038,-8.345310163644776
0,2,1,2,2,0,2,1,8.780608462587304,-16.39626986203899
2,2,0,1,0,2,2,0,4.332622523078705,-7.707108065599982
2,2,1,2,1,0,1,0,6.661226927581567,-8.951293161375597
0,0,2,2,2,0,2,1,6.337131052175598,-11.125971040103515
2,2,0,0,2,2,0,0,3.1131159769667214,-7.761734873358709
0,1,0,0,2,2,2,1,8.638725558462863,-17.99192933579809
2,0,1,2,0,0,2,0,2.295210847281742,-4.1743373762444245
2,0,0,0,2,0,0,2,2.8122017089664575,-8.15705184130191
0,1,0,1,0,1,1,2,1.1328570348875724,-4.60207673863448
1,0,1,0,1,1,1,1,3.138767255907674,-8.172216733864031
0,0,1,1,2,2,0,1,-0.10959683832640477,-2.458543865251035
1,1,1,0,1,1,2,1,5.704566219044295,-9.986127919253263
2,1,2,1,2,0,0,2,4.969201355152263,-11.484961508316605
0,0,2,2,1,1,0,1,0.8900946089132873,-4.614416130531402
1,2,0,2,0,1,0,2,0.4808942594470252,-4.818371246938504
2,2,1,2,0,1,2,0,4.151250376019083,-6.926049172346005
0,1,0,0,1,1,0,1,2.4393439267587174,-6.34062862343894
0,2,0,1,2,2,1,1,6.101113167100692,-10.40553983283947
1,1,0,0,1,2,2,2,6.3329162064617615,-13.38135955418426
1,0,1,2,2,0,0,0,-0.9351466840968023,-1.7778927814095224
1,0,2,2,1,1,2,1,3.5282388257371897,-5.851994211404142
0,2,2,0,0,2,0,2,3.709096242189006,-9.903186550763275
2,2,1,1,0,1,2,0,5.601136884037714,-10.03801098368979
1,2,2,1,1,1,0,1,4.583376242526724,-9.350862535759063
0,0,0,1,2,0,0,0,2.597540286126554,-5.257424485200662
2,0,2,1,2,0,2,1,6.285132137006593,-12.02016599155738
2,0,2,0,0,2,2,0,2.9631468040128226,-5.846576486486704
1,0,0,1,1,2,2,2,2.824498510264499,-8.117570175593182
0,0,1,1,2,2,2,0,6.638742349822743,-10.726645115734579
1,1,2,2,1,0,1,2,3.8679920670942853,-11.87531651157743
1,0,1,2,0,0,0,2,-0.8128067231439555,-1.1774504150534921
0,2,2,2,1,0,0,1,4.813342213998422,-9.74970056885238
1,1,2,0,0,1,1,2,5.810350929874458,-11.617661663779765
2,0,1,2,0,1,1,1,-0.33030825823631327,-3.882275945167912
0,1,0,1,1,2,1,2,4.058806656010961,-10.252153446544375
2,2,1,1,0,2,0,0,2.2619794032650224,-5.533847442826145
0,0,0,2,1,0,1,1,2.2162457350093514,-4.548695349804359
2,0,1,2,1,2,0,0,-1.7207189790767627,0.04877858429004944
1,0,1,0,1,0,0,1,1.7409463279517836,-4.604425945633371
0,2,1,1,1,0,0,0,4.494176865757417,-8.59238452741843
2,0,0,2,0,1,1,0,0.14423986057683258,-2.391669947249973
0,1,0,1,2,0,1,1,6.0110099772555134,-11.500743933813295
1,1,2,0,2,1,0,1,4.955289709169868,-8.514454671825117
0,2,0,1,2,1,1,1,5.404776489620165,-12.308444214705947
2,0,0,2,2,0,0,1,-0.47749007737523474,-3.616727248496609
2,2,2,0,1,1,0,1,6.60344682477698,-14.02006178388205
2,2,0,2,2,1,0,0,2.5421742747113103,-6.335702618863058
1,1,1,2,1,2,1,1,1.68522800442164,-6.09721469729397
1,0,0,2,0,0,2,2,3.9410991655892973,-11.23319810260362
1,2,0,0,2,0,0,0,5.851808548683552,-10.54964354379797
2,0,1,0,0,1,0,0,0.17815491686452167,-4.000568266206455
2,1,1,1,2,0,0,0,3.311952924718466,-7.328483759879164
0,1,0,1,1,2,1,1,2.781326909423196,-5.59781073509381
1,0,0,1,2,0,2,1,5.580413627502709,-10.257382735672635
0,1,0,2,1,1,0,1,-0.32273817029862695,-2.327153652815367
0,0,1,2,1,2,1,1,1.4120725905801024,-5.911438731279656
2,0,2,0,0,0,2,0,5.2460330770426165,-10.515610605363534
0,0,0,2,2,0,2,2,7.3204632338437525,-15.421395338238659
2,0,0,0,0,2,1,1,0.2459990650052154,-3.342688536603212
1,1,1,1,1,1,2,0,3.625822957789694,-5.87545890202311
0,2,1,0,1,0,2,1,9.39601456721538,-15.024132685621904
1,0,0,1,1,0,2,0,7.269504133108305,-11.141303341206127
1,0,0,2,0,2,0,0,-2.0236337650149605,0.315057731652701
2,0,1,1,1,2,0,0,-1.5208889438085889,0.3833765748598407
1,1,1,2,1,1,0,2,1.8111065144305567,-7.000669519951414
2,0,1,0,0,1,2,0,2.7979865751102597,-5.8024112371469085
2,1,0,1,0,2,1,0,-0.5138075195468577,1.0061822739344766
2,0,2,1,2,0,0,1,2.301630636765928,-7.898250515740593
1,0,1,2,0,0,1,1,1.3115264392388613,-5.0045833020718895
0,1,1,2,0,2,0,2,-2.0821555024333955,-0.09487649944575782
1,1,0,1,1,0,2,2,4.860840709461364,-12.35385167409022
0,1,2,0,0,2,1,1,4.050335563182354,-9.193210502457898
1,2,2,1,1,1,2,1,7.7118268240110455,-14.131359514702883
2,1,0,0,0,2,0,2,0.0648112711460907,-4.49272927623559
1,2,2,1,1,0,1,2,5.665331672691438,-13.5941148679204
0,1,2,0,2,2,0,2,5.2241137485533,-10.793990912665514
1,0,0,1,1,0,2,0,3.3462409029398046,-5.691525163543786
2,0,2,0,2,0,1,2,7.062734301937629,-13.41819801165598
2,0,0,0,2,2,1,0,0.8842417156216831,-3.8306272418490037
0,1,0,0,0,1,1,0,2.317445729616587,-4.851564316083595
1,0,0,2,1,2,0,1,-1.252629196968171,-2.1308119477530116
1,2,1,2,0,0,2,1,7.8142332514976385,-14.076238547838253
0,1,1,2,1,0,1,0,4.75504303611617,-6.148491462669437
0,2,1,0,0,1,2,1,8.102857920182391,-14.046248552255443
0,2,0,1,2,2,0,2,3.8475369016730583,-10.677127500295994
2,1,0,2,0,1,0,0,-2.2263984541151935,1.5127652073428808
2,0,2,1,1,2,2,0,3.4198616517606206,-7.811205005492966
2,2,2,0,0,2,0,0,1.2980902800187235,-4.7303749789408505
2,0,2,0,2,2,0,0,0.7112900322231281,-3.762703380416708
2,0,0,0,2,1,2,2,5.701748919319745,-12.492722960856932
0,2,2,2,2,2,0,2,3.266822017912039,-7.751245389129411
2,1,2,0,1,1,0,0,3.2995540067233615,-5.714986331261399
0,0,1,2,0,2,1,2,-1.0218227522210976,-2.246889273687557
1,1,0,2,2,1,0,2,2.0563830201167543,-8.116733133351662
1,1,2,2,1,1,0,0,1.4113174310370376,-4.2289324102667605
1,2,1,2,2,1,0,2,5.326615533650644,-11.2587283295547
0,2,0,0,2,1,0,0,5.683718895579064,-10.21185206128752
0,0,0,2,1,2,0,2,0.08578289299414132,-4.576746832633014
2,0,1,0,2,2,2,1,4.4943532835748075,-8.720848838803285
0,1,0,0,2,1,0,1,3.936143340244167,-8.740650490738252
0,0,0,0,1,0,0,0,0.9289128418837216,-2.7958401326975104
2,0,1,0,0,1,0,2,-0.813605242744418,-1.4644963089931347
0,0,2,0,0,0,1,0,3.7578957772553707,-7.097754971599409
2,0,0,0,1,0,2,0,4.084141779312861,-6.196777845732543
2,2,1,0,1,0,1,0,5.264497141154306,-8.445635987485584
