c,d,e,f,g,h,i,j,a,b
0,0,2,1,2,1,0,0,3.925145167590925,0
1,2,0,0,0,0,2,1,-3.850991558469943,2
0,1,0,0,1,0,1,1,-0.4655039670576806,2
1,1,2,2,2,0,0,0,0.7483125256500515,2
0,0,1,1,0,0,2,1,0.17584261652735977,2
1,1,1,0,0,0,1,0,-2.6862995409813046,2
0,1,0,2,1,1,1,2,2.452848564784241,0
2,2,0,0,2,2,0,1,0.35315446709200937,2
2,2,1,1,0,0,2,2,-8.911990817705558,2
0,0,1,1,0,1,0,0,2.103012176741018,0
2,1,2,1,1,1,1,0,0.0703821028956515,0
0,0,2,1,0,2,2,0,1.7696522885733743,2
2,2,1,2,1,2,1,2,-2.9497954758531977,2
2,0,1,2,2,1,2,0,3.472759181220813,2
2,2,2,0,0,2,0,2,-6.181710960604832,2
1,0,0,2,2,0,1,2,1.2676422046115756,0
2,1,1,2,0,1,1,1,-2.495913613519762,2
0,0,0,2,0,2,2,1,5.430134423891955,2
0,0,1,2,1,2,1,2,3.4827448897824222,1
0,2,1,0,2,0,2,1,0.08741082175858894,2
1,1,1,2,1,1,2,0,1.2791059432581493,0
0,2,1,0,0,2,0,2,-2.7102262091034857,2
1,1,0,0,2,2,2,2,2.9939046916706875,0
0,1,2,1,2,1,2,0,4.664004176276649,2
0,1,2,0,2,0,0,1,-1.312619792364059,2
2,0,2,1,0,1,2,0,-0.5751214979240535,1
0,0,0,2,2,0,1,1,6.377317412683068,2
1,0,2,0,0,0,0,2,-6.9846172892242695,2
2,2,2,0,1,1,2,2,-6.651964937159375,2
2,2,0,1,0,0,2,2,-5.501486062880477,0
1,0,0,0,2,0,2,2,1.5992494630263976,2
2,0,0,1,0,0,0,1,0.16673437958057713,0
2,1,0,0,0,0,2,2,-6.809837508264041,2
2,0,1,2,1,1,2,0,1.6521895214239257,2
2,2,2,1,0,1,1,2,-6.9963825007154075,0
1,2,2,1,2,0,1,1,-2.4224516001228853,2
0,0,2,1,0,0,1,2,-3.7869282970616838,2
2,0,0,2,2,1,2,2,1.4145603656910781,2
2,0,1,2,1,2,1,2,0.7391213143311213,0
1,2,0,0,0,0,0,2,-7.35371455815935,0
1,2,1,1,2,0,2,0,-0.4583819624718277,2
1,0,0,1,2,2,0,2,5.131250274326112,2
1,1,1,2,1,1,0,2,-0.87841761244303,0
0,2,0,0,1,0,2,2,-3.6072553439146646,2
2,1,1,2,1,0,2,1,-2.3683053022095812,0
1,1,1,1,2,2,1,2,2.319618197421915,2
0,1,1,0,1,2,2,0,3.7282186643300577,1
1,0,0,1,0,1,1,0,2.776936606459058,2
2,2,1,1,1,0,2,0,-4.546843354962993,0
0,1,2,2,1,2,2,2,-1.0642729797678994,2
0,2,1,0,0,2,1,0,0.12860583935084724,2
2,1,1,1,0,1,2,2,-5.49169354885909,2
1,0,0,2,2,2,0,0,7.575416483085709,2
1,2,0,0,2,0,0,0,-1.1018377518521214,0
1,1,0,2,0,0,0,2,-3.0411426775832937,2
2,1,1,0,2,2,0,1,0.31791150654142775,2
0,2,2,1,2,1,1,0,1.8146373306260037,0
1,2,2,1,2,0,2,2,-5.203558061590229,0
1,0,2,1,0,2,2,1,1.113698711084746,0
1,2,0,2,0,1,0,1,-0.5169765563592206,2
2,1,1,2,1,0,2,0,-2.5254006644693083,2
0,2,1,1,0,2,0,0,-0.30897614059091283,0
1,2,0,2,0,0,2,1,-2.5338850912448496,2
2,2,1,1,1,1,0,0,-3.6488928688363447,2
0,1,0,1,2,2,2,2,5.732443143764365,2
2,2,2,0,2,2,0,0,1.5725500701709558,2
1,1,0,2,1,1,1,0,3.1113382936720324,2
1,2,0,2,0,0,0,1,-1.7930354588881885,0
0,2,2,1,2,2,2,1,-0.024578477617170025,0
0,2,1,0,0,2,1,0,0.5379862787209855,2
1,0,2,1,1,0,2,1,-0.421568309884107,2
0,2,0,1,1,2,1,1,1.6900307269779908,0
2,2,0,1,2,0,1,0,-1.5243739422202136,2
1,2,0,0,2,1,0,1,-0.23036821318560674,2
0,0,0,1,2,1,2,2,5.315668970508642,2
2,0,2,0,2,0,1,1,-1.719424794791592,2
2,1,0,2,0,2,1,0,2.186702778245334,2
0,1,1,2,1,2,2,0,5.277317466084083,1
2,2,2,2,1,2,1,1,-3.2868139335401025,0
0,0,1,1,2,1,2,0,6.6047294103396075,2
1,0,0,2,0,2,0,1,2.9903636887967577,2
1,1,1,0,2,1,1,2,0.5303349949631275,2
0,2,1,0,2,2,2,1,2.7465318311278994,1
1,1,0,2,2,0,0,1,0.9350453310410209,1
0,0,0,2,1,2,2,0,8.539468457126107,1
0,0,0,1,1,2,2,1,7.454402060676676,2
1,2,0,2,2,1,2,0,2.364717345621876,0
0,2,1,2,1,2,2,1,1.2930199590871023,2
2,1,0,2,0,2,0,0,3.386439154734348,2
2,1,1,1,0,2,1,0,-0.6591386307213409,0
0,0,1,1,2,1,2,0,5.611558001671226,2
2,2,0,1,2,2,0,1,1.8566937109870052,2
2,0,0,1,1,1,2,0,1.6683240428134,0
2,0,0,0,1,0,1,2,-1.7705982047434978,2
0,1,2,2,0,2,0,0,3.9602874419997067,0
2,0,2,2,1,0,2,1,-2.7628788021942294,2
1,1,1,1,1,0,0,2,-2.7052332114144093,0
2,2,1,1,1,1,0,0,-2.8352462596861145,0
0,0,0,2,1,1,0,2,3.3255767834638585,2
2,2,1,2,2,0,1,1,-4.408896486583697,2
2,0,2,0,2,1,2,0,2.6632623411899625,2
1,1,0,0,0,1,0,2,-2.233705344232985,2
0,0,2,1,2,2,1,1,6.607676839780469,1
0,0,2,0,0,2,0,1,2.886305093586626,2
2,1,0,2,2,0,2,2,-4.590080869390298,2
1,2,2,0,2,2,1,0,0.15727524484339384,2
2,0,0,2,2,0,1,1,2.6240554893793147,0
2,0,1,0,2,0,2,0,1.614267306527251,1
2,1,2,2,0,1,2,0,-2.765914255680119,2
2,0,2,1,2,1,0,1,-0.49191905749700515,0
1,1,2,2,2,0,0,0,0.6243173696979346,0
2,2,2,1,1,2,1,1,-4.011312524354701,2
0,2,1,1,2,1,0,2,3.347238248072089,2
1,0,2,2,2,2,0,0,4.822808350329479,0
2,2,0,2,2,2,2,0,2.5566752965521813,2
2,1,1,2,2,0,1,2,-3.407454253396586,0
1,1,0,2,1,0,0,1,-2.6495483865106015,2
2,2,0,2,1,0,0,2,-6.11975684427963,2
0,1,0,1,1,1,1,0,4.970245820117319,1
0,1,0,2,2,0,1,2,1.4396104333309332,0
0,0,2,1,0,2,0,2,1.7634455418431303,2
2,0,2,1,1,1,2,0,0.4449456338556058,2
0,0,2,1,1,0,1,1,-0.8839223904886219,0
0,2,2,2,1,2,1,1,-0.2955702297150473,0
2,1,2,2,1,2,2,1,-0.7695375184135429,2
0,2,2,2,2,2,2,0,2.158534280801936,2
2,1,0,1,0,2,1,2,-2.452527753081201,2
1,1,1,1,1,1,1,1,1.8901706175463164,0
0,1,2,0,0,2,1,2,-1.3222460763405754,0
1,0,2,1,1,1,1,1,-0.6490035209340448,1
1,0,2,1,1,2,0,2,2.079060981433298,0
2,2,1,1,1,2,0,2,-2.8223512161478177,0
1,1,2,2,2,1,1,1,0.5655936381790652,2
2,2,1,0,2,0,2,1,-3.710054050433838,0
2,2,0,1,2,1,1,2,-1.1005693828600793,2
1,1,1,2,1,1,0,2,-2.2272896110948075,0
2,2,0,1,2,1,1,2,-2.21428717825916,2
2,1,0,0,2,0,1,2,-2.717602582398271,2
1,0,0,2,0,0,0,2,-2.252651942458833,2
1,0,2,1,1,0,1,2,-2.504866320184916,2
0,1,2,0,2,2,2,1,0.3675730530832664,1
2,1,2,2,2,0,0,0,1.0509118584792512,0
0,0,0,1,1,2,1,2,5.476145864532884,2
1,2,0,2,2,2,1,0,3.75352729935222,2
1,0,1,1,2,1,1,1,2.042524743077383,0
0,2,0,0,0,2,0,0,1.4087253299811495,0
1,1,2,1,0,0,0,0,-4.225832602519116,2
2,0,1,2,2,2,2,0,5.7533101551273464,0
0,2,1,0,2,1,0,0,3.148312155357475,0
0,1,2,2,1,2,2,1,0.10156061299290986,2
2,1,0,1,1,0,0,2,-4.591171858786316,2
2,0,2,2,1,0,2,1,-2.3993349508738353,2
1,0,0,2,2,2,2,2,5.561685256484234,1
0,2,0,2,1,0,2,0,0.03848356282245857,1
2,2,2,1,1,2,2,1,-1.8572553105717413,2
2,0,0,1,0,2,1,2,-0.7162207369686096,0
1,2,1,1,0,1,2,1,-3.230649950555685,2
1,1,2,2,0,1,1,2,-5.415119011525339,2
1,1,2,0,2,1,0,2,-1.2197563981987476,2
0,1,2,1,1,0,1,1,-2.7109512185356617,0
1,1,2,1,1,0,0,1,-4.581766549931308,2
0,2,0,0,2,2,0,1,4.8872294770922,2
0,1,1,0,1,2,1,0,3.896393959847168,0
0,0,1,2,1,0,2,2,0.28910302965383394,2
2,1,0,1,2,2,1,2,2.42420055259146,0
2,0,1,0,2,1,0,2,-0.194638414623803,2
2,1,0,1,2,0,1,2,-1.4884486050292738,0
1,0,1,2,1,2,0,2,0.8103132338909778,0
1,0,0,2,0,2,2,2,3.445863820682532,1
1,0,2,2,2,1,2,1,2.3996115287652597,1
1,2,0,2,0,2,2,0,0.35574830702547655,2
0,2,0,0,2,2,1,2,1.8356600942418804,2
0,1,2,0,1,1,1,1,-1.5231961041849158,2
2,1,2,1,0,2,0,2,-4.337374626532501,2
0,2,0,2,2,1,2,2,1.4967938453638396,0
0,0,1,0,1,0,1,0,2.5415883157262655,2
2,1,1,2,2,1,1,2,-0.6158309486175484,1
1,1,0,0,2,1,0,0,4.490194773015518,2
0,0,0,2,2,0,0,0,6.693866731140832,0
2,2,0,0,2,1,0,1,-0.1545374591588563,0
1,1,1,1,0,0,1,1,-4.046038731384444,2
2,0,1,1,0,0,2,1,-4.098281978819969,2
2,2,2,2,0,0,1,2,-9.207503843077525,0
1,1,0,1,2,2,1,1,5.49755202636051,2
0,2,0,0,0,2,2,1,1.3085597470368295,0
0,1,2,1,2,0,2,2,-0.5684060046624464,1
1,1,2,1,0,1,1,0,-0.725741108990589,2
0,1,2,0,2,2,2,0,1.9484732130443367,2
1,2,1,0,1,1,1,1,-3.1011863162419866,0
0,0,2,2,2,2,0,2,5.571484717174359,2
0,2,1,1,0,1,0,0,-1.2184548674391618,2
1,2,0,0,2,1,2,0,1.5354626141846617,2
2,2,1,0,1,0,2,1,-5.760255061233812,2
0,2,0,2,1,0,2,0,0.11851204107984786,2
0,2,0,2,1,1,2,1,0.5136167389806238,1
0,1,2,0,1,0,1,0,-2.0862381236679886,2
1,2,0,0,1,2,2,0,3.4679201750640916,2
2,1,0,2,2,0,0,2,-1.0282323457475082,2
0,2,1,2,1,2,1,2,0.6121663396011189,0
0,1,2,1,1,0,1,0,1.265704045560617,2
0,1,2,2,2,2,1,2,2.9124496265415214,0
0,2,1,2,0,1,2,1,-2.015639081043975,2
2,1,2,0,1,0,1,2,-6.627588420747862,2
2,0,2,0,1,1,0,0,-0.8866522320012961,0
2,1,1,1,2,1,2,2,0.6420303040551427,0
0,1,0,2,0,0,2,0,1.5951707852890287,2
2,2,2,1,0,0,2,1,-7.1716761652845795,0
2,0,2,0,1,0,2,0,-2.561197892765651,0
1,2,2,1,1,1,2,2,-6.676821716822239,2
1,1,1,0,2,2,0,1,4.073905573206551,2
0,0,2,1,1,0,1,0,-0.6860420222047603,0
2,0,2,2,0,1,1,1,-3.2082157893713346,0
2,2,0,0,2,0,1,0,-1.4895271366012302,2
2,2,0,0,0,2,2,1,-0.9657597444964923,2
1,2,1,2,2,0,1,2,-1.4047833638521237,0
0,1,1,2,0,1,1,0,1.8050533075821737,0
2,0,1,1,2,0,2,0,0.8963631199331537,2
1,0,2,0,1,2,0,1,2.108565123450487,2
0,1,2,1,1,0,1,0,0.049152156865327146,2
1,1,0,2,0,0,1,0,0.34027203194781275,2
1,0,0,2,0,1,2,1,3.596177439638797,2
2,1,2,0,2,0,1,2,-5.7853601001586865,2
2,0,2,2,0,1,0,0,-1.189481031713045,0
0,2,2,1,2,0,2,2,-2.4268885653013856,0
0,2,0,1,0,2,1,0,1.3640162396321576,2
1,0,0,1,0,0,2,0,0.6118932057957137,0
0,1,2,1,2,2,2,0,4.559474576608313,2
0,1,2,1,2,2,2,2,1.9065219830225617,0
1,1,1,0,0,0,2,2,-5.148245303597454,2
0,2,1,2,1,2,0,2,0.590918616565207,2
1,1,0,2,2,1,2,0,3.1732442573415174,2
1,1,0,1,2,0,0,1,0.6629892556710282,0
0,2,0,0,2,2,1,0,5.266847302884032,0
2,2,2,1,1,1,2,0,-2.629276214312186,2
1,0,2,0,1,1,1,0,-2.0263221684890595,2
1,2,1,2,2,0,1,0,-0.23853432149527065,2
0,0,0,1,2,0,2,2,3.7335209620978427,2
1,0,2,1,1,0,0,0,0.8601136563969447,2
2,0,0,2,0,2,2,0,3.7891199934043374,2
1,1,2,2,2,2,2,0,4.40032649522518,0
1,1,1,2,0,1,2,0,0.2963968973512283,0
2,2,0,1,1,1,1,0,-0.21565674404266733,2
0,1,1,2,1,1,0,2,1.452155136933732,2
1,0,2,2,1,1,2,2,0.6191137896876506,1
0,1,0,1,0,2,0,0,5.342058153789069,1
0,0,1,1,2,1,0,2,4.622794293502464,2
2,2,2,2,1,0,2,2,-8.761436650831515,0
0,1,0,1,2,0,0,2,1.4892044760686471,2
1,2,1,2,2,1,2,1,-0.4501683579710165,2
0,0,2,2,0,1,1,2,-2.6795510084653325,2
0,1,2,1,0,2,1,2,-1.3766316340507345,2
1,0,1,0,1,0,1,1,0.8769147233198853,0
0,2,0,0,1,0,2,2,-3.745665346981117,2
2,2,2,0,1,2,1,2,-6.570483383672532,2
2,2,1,1,1,1,2,1,-2.192824738090827,2
0,1,0,1,0,0,0,0,-0.6835258013282086,2
1,0,0,1,0,1,1,1,2.7230232417167777,2
0,2,1,2,1,1,2,0,1.3570750375286127,0
1,2,2,0,2,2,0,1,0.4050966192582639,2
0,1,2,2,2,2,2,1,4.607358919889148,2
0,2,2,0,2,0,1,1,-1.8755591865391765,2
1,1,0,2,0,1,0,1,-0.8861285823872403,2
0,2,1,0,0,2,1,0,0.7715218075378534,2
2,1,0,2,0,2,1,1,-0.2768521804720747,0
1,0,1,1,0,1,0,2,-1.3697038144738267,2
0,2,1,2,2,1,2,0,1.7024517774881005,2
0,1,1,2,0,2,0,2,0.9693798812591614,0
1,2,0,1,0,0,0,2,-5.367152022078574,2
0,1,1,0,2,0,2,1,-0.441982330434063,2
1,2,0,2,2,2,2,2,2.2589423933818398,1
2,1,0,2,0,2,1,1,0.9618366485587406,2
2,0,1,0,1,1,0,0,0.8539410300922698,1
0,2,2,2,2,0,1,1,-2.111274042079602,2
2,1,2,1,0,0,0,0,-6.767697698726045,2
2,2,0,0,1,1,0,0,-1.82105229570791,2
1,0,2,1,2,0,2,0,0.5138338033401896,1
0,2,2,1,1,1,2,1,-0.9317690284850755,2
0,2,2,2,2,0,2,1,-1.1763121003677983,2
1,1,2,1,2,0,0,0,-0.8257920931165746,2
2,1,1,1,0,2,1,1,-0.6354255036755783,0
2,0,1,0,2,1,1,2,0.420109729567025,2
1,1,2,2,1,1,0,2,-3.8430001285376356,0
1,0,1,2,2,2,1,0,9.146962432331703,1
2,1,0,0,2,1,1,0,3.711776621811214,2
1,2,0,0,1,2,0,2,-0.4115192981001345,0
1,2,2,0,1,1,2,2,-5.492344788181704,2
0,2,0,1,2,2,1,1,4.559144451956615,0
2,1,1,0,0,2,1,2,-3.2183170911809773,0
0,2,1,2,1,0,2,1,-1.026120927459573,1
2,2,0,2,2,2,0,2,1.8163084190544236,2
2,0,0,0,0,2,0,1,3.1664915917415457,2
1,2,1,2,1,0,2,0,-2.5259068521318717,2
2,1,2,0,0,2,1,1,-3.294653437359423,0
1,2,1,0,1,0,2,2,-6.631983648140954,2
0,2,1,1,2,0,0,0,0.4489829111270324,2
0,1,0,1,2,0,2,0,3.329387585179951,0
0,2,0,0,1,2,1,2,1.4899579955990816,2
1,2,1,2,0,0,1,1,-4.492418144043232,0
2,0,0,2,0,1,2,2,0.3058849943989326,1
0,2,0,0,2,2,1,0,5.58626976348657,2
0,0,2,1,1,1,1,0,2.489779957482869,0
0,1,2,0,1,2,1,0,2.810709608131921,0
0,1,0,2,2,2,2,1,4.81072471655958,2
2,1,2,2,0,2,0,0,-2.8507430654110912,2
2,1,0,1,2,0,1,1,0.023701549115313636,1
0,1,2,1,2,2,1,1,2.8929765121946263,2
1,0,0,0,0,1,2,0,1.0815204597436763,1
1,1,1,0,2,2,0,1,3.9830678876788,2
1,0,2,2,2,2,0,1,3.557150512514776,2
1,2,0,0,0,1,2,0,-2.500544900955675,0
1,0,2,2,1,1,1,1,-0.05938532979443811,2
1,2,2,0,2,0,2,2,-5.759409778980227,2
0,2,0,1,2,0,1,2,0.1925019051571062,2
2,0,0,2,1,0,0,2,-0.5415492943195352,2
2,1,0,2,2,0,2,0,0.6388850626638123,2
0,0,1,2,1,2,0,0,8.722390635666189,2
0,2,0,2,2,0,1,2,-1.4444023029022919,0
2,2,2,2,0,0,2,1,-8.627574745338208,0
2,2,1,1,0,1,1,1,-5.178064933548275,0
1,2,2,1,1,2,2,0,-0.8872218099118091,2
2,0,0,0,2,2,0,2,3.70692897624593,0
0,2,1,1,0,1,0,1,-2.6853891719309697,2
2,0,0,0,0,0,0,0,-0.2679912325518894,1
0,2,1,1,2,0,1,2,-1.7490015392452425,2
0,1,1,2,1,2,2,0,6.372426228944352,0
0,0,0,0,1,1,1,0,5.364627208519519,2
2,2,2,0,1,1,1,1,-6.01354001564523,2
0,2,0,2,2,0,1,1,0.4784062174847965,2
2,1,0,2,2,1,0,1,2.329600540137961,0
1,0,0,2,2,0,0,2,1.5544550472891854,2
0,2,0,0,0,0,2,2,-2.6749730351618273,2
1,1,1,2,0,0,0,2,-4.687750990077925,2
1,1,1,1,2,0,2,0,-1.0677489290001272,1
0,0,2,1,0,2,0,1,1.3918733988391299,2
0,0,1,2,1,1,0,1,3.730840056303452,2
2,1,0,0,1,1,0,1,-1.7762228241566118,2
1,2,2,1,2,2,0,0,0.29956264595849014,0
2,1,1,2,2,1,0,0,2.710733395371975,2
0,2,2,1,2,2,1,2,0.89768415835283,2
2,1,1,0,1,1,0,2,-4.533887349820214,2
0,1,0,2,2,1,1,2,4.739114822444054,1
0,1,1,1,0,1,1,1,0.909741997694937,2
1,0,2,2,1,0,1,1,-1.2928067155498422,2
1,0,2,0,2,0,1,0,1.035351074805566,2
0,1,1,0,2,2,0,0,4.855638188596462,1
2,0,0,0,2,1,0,2,2.603073499531596,0
1,0,2,2,2,2,2,1,2.939290971805044,0
1,2,1,0,2,2,2,0,1.4007066962431591,0
1,1,2,0,1,0,2,2,-5.195454483120195,0
2,1,0,2,1,2,0,2,0.269443892690281,1
2,1,1,0,2,1,0,0,1.2673482321208493,0
2,0,0,0,1,2,0,1,2.951877420201854,2
0,2,2,0,2,1,1,2,-0.6977420114129536,0
0,0,0,1,2,1,1,0,7.824239501835226,1
0,2,1,2,1,1,2,1,-0.5612441418384481,2
2,1,0,0,1,1,0,0,3.0511854197801496,2
2,1,2,0,0,0,0,0,-6.518683281642733,2
0,2,0,0,0,0,1,1,-4.312945791304607,2
0,0,1,1,0,2,1,0,5.8176952528658825,1
1,0,2,1,1,1,2,0,0.6556832195967247,2
1,0,2,0,0,1,2,2,-3.1978693866461403,2
0,2,2,2,1,2,2,1,0.9253728745900903,2
0,1,2,1,1,2,2,2,-0.1387108578304901,0
2,1,2,1,2,2,0,2,-0.2760029867210321,2
0,0,1,0,1,0,0,1,1.0270830706850718,0
0,2,1,1,2,0,2,0,0.5118863063307356,0
1,1,1,1,2,2,2,1,2.781821927674097,2
2,1,2,1,2,0,0,2,-2.7737831091912506,2
2,0,1,2,0,0,0,2,-3.1204467238481346,2
1,0,2,0,2,1,1,0,2.437125993209122,0
0,0,1,2,0,0,2,0,1.9640398945544844,2
2,2,1,0,0,1,0,0,-3.7813045621602384,2
1,0,0,0,0,2,1,2,2.799854307235414,1
2,1,0,2,2,1,2,2,0.5466624494030273,0
0,1,2,1,1,2,2,0,3.642048069038063,0
0,1,0,1,0,1,0,2,-0.5814577626330669,0
0,2,0,1,0,2,2,1,1.231501857044797,2
2,2,2,2,2,0,1,1,-4.946225238995973,2
2,2,1,0,1,1,1,0,-3.3318253790330017,2
1,0,0,2,1,1,1,2,1.9840646090670853,2
2,2,0,1,2,0,1,1,-3.644564251123434,2
1,2,2,2,1,2,1,2,-1.0306168071687545,0
0,2,1,1,1,0,1,1,-0.31782051566273806,0
2,2,0,0,2,0,1,0,-1.3931820994871176,0
2,0,1,0,0,2,2,1,0.17538182621030252,2
2,0,0,2,2,2,1,1,6.683177849972078,2
1,1,1,1,0,2,1,2,-1.5758138194812752,2
1,2,2,1,0,2,0,2,-3.7597926234022054,2
1,2,2,2,1,0,2,2,-6.366931181589784,0
2,0,1,2,2,1,0,1,1.380316241710644,0
2,1,0,2,2,1,1,0,3.1086928724247813,2
0,2,1,1,2,1,2,2,-1.1880784385518761,2
1,1,2,2,1,0,0,1,-2.368724493987059,0
0,2,0,1,1,1,0,0,2.369278723014176,2
