a,b,c,d,e,f,g,h,i
-0.5622586293512026,-6.445275988003975,-3.836772289793468,0.8898344317334308,3.5720767699120595,-5.608718798213538,-5.826728228146078,-25.531828492546182,37.674884276498474
0.04237709392178627,-2.713030075280921,-0.7090506156754811,0.6430186987308073,0.7477969580651294,-2.127507003636504,-1.082870159670858,-4.055992214057251,15.374103813290972
-2.357516570426851,-8.87547089271279,-3.8527838801090013,2.1547398116270653,3.1201632542547175,-5.492919471070562,-4.338204639798175,-18.84843026633421,38.512338617358935
-0.5203630365332101,-5.039056468436776,-0.9456333129813135,-0.6365506996898913,-1.270900637547181,1.9539194149793588,2.6414358353386986,11.014649743247235,-37.99972894998302
0.7882662526884918,-4.828832759252447,-1.8882106179734626,-0.9076933952509747,-1.871805026087492,3.6502796627277934,3.2484289661845756,13.750797575829207,-38.35033349907044
-0.26466035739621024,-4.8916967072706266,-2.0331346380362714,-0.8318910048455153,1.7034198808453493,-2.4395035130644165,-3.3205737561798534,-16.07458568770359,36.952204161290545
-1.0240422774797586,-7.058867902481106,-6.6442085750608815,1.316844166308368,1.864337358939926,-3.8548738058470207,-3.6731896675728644,-16.153509112887903,39.22650801651806
1.0519296629443424,-2.572235113540835,0.19192054961617722,-1.0213419413428224,-1.5979716294530921,3.6310751175617986,4.505629761938549,19.78369324633008,-37.471746739810435
0.9869784880440138,-4.171142198271494,-1.8502437693407123,0.12544488423070493,1.4849271300084717,-3.6189949190805626,-3.4279673156949437,-13.829047915334147,37.05042085636622
-0.4654051445207344,-3.5788321118711393,-0.13010031208823214,-0.22435371412918537,-0.8252539682426079,1.728733414758568,0.5459415220664992,1.0292032441269399,-3.9708357920269446
-0.7418328877444189,-4.196701900106367,-2.186658093730319,1.1023370079409018,3.6134745100691554,-5.892992092413676,-5.913136312500997,-25.663008841721595,37.119391978746044
1.2780618028493278,-4.456033120615489,-2.8166628930498403,1.020851123070185,2.021995477130401,-3.6187506193726113,-3.9195496945516384,-16.267559206564087,38.77678991937781
-0.549928463523314,-6.382387748882307,-2.506818975872769,-0.38094965078696474,-0.9438551239148257,1.8920904734505777,3.4910594562818953,14.961154741001824,-38.75588739820128
-0.16336234778109804,-6.298458278686523,-4.233174649613694,1.7455844565734604,3.227024864099252,-7.8656350314912835,-5.629107709524313,-25.32033418546192,38.1413939640715
1.8009671141578782,-4.018947656425425,-1.0543260088435147,-0.9083757937857266,-1.193014375376068,2.956778809291502,2.885969363698268,11.907552202386755,-38.43729542746575
0.1868602307111495,-3.405123873238731,-0.06433090676166275,0.8423414725765177,2.046009887843197,-0.8549397638080412,-0.1748695881770983,-1.678441456627732,8.259701574790272
-0.4954204874742692,-3.6885541071383505,1.0087639436580662,1.0291688543838753,1.0266795364567507,-1.2399765761094725,-0.07936143143169583,-0.15400839791538526,0.9292023280441689
-1.9764129934395427,-7.3918323318164685,-4.601485966926178,3.9217355047693094,5.818308324424845,-10.81468073482111,-11.896661772911955,-47.02661329601288,39.208282893900126
0.035406474307321224,-3.6939492064434463,-0.6647056638702654,1.1894982782295525,3.941083023712512,-6.475629087294831,-4.93342054449701,-23.702572736925536,37.989600653616996
-0.08659043329209744,-4.958328264925498,-1.27535756649594,1.8901274452050605,3.443449813382909,-5.6010465211136955,-5.589706952401712,-22.635981371846587,38.41064364628588
-0.6238414485498894,-5.717111705502236,-1.7539727516008703,1.4390597473412443,1.6847366205985148,-2.404714764542418,-1.640626616140772,-8.187682343842013,32.04201208241892
0.9255470441834703,-4.041326806058928,-2.2085500144921353,1.6155266636906052,2.24822999896067,-3.9834745453690177,-5.380147688449284,-24.691523433435925,37.66943971622077
-1.2914136526460958,-5.317109637168414,-2.4136379506926167,1.5622342826097722,2.9646921708704093,-6.976871894008669,-7.461851984338417,-34.10818030964957,37.69361139690004
-1.5828763924013085,-8.415060238199867,-4.246021043109567,0.6599417322126774,0.29601791954734746,-0.12477229374365123,0.3565202012611648,2.713812012312801,-8.032828730826512
-0.7881645517600848,-5.974663669938684,-4.704038471417941,0.8461645231035497,2.0612802725826658,-3.6778583385683943,-2.9561762452495133,-13.401946306306252,37.462704919607305
-0.05441165846795849,-5.488290305425954,-2.133193057424436,-0.8033651473033346,-0.9541420764057542,2.7685798625783833,2.1621274577465934,10.599202014039841,-39.89405889369454
-1.529939674443686,-5.526252739681527,-6.148454414517124,1.3369550833944612,0.46856088179845323,-0.7738298867474217,-1.2428556805890307,-4.353344019838793,16.169898553144787
-1.2086704953591816,-5.274652581709162,-2.585159187028966,1.469141549545507,1.548953208098263,-3.7496470074173764,-3.3831424493735702,-17.229785885052095,37.33113654764124
-0.8781133109646749,-4.675925380752558,-2.4578183382272263,3.2692252663325827,5.143572461660344,-9.703741277012016,-8.951085040369069,-39.57937529167973,38.795920279390934
-0.09118537353999447,-4.258446529564508,-0.9839295890887432,1.0791961953006535,1.319821603053304,-3.5593856412014566,-2.2922285713608868,-10.557619680779464,37.668928470175764
-0.7701676600046098,-5.220156653581696,-2.2143006308374544,1.2388009854471442,2.045361244750604,-4.525628234309616,-4.38017920941792,-20.27445854457187,36.45827756730465
0.9064564536272023,-4.722287457680266,-2.054242053176131,0.8484979578001753,0.20341573321691153,0.586508285901731,1.231511274600002,5.625120268065675,-23.931151043172907
-2.2882827318596215,-6.831668202119158,-3.1505641294601627,2.3094726810741704,2.910113119387648,-8.339981146829908,-8.339550726020937,-37.01964843071376,39.59214233309152
0.3205952444740153,-4.855759740380259,-2.7066429547397597,0.8671172656860352,2.292842513328153,-4.425609582546159,-4.736955170858561,-20.467371861215028,38.369284635433104
-0.6827162254252406,-6.013307068995043,-4.328401276769562,1.0123523017560383,1.1183815002304103,-2.515015656570407,-2.078952593889091,-11.298747900409547,38.815194319915214
0.3731579492310446,-6.661536268838845,-5.590683745785055,1.5512740335259645,1.386443609714686,-2.1809946230143575,-4.100511965693721,-17.873700224751456,38.037563402294495
1.8834346815045002,-1.8356660803018334,1.0152313420362438,-1.2855863070737679,-2.687035901730703,7.179660242488007,7.5636943261887915,34.310448883553605,-34.54059629814432
-0.16320703731671754,-5.94165931758381,-1.016928639692443,0.21443679053822085,0.3209907391375359,-0.04284511953369208,0.7366245116124222,3.2440453042425563,-12.08200390956061
0.10310136676226621,-4.733492097179025,-1.3180787565884882,0.9168556583772471,1.5467200105674241,-2.2792479073061718,-1.059653574095821,-5.718491993119583,21.887280775351336
0.7419676151813785,-2.1592439760012914,0.7548110072855136,0.14666243854423835,0.12408554979565288,0.5138170856584843,1.037077880356161,4.6544206634542755,-17.333008519859078
-1.42079829075312,-5.313018133671986,-4.615507750635123,1.6205221393857558,2.107092567168188,-5.614844854466693,-4.08452306494823,-17.47436720776723,38.070670549066016
0.568359759884237,-4.705210640968813,-0.8892542282927554,-0.16180164781578632,0.3017834154715315,0.3398557982982674,-0.27126673499505993,0.15272162693358715,-0.14700330037920012
0.7223551976716976,-1.5647334275498808,2.624930924430398,-0.8832652445504703,-0.861844146288068,1.8467407060448007,2.9160226858178278,11.928078927175942,-37.21036620062485
-0.22856286932650932,-3.977711806335691,-1.797181513697642,1.0081643520254175,0.21138496080975777,-1.4254353088609892,0.0047082902467170396,-0.13750493903127395,-0.7889385312672265
0.5612705611847701,-5.079171937053854,-3.468672450923518,0.6703620203923542,3.433148108683556,-4.304080973651452,-3.8499421302075327,-17.29980606950472,37.57630382004572
0.03691384056498004,-5.21877114084591,-4.010670414936611,0.37454243006608523,1.6386469524619538,-3.048766106346652,-3.597416610038146,-16.451773811226023,36.448386004798095
-0.8545726205787063,-4.603833613450541,-3.4442690153222704,1.3736293915322277,2.1598356530519873,-5.535124325842121,-6.380339569253355,-28.757453484542975,37.420613208923385
-1.4058407168750757,-5.354437559865252,-2.326367803188963,1.8135632839050693,3.1420520495583557,-6.403374385212707,-7.582338957625344,-33.01563559634348,37.603047291166696
0.8899444416950228,-3.4942703955938823,0.1895486346384404,0.17448745297409288,0.4511474348714172,-0.8816236958885286,-2.029748162754539,-7.1396489249880295,28.204608852245183
1.6896193626278964,-4.316087023322062,-1.2289322572847343,1.7284562332027722,3.9041425403093295,-6.47816152760808,-4.695091906384761,-21.468745709673026,40.54702477836859
-0.8768210203581089,-5.766454195034946,-1.445307163595546,0.3884013863679764,0.3711727190169313,-0.9941444610895868,-0.2801259337844933,-1.1726171341326759,4.034190367663799
0.2783282106077907,-3.6612315029970697,-0.9438708641995031,1.4267931533308689,1.6748536946298913,-2.511594583125313,-1.821615469869407,-8.11670216634845,31.048712393585564
-1.303200469868726,-4.187014809592002,-1.7820492677958328,2.306449293939405,3.6248127647900366,-7.714287324519004,-8.473377501257742,-37.791968704250245,39.57598054180057
-0.5589523163337516,-5.1861078868391814,-2.785377316022634,0.5475370619086466,-0.6204131223142637,1.2833739728913711,1.9048028313453602,6.521049702649613,-24.65665600034323
-0.5835057700671765,-5.5724072700599745,-2.9264391042557536,0.5396961814310978,-2.4484461893454372,4.306123496034632,5.246562108964377,22.085937940163777,-37.65168116702819
-1.2265107247776208,-6.235787172131923,-1.2828325738618465,0.5777793347544062,0.8519908660229931,-3.616512307344592,-4.546468864383856,-20.326009561469537,37.699652388520164
-0.16090882508470317,-4.437789379755339,-1.087619305049411,-1.1208490426046986,-0.9304329130227161,2.63436024959318,3.7882526487648396,17.47269878346379,-39.49690038423907
0.9061158492471226,-5.70549118773336,-2.16206442494818,-0.887321190685269,-3.3369532100148263,5.4292645511426425,7.320504877791912,33.19142969075682,-39.20534174305621
0.47554928063278684,-4.722867241127387,-0.41295827728873546,1.274195320515307,1.0326108057920278,-3.2384626238911367,-3.565406101823673,-16.29667947035374,36.087221632108765
-0.6005617651606207,-5.519003411597975,-3.5456607156222324,1.1043437874671562,1.0063827490219976,-1.5197742226272473,-0.9134478091654261,-1.8704563454221192,6.758409479181038
1.3397253445978912,-3.0935269593077885,1.972416252492029,0.6380217429184789,1.4285989721563368,-2.3402157166954525,-1.9151174225107945,-9.099857380158538,33.786396562568946
0.13721146570310253,-4.723710414817107,-2.93023070881347,-0.036230205515965785,0.957765927401997,-1.4892881235778421,-0.7412248171880207,-2.467756428629041,10.147409799100727
1.721513108519485,-3.3202225360803346,0.20810442573557142,-1.5337923903510744,-2.002510750600981,4.000952492061587,4.209574697903269,17.760015789183058,-37.508181640091806
-1.3855865214164456,-6.682730212891324,-2.44405987170296,1.7111502584487124,2.524554797163206,-3.8224729188642517,-2.5635779516061428,-11.374487305961566,38.19469752349126
2.9395444609609154,-1.7790922067193475,1.1802151544714725,0.47802702820528775,1.0024790978679197,-3.632542155566097,-3.365613332327039,-15.521129653194661,37.76198038476972
-0.2535962008033127,-4.519062679811673,-1.1919132720403987,-0.5907776699675409,-0.06997138256930624,0.3739921210588092,1.0040641590101438,5.220965685576654,-18.016517217643717
-1.2589082602629236,-5.666928403618952,-3.3064564371932716,1.533937745709239,2.912725653269967,-4.896579066611065,-5.165099489566742,-22.44874803063491,41.465507188691525
-1.1424062960027457,-4.942758459114334,-2.6610192523057914,1.7157240689815296,2.194735799770466,-6.739374752862583,-7.173858880174798,-32.15511663767263,38.494128517207095
0.8577532564213768,-4.356432473654413,-1.3828683265485324,1.2100069999453202,0.23120819905613121,-0.5976937839567956,-0.5226825156461266,-0.947501353358392,2.0949873915747297
0.8306096888663499,-3.3468548325317498,-0.8933669444370598,0.20193816687337418,2.17434355505908,-5.41232847093913,-6.04347318150838,-26.267792986120934,37.22498498628373
0.7384529600620714,-5.581510420690719,-2.9224529682515907,0.706556086222546,-0.9906722473581384,0.9415619844467542,1.3168948289657891,5.866013285998597,-21.310619044381372
0.5351732085767416,-4.586438372250963,-1.5424154717296945,-0.6727089324774356,0.6529338172517436,-1.581625456081116,-2.7336439327824844,-10.554684566978208,38.2937784864141
-1.200401318264966,-4.564704388913616,-1.1588500833793192,0.8484937078651832,1.3375610163148968,-2.055543721437285,0.11109544315300468,0.150446873517048,-0.7539456936782558
-0.21633175800131196,-5.896814543126046,-2.979179270287773,1.4355479663491875,2.8802564898648724,-4.1558891632706345,-2.648667513640989,-9.896502413989237,37.593017088077374
-2.3846636910599472,-6.468953448793276,-4.846527251838196,0.7776507032780726,1.7021693364336261,-5.194211983696739,-3.9355860074117586,-18.629378750516018,39.01657487970685
-0.9456061464799821,-6.367258806775587,-3.7374742507198206,1.5079459122875576,2.706946658384748,-7.514889758664534,-7.753606006989402,-34.19503075417762,37.4486199855874
0.6001058952742833,-4.060717478604124,-2.006967870611261,-0.19846426760811176,0.22848642954007908,1.3236917718388195,-0.5287404514409877,-1.208008217335482,5.814657597421079
-1.947429783761563,-8.27860319583322,-5.231761845622525,1.3037936355771182,1.3379088318950405,-3.1791721188050337,-4.05040841606247,-19.12955007647295,38.188926425647416
2.3082018240216073,-0.7153881418659507,2.7294672756870018,0.8739680599390911,1.8098380993429226,-3.634395794666508,-3.8498942262759597,-15.8703454415046,37.138155984498034
1.2014718372503344,-2.072947740337192,1.1668024096405234,-1.1067150599673332,-3.474165863050718,7.638338637828656,5.959462107570394,24.596367410442152,-36.38408761965156
-1.2092202357160868,-6.716207998782536,-3.8017384288943177,1.0166246627956852,2.631934636025779,-4.36612668207212,-4.762407512494122,-20.581758262000676,37.56871296031463
0.6629740748829978,-5.146500370541863,-1.9666398552782431,1.1065378621607664,-0.017443104741634796,-1.0838676357948862,-0.899516839370449,-3.3835255801919346,11.031386998507667
0.4955090098745685,-5.906340805218253,-3.798496284880688,0.42636320589531906,-0.0659674402848055,0.08925663520240029,0.4936295465949341,2.7050278546727986,-10.416176655959465
-0.198025340901164,-4.752961405094084,-0.4035485562154679,0.9519856352376599,2.1028072868808927,-4.007487156065004,-3.321572389883148,-14.870287609814689,39.999673122080715
0.5313517116655844,-4.041341913494689,-0.1366557604609011,-1.4381783615726833,-0.5701740989389685,1.2736053248374928,1.1869060563339042,5.302355717321436,-21.084540220016173
-0.32428278770778995,-4.521453521490026,-2.504827060866967,0.4381546612746468,1.263668121676064,-1.6286851045442088,-1.0757961433130971,-4.98652323360861,18.227746574601298
-0.07539493340177854,-4.407408051242163,-1.80162472388768,1.2386201398428063,-0.19531539124626618,-0.5799224003812513,0.0397006707007283,-1.51663810825827,6.170391632433992
0.49510012329116837,-5.261880341934403,-2.0602362317575427,1.8454452087084934,3.1699956113723564,-5.5842162685700325,-3.4098168218507587,-14.59936513565274,37.36555074846487
0.4296355065603053,-3.26407844440281,-0.08160374759894784,1.5383944337449187,1.841402223598828,-5.380274340365569,-5.629611712249416,-24.40126462327182,38.892889244919864
0.29148490003933364,-2.909956285244929,-0.1454111726168735,0.48326216000658384,0.8172969677567896,-2.810815990513657,-2.093559684358248,-9.281801775147203,34.50413323868272
0.31261437078136045,-4.767560389127948,-3.135985326930985,1.3935318838803514,4.005947650218055,-7.285685279215079,-5.799800731489388,-26.189695152168344,37.4419440951654
0.9380107761845156,-4.420557822829959,-0.6330270352834668,1.4209853348669714,2.6504433657176856,-3.6445680553331607,-3.994453126731355,-16.67893425065882,37.63733314208487
0.7631500157515965,-4.22794165212159,-0.9855540911480507,0.745556230890311,0.9200290903986075,-0.9943955447785241,-1.0337545891186166,-3.719930737254437,14.673856320978361
-1.2063119221129543,-6.366371528215659,-3.9049969508112587,2.7538174995158675,2.759813348080243,-6.371879169125194,-3.3738533240696653,-13.053994014606259,41.49974892732667
-0.7742786533171364,-4.67000345451733,-2.296200636758795,0.18775428373685177,-1.0320806351789027,2.728248729661064,2.889631832635458,12.289289130785104,-38.817027320634175
1.4480451944715218,-2.414984090207437,-0.6637282435683877,-0.876099048678893,-1.5280539265330375,2.8939181691226463,2.9678363970922983,11.58885560912325,-38.82015021756717
1.551163321332261,-2.5973546098835056,-1.4620554290138168,-0.07222346825201376,0.43023084443098963,0.5119263582251122,-0.658998004451427,-3.5698461282469127,13.900726795223992
0.5475131874532551,-4.532641222006256,-1.70126409062018,1.3028310807442671,2.1757895618435494,-4.4129099702913,-2.8722377587292116,-12.780485964690557,37.8507166828249
-0.2821247786501622,-5.003781504214141,-0.6887363765000769,-0.7015960154770864,-2.003910844298903,4.732301093932387,3.8210716722293325,17.373267475181805,-37.21984855159051
0.8151402882011065,-2.9350454653570486,0.782544428000293,-0.5043810681538867,0.0290651445794452,-3.10935215127073,-3.550091465483024,-16.261744852823476,38.10476236121023
0.6775242001603649,-3.464967721742126,-0.4847802958630759,0.2995421676560488,-0.5580120922881655,0.7563267951164752,0.750094581159717,3.219440730473485,-13.145912361860576
-1.5501225854088811,-6.107136045124365,-2.389001607552731,-0.02679803463053876,-0.21465673231910537,0.19426432998764587,0.6733643515460956,4.187486184255456,-17.07813035805747
0.06604825287873943,-4.3554966753563065,-1.5946312347836755,-0.7765803422126887,0.09554595813545164,-1.102626351013626,-1.7695872983799688,-8.60983738180085,31.87701511574782
