a,b
0.8705107298823132,-4.684805169884998
-2.7728996599739193,-7.09166157023534
-0.47575879719182934,-4.85732253212049
2.36607960901164,-2.336800328997473
0.02624358907410097,-5.564344743217704
0.3577642351124069,-5.588412534088801
-0.9516060778809193,-6.903785822652317
-0.023186860180478774,-3.7360784663191735
-0.14219884196820579,-5.733419628516976
1.858336434049549,-4.154235403182736
-1.0100823426203576,-4.856119547385135
-2.761763646265384,-6.948721800603524
0.4066511241407723,-4.430950560379393
1.550015809542123,-3.7827472518856653
-0.6886655550322025,-8.229861662807902
-1.8235293939751167,-7.411100990708229
-1.0728218474987572,-6.053914128885605
0.43356964035969375,-5.450862163538772
-0.5622586293512026,-6.445275988003975
0.04237709392178627,-2.713030075280921
-2.357516570426851,-8.87547089271279
-0.5203630365332101,-5.039056468436776
0.7882662526884918,-4.828832759252447
-0.26466035739621024,-4.8916967072706266
-1.0240422774797586,-7.058867902481106
1.0519296629443424,-2.572235113540835
0.9869784880440138,-4.171142198271494
-0.4654051445207344,-3.5788321118711393
-0.7418328877444189,-4.196701900106367
1.2780618028493278,-4.456033120615489
-0.549928463523314,-6.382387748882307
-0.16336234778109804,-6.298458278686523
1.8009671141578782,-4.018947656425425
0.1868602307111495,-3.405123873238731
-0.4954204874742692,-3.6885541071383505
-1.9764129934395427,-7.3918323318164685
0.035406474307321224,-3.6939492064434463
-0.08659043329209744,-4.958328264925498
-0.6238414485498894,-5.717111705502236
0.9255470441834703,-4.041326806058928
-1.2914136526460958,-5.317109637168414
-1.5828763924013085,-8.415060238199867
-0.7881645517600848,-5.974663669938684
-0.05441165846795849,-5.488290305425954
-1.529939674443686,-5.526252739681527
-1.2086704953591816,-5.274652581709162
-0.8781133109646749,-4.675925380752558
-0.09118537353999447,-4.258446529564508
-0.7701676600046098,-5.220156653581696
0.9064564536272023,-4.722287457680266
-2.2882827318596215,-6.831668202119158
0.3205952444740153,-4.855759740380259
-0.6827162254252406,-6.013307068995043
0.3731579492310446,-6.661536268838845
1.8834346815045002,-1.8356660803018334
-0.16320703731671754,-5.94165931758381
0.10310136676226621,-4.733492097179025
0.7419676151813785,-2.1592439760012914
-1.42079829075312,-5.313018133671986
0.568359759884237,-4.705210640968813
0.7223551976716976,-1.5647334275498808
-0.22856286932650932,-3.977711806335691
0.5612705611847701,-5.079171937053854
0.03691384056498004,-5.21877114084591
-0.8545726205787063,-4.603833613450541
-1.4058407168750757,-5.354437559865252
0.8899444416950228,-3.4942703955938823
1.6896193626278964,-4.316087023322062
-0.8768210203581089,-5.766454195034946
0.2783282106077907,-3.6612315029970697
-1.303200469868726,-4.187014809592002
-0.5589523163337516,-5.1861078868391814
-0.5835057700671765,-5.5724072700599745
-1.2265107247776208,-6.235787172131923
-0.16090882508470317,-4.437789379755339
0.9061158492471226,-5.70549118773336
0.47554928063278684,-4.722867241127387
-0.6005617651606207,-5.519003411597975
1.3397253445978912,-3.0935269593077885
0.13721146570310253,-4.723710414817107
1.721513108519485,-3.3202225360803346
-1.3855865214164456,-6.682730212891324
2.9395444609609154,-1.7790922067193475
-0.2535962008033127,-4.519062679811673
-1.2589082602629236,-5.666928403618952
-1.1424062960027457,-4.942758459114334
0.8577532564213768,-4.356432473654413
0.8306096888663499,-3.3468548325317498
0.7384529600620714,-5.581510420690719
0.5351732085767416,-4.586438372250963
-1.200401318264966,-4.564704388913616
-0.21633175800131196,-5.896814543126046
-2.3846636910599472,-6.468953448793276
-0.9456061464799821,-6.367258806775587
0.6001058952742833,-4.060717478604124
-1.947429783761563,-8.27860319583322
2.3082018240216073,-0.7153881418659507
1.2014718372503344,-2.072947740337192
-1.2092202357160868,-6.716207998782536
0.6629740748829978,-5.146500370541863
0.4955090098745685,-5.906340805218253
-0.198025340901164,-4.752961405094084
0.5313517116655844,-4.041341913494689
-0.32428278770778995,-4.521453521490026
-0.07539493340177854,-4.407408051242163
0.49510012329116837,-5.261880341934403
0.4296355065603053,-3.26407844440281
0.29148490003933364,-2.909956285244929
0.31261437078136045,-4.767560389127948
0.9380107761845156,-4.420557822829959
0.7631500157515965,-4.22794165212159
-1.2063119221129543,-6.366371528215659
-0.7742786533171364,-4.67000345451733
1.4480451944715218,-2.414984090207437
1.551163321332261,-2.5973546098835056
0.5475131874532551,-4.532641222006256
-0.2821247786501622,-5.003781504214141
0.8151402882011065,-2.9350454653570486
0.6775242001603649,-3.464967721742126
-1.5501225854088811,-6.107136045124365
0.06604825287873943,-4.3554966753563065
-1.4017312084119578,-5.025743619439691
-0.4604503630738136,-5.599574651107007
0.03156856849625542,-5.760048462020269
1.7203665787911053,-3.3985321021862682
-2.1164952432124102,-4.99025791487586
-0.35640684103710296,-5.923973417489168
0.6824882834082512,-2.8634871743526977
0.6673679848832995,-5.203858308201215
0.8509934901831787,-3.886255246050033
-0.993663820846721,-5.096376410514506
-0.12922402664750016,-5.276397778205302
-0.46256227181904747,-5.86935858888319
1.3102687392427068,-3.0478515484062187
-0.1377917909866027,-5.948163943453659
0.01806208257718864,-3.6648385626957722
0.19104657491013544,-5.169514103193955
-1.3094491342557666,-5.5904210214445555
0.5175983776765707,-4.841779057527185
-1.1053851666119574,-5.9978981633341695
0.18315619108900397,-4.7296743367038045
-0.7254768742758381,-4.51555065856793
1.1982847581234326,-2.987649396114234
0.03789967674344184,-5.887848312836471
1.9309454166098983,-4.28701082208965
-2.2340016090159867,-8.188080959097316
1.3723385332046054,-4.241998594334345
0.8599913664544507,-2.8685018266551308
0.29253303047899154,-4.32555779202165
2.2072121862196292,-1.4775828505939679
-1.4280618480680547,-6.999603135298125
0.21258281854545,-4.851670318534632
1.247215502700072,-3.9803682031626826
0.607197538101851,-5.723929252643574
-0.378531536891439,-3.9584469385501837
0.6479513724507354,-5.2253634548963905
-0.41522164810469003,-6.444947339421116
-0.3407470939188769,-4.832294541901639
-0.6620199494826718,-4.418639210841606
1.054259827427831,-2.92840127633667
0.3121424473561126,-3.963943338277918
2.5164369153714685,-0.7495449955060234
0.8469467508553772,-4.540153143782931
-1.4834137084873917,-7.953380060563557
0.8025632479008408,-3.436841773077332
-1.0888036841960937,-6.230761301773003
-0.27617076668465573,-4.436347586285292
0.141135073310704,-2.735285766700555
-1.0903810701019179,-4.805310682193977
-0.5054087078899074,-4.952002688421224
-0.6738417274729147,-6.014832482213196
0.14091388037417163,-3.5329372003959523
-0.07351671562569011,-3.7829310116193566
-0.10417802988263843,-4.0670622861351235
1.7063213243369049,-2.804258910274577
0.5424521158878862,-5.127788368397335
0.4329860903627555,-4.058984003001601
1.097299054781602,-2.394435021062791
1.8622811616029218,-3.5953635571252507
1.3982452708252306,-2.7289290859114588
-1.0550459975049262,-3.8019874638966034
0.528129532182301,-3.5455950264578346
0.7738372190883718,-3.3657364623431283
0.9636933961213732,-3.614290276464129
-0.1411011266366293,-4.137224545840887
0.07199166872521738,-1.5844071195813219
-0.8861479035047187,-6.36295873958944
-0.3685474725751162,-5.796627555187903
-1.1664094737795516,-5.587598894290677
1.2740064530975634,-4.469424863159435
-0.5194709410727515,-6.0855053760259485
-0.9326830231032831,-6.663957644292201
0.29533763342676633,-4.449641878133216
0.10678128737554075,-6.692286739478143
-0.6862569008373571,-6.147565873577142
0.37664238732476,-5.552995062532632
-0.6261906658513405,-5.823690429942623
0.5099687328907554,-3.819109620003796
-0.02700581038460855,-4.360356774203801
0.21739984503219362,-4.477949098989231
-0.3810585382489008,-4.625066400836945
-0.6694474312064037,-5.765341990083639
0.2550680734989403,-4.621625510119297
-1.5711667869189898,-7.128556711318141
1.384740099119372,-3.2632852625865234
-0.4556908969136663,-5.592243918303953
2.0766775642877593,-4.390955397202671
0.671797021075242,-4.104129750460688
-0.09297751691161404,-2.6450304323402882
-0.6028945815555102,-6.969185399862347
0.5192105717488484,-4.215747687414402
0.46277507692170955,-6.127542940267745
0.43113261764955124,-2.8098578003113026
0.8396090227586288,-2.0908757974549843
0.12075815010648003,-3.6023194893347688
1.145038437907148,-2.1702252956663397
-0.7671528189303864,-5.746635892362315
-0.20343838848400828,-5.6982694059330825
0.6195155255802256,-5.540876111438377
-0.780031091976544,-5.639857904604663
0.04339888367096512,-3.8613211309033035
1.5349925170224734,-2.825538758352238
0.10570439160255012,-4.930294612863112
-0.46951929495535444,-3.5827450439491333
1.1293766978437971,-4.957473446097936
-1.1359763114796235,-6.770833967009957
-0.33158194119571,-4.195602992800264
1.0658535129306093,-5.643093390148935
-0.7700591950790759,-6.859019497786381
0.2577850924311055,-4.680244321551032
-0.0698457477238752,-4.268358923281312
1.567361857418077,-2.624964178437974
-1.4218859205435128,-5.035142763893713
-0.5414602656522841,-4.814497819676928
-0.3249481635961135,-6.075488671742069
0.3737719148067307,-4.833504786423611
0.5519408255530851,-4.714078647059431
0.42343310643330717,-3.5683923557189194
1.419138514050265,-2.68382225746385
0.6719740243022455,-4.578047780053752
-1.2809004408809674,-7.762905910930044
-1.4450772860668792,-6.067347818221017
-0.5374815442954671,-6.8495625591062375
-0.5256240257921971,-6.4071755126699985
-0.43677375060337237,-5.091118788480874
1.048702408202802,-3.5117712898255258
-0.6312126741691892,-6.202230160736608
1.1090986359776396,-3.690486095250606
1.1486974898743283,-3.327071644674455
0.031176661906884364,-3.034423674523785
-0.5212129178074569,-4.595759123921888
1.288071003656983,-4.264963929101676
-0.8457045949382983,-6.11936340690658
0.4789268079432277,-4.029399588810298
0.2725573204870592,-3.7237626571517977
1.2974969495878943,-3.5367373548668395
0.35885497175971715,-4.566798023266526
0.021150742032654803,-3.3635601255840926
1.055169838369879,-3.727543892327582
-0.380089972109003,-7.182436000079159
0.5624021171572643,-1.503222874346521
0.13273724755111255,-5.018292154209554
0.03486168071259834,-5.25117151200632
-1.4824354022807713,-5.937733102597545
-0.004171815615342664,-4.704656967320576
-1.010840939789875,-4.992430535239868
0.5300001014792087,-4.189949353516815
2.3697516518020088,-1.7766990791958712
-0.22607606380716505,-5.810527058728014
0.9164147568112588,-6.226305340860277
1.00870225337923,-3.4258181742836946
-1.151974482849848,-7.0098921663469405
0.7081195970686851,-5.6760076740433405
-0.3151938012409842,-4.974220998918401
-0.43983608931816015,-5.124770302105481
0.820453573842574,-3.50688406281581
-0.5559180623876544,-4.307892780943415
-0.5085630109098325,-5.506838704004407
0.7580033195494729,-5.667779163009361
1.2898341448679984,-2.7459561975251106
0.06653050683970729,-4.134844455345788
0.6672692007972113,-5.213516794703432
-1.41847651241114,-4.345896546167872
-0.10151807138455109,-5.72698628735874
0.4469237221098548,-3.354942972766448
-0.8430501398490934,-4.952433621637172
0.6445439518773701,-5.171557534746755
0.28212910047100415,-5.009845623518911
0.2858833905891918,-3.913401352515384
1.185017754293034,-2.576527678864048
1.2655064487383478,-4.242411261029752
-1.2153466392847267,-6.669987415107866
-0.6552506374593475,-6.740064398005961
0.5383467692384967,-2.9820989342376945
-0.30107630805670316,-4.215747096209978
1.9901391106322228,-2.932612948271421
1.1058590992399453,-4.988412700918142
-0.8206589408551266,-5.79995642480216
-0.7560202096038663,-5.568994224706802
-1.2654440853552495,-5.595722829089241
0.37140889227276375,-6.247572851352206
-0.6052727910891746,-4.705195751551101
-0.6758592861022096,-5.762968235179733
-1.2653410882988532,-5.09413822472751
0.8897148119970517,-3.362785907351561
-0.7469561739715275,-6.578304697698633
-0.905830245760958,-5.7151155536509695
-1.886475210788988,-7.183500956624567
0.4047553694405423,-4.218011865240974
0.23043542036620523,-5.4018770831563305
0.7312358941629121,-4.53956271527496
1.4355083232727985,-3.8615038633769934
0.20713375767440378,-6.404319440467021
-0.34434811242514946,-4.69661183749098
-1.6037823308549553,-4.536586446104336
0.10765611478628605,-5.121173902340052
0.35253229335396485,-4.02871453813627
0.25702392343992153,-4.955553810136858
-1.9473343190393224,-9.231116726574038
1.2354574916025496,-4.546743830279443
0.6211648700272079,-2.574391789070915
-0.38989163139276983,-2.9998529536776446
-0.2841491410620493,-5.0952612275166835
-1.9202481241946172,-7.5612834056825236
0.3231218010481889,-3.6849327572086663
-0.34349389678150366,-6.082423763198483
-1.1304130983967469,-5.648329970077349
1.974232377180086,-2.817567055948266
1.5448740435904276,-4.034193181560912
0.7238759070559383,-3.4842754974228836
-0.02110657370657157,-4.886114162025083
-1.2412753647340078,-4.299658372788048
-0.019198865269160332,-3.6931800179668692
0.46986388122599015,-4.253181921117519
-0.10832037710381609,-6.202183341550498
-0.03526426474401592,-5.8204912047795005
0.18669651455674446,-3.5568995292034336
-1.1436364997029824,-5.1442545465519505
0.8206507067258567,-5.1093719597934255
1.0070949475046054,-3.7422069704889704
-0.4301830518281966,-6.002063175293448
-0.6943542642478197,-6.636414719814512
2.1208310224669535,-4.392197470645944
1.1412556248351933,-3.7996943231776283
-2.3199520109902276,-7.175512260384281
-0.10212771418096107,-5.303432271812554
-1.0199848535223262,-7.075501110036699
-0.9117659779798447,-5.433438615550277
-0.6898592405024225,-6.066360663223895
0.04291468099847176,-4.075896375363451
-0.13190171258855415,-4.719476286448473
-1.2948063811535262,-6.552483385539306
-1.0862697314845238,-4.986123736789024
-2.060181566014477,-7.611976031511519
-0.09036444106772928,-5.591537029649472
0.26839828651095043,-4.47959687056313
0.861137885963383,-3.2055541703939374
0.9811378317472554,-4.008304494724643
0.09847901155065533,-4.589823193655952
-0.40385799071442297,-4.938232636320259
2.1402327193891235,-2.985172132886981
-0.9266030364543661,-5.47236232011391
-1.356798720287458,-5.938862354978954
-0.46167113887090205,-6.937955205784184
0.19456183364779014,-3.3056954878788014
1.350053117663414,-2.0022275783403707
-0.47298472358907045,-5.121306430848747
-1.6206236844826747,-5.384595435323526
0.7332177803273593,-3.922446021492499
-0.4517323517031473,-4.45365262637627
-1.0690223297746488,-4.861352840492955
-0.9127473779520334,-6.113561553049352
0.13095340292340502,-4.188638952514593
-1.7676436507262105,-5.172831710668784
1.4744680405993944,-2.22040117727057
-0.16959546551771515,-3.4189803321532355
0.04405962035919022,-3.279294217947413
1.0464228956474093,-3.127673272486264
-0.7506640625414507,-6.45458382522401
0.0585803456805668,-4.095936224002127
-0.08871758293689884,-3.9358673985014576
0.47698918267848217,-3.4303028514354335
2.442351512956595,-2.9041005593333975
-1.1017592933715903,-5.113416328313499
-0.07236749992454078,-5.385100967258722
2.1126856844678112,-1.921517118693508
-0.9033886819160328,-3.7383134170876997
1.6119085064156429,-4.10036575668547
0.07725691159483966,-5.08712874640802
1.0282176418350832,-3.666155163261773
0.5597047795343086,-2.913227336099803
0.31701041473769603,-1.1715327249586922
-0.8924376729648258,-5.174720745774238
-0.14918916095477025,-4.809382828978817
0.6837552286904686,-4.240344355469006
-0.38634980432095084,-7.015856796324117
-1.0866663467080582,-5.865156375265354
-0.9823412294630043,-5.607280493880698
1.413398937920676,-1.9886952504165674
1.5955825955438594,-5.2566855785077
-0.7194187818493606,-5.582643981254626
-0.0221924776536988,-4.585997329219584
1.2412448142865442,-4.789813230661808
0.2922366095938927,-3.256572483225587
0.0660058646169402,-4.555175985940119
0.6171086076877786,-3.5714249075274784
-1.1087758030262194,-6.054653011296806
-0.6849214547382378,-5.813500307129885
0.7650294357245845,-5.650292679599063
0.20128902733725393,-3.893514332647145
0.46228116872644603,-3.2961166402076607
0.0914747607264241,-4.10178694563087
-1.2907781479490994,-6.899885403589801
0.4238476368216276,-5.022398549018095
1.2987734361633363,-4.763080706945251
0.516596132736983,-4.508786264278249
0.7332479172284545,-2.659067079289033
-0.9379262480262793,-5.081304193020927
-0.24933977404008587,-5.747630474809753
-0.453826275315285,-6.727389493488876
-0.5050371587864727,-5.049755679648432
-0.6189478848635087,-4.957693958147822
0.5931559241100901,-4.438482890242984
0.553531258741302,-4.6050800002466525
0.8461155719684416,-4.492859936593506
1.8034384617586279,-3.229372112518405
0.17577272999221608,-5.601965694162301
0.46927003678740353,-4.097117769445709
0.18175314788049945,-4.205495707831998
-1.6122818589151047,-6.157245553139946
-1.0580105661610741,-5.7361683392276985
0.4707056805773103,-3.032156262165159
-0.437141464675605,-5.513562604613009
-0.04911903933134915,-4.8321890267392
-1.4225701443150534,-4.459757056668761
0.28946581448468073,-5.931501645316535
-0.2948756959374504,-7.120520354567031
0.1884105024955541,-4.108221122257298
0.19387747710327205,-4.829385788789935
-1.6234675201544997,-4.515368437253335
1.1037008105397497,-2.733738641739118
-1.2645444083398867,-5.308620090529433
-0.2975785790035834,-4.285641595006074
-0.46076819388017914,-6.284293493225048
1.0341354600003758,-3.6675844484941136
0.11002511064358497,-2.639652480751927
0.9641250685967201,-5.087910944918911
0.2061449855011161,-4.63601354133017
-0.021637297425890836,-5.864367059116816
-0.8039284152812162,-5.00299714415002
-0.4686290501164739,-4.355245594417571
0.039823887517514305,-5.69415703379135
0.25987811431618657,-4.554019820152595
-0.6401952141174423,-4.091339553054208
1.4107394301102836,-3.308054048095646
0.3045172610594067,-5.538298960454504
-1.1063040766640437,-5.456032899359542
1.4902573795519576,-1.355970290126334
-1.6819958103427453,-7.864301773849369
0.3978745954057583,-4.8499961016701025
-0.541132268905428,-5.636202756450168
1.5766157426996203,-2.720696109326487
0.8385195924424974,-3.6709773146861027
-1.1624234720330822,-5.3822446394193815
1.008820044498519,-1.9368289572986817
-2.014866599817774,-6.865808190179528
0.8383592428327026,-4.803932226979506
-0.04215892553906014,-4.757468433550714
-0.9069400248225659,-4.204917032458074
0.9850627727538989,-3.9935995886138786
0.7793011530249265,-3.34964469222414
0.1972033888135102,-4.46320263056734
0.29039297456566826,-4.695796995653503
0.4076736652094989,-4.803733290458838
-0.3498880106481805,-4.245325868961232
0.5646336313065202,-4.746069018378361
-1.857847382726279,-6.863110389058269
-3.3783058199614375,-9.871658918849645
0.4676393146474983,-4.561941963384363
0.3921994835190462,-4.604201903309961
-0.6645877244240975,-5.341877951610473
-1.077236848903781,-6.433206036401704
1.3227032825309368,-4.794423582454381
-0.5116182885285732,-4.9856978520648285
-0.602477043062195,-4.869951489036877
-0.9670376240251601,-6.486826450527096
0.7994547607474799,-3.8030637097428994
-2.2103012434060805,-7.514324990934993
-0.18841748994512025,-5.214122597425629
-0.7147330443015798,-5.425380678933963
-0.14374809581162779,-5.540826897361259
0.6686262705936624,-5.188697560318785
-0.4865685059134496,-3.427473380771814
-0.27595105006837256,-5.289489787620842
-1.8693516344298902,-6.495729693870539
-0.5481179079620868,-4.087756571034749
-1.0563408734633022,-4.789169663129137
0.2309111164672157,-5.577971138415333
-0.23590552810443383,-5.569280364742129
-0.4410960156619166,-2.3414400216991944
0.15613522401563795,-4.588187157298519
-0.9003161812767706,-4.904131583022148
-1.1357147823297709,-5.66519022646536
-2.591874928410129,-7.642026717790262
-0.07696814787922203,-4.848234521798727
-0.00848715829661494,-4.56071764425038
-0.06346952337698047,-4.5457954848123245
-0.5905217046236114,-8.011553728487126
1.035534544363398,-4.304674343188279
-0.7569939991156549,-6.370804943720421
1.774771445024047,-4.904114007134449
-0.2984006698080406,-6.036856888812132
-0.8344867976584845,-7.872972199163176
-0.4079575176165083,-3.4564072253119145
-0.08879907801137794,-5.421746159761162
0.36422492705803966,-4.974816692936745
1.8591938074130026,-2.2318057676414025
0.12196828466499483,-4.95451874440643
0.6957732376375974,-3.4859211750649166
0.902230274990719,-4.278112199278657
0.4224000307283161,-4.506078804083062
1.902679680584606,-3.2869567001994473
-0.35032952435190357,-4.316162350443828
-0.6405642352059425,-6.032614156788051
-1.23390873278405,-8.585194210374326
-0.2889729771287878,-5.066739495885334
-2.1187627551759,-5.982869748691832
0.6052508281143466,-4.959538821559255
-0.7145331538111578,-6.621785306972832
0.6296747482810737,-4.824973213479871
0.3405207881413492,-6.830054247141852
-1.216822922129052,-7.097958132453625
2.082980964063206,-3.5227750221637146
-0.7847947212735666,-4.9273296686810015
-0.8643216538152726,-6.179471963617977
-0.42819884325254476,-4.5543654337018635
0.45900156138376874,-5.743920021669231
-1.0916907712938273,-3.455216549754067
0.7887330188382642,-4.928819896764745
0.12242440519926155,-5.7649523013572175
-0.19870929713806423,-3.7279156934719113
-1.0624504036661464,-7.026508564809955
0.08647492437627122,-4.482018860059717
-0.2852915796882786,-2.3023716254447177
-2.044650786356941,-7.418451365262385
0.2932725340864974,-6.486631487586328
-0.9549774061713578,-5.754297779454633
-0.3366837793707064,-5.8588860326159855
-0.900054332965019,-6.682102928003813
-0.37373994360567103,-4.707216871841776
-0.4826197048171694,-4.312735867176222
-0.4041037358229277,-4.838633575552392
-0.4795576036610387,-4.977725559756402
-0.7038170368802097,-7.068776488659602
0.9813553448545718,-4.399769949976862
0.41533186727317417,-3.6271781925560163
0.5026451184657768,-5.4673183644023275
1.2790349547846536,-3.1235616204003467
-0.5740797723921159,-6.3499415487839155
0.39879259054239263,-3.5567921014761743
-0.577661120492356,-6.346237475910026
-0.8862967688644503,-4.969966658084013
1.271716427514705,-2.8140261933214354
-0.8980426854370613,-5.719688304689995
2.4367042707008935,-2.5947162863681443
2.339419415896663,-3.773314108145879
-2.1990312750373615,-8.416366720899356
0.8807365714224208,-1.8500756588388025
-0.879453019786741,-6.577122202822381
0.5338549927225598,-6.256415941245612
0.15598846300327357,-4.411070221721614
-2.5713039557202544,-7.956906066098764
0.07825626046412644,-4.688724934101933
1.2898758036215385,-3.59602653860101
0.2219495164396724,-5.863190920462139
1.8640059158322833,-5.048939523074141
-0.7450062151876581,-5.671447804760843
1.8824148875418243,-1.8044997265369833
-0.03334419821331829,-5.287851881581778
-1.3305531435232565,-5.976478590775434
0.5357948219461336,-3.5793272795672024
1.7007088312285177,-3.7693086005620153
0.177383732670357,-5.4822057735748295
0.21971648196402116,-5.229129089042119
0.10367688514977508,-3.900890637501455
-2.190293539939402,-6.570720005952168
2.031079517603636,-2.5833375239158984
1.9033862872737035,-4.233794028781456
1.498549415748564,-1.4823776238845963
0.4311140899882478,-4.37746485911418
0.10192485877776894,-5.022005168609577
-0.3152539979674902,-4.513071534908052
1.5847369280933918,-2.613030034821043
0.8267670333025422,-4.154562716817299
-1.1574472408081993,-5.363415311847958
-0.46264067003757026,-3.376988942714145
0.3557780043899124,-3.925236921749983
-0.5482145906788486,-5.633175056288656
0.7054611526121046,-5.215847811266007
2.0207140473929583,-3.9141705111079936
2.007027234381187,-3.648494894301216
0.7037056977054853,-4.776596776003222
-0.8866956282659619,-6.994753806044934
0.9876791079327726,-4.168641777084392
-1.217832924329929,-6.231602241347744
-0.48253437717641945,-6.391873588850434
-0.6776924374477974,-7.263678697535989
-0.22150115648316573,-4.170374255909002
0.3336981015489049,-3.792646875319157
1.0897315827789928,-4.098628278604475
0.32397225317556144,-4.503633300670624
-1.6351199312347813,-6.351763620256153
0.635186820294512,-3.513756812306148
0.8161022301164726,-3.4837544301914796
0.8525441171095299,-4.145280340680012
-0.6633188228175585,-5.970712266588399
-0.15879206011572816,-5.781163689780157
-0.4328099584029045,-4.756753806145406
0.8844480662718696,-2.177934829123452
-1.8607540822853883,-6.620022112089015
-0.4644651642266837,-4.524560565772347
1.3608434184154983,-2.3537090342019855
-0.4677206726338463,-5.36625248375814
1.3676420023223945,-5.330546674060745
0.8259490463803059,-4.679850889082999
-1.892726090744174,-5.724588494514675
-0.8689498021791634,-5.898596965133102
1.9368980230737098,-1.7812022092730635
-1.7168595187413649,-7.411652286185365
-0.6096845018498825,-4.89658854134091
0.10494133628210447,-5.480495786537194
0.26274593171208344,-5.270104853839707
1.6485805288379463,-2.5075889665225732
-0.9849259206912685,-5.185524058080254
0.12715440714917756,-6.083550971778571
0.7644791448383285,-3.3261434545958575
-0.3164345384837742,-5.053169417440053
-0.9095356179628994,-5.051043883945183
-0.4679838702178159,-4.529323438930363
-1.222921465772533,-5.815552909925538
-0.018975843275670857,-3.8302374842851843
1.083582266564287,-4.162321215357508
-0.5243836559450579,-4.405049866422579
0.6659331403452996,-6.318318609958244
-2.0335286972851616,-6.995643861665874
-1.879404818766328,-7.315565718088351
1.242360217324116,-3.517986720373862
-0.18613078356401136,-3.5803675890724205
0.4193349647928997,-3.009091391211113
-1.5038294405419628,-5.291075442502624
-0.9705825890509873,-5.655280330785692
1.1677765927166985,-5.499844029509221
-0.0595158477059934,-4.546273206889536
0.6271851009227474,-3.9424722569918855
0.010502126254843615,-5.291432549130972
1.1600194880921253,-4.143645595631435
-0.5721317579419812,-3.670109375524746
-2.3246750285921083,-5.975742554402183
-0.9782713846679173,-6.23142264298694
0.5362255120998601,-3.415727512681406
0.2481641245507761,-4.067889998668305
-0.2837488869932348,-5.166629056901775
1.1684384710939804,-4.351621546241537
-0.6239627042306389,-5.319994502942167
-1.1876120738544895,-6.205583852133936
0.8602170162987389,-5.820492276135807
-0.7138726634563296,-5.5693321656294374
0.21955932669292413,-2.9177127751272094
-1.4759664982225214,-7.487220717667654
-1.5150413230263151,-5.76839983652906
-0.6786030697214528,-4.673475623504497
2.2108426212728793,-3.1405136305359598
0.46076418728538626,-3.6859699709780975
-0.293395594640803,-3.032382714840151
-0.42491000101477067,-4.79267513700858
0.22392286554619947,-4.415721388585516
0.1286898364445479,-4.642293224125045
0.7124330203201977,-3.052164245352425
2.038136953286192,-2.3125913918060728
-0.33442759114913295,-4.554558064980636
