d,a,c,b
-0.24527784594210975,2.923475161018131,-3.97149167800321,4.4575667464612305
0.35272016302634307,3.897358098239434,-5.173741671171325,5.884545727159865
0.5795611424764774,3.4591872357635722,-3.5161465554678863,5.439207761407619
0.35175640839920347,4.167659996565944,-4.622518534155262,6.54591283336107
0.42018859872493736,3.853679774298817,-3.8311518582569635,6.4262349401309615
0.18323443722190613,3.2298260304855546,-4.698570786831427,4.574159116437659
-1.4805365125650163,5.3465150380495,-6.676266600731755,8.018244895715506
0.7562481636298061,4.59728455508272,-4.274148392173553,6.0554423762988625
0.4480993639362036,3.677719184135084,-4.508399056461903,7.435049201939482
-1.5634779478686884,3.381554350682304,-6.208544036287675,7.282562360614225
0.3619218539288437,2.112453325081821,-5.369696919084116,4.69441689988587
-0.28436383804009513,3.644831534204814,-4.716617368088145,7.133271391895133
-0.9620911163416273,2.0532797549826096,-5.705961701065623,5.674239422248945
0.9315730128742441,5.823846568986073,-1.0157777388870324,5.721330048754801
1.359220600295612,3.3358046978461053,-2.8240710381609864,3.357435383696939
1.0127158178198286,3.2314493244243065,-2.957917626510466,5.047112214660877
-1.8807984279740577,2.575205640244232,-5.728646031997279,5.7398035093324955
0.6087614722244398,3.2300926885756436,-3.3073016362222045,3.2040603018605687
0.0693811351327787,5.040529778277175,-5.101152852882236,9.290602598282048
-1.7056522160155172,3.303144480263824,-6.346855676112615,4.91399714164142
-0.9868570784282374,4.128816441342048,-8.128124418550158,9.329605121780123
-0.08610065182104851,1.613197463547192,-4.0412200859586696,4.446202520636499
1.4377769399164624,4.0141697424571765,-3.0233049074993867,6.810251461565884
-0.33732516206850605,2.1788522034234497,-3.6502664660374036,3.5380383093451795
0.5807770953297967,3.7805570357781133,-4.2150476513361586,7.241699492348801
-0.8633452647393817,3.386862890192342,-4.414080696314004,4.566761148735108
-0.16692793010856513,3.349462256387991,-4.472932298661607,5.653984506853909
0.7908017211789892,2.861891384055463,-5.725674999567325,4.457188378555646
0.48206683552552526,3.476303315888961,-4.5493096574062,4.658061468934487
0.3833938643534951,4.414296913629728,-5.374629728940382,4.997892063009276
0.7601330853758538,4.010220505816294,-4.441776931703837,5.407496091535695
-0.5595722860494895,5.72181152645664,-4.414312884555534,8.794186677868591
-1.4966386899033264,5.8721394796433755,-6.0769920091232725,10.195502856728197
0.2582288233226952,1.3933314149256972,-3.4194192468855693,1.2561414455473805
-0.25251733430296475,1.4364167891897086,-3.746212777133599,3.5731216266105554
0.7242826774562282,2.7999794174198103,-5.109333051681338,4.7886913744935
0.9957013858999235,3.023726237128994,-3.2039694358678195,2.8835151786519146
-0.1586348370386883,3.8121301921608506,-4.9821435114769566,6.6370284311415855
1.836913528321314,1.3414438934279518,-3.667709828117249,1.5165877368331182
0.33584125693302364,2.757237230268554,-2.824111461747368,5.349704026394622
0.32866200228248105,3.871712797109046,-3.860163931426471,5.897551003260817
0.3493506225604296,1.891104960000709,-4.045162032401066,5.6628653480630335
-1.2348130869114786,2.6218131489108405,-3.635041152581867,4.670688910944512
0.6312882258385404,3.2344222413599013,-5.353416551812,4.966778897944567
-0.07068038165207131,3.2149234957257655,-4.4717239410006,6.138034843197747
-1.3766861475563088,3.657331250957161,-3.7988410283841434,4.905073532778714
0.3833771131824704,2.904769307965848,-3.5575187179053906,4.553591709943339
-0.265838791915379,4.348471921688099,-6.6733350909628175,6.609764438881305
0.08362107741055723,2.353212523035059,-6.497729264514081,6.416180690577081
0.2528848149698989,3.803111489730744,-4.9276235284669925,5.801058137108707
-0.8947270189558264,5.765219085332426,-7.511038586070283,10.966642638177328
0.38495096610586316,5.29935371588174,-6.084275137804292,8.015443324749402
-0.31967121635730134,6.111851236984669,-2.222232793217436,7.477299986175764
0.13102711619341956,2.9180634202581532,-4.6564062379903035,6.5181779438010805
1.461178866720329,3.3369210644825613,-3.669531517752776,6.529239132650401
1.2873311116050654,3.3733945714692424,-4.32819534130351,6.509247595414522
-0.8996947864877538,3.7929879806534728,-5.476780056359048,6.529519588421119
0.9827395110230576,4.827096089544041,-4.5867142180742695,7.054503685299791
0.21938250136385634,4.392033929808236,-4.306186382154046,5.1780958233104455
0.34020997686833787,4.631027860115337,-4.8823114070744875,6.940645927493201
0.3997742267234366,4.467717696930465,-6.168369820147309,9.743996935771932
0.07571328795683367,4.304256620653198,-4.995926145992886,6.179193424720417
-1.287422581274031,3.9669680455568557,-6.667941201922693,7.756629672994806
0.3896917053200022,2.9419015850827526,-4.93075710447437,5.9900786478215045
-1.38218151537704,4.5763830921382755,-6.159018239110465,9.726902684706719
0.4144094332759964,5.2093367390636205,-4.440555877316675,7.488487242168805
1.1877250932619365,4.782339642591804,-2.9247008036763775,5.645099885924124
0.22555983951018072,4.260720310073756,-4.228859968587339,5.997545768186535
-1.1037406977820072,3.4692677859445205,-6.690549803175081,7.583144219716131
0.2377356023322779,3.261269071752961,-4.02592136332699,6.456808267226104
-1.3026521168344645,5.364991771513632,-7.073521034690781,7.338559946993618
-1.6873344339580298,3.33890532750896,-6.35274190100033,8.365987208787185
-1.281069206845832,4.275427607637698,-7.649255018057373,7.905005359073323
-0.5339002383735546,3.278148352679944,-6.27700216603183,5.779755958324135
-1.107045682043488,5.789484448878624,-5.694038542391262,8.87510880379332
-0.555327218819016,3.276120875186617,-5.5103071049388035,7.642047969748411
-0.6222074452947179,4.358434805335585,-5.791106535503507,5.791763807025998
0.044212378104198057,4.688558840747124,-4.704985537039787,6.892158020299715
-0.13113753020334493,3.295927995729271,-5.426224683580057,4.427683969082005
-1.958591440397031,2.231666634253785,-8.961419062007465,7.035786794612943
0.8126012877536446,3.6335764818675687,-3.66050759395375,4.90460522382524
-0.6974238233002769,4.133426087214677,-5.0524415043756,6.09938022482182
-0.4144730658358585,4.123483359250713,-3.208345594460268,6.0724319952020265
-0.6120967990598081,4.209990429801829,-6.314776713591148,8.348687908927726
-0.32767309436196085,1.0169332077276687,-5.954089233021399,4.702407306218526
1.4423047911862443,5.021029690373026,-3.6709389006413637,7.319320986217291
-0.6221677002542582,0.8221603673639555,-7.617203198152924,3.007785334990019
-3.6484128252147836,6.466582179641701,-7.239142716144612,10.526162985082301
1.157507758021134,0.26456557272217385,-1.6578944497186376,0.3496011482348682
-0.9029271780870264,2.945860844217316,-4.415715756944575,5.424893999520465
-0.49929559853915206,1.2589588151093096,-4.581810756447759,1.79076922179618
-0.3509523822179781,4.280519727841023,-4.071583337299424,6.882314263551042
0.6655852363134291,3.6090005065711037,-4.096665008190728,5.437266662652833
0.43963660601699356,4.733244986966428,-5.929170103252979,7.88564477963246
-0.159648307422017,2.464841793989013,-4.718303454207096,5.410785898943842
-0.16266592054490767,4.199576857069263,-5.012858333922296,7.5654857176835755
-0.3618325370843415,3.035297088117395,-5.276962826616741,6.225365864725092
-0.19065105750515945,3.075002089713492,-3.6928721066357166,4.542641938815673
-1.7836111297141835,3.873782292611149,-7.237654453571825,8.779438310419573
-1.416842092596874,5.505124929831981,-6.786940958653988,9.979385307258207
0.23287802013716835,4.00028693736439,-6.713563958613399,4.77756268700103
1.79756116664464,0.7222096567579639,-2.461353400732894,0.5879662252118074
0.36547447264283456,1.4645576188310017,-5.439788308755639,1.5941085638099692
0.39703330001549114,4.0045327157724,-2.4750427284550423,7.7046374158606525
0.8205284754174188,3.189003650851385,-3.658298358939102,4.254732226927597
-0.6619259410666513,3.5976145791096203,-5.034867211670908,5.040608595315798
1.743934526167792,2.4963417615762684,-1.6472808419286447,2.9582410837786424
-0.6760173056813688,2.2012247410154737,-4.457175964444169,2.8890048600153024
-2.672834433102938,4.005025679400566,-4.938907427374948,5.438737626371783
-1.2770164449702281,4.043806277279325,-6.016979154103916,6.120928097362646
-2.2472685553408556,4.240694882679917,-5.6151976343666,6.710214462759375
0.6700792422021898,3.334986406520641,-6.063603434206411,6.066930855413794
-0.8781523669287508,6.082389445338961,-5.027307450517896,9.999006662958195
0.053155347577867364,4.227491722159676,-6.553181663542613,7.343952742377984
0.34155555094050954,5.024819324913526,-4.502964330570964,7.455102548110451
-0.2254314492280993,3.676473648541774,-3.8428422264379845,4.024582653069773
-0.42477372779309125,4.565002294763085,-7.094536633539372,9.673431716732402
0.6353711428612774,2.659904997965026,-5.741588257303668,6.20730280030878
1.5112284332767216,1.3493164100476789,-4.15088270490433,3.145670900644714
-0.812941095310326,3.799633744812047,-6.292422641288874,6.63586432861574
-0.11394745765487507,4.603483706797937,-5.336503173979455,7.592064815980557
-0.45884049314930064,3.5587262162120297,-3.9319982305037975,8.158071875380589
0.27627417932855375,3.860095135651019,-3.360631190229907,4.028779497217469
0.44632214754306365,3.561481390704702,-4.70590386537722,5.473714181774117
-0.5848741349330007,3.359591622921858,-5.280284477989779,6.320725414801774
-0.41535726017968533,4.379790167207137,-5.869621022427753,7.847489282338871
-0.8887973132309185,3.6575008970866048,-4.158672970934346,4.935717790735681
0.28911939868998415,2.2788558154360112,-3.7040133079809543,4.94984127411951
-1.1111049009175582,3.39985519548155,-5.11872116820488,6.2912888258945685
-0.15450567924990047,2.431722388721873,-5.563768598860036,7.329416275347885
1.2992282977860654,3.892284385643968,-5.175257597710056,6.036099670900845
-0.7252260645357532,3.400793607919775,-6.429179589257755,7.1967451320590605
1.114592444577377,3.015932192014372,-2.8764416838488778,3.8256132791811504
-0.5294394273660737,5.268945582690346,-5.594412646079174,7.194099006820208
1.2058536208882336,3.3871006729082858,-1.9713169323384325,5.186140759096386
-1.0415876326212719,4.609837924884459,-5.483588938207224,7.8327820718593095
-0.1310866506877266,2.7532673655242745,-5.909402183048985,5.300717352438127
-1.0350781140406409,4.479409466764727,-5.869847035605368,7.4417737511179745
-0.652916144664712,3.9087594337824054,-4.973400000373283,5.281810266537679
0.7375155684670865,3.932656836914402,-3.2506101391630846,6.656190484062783
0.5245073752860862,3.2603363688067915,-4.820681073640925,4.307476290888035
0.3139082114575536,4.477622602499635,-5.70550485524858,7.603172904682144
0.45442033821436295,4.276777774048327,-4.028620986566271,7.704923272545104
-0.6809295444039414,4.069470961301232,-6.230915898271544,8.810509026811816
-0.1420032144075213,3.677538684075279,-5.058424693550819,4.775467186174911
-0.4812411238654122,1.5978084821132956,-6.781975620129494,5.736935648087455
0.030631492594417446,3.396691764591291,-3.4376820417469096,5.7939714149822485
-1.3647416522015654,4.402631865025488,-7.72469098628591,7.661689677422769
0.5323091855533487,1.2820357309777224,-3.662537435636882,3.531773560125946
-0.1697197964203783,3.0476176788381992,-4.129000674750722,5.841440054218154
1.3289605904369892,4.100170529361176,-3.669475760543313,4.476049484910018
-0.3937411722245721,3.192842266368413,-5.851298378820879,7.164370201174368
0.2959939896870995,1.943342115304481,-1.89148857334317,3.071206131622156
1.4550455762707113,4.439308898211722,-3.374967282542089,6.630518445468484
-1.0155790812075416,5.122183228808062,-6.127103816350835,7.33045351024147
-0.38980980315576796,2.789347000777907,-5.051807889056385,5.905213368482142
0.11668580914072822,2.799671947778573,-6.02246344220786,5.95415730769159
-1.6022595410589253,3.65710373501646,-7.895124419411633,9.582942088005941
1.1712470934673194,3.2866529027186324,-2.4484996255884,4.615519576421971
0.2424967912712216,4.82236453241608,-5.285858868276691,7.7615135600607985
-0.4283278221631072,1.5848453355417025,-6.521802140897307,4.457651138549158
0.03278209287626079,3.994103879836451,-5.218758733280905,6.753238617408775
0.33757454879893356,2.186440974996577,-4.961960633122207,3.9290925498612257
-2.116654448970531,4.742555479736907,-7.907856517410115,8.737879656876572
-0.9500220549105812,2.4621913220519858,-4.309140194597615,5.2360040409740884
-0.48975018290120914,3.9388220666396547,-3.8188311640768564,5.164035936399431
0.3959338744308236,4.2422479212800575,-5.2792918467225,6.0439043131797305
-0.3086730555464126,3.310466791717494,-3.9780131194582804,6.713311562680512
-0.040762526135434025,3.236199715965705,-5.416937610309957,4.747686378963811
-0.9895381200318641,1.5078784220564287,-6.081706649870869,7.343231274187814
-0.16615784194973238,3.5747757830256464,-5.602404539313348,6.431008512513707
0.34770845245095694,3.6160353308588578,-4.873317828129881,4.541105602277877
1.604254361517141,3.4962103700832654,-3.113114614045112,4.06948669641887
0.4278904406949172,4.608146945636387,-4.461845762493585,8.928460116257996
-2.5666584409312976,2.076800136623494,-7.753263423990396,6.3832026422211126
-0.2937789201521298,4.210709436862952,-5.140738895758151,6.981843114595914
-0.8658311156932432,3.9161473811545826,-6.228550478723466,6.4614065236912195
-0.13382296451604114,5.361765553414862,-3.8092365730521953,6.646650924696887
-0.6711402773965811,4.219626445081382,-2.6637043853643214,5.378676632270637
0.4788755385204616,3.0250994888904397,-5.143924481052808,4.916958097634308
-1.1783036231148656,5.063206432841312,-6.208700565210308,9.204470808258321
0.5487388188641266,3.243927573767495,-2.483842894507772,7.264970134146624
-1.0967855784546396,3.441079160372146,-7.438952594581557,6.377275613481933
0.7394126723009475,2.777727794676316,-4.962124929928854,6.8535094477397
-0.3798065117898951,4.095769847856277,-6.135496738631701,6.51486393506628
-1.2503155389231464,3.8821712139683187,-6.118852171608303,8.586203871623063
0.41389028537269307,2.9639509395643455,-4.534695847633317,5.9490741509674185
1.4814555476589732,3.6113984542572184,-1.7984452486271105,3.20033451941066
-0.6935061645722808,4.046326955415748,-6.539579747184759,5.727635913331711
0.5381154370039261,1.650233615138663,-4.210606866377414,2.183856818141385
-1.2516472141061394,3.7257443038415223,-6.5286614390605,6.403343114687376
-1.723463407405418,4.060042784946871,-7.653139408429837,7.311086894815601
0.21999668397176517,2.787387457562259,-5.349129300969274,6.07682142263401
-0.292171185803555,5.6636304949941945,-4.081164849844367,7.602610840741466
-0.5911034251911056,4.058708292433888,-5.527469375680436,7.1878459098099885
-0.8881338537336524,3.984466342757496,-5.547197061998498,9.671281556248925
0.6152567669685612,3.3231695385996245,-2.504389139133128,5.943790775864418
-0.23817374397466523,4.6464980310284085,-7.375464235704646,8.669697860636118
1.0258368428852387,2.780327732282473,-3.160800686941816,5.082391327164027
-2.0729834359912918,4.547221979652898,-8.021863589588897,7.404038191899756
1.5882761071492624,3.078787672785687,-3.7088208824168505,4.637345125932954
0.4287564384616135,3.4764597781510194,-6.071746550566202,7.240563768561982
1.362642639803341,4.853418064363221,-1.931154540570977,5.041018914120487
0.21868859672901295,2.678308718209467,-5.535646511766106,4.988294127696319
-1.0322626705778368,4.6092763007006,-4.952694579803585,7.669727383919836
-0.01756282647744591,2.494079524630281,-5.477646856123335,5.524067776606175
1.2141898289285016,2.4224845168292015,-5.210166564401699,5.136208671844042
0.43476607446661863,4.260150845993382,-3.993238432076447,5.715596520632689
-1.4821853974428207,3.5268757514612386,-7.143219426697773,4.969928712026445
-1.4708062945026579,3.7780557352844193,-7.02961203939564,6.865875102193854
-2.2517772906190467,3.5985490558058135,-7.377494076265256,6.046356447376377
0.5294134071257222,4.488288816547581,-2.399632304117712,5.143161922645307
2.327653100346085,3.395897744950202,-4.87159653822653,5.226305681921908
-1.6919626491697632,6.383022835374666,-7.460271535444026,10.600873105965606
-2.41278033092949,5.246910635168259,-7.215214141008598,9.794189641562307
-1.0085360419431078,3.0288085581146404,-3.747896343167276,5.880700721059115
-0.628066083725374,3.910912803286022,-5.380859023349004,7.835229637710289
0.7673172404612268,2.876571555589412,-4.162233475239217,5.506029173062121
0.24766590110894313,3.7675155724530995,-4.8328744772286045,6.08402916417954
-0.713874824036484,3.896453409636838,-5.938255216231933,7.527020306446294
-0.520588412855411,4.035790865409906,-4.04270472493668,5.705453562204846
-0.3427861508643793,3.528241016152774,-4.283443053804632,6.785591437895357
1.2479499850594318,4.319272923331246,-4.475825202174957,6.867453081380786
-0.31910659701089783,3.7062791098801773,-4.800773657440394,6.052697371170121
-0.8592924628832382,2.775185030413655,-5.459994679053597,4.866195142469288
0.95205365313989,1.9795580918827937,-3.87126620657107,1.7610020251598157
0.44607220148208054,1.5748122584190338,-5.391511046121631,4.717483419559834
0.23216132306671977,3.636207169836645,-5.2912779942439405,5.8344936418552376
0.8942133285134095,2.391972822497751,-2.7998090417434556,4.96443109221414
0.39699130449884,3.7053889646448988,-4.826809136852594,6.623984437166304
-0.6275875364369197,2.3188573594002877,-5.18288085041639,6.226766239411959
1.997296530747994,1.4897353143123298,-1.7683530011276876,4.080178843612791
0.668326018107997,2.714725193756571,-4.080691089309601,5.09320710856867
0.4080361768812668,2.906019677572937,-2.4010203404320407,3.162517846657538
-1.7749620596421283,2.9483971252692243,-5.496672130658309,7.045533799993979
-0.10348826806596086,4.439036804131693,-6.443827585911496,6.812788060442839
-0.1474424899181674,4.228323141335582,-3.886220200699034,4.748808654878002
0.23267621135470395,4.667838188031572,-4.464625485408582,6.406189936561598
-0.46940234020272387,2.304546901849803,-5.324688127216658,3.6642879353270907
2.5976737265958323,4.672410986161564,-2.442394900285043,6.044988087943725
-0.42329831204415375,4.486523847806224,-5.0514244989230015,8.108754892858704
1.370540988614132,2.2365412498196013,-4.407576622904553,2.2687831301788837
0.47752933726679525,1.6989946627136745,-4.577039417394816,3.6807217798501317
0.13148581680545218,3.38805498061058,-4.999931919276616,4.568758974518512
-0.8222500172903203,5.115971070999112,-5.970037972839611,8.08346343792908
-0.22153611573080054,4.668090360900791,-4.679277897245339,7.042807909761538
-0.3390330759005625,2.8767684830910802,-6.146320222284373,6.037401013322525
-1.296472328074761,4.414353169815123,-6.592187200844161,7.8499575714941905
1.5733549024752425,2.5887941341477294,-3.059778121228915,2.055494064202371
-1.1719715929007948,3.9727206129462402,-4.791158803539413,7.686086969593349
-0.5039577414106104,3.7038330028100304,-5.797753681069819,6.421700047624239
0.2858261396025429,3.938873685237404,-4.847582797221339,6.821082354774349
-1.3748958083699818,3.4377425153058745,-5.583971427476442,5.915261855630272
0.1310578260461443,2.248249371983486,-5.293528846212452,4.831638349096864
-0.20110465451883033,3.84189829579432,-5.823087009832205,5.611000567766635
-0.5778941080776558,1.7548607160796734,-5.702322526141897,4.090881066931207
-0.0258628479538564,3.953526506219552,-6.702460315472067,8.194511058488269
0.8443851904853201,4.346938080033597,-3.1267069261314404,6.136094290477995
-0.7460982566525134,2.1107280160143578,-4.026507883001578,3.45313001438391
-2.063238276804743,6.395021608523216,-7.793038671919816,10.540337503737998
0.22921137411506842,3.352489427562122,-4.714086182312191,5.442934131660037
0.15853969107671423,6.361161335371092,-4.547707745932783,7.321177688200388
0.038581122980917065,1.4247174879345987,-5.384592627655848,2.7978196391230252
0.4249658974361492,4.5317515823358185,-4.208868906132876,6.795144198234282
-0.14752868024035293,3.3714442052099036,-3.3361928641579857,5.1738788335340935
1.2496652670437771,2.1138800192660603,-4.204799974881576,3.5821977545362125
0.846583985843404,3.949092715312076,-3.2918147010356242,6.064032169770419
0.9682783545914808,3.8023400130932776,-4.884616886507269,5.98887890975511
-0.11863832610988256,3.984682796050309,-4.275631472683206,6.822976353441785
2.0602981705240784,1.9346164826874823,-2.6585218091267437,5.46421198991996
0.45176860094098414,3.7269465447694956,-3.553369506584972,7.910332242443284
-0.1566378976580904,3.215843677753292,-5.655014478535198,5.118960346976796
-0.7290838377436085,4.0919899898477805,-6.412563617676913,6.944670908069471
-0.8532433505588201,4.354318774750283,-3.4273795841411947,6.791746074830031
0.7629264823369366,3.9149767494382006,-4.989920325497002,4.840054922513519
0.36544406436407834,3.538353351350416,-6.99644425068761,5.743610436038241
-1.1332872140034806,2.7473719682929083,-7.300201379605342,6.5658593588628165
1.0659802307876436,4.353208437852728,-4.058397062105598,8.279743938564641
-0.8374634040851927,4.733757018205721,-4.187301408783256,7.207086666715719
0.7823503424176613,2.6417270697483968,-3.55818476472909,2.6855681188769167
-0.28279574914757005,3.4220367359812354,-4.014742183748386,3.8550826960246196
-0.8450453279691511,3.753104596365618,-5.864659359314926,6.43905636614759
1.475949048053509,3.1266270769058235,-2.5345939365399275,3.39529476821264
-0.3285252231228939,4.422701123483177,-5.523224696846027,8.319946072946596
0.3043667290302598,3.94474838327987,-4.645704943870484,7.106894133253493
-0.8768607781675882,5.077427418958264,-4.407485060517484,8.623819195822811
-2.280737845371923,3.474675674533998,-8.775349342309118,8.889420687992283
0.24903612230694197,2.120261627562458,-2.352304866988224,4.417620027868638
0.13824143205868192,5.419139617700797,-5.781597853708283,9.215341885521507
-1.6550953431851838,3.9770267667393977,-6.296431173461188,8.960784607651789
0.2732040228521227,4.008413328467017,-3.7339238099989966,7.5015825055263345
-0.605000712808731,3.6517513878475016,-6.32301231350996,7.407165003295225
0.8279881767970589,3.956743256737799,-3.435891115114155,6.814805312688915
-1.589567493308969,3.1177369758067406,-6.504178251928878,5.051363737884946
-0.8330367227960116,4.8144414888977325,-6.410595121125977,7.036469901483227
0.379280034365163,3.089323863384359,-5.362629811585641,6.041509873383395
-0.4313394382395105,3.893156483088997,-5.049682740848485,6.08042817321825
1.3276861322676916,4.266845611201072,-4.064399690541219,7.352107704390928
0.5565334427512632,2.7320894543314957,-4.31169989557171,3.60198127997287
-1.093471370461983,2.50563058013131,-5.29755933916254,4.134718658437051
-0.06695317289820084,2.017171197316843,-3.357015941956969,3.539360257136979
-0.695942611670703,5.081981906182599,-6.941504614901774,9.834875742346492
0.3156050035903405,2.3301264672400457,-5.731302436946034,3.991333059644214
0.5862223313592781,4.581541212653021,-3.794090088026738,6.7963920142179965
-0.013646791795296761,3.012315041499388,-4.824274904852287,5.843112453402662
-0.29732336269763543,4.209485986689629,-3.3505557222786617,4.577267848376454
0.43082100300788273,4.5321352340677885,-4.807262054745942,7.369366190168558
-0.7072645299514636,3.3751933771704348,-4.681065261298549,6.57824062083458
2.549327952607003,2.147391409768984,-3.1969121579095945,4.731021208117549
0.8358078963143372,3.161986692240675,-4.16380925912031,3.838828715989461
0.7019536262212701,1.5503130136459078,-4.945510198520889,4.352808684080145
-0.17951921328260065,4.640595382174383,-5.8705927012247034,6.951151643908088
-0.0870941710525099,2.2349890124510505,-4.458056580618746,5.2229328096924865
-1.368159199245665,4.531323588293558,-4.11723308684515,6.379365035547318
0.6250852012481537,2.414569423922538,-4.356510968749949,5.009536001641312
-0.0679802559844049,3.3863794661699216,-4.188044090183613,6.2532098070171065
0.3342951284977145,3.649693481199662,-4.37964673292517,5.981437407713925
0.13076418791154437,3.0277947667715823,-3.8097882394705582,4.213172209049463
-0.9105748839214486,3.3550996737725547,-5.270264975611775,5.816779447524981
-1.2779375743196193,3.8118544861746986,-5.702895206782205,7.517827320631049
0.7933472351999252,3.3393448171507307,-4.139523847243511,5.393538374773324
-0.15452948206880215,4.243221743698751,-4.984328267830939,6.096927556051414
-0.7535275803573779,3.042236134026243,-7.612733922918622,6.645224229627071
0.43899315873829875,3.8885956626384197,-4.2650674911293,6.2190575762693365
0.10788044434303304,4.790142603268352,-4.925823551474735,7.678050650809335
-0.4841694333335785,2.992646682629704,-3.4658485266137555,3.618679257592839
0.6904853540677682,3.651069561132871,-5.355644682641023,5.519978130887374
-0.2051616888660442,4.195314079151001,-4.460717041203576,7.157442842237466
-0.0613243458288473,3.3536152549620106,-4.451966286128942,8.656656054304026
0.8705556094197265,3.7717916798281617,-3.248715280377353,5.702615896544965
-0.31790654862846257,2.57256050995416,-5.799901088365174,5.701750805235534
-1.127780764891714,2.743339781522736,-4.917282784027983,4.93656867334178
0.6369062833722101,2.379987617852395,-3.2339663991007823,4.415168984870528
-2.409921965799875,5.358003277079613,-8.161028281387225,10.426875131507174
-0.8931306215848627,4.697207165503322,-4.90336506792674,8.633912934549231
1.7286976444055924,2.378201576045967,-2.356157695699509,1.9611874377791874
-0.15105187760692926,4.641767667108592,-5.360535307376633,7.016224552515242
-1.0762452003187681,4.283757184033922,-5.292368196206588,5.5688541751032155
0.6339103777337424,3.689715924638907,-5.673922455006169,8.825547497105985
1.9050602140644701,2.5454647858607484,-3.022813855361841,2.520954890370783
1.1289722927208916,3.3176539983036366,-2.894191176359057,5.2039235169221385
0.9355471254651493,2.261480054516703,-1.6138119971416112,2.8054722727871666
0.2637172043565196,2.2003117676358865,-3.79879448372248,2.5548513007175844
0.36653140723722993,3.4793471869374177,-5.095235539029552,5.090666764584214
0.9689978702758579,4.018818701025502,-2.8150180794300903,4.66437377666413
-0.1591848713800608,3.391545544479314,-5.406298432195239,5.458577352406663
-0.12268463749512722,3.2937462029251017,-4.207078004330649,5.201318489494226
