d,e,f,g,h,a,c,b
0,0,2,0,2,-2.7687868084849576,2,-5.714781610080814
0,0,1,2,1,0.3769158477126353,1,-1.8601776496345543
0,1,0,1,0,6.1924639469948,2,-1.5834926900455835
2,1,1,1,0,-0.981146350606676,0,-2.841798174289595
2,0,0,2,2,-4.7021462843231605,1,-2.9444405203377695
2,0,2,1,2,-4.858421201396886,0,-2.0550981349271127
0,0,1,1,1,1.2442579895072836,2,-4.789027538290705
2,0,2,1,0,-1.6707889564542229,0,-0.19057943178011438
0,1,2,0,0,2.384658587926686,0,1.4284000596852449
2,2,1,1,2,-0.1632713510009432,0,-0.9028925904699132
0,0,0,0,1,2.568707260849891,2,-5.473714438884599
0,0,0,0,2,-0.7160470825213605,2,-4.610184611976318
1,0,1,0,2,-1.277744826787525,2,-5.145500218371831
2,1,1,2,0,-1.784789157108324,2,-3.9865646328100737
1,2,1,0,2,2.1027603890792337,0,-1.5593073684587628
1,2,1,2,0,3.517567942030615,2,-2.6132855551878666
0,1,2,1,1,0.2667044806708624,2,-4.143333476461006
2,2,2,1,0,0.19292090271594087,2,-3.5121382662144036
2,2,2,1,2,-3.0382578304081456,0,-3.1480880795653237
0,0,1,2,0,-0.35808576050125174,0,0.5649909528381336
2,2,1,2,0,2.339686248053422,2,-4.702947498708104
0,2,2,1,2,-0.3644161502544152,1,-3.5458810786619495
0,1,2,0,0,3.681693366708768,2,-3.223749536792008
2,2,1,2,1,0.8037176719920758,2,-3.5860397396327413
2,2,0,1,0,3.7797437458784455,0,-1.096418968243745
1,0,0,2,2,-2.988613649697916,2,-3.719626665179961
1,1,1,1,2,-0.7508535954782236,2,-7.421246155561562
1,0,1,0,2,-2.1727050130232524,2,-3.9565332308376595
2,1,0,2,2,-1.3485419871874846,2,-4.989347927497228
2,0,0,1,2,-1.9364641094418815,2,-6.123801705212157
1,1,1,1,1,0.5645091276194998,0,0.2838842326710338
0,0,0,2,1,1.579004685343973,2,-4.4868334256754645
0,1,1,0,1,2.7496452089982024,2,-4.123046723864524
1,2,2,0,0,3.3670303437637714,0,-1.4645713098144602
1,1,0,0,0,4.52610094708481,0,-0.7302628671065029
2,1,0,2,0,1.508885527779644,2,-3.848373560061559
1,1,0,0,0,3.0501739836753803,2,-4.359131156487623
1,0,0,1,1,-0.17863237155210754,0,-2.093967549370794
0,1,0,2,1,3.5837015581483946,2,-6.106613445922818
2,0,2,1,0,-0.7479305109968186,1,-3.491392380436297
0,2,1,1,0,5.115273113650067,0,-2.402681250991459
2,2,0,1,1,3.404402705829628,0,-3.3236737078813414
2,1,2,2,1,-2.1682672730781194,0,-3.341977349325457
0,2,1,2,2,3.018952563186441,2,-3.423356192321507
1,1,2,1,0,0.32554190050388354,0,-2.1055547554112013
2,2,0,0,1,2.923852959219105,2,-4.13764354461306
0,2,2,2,2,-0.321433406631903,2,-4.92867763798958
1,0,1,0,1,-0.7808463925168795,1,-3.026602579225478
0,0,0,1,2,-0.9812817822965243,2,-4.751393346434771
0,1,0,2,2,0.8920002915437917,2,-3.5309622708220694
1,1,2,2,0,1.032472694966445,2,-4.314911691765155
0,2,0,0,0,9.518948374305632,1,-1.7978125047208389
0,0,0,1,2,0.18638619715427202,2,-6.359521632272371
2,2,2,2,1,-1.4221357754765709,2,-4.138773122907312
2,1,1,2,2,-5.346657436515797,0,-2.138366284776772
2,2,1,2,1,-0.6983548035757172,0,-3.522371468877897
1,0,0,1,1,-0.07171853713850956,0,-2.0145025845185573
0,1,2,0,1,1.436481521150294,1,-4.68548776808035
2,1,2,2,2,-3.753816628138567,2,-4.801584035381577
2,0,2,2,1,-5.778271989781867,2,-4.947219034750135
1,2,1,1,2,0.2554187599924135,2,-5.126316921822089
0,2,1,0,1,5.789639857423014,2,-3.3232273721066115
2,2,1,2,2,-0.5973191507361348,2,-6.491034325502604
0,2,1,0,0,4.652928042527971,0,-3.003401413376882
0,0,0,1,1,1.1460852387919171,2,-5.715781870085086
0,1,0,1,0,5.81139947435162,1,-3.1672290367616123
2,0,1,2,1,-3.258023279708837,0,-2.8448886208539568
0,1,1,1,2,0.8024637864914892,0,-2.6838890636458683
0,0,1,2,2,-1.716013700072689,2,-6.55189747895175
1,1,0,0,2,1.8661230680413814,2,-4.853300020696448
2,0,0,1,1,-0.4284247227211604,2,-5.175544012248197
0,0,0,2,0,2.08295641502376,2,-4.628731097543828
1,2,2,2,1,0.5532331994045644,0,-3.3380201686392064
1,2,2,2,0,2.5752076079327413,2,-5.743948807636179
1,2,1,2,1,0.9657074064866065,2,-5.69914681176574
2,1,1,1,2,-2.7603405152377274,1,-5.355831548093649
0,0,0,0,1,3.94250238654673,2,-5.043863291264359
1,0,0,1,2,-2.7558513161815776,0,-2.36560198839992
2,1,0,2,1,-0.23128761065133574,2,-4.856393187384756
1,1,1,1,0,3.3597034632917495,0,-3.3785594337195857
2,0,1,2,0,-1.6499933016381572,2,-6.963875704269089
2,1,2,0,2,-3.4958677381901535,2,-6.437778846180001
2,0,1,2,2,-4.9749770367870445,1,-4.588153177965082
2,2,2,1,1,-0.9919084050391125,2,-5.690560113067165
1,2,2,0,1,2.361624256174811,2,-6.709733050568163
0,1,1,2,1,-0.5281773134136394,1,-3.0608760699413913
1,2,2,0,2,-2.230672882183332,0,-2.019453313459696
1,1,2,1,2,-3.309310120181649,2,-4.981742219227839
2,1,1,0,0,1.2410284771272226,0,-1.3785639151750315
1,1,1,2,1,-1.6375368124811425,2,-3.8584273146238983
1,0,1,2,1,-2.097875197758882,2,-5.758208267153509
0,0,2,1,2,-1.9562611778626247,0,-2.2403833008277423
1,2,0,0,0,5.470608272915495,2,-3.983789997312779
0,1,0,0,1,1.7319513305112495,2,-3.9317594513579968
1,1,2,2,2,-3.522586289085916,2,-6.684775991026453
0,0,1,1,0,1.8445046320155156,0,-1.451533309545497
1,1,1,0,0,2.7639511032201325,0,-2.4436824458371946
0,1,0,2,1,3.3224198822610433,2,-3.3957225533661726
2,2,0,0,2,0.35053043949581186,2,-6.323623606117993
2,2,1,1,0,2.7950996542307602,0,-3.283144338381581
0,0,1,1,0,3.0643962201296437,2,-3.1332314082515476
2,1,2,1,1,-2.733665703829779,0,-2.7159870331706997
0,0,2,1,0,0.28065378368712113,2,-4.617588153913568
2,2,1,2,1,0.41256645226746974,1,-2.770430018389905
2,0,1,2,2,-5.381733702560079,2,-5.827904777279253
2,2,2,0,0,4.596987135896277,0,-2.1982024187760674
1,0,0,2,2,-3.4377738690430855,2,-5.9692962665496045
2,1,1,2,0,0.14570059073969915,2,-5.706120384368866
0,0,0,2,0,1.8484157913052837,2,-5.499085645949139
0,0,1,2,1,0.34676092824045535,2,-5.092284397031296
0,2,1,0,2,4.727388656609087,1,-3.620263469884715
1,1,1,2,1,1.1380158381161345,2,-5.477440272835849
0,2,1,0,0,6.33419419930523,2,-3.4488456297451098
1,1,0,0,2,2.106987644642102,0,0.3930366818281139
0,1,2,1,2,0.517345532947858,0,-1.91143905840137
0,1,2,0,2,0.8972569828222556,1,-2.648852183375948
2,0,2,1,0,-1.927233778671631,2,-5.974958681127145
0,0,0,2,2,-0.46811454945842124,2,-4.597622334033044
1,0,2,0,0,0.17219908575453724,0,-1.18462342659029
2,2,2,0,1,-0.09071299864047444,2,-4.063359313796057
2,2,0,1,0,4.986882020611856,2,-3.4931071972015886
1,0,0,0,2,-1.416663063713866,2,-3.958822092114273
2,0,0,1,0,-1.1023393823894045,2,-5.160030772213601
2,1,0,0,0,1.7535601236155194,2,-5.381669753640075
2,0,1,2,1,-2.387924282073113,0,-1.6647862964439009
2,2,2,1,0,0.8175218210724704,0,-1.2343005024431923
1,2,2,1,2,-1.6914289001320941,2,-3.232801598867501
0,0,2,1,0,-0.7641438188058938,2,-4.18467800226566
2,0,0,2,2,-4.622105989971048,0,-1.1431044851251237
2,0,1,2,1,-3.332440463023681,2,-4.220355074788219
1,2,0,0,0,5.619400924472722,2,-4.531717564657503
1,2,1,1,2,2.1168154058907223,2,-4.218385864879346
1,0,0,1,2,-1.279029389908199,1,-3.848487726159373
1,1,1,2,1,1.4013695527373167,2,-4.299958175910509
0,2,0,0,1,6.3080079856199545,1,-0.6784193481324823
2,1,1,2,1,-1.9199587922276318,0,-1.9524488022355158
1,1,1,1,2,-1.2674424104133648,2,-3.1266478487481533
0,1,1,0,1,3.8688367460823305,2,-6.2862118398680344
1,0,0,1,0,2.8808510291955844,2,-4.539987735173108
2,2,1,1,1,1.3239705652638634,1,-4.112228536061593
0,1,2,2,1,0.9827858188396119,1,-2.6644151664052753
0,2,1,0,0,6.122039342984205,0,-0.681079815725598
2,1,1,1,0,1.9297004723119977,2,-5.307714337629709
1,0,0,2,2,-1.8141352738880523,0,-1.05277071569434
1,2,0,0,2,3.0286252928483104,2,-3.487612699356652
1,1,0,2,0,2.906048968266195,2,-2.5524522994198113
2,1,1,0,2,-1.413896480858186,0,-2.007405608889717
0,2,2,1,2,0.6835880153273698,2,-4.9172730539139495
1,2,2,1,2,-0.16162621232728763,2,-4.7806784626721175
1,0,2,1,0,-0.1029735543740865,0,-0.9881865768285345
1,2,0,2,0,5.343633983862077,2,-2.685626504098126
2,1,1,2,1,-2.112183941215348,0,-2.2794009325859004
0,2,1,1,0,3.565533394784501,2,-4.169323357756556
1,2,0,2,0,5.105320172129323,0,-0.06626111481852326
2,2,1,1,1,0.8414532464965155,0,-3.094184261087506
0,1,0,1,2,2.217284927371283,2,-6.688269135744919
2,2,2,0,2,-1.8379065858409125,2,-6.467136586309325
1,1,0,2,1,1.758621594296597,2,-2.310672369369276
1,2,0,2,0,6.5879537176908975,2,-3.8438180516784715
0,2,2,1,2,0.34194993494742465,1,-1.9934391096647592
0,2,1,0,0,7.239215003827571,2,-2.9136619281500655
1,0,2,1,1,-1.73711327747327,1,-3.707991023857611
0,2,0,1,1,5.35011633798075,2,-4.284200814409309
2,2,0,1,2,0.6731909106624042,0,-2.5473560475674804
1,2,0,0,2,1.8579646679492652,1,-4.778524617607097
0,0,0,1,2,0.994908075002247,2,-3.2884954780220985
2,0,2,0,2,-6.558748482976558,0,-1.8496730707275644
2,1,0,2,0,1.0908873409425182,0,-2.5779866616252742
0,1,1,2,1,0.4596142236022045,1,-3.37336305329172
2,2,2,2,1,1.1524293503612828,1,-3.3578962390615037
0,0,1,1,2,-1.9697849267203247,0,-1.6609405326198774
1,0,0,2,0,1.266692210112741,2,-4.349824256438296
1,1,1,0,2,-2.208881468165034,0,-3.502199222970254
0,2,1,0,2,2.2974967537606865,2,-4.962555176293507
1,1,0,2,2,-0.1829993894414771,2,-5.603537948605554
0,0,0,2,1,1.472224812085088,1,-3.426038143405652
0,0,0,1,1,1.6021259141808233,0,-2.1882982397161754
1,2,0,2,2,1.8191728723670682,2,-4.968627631173819
0,2,1,2,1,2.2325115095187478,2,-3.9074722069620558
2,1,0,2,0,2.348492188875631,0,-1.516744129275839
2,1,1,1,0,2.028758009449972,0,-1.8599640399888528
0,0,1,1,2,-2.5846324076351896,2,-4.571636203007203
2,2,0,1,2,0.5511403309607545,2,-4.437627103768566
2,0,0,1,1,-0.993576024983782,2,-4.666150508368801
2,0,0,0,1,0.153240175825348,0,-1.7636820114914178
0,1,2,2,0,1.533339872940361,0,-2.6988161363737726
2,0,2,2,1,-4.282089897860235,1,-3.697730418803822
1,1,1,1,1,0.27822518028159404,0,-2.4233632419921065
2,2,1,1,1,2.1409924676741197,0,-2.482603983968381
0,0,0,2,1,1.3555048822128657,2,-4.806223389591812
2,2,1,2,2,-0.07328967600907577,0,-2.015910437222046
2,0,2,0,2,-5.827185044386715,2,-5.1444669272467
1,1,0,0,0,4.6334757549486,1,-3.265981416224828
0,0,2,1,2,-2.90878167091997,2,-5.895402420573647
0,0,2,0,0,-1.346828271928183,2,-5.004965821021246
2,1,0,2,2,-2.7294012861087245,2,-4.170397902828379
1,2,2,0,2,0.33687072311927047,2,-3.9273792856822465
2,0,0,2,2,-4.741991215845403,0,-2.7086961466583315
2,0,1,0,2,-5.05772137516915,0,-2.5811441152553543
2,1,2,2,0,-1.187352029058692,2,-4.809665790199887
2,0,2,1,2,-5.665488265288346,2,-6.726247349324051
1,1,2,2,2,-3.7447570405919253,0,-2.4870715397065783
2,2,2,1,1,0.7521455292306842,1,-2.7349689522402425
0,2,1,1,2,1.2079574689300523,2,-3.293675392854942
1,0,2,2,2,-5.4835567305025545,0,-4.687066314494791
2,2,0,2,2,-0.9794698868226337,0,-3.3692148253413476
2,1,1,2,2,-2.083147913841303,2,-5.013423134282118
1,1,0,2,1,-0.07077492030458998,1,-1.0716327879443037
2,2,0,2,1,2.62097957002287,1,-1.3220468786382529
0,1,0,1,1,2.5424369831564864,1,-3.302312979561317
0,1,0,2,2,2.8779737949844115,1,-3.7255488323364565
0,0,2,1,0,1.580416346368966,2,-4.181676197936973
2,0,2,1,1,-4.58618466930018,0,-3.0001399392936556
0,0,2,1,1,-0.07955172448240944,2,-3.170318429010917
0,2,2,2,1,1.5499895858170474,2,-4.82347318143456
2,1,2,2,1,-3.3262583598967295,2,-5.300283621322156
0,2,2,2,2,0.9158784259759934,1,-2.7672947488253126
2,1,0,1,0,2.253642199938609,2,-5.576456187327163
1,1,1,1,1,-0.5972938769730836,2,-5.070595608535797
0,1,2,0,0,2.2778808168161957,0,-0.5609411958429358
1,0,2,1,1,-0.09315340891463153,2,-4.363449659326996
1,0,2,1,1,-1.6522840233309768,0,-2.03408322864939
2,2,1,1,1,0.3622529080633893,2,-5.63254919118524
1,1,2,2,2,-3.014683739719994,0,-3.455953685604144
2,2,1,0,2,0.49772187232805043,0,-2.8709136183225894
2,2,0,1,2,0.14625760591082304,1,-4.962309669542824
1,1,1,2,1,-0.9121059641593221,1,-3.754039651854159
2,2,0,1,2,0.6064115309916256,2,-3.145838963204353
2,1,0,0,2,-0.06682130628582705,2,-4.471258913839487
1,0,0,2,0,1.3342600664980833,2,-3.6460750918901264
1,0,2,1,1,-3.5823665348869405,1,-3.9027213082779775
0,1,2,0,2,-1.8151899484801717,0,-3.422702220292839
2,1,2,2,2,-6.371345554223838,2,-4.581836603256665
0,0,0,1,1,0.2972583375840163,1,-1.4590625327715196
1,2,0,2,2,1.2282044382821729,2,-3.8343778730064395
1,0,1,1,2,-4.972807539449311,0,-3.404095883250492
0,2,0,0,0,8.30808222173056,0,-0.6960280198850937
1,1,2,1,0,1.1296185193399808,1,-2.64506834419142
2,0,1,2,2,-4.824854442394077,2,-3.696359638054088
0,2,1,0,2,2.439767203185855,0,-0.511748401389226
0,1,2,2,1,1.385495383778896,2,-4.432544732255351
2,1,0,1,1,-0.060663415358707895,0,-0.9273689308786279
2,0,2,2,1,-3.3605733081433034,1,-2.7973264063420986
1,0,0,2,2,-2.4155608460145874,2,-5.2542224943756075
0,2,0,2,1,5.873766400291439,2,-2.2089769439615874
2,2,2,1,1,-1.3169301577604187,0,-1.7081124542487882
2,0,0,1,0,0.6020684932198299,2,-3.71769722788905
1,2,1,1,0,3.3900335807343165,2,-3.386717066258835
1,1,2,2,0,-0.5997890627385478,2,-5.499325541759006
1,1,2,0,2,-1.0006775103228578,2,-6.213954839265652
0,1,2,1,1,1.6472364338179006,2,-6.207879938774994
1,1,2,1,1,-1.6436511170239025,1,-4.925543503820994
0,2,0,0,2,3.4337145616566103,2,-3.7426662377317412
0,1,1,0,1,1.973425891025415,2,-3.441716008665564
0,0,1,2,1,0.5962571340431522,2,-4.666778458127321
2,1,0,1,2,-0.6188642171470162,0,-2.1473295919945894
2,0,1,0,2,-2.8797521073667944,2,-3.049323168357086
2,1,0,1,2,-0.8225282190974096,0,-1.3705167922959305
1,0,1,2,1,-1.8960664352669023,2,-4.177595288324934
1,0,0,2,0,1.4676618500962697,2,-3.424678731736676
1,0,2,2,2,-5.24081278497246,0,-3.568674386869247
1,2,0,2,0,5.075423013136319,0,-0.9648358134947208
0,2,0,0,2,5.14355869184632,2,-5.058669317988885
0,1,2,0,1,3.365542947214405,0,0.00019549097536786242
2,1,2,1,0,-1.9732789578395684,0,-3.3374173061860173
0,2,0,2,2,3.904819302516152,2,-5.656773681208408
0,0,1,0,1,1.1287692732751118,2,-5.186663946058667
2,1,1,2,2,-2.495683142853404,0,-2.7345299685542885
1,1,0,0,2,0.8517219820863952,0,-1.6530651953205933
0,0,0,2,2,0.2556339098393149,2,-4.343030899817483
2,2,0,0,2,1.835690920127167,2,-3.90805193521746
1,1,1,1,0,1.9999224914773908,0,-0.35802980866036105
2,0,1,1,0,-0.4936204998119926,0,-1.5246481823022053
2,2,2,2,0,1.526353335717862,2,-5.392541149635025
1,1,0,1,2,1.5900896284012407,2,-3.756511669106205
0,2,0,0,0,6.691888498378449,2,-3.658029691682093
0,1,2,1,2,-0.5800158808834681,2,-4.102176918091104
1,1,2,1,0,1.3029139805255376,2,-4.606974591502209
0,1,2,0,2,-0.23443329333266888,1,-3.3315455875109152
1,2,1,0,1,2.5541523629420646,0,-2.1066937511571506
0,0,2,2,2,-2.205099190041869,1,-2.714770773382944
0,2,1,1,0,5.795359316707265,2,-3.0003139438462476
1,2,0,0,2,1.1715318232684118,0,-1.9828446665677537
2,2,1,0,1,2.1399587926390446,2,-4.673352116358105
0,2,0,2,1,5.49504047057391,1,-2.534002172615776
0,2,0,2,1,4.417614638234841,2,-3.8566559064705364
0,1,2,0,1,1.6309585206538697,2,-5.677945764870625
1,2,0,0,1,3.618123044796973,2,-4.504528261249005
2,1,0,2,2,-1.8864207456847195,0,0.31180204447197557
0,2,1,2,1,2.4916857013546947,0,-1.5453787887606254
0,1,2,1,1,1.302572610906387,2,-5.903349787114379
0,1,2,2,2,-1.723072411164181,2,-5.750660550098922
0,2,1,2,0,5.375653993504432,2,-2.473332670859234
2,1,2,0,1,-1.0305595643448668,2,-2.6693690766559133
2,0,2,0,1,-4.4427130124434955,2,-5.572806053060037
2,1,1,1,2,-1.062601133279181,2,-4.50024706168298
0,1,0,2,0,6.507388092228977,1,-3.1914675207847827
2,2,2,1,0,0.33951148062552594,0,-1.0123282746804592
2,0,2,0,1,-3.8015658847980993,2,-4.881370982250922
1,2,2,1,1,1.4948661481953096,2,-6.681728137160324
1,1,1,0,2,-1.5380747057591606,1,-2.811415879135355
0,0,2,1,1,-1.234273633701314,1,-3.809744145965256
2,0,2,2,0,-2.279997022796578,2,-4.369332900059397
2,2,0,0,2,2.4786617510837763,0,-2.43602451978685
2,2,0,0,0,5.447747971558025,2,-5.521346123112112
1,2,1,2,2,-1.4083496720157112,2,-3.255304485804298
0,1,1,2,0,3.8493895191683394,2,-4.1758833393948445
2,0,1,1,2,-5.490292118478896,2,-5.116781950379133
1,0,2,0,1,-2.266062335111183,0,-0.8119636124004197
0,1,2,1,1,2.029547742430826,2,-4.2219974305164305
1,1,0,2,0,3.3092688598348676,2,-4.912821805208898
1,0,0,2,0,2.910951579935986,2,-2.5011569826541424
2,1,2,0,2,-3.0765895211987524,2,-5.687419650584593
2,0,2,2,0,-1.500501461920782,2,-4.463956671299069
0,2,2,1,2,1.4630274060682407,0,-2.189827588311006
0,2,0,1,0,7.970302408102134,2,-3.7524956908863176
1,0,0,1,0,2.8623294873051686,2,-4.569837965843091
0,1,2,1,2,-1.2949204588484076,1,-2.979657370747467
0,1,2,1,2,-0.899931352452413,2,-5.441276251909125
1,1,1,0,0,3.458478824479217,2,-5.788029316862606
0,2,1,2,1,3.398943592443351,0,-2.6289039069590587
1,1,0,2,2,-1.2048383282152517,2,-4.859595944281614
1,1,0,1,2,0.12227609585542992,2,-4.523277698800773
0,2,0,0,2,2.4168435808940565,0,-2.0282552084359797
2,2,2,1,1,-1.2211988423270728,2,-5.578649671986143
1,0,2,0,1,-2.6759975960920266,2,-5.259296499258926
1,2,1,2,2,0.8622275328261666,1,-2.187458116020948
0,0,0,1,2,1.112459511225612,2,-5.402438448023961
1,0,2,1,1,-3.65866560983572,1,-4.478217209014836
2,0,0,2,0,1.8660482609875721,2,-5.064289141261007
1,1,2,2,2,-3.6755569190118083,1,-4.2879693966074734
1,1,1,2,0,3.06270107541658,2,-6.443822813701402
2,2,0,1,1,3.832677943188477,2,-3.799461500664207
0,1,1,2,1,0.699796906608124,2,-5.7877108376509945
1,0,2,2,1,-2.7852999170081705,2,-6.423224662057482
0,1,0,1,0,6.266335052535856,2,-4.598761098570847
0,0,1,1,2,-2.474337107329111,0,-1.2169944538442041
2,2,2,2,1,-0.17235909994397308,2,-4.019594416628294
0,1,0,1,2,2.8086750005263035,0,-2.7181774944237103
1,2,1,2,2,1.8180909967090184,0,-1.708641020766267
0,0,2,2,0,-0.4625867170148956,2,-4.8263505174485966
0,1,2,1,0,2.003343527624681,0,-0.9543344712933294
1,0,1,0,1,-0.5219145015938064,2,-4.857793739113913
0,2,0,0,1,4.48621505787523,0,-0.9610789495540605
2,2,2,0,1,-1.0608903831305154,0,-4.022378749778993
2,2,1,1,1,-0.19408424954388348,1,-1.3932265878930266
0,1,0,1,0,5.415712584290112,2,-4.780363701406462
1,0,0,1,0,2.207858562906776,2,-4.642888410767497
0,2,1,2,1,4.221740893952256,2,-5.312563610331997
1,2,2,0,2,0.9905456221956785,0,0.00485783373336357
0,1,2,2,2,0.19759481788251998,2,-3.9685078343107327
0,2,2,0,2,1.9575605505613762,2,-4.589727007281013
1,1,0,2,0,3.4878607866719897,0,-0.44260393923869756
0,2,1,0,0,6.016109465305548,2,-4.897185837583289
2,1,0,2,0,1.5193844516855328,0,-2.2717764808635996
1,0,1,1,0,2.5217420002177775,1,-2.744910251925176
0,2,1,2,2,1.9450863656494524,2,-4.161422005357654
0,1,1,2,0,4.13833946281387,0,-3.2475403428183283
1,2,0,1,0,6.233886124170415,0,-1.790987000138373
0,1,1,0,2,0.34840008541213296,2,-3.818028672662908
1,2,0,2,2,3.23391067814105,2,-4.741349986600958
2,1,0,2,0,3.014533472046611,1,-1.7058005105609908
2,0,1,0,1,-2.4346262381274757,2,-4.60049126947844
0,2,2,2,2,2.8107829717463466,1,-2.833613266845098
2,1,2,1,0,-0.7174332171043827,2,-5.15657977168431
2,2,0,0,1,2.295379156055397,2,-3.864715182349969
1,0,2,1,2,-4.472993566124105,1,-4.465113652794928
0,2,2,1,1,3.977377166070858,2,-6.178758814110977
0,2,2,2,2,0.7147852169966504,1,-2.972843909477172
1,1,2,1,2,-3.4226547649717274,2,-5.310600836714643
2,1,1,1,0,1.8210078772411296,2,-4.930047741577318
2,0,1,0,2,-3.80274785884869,2,-4.723414633478694
1,1,2,2,1,-0.2819349126905172,2,-4.122426849784952
1,0,1,2,2,-2.7804155135471245,0,-2.6084853380068584
2,1,0,0,2,-1.1472977985872026,0,-2.064075492578252
1,2,0,0,1,3.8212313794420996,0,1.8103183249586254
1,2,2,0,1,3.2409711684445686,2,-5.2456131146251135
0,2,0,1,2,2.9706609132554487,0,-2.942751786603706
2,1,1,0,0,2.1658629084403795,2,-5.968482913959926
0,2,1,2,1,4.381914589238513,1,-2.695437750059891
2,2,0,2,2,-0.27500168228748967,2,-3.3808495727900443
2,0,0,0,0,1.5220635458495542,0,-2.5022676720139896
1,2,1,2,1,1.781788043431118,2,-4.287282804234001
2,1,2,0,0,-0.4225669815256865,2,-5.017746707141745
1,2,1,0,1,2.0352500927333086,2,-5.916766689786762
0,2,1,1,2,3.376419905023375,0,-0.7967790349653852
0,1,0,1,2,0.5302346203736776,2,-4.277144578397694
0,2,0,0,1,5.9398207645489265,2,-6.195134294730622
1,2,1,2,0,2.790967231771842,2,-4.556419448502285
2,0,0,2,0,1.1400693856551638,1,-2.5156526257786056
0,2,0,0,2,4.1458302184657345,2,-6.346113137306159
0,0,2,1,1,0.46783482635136076,2,-5.8805139845029455
0,1,2,0,1,0.7777641823931015,2,-4.74991320247298
0,1,0,2,2,1.5643081769479323,0,-2.8244347860291605
