c,d,e,f,g,h,i,j,a,b
1,1,1,2,1,2,2,2,-2.836557137733386,1
2,2,1,2,0,1,2,2,-2.9575480663343674,2
1,1,2,0,0,0,2,2,-4.850498857413581,1
0,2,0,0,2,1,0,2,-7.032827485747022,1
2,0,1,2,0,1,0,0,-2.886074243233716,1
1,1,1,2,1,2,2,2,-3.6581798124235947,1
0,2,0,2,0,1,1,1,-1.3527851385639127,1
0,2,0,2,0,0,1,1,-1.7456428225535305,1
0,1,2,2,2,2,0,1,-6.8425113602490075,1
1,0,2,1,0,2,2,1,-5.64206668938663,0
0,2,0,1,1,0,2,0,2.126463136858195,1
1,2,1,2,2,0,0,0,-2.4808607417594453,1
0,1,0,1,1,2,2,0,-0.6864247819793915,1
0,0,2,0,1,0,1,0,-5.0961306140985245,1
1,0,0,1,1,2,1,1,-3.572806489390705,1
2,1,2,0,0,1,2,1,-5.628138419246814,1
0,1,0,0,1,2,1,1,-3.819734454259975,1
2,2,2,2,1,1,1,0,-0.7848674634331896,1
1,1,1,0,2,0,1,2,-4.236952956291284,1
2,2,1,0,1,0,2,2,-2.429429188093617,1
1,2,2,0,2,2,0,1,-7.972466209040807,1
1,0,2,2,2,0,2,0,-2.3819818152439134,1
2,0,1,1,1,0,1,1,-3.0613104866957146,1
1,1,2,0,2,0,2,0,-3.472653689289426,2
0,1,0,1,1,1,0,2,-5.4077132781251045,1
0,0,0,1,1,2,1,1,-3.545150839942634,1
1,1,0,0,1,2,1,1,-2.9743574119857,1
1,2,0,0,1,2,1,0,-2.6155031484475733,1
2,0,1,0,1,1,2,2,-4.918967480542365,1
0,0,1,2,1,2,2,0,-3.3878489364239157,1
1,2,0,1,2,0,2,2,-1.1450130489940291,1
2,1,2,1,2,1,2,1,-4.092115425885467,1
0,0,1,1,1,0,0,0,-3.5186484755910894,1
0,0,0,0,1,0,2,2,-4.6718017223854975,1
2,1,2,2,0,1,2,1,-2.998236897256682,1
2,0,0,1,0,1,1,2,-3.348717101308295,1
0,0,0,1,1,1,0,1,-5.043235039779729,1
2,1,0,2,0,1,1,1,1.3513696106209139,1
2,0,1,1,0,0,2,2,-4.276094712969748,1
2,2,0,2,2,2,1,2,-3.9696561957929877,1
2,2,0,2,1,0,1,0,0.46020381798333765,1
1,2,0,2,1,0,0,0,0.40905804164598647,0
1,1,2,1,2,0,2,0,-2.2596944411820705,2
0,2,1,0,0,0,2,2,-3.2134125275968133,2
1,1,2,2,2,0,1,2,-4.0681730004307095,1
0,1,2,1,2,1,2,1,-5.392089413699575,1
1,0,2,2,1,0,2,2,-5.075665905389169,1
1,1,1,1,2,2,2,2,-4.019704135936783,1
0,2,0,1,2,0,0,1,-1.552530607167262,1
2,2,1,1,2,2,1,1,-2.6269059245100292,1
0,0,2,0,0,2,1,1,-7.618401822960549,1
1,0,2,0,0,2,1,2,-7.586712618298541,1
0,0,1,1,1,0,1,2,-4.5220804569109445,1
0,2,1,1,1,0,2,1,-2.7832820561288267,1
1,2,1,2,1,1,1,2,-3.79530480320882,1
2,2,0,1,1,0,1,0,0.2939687280802785,1
1,2,0,0,0,2,2,0,-2.097689464420275,1
1,2,0,2,0,2,2,1,-1.1610021332697933,0
0,1,2,2,0,2,0,1,-7.368460832133118,2
0,0,0,0,2,0,0,0,-2.9120571269287723,1
0,2,1,0,0,0,2,0,-0.8180220671105243,1
2,1,0,0,2,0,1,1,-1.9798191734833381,1
1,1,2,1,1,0,2,1,-3.5608006656493063,1
1,1,0,0,2,0,0,2,-4.3358281690096545,1
0,0,0,1,0,0,1,2,-2.9774523145640783,1
1,2,0,1,1,2,0,2,-5.495787984875502,1
1,1,0,2,0,2,1,0,-0.3071598650933748,1
0,2,0,2,1,2,2,1,-1.720602961767022,1
2,2,1,2,0,2,0,2,-4.841890413349855,1
1,1,1,2,2,2,0,1,-5.257678871400134,1
1,0,0,1,2,2,1,1,-2.8592317494541555,0
0,0,1,0,0,2,0,0,-5.768227534265761,1
2,1,2,2,1,1,0,2,-6.702902851311725,1
2,1,1,1,0,0,2,0,-1.8194647156968058,1
2,0,1,0,1,2,0,1,-8.304145430151028,1
0,0,1,2,0,2,1,2,-4.5255863481640075,1
1,0,1,2,1,1,2,0,-1.0146630699774115,1
1,0,0,1,1,1,0,1,-3.1755622909549936,1
0,2,1,1,2,0,1,1,-3.3245486952977448,1
2,0,0,1,0,2,2,1,-1.3263083249863807,1
1,0,1,1,2,2,0,0,-3.8836621220976273,1
2,0,2,1,2,1,2,1,-5.147223945325112,1
2,1,2,1,0,1,1,1,-5.8902198959774035,1
1,0,2,1,0,0,2,2,-3.6342267744043757,1
0,2,1,0,1,2,0,0,-5.673650331103284,1
1,1,0,0,1,0,0,1,-4.136031635672777,0
0,2,1,1,1,2,1,1,-4.538693110957369,1
1,0,2,1,1,1,1,0,-2.5210025035496337,1
0,2,1,1,2,0,1,2,-3.5827903130422687,1
2,2,1,1,2,1,2,0,-0.19035338725877837,2
1,0,0,2,2,1,2,2,-2.7764945094167848,1
1,0,1,2,0,1,1,2,-2.2001785711533364,1
1,2,0,0,2,2,2,2,-2.376125264981307,2
1,0,2,1,1,1,0,2,-7.880389796703022,1
2,2,2,0,2,0,1,2,-3.658840195818328,1
0,0,0,1,2,2,1,0,-2.7381415230324646,1
1,1,0,0,1,0,1,1,-3.5652721957806786,1
0,1,1,1,1,0,2,1,-1.0943517765241169,1
1,2,0,0,0,2,2,2,-3.4914657060043965,1
1,2,0,1,1,0,0,2,-4.025640152992468,1
0,2,1,0,0,1,1,2,-4.951082275148676,1
0,0,0,1,0,2,2,2,-4.008638139219014,1
0,0,1,1,0,1,0,1,-6.9823394517344,1
1,2,2,2,0,0,0,0,-1.9064071145869275,0
1,2,2,2,2,1,0,1,-4.262866550958616,1
0,2,2,1,1,0,2,2,-4.8226804825165805,1
2,0,2,1,2,0,2,1,-2.7315258802358486,1
0,1,1,1,1,0,1,0,-1.1086412913236856,1
1,2,2,0,0,1,1,0,-5.627485594692571,1
0,2,0,1,2,0,0,1,-3.739312886047384,1
2,0,1,0,2,1,0,1,-6.258760769996562,1
1,0,0,0,2,2,2,1,-4.5282343133202705,1
1,2,1,0,2,2,2,0,-3.516651210028968,0
2,0,1,2,2,2,1,0,-0.9779536272754779,0
1,0,2,2,2,1,0,2,-5.918692052675351,1
2,2,2,0,0,2,1,1,-6.800680869076657,1
2,2,2,2,2,0,2,1,-0.46504143198975467,0
1,2,1,1,2,1,0,2,-7.811878722981808,2
0,1,2,1,2,2,0,0,-5.771206731200047,0
1,1,2,0,2,0,0,1,-7.6327778579509955,1
0,0,2,2,0,2,0,1,-5.774591070258284,1
2,1,1,1,1,0,2,2,-3.23057926659542,1
2,0,1,0,2,0,0,1,-6.192309757206744,0
1,2,1,1,2,0,0,0,-2.917734373633805,0
2,2,1,1,2,0,0,1,-3.362854117571198,2
1,1,0,2,2,1,0,2,-2.4469438860745587,1
2,2,1,1,2,1,2,0,-3.2824828460084845,1
1,1,0,1,1,0,0,2,-1.4288668618379414,0
2,0,0,1,2,2,1,1,-3.6537979230389848,1
2,2,2,1,1,2,2,0,-3.337964091969804,1
2,1,1,0,2,2,1,2,-5.4343674423507,1
0,1,0,2,2,2,1,0,-2.1062657723921956,0
0,1,0,0,0,0,0,2,-4.627008238542078,1
1,1,2,2,0,0,2,2,-4.9849893542377846,1
2,2,2,2,0,2,1,2,-5.468731474544447,1
0,2,0,2,2,2,2,2,-3.1373711419418955,1
0,1,2,1,0,2,1,0,-5.905699102280453,1
0,1,0,2,1,2,1,1,-3.959904903245784,1
0,1,2,1,0,0,2,0,-0.7773053992623584,1
1,0,0,2,2,1,0,1,-2.8392920945106357,1
1,1,0,0,2,0,0,1,-2.990334877050644,1
0,2,1,0,0,2,1,0,-4.612488838935124,1
2,1,0,1,0,1,1,0,-1.692727042590747,1
0,0,2,0,1,2,1,1,-7.610489555346171,1
0,2,0,1,0,0,0,0,-1.5598871177257152,1
2,1,0,1,1,2,2,1,-1.4843929185550309,0
2,0,1,2,1,2,0,2,-7.12383861895607,1
1,1,2,2,1,0,0,0,-3.360316762232408,2
1,1,0,0,1,0,1,0,-1.2121123011893506,0
2,1,0,0,2,2,0,2,-4.830771479584365,1
2,0,2,2,0,2,1,1,-3.385552545608191,1
1,2,1,0,2,1,1,2,-5.2835812423537325,1
2,0,1,0,0,2,0,1,-6.185928088530715,1
2,0,0,1,2,0,1,0,1.2707084571104599,0
0,2,2,1,1,1,2,2,-2.8630985103152615,1
1,0,0,2,1,1,1,1,-1.940368370374063,0
0,1,0,0,1,0,2,1,-1.6117089576537573,0
2,1,0,1,2,0,0,1,-3.9799027436770045,1
2,2,1,0,0,0,0,0,-0.7803979600257032,1
1,2,0,0,2,2,1,1,-3.6162686912997972,1
2,0,2,1,0,0,0,2,-5.699379693407708,0
0,0,1,0,2,1,2,2,-6.470716822074724,1
0,2,0,1,2,1,2,2,-2.611702856535198,2
2,1,1,2,0,2,0,1,-4.529666904164244,1
2,2,2,2,2,2,1,1,-5.165517021810945,1
1,1,1,2,1,0,0,0,-1.8257852051583037,1
1,1,0,1,1,1,0,0,-3.2420600488311777,1
1,0,2,2,0,2,2,1,-5.349240078902517,1
2,1,1,1,0,2,2,2,-0.5741660952183825,1
0,0,2,2,0,1,2,0,-2.8989563349863876,1
2,1,2,2,0,0,2,0,-2.3200137505183704,1
1,2,1,2,2,1,1,1,-1.793493122412543,1
2,0,1,2,0,0,1,2,-3.3558641739624013,0
0,1,0,1,2,0,0,0,-4.330959978256022,1
1,1,1,0,1,0,1,2,-3.7441077902244113,1
2,2,1,1,1,0,2,2,-1.6694599840012887,1
1,2,0,2,2,0,0,1,-2.3435594723587827,0
0,0,1,1,2,0,1,2,-3.922534451194084,1
2,0,0,0,2,0,2,0,-0.4560974433999859,1
1,2,1,0,1,1,0,0,-4.974483198877089,1
0,2,0,1,0,1,0,1,-3.4872085574469214,1
0,0,2,2,1,1,0,1,-6.6613257914287285,1
1,1,0,2,2,1,2,1,-0.3190006131125258,0
1,2,0,0,2,0,2,2,-2.5894664390454825,1
2,1,1,2,2,2,1,2,-3.2631237660296817,1
1,0,0,1,0,1,2,1,-1.8327472684786517,1
1,2,2,0,0,2,1,2,-8.273357660500857,1
1,1,0,1,1,0,0,2,-3.5672657669920746,1
0,1,1,0,2,1,0,2,-6.662722137719543,1
2,1,1,0,1,0,1,1,-4.251449640105719,1
1,1,0,1,2,2,0,0,-4.41078233348383,1
1,2,2,0,2,1,0,0,-5.020488209781039,1
0,1,2,2,1,2,0,0,-6.23626183389142,1
0,0,0,0,1,1,2,2,-4.3655864637961,1
2,1,2,1,1,2,2,0,-3.371301838436075,1
0,0,2,2,0,1,1,2,-7.699621415710685,1
2,2,2,2,2,2,0,2,-6.922586369944909,1
1,1,0,2,2,1,2,1,-1.3804671641694066,2
2,1,2,0,0,1,2,1,-6.620903981170921,1
2,2,1,0,1,0,2,0,1.0394144760506048,1
1,0,0,2,2,0,1,1,-1.1732777410252224,2
1,2,0,0,1,0,1,2,-1.1967337553065804,1
0,0,1,1,0,0,1,1,-2.8038069326939334,1
0,1,2,2,0,1,1,0,-4.318316321831206,0
2,2,2,0,0,1,2,1,-6.439219041588618,1
0,1,2,0,0,2,2,0,-4.180429534800146,1
2,1,0,1,0,1,2,0,-1.4657710434363558,1
1,1,0,2,1,0,2,0,2.325117762902953,1
2,1,1,1,0,1,0,0,-3.4798531568628848,1
2,1,1,1,1,2,2,2,-3.502834753462188,2
1,2,0,1,1,2,2,1,-0.46328011154643134,2
0,0,2,1,2,0,2,0,-2.221455950755755,1
2,2,1,2,0,1,0,1,-3.9111532628647887,1
0,0,0,0,2,0,2,2,-4.4141630199096245,1
2,1,0,2,2,0,2,2,-1.2637708572030721,2
1,0,2,1,1,2,2,2,-6.706126191217281,1
2,0,0,2,1,0,1,2,-2.4365075500464854,1
0,1,1,1,0,1,0,0,-3.9799130278951567,1
0,2,1,0,0,1,1,0,-3.228841122948901,1
2,0,2,0,0,0,0,2,-8.485304406367533,1
2,1,1,1,1,2,1,1,-3.2164280577995985,1
0,1,0,1,0,0,1,0,1.6910215953900711,2
1,2,0,0,2,0,2,1,-1.9136135962708167,0
1,1,2,1,2,0,0,0,-2.61779958470854,1
2,2,2,2,2,1,1,2,-3.957281373000013,1
0,2,0,1,2,1,0,0,-2.899996326330015,1
1,1,1,1,2,0,0,0,-1.9090366497096034,1
1,0,0,1,2,0,0,0,-2.4098593377922066,0
2,1,1,1,2,1,2,2,-1.8955720290048872,1
2,0,2,1,0,2,2,1,-4.255716959693166,1
0,2,1,2,1,2,0,0,-3.4239194482055355,1
2,0,1,2,0,1,2,2,-2.7229707631302054,0
0,1,0,0,0,1,0,2,-6.752543668189729,1
2,2,2,0,1,2,0,0,-6.890084414358314,1
0,0,2,2,0,2,0,1,-8.138645824155425,1
0,2,2,2,0,0,0,0,-4.172925861755081,1
2,2,2,0,1,0,2,1,-3.8537897399762784,1
2,0,0,1,0,1,2,1,-2.3545959563174206,1
1,2,0,2,0,1,2,1,-1.5648365823697015,1
2,1,1,0,0,2,0,1,-3.9220538484095306,1
0,1,2,0,2,2,1,0,-6.4807550783714465,1
2,2,0,0,1,1,0,1,-4.60065172943399,1
2,2,0,1,1,2,0,2,-3.2071668061277934,1
0,1,0,0,0,2,0,2,-7.121003736523214,1
2,2,1,1,2,1,0,1,-3.5645798756592124,1
1,0,2,0,2,2,0,0,-9.244018178334281,1
2,1,0,2,0,2,2,1,-3.7176732260228875,1
1,2,1,1,1,2,1,1,-2.6860106965692045,1
0,1,0,0,0,0,2,2,-1.0754863224386948,1
1,2,0,2,2,1,1,1,-1.8548123317952752,1
0,2,1,2,0,1,0,2,-5.724599875977678,1
1,1,2,0,1,0,1,2,-5.524110503787935,1
2,2,1,2,0,2,2,2,-2.6686456551635667,1
2,0,0,1,2,2,1,2,-3.5984776500324553,0
1,0,0,2,0,0,2,2,-1.971881117112708,0
0,1,0,0,2,2,1,2,-5.560235976577575,1
1,2,1,2,0,0,1,0,0.48575221693216225,2
0,0,2,1,1,0,2,0,-2.6238852753380275,1
0,2,2,1,2,0,0,1,-6.0880758354956654,1
1,0,0,0,1,2,2,2,-3.923839451537335,1
2,1,0,2,0,2,2,2,-2.147486677063176,1
2,2,2,1,1,1,2,2,-4.156047531986044,1
0,0,0,1,1,2,1,1,-4.175941003565322,1
0,2,2,1,2,2,2,0,-4.24134975365887,1
2,1,1,1,0,0,0,0,-3.7644884888213004,1
0,2,1,2,0,1,1,0,-2.3791327034019076,1
0,0,1,2,0,2,2,2,-4.987979109694111,1
0,0,1,2,2,2,2,0,-2.109568262735753,1
0,0,2,1,2,2,0,2,-9.164704509978835,1
1,2,2,0,0,0,0,1,-5.173967801956106,1
0,0,1,0,2,1,1,0,-3.704578631352855,1
2,2,1,2,0,1,2,0,-0.6594889006089266,0
2,1,0,2,2,1,1,0,0.034445709515810524,1
2,0,1,0,2,2,2,0,-3.775466679646375,1
1,1,2,2,1,1,1,2,-5.371708734482256,1
2,2,2,1,1,1,1,0,-2.3332018878490386,1
1,2,0,1,1,2,1,1,-4.205689366701927,1
2,2,1,2,1,2,2,2,-3.0808808665383705,1
2,2,1,0,1,1,1,1,-5.707181704084814,1
0,2,1,0,0,2,0,2,-6.7403433928160625,1
0,1,0,0,2,1,1,2,-3.3046201378049336,1
0,2,1,2,1,2,0,2,-7.635690199155518,1
1,2,1,1,0,1,2,1,-2.3216955284095104,1
0,2,1,0,2,0,1,2,-4.341947483457102,1
2,1,2,0,0,0,1,1,-4.996990452835144,1
0,1,0,2,2,0,1,0,0.4708328331772549,2
0,1,1,0,1,1,2,2,-4.760094664764495,0
2,0,0,2,2,0,0,2,-3.1386027057923376,1
1,0,2,2,0,1,1,1,-4.2863577197549025,1
1,0,0,2,0,0,2,0,1.8650284367864596,1
1,0,2,0,0,1,2,0,-4.9239831255004365,1
0,2,0,1,1,1,1,0,-1.6394285917441211,0
0,2,0,0,0,2,1,1,-4.338132085124034,1
2,1,2,2,0,1,2,2,-3.1014632826336017,1
2,0,0,0,1,0,0,2,-3.5835878880293905,1
0,1,2,0,2,0,0,2,-9.7104578860508,1
0,1,0,0,0,0,0,1,-4.349253851773023,1
2,2,1,1,1,2,0,1,-3.156697391099243,1
1,0,1,0,1,1,0,1,-5.981901225205941,1
2,1,2,2,0,2,2,2,-6.352729999485758,1
1,0,2,1,1,1,2,2,-7.1500623361560125,1
1,0,0,1,0,0,2,1,-0.9316064738117074,1
1,2,0,0,2,1,1,2,-2.9330198004453685,1
2,1,2,1,0,1,1,0,-2.2285459524038185,1
0,1,1,1,0,2,0,2,-5.565068791934918,1
0,0,0,1,0,1,1,0,-2.6528123769732366,2
2,2,2,0,1,0,0,0,-2.533087262086058,1
2,1,2,1,0,1,1,0,-1.874575592936786,1
2,1,0,2,2,0,0,1,-0.15360974286431217,1
0,1,2,0,0,2,1,0,-5.608022973880962,1
0,0,0,0,1,1,1,1,-5.908168033567983,1
0,2,1,2,0,2,2,0,-0.14324167833228896,1
2,2,2,1,2,2,1,2,-5.3553109634620055,1
1,2,1,1,2,2,2,1,-2.679595575284899,1
0,0,0,1,0,2,1,1,-3.408526293526938,1
0,0,1,2,1,0,0,2,-7.735265715720624,1
0,1,1,1,1,0,1,1,-2.106727548679056,1
2,1,0,0,1,1,0,1,-4.6350637937514,1
0,2,0,2,0,1,0,0,-1.9477362565190623,1
2,2,2,2,1,2,2,0,-0.9918662551088555,1
1,2,2,1,0,0,1,0,-2.1383614130568698,1
1,2,0,0,1,0,1,1,-0.2581175846849697,1
2,2,1,0,2,1,1,2,-3.7870066030844223,1
0,1,0,2,1,1,1,0,-0.6905974015807077,1
2,2,1,1,1,0,2,2,0.024004910342651398,0
2,0,0,1,0,0,0,1,-1.7624308529157222,0
2,0,2,2,1,1,1,0,-4.993177081999164,1
2,1,1,1,0,2,1,1,-3.517782708841995,1
1,2,2,0,1,2,0,1,-6.955380915022651,1
2,2,1,1,2,1,1,0,-0.3007824306714102,2
1,2,0,2,1,2,1,1,-2.1420417849294116,2
1,2,1,1,1,2,2,2,-1.96297412759783,2
2,2,1,1,0,1,1,2,-3.9236730453780364,1
1,1,0,1,0,1,2,1,-0.27921052721470296,2
0,1,2,1,1,0,1,0,-3.5933858734484816,1
2,1,0,2,2,0,1,1,0.5880318491127553,2
0,2,2,2,0,1,1,2,-4.8412702563105405,1
0,2,1,1,2,0,2,1,-0.9947983099013804,1
2,2,0,0,0,2,0,0,-4.514163658262008,1
0,2,1,1,2,0,0,0,-2.378963953811677,1
0,2,0,1,2,1,2,2,-1.7243126344200277,1
0,2,0,0,2,2,2,2,-4.218076939854467,1
0,2,2,2,1,0,1,1,-2.262875366371741,1
2,1,1,2,2,1,0,2,-4.686413188308392,1
2,2,1,1,2,0,2,2,-2.283528774570947,1
1,0,2,1,1,0,2,2,-4.785587041576306,1
2,2,1,2,2,2,0,1,-3.0819915983432,1
1,2,1,0,0,2,1,1,-4.722873193224068,1
0,0,0,2,1,1,0,2,-5.170586998974309,2
2,2,0,0,1,2,0,0,-4.381402598762493,1
2,0,0,2,2,0,2,1,-1.4205401756360279,1
1,1,1,1,2,0,2,1,-1.8933084469667034,0
0,0,1,2,0,2,0,2,-6.719343375241149,1
0,0,2,2,2,1,1,2,-5.428956647034567,0
2,0,1,1,0,2,1,1,-5.750913261325701,1
2,1,1,2,2,1,0,2,-5.167411035021896,1
1,2,1,1,0,2,2,2,-3.3027978564054195,1
1,2,0,0,2,2,0,1,-5.761120872608279,1
1,0,0,0,1,1,2,1,-4.578872032148166,0
1,2,0,1,2,2,0,2,-3.390298483556425,1
2,0,0,1,2,0,1,2,-1.5354756312985334,2
2,1,1,2,2,2,2,1,-3.886931117972558,1
2,2,2,2,0,2,2,1,-3.922282126335132,1
2,1,1,2,2,0,1,1,0.4440693826337485,2
0,2,1,1,0,2,1,0,-1.5510619370544987,1
0,1,2,2,0,1,2,2,-6.261075301119491,1
0,0,0,0,2,0,2,1,-3.0878247552755886,1
2,2,1,1,0,2,0,1,-4.801849783695103,0
1,0,1,1,2,1,0,0,-5.971669990677816,1
2,0,2,1,1,2,1,2,-5.824383583108861,1
2,0,0,2,1,2,0,2,-5.37853951646354,1
2,1,0,1,2,1,0,2,-5.435633698754459,1
2,2,0,0,2,0,0,2,-5.134646279591069,0
0,1,0,0,0,1,0,0,-3.55809006773692,1
1,0,0,1,1,1,1,2,-4.353716403373204,1
0,0,0,0,0,1,0,2,-6.145759057823049,1
0,0,0,0,0,1,2,0,-3.94248725845282,0
1,1,0,1,0,0,2,1,-0.7983235293796312,1
2,2,0,0,2,1,2,0,0.00781208294261404,0
0,2,0,0,2,2,2,0,-2.4349194559356264,1
2,1,0,0,2,0,1,2,-1.8973738034931784,1
1,0,2,0,0,1,0,1,-7.996981680017447,1
2,2,1,0,0,0,1,1,-3.122291011750158,1
2,1,0,1,2,2,1,1,-3.0311307224134714,1
2,1,1,2,0,1,2,1,-1.5796682386020608,0
0,0,1,0,2,1,1,0,-2.844353865923262,1
1,1,0,2,0,1,0,0,-1.070500147028667,1
0,0,0,1,2,0,2,0,-1.8040725737483994,2
2,0,2,1,0,0,1,1,-4.48033195086809,1
2,1,2,2,2,1,1,1,-4.956004414995392,1
1,1,0,2,1,2,2,0,0.15988356775110024,1
0,2,2,0,1,0,0,0,-5.3228967952237305,1
0,1,1,1,0,2,2,0,-2.9144805315003004,1
0,0,1,0,1,1,0,1,-5.162346079364837,1
2,0,0,0,1,0,1,1,-1.9268696830865697,1
2,2,0,2,2,1,0,0,-1.370354585476544,1
1,1,0,1,1,0,1,1,0.42320803696676146,1
1,2,1,2,2,0,1,0,0.3660597176281473,2
0,2,0,2,1,2,1,1,-3.043078365603634,1
0,1,2,1,2,1,1,0,-2.8238370892073736,2
2,1,1,2,0,1,1,1,-2.4059478833746986,1
2,0,0,1,1,1,1,2,-3.5644876182138017,1
1,1,0,0,1,0,1,1,-3.4572177737940444,1
2,0,0,0,1,1,0,1,-4.353633877881769,1
2,1,1,0,2,2,1,2,-4.921113432108498,1
1,1,1,2,0,1,1,0,0.412923709103576,1
1,1,1,0,2,0,1,1,-4.460969658163255,1
1,1,1,2,2,1,2,0,-0.6490812499707485,2
1,0,1,1,2,1,1,1,-4.501078093372466,1
