c,d,e,f,g,h,a,b
0,2,0,2,2,1,2,7.759479181958212
0,0,0,1,1,0,1,1.6696969176640084
0,2,2,0,2,1,0,5.327267743442848
1,1,1,2,1,0,0,5.268045243742508
1,2,0,2,1,2,0,7.009244266880623
0,2,2,1,0,1,1,4.027011470407945
1,0,2,0,2,2,0,3.903756232681463
2,2,0,2,2,2,0,6.972683147684582
2,1,0,2,1,0,0,5.304632827587555
0,1,2,0,0,2,1,4.790366745016809
0,1,2,0,1,1,1,5.470678785386234
2,0,1,0,2,2,1,6.645710124699314
0,2,2,0,2,0,1,6.477940390222175
0,1,0,1,1,2,0,3.4625002841537382
2,0,1,2,0,1,0,6.3381038983870575
1,1,2,2,2,1,2,7.787281549139491
0,0,2,1,2,1,2,5.052950736656554
1,2,1,2,1,2,1,8.735592905141838
1,1,0,1,0,1,0,5.340129928112473
2,0,0,0,2,2,0,4.7768985254544125
0,2,0,1,2,0,1,6.054893889291868
2,2,0,1,1,2,1,8.11171346891384
0,0,1,2,2,0,0,5.0793401026296845
0,0,1,0,2,0,0,5.635882092983743
2,1,1,1,2,2,2,7.168389650516096
1,1,1,2,1,1,0,6.901318878810233
1,1,2,2,1,1,0,5.35098681146936
2,2,0,0,2,1,0,3.8321300522578285
1,1,0,2,1,2,1,6.744637081306653
1,2,0,2,1,0,2,7.744643550246804
2,0,0,0,2,0,1,3.7485574222340414
1,2,0,2,1,2,0,7.3129402557482
1,0,0,0,0,2,0,4.700536492852606
1,0,0,2,1,1,1,8.380176994484643
2,1,1,0,2,1,0,4.468808188091858
0,0,2,0,0,0,0,0.9686823362922401
2,0,2,1,2,1,2,7.302432693707106
2,0,0,2,1,2,0,5.982110913684036
1,0,1,1,0,0,2,5.498342140782319
2,2,2,0,1,0,2,5.677911848929201
0,0,2,1,1,0,1,4.657598957208442
1,1,0,2,0,2,2,9.027574626417351
1,2,1,2,0,2,2,10.14604612035468
2,0,1,1,0,1,2,7.058946195058336
1,0,0,1,2,1,2,5.179011286580236
1,0,0,2,0,2,0,5.065692191894554
0,2,0,0,2,2,2,5.881094545970093
2,0,0,0,0,1,2,5.250498554707038
0,2,2,2,2,1,1,8.856626367781548
2,0,1,0,1,1,2,5.073050531598552
2,1,1,0,1,0,0,5.563919249055646
2,0,2,0,0,0,0,2.233170787601408
0,2,1,1,1,1,1,6.663759669481952
2,2,0,1,2,1,0,4.541709136572083
0,0,1,2,0,1,1,4.625845172484128
0,1,0,1,1,2,1,5.346808873731721
1,2,0,2,1,2,2,8.298211071158171
0,2,0,1,0,0,1,4.443700429447281
1,0,2,0,1,1,2,7.562742337136632
0,0,2,0,1,1,1,3.5345198024859403
0,1,1,1,2,1,1,6.710997992481952
0,1,0,0,2,2,1,7.096994572384443
0,2,2,0,0,2,2,6.957153164778511
0,2,0,1,1,0,1,4.807809325220007
0,1,2,1,2,0,1,5.83806144264277
1,1,2,0,1,1,0,5.5733845187316735
1,0,1,2,0,0,2,6.082387892417091
2,1,2,1,1,2,0,6.997762408751694
2,0,1,2,2,1,0,7.609689424152702
0,0,2,0,2,1,1,3.5731719906973476
2,1,0,2,2,0,2,5.5927393449213625
2,0,1,2,2,2,1,7.650215482700186
0,1,2,2,1,0,1,6.303674176455548
2,2,0,0,0,2,0,3.70595992574079
0,0,2,2,0,2,1,6.378545778055623
2,1,0,1,2,1,1,7.609735614450419
1,0,1,0,1,1,0,5.773585183274077
1,2,1,2,2,2,0,6.657890941452068
2,0,0,0,2,0,2,6.749083188480535
2,1,0,0,0,0,1,4.430601875162032
2,2,2,2,2,2,1,7.658890465990585
2,1,2,1,0,2,2,8.448942005177205
2,1,1,2,0,1,2,6.970217887960999
2,2,0,1,0,0,0,3.8215573039478623
0,1,0,2,1,1,0,4.037176345294389
0,2,0,2,2,0,1,8.21936127769603
1,0,1,0,2,2,1,7.458211368756949
1,0,0,1,2,1,1,7.064731992432231
1,0,2,0,1,2,1,4.499152177198757
0,1,2,1,2,0,1,6.462202256216306
1,1,2,0,2,0,0,5.923193851443992
0,2,1,2,1,1,1,6.074414976658062
1,0,0,2,2,1,0,4.684417583381333
0,0,0,0,2,2,1,5.322124847709659
0,1,1,2,2,2,1,7.827858917997269
1,1,0,1,0,1,0,5.308576488020879
2,2,2,1,2,2,0,7.810160912527436
2,2,2,2,1,1,0,6.69499299923419
2,0,1,0,2,2,2,7.1270976951100735
2,0,0,0,2,2,0,3.5870276575032642
0,2,2,1,1,1,0,3.9347764130423064
2,1,1,2,1,1,0,6.1845719493608815
2,2,2,2,2,2,1,9.568354601021833
1,2,0,1,0,1,1,8.316355481311057
2,2,2,2,0,2,0,5.921804220148652
1,0,2,0,0,2,0,5.7986314474215845
2,1,1,1,0,0,0,4.190191475801742
0,2,0,2,1,1,0,6.78642117053958
2,2,2,0,0,1,0,3.723754492563741
1,2,2,2,2,0,0,7.75569186331991
0,1,1,1,0,1,2,6.028711175519227
1,2,0,0,1,0,2,6.5279066094982925
2,0,1,2,1,2,0,3.789982016062048
0,1,1,2,0,2,1,5.147255714143926
2,0,2,2,0,2,0,4.292859037022887
0,1,0,1,1,0,1,6.184095040928368
2,0,2,1,1,0,0,4.841504029517632
1,1,0,0,1,2,2,8.515786535585715
0,0,2,0,2,0,2,4.654470732631177
1,0,0,2,0,0,2,5.456711155539749
0,2,1,0,2,2,0,5.759739163344951
0,2,1,2,1,0,0,3.91810701830496
1,1,0,1,1,0,2,6.123607589454014
0,2,1,2,2,0,1,8.050020604322974
0,2,0,1,2,2,0,4.742182826489936
1,0,1,2,2,1,0,8.024247606271302
0,2,2,2,0,2,1,7.966297777434096
2,2,2,2,2,0,0,5.746745120350981
1,1,2,1,2,2,1,8.853301115953409
2,0,1,0,1,2,0,3.1251305220401893
2,0,0,1,0,2,0,4.8855605362140855
0,2,2,2,1,0,0,4.135774082873606
2,0,1,0,2,0,2,3.4396843806498167
0,0,1,0,1,0,1,3.9395143864603175
2,0,0,2,2,0,0,4.50609754524319
1,0,2,1,0,1,0,6.436962434009725
0,1,0,2,1,0,0,2.8956355925352684
0,2,0,0,2,1,1,5.115093119188722
0,2,2,0,1,1,2,6.939487193789901
0,1,1,2,1,1,2,6.251895969175681
2,2,1,2,1,0,0,8.741069083442953
2,2,1,1,2,1,0,7.117582738096042
0,0,1,0,0,0,1,4.993577932957423
1,2,2,0,2,0,2,7.190219129499192
0,0,2,0,0,1,1,5.276707801012232
2,2,0,1,0,2,0,5.3550220889326186
0,1,1,1,0,2,0,4.48117072407168
1,0,1,1,1,2,2,5.453730483880137
1,0,1,0,1,1,2,6.9814151261255635
0,2,2,2,1,0,1,5.655800874303081
1,1,2,2,0,2,0,6.051609989909287
1,0,0,0,2,2,0,5.519827765899557
1,2,0,0,2,0,2,7.046641774251031
2,2,0,1,0,1,0,4.946603667289613
1,2,0,2,2,1,2,9.513164241650003
0,1,1,1,2,1,1,6.438333638792516
2,1,2,1,2,0,2,8.000930425414396
0,2,2,2,2,2,1,6.932194897260893
1,0,0,1,1,2,1,3.984431383122625
0,1,2,2,1,1,1,6.9931339602578895
0,1,0,2,1,0,1,6.017053218110744
2,1,2,1,2,1,0,7.425716648102042
1,2,2,1,1,0,0,4.555131605354104
1,2,1,2,2,0,1,8.510952787447538
0,1,1,2,1,0,1,8.53087688742901
1,2,1,1,2,1,0,7.4283305957355115
2,2,2,2,0,2,0,7.534743601400352
0,1,1,2,2,0,1,7.394844416584966
1,1,1,1,1,2,2,6.417520265932719
2,2,2,0,0,1,0,4.965891690968386
1,0,0,1,1,0,0,2.818927120264153
0,2,1,2,0,1,1,7.533402258697183
1,2,2,2,2,1,0,7.729769016128057
2,2,1,0,2,0,2,7.018791793221305
0,1,0,1,2,0,0,5.146780811948573
0,2,0,2,0,0,1,6.362557537209905
0,0,1,1,1,2,1,5.229953799530345
2,0,0,0,1,0,0,2.2412145223313633
2,0,2,2,1,0,0,3.192674638445542
1,0,0,1,1,1,2,5.2270540933501515
1,2,1,2,0,0,0,6.469426038090652
2,1,0,1,0,0,0,2.1520126783126647
1,1,1,2,0,0,1,8.097977276068942
0,0,2,0,1,2,1,4.970296485123655
2,1,0,1,2,2,0,5.036675157288124
1,1,0,2,1,2,0,5.011923688767937
2,0,2,2,0,2,2,6.604658774432837
0,2,2,2,2,2,1,7.742759614139075
0,1,0,2,0,1,1,7.432077075881869
2,1,1,2,2,2,1,7.731882898086908
2,1,1,1,0,2,0,4.970503698394872
1,0,2,0,2,2,2,6.639481750060682
0,0,2,1,2,1,2,7.160191421244655
1,0,2,1,1,1,1,4.469570972170633
1,1,0,2,1,1,1,7.6193703734096365
1,0,2,0,1,1,1,4.1231155047524535
2,2,2,1,0,1,0,4.1492591829507255
0,2,0,2,2,0,1,7.809117893308946
1,1,2,0,1,1,1,6.3990745020067035
2,2,2,2,2,2,2,8.086964954043603
0,0,1,0,2,1,1,5.169164659480076
2,0,2,2,2,2,0,6.791113583682851
2,1,1,0,2,2,1,8.28571283779753
0,1,2,1,2,0,1,6.749396030184987
1,2,1,0,1,2,0,6.555913333083071
0,0,1,1,1,2,1,5.75929248601457
2,0,1,2,0,1,0,4.555498042654146
1,1,1,0,1,1,1,5.6657385819004356
1,2,1,2,2,1,0,6.801561600650933
0,1,2,0,2,2,2,6.581746120661236
1,0,0,2,2,0,2,6.680509355861834
0,1,0,0,2,2,1,5.047065523714864
1,0,1,2,0,0,2,4.485129152449591
0,1,0,0,2,0,2,5.183993090963611
1,0,1,0,1,0,1,5.142720238224784
2,0,0,2,1,0,0,2.9967037365260296
0,1,2,0,0,2,1,4.273688351078876
0,2,2,1,1,0,1,3.8184510202445363
2,0,1,1,0,1,2,6.574942365296929
2,2,1,1,0,2,1,7.5414027900868135
2,0,0,0,2,2,0,4.617313462070839
1,1,1,0,1,1,1,6.851170767451775
2,0,1,1,1,2,0,3.787101403867746
1,2,2,2,1,1,1,7.332444135673961
1,1,2,2,0,0,1,7.09940226741949
2,0,1,2,0,2,0,4.858907805117842
2,0,2,1,2,0,2,6.140952581110009
2,0,1,0,2,1,0,5.170290845260699
0,2,0,1,2,2,0,6.433782981900061
2,1,0,2,0,0,0,2.6986602735356584
1,0,2,2,1,1,1,7.35835710412113
1,1,0,0,2,2,0,4.454486657276961
1,2,0,2,1,1,2,7.944270851327187
1,2,2,1,0,0,1,7.648547795701745
0,0,2,2,1,1,1,5.2346865668909786
2,1,2,0,0,0,1,3.4961896880700585
1,0,1,1,0,2,1,5.871282457705588
0,2,1,0,0,2,1,5.285757521641034
1,2,1,0,1,0,0,5.212148184654868
1,0,2,0,0,2,0,3.7481602360217297
1,2,1,1,1,1,2,7.893087816971334
0,1,0,2,1,1,1,5.357040769119904
2,1,0,0,1,2,0,4.399136618100199
2,0,1,2,1,1,0,6.067707102526225
2,2,1,2,0,1,0,5.350088894301548
2,0,1,1,1,1,2,6.026896000353337
2,0,0,0,2,0,0,2.8276969253075883
1,2,2,2,0,2,1,8.701410568005025
0,1,2,1,1,2,1,7.024687885674494
2,0,1,0,2,1,2,5.623909712778243
1,0,0,1,1,0,2,4.417665649435966
0,2,2,0,0,2,0,4.3606338074283535
0,2,1,2,1,1,0,5.621586704994856
2,0,1,0,0,1,0,4.910858292652051
1,0,2,1,2,1,0,5.237870200694667
0,1,0,2,1,1,1,4.1581184355869665
2,1,0,0,2,2,0,4.64876871032198
2,0,0,1,1,1,0,2.5014068356549624
1,0,0,1,2,0,2,4.199740509440052
0,2,1,0,0,1,2,6.657994231320155
2,1,0,2,2,2,0,6.691625015466387
2,2,0,2,0,2,0,8.151860118368118
0,2,0,0,2,1,1,6.478144367821233
1,1,0,1,1,2,0,4.846047483687413
2,2,1,1,0,1,0,5.097342721904504
1,0,2,0,0,2,0,4.986770268865295
0,1,1,1,1,1,1,5.672949213957734
2,2,2,0,0,0,0,4.05838346942201
1,0,2,1,2,2,1,9.508464405825139
1,0,0,1,1,0,1,4.8256692236184335
2,1,0,2,2,2,0,7.430898057990994
2,2,1,1,0,1,2,7.142743337689124
0,2,1,0,1,0,2,6.079851151205385
2,1,0,2,0,2,2,5.86943544189372
0,0,0,1,1,0,1,3.5943542217833766
0,2,2,2,2,0,0,8.346417718918925
0,1,0,1,0,1,1,5.162461259968523
0,0,0,2,0,2,1,4.086914020218444
0,0,2,1,0,0,1,4.105539483432322
0,0,1,2,1,2,2,5.61290200674089
1,0,1,0,0,1,0,3.1074409951643664
1,0,0,1,2,2,2,6.793049894560741
0,0,1,2,2,2,2,7.690710033689309
1,0,2,1,0,0,1,6.826958253379952
1,1,2,1,0,2,2,6.52195831571316
1,0,1,1,0,0,2,6.757084254518068
2,2,0,2,2,1,1,7.74734016869312
1,1,2,0,2,0,2,5.39609749680372
0,0,0,2,1,2,1,4.712130204092005
1,1,2,0,2,1,0,4.534643970394526
2,1,1,2,1,0,0,5.128523471403233
2,0,2,0,1,1,0,3.2019416262007647
2,1,1,2,0,2,0,5.6892867431498715
0,1,1,1,2,2,1,7.044550231519636
0,0,2,1,0,1,1,5.58987461513767
1,1,2,0,2,1,0,5.242042985215196
0,1,1,2,2,2,1,8.15766961303408
1,1,2,1,0,1,0,7.029485999207021
0,1,0,2,1,0,1,3.820498836840067
2,2,2,0,0,1,0,5.030363653823989
0,0,2,2,1,0,1,5.089470922366494
2,1,2,0,2,1,0,5.294590123353783
0,2,0,2,0,0,2,4.045297661496659
2,2,1,1,0,0,0,3.619028088022213
2,2,0,1,0,0,0,3.6840374104023406
0,1,0,0,0,2,1,5.532090903655821
2,0,2,1,2,0,1,5.802644159267672
0,0,1,1,2,0,1,6.654035614982215
0,1,2,0,2,2,1,6.993773779396706
2,2,2,1,0,0,0,3.634061287184414
1,1,1,0,0,0,1,4.862774193964122
2,2,1,2,0,1,2,8.128245757253548
1,2,2,1,1,0,1,7.31127809176749
0,1,0,0,2,0,0,2.3679172714535017
0,2,2,0,0,0,0,3.525550606192695
1,0,1,0,2,0,1,6.159833835574235
1,2,1,2,0,0,0,6.090516515887958
2,2,0,1,2,1,0,6.150914753025591
2,0,2,1,2,0,0,3.624961854202115
1,2,1,2,0,0,0,5.126956914614328
0,0,0,1,2,2,1,4.354443211537361
0,1,2,2,0,2,0,6.546929115379157
1,1,0,2,1,1,0,6.1671898853491
2,2,2,2,1,2,0,4.337241424048745
2,0,2,2,0,1,0,3.6593561567386903
0,1,0,1,1,1,1,5.936946596923072
1,1,1,1,0,0,1,7.575889507573669
1,2,1,0,1,1,2,6.367857814987288
0,2,2,2,1,1,1,5.983086022703554
2,2,1,1,0,1,0,6.161619315218812
0,1,1,0,2,1,1,7.563006334756353
0,1,0,1,1,1,1,4.6519069051367925
1,2,0,2,1,2,0,7.5744363146453475
1,2,0,2,1,0,2,7.187279671347465
1,1,1,2,1,1,1,6.278170921811565
0,2,1,1,2,0,1,7.124791683355477
0,0,2,2,1,0,1,5.480909283749278
0,1,0,0,1,0,0,2.3734572673386563
0,0,1,2,2,2,1,7.624881409937861
2,0,1,0,1,0,0,2.3531496025664866
1,2,2,2,1,1,1,7.8914714394395515
1,2,2,1,1,2,1,7.564033867514076
2,1,2,0,2,0,1,6.100124702648246
2,2,2,1,1,2,0,7.984653402229176
2,0,1,1,0,2,0,4.146016377929565
2,1,1,2,0,2,1,7.195038807374819
1,2,2,0,2,2,0,5.565280306303243
1,1,1,1,1,2,0,5.8841055719456605
2,1,0,2,0,2,0,4.965512054340525
0,1,1,1,1,2,0,5.993113905013202
0,2,1,2,2,1,0,7.416515679042567
0,2,0,0,2,1,1,3.99952931177734
1,0,2,1,1,2,2,6.62703285414601
1,2,2,0,2,1,0,5.852738957555515
0,0,1,2,1,2,2,6.083260232798492
0,0,1,0,2,2,2,5.249881572830554
2,1,0,2,0,1,0,6.114736791553224
1,2,0,0,0,1,0,3.796892185728502
0,1,2,1,1,1,1,6.385233384288112
1,0,0,2,1,2,2,8.522123788685485
1,2,1,2,0,2,0,8.369200554474958
0,0,1,2,2,1,0,4.717194109287718
0,2,2,1,1,2,1,5.247731568189217
0,2,0,0,1,0,2,3.581015489161195
0,1,2,0,1,0,0,2.7716344603578023
0,0,2,1,0,0,1,3.435913153809578
1,2,1,1,0,0,1,5.530423515118822
0,0,1,0,1,1,1,4.7287833093870155
0,0,1,1,1,0,1,5.265297811061969
1,2,2,0,0,0,1,5.3326425718710215
0,2,1,0,2,1,1,7.908050998544981
0,1,2,2,2,0,2,7.80137634944837
1,0,1,2,1,2,1,9.208726148538313
2,1,1,0,2,1,0,6.006671529643448
0,0,1,0,0,2,2,5.753998274802222
2,2,0,2,0,1,1,6.8239487811100785
0,2,0,0,1,1,0,3.8487576726288406
2,2,0,1,1,0,2,5.442867222864335
0,1,0,0,2,1,1,4.9628705059390095
0,1,1,0,1,2,1,5.22481442293528
0,0,1,2,2,1,0,4.139860997889223
1,2,1,2,2,0,0,5.9435011228699945
1,0,2,1,0,1,2,7.750986290139427
2,2,2,0,0,2,0,4.722275476708695
1,0,0,0,2,2,0,3.6140799822522007
2,0,1,2,1,2,0,5.270950730504655
1,1,1,0,0,1,2,7.075817466660612
2,0,0,0,0,2,1,4.239673007149027
1,1,2,0,0,1,1,6.1344499627699625
0,2,2,0,1,2,1,5.760625654668674
0,0,0,1,2,2,2,6.484866783799276
0,2,2,1,0,0,1,5.938353194390166
0,1,2,2,1,0,0,4.531025188574851
2,0,0,0,0,0,1,1.4081825141402564
1,2,0,1,1,1,1,6.692606905545537
2,0,1,0,2,0,2,3.809417464385638
0,2,1,2,2,2,0,6.854912798361131
1,0,1,1,1,1,2,7.681687219012807
1,2,1,2,0,0,2,6.851858684055049
2,2,1,0,0,2,2,6.415715722718928
2,0,1,0,1,0,0,3.280757350450667
2,1,1,0,0,0,0,4.784228274239413
2,1,1,1,1,0,1,5.945661971826934
2,2,1,1,1,0,0,4.808736879640109
0,2,1,2,1,0,1,4.9951705986582144
0,1,1,0,0,2,1,5.940953134922724
2,0,0,0,0,0,2,4.014983645395633
0,1,2,1,0,0,2,5.537839356973092
0,2,2,0,1,2,1,6.033655191104557
0,1,0,1,0,0,0,1.5741636459099992
2,2,2,0,0,2,0,4.477837992848189
0,2,1,2,2,2,0,7.651159269679351
0,0,0,2,0,2,2,5.52910602168681
2,0,0,2,2,0,0,4.881839356727459
0,0,0,0,1,0,0,1.4602462089615211
1,0,1,0,1,0,1,4.857297131356784
2,2,0,1,0,2,0,4.077013277763469
2,0,0,0,1,0,0,1.2980645309340977
1,1,2,1,0,0,0,3.3368055747150156
2,2,2,0,0,0,0,3.5642401345380725
1,0,2,2,1,2,2,6.234471152798176
0,2,0,1,2,1,1,5.66472970150079
2,0,2,0,0,2,0,3.131604907100721
0,1,2,0,1,1,0,3.143554434834603
1,1,1,2,1,1,1,6.964667541726428
0,2,2,2,1,0,1,5.915237133950979
0,2,0,0,1,2,1,5.106527030331501
2,0,2,2,2,1,0,4.835405717053263
1,2,0,0,1,2,1,7.162280959509121
1,0,0,2,2,1,1,8.575141089259496
1,0,1,2,0,1,2,8.360053833548589
1,2,1,2,2,0,0,9.802365064444588
2,0,0,1,2,2,0,4.184013163433703
2,1,0,2,0,1,0,4.227125915655732
1,0,1,2,2,0,0,5.491547715650222
2,0,0,2,1,0,0,2.5893178683652467
0,0,0,0,0,2,1,4.504418211763492
0,1,1,1,0,2,0,5.129142432106611
1,0,0,0,1,1,0,3.377677440630898
2,1,0,1,0,1,1,8.109693493983164
2,1,1,0,2,0,0,5.72224043126759
0,0,0,1,0,2,2,4.273774266999994
1,2,0,1,0,0,1,5.945518442734508
0,0,0,1,2,2,2,4.998124924710098
2,2,1,1,1,0,2,7.899344686746128
1,2,1,2,1,1,2,8.176208617384436
1,1,2,0,2,1,1,6.988415325381973
1,2,1,2,0,0,1,6.734334320262487
1,0,1,1,2,2,1,6.753202759485703
0,1,0,0,0,1,0,3.8626029786535936
0,1,0,0,0,1,1,4.806901240327323
2,0,2,1,2,1,2,6.074665154254328
1,1,2,2,0,0,1,6.4768149581050505
0,1,1,0,1,1,0,4.690535421255241
2,0,1,2,1,0,0,5.331099426166113
2,1,1,0,2,0,0,5.780915451406383
1,1,0,0,2,2,0,5.496521893678499
2,2,0,0,1,1,1,5.973992121401525
0,0,1,0,1,1,2,7.586040699331372
0,1,2,2,0,0,1,7.01534546596132
1,1,0,2,2,1,0,8.8127159338033
2,1,2,0,0,0,1,7.215774961600014
2,1,1,2,0,0,0,4.7911610647634575
0,0,2,2,1,2,2,7.237358870245924
2,0,1,2,0,1,2,6.43925437529587
1,1,2,1,0,2,2,7.989081104578945
0,2,0,0,2,0,0,4.677105690291396
0,0,0,0,1,1,0,3.1588599894923597
2,1,0,2,0,1,0,4.488272996528061
2,2,1,0,1,0,0,5.378840427787138
0,1,0,1,1,2,1,5.445141945463034
2,1,1,0,1,2,1,6.816609713001808
2,2,1,0,1,1,0,5.29592237151535
2,2,1,1,0,1,0,5.927706911806009
2,1,1,1,2,1,0,6.199622688402497
0,2,1,1,1,2,2,7.093450140738538
2,1,2,0,2,1,1,6.6348626617241795
2,2,2,0,1,1,0,5.409245756785188
1,1,1,2,2,1,0,8.960294236166396
2,0,2,0,1,0,2,4.6067815282575975
1,0,2,2,1,1,0,5.6733994262721765
2,1,2,0,1,2,0,4.470896978849153
2,1,2,2,2,2,1,8.522864350237494
2,0,0,1,2,1,0,4.255087107026263
0,1,2,0,1,0,0,3.558134942303861
0,0,0,0,2,1,1,5.239473298542864
2,1,1,1,2,0,0,4.095342787997126
1,0,2,1,0,2,2,6.362226003703523
2,2,0,1,0,1,0,6.269677891432058
2,1,1,1,1,2,1,7.527139252010356
2,0,1,2,0,2,1,5.452951691463445
2,2,1,0,1,0,1,6.488890253503955
2,1,1,1,2,1,0,5.831417525435858
1,1,0,0,1,2,2,4.896283262495732
1,0,1,0,1,2,0,4.43155971174004
2,2,1,2,2,0,0,5.322197711940455
0,0,0,0,1,2,0,4.146733322454121
1,1,2,1,0,2,0,4.83252391791131
2,1,2,0,1,1,0,4.571663405101644
1,2,2,0,2,2,2,9.832110802268758
0,2,1,0,0,0,1,5.149739333603142
1,1,1,1,0,1,2,6.528470831430476
0,2,2,2,1,0,2,6.557108007489256
0,0,2,0,2,1,0,3.457469214426781
2,1,0,2,0,1,0,5.520251473316992
2,0,1,0,0,0,0,3.149253838389754
2,1,2,1,2,1,0,5.5335636943715745
1,1,2,1,2,1,1,7.746572419182922
0,2,2,2,2,1,1,7.679471198589333
0,2,2,2,0,0,1,6.437643403088689
2,0,1,0,1,2,0,2.9434991508550628
2,2,0,1,0,2,0,5.979081267929803
0,1,2,0,1,0,1,3.2761061299492016
1,1,0,2,1,1,0,3.6668091668359226
1,2,1,2,2,1,2,9.99759563847484
1,0,2,2,0,0,2,6.095651325558533
1,2,0,2,1,2,0,4.915043265835231
1,0,0,2,0,2,1,6.042033774765922
1,1,2,2,0,2,2,7.253186555062659
0,2,2,0,2,1,0,4.431288854931567
1,1,1,1,2,0,2,8.30248218248377
1,1,1,2,1,2,2,8.160648208046734
2,1,1,1,2,0,0,5.419245461570183
0,0,2,2,2,2,1,8.369536800118672
1,1,2,2,0,1,0,4.761089055709045
0,0,2,0,2,0,1,5.846504250160111
1,0,0,0,0,0,1,3.5983269625199115
0,2,0,1,2,1,2,7.281035507431139
0,2,0,0,2,0,1,4.5949727729099585
2,0,0,0,2,0,0,3.8331397163459893
1,0,0,1,0,0,2,2.417549805475357
2,0,1,1,0,0,0,2.4709147350480754
1,0,2,0,2,1,1,6.456836649100211
0,2,2,1,2,1,1,5.88543639686836
0,1,1,2,0,1,1,7.342065540402242
2,2,0,0,1,0,1,3.6717110294821933
1,2,1,2,2,1,0,7.398509373865242
0,1,0,1,0,1,1,4.604640278828874
0,1,2,2,0,0,1,4.498069775811998
0,2,0,1,0,1,1,5.688375452862569
0,0,0,2,1,1,1,4.200656167369675
