a,c,b,d,e,f,g,h
2,1,0,3.598505626723153,5.3894040061022,-1.165061720361623,1.5016103461894759,1.0298023200515778
0,1,1,2.4516051898601887,6.108191749281848,0.5510691890760799,3.151257753343305,-0.13952935532105948
1,1,1,3.904156145104157,6.0316724841378955,0.24490644226075292,3.1045785322779067,1.861518349255955
2,2,0,4.576136316960768,4.29744428367542,-0.36088826023840814,3.638847853482332,1.2630475652045332
1,1,1,3.263683428319698,5.351177653605352,-0.32376092673506207,1.6384325494591947,1.2021742650399707
0,1,2,3.0297748221506375,6.0362272214587644,1.6391590453856075,2.9850140314009006,3.0800561146807333
2,1,0,2.6013728505653937,5.5325398075827605,-1.7487426107077115,0.7064236564989593,1.2039862322351151
1,2,0,3.910849646324607,5.99788368791873,-0.9275544813295202,1.0803383213326927,0.36177747870806964
1,2,2,3.0949260849415796,4.7930381018699455,2.425997430507377,3.54610798240455,0.5853151355144266
0,2,2,2.0763335515601034,6.017996096474029,1.1612219774443977,4.4949973460826484,1.3594500263058913
1,1,1,2.4891117112285883,7.21097705895297,1.071965237561288,4.479098434094546,1.0430412942241007
2,1,1,3.0399419319169954,7.211746784727434,0.7907910799394977,2.631996840582752,1.1992050149955424
2,1,2,2.8515207343728037,7.027819782909656,2.195677440911412,4.043967818063302,3.7372541875511898
0,0,1,4.24515318989582,6.782557759793908,2.0200024921269106,0.9991516535786784,1.1573438943041663
1,1,1,1.0079540651539913,6.115510407998975,-0.3029922001265206,3.253554747597561,0.7228508282154777
0,0,0,2.865388948482275,3.4468322818000625,-1.9126410226012216,1.3866251555714892,0.38887648254362994
0,0,0,3.6421733186575334,4.731916924895968,-1.1309615971321305,2.948719623322578,-0.38394045264626353
0,2,1,3.8510168146425885,6.952215882782771,2.3687677233972497,4.3492410609576275,0.3417813866169044
0,2,2,2.5786682033284345,7.045081767064129,0.777390029882822,4.451787205572689,2.574757296857198
2,0,1,3.045600085746928,5.979489337144631,0.9400582313272761,1.3341610848140169,1.4634566870731789
2,2,0,2.9119284715065006,2.903189598059834,-2.352727861690278,0.8891830826662062,1.3209815891931487
1,1,0,3.059023495444285,5.702593620899792,-0.2417538130027731,0.6879637463477078,1.3722293155603564
2,1,0,3.2043700184768387,3.933190894606926,0.2190930460883368,0.9919372658577517,1.1511039440200141
0,1,2,2.873612654692487,7.8611583486520304,1.7810641718885203,3.8225762221044564,3.3231629503558118
2,2,1,1.9424779446250549,6.621495484350936,0.22631561139067619,1.4810734133313597,2.4755006043356564
0,2,1,2.56632076564151,4.711428134490516,-0.08526221704432135,1.3088945558220026,-1.1915924519241148
2,0,0,2.8869309191021975,5.099808574490431,-0.5616653192065408,2.7280660702621846,-0.5048423343185731
2,1,2,1.7462717930948846,6.4966801402890395,-0.7124849768403185,3.5546418809686764,1.4378553655654334
0,1,2,4.099359831281429,7.176235396553312,1.3628699331759075,3.656377727571581,1.4481548104046482
0,2,1,3.0457317522858074,6.801758077709531,0.18235646625672086,4.148035599943532,2.5831167542609847
1,2,2,3.4182612209420524,9.16362629875041,0.8973477798298297,2.2115878428434295,0.9991424173121489
2,2,0,1.588454255561321,7.463985107279386,-0.7275294153632204,1.7251238413422723,0.06529796804845772
1,0,0,3.9038190201071217,4.290134750780427,0.3999996644297332,0.20973985240142312,-0.9510594336215146
0,2,1,2.351005940816321,5.226798597303988,-0.1320375530614496,1.899144707709561,0.5884006471619038
1,1,1,2.77070343929126,4.822393478352997,-0.8778429704399127,2.6573799369553877,1.070470811920799
2,2,1,5.188523213302885,6.399125139785829,1.5838063002775091,2.695057590006813,2.3596974306869143
2,1,0,3.3190718698421917,3.2378007248085714,-2.1050559790039234,1.38684351193024,-0.9574811997787744
0,2,1,3.8553460419497303,5.944885718766571,2.3854316203216417,2.1341271237730517,-0.5742256892443023
2,0,2,3.69440858303335,6.837289531210846,-0.22648989659894037,4.194242719584578,1.3951332878875335
2,0,1,3.531038336859192,6.030541961631628,0.4833958424759683,2.427428940760769,0.565041795748129
2,1,0,3.4419275954522455,4.502478801090208,-1.5554337809557044,2.2861734630278625,0.7553556822514575
0,0,2,3.705623401977767,5.875443975820199,1.5545416122442373,2.183339251551473,4.2418739428919165
1,2,1,3.709616796283492,4.116194738617574,1.4928670389258751,2.9597833841934262,2.1863951377878292
2,1,1,3.764268955699619,5.54125137997862,0.7768612146625221,3.325002424846882,2.389630580344777
1,1,2,1.5610437338730703,5.974081789548415,1.5742021273459175,3.2055016793887297,1.5343592108081014
0,2,1,3.2496352825322323,5.685409372537253,0.29118291567886917,3.3146403426459257,1.022820368711049
0,2,2,3.77661483569723,5.603163287120353,0.5788574444615895,3.2703416012098314,3.456635116238381
0,0,1,4.010185384006045,6.867317753504843,1.2086469323779576,2.2767482724173425,2.179537440488172
0,1,1,3.757152461208574,5.918014257133863,-0.7565524018876613,1.6113668201696716,1.221533384090133
0,1,1,4.129906903851401,5.932494538692377,1.5949979900197575,2.8067630160872192,2.094651299999668
0,1,2,3.3318540031683184,5.698017644686624,-0.0005010843884294403,3.2973135097986357,-0.1401149803985413
0,1,0,3.3782661974556056,5.977725187451136,-0.3384753478461533,0.7389591760121955,0.6241661766060218
1,0,1,1.9763837849713137,6.421829796569549,1.6475114751499116,4.528708142304497,1.1142309531367907
0,2,1,2.9677472635549487,6.8189914747886995,1.58702179655841,2.0101128189942576,1.856871947499417
0,0,1,2.05695618910683,5.788463350956256,1.141017687415994,2.4071635880303632,1.2328160008426476
1,1,1,5.123638615840549,8.239317513276188,0.6779724653458936,3.7577333799271297,1.7670031028789364
1,1,2,3.9107796501736765,5.7659564583011464,-0.617852801004318,2.0968422741082153,2.0989433133758277
1,2,2,1.206716293909879,5.287047571260267,0.12464582058894491,3.476466187660909,4.417427965638469
1,0,0,4.585490282945318,4.127914177191089,0.4444158685402726,1.7514093474506756,1.5085112537801062
2,2,0,4.862882768754663,2.862185500100223,-0.2433055009569146,2.4318943397005954,-0.8802532832423675
1,1,0,3.7883811606264395,4.970534670789246,-1.623971762429434,1.8299599441977477,0.3886472956308863
2,1,0,3.626059926797795,2.158111684948311,-1.8582633948587894,2.0747106420900043,0.37988080886984144
2,2,0,4.339222927200854,3.8946571678981656,0.4375229217497576,0.5254449532060779,-0.34428302188205195
1,2,1,2.5576979184478104,4.985505059751975,0.8524539885841902,4.0241405658431315,0.907262241868166
1,0,0,2.6785563768627094,5.893789272564012,-0.12474252183326417,2.167533693625799,-0.07663155951253253
0,2,1,0.4852424197901217,6.823132787920489,1.0455402803979548,3.060209597044781,0.6200135522083492
2,0,0,4.096583154190253,3.9284772273336235,-2.2083998929533477,1.3352133463521891,1.133525091833342
1,0,1,3.653849680385769,5.456093717208283,2.501882489154938,4.728869681749166,0.5591835806126043
0,2,1,1.4441669603475984,4.955208958532073,1.409267262552258,3.354723117832754,1.1951215273556905
1,1,0,3.0468291689438862,5.154237649442031,-0.24480664824398357,1.0593751529336355,1.6289886401423785
1,1,1,4.397829648362546,5.554709148381961,0.9936113164367592,2.9440642880723904,-0.5991408620066598
2,0,2,1.9662864180784296,7.981626978082208,1.6959949898982554,1.6182651160522383,2.47098942047586
2,0,1,2.8588960331901867,4.920747951776584,-0.17087389309866596,2.2578174744730517,2.4317574048041
1,0,1,4.161492105426038,7.537298924725013,1.095763725327561,2.399285331999881,1.0088465062650587
2,2,0,3.985509106362508,5.259788104295799,0.0684443055946129,0.6209253359999549,-0.45510638884537746
2,1,0,4.971707593377797,5.0840892223200465,-1.1236025096293596,1.3686839328740652,-0.8171138840342331
1,2,0,5.062953572189574,3.950546270902672,-0.7634772501790354,2.7781961329386533,1.0449313045232986
1,2,2,2.5677713556554416,8.105232151696558,0.9706279451154113,3.4851425887721543,3.2053014724424087
0,0,0,2.6771220132811724,4.816496691993232,0.7676235608039048,0.22420170149112462,1.7888498846734588
1,1,0,2.4290880436132607,4.801180020349177,1.9463178589103234,2.680596546193072,0.31028622146919826
2,1,2,4.418784586779691,5.791644340452087,1.3116390317657949,3.8318396444262435,-0.2703975285752773
0,1,0,4.31982878901553,3.437804033912551,-1.6231779820879617,2.3769689955892015,0.04787487105952115
2,0,0,3.009348597254415,3.8940601161677137,-2.0156919215134717,1.357674321807266,0.7862707705890136
0,0,0,4.723680478756702,4.822698303236714,-1.1667508502068555,2.5669431432122987,1.353314223624267
0,0,1,2.8238712424573396,6.194711573420854,1.165597624117992,2.3896603771711793,0.8245812519201425
2,1,1,3.1836456201724124,5.971774855107377,-0.42850372896526556,1.2817781880286638,2.0667850867126187
2,2,1,4.4301407293180475,5.990358396056677,1.35145572571939,1.7143321870731727,3.2053284606054886
2,2,0,2.0463747974779185,4.292023686675708,-1.4053652126818323,-0.2762486774845516,-0.18394879161393252
0,0,1,3.9810936671831683,4.835203917101628,0.22393085877966484,2.138818774916844,1.525740176027191
1,2,1,3.155411674868956,5.690639315403739,1.579701619751106,2.5280756938034425,0.8089991414605653
0,2,1,3.3774260847888984,8.305784032115174,1.4463635448920924,2.645083736853622,2.151742517262594
1,0,0,2.0220695835695013,3.05722138810669,-0.370590463104131,2.1864182196329605,0.014970545691625592
2,2,2,1.979016827270223,5.709180377617307,2.2904771390212155,4.35084297130445,2.433277709991044
1,2,1,4.904177493695354,5.727818987422685,-0.4309379718345858,3.3884548173148437,1.1015531311696696
1,0,2,3.8530754960147173,6.865580191902479,0.7375850812002442,2.7480098454550443,2.8389325640027643
1,2,2,2.4981383142028477,6.02648047431712,1.5293159330959236,3.590448943742717,1.1111779213786797
1,0,1,4.176724435957845,8.139676939413931,1.1014848144110434,2.9183216248122537,0.6025803771488646
1,0,2,3.359502847201882,7.990919018824352,0.4842542252734665,3.0881344373959427,2.7798904827537423
0,1,2,3.1152820563549293,6.742914730128705,1.153855311332663,3.7269975010837992,2.328078756244988
2,0,2,0.9990229352584996,6.1333950169409,1.7802211561585306,4.570658057355212,4.134353241129695
2,1,1,4.927380201181596,5.422693340078672,1.4649891503230466,3.874434491323237,0.7333989121405576
2,1,0,2.8401866617154825,3.95087401505896,0.18765248450901284,0.44001521918960285,0.221930376574402
1,1,2,4.65999971505957,7.286098361446334,-0.1957841159769258,4.292530070508444,1.8133673913947674
2,2,2,2.361003755927877,8.146003830959867,1.666191616850871,3.56496098321977,1.225441173901577
0,2,1,3.895155598050461,5.700349671796015,-0.005202659113768937,3.9270074927814083,1.0523646718623014
1,2,2,1.9358254940160837,7.458555280142615,2.1146251749978573,4.411884071040042,0.7497283689839358
1,0,0,2.806820138284832,5.18161682990983,-1.9135173236526528,-0.027241993486766702,2.2559402787087732
1,2,0,1.2703892732487816,4.427831470160994,2.5317624151106344,4.894046402244181,-2.3196200248549568
0,1,1,3.1873595981766467,5.233986461242804,0.19414886505725537,1.6948866199505395,0.7476365962063247
1,0,1,2.1032374028948126,7.431928587831873,2.0034484176760836,2.6266412672822264,1.9460746504575919
2,0,0,3.6302565020004627,3.98591411501795,1.5638945356566682,1.9784978536410824,1.0361553100763836
1,2,0,1.8567908967910167,4.40773496505023,-0.2844920306982435,1.0702992547912251,2.473627220422718
0,0,2,3.3651762131777634,6.239459621662451,1.0722343335873403,1.4365263858257473,2.309234035684606
1,2,0,2.876446018629645,6.5383209067198225,-1.5251791944441757,1.306923557988733,0.1129726923899983
0,1,2,3.988750532419963,8.402150658568264,2.0805075107400395,2.836705261236749,2.672223309034861
0,0,1,2.690880481266049,5.282790469887274,0.6597325068654353,2.0881719868889324,1.2450780143403328
1,1,0,5.067393664974669,5.407574103061686,-1.2576117245422473,1.328043165768353,1.6823159425473455
2,0,0,3.805302629941512,2.631830458014188,-0.474037886566495,2.563102110260895,0.3432278364481061
1,2,2,2.0534548106408033,5.007492526699945,1.1915884001446169,2.097442889948818,2.1058608315313196
2,0,0,2.5592829680676603,5.510148263232334,-0.10296839770601984,0.45302024420392806,0.8717913690484949
1,0,1,4.121533581609993,6.331710358719937,1.9526349648383925,2.0753538167417878,-0.04213465694507956
2,0,0,3.7896350179115146,4.901656697391026,-0.9136052427444181,3.0327284560195684,2.5248910853573587
1,2,2,3.4194522413058968,6.602631024437747,0.26125492538369655,2.8168839888182684,1.4560986626143126
0,2,0,4.001171918015963,2.9497866789131835,-0.974512933619039,2.153460462444488,0.16019448857924795
0,1,1,5.355806783974208,7.003798542094973,0.31452191610238467,2.6172754441426718,2.214414573322606
1,2,1,2.736104633582171,4.959176476998218,0.230517213333991,1.3958737569988924,1.464685291493771
2,0,2,1.2073048985633357,6.66870215281341,-1.3988790339335955,1.9609289954275835,1.3296455226958122
0,1,1,3.4537448042229144,7.173604995497167,1.9564384545675118,2.4693032427611037,1.2273096682808682
1,0,0,3.7165967102776936,4.827555484080825,-1.3606830431645256,3.0764252123416647,0.30863054529863404
1,2,0,3.621047200488554,4.564377669192312,-0.857530108554535,-0.27153937518322335,0.3434007394325035
0,2,1,3.341658696954672,4.29228921710797,1.4107469767487657,2.7187279507474376,0.20993619150196086
0,2,1,4.397170186027292,6.525089118073822,1.2057781204429512,2.969801925611654,2.3421201606960134
1,0,0,3.013352707766307,5.339281971320933,-0.5627466839686753,3.3901389841750182,0.27469078763794547
1,0,0,3.133190019261336,5.512383732712678,-0.17628110442093503,0.811680014611587,0.4990241346947484
2,2,2,2.4320087728786177,6.678796539902901,-0.3556848672746924,4.1750098545434255,1.6113831234824412
0,1,2,2.938665312919239,6.324849353385564,2.7707171282818797,4.189150033018976,2.3681563056751305
0,1,1,2.3558787475704754,7.968173389664895,1.2052990728850725,3.0072810309654163,1.4217835022993162
0,2,2,3.57853810250233,7.11514568194483,1.5598166617994118,2.643727598433021,1.878122021392657
0,1,2,2.627476080701601,7.218797368366192,0.8051146675060517,3.9762778686615095,0.29534394221590055
0,2,1,4.54368701386428,5.610231223337039,0.5518129763704042,5.268378375220172,2.289196059286968
0,2,0,3.210313474857439,7.291904677742178,-0.014311040809484865,-0.7464064400171506,0.8417110090941067
1,0,1,2.896769528569435,6.656976478605318,0.17365084072837533,2.2892614085090446,0.29463125847953
2,0,0,2.2797032502345607,4.095413327741403,-0.4140009349947845,1.396790173103985,1.9890750834862203
1,2,1,3.355405923758502,6.077009209035968,0.9061688681581139,3.480309249527693,-0.13546458277302964
1,1,1,2.3928696204309974,7.078432326345052,-0.6150649477311991,3.114006651996263,0.13257845155039472
0,2,1,1.1720873090833912,6.597945584945555,1.456388921853534,2.1038456690896994,1.1663954893027126
1,1,0,3.983376870254097,4.420394974393431,-0.9081731759889542,0.9109615024323604,1.6868686334505634
0,0,1,5.286090858761052,6.205799345788011,0.6048520516016042,4.0251998748024755,2.6997719666129516
1,2,0,6.399210861229503,4.813752562990502,-2.225354262007704,0.9590833338258593,0.6199585894113746
1,2,1,3.3895252099944417,6.879096268443515,1.786340736293418,2.9493272256966825,1.7485141779624258
0,2,1,3.5336115914342847,6.13372899787094,3.5351030148395317,1.7437815470508493,2.002702117680719
1,1,0,2.211990723152134,4.773898209332511,-0.03367122782958343,2.819832329754388,-0.16399509723467898
0,1,1,3.64980844475842,5.5985917728769,0.1723100237083518,2.4041339642365034,-0.04875324341471421
0,0,0,3.835371008995332,5.514861892474043,1.8838610379818732,0.6101816177924707,1.2453771478606486
2,0,2,3.119426134972946,4.187804471936485,1.7196996383469023,3.233848184634358,0.6216459056499426
0,2,1,3.210901871429063,7.319634468781288,3.3471404706102703,2.552665305407783,1.8879092288614776
2,0,0,3.485041843999827,5.547482704385525,-0.09545480691384328,0.4732064788339654,-0.6540169138360592
2,2,0,5.025300156645439,3.8448753405204985,0.5480295776172526,0.9300228236657437,-0.13553161285305126
1,0,2,3.6603501983399553,5.881020685648018,2.088026144366574,4.948221368502006,1.3161102546587644
1,2,1,2.9123096690431565,5.04969027847751,0.06928127150581809,2.3247554272396993,0.6978932069127234
0,0,0,3.107767521297079,5.31092438089354,-0.8374297541061746,1.0705446621762515,0.7891586845772386
2,1,0,3.711177949299462,4.668459980581792,1.8310246715580702,1.1942792263378008,1.3306810899257775
2,0,0,3.6365574733278607,4.076908198414825,-1.1275772412110292,1.3980820178252285,0.7397565611626524
0,1,0,3.262694569744976,5.320329178232257,-2.1595968383264044,1.790212497858526,2.8226589908933315
0,2,1,3.965262754047464,8.0437183185363,0.3633505013065546,2.020096001240808,1.3973446437580777
1,1,0,3.6848268597303755,6.025159945488326,-0.8043406049179216,0.9183796626418405,-0.9335666860516032
2,2,1,2.9378243077370065,6.466802029585892,2.6867830329489606,3.020990939599076,0.590504153471273
0,2,2,3.7311577682137393,7.5812222892191325,-0.2960465804448529,3.3150943945856843,1.544746690148168
2,0,0,2.857714618597924,4.068230256997687,-0.3224088830764078,-0.8151755584740434,1.9840182847395227
2,2,0,5.063611392253096,4.673295299157876,-0.7780962929879094,0.11561779192311161,1.5424766135830534
2,2,0,3.2150553101508645,5.391274730121576,-0.6774774870935875,1.8345994213705403,-0.06931732462319762
0,2,1,4.677444102447704,7.0414605620906245,1.3564988998393024,1.4400027846772627,0.19650409160743476
2,1,0,3.3183256163127077,5.256343034340731,0.7154824164976936,1.9985151816075626,0.31503400650215363
0,1,1,1.9964834024463112,7.433674066448752,1.4790085942174358,0.3290554003664874,2.1771912237199036
1,2,2,3.468096185651221,6.574680139889711,0.0008758506940986788,3.484705116829492,0.9301300431857648
1,1,2,2.717880851113408,7.769264568425378,0.20668314199576376,2.8414577891142327,1.277589826244547
2,1,0,2.4325353677665777,4.252599423599575,-0.9413823123659498,3.117569449875411,1.1695652061255426
0,1,0,2.663466888842849,4.774072082873505,-0.7064457584105395,-0.19938990546456892,-0.6217583518832779
2,2,2,3.068938178432585,6.108049020146491,2.475290347036702,3.542528711186043,1.4489291035510217
1,1,1,2.172296595105606,6.859199516029044,0.21448629488103632,3.073968626493763,0.3047088073091282
1,0,0,2.828025541689742,5.241028664763655,0.3630875180453551,1.849935584980567,2.665629830062504
2,2,0,3.1469878467585324,4.116438875049352,-0.5499053910867127,1.0139144297689344,0.9603687026715378
1,2,1,3.7848918252990176,4.879117289736024,0.9501159260318,2.825526407329506,1.3868744423008106
0,0,1,4.911113621371951,7.9572882431483585,0.9516655388288842,2.502119517861516,3.81552054118567
2,2,0,4.0670351272264575,6.486132374669509,-1.3317611742628097,3.41697536811318,-0.41156539112182955
0,0,1,3.4617827330199527,5.571765925554947,-0.8246443839553874,3.0456028600306166,0.9900193287465775
2,1,0,4.280104424764012,4.065736237751931,-0.12767443993969502,-0.4010361672928455,0.6626912004155403
2,0,0,3.2287295749965543,4.867534180053634,-0.6532309602582141,2.414657690700203,0.35014593789887566
1,2,2,2.5736484188180704,5.999551190205627,1.8685847966637015,1.2070829572608188,1.758279051109178
0,1,1,5.67807716545455,5.656688015576203,0.299318286927671,3.1719178205173906,-0.3151106613742749
2,2,0,5.5029548077317525,3.574815419467682,-0.845156867242898,0.4127694033123406,0.54517162772339
2,1,0,2.737841194034406,6.1167631574639625,-0.4344674191699493,0.5731476400766452,-1.0932469698554668
1,1,0,4.183554694905567,4.304518751145182,-1.318497602410385,1.2558870678828358,-0.2031243937909587
0,2,1,4.161418684563109,7.467798384124721,1.3018543735676227,3.539168615147027,0.7079690814518202
0,0,2,2.6003031871342035,6.673748153486143,2.3178512695406788,2.564750372702785,2.720778030894841
1,1,2,3.455230693247832,5.636520220066696,0.7415368886142129,4.518649132206107,1.0808007332196932
1,1,1,2.6771834214294037,7.4015768380393485,0.5464809993521716,2.79111970741366,1.7790942673330288
2,0,0,2.5255272538738276,4.876980234023887,-1.7787099677768716,0.39887686405120903,-0.7293900879214963
0,1,1,4.1977804820547195,6.96053460568699,1.3410279555047282,3.198756966766024,2.7490049253703193
1,0,2,4.153142517583916,6.862258218485461,1.0842280419302668,2.482577949445101,1.8736163664254448
1,2,1,3.7632799504737404,6.1187856868834105,-0.9408493581651398,6.018695805276792,2.6409996127698268
2,2,0,4.429922605132798,5.167728369618039,-0.14799704606236852,1.7123334011283282,0.9209882249395529
1,0,0,4.550734307594464,3.3839566684268516,-0.09662375747327501,1.3741966789278155,-0.4610326867032555
2,1,1,4.194424332710498,7.7854397606867245,1.1667965658210449,3.8074232938804373,2.939155903420059
0,2,1,4.542710936866609,5.762395264040343,1.494546742483236,5.771451135684593,1.5405619831979205
0,0,1,3.780093771819998,5.842720533235041,1.48476996707516,3.86945383404679,1.4876317870529703
0,1,1,2.7649766108090863,5.864918136709474,-0.6620826087252565,2.9351373552347297,0.7048104665151462
0,2,0,3.333345883600247,3.7608551086689874,-0.41374616377499435,2.0162891917182106,0.8776005842711286
2,2,1,3.098334695525084,7.604128022218153,0.886267711806022,4.702362198473448,1.1533342082216858
0,0,0,3.0068849276973086,5.560719121669655,0.29007554947223135,2.635984178381769,0.446711584961445
2,1,2,4.101884335802607,4.751855953129254,3.239514104957807,3.725603654123557,0.7598183696981338
0,0,1,3.3027385360212826,6.5104029358925555,0.23019340087965984,2.0765208879315304,0.3025114809843432
0,2,2,3.1059730296093067,7.700253280944279,1.3917831121799693,1.7936639500153257,1.0519855554821134
0,0,1,4.5348281153255225,5.586722827676952,1.119637462275716,2.699185782591546,0.9750687459304281
2,2,0,4.351854774042463,6.297357551897802,-1.3834251560876358,1.5074545660678615,1.2125981504252508
1,2,1,3.378882714898964,5.993693284919233,1.8179830687762375,2.952017370271156,0.40458313262664336
2,0,0,4.7095006808029165,4.332435635407875,0.5904719911385654,1.2029761269602333,3.0884832294279523
0,1,0,4.710840651403167,4.630263796811496,1.4250128017358519,0.4775273963189145,1.0337013936085135
2,0,0,1.9639155113734834,5.156408502207068,-0.20361697988324534,0.34107543440945753,1.7082226687959572
1,1,1,2.1652269471984953,5.5112535613494025,0.6690877220971567,1.4160249230047188,1.233923267337642
1,1,0,2.1682363506554267,4.96470668602053,0.9581708074791095,1.997396557193623,0.9284669392929856
0,2,1,3.6683452442171514,5.242805852268183,2.221891425400581,3.1094826276671848,2.3806986541929867
0,2,0,2.42517190353896,4.905514805335595,-0.14806922918134258,-0.05889527961014229,0.7164488439482279
0,1,1,4.326116445290174,5.818839062274974,2.0570350194501943,1.7037579084727363,2.438003815128778
2,1,2,3.2205748627129753,5.704473547091424,2.2091838566249686,2.827389011623663,1.395974524719513
0,0,1,2.168169041674593,4.745884765599411,-0.35463281864800433,1.786673341137882,0.7455882041824419
2,2,0,4.838757772410506,3.1511932907300277,-0.5234229592008153,1.1566568262925006,-0.7018522121799116
0,1,1,4.839695663258728,6.423247138189668,0.9557755047250354,3.3064407177999606,1.0991691278934985
2,2,0,2.89131956401517,4.104256537567686,-0.36312667931061504,0.6529980165274578,1.0728796669176042
2,2,2,0.9721977819085361,5.896826249363235,0.16992118665974898,2.455728317820797,2.8937725413911664
0,0,0,4.1522728719144935,5.381601313120971,-0.079677170223871,0.29209712480999106,0.8461695846287403
1,0,1,1.587077058270016,5.703582807776778,0.4570654114151268,-0.3959966189625419,1.733301893216506
1,2,2,4.486341920325778,5.662507029145337,2.032367866963343,3.478964699913081,0.44575746544495054
1,1,0,3.4016158727356167,2.959521308265819,-2.0856033746002556,1.5149270785662263,1.398865922635439
2,0,0,1.9316644344177547,6.239590373650935,-0.976884023033278,-0.2856348251446328,1.6766103486291923
1,1,2,0.8028494495842304,7.746142502118831,0.44507662401620085,3.5576831889092158,1.7271892033524914
0,1,1,3.037122983687641,6.588032280415209,0.7332340639252035,2.458763802209544,2.0992602786613195
1,0,1,3.173642204558975,6.323997407267279,2.0880570893117922,2.9176939973167726,-0.30581138530342367
1,2,1,3.693806059109668,7.506205287577542,1.0839186408209012,3.059042812183863,-0.276650625345205
2,0,1,3.1350712153541886,4.171598521630229,0.7286495911221836,3.904010979961225,2.2301198220863827
2,0,0,3.224530405885775,2.674971703320122,-2.2040996256474057,1.7983526510140362,-0.08284345485211664
0,1,1,4.040058505172738,6.417560750340778,2.5455345793804858,2.8156396542258273,1.231227071916297
1,1,2,4.6074953351327474,7.10532326196706,2.8536689896278924,2.255213061360983,1.6410524081181628
1,0,1,3.6342532409670225,6.0128905352292,-1.0137302008755307,4.600534658000775,0.6404051494971483
0,0,1,2.968051460692295,6.9693615619925735,0.6067391685202863,4.742098177743275,0.5265511129662389
2,2,1,3.971999339055344,6.509395173459765,-1.3240727014314504,2.7528561317212223,2.1705762400673096
0,0,1,3.422716500900154,6.904767705854793,-1.0660710322715399,2.201345324549535,-2.121548010494971
2,2,2,2.562582076103478,6.673875194142012,1.984044411099394,1.8598259625272247,2.8553764953724365
2,2,2,3.4739474042600973,7.932342342866518,-0.11127604312968731,4.05026972677181,2.733306877339304
