d,e,f,g,h,a,c,b
0,2,1,1,0,2,-2.4128382208836374,-1.7153285969738954
2,2,0,1,2,0,0.41125294204827223,-4.765744680366588
1,1,2,1,0,2,-2.999845373871436,-1.9218968061312065
1,0,1,2,2,1,2.8772505073458863,-0.6773816533735194
2,1,0,2,1,0,0.7989154787631111,-2.9174954241218374
2,0,0,0,1,0,0.1699632947770544,-2.5408696539710127
1,2,2,2,1,1,0.13933577121137675,-2.8475642921550732
2,0,0,0,1,0,-1.5850294543083743,-4.440041005750364
0,0,0,1,2,1,0.38541438557367513,-1.0633985504729662
1,1,0,2,0,2,0.26319944726975064,-0.20456675064199548
0,2,2,0,1,1,-4.369085478888461,-4.591099197545141
1,1,1,2,1,1,1.1372990673581123,-1.6074027729959104
0,1,1,0,0,2,-4.7094057182824205,-3.9019807278540997
0,0,2,0,1,2,-3.7742163388718524,-1.5288794428550119
2,1,0,1,2,1,-0.9101335298517803,-3.1305477660210927
1,1,1,2,1,2,-0.8734794095040839,-0.8375250489904393
2,2,0,0,2,2,-0.9157924814655419,-0.4287583330121567
2,1,2,1,1,0,-1.6534064527060728,-4.5834426929248595
1,1,0,1,2,0,1.3845764170575516,-3.943514373682228
1,1,2,1,0,2,-3.8752363117526345,-2.557476127437484
1,0,1,1,0,1,0.21982262044101564,-1.3583122035865534
0,2,0,0,0,1,-1.2689174007833848,-1.5164260298095773
1,0,1,2,2,0,1.3393926037003703,-2.41462338347367
2,2,2,0,1,1,-4.572852222136706,-5.064900440028782
2,1,1,1,2,0,-0.1529996434705392,-2.8648558549532304
0,2,0,2,0,1,-0.3773645005442241,-2.3191989977416365
1,1,1,1,2,1,0.8106235475398318,-0.16898036904560798
0,0,1,0,0,0,-2.7059604325469993,-4.779537019955279
2,2,2,0,2,2,-2.2400661582707153,-1.5763676606770127
0,2,2,2,0,1,-2.7797719507535996,-3.76597071145791
2,2,2,1,2,0,-2.196357053265112,-5.8128146148291275
2,1,2,1,0,2,-3.2049298820038397,-1.097187895937589
2,0,0,2,0,2,1.3496857385188217,0.22768970009617873
1,2,0,1,2,2,-0.7689470318695631,-0.27123937454454694
1,1,1,0,1,1,-2.300259334555401,-2.9980559351196163
2,0,1,1,1,0,-0.6987487018643747,-2.0692299266952574
2,0,1,0,2,0,1.254325408603782,-1.838979566799711
2,1,1,1,0,1,-1.7984140142572518,-3.203338025969441
1,2,1,1,1,2,-2.0582334445471737,-1.8769659432317658
1,0,0,2,0,1,0.29781483870487596,-0.8165674118730943
0,1,2,0,0,0,-3.536328109183198,-5.73346206017561
2,1,1,2,2,1,0.404293378927027,-1.907940718123991
2,0,1,2,2,2,2.089185788827658,2.0061242374488186
1,2,0,0,1,0,-2.34095491443544,-6.686442853817912
0,1,0,0,1,2,-0.43765694556475254,-2.4105591807479803
0,0,1,1,1,1,0.9180033853265912,-1.8793469364880524
0,2,2,0,1,0,-3.0799658039159765,-4.497899552582234
1,2,0,0,1,2,-3.346185372072437,-2.955523593036472
2,2,0,2,1,0,-0.3439424547478516,-4.658819869219069
2,0,0,0,1,2,-1.440770942133321,-1.9443248083333042
0,1,0,1,0,0,-0.5203297475515062,-4.10168628496021
2,0,1,0,2,1,0.7877129832740704,0.22675978487606452
0,0,1,2,1,2,-1.6173655290684836,-1.5635572002829892
2,1,2,0,1,1,-3.551386641187426,-4.766680343619341
1,2,1,0,2,1,-0.08120964154303323,-1.3218117166966195
0,0,0,2,0,0,0.07655335751984593,-2.7679651855968
2,0,2,2,1,0,0.31731060257599303,-4.2083141879721255
2,2,2,0,1,0,-4.971192189335421,-5.297781025294212
0,1,0,0,1,1,-3.34195822956808,-2.9719556267249008
2,2,0,1,0,0,-2.992556036347297,-4.512055226546821
2,0,0,2,1,2,-0.7722567689785564,-0.7459516246783233
2,2,2,2,0,2,-1.1092371456877956,-2.196979814048907
1,1,0,0,1,0,-2.448145704786435,-4.652380418503999
2,1,0,0,2,0,-0.05459069898170954,-2.90079918075456
1,1,0,2,1,2,0.9082288143568372,1.0237231302975855
0,1,2,2,1,0,0.34174022804781756,-1.600329958551641
1,0,1,0,2,0,-0.3111806289531994,-2.0154807457109123
1,2,0,2,0,0,-1.118758575729669,-2.9510306197300356
0,0,2,1,1,1,-2.487442949126641,-3.3724606144998504
2,1,0,1,1,0,1.0742460943748968,-0.24022910433068612
0,0,0,0,0,2,-2.9060820009313155,-1.116223860837957
1,2,0,0,0,1,-5.449252476683777,-4.696398569024067
0,0,2,1,1,1,-1.2253092123620544,-1.9112408225333433
2,2,2,2,0,1,-3.942628648749749,-3.8607693013728026
0,1,2,0,2,0,-1.346298606391486,-2.657290847951459
0,0,0,0,0,0,-2.887038224285109,-5.872323398235748
0,2,2,1,2,1,-0.5612719793456653,-0.2892184499799053
2,0,2,0,2,0,-0.7375589532405346,-3.8515868116924854
0,2,0,0,1,1,-0.7731913688017924,-1.3487410573450729
2,1,0,2,2,2,1.4207867085311896,-1.7961795283197382
1,1,2,0,1,0,-4.382145755691646,-4.883120484191338
0,1,0,1,0,1,-1.457959050981177,-3.1278015179784213
1,0,0,2,2,1,3.351036026872107,0.05747798417041397
2,0,2,2,1,1,-0.534803351102426,-0.6793893828755664
1,0,2,0,2,0,-1.2939856556285647,-2.9367136658521296
0,0,1,2,1,1,1.4849313045232988,-0.6272533123586685
0,2,2,2,1,0,-2.7606496982694178,-3.9441360998993624
2,1,0,1,0,0,-0.1098938775831293,-3.462966748512377
0,1,0,1,2,1,-0.10090721419995607,-1.7623235449761476
0,1,1,1,1,1,-1.222496792078033,-2.4690651694361843
1,0,2,0,1,0,-1.8417192992698217,-5.299952315781118
1,0,2,2,2,0,2.1704144983406115,-2.954550695057671
2,2,0,2,2,0,1.4453159514734917,-2.43743994116501
0,1,1,1,0,2,-2.23112351745637,-1.878298467520788
2,1,2,0,1,0,-4.173327126724686,-4.2990052243155406
2,2,0,1,0,2,-2.2565428351063024,-2.1568694733428004
2,0,2,2,1,0,2.3174500006531473,-0.6576146232303648
1,2,1,0,1,2,-3.1708961400821387,-2.0053727789069797
2,2,1,0,0,0,-1.729678019055401,-4.754005861971074
0,2,1,0,0,1,-4.776264890142195,-2.6724880054957163
0,2,2,1,1,1,-2.2759955238320897,-3.2324278760761898
2,2,2,1,0,1,-3.445032712848211,-4.223117051742831
1,2,2,2,0,0,-1.4928055819669384,-5.298562131969102
0,2,1,2,2,1,1.0661378272397866,0.6744545854514459
2,2,2,1,2,2,-2.989953490014445,-0.6744507719980048
0,0,1,1,0,1,-0.6774018495747491,-2.298802927854434
1,1,1,0,1,2,-2.97412105506294,-2.0177530829688797
1,0,1,1,0,2,0.11526121418528734,1.2460164730550498
0,2,0,1,2,1,3.288160913916495,1.4448996936632272
0,1,2,1,1,0,-1.9149294282482718,-3.8738281982373217
0,1,2,2,0,1,-0.12604394644998762,-1.24821408205635
0,0,1,1,2,0,-0.3615194659187211,-3.361928383118545
1,0,1,2,2,1,0.9926072739256079,-0.00519133702896335
1,0,1,0,1,0,-1.588821551335371,-3.070437659536859
2,2,0,2,1,2,-0.3957567190475304,0.5687522598855581
0,0,0,0,1,0,-2.5119512695466004,-4.274480291117125
1,0,0,0,2,1,0.9258215041883723,-1.4552062520453815
0,0,0,0,2,2,-0.736993904658718,-1.8816817358000981
1,1,0,0,1,1,-2.7643896530507153,-3.1496365326342572
0,2,1,1,1,1,-1.5520666511653045,-3.0980999518114642
1,1,1,1,0,0,-1.567160867648392,-3.107465176322197
0,1,0,0,2,1,-0.26627774494198153,-1.5966166495797456
1,0,2,1,0,2,-1.9676818194416448,-1.2891834590488538
2,2,0,1,1,0,-3.3305289471243125,-4.537820159015375
2,2,2,0,0,0,-3.384569726821405,-3.8106723249786585
0,1,1,0,1,1,-2.1867534836553384,-2.2995234186148608
2,2,2,1,2,0,-2.8214023780529978,-5.405817198957713
0,2,2,1,1,2,-4.387278725367363,-3.0401682024960324
1,0,2,1,1,1,-1.687529040955416,-3.947357059665987
0,2,1,1,2,1,-0.30240510916832314,-2.0481914162582866
1,1,0,2,2,2,1.9456744536579995,2.348860350940684
1,1,1,1,1,1,-0.9046443177485424,-3.1631341710482364
0,0,2,2,0,0,0.9497539194462958,-3.3228387032924815
0,0,0,2,2,1,2.482855262769858,-0.10583983954465023
2,0,0,2,2,2,2.76872226031902,0.567510310952576
2,2,0,0,0,0,-4.7297953982960514,-4.7844877917695765
2,0,1,0,2,0,-0.6469460743245595,-3.615948600916347
0,0,2,1,1,2,0.03828440310265879,-0.9629667705502112
1,2,1,2,2,2,-0.9317287414486988,-1.7643920978721641
1,2,1,0,0,2,-4.272713946674899,-2.076041927614323
1,0,1,2,1,0,1.0497565611626527,-2.707730558160268
0,1,1,2,1,2,1.0554598748704038,-1.199854822196287
0,1,1,2,1,1,0.6830359747304007,-2.539717615797483
0,2,1,2,0,1,1.0119301452416747,-1.3674249025569563
2,0,0,2,0,1,-0.224313237761242,-1.1543743968267477
2,2,0,0,0,2,-4.475628732496739,-2.1753774616461996
0,2,1,1,0,1,-3.2619930023542607,-1.748435311021427
2,2,2,1,1,2,-3.8082639842752135,-1.2075465315896086
1,0,2,2,1,2,-0.5969098727650647,-0.4163820599168476
1,2,2,0,0,0,-5.245400163975233,-4.572447019995551
0,0,0,2,2,2,3.332728500899763,2.383289482614427
0,0,2,0,2,1,-1.4158341683198241,-3.180319860566834
1,1,2,1,1,1,-1.9132884150385547,-2.835034113553258
0,1,2,2,1,0,0.463377098480805,-1.5981358743330634
0,0,2,2,1,1,-0.6658825880279254,-1.3638693416247472
1,1,2,2,0,2,-2.554753987368099,-2.0079671745662737
0,0,2,0,0,1,-2.6391058414578765,-3.644692586785842
1,0,1,0,2,1,0.7559973646782838,-0.4414320142205198
1,2,1,2,0,1,-0.6915320953770004,-2.157166449845508
2,0,2,1,0,0,-4.118757769123919,-4.5846365207733815
0,1,2,2,0,1,0.5444513948094576,-1.0924792059549748
2,2,0,0,0,0,-4.149427019775398,-5.279016294848429
2,0,2,0,1,1,-2.554976684684666,-2.80070739345288
1,0,1,1,2,0,0.935116727038403,-2.174029993643178
2,1,0,0,0,0,-4.705698690427103,-5.86385359868136
1,2,1,0,2,0,-0.4339836730500226,-4.0590251758428355
1,0,2,2,0,1,-0.9850279663902959,-3.564638449528
2,2,1,1,0,2,-3.17912503371633,-2.5809645784079795
0,0,2,0,1,1,-2.2054707628368018,-3.049134090844466
1,0,2,0,0,2,-1.9078848520053866,-0.8695276665794709
1,0,1,0,0,2,-3.099805511420752,-2.8022313051012544
1,1,2,0,2,1,-3.4858569827326713,-4.709474052827326
2,1,0,2,0,2,-1.3735804969268108,-0.9522411188233402
1,0,0,2,0,2,0.4625636533544108,0.8478290728149602
0,1,1,1,1,1,-0.22096285501496404,-3.0834119202114127
2,2,0,1,1,1,-2.42301538193263,-2.5112865654418925
0,2,1,2,2,2,0.3033771949381424,-2.1262169678064513
1,2,2,1,2,1,-2.559237133603007,-4.466095349641111
2,0,0,0,1,0,-2.4802532832423676,-6.017932970088853
1,0,1,1,2,0,0.8176863194949697,-4.045183639412603
1,2,0,1,0,0,-2.255294265564952,-2.975550031619446
0,1,0,0,0,1,-1.8390184108068512,-4.351610537079578
0,2,2,2,0,1,-0.35945974456589,-3.1704910388080094
2,1,2,1,1,1,-2.262022628638134,-3.0977351895532563
0,2,0,0,0,1,-4.394842334318573,-6.0756273740344495
1,0,1,2,1,1,0.30079752627428025,-1.386925593866134
0,0,1,0,2,2,-0.04758062098995963,1.0510881476297953
2,0,1,0,2,0,-0.8908058654880162,-3.63814589564504
2,0,2,2,1,0,0.4060735316958002,-4.966724416240072
2,1,0,1,1,0,-0.06016096309778307,-3.476425792352142
2,2,2,2,1,1,-1.9903007768981498,-1.6171148933888793
2,2,2,2,0,0,-2.1301932794614773,-4.081512640976942
2,1,0,1,2,1,-0.7018522121799113,-1.450743401662633
2,2,2,0,1,2,-5.254744746316413,-5.5454748846300435
2,1,1,0,0,0,-6.069930724082396,-4.382632823098412
2,2,2,2,2,0,-1.5117583518832778,-4.1149625292303975
2,1,1,0,0,0,-1.5806404414183883,-3.4113765485803507
1,2,1,1,1,0,-2.376738060343303,-3.9800342649258833
1,1,0,2,2,2,2.8445753565951866,2.0086994199774826
1,0,1,1,1,1,0.31186402233706434,-2.8913165803355145
2,2,2,0,2,0,-2.229688905444701,-3.8829948919516375
1,0,2,0,1,1,-1.241011359857621,-1.550725080912323
1,1,0,1,0,2,-1.0188259113254623,-1.0453708473153753
0,2,0,0,0,1,-5.179654989802464,-4.833941032814758
2,0,1,2,0,1,0.3592752369203217,-2.6168984222481484
2,1,0,0,1,0,-2.9041405181643603,-6.027336554536902
1,1,0,1,1,0,-0.6261722233219653,-3.5803867265037423
1,0,2,2,0,1,-0.5011967821660896,-0.6933509079801738
0,0,0,1,1,2,2.467809371605892,0.9418289072446813
1,1,0,1,0,0,-3.619103940217333,-4.213137644024486
2,0,2,1,0,0,-1.4090901850705415,-6.031349178813985
0,0,0,2,2,1,1.0410127728000895,-0.9310679044669202
1,1,2,0,2,1,-2.4063651550284346,-1.6914413935141124
1,2,1,0,2,2,-3.319891022440581,-2.7796920512464793
2,0,1,0,0,0,-2.385468128131189,-2.3947978254982036
0,2,1,1,0,2,-4.397427621166562,-2.3251529188276017
1,0,2,0,2,0,-0.1580970438173417,-3.1490124181090056
0,1,2,1,0,1,-1.5283627371012594,-2.8244835859576316
0,0,0,0,2,2,1.1918975755070957,-1.033739083037284
1,1,0,2,0,1,0.5286111192652211,-1.0132050439629174
0,0,1,1,2,0,-0.8115259952393574,-5.125818278697245
2,2,2,1,0,1,-3.290463632984174,-3.6657563500218084
1,1,0,1,2,0,1.2387978521423153,-1.18475264030776
0,0,1,0,2,1,-0.8030738610061441,-3.3352108400745424
0,2,0,2,0,1,-2.3146381225299395,-4.445640624652621
2,2,2,2,0,1,-2.756897559113294,-2.7688280801772
0,1,0,2,0,0,1.6309023861276075,-2.7112437021899987
0,0,2,2,2,1,-0.5515361063733661,-2.996899370292308
2,0,2,0,0,2,-3.7596311519174153,-1.7776348604894159
1,1,0,2,2,1,1.58894946852792,-0.5374000527669943
1,0,0,2,0,1,1.9860251245495248,-2.086654955132963
0,2,0,0,1,2,-2.010416355854478,-0.7316525437166653
1,0,0,2,1,1,1.2125688295138062,0.3806233045523588
1,0,1,1,1,1,-0.47235820683787877,-1.4306206938013668
1,1,2,0,2,1,-2.637509116880636,-3.513505234726051
2,0,0,2,0,1,0.6629092304047228,-1.5855118423930425
2,0,0,0,0,2,-1.3563949057027005,-0.23972631462893457
1,0,0,0,0,2,-2.494899992778835,-2.70892894547554
2,2,2,1,1,0,-2.6710132325366156,-5.075881079835674
1,0,1,2,0,0,-2.0884879377409797,-5.23868362358272
1,2,1,2,0,0,-2.799421030439241,-2.6042930460258713
1,0,2,1,1,2,-1.7158025565476305,-3.0523732893480533
1,2,2,1,2,0,0.5482889833413349,-3.118954986967458
2,2,0,1,1,0,-0.25118875679325714,-2.442905041575717
1,1,0,1,1,0,0.5396799028163592,-4.100982742343557
2,2,0,0,0,0,-4.611003793714908,-5.692975412774803
0,1,1,1,1,2,0.1151540813125973,0.15911691001590378
0,1,1,2,2,2,2.7435195096100617,1.0537411611431104
2,0,1,0,2,2,-1.2192364333949934,-1.429149392795773
2,0,2,2,1,0,2.3757330389610076,-1.9491441444411557
0,0,0,0,2,1,2.146439850911441,-0.7935138119614711
2,0,2,0,0,0,-3.298860307999978,-4.776744834131959
0,0,1,2,1,2,1.4992479844130855,0.7699515866155715
0,0,2,2,2,2,2.484183382169693,1.0679861976602494
2,1,0,1,2,0,-0.07663155951253231,-4.5407536590473825
2,0,1,2,0,0,-0.3158121650404139,-3.6822326809680295
0,0,1,2,1,2,0.9686535809294404,0.14522093515711437
0,2,2,1,2,0,-0.7345137677539176,-3.5907636912973624
1,1,2,0,0,2,-2.141534125254069,-1.419569882330146
1,2,0,1,1,2,-0.9171008369961617,-1.0213212161304492
2,1,2,2,1,0,0.5131232504654673,-2.9040651378233155
1,2,0,0,2,0,-2.2905256841573918,-3.613700625084697
0,2,2,1,1,2,-1.9792807435300153,-2.740448916572685
1,1,1,0,1,1,-2.9728208365228244,-3.813961384496011
0,1,1,2,2,2,1.2889520142890931,-0.18324898824085845
0,0,2,1,2,0,-1.18399209473011,-4.090567435813314
0,0,1,1,0,2,-0.22216559945027758,-1.9356670486216292
1,1,1,0,1,1,-3.721775557790968,-3.2017111610658
1,1,2,1,2,2,-0.3279696019424765,-1.8169224867111513
0,2,2,2,1,0,-0.3928715407244715,-3.297570349465595
2,1,0,1,0,0,-1.6059225935160881,-4.374172682468898
2,0,1,2,1,0,0.8364861946026823,-3.093763066276188
2,1,0,2,0,0,0.2806143105064208,-1.9262160232863699
0,2,1,1,2,0,-0.37575825676942765,-2.3664930885909086
1,0,0,0,2,1,-1.6758788746268236,-3.3018966879813574
1,0,0,0,2,2,-0.3171158103976269,-0.05986233358475268
0,0,0,1,0,2,0.14313653527245018,-1.3195136427823921
1,1,2,2,2,1,0.03535581038429392,-1.320611824029042
2,0,0,2,2,1,2.967420711202379,-0.8267183728141131
0,1,2,2,1,1,-0.7725631814783598,0.2092899443402536
1,0,0,0,0,1,-1.8641280217174003,-3.336940837220263
2,1,2,0,2,0,-2.013693189150953,-5.363716885607068
2,0,0,1,1,0,-0.5920778736683617,-3.302479158249173
1,1,0,0,0,0,-2.8856610731974346,-2.918981226198568
1,1,1,0,1,0,-2.10082949871182,-4.780640953614165
0,2,2,1,2,1,-1.3709758653052513,-2.47418945944338
2,1,0,0,0,1,-2.1989875727889996,-1.8820995226594097
0,0,2,0,2,0,-2.810468049573275,-4.897580675382784
0,2,0,0,0,0,-1.853849354139505,-2.5594440761619284
0,0,0,2,2,1,2.957230145268112,1.0378408482873087
1,0,2,2,2,2,0.14874317918876812,-1.5396075843420503
2,2,0,2,1,0,0.5063014322082732,-2.5665087749667244
2,1,2,1,0,0,-2.0550321555658644,-3.529958478884797
2,2,1,0,2,0,-1.735570562380341,-2.898586229524476
0,2,1,1,0,1,-3.7113114887336716,-3.0795249265779074
1,2,0,0,1,1,-1.7801732245393487,-3.4711446661059036
2,1,2,2,0,0,0.4111031387545938,-1.8626646984388293
1,1,0,2,1,0,0.9512405446770433,-2.694908854336336
1,1,0,2,1,1,3.069502879643737,-0.39084757461216035
2,0,0,0,2,1,-1.252634801997891,-2.9918351887871917
0,1,1,2,2,0,0.005692876474370445,-4.149458808912222
0,0,1,0,2,1,-0.9669983359412416,-2.8846624571020385
0,2,1,1,1,1,-2.427500422228227,-3.7465009796527045
0,1,2,1,2,1,-2.155527227468438,-2.5335259321494346
1,2,2,1,0,0,-2.785798809307115,-3.8989890171350066
2,2,1,0,2,0,-2.8531183312825954,-6.131321711017713
0,0,0,0,0,1,-2.7851750567435754,-3.3340940425561625
0,0,1,1,2,2,4.019864488823514,-0.16462340150350974
2,2,1,0,1,0,-2.907958844899676,-4.912268934181668
0,1,0,1,1,1,0.8431021102608951,-1.4562329479860483
1,1,1,1,2,2,0.9891119062550555,0.7730828511513165
0,0,0,0,2,1,-0.15043863782585298,-1.6998871052907643
1,2,0,1,1,1,0.3451563449378532,-2.7936388623889563
0,2,0,1,2,1,-0.46157586179427745,-3.130337188428996
0,2,0,2,1,1,2.04126768155912,-0.3092108155644939
0,2,2,1,1,1,-0.5377653243635465,-1.617116261916198
