a,c,b,d,e
2,2,1,3.6452311970701565,3.813317947512733
0,2,2,4.297758971752401,6.0463637392850895
0,2,1,3.115850953608352,6.012085842029552
2,2,2,4.212735985388483,7.767425028311201
2,2,0,4.3320289029794905,5.759674019871989
0,0,1,2.972610848430304,8.564696883877962
0,1,1,5.448296123798304,4.0011726374727585
2,0,2,1.5556925744560763,5.527967754838422
2,0,0,3.912797464093248,4.637916112028608
0,2,1,1.5715592660093947,5.720900893880385
0,0,1,2.7649766108090863,5.864918136709474
2,2,0,2.538112727101586,4.217996096474029
0,0,1,3.7043318453757896,6.247890341954822
2,2,2,1.750211547610651,6.573898209332511
2,0,1,4.542603077082983,6.390157178291459
1,1,0,4.103199811077181,4.2242851272305995
2,2,0,4.238394011238713,3.8031632871203533
0,1,0,5.165082827608731,4.149901133942886
1,1,0,4.209701965482479,5.23660296732398
2,1,0,1.455306332523144,5.842351929791735
0,2,1,4.594257370386677,7.576285062150339
2,0,0,4.585490282945318,4.127914177191089
2,2,0,1.9847287528674322,6.352912089122808
0,0,1,2.8357866314120326,6.007153145788111
2,1,1,4.161492105426038,7.537298924725013
2,2,0,2.0826743522269524,5.393421541027349
2,1,0,4.878444249318252,4.4084752648567065
1,0,1,3.6683452442171514,5.242805852268183
1,1,2,3.8606486342213557,6.2483605660502795
2,2,1,2.8204198796301077,5.667075420489576
0,0,1,2.05695618910683,5.788463350956256
2,0,0,4.429922605132798,5.167728369618039
2,0,0,3.319844870662904,4.953181579813198
0,2,1,4.382492776725596,6.160154681792271
0,1,2,4.824807507429368,5.975970666777992
1,0,0,2.518037447709781,5.724550682239333
0,0,0,4.043018756312171,4.8386176695317875
0,2,2,2.4146668430881624,8.338320906719822
1,0,0,3.219221830537938,4.824589656943221
1,0,0,4.192652446306499,4.318089982920309
0,0,0,4.893565067808087,3.961846642245166
1,1,1,3.1883438735458687,5.919438208295978
1,1,2,2.7436707144406007,7.346199268652914
0,2,1,3.398854846900726,5.349700404550611
2,1,0,5.025300156645439,3.8448753405204985
0,0,1,3.666116393679987,5.562926956916213
0,1,1,2.8958262293481427,6.305654724161559
2,2,0,2.773424892544425,6.088156620895797
1,0,0,3.009348597254415,3.8940601161677137
0,1,2,2.873612654692487,7.8611583486520304
0,2,1,2.2295289413018704,4.95523087726846
2,1,2,2.512028084467823,5.486384270862432
1,1,2,4.22741238000633,7.639009639236113
0,1,1,4.323436380395776,6.649027602689098
2,0,1,1.8549242034783284,6.764605600456673
1,2,2,2.4934076604870605,5.618462397770198
2,2,2,3.3786671247192777,6.923009247714516
0,2,2,2.892386580644336,7.588053565399183
1,2,0,3.692031297240574,5.249383938938409
1,2,2,2.328009127856667,4.697515247375205
0,2,2,3.6168893489258243,8.859664069614839
1,2,1,4.774403723496421,6.926590952071242
1,2,2,4.153568858716272,8.390954288756564
2,1,0,3.691447430650049,5.900812789361381
0,2,0,4.971707593377797,5.0840892223200465
2,0,0,5.361341242267684,6.966525307140402
0,2,1,2.813981170711285,4.276315485389471
1,0,1,3.443039937325038,5.428193589956245
0,0,1,5.265252181304618,4.847607625603468
0,1,2,5.136976210643656,6.3850319632858215
0,2,1,2.678084911848356,5.738444482608536
2,0,2,3.6122031184100445,7.31287216714888
0,0,1,4.176496993368728,4.45245288829025
1,1,0,2.148021264359987,4.297660294478713
1,2,1,2.6001365055053447,7.632839487455394
1,1,2,1.5653364791186677,6.571716417719365
0,1,1,2.5777873120594696,6.424288243483892
2,0,0,3.582883144871484,4.226204060340791
0,0,1,1.7262128849463487,6.4292007083428535
0,2,2,1.613466048664978,5.459338735765639
2,2,0,4.027512248619869,3.63704295089287
0,2,1,4.545915945429242,7.268039594446058
1,0,1,3.642182849491266,4.9467186235233065
0,1,2,2.980148419910763,6.302478801090208
0,1,1,1.5239020621313628,3.789964584525352
1,0,0,3.8498078568055094,1.8984816298993268
2,1,0,2.249643791978796,4.879123929366277
2,1,0,2.828025541689742,5.241028664763655
1,1,2,3.154806165784616,6.520901078783447
1,1,0,4.914955679381631,3.2744379967689285
1,2,0,2.5255272538738276,4.876980234023887
1,2,2,1.3684051167630515,5.609463792814258
0,0,2,3.1657440567981157,5.295569638822786
2,2,1,2.194832741339443,5.52539162973536
2,1,2,1.9759719831817497,7.471238044568946
1,1,2,3.131214115658473,5.155208452389672
0,2,1,3.7407715744244063,6.300954987091101
1,0,0,3.2137878962165356,4.910081130345024
1,0,1,3.1992714973666523,7.00079101068965
2,1,0,3.809584927179944,5.3143300046323905
1,1,1,3.1118601765025224,6.231370826817303
1,0,1,3.181908950216754,5.661374470053717
2,2,0,3.253168032359407,5.341850439307079
0,2,1,2.7107546527900186,5.877661916603385
1,1,0,3.273802295418812,4.638194775946666
0,1,0,3.5126438201791457,4.563995702154984
0,0,1,1.2548464159627235,7.101254273380084
0,2,1,5.581570984128838,5.287809267410144
0,0,0,2.7104903713410575,5.197655673534306
0,2,1,2.8661032428738182,5.855933012562989
1,1,0,1.409633791261811,4.466596908936026
1,2,2,4.310751566211175,6.113930621541166
1,1,0,2.089330597218161,5.992863743309009
0,1,0,2.630572246858132,5.805640120209265
0,1,0,2.4753830369320733,3.353085834398138
1,0,2,3.32348385593829,6.363501579601892
2,1,0,4.2446595284477855,4.743163276266574
0,0,0,5.106792657139248,4.675480118488526
2,0,0,3.1072098412753553,3.399756562407825
2,1,0,3.6685987061150374,4.367773987079716
2,2,0,3.891552306812904,4.183301511072497
1,0,0,2.2695110158429626,6.881143402633667
2,1,0,4.88350996845937,5.816385586030883
2,1,1,3.2425631919426814,6.120659843216513
2,2,2,2.8618072903833403,5.897755180675407
2,0,0,3.376195441909509,5.603936891553356
1,1,1,4.181418444638918,5.794355855155483
0,2,1,3.3027385360212826,6.5104029358925555
0,0,1,2.9986826319592206,7.123452142223917
0,1,0,4.109660573346503,5.531874292369828
0,1,1,4.325960884916955,4.22464815926504
2,2,2,2.627476080701601,7.218797368366192
0,0,2,2.875339378140686,7.211540620643959
0,2,0,3.7597065451428118,5.2066615152789035
1,0,0,3.449012102555581,5.308982874076911
0,2,2,4.922590879058876,6.791660444236517
1,0,1,3.966567811929929,3.2701167004620424
0,1,0,3.1782505823153504,4.021623419122892
2,1,0,3.5820954846267634,4.651463367314843
1,0,1,2.4394193868540377,6.089288898129018
2,2,0,3.3291715415954166,5.603174310022669
0,1,1,2.7888259481477955,6.606154676308731
2,1,0,2.736240777412588,4.605389241380091
1,0,0,3.6272278364215764,5.606304062307729
1,2,0,4.430220162694197,4.971386475048267
2,0,2,1.9912982430480828,6.465984825914844
1,0,1,2.1049799038786965,7.028331534298467
2,0,0,3.916843470388023,4.583634049510669
1,0,0,4.24174814140304,4.405412452748641
0,2,0,3.687413412957782,3.9752207528440087
1,2,1,1.785239123337427,4.353681778512068
2,1,1,1.1720873090833912,6.597945584945555
1,2,2,3.856935058532863,6.710921526806495
0,1,1,3.1011947855359527,6.40215026583569
1,0,1,3.1432651175454454,6.542930921749226
2,2,0,3.5667662891496335,7.037430448556098
0,2,2,2.000267800952848,7.417210353556612
0,1,1,0.7005890386536633,5.166376067476347
2,0,0,2.42517190353896,4.905514805335595
1,0,0,4.032454604969711,5.729804487391745
0,1,1,3.422716500900154,6.904767705854793
2,1,1,4.156867675157701,6.3120337600693475
2,0,0,3.8600954341972864,4.726396560043858
0,1,1,2.23496977152159,7.003290186999516
0,2,0,3.5793613233818067,3.0194970109721844
0,0,1,3.9145702454873583,6.6543935192567565
1,1,0,3.2727132747475594,3.740239814618536
1,2,2,2.532131924802351,6.755103973142887
1,1,1,4.126792077438236,6.36478769959272
0,1,2,3.6936812436276103,7.056120708088786
2,2,0,3.047442179888175,3.100112118580312
0,0,1,2.674225845079366,4.17598180419562
1,1,1,3.9118377441890315,8.21865597255341
2,2,0,2.373281581613593,2.938649658075361
0,1,0,2.66101083286942,5.787581070553822
1,1,0,3.02819345647441,4.082488454308233
1,2,1,3.624942637004994,5.186048113251766
1,1,0,4.042538418979592,3.937297976920899
2,2,0,1.934904656814816,4.749803884374954
0,2,0,4.668879039029738,5.442392509812793
0,1,1,4.4301407293180475,5.990358396056677
0,2,2,2.8009153942034932,7.120329178232256
0,2,1,2.45140037826829,4.933133860291444
2,2,0,3.8812314168473794,4.802631024437747
2,1,0,4.188347047074883,4.046180502781288
1,0,0,2.489864446275694,4.059915970354111
1,2,2,3.3949569924351586,6.863466900816669
0,1,0,3.0632846080537917,4.57141386699399
1,0,1,3.7273595254652054,5.215999026865529
0,0,1,3.5908981645013087,6.31968332442839
0,2,0,3.8002912910861464,4.173484349080035
0,1,1,0.9159217103255428,6.533877638758251
0,0,2,3.5384328401380687,7.514348329091697
2,2,0,3.657913169169335,4.158539188440994
1,2,1,1.8811821391879748,6.621432357873188
2,2,0,2.649778791074283,5.8935687028756245
2,2,1,1.7843669571423666,4.330013594242476
2,0,0,3.3533411753480995,4.272886439184822
1,2,0,2.2431974512204342,5.315912031299442
1,0,2,3.8638039168868907,6.307937184596644
1,0,1,5.739249173146788,5.024483319861524
1,1,2,3.1320170760799764,7.819114849334736
2,0,1,4.79460216475911,7.80997504639351
1,1,0,2.9710534474086367,4.366362528702956
2,0,2,2.3535689681964542,7.72009284664355
0,2,2,2.908285029192182,7.199936165800791
2,2,0,3.224530405885775,2.674971703320122
0,2,1,4.129906903851401,5.932494538692377
0,0,1,2.335073032471224,6.309611935466606
1,0,0,3.7520595590628747,5.199516144291429
0,2,1,3.3137591117294525,6.27947535574653
0,1,1,4.224231740092316,4.189244788677076
0,2,2,3.2386165500707356,7.5824072253604715
2,2,0,2.2126843444796327,5.12645114657155
1,1,1,4.868737474162269,5.574710404467658
1,2,2,2.9745357200964997,5.112995423584984
1,2,0,4.718991100962017,4.115544235117284
2,2,0,2.496262938283329,4.038005460263288
0,1,1,2.248308738201204,8.243433083529025
0,2,1,5.211792181196177,6.117453486868549
2,1,0,4.578531862851462,6.3257795312032545
1,0,0,3.816786046109135,3.473869963291209
0,2,2,3.305482191407373,5.860978146896073
2,0,1,5.035883583110888,4.639119721769614
1,1,2,3.359502847201882,7.990919018824352
0,2,1,3.447736412060601,5.371723110328645
0,1,2,2.743974911577947,7.496569355856788
1,2,1,2.7756500813391725,6.612074177456718
2,2,0,3.8638038453235195,4.3394916565631085
2,2,0,3.591999356415087,4.488623507068275
2,2,1,4.814652637046226,5.021923288279468
2,0,2,4.049371570853309,5.983151526851687
0,0,1,4.010185384006045,6.867317753504843
1,0,0,2.5592829680676603,5.510148263232334
2,0,1,3.7562513943084768,6.088731556268186
0,2,1,3.7292451592682374,7.5128914098497015
1,1,1,2.4930913549972953,5.038457097640666
0,2,1,2.267686751136627,6.665660529693073
0,2,0,4.263794393667758,4.643733354689634
0,2,2,1.5393232602797922,8.029937230941231
1,0,1,3.4255726881585615,7.87404782056269
0,1,0,4.7804135632937435,4.489603057904557
1,0,1,3.3883573003706604,3.4309038910840965
2,1,0,4.063087198027475,3.8173200854686593
1,1,0,2.395634519275541,2.8649541500521187
0,1,2,1.6620348419889752,7.472152395976778
1,1,1,3.414002007623233,6.281726116532443
0,0,1,3.772524083047451,6.123592229745833
1,2,2,1.9002209436360198,6.379692977150466
0,2,1,1.8986980936412343,5.959573882151964
1,1,1,3.7050175365992084,6.424803143501542
0,2,0,4.267401368692302,5.054592842558379
1,1,0,4.723680478756702,4.822698303236714
0,0,2,2.4998497163390385,6.1799619378078035
2,1,0,5.593509410401342,5.731006335959188
1,2,1,2.6750231895635874,5.631537266815961
0,0,1,2.434543836155351,6.858505847561095
1,0,0,3.9660443696226113,5.164982318924676
2,1,2,4.57756562569482,5.469552747449522
2,0,0,3.2424765878064807,5.021420412729968
2,0,0,5.8716328772760615,5.370844916410854
2,0,0,3.055188661781442,3.480503204086102
1,1,2,2.9824103663697015,8.050124342296572
0,1,2,3.9902208748706514,7.0403342958813795
1,1,0,3.029550531196924,6.3052321516965595
2,1,0,4.699169811492132,4.770802084856015
2,0,0,3.0983443850345154,4.062442793403692
1,1,0,1.57589740513471,5.864940488957725
1,0,1,3.081369243415057,4.510592930944357
1,0,0,3.983376870254097,4.420394974393431
2,0,0,3.662017641917052,5.336708361543401
2,0,1,2.660363677398255,7.608168855571326
0,1,2,3.2224038826908292,5.945915224655631
0,1,0,1.655469264286882,3.048526840269541
2,1,0,4.2612280116136985,5.779510917664629
1,1,1,4.1977804820547195,6.96053460568699
2,1,0,3.9553637420637675,4.291574302100542
2,0,0,2.2674588667083206,4.2204648180788595
2,2,0,3.792775048252367,4.266531790846124
2,2,0,2.863984902299023,2.986585461190319
0,0,1,5.058150054117429,5.75272357925491
2,0,0,3.711177949299462,4.668459980581792
2,2,0,4.2543536742399315,3.297542615145847
1,1,0,2.522406230955114,5.798289928983818
2,2,2,0.71411297342748,5.590601422261379
0,0,2,1.395011721249534,6.20773496505023
2,2,2,1.7105366542989475,5.816139072904365
2,0,0,3.3558744627170873,4.546203138150044
1,1,0,3.5913398467544866,5.0925323130976405
1,0,0,2.8958614388543342,7.152676723018241
0,0,1,4.8686660202982015,6.664030534202933
1,2,2,3.7455024049507757,6.018016599773807
1,1,2,3.3666091992959424,7.969906217275027
2,1,0,3.362580587356116,4.520382844565352
2,1,2,1.1266750800198384,9.263985107279385
1,2,2,3.613381937004255,6.163086158762208
1,2,1,4.831571884247095,6.578115468102846
0,2,2,2.7037581146766194,8.453048885422543
1,1,2,0.9576054146631057,6.573355591543672
0,1,1,4.268227675852463,7.534821457978916
0,0,1,4.206983103708427,6.267223322617883
2,1,0,3.6919258873726575,3.9965606826893394
1,2,0,2.5576029804451523,5.571735709996502
0,0,0,3.2150553101508645,5.391274730121576
2,1,0,3.303633864134824,4.944366707175663
0,1,0,2.0287970778111193,4.362805690082926
2,1,0,3.550293717653022,4.500385968654225
2,2,0,3.5591674859158156,3.4580654298364952
1,1,0,4.141191728701694,3.025023917954567
2,2,0,3.0615738688844742,4.921919367285068
1,2,0,3.5455638322956453,4.852679446029003
2,0,0,5.857644203899254,5.091541695133692
2,0,0,5.398914542082771,4.222806205986582
0,1,1,3.045600085746928,5.979489337144631
0,1,1,3.391990900170427,6.311125145706289
0,1,2,3.7621312021922595,6.811854415295005
2,0,0,4.049705955014987,3.5711198464023948
0,2,1,2.6269058515648895,7.066578374074686
0,1,1,3.709616796283492,4.116194738617574
2,1,1,4.2849362165639855,6.812661818658562
0,0,1,1.3548306806830055,6.8376727719981645
2,1,0,2.5328451258617255,5.649127317527007
1,2,0,4.386544030519997,4.727525676082545
2,0,1,5.809721465648757,8.845441454374509
0,1,2,2.8923914622836646,6.627671258062709
1,0,1,3.908372647396016,6.5372368537982535
2,2,0,2.2136125009220518,4.777334629151307
2,1,0,4.6149216931254,5.062258218485461
2,2,0,2.649469784498783,3.8551924967855777
1,1,0,2.795400544874945,3.712712853616189
1,0,0,2.239900881873579,4.004780580582979
1,1,1,4.05086371894437,7.949237082871196
0,0,0,4.0670351272264575,6.486132374669509
0,1,1,3.5559305522826663,5.17080985082241
1,0,0,4.482855816322955,5.509765553658123
1,1,0,1.9919476247232861,6.195978124801775
2,2,0,4.040020673421832,5.245198231477707
2,0,0,3.475790108222163,4.849592767368434
0,0,1,3.8948918368648253,6.530715140405164
1,0,1,1.1025135956212577,5.934718637603278
1,0,2,2.9595690710580644,6.498982648971591
2,2,0,3.731419473340544,5.595376993902231
0,2,1,4.082013047356574,4.223175237218556
2,0,0,3.4459723399453233,5.579343097059747
0,0,1,3.9684320415751033,5.962993420373648
2,2,0,3.754320659381916,3.4909103851401877
1,0,2,3.0088546251816406,7.020218639435063
0,2,1,2.6276863220551405,4.719624487935848
1,0,1,3.693806059109668,7.506205287577542
0,2,1,3.7168224115656674,6.541451749153884
2,0,0,3.1400296181353506,3.8971999804267297
1,1,1,3.431286089912875,5.773582946820702
0,0,0,5.0620145664901335,5.343108135657743
0,2,1,3.355405923758502,6.077009209035968
2,1,0,2.4926623254529563,4.480323168867107
0,0,1,4.397829648362546,5.554709148381961
2,0,0,3.6302565020004627,3.98591411501795
0,0,1,5.1540393213200115,4.32356610222563
1,0,2,4.114357141419285,6.0974442836754195
1,2,0,1.8522854048628679,5.153229776984827
1,2,0,3.6421733186575334,4.731916924895968
1,2,1,5.353260475163019,7.202062315205957
0,2,0,3.80066687772462,4.296199558648565
0,2,0,3.9688426034583943,5.3856755715961535
0,2,1,3.92784388357276,5.388583955749337
2,1,2,2.5056806717929643,7.325955452726233
2,0,0,4.218796293610303,3.5624117109658426
1,0,2,2.621115544030275,6.883990256272144
2,0,2,4.496128275179488,7.669969643105699
2,1,0,3.6876039924954402,4.389289615526895
2,1,0,4.552657572486841,5.491492407940934
1,0,1,1.6699708917818383,6.1565322205471755
0,1,2,2.810782269620835,5.027135121647293
2,0,0,5.057181250709042,4.349466011984985
2,2,0,3.7006131225786776,5.360959284699897
1,2,0,2.7930890107033095,5.435144659894898
1,1,2,3.4739474042600973,7.932342342866518
1,1,0,2.5887085672434558,3.9540063911682024
2,0,0,2.577316148611838,4.618597329174622
2,0,0,5.002513069961006,3.9765989461033793
1,2,1,5.726903923599297,6.17842252047967
1,1,0,3.49155399769212,4.236227221458765
0,1,1,5.67807716545455,5.656688015576203
1,1,1,3.2499006669617687,6.637583788686354
2,1,2,5.051167018525095,6.739646680780053
0,2,1,4.797423330499399,6.563486144160518
0,2,1,3.440260269903867,5.9252584618697215
2,2,1,3.6002449344247403,5.793021193242193
0,2,2,3.4164398875488415,4.891965400110903
1,1,0,3.136561701631407,5.160309908309673
0,0,2,1.469885258876272,8.039590373650935
0,1,1,3.64980844475842,5.5985917728769
0,1,1,3.5326613165992633,6.851556156483228
0,1,0,3.2906620922482777,6.12846939376513
2,0,0,3.5013860547468325,4.078385447469566
0,0,1,3.2331285362449447,7.673146300034096
0,1,1,4.716147698505555,5.987234079381245
0,0,0,4.802883691723156,4.854469991819638
0,1,0,4.230990719394973,4.685231078435272
1,2,2,4.732449929143531,3.8204668777105204
2,0,1,2.9744908408145934,7.602790691134732
2,1,0,4.001971582126754,4.268459173842834
0,2,1,4.8252509457624395,5.223338477038458
2,0,1,4.194424332710498,7.7854397606867245
0,0,1,3.263500925860364,6.35188704015936
2,0,0,2.4685689539827447,5.225496774166279
2,1,1,1.9703483422092325,5.969472346424825
0,1,1,2.9092852203313977,5.389231081185137
1,0,2,2.219117935855161,6.982467424237226
1,1,0,4.7776343927211204,6.06824660687991
1,0,2,2.742590842935356,5.733190894606926
2,0,1,3.187646346028914,5.515777981181425
1,1,2,3.371973304860165,6.967263893735468
0,0,1,3.9968557855568454,5.0015901376962
2,2,0,2.812394072251733,3.1430405998350537
0,2,2,5.062014309646704,6.7330071396522255
1,1,1,2.9577245217034713,7.235493012671931
1,0,1,4.616837182910902,5.944956527532086
1,0,1,2.4761874493449074,4.3684358128055845
2,0,2,1.7239517263677682,6.758381160626439
1,1,2,3.3435234544000294,4.431830458014188
2,1,0,3.8139674283734477,4.360451058411571
0,1,0,1.9897941509565225,4.811698321428614
2,1,0,2.6741765227035623,4.715004792356994
1,0,0,2.1923138368815964,6.049929698618241
2,0,1,4.484531945752113,6.412479786749769
2,0,0,3.0607276933001066,4.590449284299556
2,0,0,3.3859304849515652,5.041173165643479
2,2,0,2.7921172363815048,6.239462143852193
2,2,0,5.180452297916023,6.226202819625682
0,0,1,4.046967985201274,4.385295907088347
2,2,0,3.6223701007270304,5.902589222790114
0,2,1,3.904156145104157,6.0316724841378955
0,1,2,0.7838775160396434,6.642718201863189
1,0,1,4.359808144559424,5.101718718193682
2,2,0,3.4661907056703405,4.92947387119326
1,0,0,5.141880120122488,4.4550267812869
2,0,0,3.346103889822662,5.182289019125359
2,0,1,3.093591471887135,6.263464508516411
1,1,1,4.47734129528089,5.599559549512764
2,0,0,3.124231835141922,5.255272946068597
2,0,0,1.9972057402784722,4.498438098933598
0,1,1,3.247073239321994,6.573923044353826
0,2,2,2.1448048457994866,7.625977629743134
1,1,0,3.7713142178614194,4.8609367917351545
1,1,1,3.3608030002960185,6.662196212237986
0,0,1,2.265729513982275,6.701347549392521
2,1,0,3.0292458359122545,6.017778950869443
0,1,1,3.1482287891340164,4.808087428485245
0,0,1,4.161418684563109,7.467798384124721
0,1,0,4.717354761642422,4.174621498026957
1,2,0,4.818420812280151,4.069884458848054
2,1,1,3.210901871429063,7.319634468781288
2,1,0,1.3142635962782476,5.466532512897827
0,0,2,3.0373498948325546,5.390389997521172
0,2,1,3.500924468875696,6.540520657774038
1,1,2,2.65838431595979,5.360882873854769
1,0,2,2.5464994752562706,6.126372514845812
0,1,2,4.606499760174577,7.756339485370247
2,0,1,4.326191501790266,6.69282969792612
1,0,1,3.6423377700564004,8.636418504886196
0,2,1,1.3444043227681948,6.030873806126731
2,1,0,4.634872812454427,5.2522969119380365
2,2,0,0.7229450462172564,5.550340581784703
0,0,2,2.3084668956876735,9.01824360573656
0,2,1,3.827425440920874,5.210900434592745
2,0,0,2.1993145700247436,3.78838122698704
0,1,0,4.122129373881438,4.081020685648018
1,2,0,2.370124255158478,4.850156827667573
1,0,0,2.443167917832559,6.442383585340098
1,2,2,1.9662864180784296,7.981626978082208
1,0,2,1.9328618501604145,5.910737080389864
2,1,0,3.142842342670053,4.5650201138802124
1,1,0,2.4290880436132607,4.801180020349177
2,2,1,4.484987194092454,7.4441091920124975
2,0,0,2.8613895147404724,2.660793657438756
2,2,2,2.5284713753396524,5.2819116372881965
1,2,2,0.37854480482794184,8.342293792704712
2,2,2,2.7649601768897116,5.616046475277997
1,2,0,2.4085209320711796,5.9918751342893035
1,1,0,5.388287700923063,3.3311845657737216
0,0,1,2.617909616181564,6.0611189512187265
2,0,0,3.404043322813951,6.051686465658673
0,1,1,3.8208501520790676,8.800228098168045
1,1,2,3.5832445448060373,6.527662881304784
2,0,0,2.203557746729807,3.9267374084627535
0,2,0,4.862882768754663,2.862185500100223
2,2,0,3.826955388719246,4.439459621662452
0,1,2,3.800335139554954,6.803398916400539
1,1,2,2.4295403884736873,5.904256537567686
0,2,1,3.2367984942739305,6.822158761805491
0,1,0,4.088719441069723,5.679423676646985
2,0,2,2.918811997418909,6.279266599149288
1,0,0,3.0468291689438862,5.154237649442031
2,0,0,4.001171918015963,2.9497866789131835
1,1,1,2.768617016766684,6.1477261177167986
0,0,1,4.379203119893485,6.25708160555271
2,2,0,1.8136017036577052,4.465431245338388
2,2,0,4.222857914607307,3.7576242542337823
1,1,1,2.963664192506047,5.1798543883435135
1,1,2,2.561925908877511,7.1130767870252445
1,0,0,3.4004444884607214,4.524849353385564
0,1,2,2.85732719738758,6.864435522813816
0,2,2,3.49191897480148,6.013462206971622
1,1,2,3.38412767456274,6.850733177866822
0,2,1,3.966396550685489,4.318306310639664
0,2,2,2.3677119763871524,6.9794648928532474
1,1,0,3.1595416665380416,6.791400164778503
1,0,0,1.8708388661239532,4.013883517057273
2,2,0,5.074918786733851,4.544850834228871
1,1,0,3.7373223304864704,4.780037290866312
2,2,0,3.0322286540105763,5.756554884498404
0,2,2,4.152319664299542,9.619531228996824
0,0,1,4.399612659646624,6.208492662300635
1,2,2,3.8754928756019726,5.6447742788466755
1,2,2,0.7839229306698399,7.913073577542059
2,2,0,3.098252580269865,4.593224265998013
0,1,0,4.3354989065249825,6.582055221342842
1,0,0,4.252081534581753,4.545725057445535
1,0,1,4.077152045129065,6.338372398038265
2,0,0,4.633743397720494,4.886165196430975
1,1,1,3.7848918252990176,4.879117289736024
0,1,1,2.602484035288348,5.223666221194746
1,1,1,3.787755709530283,6.576669210247966
0,1,1,4.106152443506548,5.598092732412652
2,2,0,4.156187758574832,5.037289531210846
1,0,0,4.26007924220219,4.665805424649166
2,2,2,3.0433702927965074,6.895042367537413
1,0,2,3.4565887972900553,7.937736236274744
1,1,0,1.782303140225067,4.015376643561437
2,2,0,3.589436902877041,2.844434835531006
0,1,2,2.8216552031714595,7.328965871573745
1,2,0,3.886915870736112,7.394740754415
2,0,2,2.3986436303228706,7.272997425345099
2,2,1,2.5921072849539595,7.690168326368282
0,1,1,1.587077058270016,5.703582807776778
1,1,1,4.040058505172738,6.417560750340778
1,2,0,3.9202899456165916,5.244453439248422
1,1,2,3.156243011484394,4.232900203054689
0,0,1,4.61323469713585,4.5914414064017315
0,0,2,3.196207450509606,5.939481379351338
2,2,0,4.113950954192671,4.994298360376898
