c,d,e,f,g,h,i,j,a,b
0,2,1,0,1,2,0,0,-5.561837095492035,1
1,2,0,2,1,1,2,0,-2.75764931174877,1
0,1,1,1,1,2,0,2,-8.769237257387099,1
0,2,2,0,2,1,2,1,-7.419178723067262,2
1,1,0,1,1,0,2,1,-4.892851844718798,0
2,1,0,2,0,0,1,1,-4.497110178036196,1
1,2,1,2,0,1,2,1,-3.2293974923610165,1
1,0,0,1,2,0,2,1,-3.507677408108546,1
2,2,2,2,1,1,0,1,-7.522904380882503,1
0,2,1,1,2,1,2,1,-6.455302476508745,1
2,0,2,2,0,2,1,1,-1.6931689815540347,0
2,2,1,0,1,0,1,0,-5.1098966188402155,1
2,2,1,2,1,0,2,2,-8.541454038428023,2
1,1,0,1,1,0,0,2,-10.317146014941697,1
0,2,2,0,2,2,2,1,-7.318473044788278,1
1,0,2,2,2,1,1,0,-3.125866610950366,1
2,0,0,1,0,2,0,1,-1.413517197060289,1
2,0,0,1,0,2,1,0,3.063394715708184,1
0,2,1,0,1,0,1,0,-6.090998605092819,1
2,2,1,0,1,0,2,2,-7.317888857937717,2
1,0,1,1,0,1,2,1,-0.40049198647145956,1
1,2,1,2,0,1,1,0,-4.719029608159574,1
2,0,1,2,0,0,2,2,-5.0182032597942685,1
1,0,1,2,1,1,0,1,-6.6401971226546594,1
1,2,1,0,0,2,0,0,-2.125437730768481,1
2,1,1,0,2,0,2,2,-6.362107905068667,1
1,1,0,0,2,1,1,1,-5.211763759407726,1
0,0,2,0,1,1,0,1,-4.957754350839915,0
2,1,0,2,0,1,0,1,-3.70569748601143,1
0,0,2,0,2,1,1,2,-7.324941127881336,1
1,1,0,1,2,0,2,1,-5.0320190212860485,1
2,1,2,2,2,1,2,2,-6.601662348225082,1
0,2,1,0,0,0,2,2,-8.14237640916922,1
1,0,0,2,0,0,0,1,-4.738328478323832,1
2,2,2,1,1,1,2,2,-6.733527972630127,1
2,0,1,0,0,2,0,0,-0.04050771119305385,0
1,2,0,0,0,0,1,2,-8.398019615230279,1
0,1,1,1,1,0,2,1,-7.549622686787756,1
1,0,1,2,1,0,0,1,-6.383061927798944,1
2,1,1,2,2,1,0,2,-9.786385044810032,1
1,0,0,2,1,1,2,0,-0.7572909393011698,2
0,0,2,1,0,0,2,2,-6.6617658857267275,2
0,0,0,1,1,2,0,0,-1.22346623907955,1
2,0,0,0,1,1,0,0,-1.8858767356413932,1
2,0,0,2,1,2,0,2,-5.1417992897770874,1
1,0,1,0,0,0,1,1,-5.3734796711162565,1
0,0,1,1,0,0,1,0,-4.418936416035789,1
1,1,2,0,0,0,2,2,-6.836922453365586,1
2,0,0,2,2,2,2,1,-0.35612983698531364,1
1,1,0,0,0,1,0,2,-6.568008673155142,1
0,2,0,0,2,2,2,0,-1.0111153027464685,2
2,2,2,1,1,1,2,1,-5.175891594336185,1
2,0,1,2,0,1,2,2,-4.262590742599372,1
0,1,1,1,1,2,0,1,-5.369037456564679,1
2,1,0,0,0,0,2,1,-2.3116109417379005,1
0,0,1,0,0,0,1,0,-3.7243491027278806,1
0,2,1,1,1,1,2,0,-3.186816076679979,1
2,2,0,2,1,0,2,0,-3.4989344077165727,1
0,2,2,2,2,0,2,2,-10.044019458199436,1
2,0,2,0,2,2,0,2,-3.7054758755584625,1
1,2,0,2,1,1,2,1,-4.700579122611479,1
2,2,0,0,2,1,1,1,-4.685123958946826,1
0,1,1,0,2,2,0,1,-5.437738109028612,1
2,0,1,0,1,2,0,1,-1.0581899713393024,2
2,1,0,2,2,0,2,2,-7.4713688889232,1
2,2,1,2,1,0,1,0,-5.732115684716519,1
2,1,1,1,1,2,2,2,-2.441147237218589,1
2,1,0,2,0,1,1,1,-0.7772378224957772,1
1,0,0,1,1,0,0,1,-5.763536576107067,1
2,0,1,2,2,2,0,1,-1.8947150124922372,1
2,2,0,1,2,0,1,2,-10.256004060079393,1
0,2,2,1,0,2,2,2,-6.114340102527851,1
2,0,0,1,1,0,0,2,-7.50508797725262,1
1,2,1,1,0,1,2,1,-4.340743105578303,1
1,0,2,0,0,0,0,2,-9.730541355844842,1
1,1,2,0,0,1,2,2,-6.708123366472135,1
1,2,2,2,1,0,1,1,-9.158907760100274,2
2,0,0,2,1,2,2,2,0.734465226570878,1
0,0,0,1,0,0,0,1,-4.9208565666542,1
0,1,0,2,2,2,0,2,-7.605360372146907,1
0,1,1,2,0,2,0,2,-5.681446100237476,1
0,2,1,2,2,1,2,1,-7.157284945430006,1
2,2,1,2,0,1,2,2,-5.607112965522486,1
1,1,0,1,2,1,1,2,-7.104233279509042,1
1,1,1,0,2,0,0,0,-7.154737305457042,1
0,0,1,0,1,0,1,2,-7.988491176551312,1
0,2,0,2,0,1,1,0,-1.948140496873527,1
1,2,1,0,0,0,1,1,-7.810949516806319,2
0,2,2,0,1,2,0,2,-9.553685764704957,1
0,1,2,2,2,2,0,1,-7.49970804903927,1
1,2,1,1,0,1,2,1,-3.55169755277855,1
0,0,0,2,2,2,2,2,-1.870607557608067,1
2,1,2,2,1,0,2,0,-4.395691076604529,1
2,2,0,1,1,2,2,0,0.575403617246723,0
0,2,1,1,0,0,1,1,-7.812016097719434,1
0,1,1,1,1,1,1,2,-8.285550631339662,1
0,1,1,2,2,1,2,0,-2.8011005689632387,1
1,1,2,0,2,2,1,2,-6.64551101292141,1
0,2,0,2,0,1,2,1,-3.364943654410771,1
1,1,0,1,1,2,1,0,-0.8424644155698017,1
0,1,2,0,2,1,1,2,-8.12745355195921,1
2,2,0,1,2,0,0,2,-13.310039243592374,1
1,1,0,1,2,0,2,2,-6.219558439454703,1
1,2,0,0,1,1,0,1,-6.991644231889892,1
0,1,0,2,2,2,1,1,-4.132661394640929,1
1,2,0,1,2,0,1,1,-7.242329352379777,1
0,2,1,1,2,0,2,0,-5.834330503085526,1
0,0,1,1,0,1,0,1,-4.520577764814189,1
1,1,0,1,0,0,2,1,-1.8134772526250211,1
1,1,0,2,0,1,1,1,-3.8395058657194783,1
0,1,1,2,0,0,1,0,-6.351810725662729,2
0,0,0,1,1,2,1,1,-0.8765553115698049,0
1,2,1,1,1,1,0,0,-3.5857830978663707,1
1,2,0,0,1,0,1,2,-8.686486653976765,1
2,1,1,1,1,2,1,1,-2.696021608630412,1
1,2,1,0,0,2,0,2,-6.562391524705332,1
2,1,1,2,1,2,2,0,0.6046258394422184,1
0,2,1,0,2,1,0,2,-10.051258466240322,1
2,1,0,0,2,0,1,1,-5.237268345209148,1
0,2,0,2,1,0,0,1,-8.158350908411432,1
2,1,0,0,1,1,0,1,-4.526260129785836,1
0,2,1,1,2,1,2,0,-5.014854881242283,1
2,0,1,2,0,2,1,2,-2.2834098222904626,1
0,2,0,1,0,1,0,1,-6.877774774101166,1
1,0,0,0,2,0,2,1,-3.1745647166235975,1
2,2,0,0,2,0,1,0,-5.360311794633559,1
0,1,2,0,2,2,0,0,-1.5402510726733323,1
0,1,0,1,0,0,0,2,-10.690189590457484,1
2,1,1,0,1,1,1,1,-5.359364892518227,1
1,1,2,2,1,1,2,2,-7.319861644986535,1
1,0,2,2,1,2,2,1,-0.8936147629813194,0
1,1,2,1,2,2,0,1,-7.472429440790883,1
2,1,2,2,0,1,1,0,-1.161658854839942,1
2,2,0,0,1,1,2,2,-5.700680300446982,1
1,2,0,1,1,2,1,1,-3.5733329860112635,1
0,1,0,1,2,1,1,1,-4.859554274268976,1
2,0,2,2,0,1,1,2,-5.358667016283739,0
0,1,2,2,2,2,2,1,-5.07518911611829,1
2,2,1,0,2,1,2,0,-4.591502291308068,1
2,2,2,2,1,2,1,1,-5.979970461879276,1
0,2,0,2,0,2,0,0,-2.6644159989930962,0
1,0,0,1,2,2,1,1,-0.9707035690403598,0
0,0,1,0,2,0,2,2,-6.217254312508503,2
2,2,0,0,0,1,2,1,-0.48643013928595447,1
1,0,1,1,2,1,2,0,-2.1959700871971624,1
0,2,0,1,1,1,1,1,-6.100627868504953,1
1,1,0,1,1,0,1,2,-7.389665792098291,1
0,2,0,1,2,0,0,0,-7.616633466326004,2
2,2,2,0,2,2,0,0,-5.845437268720359,1
2,1,0,0,2,1,2,0,-1.283036711532118,0
2,2,0,2,0,0,2,0,-3.4214043629202027,1
2,2,2,1,1,2,2,1,-2.361717106099876,1
1,1,1,1,1,2,2,1,-0.9162926562467782,0
0,0,0,0,0,0,2,0,-2.2638972507720774,1
1,0,2,2,0,0,1,1,-4.359942126549673,1
0,1,0,1,0,2,2,0,0.24725918680022607,1
0,1,2,1,0,1,0,1,-7.876442647776452,1
2,1,2,2,1,0,2,2,-7.534518582279556,1
2,0,0,1,2,0,2,1,-2.515849552074757,1
0,1,1,1,2,1,0,1,-7.631397476577377,1
0,2,1,1,2,0,1,1,-9.539243124979976,1
1,2,2,1,2,2,1,1,-6.829273651601471,1
0,0,1,1,1,2,2,0,0.11206301915485772,1
0,1,1,2,2,0,1,2,-12.375752798126213,1
0,1,1,1,1,2,0,0,-4.599677241000607,1
0,1,2,1,2,2,2,0,-2.048516594955081,2
2,0,1,0,0,0,2,0,-0.4414138478361046,0
1,1,1,2,1,2,2,2,-4.2706556149794945,1
0,0,0,1,2,2,1,0,-1.1047358382433632,1
2,0,1,1,2,1,2,0,0.03679731448458412,1
2,2,0,2,1,1,2,0,-2.494229096913521,1
2,0,0,1,2,0,2,2,-4.9181961181280025,0
1,1,1,0,2,2,1,0,-4.946929994112871,1
2,2,0,0,2,2,2,1,-3.624376009228648,1
2,0,2,1,0,2,1,1,-0.3090446103640715,0
0,2,0,2,1,1,2,1,-4.373517146748512,1
1,2,0,0,2,2,2,2,-4.136406424393273,1
1,1,0,1,1,2,1,1,-3.1512730056129516,1
0,2,0,1,1,0,2,1,-6.5836572294955396,0
0,1,0,0,1,0,2,0,-2.218346984480406,1
0,2,1,2,2,1,0,2,-13.15889677137489,2
0,0,1,2,2,2,0,0,-3.6166411751876844,1
0,1,0,2,1,0,2,2,-6.939356353714126,1
1,0,1,2,1,1,2,1,-3.0072055193852987,1
0,0,0,1,0,2,2,2,-1.2253929112461248,1
0,2,0,2,2,2,0,2,-8.119623564237983,1
1,2,1,1,1,2,1,0,-3.445453271920609,1
0,1,0,0,1,2,1,1,-2.4598394184152372,1
2,1,2,2,0,1,2,0,-3.759761718843264,1
2,0,2,0,2,1,1,2,-7.068341031703806,1
2,1,1,1,1,1,1,0,-0.889299579355936,0
0,2,0,0,0,2,2,1,0.7267950360852593,1
1,2,0,0,1,0,1,0,-5.961846342370228,1
1,1,1,2,0,2,1,2,-3.9766117895514927,1
0,1,0,1,1,0,2,0,-3.131624656611079,0
1,1,1,1,0,1,2,0,-1.209870875490757,1
2,1,2,2,0,1,1,2,-6.898029196877236,1
2,1,1,1,2,0,0,1,-6.934087619651559,1
1,2,2,0,1,2,1,1,-6.911525476844177,1
2,0,0,2,0,2,0,1,-0.29195238441603943,1
1,0,0,1,1,0,0,0,-5.0684272373743,0
1,0,2,2,1,1,2,0,-2.52561407061891,1
0,1,2,2,0,1,2,1,-5.787242563041075,1
1,2,0,1,2,1,1,0,-3.6011483306082983,1
0,2,2,0,2,1,2,0,-5.575237638789777,1
1,0,0,1,1,2,1,1,-1.1716678011604469,1
2,2,2,0,2,2,0,0,-5.642713472320252,1
1,1,0,0,1,0,1,1,-7.078678321660491,1
2,2,1,1,1,1,0,0,-4.544784258255199,1
0,0,2,2,1,0,0,2,-11.684943329640666,1
2,1,2,2,2,2,1,2,-7.260315796230676,2
1,2,2,1,2,2,0,2,-11.055786922993462,1
2,2,2,0,0,2,0,0,-3.7794500651939953,1
0,0,1,0,1,2,0,2,-7.246484036114632,1
0,0,1,1,1,1,1,0,-4.001408458319451,1
0,0,0,2,1,1,2,0,-0.4681240600888384,2
1,0,1,0,1,2,2,0,1.5804247731151246,1
0,2,2,1,1,1,2,2,-8.045808311393392,1
0,1,0,2,2,0,0,2,-9.980841339567997,2
1,0,0,0,1,1,2,1,-0.9056873673814256,1
0,0,2,0,0,0,0,1,-7.4082430451515755,1
1,0,1,2,0,1,1,1,-1.8172043086070722,0
2,0,0,2,0,2,0,1,-0.9030106257555075,1
1,1,1,0,0,1,2,0,-1.1158827252521064,1
2,2,0,0,2,2,2,2,-6.104790485528152,1
1,0,1,0,2,0,2,1,-6.320297214703026,1
0,0,0,1,0,2,0,2,-3.480937408036593,1
1,0,0,0,0,0,1,2,-5.3905656183343575,2
1,0,1,0,1,1,1,0,-2.589063184514915,1
0,2,1,0,0,1,1,2,-7.324091104032319,1
0,2,2,2,0,1,2,1,-5.240851123005789,1
1,2,0,2,1,2,0,2,-7.168804731938039,1
1,1,1,2,0,2,0,1,-2.074114986596318,2
2,0,1,2,0,1,0,0,-3.5433651920210467,1
2,1,2,1,2,1,1,1,-6.797863680189875,1
1,1,0,0,2,0,2,2,-7.063728747437173,1
0,0,2,2,2,1,1,0,-4.535106052144697,1
0,2,1,0,0,0,2,0,-4.467203235741821,1
0,0,0,2,0,0,1,1,-4.733436550817047,1
0,1,1,0,1,1,2,2,-5.917663408088381,1
1,0,0,2,1,1,1,0,-2.141021722921901,0
1,1,2,2,2,0,0,2,-11.068478379018828,2
1,2,1,0,2,2,2,0,-3.703666773884149,1
2,0,0,2,0,1,0,1,-3.5270752675679664,1
1,2,0,2,0,2,0,1,-3.2771107550801393,1
2,1,0,2,2,0,1,1,-7.363751175294681,1
0,2,1,1,2,1,0,1,-10.602763917066367,1
1,2,1,1,2,0,1,1,-10.568227638577174,1
2,1,0,2,2,1,1,1,-3.4986451852095426,1
2,1,2,0,2,1,2,2,-6.622491890187225,1
1,2,1,2,0,2,2,2,-3.3350016707110006,1
1,2,0,0,2,0,0,1,-10.945860828947783,1
2,0,0,2,2,0,2,0,-2.4007999713445956,1
0,1,0,2,0,0,2,2,-5.105074250897039,1
0,1,1,1,1,0,1,0,-6.703102705653627,1
1,2,1,1,0,1,2,1,-2.55104965381868,1
2,2,0,1,2,2,0,0,-3.4592752497576322,1
2,2,2,1,1,1,1,2,-8.481749886776761,1
2,0,1,0,0,0,0,1,-5.740753939588175,1
0,0,0,1,1,2,1,2,-3.1270669320841518,1
0,1,2,1,0,1,2,0,-3.2683817731845677,1
2,0,1,2,1,1,1,0,-0.3336548060995297,2
2,0,2,0,2,2,2,2,-4.673541656004678,1
1,1,1,2,2,0,0,2,-9.49582764652421,1
2,2,0,0,1,2,0,0,-1.1643745335820175,1
1,0,2,2,1,0,2,2,-8.134655600468589,1
2,2,2,2,2,1,0,2,-10.391746739810433,1
2,0,1,0,0,1,2,2,-1.629780430688652,1
1,1,0,2,1,2,2,0,1.1570070178807672,1
2,2,0,1,1,1,2,2,-3.6756644738607784,1
1,1,0,1,1,0,0,2,-10.242740812882817,1
2,2,1,2,0,1,1,0,-3.189483643386586,0
2,1,0,0,0,2,0,2,-3.730284455507049,1
0,1,2,2,0,1,1,0,-3.533966382439701,1
0,0,0,0,0,2,1,1,0.965620595683155,1
0,1,1,1,1,1,1,2,-6.693681849911952,1
2,0,2,2,2,0,2,0,-5.09493411425815,1
0,1,0,2,1,0,2,1,-4.75663738306039,1
0,1,2,2,0,2,0,0,-2.352265422582165,1
2,1,2,0,1,0,0,2,-10.5992833171751,1
0,0,0,0,2,2,1,1,-0.8347291491117712,1
0,0,1,0,0,0,2,0,-3.4311467236266813,1
0,0,2,2,0,0,0,1,-9.486684397250308,1
0,1,1,2,0,0,1,2,-9.099476255007575,1
1,1,1,1,0,1,1,1,-3.797711235178851,1
1,2,2,1,0,2,1,2,-7.2025649370215,1
1,0,1,0,1,2,2,1,-0.791219189782213,0
0,0,0,1,1,0,2,1,-3.8362289532892646,1
1,2,1,1,0,0,1,1,-5.625474703099573,1
1,2,2,0,1,0,1,1,-9.444634344598114,1
2,2,0,0,2,1,2,0,-0.8036478231292465,1
2,1,0,2,1,1,0,2,-8.851737680991352,1
2,1,0,0,2,1,2,1,-3.761013708287652,1
1,0,2,2,1,2,2,0,0.7159733235094318,1
1,2,1,2,0,1,1,0,-1.8560784863207993,1
2,1,2,1,2,1,1,1,-7.122145151158493,1
2,1,1,0,0,2,2,0,0.7337288002765288,1
2,0,0,2,1,2,0,2,-1.736883804921248,1
2,2,2,2,2,1,1,1,-6.157624443835651,1
2,0,1,2,0,0,1,2,-6.021940330164963,1
1,2,1,2,0,0,2,2,-8.520347611479835,1
2,2,1,0,0,0,0,2,-10.832956414234522,1
0,1,0,1,2,1,1,2,-6.993157281316548,1
2,1,2,0,2,0,0,0,-8.027927285033165,2
2,1,1,2,2,0,1,2,-8.088595307916304,0
2,2,0,1,2,1,1,0,-6.300195459516089,1
1,2,0,0,1,0,2,1,-6.3986714158344755,1
0,0,1,2,1,1,2,0,-0.8369884897010911,1
0,1,0,0,0,2,0,2,-5.587332647993375,1
0,0,2,0,2,1,0,1,-7.769898694529591,1
2,1,2,1,1,2,2,1,-4.2089276945793195,1
2,2,2,2,1,0,1,2,-12.574369119998021,1
2,1,1,2,2,0,2,2,-8.043770468288328,1
2,1,1,1,0,2,2,1,0.6709154535091326,1
1,2,0,1,2,0,0,1,-8.328124541919559,1
0,0,2,2,2,1,1,2,-7.3354878896408575,1
2,2,1,1,1,1,2,1,-4.2548907667490266,1
1,1,1,0,2,0,1,2,-8.313926043048944,1
0,0,2,2,1,0,2,2,-6.719887963119829,1
0,0,0,1,0,1,0,1,-2.448745226339162,1
0,2,2,1,1,1,2,2,-8.256973802274294,1
0,0,2,2,1,0,2,1,-6.046330165949663,1
0,0,2,1,1,1,1,0,-2.349281248100054,1
0,2,2,2,2,1,2,1,-8.330098796619918,2
2,0,1,0,2,0,0,1,-6.824413564839441,1
0,1,1,1,1,1,1,1,-6.075407121177935,1
2,0,1,0,2,0,2,0,-2.8126624343410604,1
2,1,1,2,1,0,2,0,-4.395925599117841,1
2,1,0,1,2,0,0,1,-7.77309490239077,1
0,1,0,2,1,2,0,2,-7.500652285951304,1
2,2,1,1,1,0,2,2,-9.615211275301911,1
1,2,2,1,2,1,2,2,-8.356874234690686,1
2,2,2,0,0,1,0,2,-10.152091759973475,1
1,1,2,1,2,1,2,0,-4.12052843600264,1
1,2,2,0,0,2,1,2,-7.174673050402096,1
0,0,2,0,0,0,1,1,-6.834129228001949,1
2,1,1,0,1,0,2,2,-5.55579603715243,1
1,2,0,1,2,0,1,2,-8.95977047838569,1
0,2,2,2,1,0,0,2,-13.199065679041563,1
2,1,2,1,2,0,1,0,-7.181380014412605,1
1,1,0,1,2,2,0,0,-4.073684079594668,1
1,0,2,1,1,0,2,2,-5.707946863405073,1
2,1,0,1,2,1,2,1,-3.1058849773922867,0
0,2,0,1,2,0,0,1,-10.2260151222063,1
1,0,0,1,0,1,2,1,0.5137093379644192,1
2,0,1,2,2,1,1,1,-3.474021380687889,1
1,2,0,1,2,2,0,2,-6.626807584369248,1
1,0,1,0,2,2,1,1,-2.2595107325812696,1
1,0,2,1,0,2,2,1,-1.4083818501177556,2
1,0,1,1,1,1,1,2,-6.152065276889293,2
1,1,0,2,0,0,2,0,-2.9313701551209643,1
2,0,0,0,2,1,2,2,-3.593239834681181,1
2,1,1,1,0,2,2,2,-3.9254721898980844,1
2,0,0,1,0,1,0,0,-3.4879378689504636,1
0,2,0,0,0,1,0,0,-5.441844015501967,1
2,1,1,2,0,1,1,1,-4.2804707867970775,1
0,0,0,0,2,1,0,2,-7.999195240942144,1
2,0,1,2,0,2,1,0,-0.20704898264108795,0
0,0,1,0,1,2,1,1,-0.9432176491838189,1
1,2,0,0,1,1,0,1,-5.535915087102947,1
2,0,2,1,1,2,1,2,-1.5266030940864503,2
0,2,1,2,0,0,0,1,-9.676194649335793,1
2,0,2,1,0,2,2,1,0.5480853151245899,1
0,2,1,2,0,1,1,0,-5.597709861575375,1
2,2,1,0,0,0,0,1,-7.201094646015009,1
0,1,2,2,0,2,0,2,-7.551490661106188,1
2,1,2,2,0,1,2,1,-5.262978804382457,2
0,2,0,2,0,0,2,0,-3.107200216003566,0
0,2,0,2,0,1,0,0,-4.767563882203403,1
2,1,0,1,1,2,2,1,-0.35549121762745617,0
0,2,0,2,1,0,1,2,-8.439050044253241,1
2,1,0,1,2,1,1,2,-7.070082771947157,0
0,1,0,1,0,1,1,1,-4.275814868506126,1
0,0,1,2,1,2,2,0,1.0320321949013938,1
2,2,0,2,1,2,0,0,-2.0704504879182535,1
2,1,0,0,1,0,2,2,-4.142204306859305,1
2,0,0,1,2,1,1,0,-1.4188898035238489,0
1,2,1,2,1,2,2,2,-3.942807888037211,1
0,2,1,2,0,2,2,1,-4.927106321362512,1
1,2,2,2,2,2,1,2,-8.903182387887036,1
1,1,0,2,0,2,1,0,-0.9320123967276834,2
2,0,0,1,0,1,1,2,-3.407982960319557,1
0,2,1,0,0,1,2,2,-6.399571431903304,1
2,2,1,0,1,0,1,2,-8.72707646197055,1
1,0,0,0,2,1,1,1,-2.2643551102471786,1
0,0,1,1,1,0,0,0,-4.096649160641402,0
1,0,2,0,2,1,0,0,-4.340336306527449,1
2,1,2,2,1,2,0,0,-3.8690137488376055,1
0,1,2,2,2,2,1,1,-4.693219530135346,1
2,0,1,0,2,2,2,2,-1.8834455082087969,1
0,2,1,0,2,0,1,1,-7.779678560657096,0
0,0,0,1,0,2,1,1,-0.8698927264474396,2
0,0,1,1,1,2,0,0,-1.2234959223977393,1
0,2,2,2,1,1,0,1,-9.300715364566894,1
0,0,1,2,0,2,1,2,-3.506295863677329,0
2,0,1,0,2,0,1,0,-3.065324376135364,1
0,0,1,0,2,1,2,2,-6.360628048477446,1
1,2,2,0,0,2,2,2,-5.190303500133357,1
1,1,2,0,2,0,0,1,-9.307686841147108,1
0,2,0,0,0,2,2,2,-4.144130456723347,1
0,2,1,0,2,0,0,0,-10.369593867485584,1
1,2,0,0,0,0,1,1,-4.464401660071246,1
1,0,1,0,2,2,2,1,-0.21212156119552616,0
0,0,0,1,1,0,2,0,-0.9817509967122695,1
0,1,1,0,2,0,1,0,-6.096027147879016,1
2,2,0,1,1,2,0,0,-2.340956614090668,2
1,2,1,1,0,0,0,0,-8.745750726964484,1
0,2,2,1,1,2,2,1,-4.72810815265003,1
2,0,0,1,2,1,0,2,-5.788363706893174,1
0,1,0,2,1,1,2,1,-1.8698911465340824,0
2,0,1,1,0,0,1,0,-2.4521956053210787,1
0,1,2,1,2,1,1,0,-5.573463140748536,1
0,0,0,1,0,1,2,0,0.27754179661543454,2
2,2,2,1,1,2,0,2,-8.143423852825853,1
1,0,0,1,0,2,0,1,-0.04652022154974955,1
2,2,1,1,0,1,2,1,-4.599661933959393,1
1,0,2,1,1,2,2,0,0.6291816212602406,1
1,2,0,0,2,2,2,1,-2.711163768124772,2
2,2,1,1,2,1,2,0,-3.0871495266411566,1
0,1,0,2,1,2,1,1,-3.924711594939563,1
0,0,1,0,1,2,1,1,-1.7982989486303267,1
1,2,0,2,2,1,0,2,-9.38635718041842,1
1,2,2,1,1,1,2,0,-6.7456140106495575,1
2,2,1,0,1,1,1,1,-5.335237123536023,1
2,2,0,1,0,0,2,0,-3.202344999973381,1
2,1,0,2,2,0,0,1,-8.258587019963814,1
2,2,0,0,0,0,1,2,-6.097087347528481,1
1,2,0,0,0,0,2,1,-4.044480118316084,1
2,1,1,0,2,2,1,2,-5.229867896428638,2
2,1,2,0,0,0,1,1,-5.74270938039091,1
