d,e,f,g,h,i,j,a,c,b
2,2,0,2,0,1,2,5.280347648100359,3.5467747165293115,0
0,1,1,0,2,2,0,8.27142790127421,-0.3310634674380812,0
0,2,0,2,0,0,2,2.1074054873152357,2.452358570439845,1
0,0,1,1,2,0,2,0.4858056022920896,-1.72914036186743,2
0,0,0,1,2,0,2,3.846068611046133,-3.397880346836484,1
2,1,1,1,1,2,2,3.322598672544779,0.5510704676019023,2
1,0,1,0,2,0,2,2.518608874410843,-3.7107663490877627,1
0,2,2,0,2,2,2,4.626494997343064,2.0992555778968502,0
2,0,1,2,0,0,1,4.5780280992958815,2.44112971806938,0
0,0,1,0,1,0,1,3.593487073073149,-1.1372394111893944,0
0,0,1,0,1,1,1,5.631800732530923,0.4602592433970315,0
1,0,2,2,1,2,2,5.54920116416727,1.0264170293560029,0
0,0,2,1,0,1,2,1.3101417354260705,4.204524124441537,0
1,2,1,1,2,0,1,3.8851526385967468,-2.319953800530663,0
0,1,0,1,1,0,1,3.5046598940226144,-1.2292754185917887,0
0,2,1,0,0,2,0,3.5222290521566295,3.0593719515225537,0
2,2,0,0,2,2,2,5.572336878960772,0.2687295345035763,0
0,2,1,0,1,0,0,1.1420281260653087,0.11985264645239391,1
1,1,2,2,2,0,1,3.764366645711209,0.4266599890978833,0
2,2,0,0,1,2,0,8.883819385502584,2.3685563812572763,0
2,1,1,0,2,0,0,5.845164534147592,-1.2748075295412185,0
1,0,0,2,0,2,1,8.411043545261016,0.7288801273339733,0
2,1,0,1,2,2,1,8.614464998457759,-1.6074468526623553,0
2,0,1,0,0,0,0,4.349157438799235,1.8532730208778414,0
2,2,0,0,2,2,2,6.309282475259561,1.07237555616435,0
0,2,1,2,1,2,0,6.89810408309244,2.9331598104535357,0
0,2,0,2,1,2,2,4.695765680744338,3.0296873491015246,0
2,2,0,1,2,1,1,6.157202734902842,-1.4924628793189059,0
2,2,1,1,0,2,2,3.244265306131915,4.188905353984992,0
0,0,2,0,1,2,0,8.27861703872435,0.4334242766375791,0
2,0,2,1,0,2,2,6.407158947664764,1.9676550000266189,0
1,0,0,1,1,2,2,6.457242178769622,-0.7376272250580832,0
0,1,1,0,2,0,1,3.586328966162399,-0.40364782312924596,0
2,1,0,1,0,1,2,5.0348519572274135,1.338345126220846,0
0,0,0,1,1,2,1,6.720712224975652,-0.8815254768441765,0
0,2,1,1,2,1,2,0.811307664153071,-2.480418371746151,2
2,1,0,2,0,2,2,7.202144255883891,3.7533518896882723,0
0,2,0,1,2,0,0,4.520577558140942,-1.3573382330075188,0
2,2,0,2,1,1,2,4.791122593284651,-0.09967178995027925,0
1,1,2,2,0,2,0,6.9398162879717065,4.1760644353361895,0
1,2,0,2,2,0,2,1.663088992696799,-1.2044159989930954,0
1,0,0,2,1,1,1,6.870257255631538,0.13321617524234566,0
1,2,0,1,2,0,0,3.4855560521731612,-0.7511518190343529,1
1,1,2,2,2,2,2,5.768721114459884,1.8789503461813206,0
2,0,0,2,2,0,0,8.203753400942311,-2.7924243057508473,0
2,1,2,1,2,1,1,6.786847293194453,-0.08934916804190574,0
2,0,1,1,1,1,0,6.87068230137235,-0.6630875232161634,0
2,2,1,1,2,0,2,2.28218502265782,-0.8059050793297413,2
2,2,2,1,1,2,0,7.606045940299673,1.47853059951024,0
1,1,0,2,0,1,0,6.105761349673029,1.1689380616843468,0
2,2,2,2,1,0,1,1.0166129677307891,0.8459245882798732,1
2,2,0,0,1,1,0,5.472707921203428,0.3522252258988352,0
1,2,2,2,0,0,0,0.34623081899681296,2.8585862033848155,1
2,0,0,0,1,1,0,9.267562743327028,-1.10472132329555,0
0,2,2,2,2,2,0,3.6533867039871146,1.8582341142732726,0
2,0,1,0,0,2,0,7.30248027519622,0.997236082933632,0
0,1,1,0,2,2,1,9.126420427292995,0.8022707726258813,0
1,2,2,0,0,1,0,1.9102935656616062,3.5655864351605593,1
2,0,0,1,0,0,1,4.1925308263944014,1.8748645095173349,0
0,0,1,1,2,2,2,6.157823980969614,-1.577260073929915,0
0,2,2,0,1,2,1,4.874427520725841,2.6766643703244792,0
2,0,2,0,0,1,0,5.853914460149092,2.969232615858287,0
2,2,1,2,1,2,2,6.0409773762224335,1.7876726770596276,0
0,2,0,1,1,2,2,5.762506645170613,2.9106747007388787,0
0,1,1,0,2,2,2,3.407535165672821,0.9106657291939702,1
2,2,0,2,2,1,0,7.713931437155236,1.624296273008437,0
2,2,2,2,2,1,0,5.216952890349265,-1.054509332979506,0
0,2,0,0,2,1,1,3.799735353149515,-0.9458434879556523,0
0,2,1,0,0,1,2,0.699525321587665,1.8411232313792891,0
0,0,1,1,1,0,2,2.2845612855589885,0.6843355261392225,2
0,0,0,1,1,2,1,9.197339545688397,0.2284493859289226,0
1,1,1,2,0,0,2,-1.1689879094808737,2.5166170649759807,1
2,2,1,2,2,0,1,3.591567783271722,-0.15686395815028997,0
1,1,0,1,1,0,0,6.123283018537254,0.861354814790458,0
0,0,1,2,1,1,0,7.220798717799527,1.6492071261486139,0
0,0,2,1,1,1,0,5.005773340124904,0.5600147675873554,0
2,2,2,1,1,2,2,3.8701656534764823,2.693907128014986,0
2,2,0,1,0,0,0,4.300069969953427,1.9891207215352176,0
0,1,0,2,1,0,2,3.5644332629617024,-0.9620700752325556,0
0,2,0,1,2,2,0,7.210098429002964,2.432496172891046,0
0,1,1,2,2,2,1,7.24163733517577,1.6765230705844032,0
0,0,2,2,1,2,1,6.615437567314653,1.9082501132232388,0
0,2,0,0,0,2,2,3.004781771242965,3.240956833955245,0
0,1,0,0,0,0,2,0.42745080724938456,1.7484925724876779,1
1,0,0,1,1,2,1,9.864125985936795,-1.4045642896925326,0
0,2,1,1,0,2,1,5.9121354360145775,4.281505666191512,0
2,2,2,2,0,2,0,5.150511435611462,4.40491620068283,0
1,0,2,2,1,0,0,4.9283407525326295,1.3852708508882292,0
2,1,2,1,2,2,0,8.713054365173022,0.6465544917912038,0
2,1,1,2,0,2,2,5.235093626321547,5.074224659175524,0
0,1,0,2,1,0,2,0.29277315978966745,-0.9475081522599612,0
2,2,1,0,2,2,2,4.353667797451589,-0.5113131426144848,0
0,2,2,2,1,1,0,3.3248475077509436,3.4914636611595977,0
1,1,2,2,0,0,2,0.6007395494355529,3.830321439342903,1
2,1,0,1,0,0,1,4.451593082138654,0.08886812165211933,0
2,2,2,2,2,2,1,5.748069560725131,0.7815484537362485,0
2,2,0,2,2,2,2,9.096117449180717,-1.4125907425993716,0
1,2,0,1,2,2,2,5.494112801564281,-1.1107610501979481,0
1,1,0,1,1,0,1,4.785869511513891,0.3555108931079184,0
0,1,0,1,2,0,0,4.711599877471577,-0.43847837901882714,0
1,2,0,2,2,2,0,8.992163019653646,0.6230081771979599,0
1,0,0,2,0,0,1,4.0285374090141195,-0.3655539669081538,0
2,0,0,0,0,0,0,6.9729614611617174,0.5631114114941266,0
0,0,0,2,0,1,0,7.792642708145756,1.1604061325144173,0
0,2,2,0,1,0,2,-1.9449217984982723,0.8134446884301949,1
0,2,1,2,1,1,2,3.1879821909539485,2.0421575653328325,0
1,1,2,1,2,1,2,3.974793207961189,-0.1649594969406234,0
0,1,2,0,2,1,1,4.042169193680152,0.46632659943766774,0
1,0,0,0,0,1,1,7.775358055248197,2.6813832910226116,0
0,0,0,0,0,1,0,6.618294060349238,0.4207400499125409,0
1,0,2,2,0,1,1,6.4370946714403425,1.8597529423528374,0
0,2,2,2,2,0,2,-1.4747327376819281,-1.0083986313173483,1
2,2,2,0,0,0,2,-1.0865561432145687,1.177514408590785,1
1,0,1,0,1,0,1,5.254311982548094,-2.9629788043824563,0
1,2,1,2,0,0,2,-1.6262407933162095,2.190158593276239,1
2,0,0,1,2,2,1,11.9746859808979,0.05152356233632038,0
1,0,2,1,1,0,1,1.50595027390531,-0.37087520411555486,2
1,1,2,0,2,2,2,5.765707018348284,-0.19422783236203536,0
2,1,2,2,0,1,1,4.451334018219154,3.036529771440523,0
2,1,1,1,2,0,2,3.628248963257241,-1.430888386333048,0
2,0,0,1,2,2,2,9.284278077367658,-2.198075918606571,0
2,2,1,1,2,2,0,8.454361887762241,0.3057000725338596,0
0,2,1,1,2,1,2,2.2892536812684106,-0.4573642022988608,1
1,2,0,0,0,0,1,-0.17251207946249636,0.7806517497446194,0
2,1,2,1,0,1,1,4.15612338514612,2.14764204445505,0
0,1,2,1,1,2,0,7.187915261993089,2.453186262126222,0
2,1,0,2,1,0,2,3.4226676265598344,-0.5058915910985888,1
0,0,2,2,2,2,0,8.603422088329646,1.9322456491600852,0
2,2,0,2,1,0,1,4.4364931007610835,0.989639922824552,0
2,2,2,1,0,1,0,4.499602092541035,3.693257014371294,0
2,0,2,1,1,1,0,9.142176211022358,-0.09397373263823838,0
1,2,1,1,0,1,2,0.8282201122100264,4.063034547690219,1
1,0,0,1,2,2,1,8.621340370004368,-0.19586661095036617,0
1,2,2,1,2,1,1,2.8095150314729085,0.7011393788893897,0
2,1,2,1,2,0,1,3.3935273064798497,-3.7688748353012764,0
2,0,0,0,2,0,2,5.725919967205863,-3.8622644544651625,0
0,0,1,0,2,2,2,6.475160339266321,-2.0299468917837356,0
0,2,0,0,0,1,0,4.136521735935939,3.876298515216722,0
2,1,1,1,2,0,0,7.014482106906253,-2.2329021760548056,0
2,1,2,2,2,2,0,8.189434350022413,0.04595272468257228,0
1,1,1,0,2,0,1,3.5934908070503475,-2.6692083232538404,0
2,1,2,2,2,0,1,4.396889148448697,1.3668120868676386,0
0,1,1,2,1,1,0,6.640338566831314,2.088680931687029,0
1,2,2,1,0,2,1,3.9412921051915943,3.561549056024274,0
1,1,0,1,1,0,0,4.70235062081708,-1.088381850117755,0
2,1,1,2,0,2,1,7.793315755900586,4.9316614148227345,0
1,2,1,2,1,2,2,4.092066000435855,1.8094433706584867,0
1,2,0,2,0,2,0,5.959540305546625,4.145413164158822,0
2,2,0,1,1,0,1,3.1846110158078997,-0.5225750171872745,1
1,2,1,0,1,2,2,2.2346955295870643,3.992781258879053,1
0,2,1,1,0,1,1,3.773306787446379,3.636524723228498,0
1,2,0,0,1,0,1,2.47882685461991,0.4041568582889079,1
0,1,2,0,2,2,0,9.92604671420195,0.2569120796848344,0
0,1,1,1,2,0,2,1.121854096018896,-3.112857957585153,1
0,2,2,2,0,1,1,-0.38599491630471694,4.143472518949741,0
1,2,1,0,1,1,0,4.432175106895786,1.6168427186834526,0
2,1,2,0,1,0,0,4.211801979846532,-0.09917872306726036,0
2,0,0,0,0,0,1,6.009455987718292,0.2528459516129054,0
0,2,2,0,2,1,2,0.9293360620012984,-0.5864659822245313,1
1,1,1,0,2,1,2,3.781048667530993,-3.2495617929185556,0
0,0,1,2,2,2,2,8.29313100404959,-2.0851306929191082,0
0,2,2,2,0,2,2,1.1289929020257308,4.450489481883138,2
0,0,2,1,1,1,1,4.83826933194123,0.034969023382754094,0
1,0,2,2,1,1,0,6.3789878915346865,0.6574304636551302,0
1,1,1,1,2,0,0,5.83515688568083,-1.986802875551898,0
1,0,2,0,2,2,2,7.198349217995044,-1.336995885191728,0
0,1,1,1,1,2,0,8.14845831386791,3.992556483306281,0
0,2,1,2,2,0,1,1.8904954086952017,-1.771984013429291,2
2,1,0,0,0,1,0,4.687997678320141,1.5597155444929511,0
1,2,2,0,0,1,1,1.740502495631374,4.064150447925243,1
2,2,0,2,1,2,1,7.496900767688793,4.733229448192077,0
0,0,1,0,0,0,0,5.00269186649019,0.9841289608982124,0
2,1,2,2,1,2,0,8.899744876242373,2.9272906196090895,0
2,2,2,1,1,1,2,1.9418621838200536,0.5649906022288783,1
0,0,0,1,0,1,1,5.935851064424664,0.9901383550134647,0
1,2,2,0,0,2,1,4.902626262175425,4.2285861521638965,0
1,0,0,0,2,0,2,5.3707337661562935,-4.184819166092852,0
2,1,2,2,1,0,2,1.4505266368452652,0.9451293975749648,1
2,0,0,2,0,1,0,9.351317720785365,1.7165634491829524,0
0,1,1,1,0,2,0,6.783656060838465,2.749917228052843,0
0,0,1,1,1,2,2,6.171809929532591,0.907822812215616,0
0,0,0,1,0,0,0,5.784918289510701,1.954730637137974,0
0,1,2,2,1,0,1,1.8212672441490882,0.45520938571947833,1
2,0,1,2,1,2,0,12.292987120120426,1.2069122841018598,0
1,2,1,2,0,2,2,2.554315787051834,3.3999422048657677,1
1,2,0,1,2,0,1,1.9992204408683616,-1.1268538190684558,1
0,2,1,1,0,0,2,-0.2451472109984576,2.240354064872943,0
2,0,1,2,2,1,1,7.5806727190743945,-0.6029043808825013,0
2,1,1,1,1,2,1,7.495280409757943,-0.3577611617250209,0
0,0,0,2,1,2,2,7.337679882106766,-0.7197510140749638,0
0,1,0,0,1,2,1,7.138111590596631,0.7532718313474447,0
0,0,2,1,0,2,1,4.330408104995766,3.504343030397321,0
0,1,1,1,1,0,1,1.991448147106504,0.31780608409771915,0
2,0,2,1,2,0,2,3.544759669812264,-4.144949885954631,0
1,0,0,2,2,1,0,10.105961080569466,-0.7724785055707952,0
0,2,0,1,2,1,0,6.4417695166386,-0.3960216086304118,0
1,1,0,2,0,1,1,5.726054423866794,3.3806826643199814,0
1,0,2,1,2,2,2,7.354830794962534,-1.196142785189052,0
0,2,1,0,0,0,2,-2.8364447815584386,2.0867904445907226,1
0,1,2,0,1,1,1,4.399944793783896,0.6928698807656386,0
1,0,2,0,2,1,0,5.2870986005362575,-2.618123366472134,0
0,1,0,0,0,1,0,6.022047419289877,2.6835675182655816,0
1,0,2,1,1,1,1,4.1966656271129334,0.08491202274738008,0
0,1,2,2,0,1,2,1.0315110089280064,1.8075705592091174,1
2,2,1,2,1,2,0,6.564645010604355,4.789748092503256,0
2,2,1,2,2,1,2,4.445263910031768,0.5385974633069308,0
2,0,2,1,1,2,0,8.11384883022494,1.6945148310766514,0
0,0,2,2,0,1,2,2.0692534736789145,3.1669380722010554,2
0,1,2,1,1,1,0,5.356658882243412,1.817655481231479,0
1,0,1,2,2,2,0,9.20333828044768,0.42699125416806816,0
1,0,0,0,1,1,0,8.992504236326903,-1.0227116247478418,0
1,2,1,0,2,2,0,7.251063796121227,1.7160653111788509,0
1,2,2,0,0,1,2,-0.36492684611560533,1.4313216783395093,1
2,1,0,0,1,0,2,1.8817057911086068,-2.4288078016031207,2
2,1,1,0,2,1,2,5.838471783644336,-1.078033830474388,0
2,0,0,1,0,1,2,6.713052978063548,0.8265901777095377,0
1,0,1,0,1,0,1,4.5929955008562535,-0.6344769937336918,0
1,0,1,1,2,1,0,6.8050838809125,-1.2363391566936783,0
2,0,0,2,0,2,0,10.771524539173123,2.5521294111346946,0
2,2,2,0,0,2,0,5.003191379937297,4.949022706041474,0
2,1,1,2,2,2,1,7.981916626564858,-1.2248387813345087,0
1,0,1,2,2,0,1,6.381226640664149,-1.7654546233028103,0
2,1,1,2,0,1,1,4.227445486787613,2.2317267870795505,0
0,0,2,1,0,2,2,4.410243256682323,4.18291265247152,0
2,2,2,0,2,1,1,3.92258964278414,-0.43056031886904667,0
0,1,0,0,1,2,2,5.566407193061956,1.3773683417600306,0
0,1,2,1,1,1,1,4.824714183454128,0.9138634670932455,0
0,1,2,0,0,2,1,4.289340943304231,4.146318150088049,0
0,1,1,2,2,1,2,5.316820002443275,-0.38270849213133246,0
0,1,0,2,1,2,0,6.5870821917907705,0.20797333560259101,0
1,2,0,0,2,2,0,7.395298804065155,0.8833166226318302,0
1,2,0,2,2,0,1,3.1402489052068776,-1.6492736516014699,1
0,0,0,0,0,2,1,8.531142530077474,1.0286087415962926,0
1,0,0,2,1,1,1,7.859446729328028,1.6667344926953251,0
0,2,2,2,1,0,0,2.0023894172319325,3.2315670133700682,1
1,1,1,0,1,0,1,3.851250089888186,-0.10053499241587704,1
1,1,0,1,1,1,2,3.974097170829183,1.0648710753640387,0
1,2,1,0,1,0,0,4.306639820895578,0.17257488984942593,0
1,2,0,0,1,1,0,5.018327822975872,2.2235502735940944,0
0,2,1,1,2,0,2,1.968953338902264,-1.0645272015970821,1
0,0,0,0,0,0,2,3.979727232270921,-1.5275196416818293,0
2,0,0,1,0,1,2,5.806996306900834,-0.7320059889062651,0
1,0,1,0,1,2,2,5.736463450695326,0.09012912450924343,0
1,0,2,2,2,2,2,7.4959550550954335,-1.8154282619922875,0
0,2,1,0,2,0,2,-1.574790811904878,-2.738130581287109,1
0,0,1,1,0,2,2,4.402858958452991,4.037059633474081,0
1,1,0,1,0,1,1,6.388339986348879,1.7294709914734223,0
1,2,2,2,2,1,0,5.407090114200198,1.2261655609622806,0
0,0,2,0,0,0,0,2.497577662264364,1.4645483680113514,0
1,2,2,0,2,2,2,3.5632630198892317,0.7923842019479738,0
1,2,1,0,2,0,2,1.1862535160070409,-1.7648455706848267,1
1,2,2,1,0,0,1,-1.3772588317445593,-0.02003924359237308,2
1,1,1,0,2,0,2,2.5842742634601685,-1.2672543125085034,1
2,0,1,0,1,2,2,7.808754396502531,-1.0324807123406639,0
2,1,1,0,1,1,2,3.8391906085158123,-0.5432398346811809,0
1,1,0,0,1,0,0,3.98386020084962,-1.6561320421012033,0
2,1,1,1,0,0,2,-0.6421776659916509,2.9390590714827223,2
0,2,0,2,2,2,2,6.211825541466932,-2.5369299941128705,0
1,2,0,1,2,0,1,3.781576043589153,-0.11835090841143026,0
2,1,2,0,0,1,2,2.6273334218465036,2.537319770501598,1
2,1,2,2,2,0,0,5.4356798045331844,-1.411670196002456,0
1,2,1,0,0,1,2,1.130731301102622,1.9540547751863304,1
