c,d,e,f,g,h,a,b
1,2,0,0,1,1,1,-1.6725040553239492
0,0,1,1,2,2,0,0.159001521197616
1,1,0,0,2,1,2,1.2229456445767635
0,1,2,2,1,1,2,7.069359558581612
1,0,0,0,2,0,0,0.19361818644151296
1,2,1,2,1,0,1,2.064514088682196
0,2,0,0,2,1,0,-4.476869132870799
2,1,0,2,1,0,1,1.0980721780201776
1,0,0,1,1,1,0,-0.17388051091793513
2,0,2,0,1,2,1,7.631192533379199
0,1,1,0,2,1,1,0.6692682086017168
0,1,1,2,1,1,1,0.4594680272705851
1,1,1,0,0,0,0,0.7354642443691438
0,0,2,0,0,1,2,6.619022600717744
0,1,1,1,1,1,1,2.8528481688531837
1,0,1,0,2,0,0,2.513750478372495
0,2,0,0,1,0,1,-1.2660073214687646
2,2,0,1,1,2,0,-1.0107247630796783
0,1,0,2,2,2,2,0.03698461806737008
0,0,1,2,1,1,2,3.6266679295304556
1,2,0,2,2,2,0,-3.81389628960565
2,0,0,0,1,0,2,3.837854244308353
0,2,0,1,2,0,1,-0.8945401251295961
0,0,0,0,2,2,1,0.7400500916637556
2,1,2,2,1,0,0,4.08949606309145
2,0,1,1,0,1,2,4.217283484597731
1,0,2,0,1,0,0,5.985476858618618
1,2,1,2,0,0,0,-1.4542720041535553
1,2,2,0,1,1,1,4.8518127559389574
1,0,0,0,0,1,2,2.150758519348684
1,2,1,2,1,2,2,1.9875988414434629
0,0,2,1,1,2,1,2.00715061749037
0,0,1,2,0,1,2,4.852124975942698
0,0,2,1,0,1,2,5.138743179188768
2,1,0,2,1,0,0,-0.803000154098354
1,0,0,1,0,0,0,-1.1625142171743974
1,1,2,0,2,0,2,7.187355062737863
1,0,0,0,2,2,1,2.381463651567547
2,0,2,2,2,0,0,7.302033891078786
0,1,2,0,0,1,0,0.2942933789270271
0,2,2,1,2,2,1,1.768819371046801
0,2,1,0,1,2,1,-1.8293351974019512
1,1,2,0,1,1,2,5.724960977264682
2,0,0,1,0,0,0,0.9111546867188226
1,2,1,0,1,1,0,-0.4855500425045788
1,2,0,1,2,1,2,2.177021806418191
2,2,2,2,0,0,0,3.5210666908315003
0,2,2,0,0,2,1,0.38718772778238963
1,2,2,0,1,2,1,3.548467904622999
1,2,2,0,1,0,2,4.885914862892203
1,1,0,2,1,0,0,-1.2745968958970149
2,1,0,1,1,0,0,-0.558511486818918
0,0,2,1,0,2,1,3.5500642056384484
2,0,1,0,0,0,2,8.682313846196234
0,2,0,2,0,2,1,-1.962589233505976
1,2,2,0,0,2,0,0.7446118475012052
1,2,2,2,2,1,0,0.9977531414630539
2,0,1,0,2,1,0,5.575978611438029
1,1,2,2,1,2,0,3.595010488846425
0,0,0,0,0,2,1,-0.4710621147987927
0,2,0,0,1,0,0,-4.0636150547046235
1,0,0,1,2,0,1,2.0757554566290897
2,0,1,0,0,1,1,4.9558719782826
0,1,0,0,1,0,1,-1.231225992631435
2,2,0,1,1,0,0,-0.7911834766383031
1,2,2,0,0,2,2,5.7820881320393145
0,0,2,1,1,1,1,3.1463718909958365
0,0,2,2,1,1,1,3.451853262907933
1,0,2,0,1,0,0,3.446841444702693
0,0,2,1,2,0,0,2.493204439892171
0,1,1,0,1,0,2,5.218465874745931
1,0,1,1,0,1,1,4.711709220014839
2,0,2,0,0,0,0,5.994322352118264
0,1,1,0,1,1,1,0.8256343064865999
0,0,0,0,2,0,1,0.6636865932131861
0,0,2,2,0,1,2,4.908294586234602
1,0,0,0,0,1,0,0.6217402280478174
2,0,2,2,2,0,2,9.741054604808786
2,1,1,2,1,1,0,3.1759973646782838
2,2,2,1,0,0,0,2.199170286643833
2,2,0,0,0,0,0,-1.5917791462003965
0,0,1,2,1,2,0,0.7500455285606362
0,0,1,2,1,2,0,1.471897575507096
1,1,1,0,1,1,1,0.8397843779025211
2,1,0,2,0,2,2,4.166056133738374
2,2,2,2,1,1,0,2.35950443782717
0,2,1,0,2,0,2,0.881362732046304
0,1,2,0,0,2,2,2.4053942473459338
0,0,1,2,1,1,1,2.5735262881216467
0,0,0,0,0,1,2,3.82771298327407
1,0,2,1,1,1,0,5.474684666741394
1,0,0,0,0,0,0,0.4453762106700965
1,2,0,2,0,2,2,2.7920056638422475
0,0,2,0,2,1,2,6.277058917043256
2,2,2,0,0,1,0,2.9933035516427817
1,1,2,0,2,0,1,4.078769111093573
2,1,1,0,1,2,0,0.8854011607158517
2,1,2,1,1,0,2,6.972490883119361
0,2,0,0,1,0,1,-3.970528947124312
0,0,2,2,1,2,1,5.6170922599469115
2,0,1,1,1,0,0,2.758367560861984
1,1,0,0,2,1,1,-0.2614387797551966
0,1,1,2,2,2,1,2.8318387325088068e-05
1,1,1,1,0,2,2,3.755640563463717
1,2,0,2,2,1,1,1.1634923105597426
2,1,1,0,0,2,0,3.393778850822718
0,0,1,2,2,2,1,0.8991331241979172
2,0,0,1,0,2,1,2.455552004023718
2,2,0,2,0,0,1,-0.36435777009369796
0,0,2,1,2,2,0,3.4183377412115203
0,1,1,2,2,0,0,0.08659354729392699
1,1,1,1,0,2,1,1.4434306726201651
0,2,1,0,1,0,0,-1.8474269194089805
0,2,1,0,1,0,2,1.3625813785922918
1,1,1,2,1,0,0,2.534246094374897
2,0,1,2,1,1,0,3.816959515016039
2,1,2,1,2,0,2,8.419823420916435
0,1,2,2,2,0,0,-0.9969174780328967
2,0,0,0,1,1,0,1.0932113211711894
0,1,2,0,2,2,0,3.013210959059035
2,0,2,1,2,1,0,6.446129070036685
2,1,0,1,0,1,0,-2.047089585920303
2,2,2,2,2,1,0,2.1665741673164063
0,2,1,2,2,1,1,-1.1515194659187211
2,0,2,0,0,1,0,6.51110156036287
0,2,1,2,2,1,1,0.2942782822759088
1,0,2,1,2,0,1,5.262204440268564
1,1,0,2,1,0,1,0.9641579435407888
0,0,0,0,1,2,1,-2.2573655290684838
0,0,2,0,1,1,1,3.2550386965434233
2,0,1,0,2,0,2,7.176443725826309
1,0,1,2,2,0,2,7.005675368453322
1,2,0,0,2,2,0,-4.911314120597341
1,0,0,2,1,0,0,0.048844692297570824
1,1,2,2,0,0,0,3.699685738518822
2,2,0,0,2,2,0,-3.201453324373272
0,2,1,2,0,1,1,0.0791828347841734
2,2,0,0,0,1,0,-1.6340254968939962
2,0,0,0,0,2,0,2.5243803203566024
1,2,0,1,2,0,1,-0.7001361931116377
0,1,2,0,1,1,1,2.78839940162493
0,0,2,0,0,2,0,2.9649597531646887
2,1,0,0,0,1,2,2.113651331950655
2,2,1,1,1,0,0,0.41911679344914193
0,1,1,0,2,2,2,2.36427498915949
0,0,1,0,2,2,0,0.30108818729490017
0,2,2,1,1,0,2,4.678406448962838
0,2,0,1,1,0,2,0.6441614850821734
2,2,0,2,2,2,2,1.5013176914713238
2,2,1,0,2,0,1,2.6366992033272134
0,2,1,1,0,2,2,2.850441614100524
2,1,0,2,2,0,0,-0.46136569879730516
0,0,2,1,1,2,2,6.235166780397012
1,1,0,0,2,2,0,-1.7831606769386283
1,0,0,1,0,1,1,1.7769949841632229
2,1,1,1,0,0,0,0.2893423777505997
2,1,1,0,2,1,2,6.920762854312204
0,2,0,1,2,2,1,-2.964351900888183
0,0,0,0,0,2,1,1.2760719701535328
0,0,0,1,2,0,1,0.4486233919524891
0,2,1,2,0,1,1,-0.7755046518957599
2,0,1,1,2,2,0,4.213123250465467
2,1,0,2,0,0,0,1.1638846034779244
0,2,1,0,0,2,1,-0.43133410103601677
2,1,2,2,2,0,0,4.8711505498063215
1,1,0,2,2,2,1,0.24144721974359984
1,2,2,2,0,0,1,3.1816323722811104
1,1,0,2,0,0,0,-1.7116243924638188
0,2,0,1,1,1,1,-1.1359350506997403
2,1,0,1,0,1,1,0.9865866688326482
0,0,0,2,2,0,1,2.6751563449378533
0,1,0,2,2,1,2,1.124165831680176
0,0,1,1,2,0,2,4.840508564016335
0,2,1,0,0,2,1,0.11872802065433463
0,1,2,0,0,0,1,3.1338644211895823
0,1,1,0,2,1,1,0.8920916857146901
2,1,1,0,0,2,2,5.0299765521915285
2,1,1,0,1,0,0,2.793818353557584
0,0,0,0,1,0,2,2.0671477778632945
0,0,2,2,2,2,1,4.303762992726736
1,1,0,0,0,0,1,0.6002867273374752
2,0,2,1,2,2,0,5.734585195527656
2,2,2,1,2,1,1,4.140154626128565
2,0,2,0,0,2,0,6.358299094493722
1,2,1,2,1,0,1,1.2634614222849052
1,1,0,2,0,0,2,2.47231636159472
0,1,2,2,1,2,0,0.898967878382269
2,0,0,2,0,2,0,-0.2666414286580103
2,1,1,1,0,2,0,0.3832731532413154
0,2,2,2,1,0,1,1.5393331102609076
2,0,2,0,1,1,0,6.035829848850129
0,0,2,2,0,1,2,6.326873940637991
2,1,0,2,0,1,0,-0.5646441896157064
2,0,2,0,0,0,2,10.036534745606595
0,0,0,1,2,1,2,4.251177132892261
1,1,1,1,1,1,1,3.6853824609077606
0,1,2,0,0,0,2,4.136910002764843
1,1,1,2,0,1,2,3.8347513798063444
2,2,2,0,2,0,2,8.063736070314718
0,2,1,0,0,0,1,0.10113969200002237
1,0,0,0,2,0,1,1.9023729351039214
2,1,0,2,1,1,0,0.7383479613308375
0,0,1,0,0,0,1,3.6272990673581127
0,0,2,1,0,1,0,1.9085504290717359
1,0,1,2,0,1,1,4.0494399586199314
1,1,2,0,2,2,1,4.956560069217058
1,2,1,2,1,0,1,0.2597128540401472
0,2,0,0,1,1,1,-2.14765454257386
2,1,0,2,0,0,1,0.9356103469492854
1,2,1,0,2,1,2,1.9264195030731892
0,0,2,0,0,1,1,3.676899922519696
2,2,2,2,1,2,0,2.6071195378794707
2,2,0,2,2,1,2,2.1779773713618655
1,0,1,2,2,2,0,1.2515818750315941
0,1,2,2,1,0,0,1.62155456332496
1,2,1,1,2,0,0,-1.6269627282664292
1,1,0,0,0,0,1,1.01880321783391
0,2,1,0,2,1,1,0.9413867619583103
1,2,0,1,1,0,2,1.2307959590119886
2,1,0,1,1,0,1,1.8273510066997924
0,0,1,1,0,0,1,3.1134403532155694
2,1,0,0,2,2,2,1.3615305811684548
0,0,1,1,2,2,1,2.9768174565978676
2,1,1,0,2,0,0,5.101885803744864
1,1,1,0,0,2,1,1.8373237788852796
0,1,1,0,1,0,1,1.2208749662836695
2,0,0,1,2,1,0,2.1236070000996836
0,0,2,1,1,0,0,4.475332668197963
1,2,2,0,2,1,2,5.754967844434136
0,0,2,1,2,2,1,2.15439312141645
2,0,2,0,0,2,0,5.113398837662746
2,2,1,0,1,1,1,4.721930145241675
2,0,2,0,0,1,0,5.422441046759465
1,1,1,1,1,2,2,2.9053980867282503
1,0,0,2,1,0,2,4.471829624418613
1,0,2,0,2,1,1,4.379312748658933
2,1,0,0,2,0,0,1.3628036892688598
2,1,2,0,1,2,2,6.074117411972073
0,0,1,1,1,1,1,2.6642436346920233
1,0,2,2,1,1,2,6.822219998008151
0,0,1,0,1,1,0,0.04355194245200933
0,1,1,1,1,0,2,4.826150645860495
2,2,0,2,2,0,0,-0.9065428351063025
0,0,2,2,2,2,0,1.9907975262742807
2,0,0,1,2,0,0,0.48477202911327755
1,1,1,2,0,0,1,0.8282985136005638
0,1,1,2,1,0,0,-1.5512806335226865
1,0,1,2,1,2,1,3.7919592414443777
1,0,0,0,1,0,2,4.930233768722663
2,1,1,0,1,2,0,0.8396485075777993
1,1,1,0,2,1,1,3.980543600719015
2,1,0,2,1,2,0,-0.9475004222282266
2,0,0,1,0,1,0,0.9419882771201209
2,2,2,0,1,0,2,5.070423279662748
1,1,0,1,2,1,2,3.530761734567856
0,1,0,0,0,1,0,-0.6624893859554319
1,0,1,2,0,0,2,4.198183039063802
0,2,0,1,2,1,2,-0.4061620686346981
1,2,1,2,0,0,0,0.7047798470500355
2,0,0,0,1,2,2,3.2230544785743978
1,2,1,1,2,2,0,-0.41331609302891315
0,2,2,0,0,0,2,4.831472200207571
1,0,1,2,1,1,1,4.008228814356837
2,2,2,1,0,1,0,2.710263070940133
2,0,2,1,0,0,0,6.930902386127608
0,0,0,1,0,1,2,4.448426554101147
1,0,1,0,0,0,0,1.898032786965517
1,1,0,2,1,0,0,-1.482377849299233
0,1,1,1,1,2,0,-1.8399801110736962
0,1,0,2,0,1,1,0.33696415042871264
0,0,2,0,2,2,1,2.818224442209032
2,0,0,0,2,1,2,4.767425962008797
2,2,1,2,0,2,0,0.26268977095446633
2,2,0,0,2,2,0,-2.253002512718754
2,2,2,0,0,1,0,2.3198202650191244
2,0,2,2,1,1,0,7.704513318292758
0,2,2,0,1,1,1,1.458401409653458
2,2,1,0,1,2,1,1.4645943725726112
0,1,0,1,2,1,1,0.45533182438185293
1,0,2,0,2,1,2,7.779583644145521
1,2,1,0,0,0,0,0.6393357712113767
1,1,2,0,1,2,2,5.974687619819718
0,0,2,0,2,1,2,6.071576792028967
0,0,1,0,2,0,1,1.036275111905445
2,1,2,2,2,1,1,4.120265306188261
0,0,2,0,1,1,2,4.384301309572897
0,0,1,0,0,0,0,1.1193391662842398
2,1,0,0,1,2,0,-1.8322494798674593
0,2,0,1,2,2,0,-2.8144226340806164
2,0,1,2,2,2,0,3.1502465648559546
2,1,1,1,2,1,1,3.505813080898332
1,2,0,0,2,0,1,-1.4338550752043382
0,2,0,0,1,0,2,0.5922587482702064
0,2,2,1,0,2,0,-1.3344978195424106
0,0,2,0,1,0,1,3.604621995930119
1,2,0,2,1,2,0,-1.641650079394651
0,2,1,2,2,2,1,0.15462116077502286
1,0,0,1,1,0,1,1.9550705717517278
0,1,2,2,2,2,2,5.571432984733717
1,1,2,0,0,0,1,4.338931873110699
0,1,2,0,2,1,0,1.5630131504516842
2,0,1,2,1,1,0,2.4531520976245456
0,2,1,2,2,2,0,-0.009601391089377298
0,2,2,0,1,1,2,2.880380032323775
0,1,1,1,1,2,1,2.516016326949978
2,2,1,0,0,1,0,-0.018868849304476104
0,1,2,1,2,2,0,1.857097115654963
1,2,1,2,2,2,0,-0.12577650097386328
1,1,2,2,2,2,2,7.296851755150046
1,1,1,1,0,1,1,1.4893762928358552
2,0,2,2,0,1,1,7.995635401278863
2,1,0,1,2,2,0,1.5964398509114406
1,0,0,2,0,2,1,1.4513070207581429
2,0,0,0,1,2,0,0.9447060671421226
0,0,1,1,1,1,2,3.9465533575198455
2,2,2,1,2,2,0,1.7635637478149009
1,0,0,1,2,2,1,3.5014227989324906
2,2,0,0,2,2,1,-0.8742345261302036
2,2,2,0,0,0,0,1.3478811781492284
2,0,2,2,1,1,2,10.510900936414375
2,1,1,0,2,2,0,2.1245484258883627
1,1,1,1,2,2,1,4.400370249042524
0,1,1,1,0,2,1,0.40956136217414707
1,2,0,1,2,0,1,-0.3437188627624306
0,1,0,0,1,0,0,-3.070676943771804
2,1,2,0,0,2,0,3.3133011686476967
0,1,1,0,1,2,1,-0.9340966972843034
0,2,2,0,2,0,1,2.6149545566550088
0,1,2,0,0,1,1,3.1834740834923383
1,1,0,0,0,2,1,0.03244533753408097
1,2,0,0,2,0,1,-0.9803643245996648
2,2,2,2,2,2,0,1.335246012631901
1,2,0,1,0,0,1,0.05771291203276108
0,2,1,0,2,0,1,-1.1110899857034062
0,1,2,1,2,2,1,3.441895912049244
0,2,2,0,2,1,1,3.754451394809458
1,0,2,1,0,1,0,5.185521488644298
2,0,0,0,1,2,0,-0.595127942670653
1,1,0,0,2,0,1,0.25326193965669697
2,2,0,0,2,1,0,-1.078549259444662
0,1,0,1,1,1,1,-0.7302819220143502
0,1,0,1,0,2,1,-2.4094057182824207
2,1,2,1,0,0,1,6.055315951473492
0,0,0,1,0,1,1,0.6099831048837008
0,1,2,2,0,1,1,5.014325408603782
1,1,1,2,0,1,0,0.3167712973825536
2,1,1,1,0,2,1,4.4680033853265915
2,1,0,1,2,1,0,-1.2670884031299754
0,0,0,1,1,2,1,-0.5580092978965081
2,2,1,0,1,2,0,0.7416619598094905
2,1,0,1,2,2,0,0.8337307806073748
2,0,2,0,1,2,0,3.6926072739256073
2,1,0,2,1,1,1,1.9240774064839126
0,1,0,1,0,0,2,-0.01157917352907778
2,0,2,2,1,2,2,8.468780173694519
0,0,1,2,0,1,1,3.4469227856241265
2,0,0,1,1,0,0,1.0950415008638554
1,1,2,2,2,0,2,6.400965294056197
2,2,0,1,1,0,0,-2.3597953982960513
1,2,2,0,0,2,2,3.681641586375074
1,1,2,0,2,0,1,6.288110916214339
1,2,2,0,2,2,0,0.8429248917171334
2,0,2,2,1,1,0,4.1376922333494015
2,2,0,1,0,0,2,2.115228050082008
0,1,2,0,2,1,0,-0.4174276211665615
2,2,0,1,0,2,0,-2.844159692140212
1,2,1,0,2,2,0,0.2603397390464537
0,1,0,2,0,1,0,-2.6624824243866048
1,0,1,2,1,1,0,3.9407301761012064
2,1,2,0,2,0,1,5.654652161503945
2,2,1,2,0,0,0,0.6240213038085044
2,2,0,1,0,1,2,2.820894158542123
1,2,0,0,0,1,2,-1.8325875822194013
2,0,2,2,1,0,0,5.594939323653574
1,1,1,0,1,2,0,0.1310135119390487
2,0,1,0,0,1,0,4.4160388935151484
1,2,1,0,1,0,0,0.26467939416361763
0,2,0,1,2,2,1,-3.3236916855468
0,0,1,1,2,0,2,6.06213861862758
0,1,1,0,0,2,2,2.357685474419005
0,2,2,0,1,0,1,0.9255467737039554
1,2,1,0,0,1,0,-0.8528967491287973
1,1,2,2,1,1,1,4.2172306443361816
0,0,2,2,2,2,1,5.968465314028524
1,2,0,2,2,0,1,-0.009377971508790162
1,2,1,1,0,2,1,0.905658920886006
0,1,1,1,0,1,0,0.13064708285544013
1,2,0,2,2,0,0,-1.1371283819072875
1,0,0,1,2,1,1,2.8236050942972994
1,1,2,1,0,2,0,3.489463472814954
1,0,1,0,0,1,0,2.3186824129137884
2,2,0,1,1,0,2,2.6976514647267016
0,2,0,0,1,1,2,0.9591720620880295
1,2,0,0,1,1,1,-1.0308961400821388
1,1,0,2,2,0,2,2.9432465163446615
0,0,0,2,2,0,2,4.791576917296915
2,0,2,0,2,2,0,6.371924127955231
0,1,2,0,0,0,1,3.1018241930766774
0,2,1,0,2,1,1,-0.6435515773056164
2,0,1,2,2,2,0,4.583173500208499
2,2,2,0,1,0,1,5.070418357915215
2,0,2,0,1,1,0,5.215581254197362
2,1,0,0,2,0,0,-0.19187271018994445
2,0,2,2,2,2,0,5.321696578714594
1,1,0,1,1,1,0,-1.3417084598877025
2,1,0,2,0,2,2,2.765661820427004
0,0,1,2,1,2,0,0.7090423285872357
1,1,2,0,2,1,0,2.665424045639608
1,2,0,2,0,0,0,-2.8053950669202306
2,2,0,1,2,1,0,-0.47617431139048205
2,0,0,1,0,0,0,2.718832392310989
1,2,1,0,2,1,1,1.999897693655413
1,2,2,2,1,0,0,1.1337516147860058
0,2,0,2,0,2,1,-1.5141784958116276
2,1,0,1,0,1,2,3.6379613974600398
1,2,0,0,0,0,1,-2.0257459785659515
1,1,0,2,2,2,1,1.2027293784977455
2,0,0,2,1,2,1,3.176131640956948
1,0,1,1,2,1,2,8.383548002069308
0,2,1,1,0,0,0,-0.44272913672143943
0,0,1,0,2,1,1,3.2811501569345243
0,1,2,0,2,1,1,3.3091705012881802
2,2,1,2,0,2,0,0.32372225505801855
0,0,0,1,1,0,2,1.8463105963668924
0,1,1,0,2,2,1,-0.7989872271999103
1,0,0,2,0,0,2,3.217440890918435
2,1,2,0,0,0,2,7.382282981829569
1,0,0,0,2,1,1,-0.1855392782089842
2,2,0,0,1,0,2,1.8656782077272505
2,0,2,1,0,1,0,4.672386966875574
0,2,1,1,2,1,2,1.5945734465145425
2,2,0,0,2,0,0,-1.9117235981881446
1,2,2,1,0,2,1,2.2284861856186
1,2,0,1,0,0,1,1.053893828123862
0,0,2,1,0,2,0,2.8921452814906035
1,2,2,1,2,2,1,2.209699223101851
2,1,1,2,0,1,2,5.481652211638036
1,2,1,2,2,0,1,1.4916866643477336
0,2,1,0,1,2,1,-1.3079554337401507
1,1,1,2,1,0,0,0.15086978225614578
2,1,0,1,2,0,0,1.2605240203267132
2,0,0,0,2,2,0,0.5902156224831843
0,0,0,1,0,1,2,1.4053036129691285
2,1,2,2,0,2,0,3.366859655930558
2,2,0,2,0,0,0,-1.0919902468708762
0,1,1,1,2,1,1,-0.6627042241938348
2,1,2,0,1,2,0,3.2292536421828073
1,0,2,0,0,2,0,4.19797993434826
1,1,0,0,0,1,1,0.7912293855218329
1,1,0,2,1,2,1,2.659795115194971
2,2,2,1,2,0,2,7.621109482312179
2,2,0,1,1,1,0,-0.031065975249146227
2,1,0,2,2,0,0,3.1700859359143267
2,2,2,2,2,2,1,4.868156261774599
2,1,2,2,2,2,2,7.533070207932699
0,2,2,0,1,2,1,2.3037402934313325
0,1,2,1,2,2,2,4.2507635666050065
2,0,0,2,2,0,1,3.73768631949497
1,1,0,2,1,1,2,1.9122723569216864
0,0,0,0,1,2,0,-1.132015442437118
0,0,0,1,2,0,1,0.4180909119801801
1,2,2,2,1,1,1,2.3530715001382823
1,2,0,0,0,2,1,-0.8765267068944956
0,0,1,1,2,1,1,2.5522885592194333
0,2,2,0,0,2,2,1.1824788642832533
0,0,2,2,2,1,2,5.104443078687911
