c,d,e,f,g,h,i,j,a,b
2,2,0,2,0,2,1,2,-0.7329265869498252,0
2,1,1,2,0,0,0,0,-4.078147507641608,2
2,2,0,0,1,0,2,0,-1.6126994228052376,2
2,1,2,1,2,1,1,2,-2.8863614807482447,0
1,1,2,0,2,1,1,1,-0.49119021912159044,2
0,2,0,0,2,2,1,1,5.5954818234390284,2
2,2,0,0,0,2,2,1,-4.638045453056381,2
2,0,0,2,1,2,2,0,7.565885862750992,0
1,0,2,2,0,0,0,2,-3.798085924570027,0
1,0,2,2,1,2,1,2,-0.3343051284429801,2
1,1,0,1,0,0,1,1,-2.3196364629781945,2
1,2,1,1,1,0,2,1,-4.8123603660680025,0
0,2,2,1,0,0,0,1,-7.3771162073552325,2
2,0,1,1,1,2,2,2,1.1576903949660555,0
1,1,1,2,1,1,1,1,-0.32740473777530965,2
0,2,1,0,1,0,0,1,-4.153284697885081,2
1,2,0,1,0,2,1,2,0.047257697091459105,2
2,1,2,0,1,0,1,0,-4.4758190198897365,0
0,0,1,1,2,2,2,1,6.950502834140906,2
0,2,2,1,1,1,0,1,-0.4940758585814622,2
2,1,1,0,1,0,1,0,-2.854800338628421,2
1,0,0,0,0,1,2,1,0.30125963124314914,2
1,2,2,2,0,2,0,1,-3.4402430728819087,0
1,2,1,1,0,2,2,1,-0.6486812505912334,2
2,0,1,2,1,1,0,0,2.442169239876577,2
0,1,2,2,2,2,1,0,6.344943385622665,0
1,2,2,2,2,0,1,2,-5.7735657487975205,0
1,2,0,0,2,1,1,2,-1.2095516685929384,0
1,0,2,2,0,2,2,1,2.134450121866016,2
2,0,1,0,1,0,2,0,-0.301576028777488,2
0,1,2,1,1,1,1,1,0.04438487714837153,0
1,2,2,0,0,0,2,2,-9.32715056801485,2
2,1,2,0,1,0,1,1,-5.79395205022389,2
0,1,1,0,0,0,1,0,-0.46664619009524233,2
2,2,2,0,2,2,0,0,-1.4158641507891707,2
1,1,1,2,0,2,2,1,-0.04211247040014304,2
1,1,2,0,0,1,2,0,-2.5601065328090895,0
0,2,2,1,2,1,1,2,-0.9903143178720512,0
0,1,2,2,1,0,0,2,-1.6852131548762184,2
1,1,0,2,2,2,1,2,4.707188058669675,2
0,1,2,2,0,2,1,0,3.5608347229620847,0
2,2,2,1,0,0,1,1,-8.634974052355492,2
1,2,2,2,0,0,0,0,-6.39594631797049,2
0,0,0,2,0,0,1,1,2.739316434957882,2
2,1,0,0,2,0,0,1,-1.4180400901199621,2
2,0,1,1,0,0,2,1,-3.568688689901842,2
0,2,1,0,1,2,2,1,0.36850178432124925,1
2,0,2,2,2,2,2,2,2.7374592095214325,0
0,1,0,0,1,1,1,1,2.1642303471061757,2
1,2,0,0,0,2,2,2,-2.8921083546360338,2
1,0,1,1,1,0,0,0,1.4181607139371395,2
0,1,2,1,1,0,0,0,0.9426723193135482,1
1,2,1,2,0,2,2,0,-1.124498842310556,0
0,2,0,0,0,0,2,0,0.4222169112345635,0
0,0,0,1,0,2,1,0,6.6839055840058235,2
1,2,2,2,0,2,2,0,-2.800174592789502,0
0,0,2,0,1,0,2,1,-2.0214430309923017,2
2,1,1,1,0,2,2,0,0.56091351986278,2
2,1,1,2,1,0,1,1,-4.176663014717363,0
0,2,0,1,1,1,1,1,1.4666440624500274,2
2,0,2,0,0,1,1,0,-2.69673450723917,2
2,0,0,0,0,2,1,2,-0.39398066553226285,0
2,1,0,1,0,2,0,2,-2.107577810690266,2
0,2,1,1,2,1,2,1,1.4750556290189059,0
2,2,0,0,2,2,2,0,3.830704460263127,2
1,0,1,2,1,0,1,2,0.16135068067651748,1
2,0,2,1,1,1,1,1,0.501832155683164,0
0,2,0,2,0,2,2,1,1.0885235933365347,2
2,2,2,0,1,2,2,1,-4.985506530517026,2
2,2,0,0,2,1,0,2,-3.060650541555915,2
1,2,1,1,0,0,0,0,-3.8852063583433294,2
0,2,0,2,2,1,1,2,0.7649083050455767,0
0,0,0,1,2,1,0,0,8.567319536315711,2
2,0,1,1,0,2,2,0,2.720897894199135,1
1,1,2,0,2,2,0,1,3.4299150642400313,2
2,2,0,1,0,0,2,2,-7.124351601788672,0
2,2,0,1,1,0,0,2,-5.003228545059269,2
2,2,1,2,2,0,2,0,-2.803563777192701,2
2,0,0,0,2,1,1,2,0.530664222907878,0
1,1,1,2,2,0,2,1,0.5578989619833837,0
2,1,2,1,2,1,1,0,-0.3116249405185621,1
0,0,2,1,1,2,1,1,2.985641674686528,1
1,2,0,1,2,2,2,2,1.8139586013517452,0
2,2,2,1,0,1,2,1,-9.145564477265571,2
2,2,1,0,1,0,2,2,-7.38623509542526,2
1,2,1,1,0,2,2,1,-0.9774434282287727,2
2,2,2,2,0,1,2,2,-8.416108760578538,2
0,1,1,2,0,2,1,1,0.890306731847702,0
0,1,1,2,0,0,2,1,-1.019571732118887,0
0,0,0,2,2,2,1,1,8.913949813640532,2
2,2,0,0,2,2,1,1,1.8420553719972088,2
0,0,0,2,2,2,1,1,7.94265945673523,1
0,0,2,2,2,1,2,0,6.275124578500293,1
2,2,1,0,2,0,2,1,-5.255929019457184,2
0,1,2,1,2,2,2,1,3.7123359647171967,2
2,0,1,0,0,0,1,0,-1.9610002376663593,2
1,1,1,1,1,1,1,2,-1.1786419804391697,0
0,2,1,2,2,0,0,1,3.3387629780047448,0
1,2,0,1,2,2,1,1,3.1308901585439037,1
1,2,0,1,2,0,1,1,-0.41030103090734193,0
2,2,2,2,1,2,1,2,-2.7377771041496044,0
1,0,1,1,2,1,2,1,1.7119085283555533,2
2,1,2,0,1,0,0,1,-4.418775579284085,0
2,1,2,2,0,0,1,1,-6.561491784609254,2
1,2,1,1,1,0,2,2,-5.393431320139876,2
2,1,2,2,0,0,1,0,-4.5077861737582685,2
2,0,1,1,0,2,0,2,-2.197680258223137,2
1,1,0,1,0,2,2,1,1.8569591080876746,2
1,2,0,0,2,2,1,2,1.1388440138371774,2
0,0,1,2,2,0,0,0,5.238762525205217,1
2,2,1,2,2,2,2,1,1.745235474760687,0
0,0,0,1,0,0,1,1,0.4271561746946164,2
1,0,2,1,0,2,2,2,-0.56203966897083,2
1,1,0,2,1,1,1,0,4.143927610413728,1
0,0,2,0,0,0,0,2,-3.6888685474092817,1
1,2,1,1,2,0,1,0,0.3712996338375989,2
2,0,0,0,1,1,2,0,1.3922277165258703,0
0,1,2,2,1,1,0,0,3.099718554684194,0
0,2,1,0,2,0,2,0,-0.01601884662728069,2
2,0,1,1,0,2,1,2,-0.5996212837602324,1
2,2,0,1,2,0,2,1,-3.6009272722633248,2
1,2,0,1,0,1,2,2,-3.794179295956229,2
0,2,2,0,0,2,2,0,-0.38577973358457396,1
2,0,2,2,2,1,1,1,-0.06134624287777646,2
2,0,0,1,0,2,1,1,-1.6303475913394603,0
1,0,2,2,1,2,1,2,0.3455727579313157,2
1,0,1,0,2,1,2,0,2.6547104167113567,2
1,1,1,2,2,1,0,1,0.5049757438058351,2
0,0,1,0,2,2,1,0,6.241867684049517,1
1,2,1,2,2,0,1,0,-1.264518398884615,2
0,1,2,0,0,0,0,2,-7.13065582912337,2
0,0,1,1,1,2,0,0,8.218450641114302,0
0,0,0,0,1,0,2,2,-0.0626986202607327,2
2,0,1,0,0,0,1,1,-4.163970329013138,0
2,2,0,0,1,2,0,2,-3.271695181049635,2
2,1,1,0,0,2,1,1,-2.318552873837717,0
1,0,0,0,1,1,2,0,4.965850416911535,0
1,2,0,2,0,2,2,1,0.14458806948323422,1
1,1,0,2,2,1,2,2,2.885612356354579,1
1,2,2,1,0,1,2,1,-5.338362594795074,2
0,2,2,1,0,2,0,1,-1.4527697145625782,2
0,0,1,1,2,0,0,2,0.9159634469627592,2
2,0,1,1,2,1,1,0,3.045406047435664,1
0,2,2,2,0,2,2,1,-1.724196513424642,0
0,2,0,1,1,2,0,0,4.84422972857738,2
2,2,1,0,1,2,2,1,-2.52065851953446,0
1,2,1,0,0,2,0,2,-4.19699033419268,2
0,2,0,1,0,0,2,2,-4.376253824578935,0
2,0,2,1,0,2,0,2,-2.0208724251629677,0
1,0,1,0,1,0,1,2,-3.12462571020911,2
2,1,0,2,1,1,1,0,0.863642205045455,2
2,0,2,2,2,0,2,1,1.234497951874457,0
1,0,1,2,0,2,1,0,4.610620653627536,2
0,0,2,1,0,2,0,2,-0.6423286960026957,0
0,2,1,1,2,0,1,1,-0.5119833809953438,1
1,0,1,2,2,0,1,2,0.12315657203122421,2
0,0,1,1,2,0,0,1,1.5077429002755594,2
1,0,2,1,1,2,0,2,0.45971762389396104,0
0,0,0,2,2,0,2,1,3.502612328597237,2
0,2,2,1,1,0,1,1,-2.8185282487949075,2
1,2,2,2,0,0,0,0,-4.475544081075018,2
2,0,2,0,1,2,0,2,-0.21094499575262216,2
0,2,2,2,0,2,2,0,-0.42937346748508615,2
0,2,2,0,0,1,2,1,-5.889611613295326,2
0,0,1,0,2,0,0,1,1.6494162520934614,2
1,0,2,2,0,1,0,2,-1.5041231205676824,2
2,1,1,2,0,1,2,1,-2.9867839049113796,2
0,0,2,2,1,2,2,0,5.120434895113517,1
0,0,1,0,2,2,1,2,4.4614449413301855,2
0,1,1,1,2,2,2,0,6.241086447727112,1
0,1,2,1,1,2,2,2,-0.5161414335766054,2
2,0,1,0,2,2,0,0,4.372088251529371,2
2,2,0,0,2,1,0,0,2.205658899245951,0
2,1,1,0,1,0,1,2,-3.272593557409091,0
0,0,1,2,0,1,2,2,0.8360082762285893,2
2,2,2,1,2,0,1,0,-5.547338971331821,0
2,2,0,0,2,1,0,1,1.0101553374307861,0
1,2,2,0,2,2,1,0,0.8614655317031841,2
1,1,1,1,1,1,0,1,-1.9800034538364772,2
0,1,0,1,2,1,1,0,5.149034465057958,0
2,2,0,2,2,2,2,2,1.291610347639959,0
2,2,2,2,0,2,0,0,-3.8223437567211622,2
2,2,2,2,0,1,0,0,-5.010465499721599,2
1,1,2,0,1,0,2,1,-3.9577716177185365,0
0,0,1,2,1,0,2,0,0.7807997445725681,0
2,1,0,2,1,0,1,0,0.9850763726385221,2
1,0,0,0,2,1,0,0,5.59228445339922,2
0,0,1,0,2,2,1,2,4.716167673094256,2
1,1,1,1,0,0,2,1,-3.0077798393283435,2
1,2,0,1,0,2,2,0,-1.6493958804310527,2
2,2,1,2,2,2,0,0,2.5765713652799946,1
2,0,0,2,2,2,2,1,5.543972826749016,1
0,2,2,1,2,2,1,2,0.24455195142691302,0
0,1,2,2,0,2,1,1,0.09423237390955735,2
1,1,0,2,0,1,1,2,-0.7311932408100165,0
0,0,1,0,2,0,1,2,-1.047464449438727,2
0,2,1,0,2,0,1,0,0.2535169977488468,0
1,0,1,0,1,0,0,1,-0.16969694139904973,2
0,2,2,2,1,1,2,1,-0.4379539037722955,2
1,1,1,0,0,0,2,1,-2.3385970976860477,2
1,1,1,1,0,0,1,1,-5.439210905991782,2
0,0,2,1,0,1,0,2,-2.4519702773069767,0
2,0,2,2,2,2,1,2,2.071262798842741,2
1,0,0,0,2,1,0,2,3.940358263741408,2
1,2,2,1,1,1,2,1,-3.176050755555433,2
0,0,0,1,0,1,1,1,3.615469704820964,2
1,0,0,1,2,0,1,1,2.1115080171607095,2
2,2,0,2,0,0,2,1,-4.721581769863851,2
1,2,1,2,2,0,2,2,-3.8152345976499746,0
1,0,1,1,1,2,2,2,1.3612158348673462,0
2,1,2,2,0,2,1,2,-3.6742540147853817,2
0,0,1,1,1,1,2,2,-0.025748778038936937,2
1,1,0,2,2,0,2,1,2.6812427687636733,1
0,2,1,1,0,2,1,0,1.844357345046752,1
0,1,0,2,1,2,1,0,7.5303365726384355,2
2,2,2,0,2,2,2,0,-2.761358056216583,0
0,2,1,0,0,0,1,0,-3.729337045908005,2
1,1,2,1,1,1,2,2,-2.093160251398249,2
0,0,0,1,2,2,2,2,5.67429340670863,2
0,1,1,1,2,1,1,0,5.660699500969122,2
1,2,0,1,1,2,0,0,3.6412950340504664,0
0,1,2,2,0,2,0,0,4.447491594844287,2
2,2,2,1,2,2,0,1,-2.1933271156907708,2
2,0,2,0,1,1,1,2,-2.935386883388523,2
0,2,1,0,0,2,1,0,-0.5956975654271077,2
1,1,0,1,0,1,1,2,-2.3208599251405007,2
0,1,2,2,1,1,2,1,-0.1539675977497199,0
1,0,2,2,2,2,0,1,2.095306924437727,2
0,0,1,1,2,0,2,2,3.7626622011513033,2
0,0,2,1,2,0,0,0,1.7866673639595494,1
1,2,1,1,0,2,2,0,-0.9611830713276414,2
0,0,2,2,1,0,0,2,-0.14193450692509957,2
2,0,1,0,0,0,2,2,-6.249781276094689,0
1,2,0,0,1,1,1,1,-0.7195923549905676,2
0,2,2,1,1,1,2,0,-1.1908128249452867,2
0,2,1,2,1,2,2,1,1.4457759426552097,0
1,1,2,1,0,2,1,0,0.3517370410478268,2
0,1,1,1,1,1,0,2,1.8947643757518873,2
1,2,2,2,0,0,2,1,-7.007066500265222,2
2,2,1,2,0,0,2,2,-8.833539474023443,2
2,0,0,1,1,0,0,2,-1.6778102169409386,2
0,2,2,1,2,1,2,2,-0.5501866047262143,2
2,0,1,1,2,2,1,1,3.7854835180316937,2
2,2,2,1,0,0,0,0,-5.3571623146311635,2
1,0,0,0,2,1,1,2,2.1256751139884926,2
0,0,2,2,2,2,1,0,7.182588420594609,2
0,2,2,0,2,1,2,2,-3.4513727362749025,2
1,0,1,1,2,2,1,1,4.4278079520652724,2
2,1,1,2,1,0,1,2,-4.166404782776457,0
2,2,0,2,1,2,0,1,0.6853575678606132,2
1,0,1,1,2,0,2,1,2.463608887617899,0
1,1,0,1,1,2,2,1,4.019221665485448,1
2,2,1,1,0,0,0,0,-6.046552560771145,2
1,1,2,1,0,2,0,2,-1.2437492474513634,0
1,0,2,1,2,0,0,1,1.2287458525542452,2
0,2,2,1,0,1,1,1,-3.5185457701104665,0
2,2,1,1,1,0,0,1,-6.732664592525398,2
0,0,2,1,1,2,2,1,3.643243859773912,1
2,2,2,0,0,1,2,1,-7.013225645339819,2
2,2,0,1,0,1,0,1,-4.4985800146836885,2
1,1,2,1,1,0,2,0,-1.4331882909568354,2
2,1,1,1,2,2,0,1,1.65574413770126,0
1,2,2,2,1,1,0,0,-1.4498769351079401,2
0,2,2,0,1,2,1,1,0.14819358101455038,2
0,0,1,1,0,0,1,1,-0.33365888708787766,0
0,1,2,0,0,1,0,0,-1.8742936785845727,2
1,1,2,0,1,1,2,2,-3.9480072641773245,0
2,1,0,0,0,2,2,1,-1.1771438873246567,2
0,2,2,0,0,0,0,1,-6.908040474378184,2
0,2,0,0,2,2,1,0,5.395187844629777,0
0,2,1,1,2,2,0,2,1.6361993063422655,0
0,2,1,1,0,2,2,0,-0.14341518438804668,2
2,2,1,2,2,2,2,2,0.7244818108793318,2
2,0,1,1,0,2,1,0,1.7997183766793525,1
0,1,1,0,2,0,1,1,0.7018124690081062,2
1,2,0,0,0,0,0,1,-5.30781843391742,2
1,2,1,0,1,0,0,0,-2.279044902135222,2
1,1,0,1,2,2,2,1,4.284514641780987,2
1,2,2,1,0,0,0,0,-5.838969615886741,2
1,2,0,2,2,0,2,1,-0.8540984599021009,2
1,0,2,0,2,1,0,2,1.854258946990213,1
0,0,2,1,0,0,1,1,-2.016953770901836,2
2,1,0,0,0,0,2,1,-4.6583661918169135,2
2,2,1,0,0,0,2,2,-9.551772149588281,2
0,0,0,0,1,0,2,0,4.14663873074215,2
0,1,2,0,0,1,2,2,-3.480385884883317,0
2,0,2,0,2,2,2,1,1.222590551972957,0
2,0,2,0,1,0,1,0,-2.77902817557892,0
1,2,2,1,2,1,1,2,-2.4003338380327133,2
2,1,0,1,0,1,0,1,-2.9393126528369296,0
0,1,2,2,1,0,1,0,-0.9341553220549339,2
2,0,0,0,0,0,0,0,-2.7821672201434913,2
0,0,2,1,1,1,1,0,2.7805734302806617,2
0,1,1,0,1,2,2,2,0.661511845540415,0
0,1,0,2,0,1,0,1,3.7121447908236185,2
2,1,2,2,2,1,0,0,-0.7321910525822362,2
0,1,2,2,0,2,2,2,-1.8825213644087704,2
2,0,1,1,0,0,2,0,-2.7499148483751004,0
1,2,0,2,0,2,2,2,-1.119293674736797,2
0,2,2,0,0,2,0,2,-1.6516323913390416,2
1,1,1,0,1,1,2,0,1.442602750223703,2
1,2,1,1,1,2,1,1,0.5247199242317845,1
0,1,0,1,2,2,1,0,9.732932175593636,2
0,0,0,2,1,0,2,2,2.260350686907819,2
2,2,1,2,0,0,0,2,-7.166294755193739,2
1,1,2,0,2,1,1,1,0.18547296042041972,0
2,1,1,0,1,0,2,2,-6.388229944483011,2
0,2,2,0,2,1,1,0,-1.187813725902992,2
2,1,1,0,1,0,0,1,-3.9110605545159376,2
0,0,1,1,0,0,2,0,-0.19394726851106936,1
0,2,1,1,1,1,1,2,-3.304860223414814,2
1,0,0,0,2,2,2,1,7.382218994520319,2
1,0,0,2,2,0,0,1,3.2858315392851676,2
0,0,1,0,1,1,0,2,1.1318275970160734,1
2,1,0,1,0,0,0,2,-3.7296638170473333,0
1,1,0,0,2,1,2,1,2.861923368785242,0
1,0,2,0,1,0,0,2,-3.69091480402396,0
1,0,1,1,2,0,0,0,2.1956956654426816,0
2,0,1,1,0,0,2,1,-4.02984088623478,2
2,1,1,0,1,0,0,0,-3.431192208750117,0
2,0,0,0,0,0,0,1,-2.0019289219134135,2
0,1,2,2,2,1,0,0,4.02072324141516,0
0,2,0,0,0,2,1,1,0.7097239205717893,1
0,0,2,2,1,2,2,0,6.529942385467414,2
2,2,1,1,0,1,0,0,-3.754454978322707,2
2,0,1,0,2,2,0,2,2.738994291958717,1
0,0,2,0,0,0,0,2,-3.969323135520738,2
0,0,0,1,1,1,1,0,7.596258957090159,1
1,2,0,1,2,1,1,1,1.1756976975258109,2
1,2,0,1,2,1,0,0,2.5950863216227256,2
0,0,2,1,2,1,2,0,7.231003243067471,2
0,2,1,2,2,0,1,2,-1.9780515443000182,0
2,1,1,0,2,2,1,2,1.870556369672937,2
0,2,0,1,1,1,0,1,1.1061349900593656,0
0,0,2,1,1,2,1,1,5.690308416148482,0
1,0,1,2,1,1,1,2,1.2386917243080684,2
2,1,1,0,2,0,1,2,-4.895142721916721,2
2,1,0,0,1,2,2,0,2.4308143634081576,2
1,0,0,2,2,2,0,0,7.469141357011946,1
0,1,0,0,1,0,2,2,-0.5608933409743996,2
2,0,2,2,1,2,0,1,2.1720821663735244,2
1,1,0,0,0,2,0,2,-0.36335400499264653,1
2,1,1,1,0,0,2,0,-4.560857797115942,0
0,1,1,0,2,2,1,2,2.7367492637628317,0
0,2,1,1,0,0,1,1,-4.896592695262595,0
0,1,2,2,0,2,1,2,-1.3783609687086624,2
2,1,2,0,2,0,2,0,-3.179921405539865,2
2,0,2,2,1,1,0,1,-1.9560566279483271,2
1,0,0,2,0,0,2,1,1.0195715354340311,2
2,2,2,1,0,0,1,1,-8.600315853708008,2
1,2,2,1,2,0,2,2,-4.042380623864302,0
0,1,2,2,1,2,1,2,2.0583851334381507,0
2,0,2,1,0,2,0,2,-1.5524353241640436,0
2,0,0,2,1,0,0,2,-2.1360634517688735,2
2,1,0,2,0,2,2,0,0.84068093216091,2
1,0,1,1,1,1,1,0,3.544439975150492,2
1,2,2,0,2,0,1,1,-3.5092502294448242,2
1,2,2,2,2,1,2,1,-2.016402382531461,0
2,2,0,2,1,1,2,0,-1.5945863817505597,0
2,1,1,1,0,0,2,2,-5.804293703808277,2
0,2,2,0,1,2,1,0,2.4863926717007216,2
1,0,1,2,2,1,2,2,2.693318507539734,0
