c,d,e,f,g,h,i,j,a,b
2,0,0,0,0,0,0,0,-2.7821672201434913,2
0,2,0,0,0,1,1,1,-1.4713053034750143,0
2,1,2,2,2,0,1,0,-1.2934550533382279,0
0,0,1,1,1,2,0,2,3.2625701797357856,0
2,2,2,0,2,1,0,1,-5.538158726849749,0
1,1,0,2,1,1,1,0,4.143927610413728,1
2,2,2,1,0,0,1,1,-8.600315853708008,2
2,1,0,2,1,1,1,0,-0.04612961395597681,2
1,0,0,0,2,2,2,1,7.382218994520319,2
1,0,1,0,1,0,0,1,-0.16969694139904973,2
2,1,2,0,2,1,0,0,1.9061613225716825,1
2,0,0,0,0,1,1,2,-0.9864530292436846,2
2,0,1,0,1,2,0,1,2.1486657812296928,0
2,0,1,0,0,1,2,0,-0.9868045334262492,0
1,0,0,0,2,1,1,2,2.1256751139884926,2
1,2,0,1,2,1,1,1,1.1756976975258109,2
0,1,0,0,1,1,1,1,2.1642303471061757,2
2,0,0,1,0,1,1,0,1.159086748814873,2
0,1,1,1,2,1,1,0,5.660699500969122,2
0,1,1,2,0,1,0,2,-0.9567897715558117,2
1,1,0,2,0,1,2,1,1.4445304103911043,0
1,2,0,1,2,2,1,0,3.791991414014112,1
1,2,0,1,0,1,2,2,-2.8817917538711777,2
2,2,0,2,1,2,0,1,0.6853575678606132,2
0,0,2,2,1,2,2,0,6.529942385467414,2
1,2,0,1,1,1,1,2,-0.9195664768477083,0
2,2,2,0,1,2,0,0,-1.5326094184385988,2
1,0,1,0,1,1,0,1,3.0826237827414538,2
1,2,0,2,0,0,1,1,-4.216549601550484,2
1,1,2,1,0,0,2,0,-3.65818706671101,2
0,2,2,2,0,0,0,0,-3.188402167008617,2
1,1,2,1,0,2,0,2,-1.2437492474513634,0
0,1,0,2,2,1,1,0,6.802043402086127,0
2,1,1,0,1,0,2,2,-6.388229944483011,2
2,2,0,1,2,2,0,1,0.8388382812522454,0
0,2,1,0,2,0,2,0,-0.01601884662728069,2
1,0,1,0,1,1,1,0,4.157462417876321,2
2,2,2,1,2,1,0,2,-4.6463388009906605,2
2,2,0,0,2,1,2,1,-2.199986785534982,2
0,1,2,0,2,2,2,1,1.98585449597944,2
0,2,0,0,2,1,1,1,2.382131765443054,2
2,0,0,1,0,0,1,0,1.9669842201903716,2
0,0,0,1,2,2,0,1,7.492504373178479,1
2,1,0,0,0,0,2,1,-4.6583661918169135,2
2,0,2,2,2,1,0,2,-0.745444539095488,2
0,0,0,2,0,0,1,0,2.072172739195362,0
0,1,2,2,0,2,1,0,3.5608347229620847,0
1,0,2,1,2,1,2,2,-1.0522751761685742,0
2,2,0,1,0,1,2,0,-4.76234545101868,2
1,0,2,1,2,0,0,0,1.6597379491758453,2
2,0,0,1,1,0,2,0,0.1322928162471163,2
2,2,1,1,0,1,0,0,-3.1937340226065944,2
0,0,1,0,2,0,1,2,-1.047464449438727,2
1,2,0,2,0,0,2,0,-3.1878270696861346,2
2,2,2,2,0,1,2,2,-7.8132341129798775,2
1,1,1,0,0,1,0,2,-4.047677365607814,0
1,0,1,1,1,1,2,1,1.6032233669375269,0
2,0,0,2,1,0,0,0,0.5535905465474853,0
0,0,2,1,0,0,2,1,-1.7327050117312428,2
1,1,0,0,1,1,2,2,-0.37649755525840545,2
1,2,2,1,1,1,2,1,-3.176050755555433,2
0,2,0,1,1,1,1,1,1.4666440624500274,2
0,0,1,1,2,1,0,0,4.317506554354854,2
1,2,1,0,2,2,2,0,2.1356116644640086,0
2,1,1,2,1,0,1,2,-4.166404782776457,0
1,2,2,2,1,2,0,1,1.060558314310297,1
2,1,0,1,1,2,0,1,2.867140826017594,0
1,0,0,0,0,0,0,1,-0.4946746868909502,2
2,0,2,0,0,1,2,0,-1.3211271495448584,2
2,2,2,2,1,1,2,2,-6.065998640757428,0
0,0,0,0,2,2,1,2,6.643919927669942,0
1,1,0,2,1,1,2,0,2.089258804607929,2
0,1,2,2,1,2,1,0,4.081948101320836,1
0,1,2,1,2,0,1,2,-1.1263276905107722,2
2,1,1,0,2,0,1,2,-4.895142721916721,2
2,2,0,1,0,0,2,2,-7.124351601788672,0
0,1,1,1,2,1,0,1,2.815539014870604,2
1,1,1,1,1,1,0,1,-1.9800034538364772,2
0,0,0,2,1,0,2,1,5.146768704870509,1
2,0,2,0,2,0,0,2,-3.421565341198745,2
0,0,2,0,2,2,1,1,6.163865850432957,2
1,0,1,2,1,1,1,2,1.2386917243080684,2
0,0,2,2,2,1,2,0,6.275124578500293,1
0,1,0,2,0,1,0,1,3.7121447908236185,2
0,0,2,1,0,0,1,2,-3.79921495757041,2
2,2,1,2,2,2,2,0,3.7942002894814566,2
0,2,1,0,1,2,2,1,0.36850178432124925,1
1,2,1,2,2,0,2,1,-1.8238010145596988,2
2,1,0,2,1,2,1,0,4.720504003569736,0
0,2,0,1,2,1,1,2,0.5393769401915864,2
0,1,2,1,1,0,1,0,-2.0382373247610897,2
2,1,2,0,2,2,2,2,-0.8596158045798341,0
0,0,1,0,2,0,0,1,1.6494162520934614,2
1,1,0,1,0,1,1,2,-1.2499760126052224,2
0,0,1,1,2,1,0,1,6.3950407166271095,2
1,0,1,1,1,2,2,2,1.3612158348673462,0
1,1,1,1,0,0,0,2,-6.071311831749637,2
1,0,2,1,2,1,2,0,4.954315065038145,2
0,2,2,1,2,1,1,2,-0.9903143178720512,0
2,2,1,1,0,1,2,2,-7.591661635655459,2
0,1,0,1,2,1,1,0,5.149034465057958,0
1,0,1,2,0,0,2,0,-2.4161093596828795,2
1,1,1,2,0,1,0,0,0.13267887753458132,2
0,2,1,2,1,0,1,1,-4.054770582017321,2
0,2,2,1,0,2,1,0,-0.02518170110102297,2
0,0,2,0,0,0,1,0,-1.0228631646698594,0
0,0,2,2,2,2,0,1,6.029037885147392,2
2,0,1,2,0,1,2,2,-2.601416894454948,2
1,0,0,1,2,0,0,1,2.049373306768719,2
2,2,1,0,0,0,2,2,-9.551772149588281,2
1,0,2,0,2,1,0,0,3.3664746950704285,1
0,1,2,2,0,1,1,1,-2.8308941422837384,2
1,1,2,0,2,1,1,1,-0.49119021912159044,2
0,1,2,0,1,0,1,1,-1.4983600574331644,2
0,0,0,0,0,1,0,0,4.0873161908735245,1
1,0,2,0,2,1,0,0,3.034992408457155,0
2,1,0,2,2,1,0,0,2.537511887409213,1
1,2,0,1,2,2,1,1,3.1308901585439037,1
0,0,1,1,2,0,0,2,0.9159634469627592,2
2,2,0,2,1,1,0,1,-1.6854243729114868,2
2,2,0,0,0,0,2,1,-6.975922221571751,2
0,2,1,2,2,0,1,0,1.737672937862291,0
1,0,2,1,0,2,2,0,1.9971997076537797,0
2,1,1,2,0,2,2,0,0.8910882712189033,2
2,1,1,0,1,0,0,1,-3.9110605545159376,2
1,2,0,0,2,0,2,0,1.6695627526327268,1
2,2,0,0,0,0,1,2,-9.097080472487558,2
0,2,1,1,2,2,0,2,1.6361993063422655,0
1,1,2,0,2,0,0,1,-4.726952499685831,2
2,2,0,2,0,0,1,1,-6.202217850604693,2
0,1,2,2,0,2,1,1,0.09423237390955735,2
2,2,0,2,2,2,1,1,2.138422940257613,0
0,2,2,2,1,0,0,0,-2.210887738823301,2
2,1,2,0,1,0,2,1,-3.170444235684553,2
1,2,0,1,0,1,2,2,-3.794179295956229,2
2,1,2,1,2,1,1,1,-1.176146153982709,0
0,0,0,2,2,2,1,1,7.94265945673523,1
1,0,1,0,1,0,1,2,-3.12462571020911,2
2,2,1,1,0,1,0,0,-3.754454978322707,2
2,0,0,1,2,1,1,1,3.246919149654581,0
2,0,0,0,0,1,2,2,-0.9820211876661744,2
1,0,0,2,2,2,2,2,4.611589649115328,0
2,0,0,1,2,0,1,0,4.202433114737682,2
1,2,1,0,0,1,0,1,-3.838036602674466,2
0,1,1,1,0,0,2,1,-2.201697777447884,0
0,0,2,0,2,0,1,1,2.6334853509527054,2
2,0,2,1,0,1,1,0,-3.696559604354915,2
1,1,0,1,2,2,2,1,4.284514641780987,2
1,2,0,1,1,2,0,0,3.6412950340504664,0
0,2,2,0,2,1,1,0,-1.187813725902992,2
2,1,1,1,1,2,1,1,0.7133178032292107,2
2,0,1,1,1,2,1,0,2.223845439724787,0
2,0,2,1,1,0,0,2,-4.345351874225303,2
2,2,0,2,2,0,1,0,-1.3038561145135934,0
2,1,2,1,2,1,1,0,-0.3116249405185621,1
2,2,2,1,0,1,2,1,-9.145564477265571,2
0,2,2,2,0,2,2,1,-1.724196513424642,0
2,1,1,0,1,1,1,1,-1.3465929107979582,2
0,2,1,0,1,1,1,1,-1.838970792760839,0
2,0,0,1,2,1,1,1,3.781532148033386,1
1,2,2,2,0,0,2,1,-6.583886996911247,2
0,1,2,2,0,1,1,0,0.434539737497449,1
1,0,0,0,1,2,0,2,2.8177502870290345,2
1,2,2,1,2,1,0,0,1.1513385681831796,2
0,2,1,2,2,2,2,2,0.9863836297960156,0
1,0,2,0,0,1,2,2,-2.716278912191041,0
2,2,1,2,0,2,1,0,-2.124672239985048,0
2,0,1,0,1,2,0,0,4.013371042891413,2
2,1,1,2,0,0,0,0,-4.078147507641608,2
2,1,2,2,0,0,2,0,-4.955238084918434,2
0,2,0,0,0,0,2,0,0.4222169112345635,0
1,2,2,2,2,1,2,1,-2.016402382531461,0
2,0,0,2,0,2,0,2,-0.8474749993424648,2
0,0,2,0,2,0,2,1,1.0620138890248993,0
2,1,0,0,1,1,0,1,-0.9271701917705808,2
1,0,0,0,1,1,2,0,4.965850416911535,0
0,0,2,1,1,0,2,0,-0.010282623826521453,2
0,0,0,2,1,0,2,2,2.260350686907819,2
0,2,2,0,1,1,0,1,-1.9446675974048817,2
1,2,2,0,0,0,1,2,-8.25429160830656,0
2,2,2,2,0,2,2,1,-5.52703672851874,0
2,2,1,2,0,0,2,2,-8.833539474023443,2
0,1,2,0,0,2,1,2,-0.5365540275804768,2
0,2,2,1,0,0,0,0,-4.5226832319050185,2
2,1,0,2,1,1,0,0,1.070012116039934,2
1,1,2,1,2,0,2,2,-3.4192678801654783,2
2,0,2,2,2,0,0,2,-1.8996397430662377,0
0,2,2,0,1,2,1,1,0.14819358101455038,2
1,0,2,0,2,2,2,0,5.207942966034782,2
2,0,2,2,2,2,1,2,2.071262798842741,2
0,2,1,2,2,0,1,1,-1.409229486325541,0
0,0,0,0,1,0,2,2,1.5114784108100097,1
0,1,1,0,2,0,1,1,0.018992933605825102,0
2,0,0,0,0,0,0,1,-2.0019289219134135,2
1,2,2,0,2,0,1,1,-3.5092502294448242,2
0,2,2,2,1,1,0,0,-0.44438379181473664,2
2,2,1,0,1,2,0,2,-4.841096196293829,0
1,2,0,0,1,0,1,1,-4.159177460526857,2
1,0,0,0,2,1,0,0,5.59228445339922,2
2,0,1,1,2,1,1,1,1.071365788237965,2
1,1,1,0,0,0,2,1,-2.3385970976860477,2
1,2,1,1,0,2,2,0,-0.9611830713276414,2
1,2,0,2,2,0,0,1,-1.8314012101289572,0
0,2,1,1,1,1,1,2,-3.304860223414814,2
0,2,0,2,1,2,0,0,3.8371395383860722,2
2,2,2,2,2,2,1,1,-0.7363019261982745,0
1,0,1,2,2,1,2,2,2.693318507539734,0
0,2,2,1,1,1,0,1,-0.4940758585814622,2
2,0,2,0,2,0,0,2,-4.4285018615006555,2
2,0,0,1,2,0,1,0,2.1147796287527134,2
1,0,2,2,0,2,1,1,1.753517919622027,2
1,1,2,2,0,0,0,1,-3.684909188640706,2
1,1,0,2,2,1,2,0,3.7196331964067375,2
1,2,2,0,1,1,2,0,-3.318921418365994,2
0,1,0,1,1,1,1,0,5.59110758792893,0
0,1,2,0,2,2,1,1,3.5769786124482876,0
0,2,1,1,0,2,2,2,-0.7525269942392923,0
2,2,2,1,0,1,2,2,-7.811062942456633,0
0,2,2,2,2,1,0,2,-2.218195290472872,2
1,2,1,2,0,1,2,2,-5.639191189735138,2
2,1,2,2,0,0,1,0,-4.5077861737582685,2
0,1,2,1,1,2,2,2,-0.5161414335766054,2
1,2,2,0,0,2,0,2,-5.522049972063673,2
0,0,1,0,2,1,0,1,4.751639105792962,2
1,2,1,2,0,2,0,1,-1.9692306414824297,0
0,1,1,1,0,2,0,2,0.06303042160747786,2
0,1,0,1,2,2,2,2,3.9342416818255996,2
0,0,2,2,2,2,1,0,6.896639512505482,2
1,2,1,2,0,2,2,0,0.4102480160888653,0
1,2,0,0,1,1,1,1,-0.7195923549905676,2
2,2,0,0,2,0,0,1,-2.783261671744401,0
2,0,1,0,0,1,1,1,-1.9254697106732326,2
1,0,2,2,2,0,2,0,3.062964741466693,1
1,1,0,1,0,1,1,2,-2.3208599251405007,2
2,0,1,1,1,2,2,2,1.1576903949660555,0
2,2,0,0,2,1,0,2,-3.060650541555915,2
0,2,1,1,0,2,2,0,-0.14341518438804668,2
2,2,1,0,1,0,2,1,-7.171100404154755,2
0,1,2,0,2,2,1,0,4.740351344361793,0
2,1,0,0,2,1,0,2,-1.1523044524857742,2
2,2,1,2,0,1,1,2,-6.742115213349941,2
0,2,1,1,0,0,1,0,-1.539807249833236,0
0,2,1,0,2,0,1,0,0.2535169977488468,0
2,1,0,2,1,0,1,0,0.9850763726385221,2
0,0,0,2,1,0,1,2,1.1186434192607266,2
1,2,1,2,2,0,1,0,-1.264518398884615,2
0,2,2,0,0,0,0,1,-6.908040474378184,2
1,2,0,0,1,2,1,1,1.284279776024924,2
2,0,2,1,1,2,2,1,1.5144909980739096,2
2,2,1,2,2,0,2,0,-2.803563777192701,2
0,0,2,1,1,0,2,2,-2.4681385269742675,0
0,1,2,2,0,2,2,0,3.413598064330072,2
2,0,1,2,2,1,2,1,2.723271658976301,0
0,0,1,0,0,1,2,0,2.068683564542753,2
0,1,0,0,1,0,2,2,-0.5608933409743996,2
2,2,0,0,2,1,0,0,2.205658899245951,0
1,0,1,1,1,2,2,2,1.5530571683803664,2
0,1,1,0,0,0,2,2,-2.3927396274203216,0
2,2,0,0,0,2,2,0,-2.224472006560735,1
1,1,1,0,0,0,2,2,-5.62287732242824,0
1,0,0,0,1,1,1,1,2.213718925237545,1
1,0,0,2,1,2,0,2,2.649560273027009,0
2,0,2,2,2,1,0,1,-0.245385785513764,1
1,2,1,1,0,0,0,1,-7.416623616389408,2
1,0,0,2,2,0,0,1,3.2858315392851676,2
2,1,1,0,1,0,1,2,-3.272593557409091,0
0,0,1,2,2,0,0,0,5.238762525205217,1
2,2,1,1,0,0,0,0,-6.046552560771145,2
0,1,2,1,2,2,2,1,3.7123359647171967,2
0,0,1,2,1,0,2,0,0.7807997445725681,0
1,1,2,2,0,1,0,0,-0.8884893017066087,0
0,1,0,2,0,2,0,2,0.8799355142130691,0
0,2,2,0,0,1,2,1,-5.889611613295326,2
2,1,0,2,1,1,1,2,-0.46028474187260193,0
1,1,0,0,0,2,0,2,-0.36335400499264653,1
0,0,0,1,0,0,1,0,1.898662512580051,2
1,0,0,2,2,1,2,2,4.551589089137664,2
2,1,1,2,0,0,2,2,-8.214506207732274,2
2,1,2,2,1,1,2,2,-4.360015834855459,2
2,0,2,0,1,1,1,0,0.40166043059139067,2
1,1,0,1,0,0,1,1,-2.210749893582495,0
0,1,2,2,2,1,0,0,4.02072324141516,0
1,0,1,1,1,1,2,0,2.4921354009694965,2
0,1,1,0,0,0,1,0,-0.46664619009524233,2
1,2,1,2,0,0,0,0,-4.498363844872044,2
0,2,2,2,1,0,1,2,-6.489780244618756,2
0,0,1,2,2,2,0,1,7.097556551551307,2
0,2,1,0,2,1,0,2,-3.0545243604403494,2
1,0,1,0,2,1,2,0,2.6547104167113567,2
1,1,2,2,0,2,2,0,-0.17308219674984493,2
2,1,0,1,1,0,2,2,-4.523440667929881,0
2,2,0,0,2,2,2,0,3.830704460263127,2
1,0,0,2,2,1,2,2,2.4389862918067156,2
2,0,2,0,0,1,1,0,-2.69673450723917,2
0,0,2,0,0,0,0,2,-3.969323135520738,2
0,0,0,2,2,2,1,1,8.913949813640532,2
0,2,0,0,0,2,2,1,-0.09503099771413515,2
1,1,0,2,2,0,2,1,2.6812427687636733,1
1,0,0,2,1,2,2,2,3.873557131981593,2
1,0,1,2,2,0,1,2,0.12315657203122421,2
1,0,0,1,0,0,2,1,-1.651938646973725,0
1,0,0,2,2,0,1,2,2.577348415571914,2
2,1,1,2,0,1,0,2,-1.0522427839372983,0
2,2,0,2,2,0,2,0,0.28275759703788095,2
1,1,1,0,2,2,1,0,4.53762493715126,1
2,2,0,2,0,1,1,1,-4.055762936327955,2
0,2,2,1,1,0,2,0,-1.4744627674578512,2
2,2,2,1,2,0,1,0,-5.547338971331821,0
2,2,2,1,0,0,0,0,-5.3571623146311635,2
2,0,0,2,1,0,0,1,1.5423802189024982,0
2,0,2,2,2,0,2,1,1.234497951874457,0
1,1,1,2,1,1,0,0,0.8789633563152549,2
2,1,1,0,1,2,1,0,1.2194917975001403,0
0,2,1,1,0,0,1,1,-4.896592695262595,0
0,2,0,2,1,1,2,2,-0.27731259358559945,2
0,1,2,1,0,1,2,0,0.680810332568786,1
2,1,2,2,2,0,2,2,-6.065584831658556,2
1,0,2,2,2,2,0,2,3.1584198625588127,2
2,0,0,0,0,2,2,0,2.7569030001025734,2
1,1,2,1,0,2,0,2,-2.298087697415186,2
0,1,1,0,1,2,2,2,0.661511845540415,0
2,1,0,1,1,2,1,1,1.482634791282382,1
0,0,1,1,2,1,1,1,6.23597304952925,1
0,2,2,1,2,2,1,2,0.24455195142691302,0
0,1,0,2,1,2,2,0,7.9934996625848225,2
2,1,2,2,1,0,1,1,-3.3482382842068974,2
1,1,1,2,2,0,2,1,1.3721389740120165,2
