a,b,c,d,e,f,g,h,i,j,k,l,m,n,o
1.029694729427555,1.9173351503487153,-4.006832121406623,6.374237590472139,5.445582884468114,18.448968558353712,-14.241928954303942,5.661036805911351,-27.99147258500671,30.483201146257382,-24.90409069227589,-0.550726717837756,-13.020650764896622,-20.596989510302915,16.703635844836086
1.1980877650647062,0.41826833611689596,-0.6393633866460795,-1.1497931829627037,3.5476454707507012,-1.0408340211861054,2.0189825116670455,2.7746398327559514,16.542725560013206,-3.326419448389751,-0.05536605442770243,-3.6120300928757088,8.241447616787344,21.620261972516694,-15.385992936370938
2.4711692653234505,3.2223472146229124,-6.147972692204595,10.02172522312744,1.489554047952499,29.204664905174695,-6.3238205624264525,4.320389964756844,-28.04540721858392,30.48394203748064,-5.54975563711544,21.172924118550007,-15.376450572830864,-19.477898261951324,12.074073477165335
4.620315389673622,4.761237921554698,-10.792644219052807,19.513915911756143,7.788899918905239,40.79438755685358,-4.271182573891037,15.585563024571027,-8.660941284614315,25.633324930148888,-18.38940261128458,25.204011706494022,-14.054762920372902,-12.94513763747588,25.44073158169193
1.141626529726773,4.229050621802665,-6.0638539882161755,12.831933197635763,4.491775761826002,28.681379835261282,-7.402812820979265,7.257560285690401,-25.767682451445527,33.22698200873834,-13.122218607056306,17.502912453853614,-24.195632291123353,-17.97793989832567,8.522844074477359
3.0970011422961203,4.189213631306745,-9.096821592612486,16.556047825049617,7.140292064877489,36.10005956971792,-6.660355405650563,10.81857431643783,-18.943603096393254,29.0999164067686,-16.018700397508095,22.859531228678208,-15.99957059444641,-13.40300311407103,19.20601698011699
2.9337230376929724,4.757341609549349,-7.076777440995576,13.796864994814463,5.525145989454126,35.656425211907475,-6.504407962551804,12.163533615739006,-21.99129923235233,31.38257951008686,-17.796550235485157,22.841163264553987,-18.463764110198113,-15.620610447771396,13.776579148078774
7.761326828671017,7.316560814853304,-14.144593497460464,18.64972519879,2.470479811345128,42.17006077606967,-0.26481087684171367,13.315927169616703,-0.9486246718420681,28.668426800001694,-4.86186724577338,26.79731645346043,-5.63822010566837,-1.199569494870429,11.555583773740436
5.791781323939056,5.93775119236638,-8.733189607308624,17.727532639158998,3.541642845732066,38.67891335551367,-4.246281297049418,10.172986604762437,-12.406974085301695,28.281562027804696,-14.670658498846358,24.46287479785707,-14.457331278206649,-17.66959253004113,19.127923602558248
4.23813713239263,3.988627503733688,-6.7481735637883915,12.387230897201903,-0.8929490929100723,28.337489637991403,-5.373785715566295,3.6971911641047925,-22.44640897935145,27.2961376967922,-1.7639280122801921,25.651659464882638,-10.379094450717732,-16.132785224229412,12.838019689567165
1.8301514029346861,2.591178519128106,-4.3681530494603065,5.692353127366134,2.639445063989552,17.432920976272754,-12.819130932340935,3.730465956217502,-27.434721959949748,31.103504460565308,-19.23837843233549,-4.856121034148278,-7.578679204500406,-23.143927081941605,12.874060300433209
2.3433995583001237,4.199692513949073,-6.227975167281313,11.382989414209177,2.715874243658601,28.063849716780012,-4.54117011995078,7.171928102521448,-21.40527524841333,29.081956582746596,-7.686942141139413,24.737538934397033,-18.098548489672115,-12.246649020665892,11.718486835566043
1.0812977499269458,0.8504560714033758,-0.9815994654368447,0.29543362902927006,2.6510442683228908,2.194928280779456,-4.567715976827537,-0.18004309664992962,1.0686289684550916,6.376593536855999,-10.861137742175384,-22.135146463135012,4.112460542189845,-18.210682969024855,-10.30276130754633
7.888012856294325,8.02635724132884,-15.635243135479438,19.796437929643055,0.435913664346931,42.49203091144309,-1.487630909457372,12.691884271483705,-2.7667466064305817,31.83565555324314,-4.160600110146597,28.296395963647647,-5.940737228440145,-8.095101069681174,4.647909913733965
8.715794381380867,9.784785410769762,-18.044960070472506,19.280242002027116,-0.4412552224302845,45.34436273544234,0.2607563945471613,13.241731623757925,1.8946832789620143,35.31592761992127,-1.033768852927369,32.134602452782445,-3.1783716189474367,-0.6155453611156106,-2.3439387896121873
2.207387517594774,2.4256380999101244,-3.2081569509568286,3.4043884214639784,2.6002001191447643,11.558739549734279,-15.410912002743213,2.4957443895696865,-21.3958401507066,27.62522351299793,-23.17080227154791,-10.958623694524018,-3.7231192362668337,-25.40112884979561,8.687883432886798
2.3083802660189323,2.4380191886220324,-2.567914912979887,3.607196259017985,1.4224687917353578,9.879005447591432,-12.410714516233423,1.628035737465197,-22.903079646937204,28.365793439078278,-20.806359674452498,-10.847179884471414,-3.1042350258481575,-26.497784939925772,3.10775143314622
6.8466454718751715,5.595847043901114,-10.789885905272909,17.889005882305156,1.260056416075666,39.0362262892872,-1.6153088478768978,10.458680977373039,-6.668228751871174,25.961369846249042,-5.913599732778873,30.448136435391604,-5.784976155395954,-8.488612050538867,10.60252592890645
3.6569787671146505,5.818757657715703,-10.567094536207774,19.43014381123751,6.6342990420932,38.94390029674488,-2.770274351410758,17.41818313315754,-5.966933068557964,28.301190153167365,-7.805205930449329,27.338888771111847,-13.460422524043189,-5.99097660304637,22.20347414629364
1.7339359170381747,1.4630389217335997,-0.4837804191301738,-2.6255080833454976,1.431215112142611,-2.9009735160085324,5.770993752312802,3.597808717085332,27.820179138887326,-11.668661460051759,8.854028401978983,18.188741830654408,3.852044865120774,40.94731933616209,-24.759546138592746
3.9750834524120737,5.090244564957811,-10.025341853828834,18.110745841851376,7.966831415303064,41.2326784141321,-4.2066222941862055,16.54257179484212,-9.794193495461206,25.12709700728242,-14.475893434884338,27.032773490537412,-13.15537694097264,-11.608409250339758,26.876952617557343
7.203378410330016,7.2726242462422706,-13.148558719633797,21.315426956354983,2.585362524029138,41.450589576877,-1.0566616522126369,13.933877562627622,-2.021213557000368,27.91115386068391,-7.068696935282477,23.412544113276518,-10.238716479275727,-10.437592198536903,14.64387013162554
3.4875574158469234,4.7708022991281505,-9.099711241044629,15.928439042382943,7.2961887240837555,38.53189236384782,-6.192273731327339,12.473698076593577,-16.992459238157615,28.15139431810188,-17.49197217314824,25.58005257147154,-17.639662865481824,-13.087374491273597,19.13731455066453
1.1387281537524951,2.386918868417796,-3.8459297427587664,4.19828675890361,7.325602721886783,18.601406907215615,-14.69164233997302,8.581064796607977,-24.272999761772727,28.398089485134687,-34.258437847386105,0.5270978894315539,-14.259028728252432,-10.637956800418717,10.905127370844745
5.975556833030591,7.896120595351765,-15.964775645112347,19.237587032329277,4.983767814936872,43.69581707148743,-1.5902341627963348,17.63097559918696,-0.5922157466608712,30.575910598332456,-7.298300232728496,21.646306009538645,-11.486235019743399,-7.387031258436599,13.512670286128987
3.8445565856214365,6.0946268947574875,-10.379308662676063,20.73544912430928,7.056844995151175,39.14690587258087,-3.0527984326713367,16.648844428071197,-7.4085843920617,27.14152209289519,-10.939826209542899,27.199815459088462,-15.867020366426129,-10.093845616848803,20.01063239010696
10.328333447143985,13.075130145058917,-20.14546959411422,24.567438423139862,-4.995028296679877,40.96860362246188,-0.4358397218094485,6.11856412757933,2.303695032471959,35.67344349791604,6.294151770470473,38.133167153986896,3.0825988581845056,2.179384467820758,-14.61162145013467
2.0123973532942063,3.245049799600705,-6.419344578360159,10.09255794469814,5.789772586316208,29.707040573476846,-9.798265114308547,6.558466025229356,-27.814749421386587,35.59689841763097,-18.25840988934963,12.411571076082902,-22.958511774309994,-22.92104099966112,8.5037267414862
2.51165156571647,3.0319173840862863,-5.029419590761465,8.00354834766184,3.8366185670755213,23.69786057649868,-8.829882002824846,5.79494167643944,-26.274710421986075,31.765025962400234,-17.977771791662814,5.036395436846673,-17.176049156403444,-22.538220189382216,9.751065402878329
3.1205588737841494,3.294087729559427,-6.181717172075896,10.626483317598074,4.135594444487713,32.37163501329884,-9.719182804979175,3.7315864995877353,-25.624032728057756,32.22227938030548,-14.837393659891847,6.009760370508589,-18.186727549728044,-30.0904483670523,14.124524929092685
0.7462605121307816,0.14826063130828415,0.6156941282378703,-4.519786456409721,3.523654144964122,-9.529993437326333,14.694779040597071,4.022297139683221,47.355490356156665,-34.83745145505848,11.845666690860579,31.35111684450356,16.267634859723067,46.296954741610044,-21.67188251683929
4.230558190581327,3.2926277741508283,-5.221398919230765,7.071393984106962,1.0982643708197546,22.462366665974397,-10.276517693829623,1.1728763047362967,-22.41295994524548,29.162622015463278,-14.201844379241583,-6.538007392632583,-4.41929804523116,-34.50386096358726,12.90468706147066
2.7358808336096554,3.78335279235167,-6.3694107977360925,10.431258811752393,3.9085219082125087,30.599862854955624,-7.6283953117931755,5.9692368779426515,-25.684327680513206,31.534498340784417,-12.530684338729245,11.95744099848368,-19.84800169329642,-23.58438357743009,9.424350701537579
3.3285936980092523,3.166067867551338,-4.300895739842444,5.717788453166548,1.0526327117031768,18.615919952568674,-11.48371792979635,1.264907649767037,-23.576481691334777,29.12304497196203,-18.24975498229094,-8.208893361995981,-4.204019814251882,-30.147969714758407,9.387012077356957
1.580710865643287,2.723910676720468,-3.3507265821258265,3.845583348575456,3.9129851112584655,14.31090156138872,-14.91447999046581,2.8767448705699983,-22.863033346878996,28.24670113308506,-21.890307044364466,-9.223563281338208,-3.162363197678435,-21.766489616107993,4.889147964764268
1.679298382965884,1.6350859212413749,0.007464979979557196,-2.7073854163467423,0.969972712548113,-4.446792080779733,8.307854950029972,4.742601634931718,33.147077746975334,-18.42387232442062,11.946871745399067,25.487320307514285,8.309299970933793,47.49999199565109,-28.97898194479943
3.0467141425584368,3.7371825906758045,-5.434336286642923,9.531643255038638,1.9571065825425351,26.10615063985123,-6.543781087374224,5.117119808837435,-24.38112308268566,30.626896700490377,-10.486063143347211,11.527585963969498,-21.88247539580897,-26.278870125775732,5.7769990795081
1.7699643943268548,2.844691212522088,-4.215800730153848,5.02891171282345,5.487751960903363,18.676303653186647,-13.42134765952384,6.339380746109387,-25.783199607947083,30.00253911415412,-28.20779367412258,0.8283661919225513,-14.65002051059018,-19.454031906374613,10.876033191722602
0.6439612701849,0.9103779798781012,-0.9283151303374817,-1.7481422405325096,3.481030165086408,-2.260262412374354,4.845314745309352,6.6431221090446995,20.08037373055199,-6.090951732636864,2.6578305452595146,14.117405506898827,-1.432560146942236,35.75390060312357,-12.967714665323054
9.225086658484734,10.039144489756302,-19.999884759610552,21.468261257013218,-2.8902571999570577,42.492884443029716,2.224592530668602,11.95339957902774,3.5138335205500413,35.91326915993193,5.334918478653733,42.17301648621328,5.3595148142772135,13.137850969293478,-16.982604239252915
1.447324888832007,1.4812359891758404,-2.923740162979273,3.2703897248597222,2.844167491020669,11.495573023878205,-14.559547823180793,4.511826021639167,-27.311456775762164,27.091474195584368,-24.426368039404366,-8.279318717224625,-4.065711782597409,-19.71879399547119,4.477825802961107
0.9852550978297927,1.0842785932740777,-1.9755206620693522,1.9536298374645151,1.7038908646216284,5.349775094480139,-6.202804927571451,-0.9543012227933684,-10.019205989752665,9.377946192639897,-10.985602635961554,-7.95606921561527,2.0263203196490496,-28.63661200579765,1.3150123819402086
1.8173045918043758,2.500786218626276,-3.518500588283105,4.183384930588684,3.0123195776054996,14.770429626528916,-13.356177682714229,2.664816210559341,-24.254131672315545,27.100726038826306,-21.898011337929507,-7.023602657543448,-7.711747903435085,-25.082137757677522,13.718258291461611
1.693406655181391,2.358018529366647,-4.947875372335461,8.118936378238104,4.008599701267527,22.809660368131297,-9.629756329446074,3.033439427068263,-28.51232639152344,31.12746929859745,-15.191477484878595,2.202113966456481,-14.601592448337932,-26.386031680331218,15.95061139138807
2.506999113973137,1.26578099791215,-1.8144355725497432,0.2330568842691667,1.263976056123899,3.884432106152835,-4.3809212659466965,-1.4081936690722376,0.31351456991369453,7.770560814214267,-9.394517335392067,-22.69935393170595,5.400152452453195,-22.764738150515686,-12.900308531920535
1.9974535305022456,2.3536030249560085,-1.9729098982380517,1.0482052208619292,3.393174598657043,8.692488575280757,-13.644226823787202,3.6040509798597937,-19.27060992022898,22.0669098220515,-27.076838531463913,-13.986603804738877,-3.3997481358481627,-21.23180201306632,3.201238667192464
6.430581163553482,8.059917496027971,-16.201569315127728,17.793912649417667,2.2882665426418836,41.95302244238979,-1.8306684425993371,13.685990173219619,-3.0658587949014144,33.282360432878214,-3.0521889075191053,32.3029546003345,-6.4949960616317535,-3.0095779883253955,10.18095842089493
5.896680758380289,7.451038515567723,-15.177246455341818,19.392662491725567,4.679062847809408,44.730927415724,-1.0347613259267543,16.282602315381258,2.351840391517282,32.91546761052324,-5.963034936009664,20.283693524359673,-8.015460717849862,-0.24313783199989247,9.760789214272808
3.716393237789438,4.296834400237855,-8.412349659301508,15.599797751802226,5.08257585354033,34.70907917817422,-5.8597184151338855,9.408820959820046,-17.394750499566644,28.24727954590266,-14.690206547154778,22.12486476105056,-16.89858120964967,-15.2387481569852,18.7709397236645
2.3194246716611624,3.3997419497049752,-4.678327801973186,7.892123979586524,1.5638057912306018,22.22679437886616,-9.263847837717702,1.536705964753104,-27.294188757660987,32.127742389207015,-9.442406849401257,1.6817320558792237,-16.24249760650746,-31.099390259367876,12.775672588447236
7.26185517342711,6.9032280239925035,-14.045790105253669,20.70696086634822,4.039847977652412,41.36930176145833,-3.334322969457894,12.236935521940094,-3.1604175001175014,31.68785653698432,-10.985273924763847,16.36064258151881,-13.896930458982707,-18.05565566141362,14.013657309451657
2.6771252338364087,3.283891522986042,-6.775037334446222,13.65853042463559,4.469905965772497,31.57438852774963,-7.723228720891305,6.18648548070741,-24.687938637255023,30.292559410485495,-14.767798349316685,12.157133334525263,-21.24774927122356,-21.088956563323652,12.632711487252365
4.450590321155841,6.820238363086852,-13.129257353423728,20.341710359671822,7.080113302544026,41.86405594984317,-2.836446675890353,19.233331873678424,-4.29254920422833,28.804392335737575,-10.972433258264134,20.18814742786275,-14.606380865750404,-8.689534202543925,16.78501203188093
2.488847259330419,1.7011630891708494,-2.1833105612933927,1.238127457613956,2.321913789990345,6.1363849508044,-8.634932887028032,-0.30049139540442266,-11.200881851987928,10.604860751007319,-19.85730653429103,-13.043777865251531,0.17775099243170667,-31.873936577138803,3.7034069108730465
3.5586833789733667,3.4388700406888493,-5.0216580481969455,7.483119979333874,2.904481436124894,24.639389284576268,-11.082442392064488,2.006221995682292,-22.577325547683653,30.309720419524393,-16.547301788791916,-1.9637210164725154,-9.805817413220685,-34.8703283161643,18.500039997878464
2.0714628461404425,3.2669232653095355,-4.758718489477909,7.88047108576842,2.819120645254077,23.775217926929404,-8.801636782737514,4.186294205929229,-26.673532908137616,31.882640375178898,-14.684287711698014,5.3715156705245,-19.179036606533078,-26.65029524952291,7.185051695482418
1.6212132263788683,3.738611516064731,-5.308972214104431,8.896757164004436,2.0023276436239636,24.71188860104529,-7.598557759232636,5.253293664518189,-28.052367439592377,33.19487095138002,-10.090949918563526,9.651058406049447,-26.101096246336738,-24.604297731874915,3.2214850925369403
5.9273504836896755,6.940236220074725,-13.163903409784501,18.769961940650457,4.988635313609228,43.065727753721674,-3.460259989883555,14.202580017304664,-3.4412320617311742,32.040469216182565,-9.856668272388307,19.443282771832774,-15.40134275048754,-12.817549407914976,14.22235818871062
9.167175983126102,12.507921510344428,-17.9935761780406,22.56794908198232,-0.5560351311750342,43.14717500283704,-0.32090062892841476,12.718880518568724,4.585994628773921,38.661047289821845,-2.0435627470714235,25.919387425472703,-4.124311985128928,-3.9174166118930684,-6.298518665555313
2.6784672751938206,2.1284664967265616,-5.091234121075976,8.564244558231776,2.119384192489372,22.12187947572777,-9.82391302158654,1.3343133480478375,-28.272921337194497,29.256533223761235,-10.666433059834791,-1.8093696375274546,-10.35035558951326,-34.06298729366847,21.599934569779855
1.920462085089155,2.700304499076435,-4.598720420107804,6.341515177739131,1.7450046290510581,17.770423833316393,-10.793209341208394,2.067750490421313,-27.05234283799462,30.558327234324498,-14.846057035132914,-5.257440968370988,-8.03432505387216,-26.571566401301048,14.98990175833512
1.7420411873562252,3.856959974090076,-7.58908898859837,12.717755465957017,7.450266367903424,35.04306123351396,-8.24353015181646,8.601313497960795,-22.412532899551834,32.804537392393456,-19.532625427886366,17.45697502671583,-21.605021184833635,-17.40032478086096,14.493552887908043
8.88288773694061,8.787496214932636,-16.12134520755098,22.03822394696031,0.30379750172100217,42.800953640254804,-1.2584341607636214,10.986794743591771,2.177705207986934,36.40599520185194,-5.427122316302363,20.30356684487528,-8.19243196997983,-10.272337102674314,1.8604307479798081
2.715656713760206,3.4475826011328636,-5.591972344096617,8.427434466497884,3.85794010371997,25.77535967947753,-8.888993179015452,3.8999538148519974,-24.591075813620996,29.238919069943513,-17.056674276922966,3.0097581487683733,-14.732715663963774,-25.397689551153945,15.213692815323574
1.1781362595955838,-0.002482420384810835,0.6048031112245679,-4.26384340165566,2.494744187673023,-9.844277543951783,16.96844536689141,3.0582004789343324,47.57923089733792,-36.55998318266148,13.902208510717033,29.35924028364655,16.929600403417826,41.703536285189095,-19.45654019574498
1.0650993503634663,1.310853437482896,0.07524080331467542,-1.8671519560219734,1.0544040819680178,-3.8240546368919177,7.108585814880902,6.2242208857944235,24.068028134583656,-13.691115530377104,8.872416926881586,26.00615188763894,5.7911367155462665,48.628132318970444,-24.36529709209464
2.316790922423311,2.58235267015885,-2.7290978284480505,1.8390969011277272,3.0498515329767852,10.092521495503258,-13.238559132886778,2.5706611391126803,-21.351434364448803,22.1725836481964,-27.25338207126258,-13.400926556235984,-2.962396940581681,-21.040083699222166,4.373427460441659
2.192547313420589,1.6716828042350218,-2.590108773991315,2.646621538460167,1.292908946385138,6.618075072798492,-8.859395783113218,-0.8202448993044189,-15.317295885124052,16.361684453420278,-16.501583592567187,-13.87178980914992,1.8894582383112797,-32.33263576203774,1.9090919477461703
1.8825633484364976,3.1899647171287997,-3.2064173415141433,4.642126480328442,2.651994727139114,15.144101635409159,-13.484531597689543,3.093655752376021,-24.323867393993538,29.223212560212897,-22.650785647671146,-5.907695123920668,-9.810808694273312,-27.786907065179886,14.380435594818865
5.00977185187175,5.55492132020974,-10.293245734607671,19.252610781945513,5.920437736762946,41.35114292141552,-5.239146067668272,11.38623600498857,-10.425886623215737,30.13296459457316,-14.996802491355869,26.966115139916585,-12.673165765134033,-14.518293769630661,21.595102362986307
4.47173974835366,5.3992508195392155,-9.755171157502263,17.834399422921287,6.416353999948968,39.50214679779104,-4.52953521761533,13.498597032484158,-9.565744434030277,25.832133573216375,-14.7021998114504,24.974252961650226,-13.429569243074159,-13.544929193490617,21.0913752136746
2.748690801712758,2.519484783137188,-4.093162487438443,4.998013496667,2.096296707492508,15.870388562835249,-12.759430890973825,1.4812672437461918,-23.403550051895092,28.788104935556603,-16.74151317778845,-9.338683863562364,-3.5610278815117455,-27.980145221049824,12.432963136101758
2.5968509777820743,2.464527519754422,-2.3391982468120043,1.2078703072613528,1.6150338922547167,7.628898082010752,-10.860092375913897,-1.8658487767123462,-12.265445183356658,16.11772004826937,-19.926996409581058,-18.795010578677406,-2.945472624203318,-35.755278914626494,2.577392740365121
9.817615108435184,10.92514444570198,-19.81774172437189,19.891653178597796,-2.115354162506865,43.12524472667096,2.263251759191311,13.27443513483408,5.473659115843359,34.39705659202734,5.018527100490113,37.034283750177515,4.3065619303239675,13.864158468142621,-12.299014894203635
3.922596387496001,4.883636542492196,-9.848400360470245,17.36237030981372,8.560944891317959,42.49178176121572,-4.794919578367382,16.39366430092621,-10.088794332618043,25.709833028379574,-17.27203434714791,25.449694970592066,-15.09028208950777,-10.861197915899464,26.541906738895978
3.9168952189400894,5.412863857357243,-8.289179607126986,14.544359736422491,4.452587064138223,35.36196894712636,-3.0976166660957363,14.677734462052348,-13.97408513363714,25.862536898122254,-9.974307017991036,28.123691451142598,-14.349859410150124,-11.828613420927018,20.022119398042822
3.275538923231649,3.941598850029444,-6.738967789503938,9.091305689755007,3.44048799382884,28.100121249475354,-8.816903692259167,5.576083300887639,-23.827056464757412,32.74725227694947,-14.982580630656438,8.570387283586589,-19.779991525003513,-26.545375311124076,9.701746635484726
3.046724899859939,4.644024135702711,-8.501720994655372,14.230740782099891,6.94560068151793,37.95999522226813,-6.163994616035183,12.28677470819298,-16.52417884985479,30.218678301178652,-16.65756726823083,23.30784427584957,-17.162039444542835,-14.318276399351479,17.943199991551076
2.072060966061479,3.2217215394079814,-6.270873331539447,11.027853347385266,4.669231267627222,30.52262102396924,-6.7837033532143165,10.106138810500951,-27.9743515480378,32.30240527135201,-16.308552347271068,22.178868116279823,-19.108858968290242,-12.223148498505576,11.649484697758448
3.0373428530625666,2.2505007604656924,-3.8778808042566206,7.123109301315572,1.5063716833293705,18.184026610621356,-10.610229087458867,1.2110309282423768,-26.79384747176466,30.59545985741224,-14.85181147510468,-7.028614151653788,-6.32342429503796,-29.892785134631737,13.920660456511346
1.564368684125103,1.5946192350062383,-3.128095007866895,2.2563870166150473,4.951985232978036,11.932116215599605,-16.210378959411358,5.885777130543318,-24.995807953077712,25.064103439046868,-29.851252776765318,-7.211851976536018,-5.719894711728291,-13.01545744253971,10.64604382884928
4.1519869008442996,4.785783152465759,-8.590853194301328,17.00334120405679,4.5294522551733065,37.90711810813028,-6.56104851020549,9.253371748036553,-19.36224000342515,31.66629717797939,-14.161378977591317,22.63748745220957,-16.363584763304207,-18.132914786686033,15.933856416256708
1.4920100322388088,1.9573590046948577,-2.2951217195882085,1.5440533986111413,4.314132334297963,8.007689776356827,-10.937545553930134,2.0077071375503994,-17.165065027136094,20.567405042104912,-26.218610965909726,-14.1213205528752,-2.5191057423859307,-24.601570652146556,7.4289082141302405
2.8836562960727856,1.343040886277374,-1.728696159770146,1.0853313327240208,0.07714468981510758,4.722326689226946,-7.945510183831892,-7.272197320584166,-1.526002890957866,12.208559641321637,-9.732197475593802,-33.63203303204863,1.1306256124317897,-43.464614792946854,-8.83227257660313
4.8580861778099536,4.33888218062166,-7.946633748190756,13.659997064387953,3.8469317661655458,35.66969659112729,-5.7601560583154745,9.643199816479065,-21.491745467724204,29.690877108646824,-15.551900302329075,22.715865521935036,-15.558445808891511,-17.808277910955365,16.058166506938797
1.615084603420924,2.0011884932435864,-2.1446227844145493,2.2404277386440885,1.5029856401304067,6.582329494559125,-7.199313399220558,0.2630414405501028,-13.631762805401744,14.757912176280554,-14.528687710930054,-7.827300612599558,-1.8700372741582618,-28.393422737276502,4.706577203781114
1.9290889342767228,2.7287954794195346,-5.582066469837209,9.171753254936847,5.560693603868485,27.123902139154502,-10.360739943540212,5.339998194134463,-30.128128308463012,33.823771522653715,-18.46069574252867,5.921447147389624,-18.514498983924813,-22.899540271826744,12.978634843694785
6.7119940057022225,8.542300263961543,-14.544603766962522,18.23404351023909,3.099716713785293,43.13334974253841,-1.8116575986192727,15.574085615240438,-1.6031902687088688,33.126385477430595,-6.8963650060410915,21.224810636970147,-12.179012674969007,-9.705235896438127,9.901796291615087
3.69912254763522,4.327202694458873,-5.622505717592509,9.5144829676424,-1.1025521512410639,25.863548288217462,-7.139010116085806,0.6608954983318095,-23.62980603577966,31.59529055819842,-2.168471141125851,16.172031262122598,-15.610307267595921,-25.734215705676135,7.145678589738087
1.428387606514403,3.2912895406170994,-4.734648998425554,7.212861679235308,2.101183806487634,21.12845716078962,-9.545623883100758,4.720962766010494,-30.61375859662308,33.88205305435678,-16.03081752752862,2.4070804689539207,-17.871156877555485,-27.051751861253702,8.804381600254962
1.7554744826647133,2.130866312898683,-2.903821023457246,4.649636170240768,1.7944608050696316,13.191463625745952,-13.816204828020034,1.825244319332847,-26.803001507623843,29.98036942060605,-19.39151937230378,-9.793108201065037,-7.275710596454132,-27.44841940612868,14.770419616243975
3.7640719988505293,4.884838707844349,-9.80955658243445,16.791464403395985,6.889278246323248,39.27657048390041,-4.400564894968375,13.375034501183537,-11.305218539616002,25.821403159686785,-12.635638677135516,27.167291369794825,-13.647017408344345,-12.346570575155283,24.061814698777347
4.655943220326026,5.396338945938244,-9.773585125108196,19.36746716498926,6.769347350581697,40.06871815155909,-4.109628236918472,15.753168274532111,-8.747900951110955,27.235909240698877,-14.489112947529781,23.6864409381985,-14.67154901137456,-11.866911305004745,23.295973755836414
1.179928432552083,0.5751153456406042,0.23338548734119552,-4.616132055395595,2.379492780172475,-5.6475392260448505,9.433700307444571,6.440397776936493,36.68247193020867,-24.898284067039146,8.703258051222978,24.607275690066476,10.209266188993412,51.97266288351327,-29.872290324499094
8.58690401231195,10.753869666229594,-19.70853893551981,21.8013560709707,0.021928809665866522,45.31135431284589,-0.4466859609160039,12.104964161215445,3.213761352811158,38.67774551370678,-1.1824343615936577,28.989565796663236,-4.724622622894014,-1.1343031937383286,-0.6081596793188415
3.8036963011428853,5.187551371076568,-9.378982486596394,16.88340123223717,5.882045237547164,39.25433596859014,-4.105074266243402,12.971584918902805,-11.158119762537376,28.149883373192814,-11.059341264577789,25.75107721085465,-14.782843410257666,-12.328636526336165,20.08258909161886
1.2579508864741402,2.1147369325832757,-3.850915497524995,3.7508999325088137,5.4688446377833415,14.239373125130772,-15.62989083836418,5.184884403396488,-23.490179888611145,27.064031895199452,-26.90647987545232,-7.643873127674132,-5.435812553052442,-19.212598241265706,12.158902596949137
4.129262876711849,5.889362193116362,-10.386933212402264,19.095453203809036,6.679647944321954,39.89180959345451,-2.648814274904291,17.179467999965077,-5.060840103702972,27.32745216650803,-8.377064597768008,24.63163739614936,-12.508525430867532,-5.368256731710122,21.388459350514132
