a,c,b,d,e
0,1,1,6.162649248238723,-4.897593995362689
2,2,0,1.8807738960898444,-5.784262334358863
1,2,2,2.3716234191228915,-2.8541210645678183
1,0,2,2.493824915825476,-2.256349712475946
0,2,1,2.4991803776173067,-2.698481229586243
1,1,0,2.5124167523962875,-4.152946565229448
2,0,0,3.2903469359446342,-4.686343405007805
0,2,1,2.133396284710595,-4.5061947535570495
2,0,0,3.925042367537413,-5.8309069958445185
1,1,1,3.401698321428614,-4.270877088329147
2,2,0,4.071028664763655,-4.350064415019433
1,0,1,3.857728451638252,-3.423376293372657
1,0,1,3.9530068534266762,-5.859901985725122
0,1,1,2.976591063176117,-4.5456770282675025
1,2,0,5.711143402633667,-3.555492448393844
0,0,2,3.3444311164820975,-2.6807849521958604
1,1,2,1.247515247375205,-4.177008913102986
0,1,1,2.347624254233782,-1.4041788184018484
1,0,0,1.8494970109721842,-4.788941732314765
1,2,0,3.6073346291513073,-4.375666040686592
0,2,2,2.988194775946666,-2.3604752439548653
2,1,0,3.121574302100542,-5.1275954661601855
1,0,0,5.600926112400514,-5.487573681821394
2,0,0,4.138982874076911,-2.6383250149340594
0,1,1,4.076098361446334,-2.756794130382249
0,1,2,2.1789265120578967,-1.9380627988913233
1,1,0,2.5908551086689875,-4.1837108082817895
0,0,2,3.1468054990969545,-3.763317390361684
0,1,0,3.7630071396522258,-3.482469808259726
1,0,1,1.4936884328855426,-4.603132658011749
0,2,1,3.1696929771504654,-3.4767132018493543
2,2,0,3.6040720828735044,-6.399389905464568
0,1,0,3.3748508342288708,-6.800858850647519
0,0,1,2.5366095876533232,-3.441708797346885
1,2,2,2.57046481807886,-3.569099267194908
2,0,0,3.413140806427204,-6.7491675712972725
0,2,2,3.200800023610048,-2.2193904970529243
0,0,2,3.7147915825505677,-0.6399192289492106
2,1,0,4.670856204950871,-3.370439741419938
2,0,1,3.05565227647275,-4.017317885265673
1,0,0,3.133843803884642,-4.751154693303054
1,2,0,4.027655673534306,-3.8722937432160864
1,2,2,3.7208449164108544,-1.637871980165093
1,0,2,2.675799566741114,-3.1035357188256985
1,2,0,4.380393476966172,-4.725822284275425
0,0,1,4.329585341155973,-3.4593851932354633
0,0,1,4.6416864656586725,-3.206123679721168
0,0,2,4.888320906719822,-2.893076442011267
2,1,0,2.723583861340561,-4.880085245068744
1,0,1,3.3638982093325107,-2.3801676702456116
1,1,1,3.36127769661866,-2.5504792975571133
1,0,1,3.251926431467492,-3.2825894265639115
2,0,0,2.9407370803898636,-3.0408909299770714
0,1,2,1.6244379967689284,-3.146445762226417
0,2,1,3.4426794460290036,-2.137026551370619
0,2,1,2.5816443404520872,-3.2174845564644494
1,1,0,3.675993480747625,-1.4889738777854102
2,0,1,2.5559564583011465,-4.952481926782477
1,2,2,2.0103416541556585,-3.4493452522173413
1,2,0,3.8242983603768974,-4.341202171799452
2,2,0,3.740921526806496,-4.362765947021008
0,2,1,3.9292819713209326,-1.8098610158249813
1,2,0,5.7758637664176256,-5.428374683299534
1,2,2,3.387289531210847,-1.8550814813061156
1,1,0,4.0750817670641295,-3.597536995318004
2,1,0,2.5124386711326743,-4.055352167779352
0,0,2,1.8230925594636254,-3.72099634192432
2,0,0,5.172829446773333,-3.352241194745802
0,2,1,2.426520220066696,-2.530675068684586
1,2,0,2.5460559285313575,-4.160415480209623
1,2,0,3.550901078783447,-4.555652312791046
2,0,0,3.4998075866226115,-4.533891989955628
1,1,0,2.6874934935567083,-4.838735792239378
0,0,1,3.0450267812868996,-3.1192148657473577
0,2,0,4.819375717650104,-4.728865147055022
1,0,1,2.5440063911682023,-4.608524975352641
2,0,1,1.956327515633828,-4.808591644827592
0,1,1,4.292593620899792,-4.512036253652292
2,2,0,4.082296911938037,-4.537867757450548
1,2,1,2.729481379351338,-3.786955836435207
0,0,2,1.527832983873082,-2.5446562067112506
0,0,2,2.3653766435614365,-2.2591868664538888
1,0,0,3.5352955631507283,-5.387320925916879
0,0,1,4.515672089883819,-2.2943398316546517
0,1,1,2.3134180251303427,-4.027710827047474
1,0,0,3.5054801184885265,-5.193426984781508
2,0,0,4.265144659894898,-4.2776137626675474
0,1,1,0.968732659878079,-5.596510202375073
0,0,0,4.623786167938899,-5.550534449722919
0,0,1,2.1675494277935625,-2.778927201308167
1,0,1,3.681995493456934,-5.49742192906211
2,0,0,3.836683149610744,-3.642425803066844
2,1,2,4.194586391463845,-1.248863433640865
2,2,0,4.14092438089354,-5.129455337823748
2,2,2,0.7327095082700188,-2.4681872325736895
0,0,0,2.8052207528440087,-3.640912915148973
0,0,2,3.24820512935328,-3.2267891880435196
1,1,2,2.915020113880213,-1.8922244794738183
2,1,2,3.5876107297567703,-3.4311487951306714
2,2,1,4.139366555669705,-4.237602293333179
0,2,2,3.718451736429679,-3.5593364643249736
0,1,1,3.1357250574455344,-3.4173528008051965
0,0,2,1.2636629888795194,-1.6020309474344503
0,0,0,3.1345187511451824,-4.944112932117164
1,0,1,3.766368148138955,-5.031249159912403
1,0,1,2.259552747449522,-4.842706822286815
1,2,2,3.7412747301215763,-2.365400578629459
0,0,1,4.258393297267304,-1.9158835866057304
2,2,0,3.7168669762958424,-4.366275000685603
1,1,1,0.2862201336876038,-4.1468965506512525
2,1,0,2.3119116372881967,-3.9938160331497157
2,1,0,5.476189158556082,-4.999498635586746
0,2,1,2.8034622069716217,-4.138285217364206
0,0,1,1.3658567768710037,-4.718459105695263
2,0,0,4.825247388310272,-3.351551155753644
1,1,1,3.3633555915436726,-6.2992079174956634
0,1,1,4.454940488957725,-2.9621407997207303
1,1,0,3.866958675219365,-5.2237449377975365
1,2,1,3.8085591362121685,-4.1703407314516125
2,1,1,3.713009247714516,-2.067684843882187
0,0,1,4.047488311921,-4.474131092200051
2,0,2,5.387430448556098,-3.44006915402841
2,2,2,4.081006335959188,-2.89039423891953
0,0,1,1.7696606821544647,-3.3461526141877616
0,1,1,3.796661515278903,-4.201855782292869
1,1,1,4.491480768103218,-5.333858930535885
0,2,2,4.312700806536146,-3.6256981808817654
0,2,1,2.9233950169409,-2.4786661435354804
1,1,2,4.274944445188128,-2.6852232108644882
2,0,0,4.517742399551205,-4.308912716296177
2,1,0,6.16251743696973,-5.021421207173037
0,1,1,2.599998263751488,-4.419497696173269
2,0,1,2.8425994235995744,-2.082430550124589
0,1,1,3.0438809515400456,-3.9481918570510803
2,0,1,2.8597778499612243,-4.203369879527127
2,1,2,2.219979250236397,-1.6638576336446602
2,2,0,0.8273244943262568,-5.4823603588673855
0,2,1,2.9153005262768654,-4.354727343773996
2,0,0,3.9593580596999045,-4.749753315983102
0,2,1,2.856778154494089,-3.75972989591182
1,0,0,5.52538118352911,-4.5003886520967855
1,1,2,3.1233758127158624,-0.6683309106045119
0,0,0,4.881029055184135,-4.423751753647629
0,0,2,3.371420412729968,-5.1380539627508
2,0,1,4.176407309893258,-3.433701056568439
1,0,1,3.629241553933562,-3.722120005510401
1,2,2,4.4787846319035625,-2.716549975648542
1,0,2,3.1659393501324007,-2.514052690603829
1,1,2,3.6061207080887856,-2.788678287674799
2,2,0,3.9563329336500437,-4.812612093055389
0,2,1,3.0617145418726808,-3.146955790229214
2,2,0,3.9949823189246767,-5.302080797194501
2,0,0,5.824386246197681,-5.707686335639176
1,2,0,3.319603057904558,-1.7362185473776086
0,1,1,3.769464892853248,-4.4758574437812335
0,0,1,4.6077789508694424,-3.6598570875399234
2,1,0,4.7302532809442805,-6.255660250875367
2,2,0,3.601716417719365,-4.643531584948578
0,1,1,0.9666112970426379,-4.693225550689335
0,0,2,3.626702818648466,-3.2024729428500107
0,2,1,1.130525741376947,-2.7149353342288762
0,2,1,4.819937230941231,-3.287990431621926
2,2,2,3.2794738711932605,-2.1915904754251807
2,2,0,4.589674019871989,-6.531204838391862
0,2,0,2.6878888618189487,-2.923104830170987
2,1,0,2.0374925266999453,-5.951881310941875
0,0,1,3.610754384141167,-2.231439185706135
1,1,1,3.3163965600438576,-2.738456134018514
1,0,2,2.618459173842834,-2.1826672582153197
2,1,1,3.4346612807327634,-4.614984780908381
2,1,0,6.35743589203226,-4.608410155180477
0,2,2,3.9445255473690577,-3.23092141064486
0,0,1,4.399498605863318,-3.7309604284947078
0,0,1,4.1939368915533555,-4.00987225908556
0,2,1,4.829462143852193,-5.798610506572408
2,0,0,3.399928327099255,-3.6382158490154115
2,1,0,1.5352386923247061,-4.841107156549361
0,2,0,3.40141386699399,-5.244800399502237
2,1,2,3.9217357099965016,-3.3203272328297677
1,1,1,2.380199604884926,-3.4015404236332314
1,2,1,3.173634049510669,-4.653756338294472
1,1,2,2.4182302569976866,-5.015175558474043
0,2,1,4.85202925184313,-3.3528701967917236
2,1,2,3.8594570154065635,-2.240897002043178
0,0,2,3.761540620643959,-2.9596318246776327
0,1,1,3.971601313120971,-4.9079028751900085
0,0,1,3.312750747447873,-3.6710644591107147
0,2,2,3.3075562825275036,-4.2245323683135885
0,1,1,2.164815419467682,-4.787230596687659
0,1,2,0.9235580212494323,-3.510697936504161
2,1,0,3.740081130345024,-3.916060929108444
2,1,2,3.4339902562721445,-3.122610950436917
0,0,1,4.559264568425377,-4.20786641177646
0,0,0,5.161335816082367,-2.8053074845887536
1,1,1,4.919998484998946,-3.407537502811286
2,0,1,2.3519764067061217,-3.421005489525174
2,2,0,3.2377349650502305,-5.129700745208774
2,0,0,4.07033429588138,-5.356371667636777
1,2,2,5.641904677742177,-4.94640644001715
1,1,0,5.070099203713916,-3.7912594680764418
0,1,1,4.46939716199838,-3.3116902942436206
2,0,0,3.202212044450709,-4.939165993213413
2,1,0,2.7068003688448754,-4.897226701836256
0,2,2,3.8989078833832393,-2.023855737738945
2,0,1,2.2493387357656394,-5.314710073079853
0,0,0,3.351563649019697,-5.349881331553806
2,1,2,2.9952220509980774,-3.8963028628925302
2,0,2,4.702912089122808,-0.9884907175132536
0,0,1,2.995302697040322,-2.884344468146699
1,1,2,0.6707503614273844,-4.962692641135364
0,1,0,4.094444647662468,-6.273761626639976
1,1,2,2.4109781468960736,-2.892345673357486
2,2,1,3.3926310244377467,-4.232440212072424
0,2,1,3.263295299157876,-5.084382208076888
1,0,0,3.316296004182232,-2.8152377623495104
2,1,2,3.900340581784704,-2.4474600860174207
0,0,0,2.057135121647293,-4.285183677136908
0,0,1,2.8329857750456395,-4.452014949232214
1,0,0,4.274037913117381,-4.037725852821997
1,1,2,2.4959152246556315,-3.1404327609820117
1,2,0,1.981193290730028,-5.043343173707499
0,2,2,3.778555343256736,-2.1489980401747397
2,1,0,4.713094630441539,-6.3889975650603
1,2,0,3.5450047923569934,-3.162972140149017
0,0,0,1.6291544015304673,-4.577610785276124
2,2,0,4.295969746698816,-3.4790557912195754
2,2,0,1.9301121185803118,-5.835419756618818
1,0,2,3.4187992768481656,-3.683165124028193
0,1,1,2.46253617525784,-4.921900221599812
1,2,2,1.9501607142330346,-2.509702327335161
1,1,0,3.1480899829203097,-4.694016698081754
0,2,2,2.92670244357274,-3.22441181923118
1,2,2,2.4657917496135515,-3.774069192885279
2,1,1,3.9387032782151503,-5.026596269730842
0,0,1,2.903930621541166,-3.8084839004706557
2,1,2,4.090190871671822,-3.2255867795885997
0,0,0,3.871173165643479,-5.445606992358262
2,1,0,2.892442793403692,-3.2129105138683904
1,1,0,2.724060116167714,-4.842325678192734
0,1,1,1.702503700952561,-2.4899570660730745
2,0,1,3.640733177866822,-4.293252182682696
0,0,1,2.9954124527486417,-3.515223716201343
1,2,2,0.7378044719364856,-2.815476016256335
0,0,0,3.0542851272305995,-6.457622309518122
2,0,1,2.4489659707450477,-2.331661693736087
2,2,0,5.16567759217066,-4.895153607032416
2,0,0,1.8872213881066902,-4.013581780367039
1,1,1,1.9086492002659459,-4.512028722461559
1,0,2,4.219969643105699,-2.9248443815797645
1,0,1,4.706763157463962,-4.626852359923355
2,1,0,2.8450170612743584,-3.5240015172366066
2,1,0,2.957914177191089,-4.448590652549324
0,0,0,4.206235396553312,-4.392946473319111
1,0,2,0.7829002030546897,-1.4018158528950209
0,0,1,1.4888063154944435,-2.603658703100977
0,1,0,3.309266599149288,-3.9946574638637147
2,2,0,5.139890566129126,-6.181727347037462
0,0,1,2.91426991183326,-4.455679119516684
2,0,2,3.2109367917351546,-3.7638881360113525
1,1,1,4.483789272564012,-3.0324663063742006
0,1,2,5.216884733278146,-2.589348058249948
1,0,1,2.773151526851687,-5.1505124336305945
1,0,1,3.3331632762665735,-3.9487442130112274
2,1,0,5.412055221342842,-6.254112335718778
1,1,2,1.5878007248085715,-2.8131564880697595
2,1,0,4.617581070553822,-6.415372503987184
2,0,0,2.5716844676387414,-4.231172506615387
2,2,1,3.4524723671031565,-3.382037373965926
1,1,1,3.1073809525997254,-1.8520515066531182
0,1,2,2.1519883992987707,-1.9121267105026574
1,0,0,2.6068980723417248,-5.182914255822503
0,2,1,3.6264143642537543,-2.941929906725514
1,2,1,4.3455393281626815,-5.1576638809451785
2,0,0,3.4602637968114967,-5.722472603681085
1,2,0,3.6601131587332163,-4.42685746792489
0,2,0,4.161174066291047,-6.918249662747927
1,0,0,2.61838122698704,-4.797160784933883
2,2,0,4.329692508412923,-5.780263292118421
2,0,0,4.409343097059747,-4.658692944846736
0,0,1,5.953626298750409,-4.837736358047263
1,0,1,2.9738958094404175,-3.335751862544811
1,1,1,2.8919181983318722,-3.74067257633261
0,1,1,4.118965871573745,-2.359634083118669
0,1,1,4.169104168912138,-3.7532654658983775
0,0,1,2.8149128466232876,-4.528642804961466
2,0,0,3.186837323069951,-5.006885855827282
2,2,0,4.1311308382180405,-6.104236397016731
2,2,0,2.7624157592653384,-4.35386274529456
2,2,0,3.179466011984985,-4.170149753684727
2,0,0,3.6795927673684345,-2.290803963307182
0,2,1,4.345938684822258,-4.381835990604404
2,2,0,2.985401383820459,-5.027794573675182
0,1,1,1.5076155379693277,-4.335758524438216
1,0,1,1.4334025324817887,-3.5478862988687756
1,2,1,2.0905869332938662,-3.378309465520386
1,1,0,2.2768322818000626,-4.813374844428511
0,0,2,2.955389241380091,-1.6736740831269676
0,0,1,2.1611198464023946,-4.376979503754777
2,1,0,2.887245040178796,-3.773825952109288
0,0,1,2.57591411501795,-3.221502146358917
0,0,1,2.909492139152006,-3.772029919898946
2,1,0,4.912504331523122,-5.074936640757145
0,2,1,4.011947589430516,-1.3333322412686304
2,0,2,3.126129415276004,-3.577008650742079
2,1,2,2.648973719419162,-2.462066823031585
1,2,1,2.9167673433769785,-4.510219070242132
0,2,1,3.6777464699519493,-1.974379251378694
0,2,2,3.69416907335229,-1.8731736712007963
0,0,1,2.442382493899399,-4.4383498788411435
1,2,2,3.1464807556142316,-2.2474050065687714
0,2,1,1.3183804313369727,-3.5023042787234444
1,0,0,3.801713784170597,-5.276624761974738
0,1,0,4.352149241958686,-4.001835782771827
1,1,2,2.8299313731191242,-2.37069460889559
0,1,0,5.406526996140105,-4.544301286114048
2,0,0,2.7087615525639492,-4.801919711242329
0,2,1,3.567440415303261,-3.3289455074003484
0,2,0,3.5541752533340443,-4.530612338507541
0,1,1,3.2497023325565912,-3.7009066669749826
2,2,1,3.235677831995252,-4.401015915987563
0,1,0,3.6971050300094714,-3.066233759237507
1,2,2,3.9579587434636996,-3.810419943348547
1,1,2,4.487736236274744,-2.3323637811202547
1,1,1,3.347749755495842,-4.080240742301433
2,0,0,4.405316072171633,-3.0004527305507
2,1,0,2.8882330537332175,-5.663482537223841
1,0,0,4.355955452726233,-5.495263261760332
2,0,0,2.8280084761730095,-5.729818063261825
0,0,2,4.200659936088132,-2.4365349490493893
2,2,2,5.32064087739324,-4.133050659568641
1,0,2,2.987916112028608,-3.238528494757766
2,2,0,1.3974565091925912,-6.912365822854285
2,2,1,2.8019270667551766,-3.5195786458719094
2,0,1,4.581875134289303,-4.260214858756262
2,1,0,4.143076787025245,-6.248056743931853
1,1,1,3.598913598675029,-2.6743905970259414
0,1,0,4.598668355954839,-6.067666898384939
1,2,0,4.074453439248422,-3.9630563099717846
0,1,1,4.567725187451136,-4.461040823987804
2,1,0,4.5094236766469855,-3.158428622104574
0,1,0,5.111700452736959,-4.010449461073853
0,2,2,3.468796083906254,-3.768047870874028
0,1,2,4.015259401493955,-3.6770825522103063
1,1,1,3.0428729269142143,-3.1544747947756897
1,2,2,2.508539188440994,-3.0223781307101665
2,2,2,4.816767640418973,-2.9293425070213654
1,2,0,3.8062046763226878,-3.487761138227902
0,2,1,4.154880565862379,-4.508688873369956
0,1,1,3.4737400144113897,-3.6687062278245453
0,2,0,3.0034843490800354,-3.805372206347694
1,0,2,3.120982892582401,-1.9508825116143995
2,0,0,5.025994017767714,-4.919612667520672
1,1,1,3.9052400742794235,-4.048905880852658
2,2,0,1.8785268402695408,-6.498815462520931
0,1,1,3.1347555434238448,-4.816244992665196
0,1,2,4.892293792704712,-2.441640773425266
2,1,0,3.3762031381500437,-4.897882188942236
0,0,1,1.549521308265819,-3.6850729214337736
0,1,1,5.243048885422543,-2.7207463903659392
1,1,1,4.032392509812793,-4.947323109062275
2,1,0,3.5199871411871992,-4.996180302232649
2,1,0,3.218582263917931,-4.571289036588782
0,0,0,4.672351929791735,-5.464159937574516
2,2,0,3.048016599773807,-3.328522886072583
2,1,2,4.258256424515988,-1.8514131983868523
2,0,0,4.132195285724256,-4.469866672911245
2,1,0,3.8346819254873497,-2.9657682206714133
0,1,1,3.495514805335595,-5.258895279610142
2,0,1,3.1750319632858215,-3.7677262811056815
0,0,0,4.635640120209265,-4.393663031065938
2,0,0,2.7246571678981657,-5.674555046793921
1,1,1,1.7280748731697904,-3.4592854581822716
2,2,0,4.204440122892475,-5.866582493787877
1,2,2,3.7412383280671477,-2.0694426817257465
1,1,1,3.8302411525117663,-2.702165231871093
1,2,2,3.517728369618039,-2.4876665988716713
2,0,2,2.789459621662452,-4.612797815064946
2,2,0,4.377482704385525,-5.726793521166035
0,1,2,3.064441873245459,-2.195289996786839
2,2,0,3.1028864391848217,-4.738801356487634
1,2,2,2.7981086877446,-5.454002617692488
0,1,1,5.370639698775832,-2.5171696161317594
1,0,1,1.615023917954567,-3.6233434937461673
2,1,0,4.089788104295799,-5.579074664000045
2,2,0,1.9108895723762827,-3.7650444024333356
2,2,0,3.4817666616770264,-5.437540012906899
1,2,2,2.676372514845812,-3.4484521176042144
2,0,0,1.504971703320122,-4.401647348985963
1,1,0,3.9790375904337627,-2.9789615407577053
2,0,0,3.209961937807804,-3.1364128220271135
1,2,0,1.490793657438756,-4.400288501095893
