d,e,f,g,h,i,j,a,c,b
1,1,1,2,1,2,2,0,3.8437993234210257,-8.447433051475727
2,1,1,2,0,2,0,0,-3.7864300049480053,3.2405262330249758
1,2,1,1,1,1,0,1,2.990475794727235,-7.903075823344128
0,2,0,2,2,1,1,1,5.526942832931338,-9.091679948061321
1,1,1,1,0,2,0,0,-0.71651511399908,0.5258719195053676
0,2,0,2,0,1,1,1,2.2657747289019574,-6.005687441473127
0,2,0,1,2,1,1,1,6.109742102299764,-12.802811555250017
1,1,1,2,1,1,0,2,1.850425287980165,-5.953175939183968
2,1,0,1,1,1,2,0,5.61939609049042,-9.855052721634875
0,1,0,2,0,2,1,1,-0.019670708008809212,-2.912596623600901
1,1,2,2,0,0,0,1,1.6037094661351572,-4.370951431826278
0,0,0,1,1,2,2,1,3.790706858161601,-9.217995601036517
2,1,2,2,1,0,2,0,6.52707759093021,-10.552367008315999
1,2,2,2,2,1,0,1,5.225744543089587,-9.743030990470391
2,0,0,0,1,1,0,0,0.06714294457305472,-2.2166222894476775
0,1,0,2,2,2,1,1,4.254510911308618,-9.909225578387048
0,1,1,1,2,1,1,1,3.2958207015914938,-7.432457740177403
2,1,1,0,2,1,1,1,4.657858098026064,-10.11160285005151
0,1,0,0,1,2,1,1,3.683982044690662,-10.17990877111246
0,1,2,1,2,2,2,0,8.699268348885811,-13.61791765903291
0,0,2,2,1,0,0,1,1.769093008521929,-3.9340145396827824
0,1,1,1,1,0,2,1,6.883686544528755,-12.906518389076808
2,2,1,2,1,2,1,1,4.045208259599903,-8.798716063940363
0,0,2,2,0,1,1,2,1.1761865165940266,-6.60940845960188
1,1,2,1,2,0,1,0,8.037333383434351,-11.90700980082532
1,0,0,2,0,2,0,2,-3.4233878552769736,1.0032560091488638
0,0,2,2,2,0,0,2,2.6294878458002815,-7.9196620085346146
1,0,0,0,2,0,2,1,7.760681908963557,-14.072776748733753
2,2,2,2,1,1,2,0,5.665931360576673,-9.772264873275578
1,2,2,0,1,2,2,0,8.825510444520331,-14.187308106462448
0,2,0,0,1,0,2,1,9.745942641301564,-15.504671694839757
2,1,2,0,1,2,0,0,-0.09169304085644558,-0.8366371649687878
1,1,0,2,1,0,1,1,5.851102678387841,-9.049566682391438
2,1,2,0,2,1,0,2,3.631187329917142,-9.147516043599916
1,0,0,2,0,0,1,2,2.5940002884718423,-7.714709622599794
0,1,2,1,0,1,2,0,6.48135583958598,-10.133288772682981
1,1,0,2,1,0,1,2,3.0271611895743296,-8.80871936986312
2,2,1,1,1,1,0,0,3.0142101183327985,-4.473814489722007
2,0,2,0,0,1,1,0,2.2688250965810473,-4.778486221961238
1,1,1,2,0,0,2,0,4.874167867452523,-7.407189925342622
2,0,1,0,2,2,1,0,3.8239316941833397,-8.202497371620693
1,1,1,1,0,2,2,1,4.75192991970893,-7.107328800414915
2,2,2,1,2,1,2,0,8.516750970589484,-15.140626983266433
0,0,1,1,2,1,0,0,2.230945726538635,-4.524142258795506
2,0,0,0,0,0,2,0,3.770863424654831,-7.332148634974864
2,2,2,0,0,1,1,1,4.999742248226573,-9.489448845502466
1,0,2,0,1,0,2,0,6.768470078177011,-9.652508938775823
0,2,2,2,2,0,2,2,9.724101962191115,-16.89045119250162
2,1,1,1,2,1,0,0,3.6810276766199057,-7.084548612629075
2,1,0,0,0,2,2,1,4.947343225676158,-9.256668725905628
1,1,0,1,0,0,0,2,-0.3133911040952264,-4.671779687165234
2,2,0,2,0,0,1,2,2.7362500530647176,-5.337851649648897
0,0,0,1,2,0,2,1,7.043691891098768,-12.21125892297021
1,1,2,0,1,2,0,0,4.0967746004547925,-6.773694968301081
2,1,0,2,1,0,1,0,1.3766735630377351,-2.5994832847722895
2,1,0,2,1,1,2,0,2.617246050717489,-4.964445501995717
2,0,2,0,0,1,1,2,2.999220896910919,-9.125185352013355
0,0,0,2,1,0,1,2,1.7866622854000282,-7.191477537654898
1,2,1,0,1,1,1,1,6.101807954773047,-9.193519138641982
0,2,1,1,2,0,0,2,6.334515659272849,-14.554150651798958
1,1,1,1,2,1,2,0,7.483918022224636,-12.75157451282228
1,0,0,2,0,2,2,2,0.11299157140424398,-3.700115106349088
1,0,1,0,2,2,0,1,0.7284312195551936,-5.43131684522581
2,1,1,2,0,0,1,2,1.7135446453538998,-6.112930602738096
1,1,1,1,0,0,2,0,4.646304023428668,-7.646843206131933
1,1,2,0,2,1,2,0,10.391656594325394,-14.285980764667212
0,2,1,1,1,2,1,2,4.908035571175492,-11.755184411284784
1,2,2,2,1,2,2,1,5.19390080369312,-10.075566999834178
0,0,0,1,0,2,0,2,-3.01529494823113,-0.11541177453589095
2,1,0,2,0,2,1,1,-1.0061822197305885,-2.7784668164247877
2,2,0,0,1,0,2,0,8.482231306132046,-15.2382460315624
1,0,1,2,2,1,0,1,0.502098705864412,-3.551583020371562
2,1,1,1,2,1,2,0,6.595291405090223,-12.049029550758876
1,0,1,0,1,2,2,2,4.953522347453922,-9.732098841287714
2,1,2,0,1,0,1,0,5.438362382837629,-9.719306902722426
1,1,0,1,2,0,0,2,3.3253706143474426,-8.883623806799793
1,0,2,1,2,2,1,2,1.3062239464645744,-3.408565420847741
0,0,1,0,1,2,1,2,3.963798014412438,-7.9896624409161925
0,0,0,0,1,0,0,2,2.1142209256216353,-7.87092059036385
0,1,2,1,1,0,0,1,2.5653890519656866,-5.065343817262398
0,1,0,2,0,0,2,2,6.21685792416733,-10.063512152552
0,1,1,1,1,0,2,1,7.636949610789184,-13.658186697477454
0,2,2,0,1,0,2,1,10.866330881401716,-16.496106521988448
0,2,0,1,2,0,0,1,5.0277173789839384,-9.502796719701276
0,2,2,1,2,0,0,1,7.118921651841053,-13.17446908274991
2,2,0,1,0,2,2,0,4.896230205884344,-8.686277815106484
0,0,2,1,2,2,0,1,1.1448206298894217,-6.224999093836396
1,0,1,2,2,2,2,2,3.294699189837684,-9.230385979089819
2,0,2,0,2,0,0,0,3.2843441873758508,-7.441036732143072
0,2,0,2,2,0,1,1,6.308323376906712,-13.300319959758829
1,0,0,0,0,2,0,2,-1.0516449067214284,-3.520438067521858
2,2,0,2,2,0,1,2,4.82276233567366,-10.758447639977696
0,0,2,0,2,1,2,1,7.268840755194471,-14.130124461406771
2,2,1,0,0,1,0,1,1.6259132625824044,-5.444468348176444
2,0,1,2,1,1,2,2,1.345238251324803,-6.190116855345731
1,0,0,1,0,1,1,0,1.3652691575703972,-3.208092181552414
2,0,2,0,2,0,0,0,3.525728358068411,-5.345727277230834
2,0,0,2,1,2,0,2,-1.9896004995197074,-0.6853918124642421
2,2,2,2,1,0,1,0,5.951313600427346,-12.574466690493917
2,1,0,1,0,1,2,0,4.206334395741234,-9.643263241029587
0,0,1,2,1,1,2,0,5.142555141510228,-8.046643382838399
2,1,2,2,1,1,0,1,0.31011608641874266,-4.588735065180932
0,0,1,1,2,2,0,0,-0.02971869719442477,-2.3339345833332374
2,1,2,0,2,0,0,0,5.083797680536202,-9.600806326266877
1,0,1,1,0,1,1,1,0.49601057216808075,-5.22041794777887
0,0,1,0,2,2,0,0,3.4527822473275727,-7.633423652929201
1,2,2,1,2,0,0,2,5.390815462178182,-10.211886223888662
1,1,0,1,0,0,0,1,2.0613251947601388,-6.186168085219113
1,2,2,0,1,1,1,0,7.250085775838566,-11.25188819607445
0,0,0,0,2,2,0,2,1.2629923456805696,-7.709777087624963
2,1,0,1,1,2,1,2,3.0399291096971877,-8.817117451851525
1,1,1,0,0,1,0,2,2.4162290816739556,-6.580081652975754
2,1,1,2,0,0,2,1,4.771251610895056,-8.506337933014398
0,0,0,0,1,2,1,1,2.068596731994518,-6.835917073635042
2,1,0,2,2,0,1,0,2.672394731271293,-5.964367873273119
1,1,0,0,0,0,0,2,2.22688531059865,-7.044683866762355
0,2,0,0,1,0,0,2,4.269617571083648,-7.940466941536851
2,0,1,2,2,1,1,0,3.810472447197779,-5.944443337072009
1,0,0,2,0,0,0,0,-0.07881567154099955,-2.601757590937676
2,2,2,0,0,1,0,1,4.34085797338129,-9.705387025965985
1,0,0,0,2,1,1,2,4.602784437364372,-11.510807552326574
1,2,2,0,1,1,0,0,4.520384913926073,-7.213844988847966
1,0,1,0,0,1,2,2,3.8090111794116392,-7.639655903796635
2,1,2,0,1,2,0,0,-0.13764220849089126,-1.7741044585170556
1,2,0,2,0,0,0,0,-0.22021546484607057,0.603861501559537
0,2,2,1,0,1,0,2,3.797518178502899,-8.398823998682289
0,2,1,2,2,1,1,1,6.387726721365534,-10.9795736172799
0,0,2,2,0,0,1,2,2.405864740789372,-6.544244759676126
0,2,2,1,1,0,1,0,6.989777005810481,-12.49804517409462
2,2,2,1,1,2,2,1,6.8539221654731515,-9.373086996341803
2,2,2,2,0,2,0,1,1.5861219353000746,-5.2141550028795836
1,0,0,1,1,0,2,2,7.005418139597942,-15.289570029955033
1,1,1,2,1,0,1,1,5.009137183913362,-9.34204619066879
2,2,0,2,2,1,0,0,3.39472206125024,-5.262379876714175
2,1,0,1,2,1,2,0,6.037127613453562,-9.925375675741206
2,2,0,0,1,0,1,0,4.819379189232577,-7.695190859846745
2,1,0,2,1,1,0,0,0.7050489636505137,-3.990786415870356
1,2,2,1,2,0,2,0,11.026127914775055,-16.351317329574
1,0,2,1,2,0,2,2,7.01998974107638,-13.143582534148553
0,0,2,0,2,1,1,2,6.8072679037166886,-14.536943594594852
1,2,0,0,1,2,0,0,1.2922782821257586,-2.7649897957891447
0,2,1,1,2,1,2,1,10.258834914259939,-17.653815493451912
1,0,1,2,0,0,0,2,-0.29059444665791584,-4.211861536793047
1,0,2,1,1,2,0,0,0.42435345514042344,-4.0836784280973975
1,2,2,2,0,0,2,0,7.832996900450725,-12.029423490199203
0,2,1,0,1,1,2,0,8.896574517491413,-14.223296518754093
1,2,2,2,2,2,0,2,3.271441327095321,-6.880334148043073
1,0,2,0,2,0,1,0,5.144894697520255,-8.039886029631237
2,2,2,0,1,1,1,2,6.405548181253392,-14.130000516427296
2,0,2,0,2,0,1,0,5.8451031340634305,-12.343309840753214
1,1,0,0,0,0,2,1,4.970863042524391,-9.2523445683132
0,0,0,0,2,0,1,1,6.327451296808655,-12.429560967380441
0,2,0,0,1,1,1,0,5.345832242115777,-9.841121148947035
2,1,0,2,0,0,1,0,1.0509383747554097,-4.244385147292201
2,1,0,2,1,2,1,1,1.6781813615867645,-4.205816668619276
2,0,0,1,0,2,2,0,0.33107214885681246,-2.3992333251678835
0,0,1,0,2,1,0,1,3.572591551644872,-8.649359728729367
0,0,1,2,1,1,2,2,3.7223746966454256,-8.769022903563691
2,2,1,2,1,0,0,0,3.436866585699902,-6.162273931911004
2,2,1,0,1,1,0,0,3.4261479791301492,-6.462593803663251
1,2,1,2,0,0,0,1,1.256924634770022,-7.777475759039499
0,2,2,0,1,1,0,2,5.220072173797146,-12.688648138733697
0,0,0,2,2,1,2,1,4.830926008478477,-9.283486089945661
0,1,1,2,2,0,1,1,5.854405876940569,-12.359602103547486
0,2,0,0,2,2,1,0,8.057786694711401,-10.974188735137623
1,2,1,0,0,1,2,1,6.674048369833455,-13.12511520292721
0,1,1,1,2,2,0,1,2.8444113217959495,-8.07701006716513
0,0,2,2,2,2,1,1,4.159050565522209,-7.191412595876552
0,1,0,2,1,2,1,1,2.1276495277464216,-4.839102408317823
0,1,1,0,0,2,1,1,4.879885075110083,-11.410714917712566
1,2,1,0,2,1,0,0,5.1862006146879684,-10.7255852586068
2,1,0,1,0,1,2,2,3.7543134859215073,-10.187753648302685
1,2,2,1,2,2,1,1,6.626776424151441,-11.460226711264779
1,1,1,0,1,2,0,2,1.923204533907125,-7.191054906144993
1,1,2,2,1,1,0,1,0.49792896075594517,-3.261583160294732
1,1,1,0,1,0,0,2,3.157262421770433,-8.80708181559623
2,2,1,0,1,2,1,0,6.056077950574789,-10.10157332742497
0,0,2,2,0,1,0,1,-0.46814268513809665,-0.6740240876438284
1,1,1,1,1,0,2,0,5.538495688626555,-10.71839152298263
1,2,0,0,2,0,1,2,7.294932428406634,-13.198027485645401
2,1,0,1,2,0,0,0,3.1654586487991416,-6.296247962035821
2,1,2,1,1,2,1,0,2.1189055034686883,-4.7468736944844565
1,2,2,2,1,1,1,2,4.957746381863848,-11.440759714117867
2,0,2,1,1,0,0,0,2.369905865845657,-6.0913478446327005
1,1,1,1,0,2,0,2,-1.0746002377868171,-5.892338356414992
0,0,2,2,1,2,0,2,0.0725530071068764,-3.85964113707149
1,1,0,2,0,0,2,2,2.861564363695279,-9.363075903438705
1,2,2,1,2,2,1,0,5.226486790242305,-9.480662305922879
2,0,1,0,0,2,0,0,-1.9284737327699675,-0.25592336205086763
0,2,0,1,2,0,1,0,5.964960323168601,-9.177019433658677
0,1,1,1,0,1,2,1,4.4361712340934885,-10.976362450966153
2,1,0,2,1,0,0,0,0.3567020529778542,-1.5769228585302604
0,2,0,2,1,2,1,2,5.267167193458191,-11.663784438358947
2,0,0,1,1,1,0,0,-0.16068043164621143,-1.231207489355492
0,1,0,0,1,0,2,1,7.562427614061517,-14.505797701413687
0,2,0,2,2,0,0,2,5.485765831663532,-13.071705233021845
0,1,0,2,2,2,0,1,0.44998984625054317,-5.4181959831537165
0,2,2,1,2,1,2,1,8.466717494644602,-15.202157142422982
1,0,1,2,1,0,1,0,1.8304421477363644,-4.448371123178973
1,1,1,2,0,2,0,1,-0.5155459120639658,-2.2477729321169857
2,1,2,0,2,0,2,2,7.320154212010749,-13.545828707709243
1,1,0,2,2,2,0,1,2.055686684233465,-7.148099368338535
2,2,2,0,2,2,2,0,9.078121644195502,-13.31180926334967
0,1,0,0,2,1,0,1,4.511909666557924,-10.629698727523257
0,0,2,0,0,1,1,0,1.7261964997943289,-5.545409994069689
0,1,2,0,0,0,1,2,5.309777081676901,-13.175224768297108
1,2,2,1,2,0,0,1,7.717429328141146,-13.52112560239674
2,2,0,1,0,0,2,0,5.754505065509351,-8.746196799670319
2,0,2,1,2,1,2,2,4.167439326428391,-9.367534059773766
2,1,2,0,0,2,2,0,5.495320968053052,-10.126608080191723
2,1,1,2,0,2,0,0,-0.39851187308613023,-0.35385549946027217
0,0,0,1,1,0,0,1,2.1582643763908096,-7.236563851059934
0,0,1,0,1,0,2,2,5.980512822439036,-14.76750335785964
0,1,1,0,1,2,1,1,4.053807254008129,-8.67740029983043
2,2,2,2,1,1,2,0,5.115137164490876,-8.615192452237338
0,1,0,0,0,1,1,2,4.59310540854807,-10.476761850525756
1,0,2,1,1,1,1,2,3.007544090272132,-7.807691025059415
2,0,2,2,1,1,0,1,-0.20223572796214137,-2.038662545323947
0,2,1,1,2,1,2,1,10.265536133181199,-17.804206150879732
0,1,2,1,1,2,1,2,4.76376407551719,-10.15447743414796
1,2,0,0,1,2,1,0,4.4892512600600805,-8.25706515266858
0,2,0,0,2,1,0,1,4.18140294999894,-9.192882312690362
0,1,0,0,0,0,1,1,5.732501633672297,-9.88559834520828
2,2,0,2,0,0,1,2,1.485844693450333,-5.29713565609746
1,1,1,1,1,0,2,0,6.2474097620106335,-9.719297175390157
1,0,2,2,0,0,0,2,0.9428562081485508,-5.409046766405245
0,2,2,0,2,1,0,2,5.986881668717403,-13.868409781703821
2,2,2,1,2,2,0,0,2.3261291449795998,-5.287966068160091
1,2,2,1,1,1,2,2,7.835648183395441,-14.391473120480073
2,0,2,0,0,2,0,0,-0.21775340727614245,-1.9392856392025277
2,0,2,1,1,0,1,0,1.9238232266881317,-5.957856904468704
0,1,2,2,1,0,1,0,5.770739427657227,-10.112987339842807
1,2,1,1,1,1,0,0,3.7243404554427757,-6.849051523929193
2,0,2,2,0,2,1,1,1.048824462922505,-3.560216265763554
2,0,0,1,1,2,1,1,-1.3799520832598906,-2.622722574783732
0,0,0,0,0,2,1,1,1.8142679680252467,-5.533773596902496
0,1,2,2,1,2,0,1,2.953483344182313,-8.283345475568922
1,2,0,2,2,2,2,0,6.03995038263616,-9.813867140508709
2,2,2,1,0,2,2,0,3.828854415112491,-7.204527689245248
1,1,0,2,2,2,0,0,0.9491135463048681,-3.189034006091215
1,2,0,1,1,0,1,2,4.732882364792894,-10.945317621092585
0,2,1,1,2,2,2,1,8.251966801561098,-16.111164791803226
0,0,0,0,1,2,2,0,4.9965931575594285,-8.460092701027538
2,1,0,1,0,2,2,0,2.003034571977379,-3.3771922073975205
1,0,0,1,0,0,2,1,3.9279707575539415,-8.87098725518795
1,0,1,1,0,2,2,2,2.3664225979776825,-7.178871339414534
0,1,0,1,1,0,2,1,7.1028281233876545,-13.436659550198048
2,1,0,2,1,0,0,2,0.3541316054172274,-5.296270218211611
0,1,1,0,2,1,0,2,6.037836300008273,-12.91688096367745
1,1,1,1,1,2,1,1,2.9703354501745696,-6.8864116363841505
0,0,2,2,1,2,1,2,3.016756031220887,-7.8829563023893465
1,2,0,0,2,1,2,2,9.184215136018972,-15.808184555154817
0,1,0,2,0,1,0,1,-0.7498869406977999,-0.8214911510822724
0,1,2,0,1,0,1,2,7.635268386646544,-16.308168009491855
1,2,0,0,2,0,2,2,11.206691737232454,-17.904988577654017
2,1,0,0,1,2,2,0,3.481324343626042,-6.5456086744322795
0,1,0,1,0,1,1,1,2.528614795517783,-7.776546460176048
2,2,1,0,2,2,2,0,7.421642029126731,-11.284177961180804
2,2,2,0,2,1,1,0,7.689227927761757,-14.346937267783183
1,0,1,1,1,2,0,0,0.26308007468776295,-2.578563001456898
1,2,1,1,1,1,0,1,2.939070999120962,-5.893493569487105
1,2,0,1,0,2,0,2,0.2508639570586635,-4.518712614311909
2,0,0,2,0,0,0,0,-2.3525896027546076,1.5072318600243646
2,0,0,2,2,2,0,0,-1.497036232063616,2.174691908001833
1,1,0,0,0,1,1,2,2.5633074114130503,-6.407883887283287
1,2,1,0,2,2,0,1,2.7985009375503216,-7.2804820532453505
1,1,0,2,1,2,2,1,2.8593917029924145,-8.024113378236528
2,2,2,1,0,0,0,0,3.0826287295068333,-5.649877430527572
1,2,1,2,0,1,2,2,6.128793601905235,-13.429181429357392
2,2,1,1,2,0,1,0,9.55680949147,-15.456930304378696
2,2,0,0,2,1,1,1,4.432613166285084,-9.231558060660342
1,1,2,0,1,2,2,2,7.9258293597470875,-16.589915132284666
1,2,1,2,1,1,2,1,5.924026075274425,-10.464162688431617
0,2,1,1,0,2,0,1,2.2819825497716115,-5.998142273613566
2,2,0,1,1,1,0,0,2.4482846067915864,-4.718238357326665
0,2,1,0,1,2,1,1,6.346830870146677,-12.20541731756079
2,2,1,2,0,2,1,1,2.0334016923503824,-6.926083775136769
2,1,2,0,2,0,0,0,3.447829501119478,-5.841121200304488
2,0,0,1,2,1,2,0,3.3773768114116844,-4.4264352230874735
2,1,1,0,1,2,1,1,4.109797948705767,-9.39161302503076
2,1,1,1,1,2,1,1,3.5014664151889905,-7.271602903660414
2,2,1,2,2,1,2,0,9.378773688817885,-15.231873548866776
2,1,0,0,0,0,2,1,6.014951525169213,-11.552729467754968
2,0,2,1,0,2,2,0,2.766094478922516,-4.119967923067838
0,2,1,1,2,0,1,1,6.481869438361134,-12.163078697917888
0,2,1,0,2,0,0,1,6.349155153994726,-11.287126243742325
2,0,1,0,2,1,0,2,3.1922189966526697,-10.008994326584409
0,0,1,2,1,1,0,1,1.751566516448766,-6.448446969422428
1,2,0,2,2,2,0,0,3.8008914526394078,-6.460072914612112
2,1,0,1,1,1,2,0,4.587028453735047,-8.741098880130723
0,0,1,0,0,1,1,1,2.799836394352477,-7.152547108878113
1,1,0,2,2,0,1,2,4.644146972911573,-11.436139780249333
1,1,1,1,0,0,2,1,5.235917926919855,-10.952893932590777
0,0,1,1,0,2,2,2,4.433962566168558,-10.909229972816842
1,2,2,0,2,1,0,0,6.295882959275064,-10.124586652960181
1,0,1,1,0,0,1,1,2.603468126631814,-7.058705056234555
2,1,2,1,1,0,0,2,6.935824042727264,-13.883180704675596
1,1,1,1,1,1,1,1,4.728945904123447,-10.446349079687208
1,1,2,0,1,2,1,0,5.04029343744118,-7.691386974680936
0,1,1,0,2,2,0,1,5.095943584148598,-9.356896177972068
0,0,2,0,2,1,2,0,7.093813052365865,-10.765089715921956
1,2,1,0,1,0,1,2,6.671558221095489,-12.70775381936934
1,1,1,2,1,1,2,0,5.527703229179714,-10.712727480525187
0,1,1,1,1,0,0,1,2.236676837061494,-6.406093724660501
2,2,0,0,0,0,1,0,5.194135524116706,-7.776932595474783
2,0,0,0,2,1,1,0,3.07673839034119,-6.950546401537431
0,0,2,1,1,2,1,2,3.117237128967625,-9.106166022548718
1,1,2,0,0,2,2,1,5.192024117190604,-10.73731917102673
0,0,2,0,1,2,0,1,2.031229542000623,-5.8364515625376345
2,0,1,2,1,0,0,2,-0.7007212307562297,-3.5222354255068873
1,0,0,0,1,1,1,1,0.5638551949788515,-2.927794152302294
2,0,1,2,1,2,1,0,-0.06530700362841524,-1.910405898788994
1,2,1,1,0,2,2,1,6.202430118493036,-11.357682639463158
0,2,0,0,2,0,2,1,9.904039567453001,-16.78765457216316
1,1,1,0,0,1,1,2,4.068658409621001,-9.416247279991616
0,2,2,2,1,2,1,2,3.353381179870323,-10.312406766629845
2,0,2,2,1,1,2,0,4.444749903939799,-8.460007724712701
0,0,1,0,2,2,0,0,3.1680277537237718,-6.70011792779562
2,1,2,1,2,1,0,0,3.0452363276445165,-5.366408717664969
2,1,2,2,1,1,0,2,0.7952639227655409,-5.904560147125851
0,1,1,1,1,0,0,0,4.515192653768731,-8.286485863447568
0,1,1,1,0,1,2,0,4.514869182769311,-9.509570779929476
0,2,1,2,2,0,2,1,9.74553599093401,-15.906150533431656
1,1,0,1,1,0,0,0,2.016814848282922,-5.070828076517438
1,2,1,2,1,0,0,2,2.8232511573524355,-9.105278440417434
2,0,1,0,2,0,0,1,1.9992748485017913,-6.104883389293947
1,0,2,0,2,2,1,2,5.085932507646797,-10.888483972057893
1,0,1,2,2,2,0,0,0.6684052033823694,-2.1618572512878327
1,2,1,2,1,2,1,0,4.6369186624529615,-8.174282306479034
1,0,1,1,1,2,1,0,0.8637649989212745,-3.0737377926989984
0,2,2,0,0,2,1,2,7.484635519883087,-14.041247225463234
0,0,2,1,2,0,1,2,5.6917291985355405,-11.511931483114624
0,0,1,1,2,0,1,1,6.070573587373849,-10.440000925250933
0,1,2,0,0,0,1,1,3.8205762650107165,-8.068438252272399
0,2,2,1,2,0,1,2,9.268755297883866,-16.368255496199982
1,0,2,0,1,0,0,0,3.931226764414992,-7.741468182443128
2,2,0,1,1,2,0,1,4.050156324485105,-8.414100624705238
0,0,0,1,1,2,0,1,-0.7996420906721387,-2.5727684815423064
0,2,1,0,1,0,1,1,6.832999266086091,-12.456910034429155
0,2,1,2,0,1,2,0,6.60311238106573,-11.729567527011275
1,0,1,2,0,1,2,2,2.327203547059341,-8.166105860764757
1,0,2,2,0,0,0,1,-0.09996104839912182,-4.321026099257521
0,0,0,2,2,2,2,2,4.465059856913211,-11.063272249784506
1,2,1,2,0,2,2,0,5.121183126039229,-8.344071842806857
1,1,0,2,1,0,1,2,2.6616573751384545,-8.048089593181444
2,0,2,1,1,0,1,0,3.806827854829175,-5.948912896392988
0,2,2,1,0,0,0,1,4.521429373800065,-10.428973437828752
0,1,2,0,1,2,2,0,6.824894828269409,-10.494636119326364
2,0,2,1,1,1,2,0,4.341551074509893,-8.532733242062807
2,2,1,1,1,0,0,0,4.144919679519946,-7.212204098890645
1,2,0,1,0,0,0,1,3.5035623437556027,-7.580039860772332
0,0,0,0,0,2,0,0,-0.02205777117811747,-2.262063632645516
1,2,2,0,2,1,0,1,6.58093494684857,-11.57234926043684
2,1,2,0,1,1,1,2,6.568295889557383,-15.002788925175187
2,0,0,0,1,2,0,1,-0.2911519555616063,-1.5320540205527713
0,0,1,1,1,0,1,1,2.05760937730897,-4.762705508186173
1,2,0,1,2,2,2,2,7.627546853565853,-15.075595084751306
