a,b,d,c,e,f
4.087120392680777,4.283649022218794,4.057370943561913,1.9920299558342438,6.541607548338762,3.5946605797611735
5.09228099218841,6.377648019964065,3.5275873247115546,2.6555588946617554,10.007149178260947,2.1435330317331083
5.51140533349051,6.548887999187545,5.494820248419609,0.23741116275551066,9.177253697708819,3.9586770334260555
5.977632855348691,6.05174193124456,5.1696235785008255,2.944252714894789,11.489854151599237,2.9746648129284603
6.225068159096489,7.575454087520907,7.158766309439452,0.9430932825978922,13.030116495906181,3.1427979233344905
3.349602485235634,3.358533278389802,3.2635475485946666,4.044860907199943,5.91002622731576,1.7243479812801767
4.241269783522696,8.71012346289023,5.138113253910719,1.0594091422964416,8.79552709649759,2.359266396954219
3.7953596009673993,4.258654554050504,6.299153086155586,2.038832227888008,9.165055276439178,4.4775764523688
4.622482118825905,6.5286167868281435,5.0040979915615225,2.196980383360645,7.524202318825518,2.232804253039707
5.575044176859535,7.5718938177585855,5.189419009458137,2.4745977241987416,11.021654190075488,1.1734783891512972
5.249857371064934,6.781517090885772,6.793520882409024,3.848532768396712,9.593093009968216,1.1710906574829534
4.37344802000372,5.163086942606821,5.924927769311836,3.595206699071099,9.668815717611588,1.9351995101470656
4.9133878278806575,5.885481279252195,5.266161669661981,1.57790318241341,8.19199581040658,2.1761892391589504
3.7869209521501976,5.041310215960107,5.345474194615512,2.136840437622886,7.567117840232955,3.117580274587206
3.4122429673091674,3.6089191094217856,2.2301443945821964,1.5400732740097998,6.169055254216504,3.0726197713148258
6.177229770687707,9.304616446175228,9.457975297906033,2.615822768794484,16.01201435337114,4.04665418976717
3.433790578524421,4.754707856557119,4.296724402021712,3.805968471261545,4.513409861872137,5.1406926362714875
4.043459137747208,4.996133975678702,4.6279870196847765,1.459504167721682,7.5174442828506365,4.437794016273606
3.9976760565555685,4.043204268954494,4.686023969943773,4.255711780886587,7.241187012305717,4.7108562292909255
4.8510087331808425,5.3881168159522215,5.832980315307597,3.5001816426602748,9.627594901565466,3.5911649101234255
3.972882305748662,4.480465971787217,6.5033669065316895,3.619599157897032,7.358023604152461,4.169562368191562
6.986858529742877,7.431813201773727,7.610340156564777,2.2685415972563794,14.439783648306499,2.4588171048107186
3.0337892306384733,5.101556619723398,3.630374571964572,1.3052743247359455,5.9044379462043155,2.1520498463938864
6.589010761726074,5.6988006972366,8.357530598242768,3.7043713768541076,14.594163094823323,3.6454892065584454
4.953909241598957,5.374861993734175,5.525249088353444,3.339657377324199,10.409446197853871,3.337659409695861
3.892605810951547,5.881802542646434,2.1429950842003285,2.952066599183595,5.659840346927297,3.0701874752349596
4.657152061508024,5.424433365338344,4.815402643823376,3.1415796372966005,8.380190732832995,3.065398045442112
4.442162710304967,6.587182034602245,4.973624448461554,4.463713521827157,8.971341694328945,3.5748535220798123
5.1532565436195945,6.253332702597337,5.784961177669963,0.7642297919168726,11.163218470629303,2.4588227955983277
3.97852590995237,5.1023680680026375,4.72984012781379,2.8259185251058345,8.132636355400683,2.4589220459526837
3.679018942248613,3.7970473493478187,4.084367914704662,3.6083965027904004,6.471542546747613,4.390170166570588
5.302973951513633,8.204090100013254,5.59627386142792,1.0729586713225439,11.439284178356512,3.425123265420151
7.617079087133296,8.004655992340783,7.932470917367265,2.040627632188077,17.485394692944958,2.272630439164281
5.645830940611528,6.3082434041746085,6.735491513958031,1.1869501533774207,13.098434154380227,2.975901988484889
5.311988996004061,7.496202324517471,6.6778276512238355,0.9222343684676031,12.071705116438352,3.850762387069407
4.409031475161183,6.950756483726378,4.178819778559333,1.45827464180334,6.620657398292142,3.9423784932788246
3.4911759256279677,5.60492905750415,2.8796968576991473,4.721598918952864,6.901392184181718,3.049098047439622
5.1431177310649225,6.4686942080495475,6.140914129312056,2.4240634840955484,10.752362226336563,4.051296453738944
5.341489651075944,6.580292539259347,7.105108222932322,3.206767409282426,13.091235380033384,4.514204701388357
6.8041193483954645,7.990699234820831,7.665350765242844,3.397164605662267,14.579173061309806,2.021936302807695
5.844086559664801,6.797254592024208,6.098912169779577,2.975004548660504,12.495911265566388,3.3048493915443102
6.206691984319541,7.294608738930137,5.596691205852282,0.2565140748690782,13.32315147581412,1.9765173758430175
4.123801897150864,7.142797238036568,6.230767551068509,1.3801694302494134,9.9597754130134,3.9408861021463117
3.766954006084009,4.6446171338792785,2.879816093164453,3.294355958611088,6.499831047113101,3.0823566992711435
4.688974409956241,5.285468245383961,4.879287884813681,3.2301616760552743,11.735553639400278,2.0042656557982994
3.8398648541289573,6.229844504471041,1.929156344144416,0.3320367546435372,5.6004853285983165,3.0111220457822885
3.8500923654371895,5.146109045873261,4.149164235279382,1.1104213922073065,6.106980849311958,2.232914572425542
3.7006099196166566,6.488984359913388,4.635973661680424,2.332920032413443,7.1225130447116545,2.8794477999937538
3.8642487001002936,4.7135962785305505,4.884565978144106,3.639331263920123,8.414636240837876,2.5456672582001767
5.769914365021423,6.978326595336302,5.354756332710597,3.4722577050678876,11.821337549982417,2.562275063905472
5.710981859224566,5.955938149638263,4.5986553774335395,4.399987595342904,10.575001571525865,4.071928289410752
4.8234692234571455,4.696627130860271,5.00279162085795,4.857033677413359,10.05561942794897,2.6267881948693645
2.7718673410716383,4.453132001004873,1.2126694518716206,2.6588862696564424,3.1648202272343178,2.7469669491755395
4.634173498049455,6.313865203369457,6.386704239802112,1.8285972061446205,9.95415947173555,2.3963100910541546
5.700594198444913,6.509353074579501,5.510085350373548,0.4064842065163421,12.038917143337326,1.1458426205741628
4.6084770205637335,6.439608631368265,5.87920017742332,3.6689934657661007,9.238094481935363,2.2463891332543
7.618354076471304,9.007388897478506,9.233226888925731,2.283349792773777,17.59653296785318,3.6636434077654507
4.228598372344956,6.108145258380558,4.715149589118362,4.007203759659208,7.302010555181059,0.48375544899504686
3.5048852149085032,4.439186899337469,4.364925611392039,1.3254494942131294,9.820383348225242,3.2691215220197587
3.5812967615516857,7.420624714158689,3.888223337095333,0.7341843074319299,9.403440110921753,1.987422708840393
5.801478171757277,7.436083076507635,6.985748610114341,1.7407744043808868,9.918941036799138,3.68217773874628
4.47419288403892,6.053552040996031,4.900165223984244,2.1062633819124925,9.847132298860725,2.8716219792934536
5.464887898942051,5.989352621512338,7.167122471121298,1.5910863661982713,12.684719758265777,4.515705674086879
4.591852601633053,3.9450145610128677,6.54356019501085,3.6123119656849885,10.540496193702813,3.1455317448242335
3.8037529069395406,6.891347429373855,3.9616035284825735,1.317415130581022,5.810431656584907,4.051343415273257
5.16934910712603,6.49826231402749,4.773997912317267,1.96016562389169,9.739955994613597,2.2621335445833974
4.351881365549199,5.890668675350281,5.172327665809959,3.75824319420833,9.182690572420945,3.278068547374567
4.962413943994298,7.301753554537704,7.394731505389178,1.350207749492157,10.553777597804201,1.6591323738871118
4.44024410911893,6.24565451201974,6.140343425523444,2.3217219464327843,10.108468829624835,2.4855600971962835
2.5443082969441213,3.837301588144077,2.902574494399727,1.8311864360010184,5.7931143578850754,2.9424415396525525
4.289327338866382,6.56546365582715,5.608550266067237,1.711400560637634,8.440660711264576,3.1255325151613893
6.800493893524001,7.476517092131105,7.722528365326926,2.5675671219357747,14.89553552948872,1.999467278736059
6.872838134871837,7.738064407078745,7.301850237427419,2.9939068540128124,14.980481528126045,0.8948872034703803
3.773976807111037,4.995996551126632,3.2293598440431106,2.672460930200977,5.22824218678781,3.784305041967565
4.569115922053538,7.644284324125668,4.413724400045562,2.762926366612987,9.770136549936524,4.1370083652509875
5.491471964897151,6.445532739857003,5.847667406806661,1.601299296440485,12.226176174873482,2.9065528370024527
4.51893438815842,6.12038722246186,6.9251602278884405,1.998233262317621,10.956656565316033,2.4522956330221737
4.308293061710258,2.9254586286073203,5.620321964689749,3.8808768158702383,10.06201517491748,5.695019519909782
6.167263862316649,6.899492516327226,5.049916167903298,3.4066219005546365,10.004257092504234,2.8347069240114946
5.097239481317246,5.084587364482781,5.449210353212824,4.598916646187281,8.098587156380095,2.1673540090043413
3.5770620016891113,4.634792671764877,4.801721530136897,3.9067387251947485,7.296531301643096,1.941005014261396
4.848763094807945,5.103684980767305,5.232806417621897,3.7127655604460497,10.941533686513145,3.044656063102924
4.9841484474051825,7.522098432464614,8.363359308634685,2.848581408968404,12.313802337554066,2.05298513997383
4.892177996307638,7.93586902300872,5.901169025696533,2.4592226046939514,8.314112596675953,3.569256865771082
4.072692308321391,3.9584232102306416,5.520750887229591,3.7064091670349053,8.749546910037118,3.4224525104941708
2.914492671557339,4.601525971572831,5.714224512966887,3.422200330585132,8.577928938005444,5.210404884001099
4.634265491882301,5.6785039918694,6.21177626286886,1.1474030425208832,9.430157610679661,1.8565962000646345
3.9397552625967287,4.593139979494493,3.412417588049685,2.8300265269833287,6.728900321912409,4.319186599778374
4.651111711214318,6.748119993158788,5.791648747352804,1.9671854685537133,9.884222447884655,2.733434494895218
4.338052063663954,4.524311365881947,4.346569036881071,2.880856448565477,7.233653512419063,2.2707102918237996
3.978901281797542,5.584949152441829,1.799225262166967,1.8353488773336868,7.80400789245536,4.5373025977448735
4.477809696797829,6.215909060734033,4.253210241672774,2.5959493625862575,7.450244136873691,2.855759352244779
6.42197697033815,8.121805427666843,6.7578514330552375,1.9482079109770398,13.248671499284248,3.1561118377359385
3.9156768852177177,5.240288759402974,2.718054772278337,3.5906399027843188,6.381138921469045,3.1867084401348507
3.3587388861586107,6.316626497278131,4.201384149590739,2.6374074805783785,5.850623415111049,4.4772822130060375
2.941173876795513,6.136234090859983,2.713291113177018,1.5175334219754428,6.580528298183564,2.9609384075557714
4.828754979642049,6.397619264289288,3.88400020384851,3.253522251967379,7.5928463098573085,1.2323542101809826
8.426770976476597,10.1605836858597,10.702623657021162,1.7525581392921574,18.7221292480794,4.7937073663668635
3.52740337042695,4.393796763966112,5.3236963260759005,3.609854875571482,8.439729191913113,2.4449950600268133
3.9457328648032823,2.8229525338737917,2.4182819071931405,5.159739743048794,7.057842290640101,3.3300522204493777
5.133854739712912,7.419556125612836,4.128235412542297,1.5797778659070132,12.140910106906965,3.432244396057409
2.929284215344206,3.386247492548195,2.827372191664529,4.584244031751872,2.806160595408235,2.619351899003917
4.892279044854945,5.375680140547573,5.56431034209552,2.259119386884375,10.638523068795433,1.1120280513656784
7.559405108319571,10.200030229272228,8.502457426753748,2.779160881957944,17.322162324204736,2.5370233710752443
5.525595845147546,8.377034046951119,5.0208298313298325,1.543213112486525,9.287266075829123,3.801923104158373
4.574945567138096,7.316124416159161,4.15631841770349,1.0787519955871199,9.549079033486795,4.546257851734637
4.146607735656268,4.414327454008938,6.041563415037899,1.944277739895797,7.882197328540481,1.94080029267668
3.438437417082759,4.200519779758445,6.017192803267898,3.3539289019723744,7.879918697234912,4.344364019524779
4.481113580288539,5.892291529588,3.9010280861361757,2.4813904575636307,6.067974573641734,5.3714300876798085
3.0891894025652786,4.744663875208114,5.969033824655357,0.8372213069693428,6.82878288900481,1.9977566209906268
4.42537598235684,7.303652089506103,4.503720367391356,1.6826210471817804,8.019258217765989,2.430119997269244
5.840777775521571,6.401490839147909,5.786174367306392,1.936303254745917,12.091122571260593,3.510429177529785
5.066223431351701,6.692806557957136,5.260011327568237,2.108729925779639,10.369725296340654,2.8719088297873516
4.659290517928989,5.5983381357110105,4.033931543630887,3.3742158581262505,7.87194515883251,4.1476757685797
5.886716631947433,5.561058292626755,8.914140724023325,3.2816841923097027,16.83549814393296,2.55221348180885
6.994325871195137,8.501557066005661,7.216802459001618,2.7036607542743933,14.859301927521845,1.3850036393108751
4.548933979795726,7.899232150319804,5.813604591424135,0.36326047949882434,8.391037538636624,2.8616339907235733
6.460916907013144,7.691634260987212,6.4646219914321374,1.60288458136616,13.907515389203741,3.964001126168534
4.297954020704431,3.3406854653635754,6.41983414082692,3.996337017310391,9.309769704346158,4.605950140220763
4.104288396230486,4.052113229859579,3.5473004860296227,3.2562911793177105,8.429341445570564,3.673253225997554
5.025349233476055,6.417902417202321,5.271364457979625,3.485393089177117,10.964984120961327,1.6689967738883524
4.424552892368476,4.750914447999672,4.068019781211326,5.540023528907669,7.9100715054182835,3.498686320150435
4.36740772298184,4.943532898945356,4.820527536573316,3.1858807144830483,8.361997669841845,2.660118752495036
3.737575601901066,3.888146600809492,5.497989165194809,3.2107204755846204,7.8937351816554395,4.045737285353003
5.102688184900877,6.564648517337937,5.129517353844764,3.001721697727799,10.459781947338472,2.0610128747050283
5.518170632620133,7.364704075371396,5.884102048181284,1.2963618598213884,10.265690568958625,2.6892223717447497
5.23137515586118,5.079076020301769,6.717686596935747,2.084381621093284,10.54817700642914,3.5435414669632745
4.125647113708799,5.00117404787294,6.020793842583638,3.401029943093384,10.138979936961569,5.1411528120398735
4.22214283771232,6.127399604680881,5.265230035739795,2.272180796487923,7.934318763223621,4.690915033021625
5.207246468099423,6.988013177093242,4.386561038124167,0.9240316884306112,8.985823620237795,2.821982314590917
5.0505360990230095,6.609449546701611,4.870722760738492,3.079964456075672,8.975447926574345,4.569289665622609
5.613965357835833,7.804149921855797,5.539598237622811,0.8686517112145937,11.135885237612762,3.8767580310567844
4.022223553860068,4.445218297536642,4.3828147268204605,4.265829230475415,7.379054529326728,3.498205496001258
6.618731863079969,8.877729733355826,7.079586711518634,2.122302441090713,14.733065022508926,3.7239664708335267
4.682791482337271,4.249328074931853,4.92724647081774,3.544481813569888,8.653002761825668,1.9528372024520972
4.774801231571008,3.5000568897504407,4.981217941264209,3.2067456833930583,8.799675007673732,2.421954958118471
4.364854626403973,5.626872169873756,6.408466018657069,1.061941279149267,10.00624488994237,3.3088200749535175
5.049868285995041,6.964953487243195,6.474554016130603,1.1041355469021108,11.445611136172376,2.6128331903727036
5.660336993535388,6.32816929328113,7.491274317098373,-0.3158154675582798,11.655064542380895,0.38414251612125927
5.003472320242841,6.170787682747713,6.418955428724695,2.214548328523408,11.881140122593449,3.6266447875876784
6.4125489348199425,6.694655985196398,7.811670005885995,2.0107865499807063,13.970382329486291,2.084061237127911
3.0827145996634475,4.262987147969158,4.112420554678435,2.8926839317243194,4.976999861665104,2.5130695246744827
7.153632444583608,8.959930016685059,5.915935584808675,1.8488552490724346,13.264861376088618,2.186584382337638
4.985920342961673,7.646461331575805,5.441710451183837,0.7297490568033844,10.495068957798024,1.7865468530062523
4.623171794805444,7.350948734721906,4.632417630717699,2.600331173491716,10.259780486583985,3.334170654556669
4.507175134070177,5.687440952439994,4.723560392456533,2.7751024617829696,9.954360663039793,2.5812530271757526
5.335229869976776,7.073553935949936,4.976240702846197,1.7311748668220903,11.511494946808213,3.732565658979487
5.234138414199234,6.7269356910970135,5.8274937303137895,2.5931504055785264,7.770778314384257,5.595959185268945
4.72011738363839,7.197842476900326,4.288825950881845,3.4109629766179417,7.992008440663889,3.752256314686873
5.003537965689373,4.01280012031745,5.984520542590248,3.02129288032815,10.617480008528162,1.297093235212895
3.8139194892353854,3.6072807993320595,5.166478314950544,5.560149658052371,6.942519770767791,3.6079913078770445
4.930081478739451,6.445641318249632,6.726115388650131,3.103282698206574,10.67316140875091,3.3542986842744034
3.043761870589788,6.386446852535679,1.6122161261511092,-0.419297071345194,7.414117635470539,1.9534202906560851
5.075061890565231,7.493080747914534,6.935625652886405,0.4574946564112443,10.903023929913113,4.056671737391538
5.242011275841647,6.607724563798481,6.55751018236663,3.093576271634806,13.136830442229343,2.6986768401127628
5.281733686259154,7.437702324676308,6.972574337662321,1.1283803381301196,11.805875506774946,2.058305373196801
3.705119058058892,5.553668017333115,3.3956094293999497,2.8414900003919144,7.0640937780977815,0.30801634297145153
5.388877479798411,6.056670034503693,5.378226077052826,3.3046229457335454,9.79110181275442,2.604897906788756
5.126261664782859,6.80129960243896,4.454506135904467,0.666030526724142,10.680303617774271,1.1023412252747538
4.655150169944455,7.7929751829005,5.409208001216021,1.0972534944793115,9.75115597897991,1.8237205843913173
4.477592390158485,4.726004757537213,4.884793393525878,3.9601446973954983,8.817381174775528,3.506702077334579
4.528988424027239,7.613358478627598,4.476448271361686,1.9029579038498827,9.596889989042545,2.917774962196664
4.059863145709503,5.6387798128782105,4.724046203941816,2.8813527592072803,7.533878233600131,3.4344185992522576
6.840374161416782,8.75007612689926,5.475843425703665,2.0539449355790627,11.458267132832285,0.6698213311830719
3.886150602734806,5.988751890488451,4.950707258057659,2.629515421571222,7.268909109646664,3.41350458812155
3.7069166874169333,4.102570641339404,6.136411495040244,3.439122127652843,8.637014994761856,3.1215484660091883
7.4040659567616185,9.273627099238096,7.885269509049118,1.4321540578492922,16.213545100224763,3.249019793029171
5.777243456695256,7.020656186355917,7.30683398244533,2.4956156523442137,13.568738882775133,3.4585347706182654
4.446221156776196,6.795444895672517,4.35480426446938,1.9385104552365744,7.857566233772007,2.7327833078007226
3.8948534053360127,7.233609056199299,4.766824147855283,1.167416201033255,5.761670028055651,3.0932344056050165
4.117125417715915,5.685269144170542,5.01413528650523,2.0860642033262806,7.6295375385970825,3.018912309859044
3.3208892831966814,5.148923723124932,4.731109445890879,2.32786514333931,7.276270076533288,1.8334025477368385
6.767356524802849,10.439958807486923,6.575382066492591,1.887350298308088,14.360451778463668,4.2724317780577215
5.064562600847995,6.368547822713287,6.100740263045306,1.7569397299739062,8.69005953170725,4.4733231103311715
6.401101353912334,8.891407612171655,8.409806836271565,-0.7745699453284525,15.729274717426229,2.191007751933701
4.530826761439016,6.0439487798451825,5.087410974514207,2.608179064086763,9.515891218475295,3.0163748627754643
4.455942531919562,6.933576924640683,5.581302760428137,3.323758193842652,10.486348649542695,3.0278281350584675
5.012975462283194,6.919789661972974,3.322560704945342,3.841952763827477,9.080556004449432,2.5286088876867567
4.4818105419244025,6.106105670422117,6.505860723381861,2.5996866259387597,11.87012155951368,3.0982095361400632
3.2476460161240146,6.185040013727344,2.1821827676661565,3.4399208847311615,5.047080317799102,4.340660152569118
6.089948404233283,8.816250160796574,8.889222014789256,0.7611270381530126,13.90642161175688,4.251239183852697
4.351645980529992,5.233257353275265,4.379088160418167,1.7568131370702733,6.840544957298527,2.889468621958273
5.049113895851771,6.1799290244717096,4.759907877276201,2.308783849465483,8.807364557973274,2.467871156629158
6.0567797222177795,8.451458937620309,8.722778472443219,-0.32995285928895757,12.58804675181,1.785932638489791
4.270160555996716,6.316408719626522,6.837674733801479,3.4905228152710945,10.847146064098636,2.8962364590041454
5.175000406236225,6.4630805530598785,7.530318800460953,2.136701260385058,10.201727736246639,3.107036784465823
4.577414005734754,4.080706494366677,5.405054426655915,1.7020947838461056,10.775901843750516,4.051290478393663
3.4267344321015996,4.009469902150136,4.912664734381198,2.9543124169048625,8.784186952143285,4.0004223784912085
6.746446700933169,9.08197897572285,7.933728281425427,0.902686359318362,14.424210338968058,2.8836507866832446
5.233129255530518,7.005196091056043,7.604871203277665,2.1505338643720986,10.478773403297081,2.6457013828418234
3.6997043395044504,3.6728741284462094,3.2718523562604247,4.02733234003632,5.156831113597972,3.7739669447408053
4.035363223194977,4.918419474422419,5.933994290044414,3.6695415390590416,8.50250773652157,4.742024046089803
4.889384988733871,5.467282946854933,6.926566239442914,3.1033073656298495,10.61876384155861,0.9254349959291086
6.072956529433296,6.87892639786062,8.942545622470615,3.308282289127182,15.328462042849546,3.4632966739733044
4.138820557959985,3.8931784880338656,3.299001129012175,2.4814199654480156,7.872337782882973,3.890031279191622
4.872333972971088,4.882493015331067,6.092582978549452,2.276438638510659,8.65487587777884,3.798677428519845
6.059556262477145,7.513946965454447,7.6485999557189075,1.8820553170402243,13.187936815655448,3.0822639813382584
5.331602899449848,6.962394307451954,5.852044061898265,1.1409963820310167,11.671889917414733,2.262303386743149
4.468475554065374,5.598827246643356,3.966513001775155,1.5622123813811324,9.372524183838285,3.1513490248651905
5.1800213454424995,7.582987237102763,4.4274802121508205,0.7026684368272165,9.433811988506145,3.635874635786234
4.360484697477702,4.997568552812989,5.385508417825222,3.1826548595170845,9.031299869619968,3.564523466545813
5.882565989689428,7.482186071598595,6.689514601235378,0.6885067816579971,12.486849333698414,1.9377233399860478
4.482224384618551,5.639995728087379,4.055805758616161,3.1839267559562283,10.219301192895722,4.836658124110906
3.4621326399454277,3.6684338125873674,1.9477304849569537,3.9698538650864004,4.151289746508063,4.281333957106934
6.516741897756055,5.698788555978612,6.662279187974158,1.7898509641034663,15.455116846787234,2.556566411444638
4.912746296404365,6.432228011867972,5.597330733428244,2.41277053940749,10.402843365937759,2.7861251675645367
6.1984593411895705,6.326379828455283,6.74621154634036,3.942408412197998,13.984055781854627,3.6564045760839745
3.299218752875884,3.568595733362547,5.552804962413907,4.051055541140798,6.013011359862816,2.5076765311025975
5.187913067741564,5.456867907063242,5.968204358827712,3.1184986679892663,10.209892220539917,2.452587273359789
3.643683702492039,3.857438502173271,4.72688351356922,3.902626344353833,6.828152080282632,3.8268975942485186
4.454711470346774,5.4509325501946435,5.457305922072926,3.35124476789957,8.088393595330967,3.043599124742323
4.522223495068637,5.556391423727813,3.8058301599849402,2.9983900891767843,7.747848331605792,4.49707840678447
4.429123350944078,7.330060345955973,4.104915998964601,0.5795994090095096,8.672966331154507,2.946621966455235
7.3098216559474904,7.857629561950054,6.519563289658164,2.0650031512217515,15.989755123152314,1.9777071638780426
7.5331044316959765,7.660675651556047,7.7078602866925054,1.653161746011488,15.111216699332058,0.07524844702486577
4.404828166213342,5.552824951805821,5.6649325909773545,2.7895228847273237,8.694079275105794,2.9239514293838327
5.960702107685132,7.523906130537255,5.045646628557696,2.517666508457511,13.64871394801098,3.619354565072416
6.704509507993456,7.515406337081476,5.898122008915508,2.8420403924341366,13.179578372192918,2.9508319171168393
5.063790505826828,7.093804742131164,6.429568515571062,1.4342348876967153,11.295490704467701,2.332249102387573
