c,d,e,f,g,h,a,b
0,2,1,0,1,2,1,5.282512492393183
2,0,0,0,0,0,2,2.4620946371401855
2,0,1,1,1,1,1,4.39268476126732
0,0,0,2,1,0,0,4.212248150690731
0,1,1,0,1,1,2,5.71788372281621
0,2,1,0,2,1,1,5.095468267926089
2,0,1,2,1,1,0,4.1058035551189835
0,0,1,0,0,0,1,3.531843275550052
0,1,2,2,0,0,1,5.460562601947391
2,2,0,0,0,0,0,4.547526065119104
0,1,2,2,1,1,1,5.263945840781724
2,1,0,1,1,0,0,3.820425502822332
1,2,0,0,0,2,1,7.062029180192855
2,2,2,1,2,1,1,6.326071803677647
2,2,0,1,1,2,0,4.785652817368512
2,2,1,0,0,2,2,5.363767081186372
0,0,2,2,2,1,1,5.619067234432666
0,0,1,0,0,1,1,3.733794741864027
2,2,0,1,2,1,1,5.757549826152616
1,0,2,0,1,0,2,6.7176153343983165
0,2,1,1,0,2,1,6.460129173306312
0,1,2,0,0,2,1,4.781097176770945
1,0,2,0,2,1,1,4.93866637603816
0,0,0,1,0,1,1,5.759671007631431
1,1,0,1,0,1,2,6.670337842735215
1,0,2,2,2,1,2,9.467043381378248
2,0,2,0,1,1,0,2.349556920383402
0,2,1,1,1,0,2,6.541923310956728
1,1,0,2,1,0,0,5.235894434629149
0,2,2,0,1,1,1,6.100861160822155
1,2,1,0,1,0,1,6.368978022967981
0,0,1,0,2,0,2,5.981925374846089
2,0,0,0,1,1,0,3.731296960290237
1,2,1,1,2,0,0,8.781594572710326
2,0,2,2,1,0,2,5.022211424771429
1,0,2,1,0,0,1,5.860229826917517
2,1,0,2,2,2,2,7.308241545158087
0,0,2,2,0,1,1,4.754436799912384
1,0,0,2,0,1,1,6.071299750427818
2,0,2,2,1,1,0,4.872635809072187
2,2,1,2,0,1,0,6.134433101000367
2,0,1,1,2,2,1,6.946371181263089
1,0,2,1,0,0,0,3.617814183251675
1,2,1,0,2,0,2,6.952965986448832
0,0,1,1,2,1,2,6.14741044080557
0,1,0,1,0,2,2,5.66142591325808
2,1,0,1,0,1,2,6.934607021886792
0,2,2,2,2,2,1,6.885391696362753
2,1,0,2,1,2,2,5.99564938211681
2,0,2,0,0,1,1,4.5130047584831
2,2,0,1,0,1,0,3.1278007921468225
0,0,2,0,0,1,1,3.7228616199035764
0,0,2,0,1,0,1,3.7223866140821995
2,0,0,1,1,0,0,3.896147313905849
0,1,1,0,1,0,1,6.132176374537833
1,0,1,2,0,1,2,6.513123840494827
2,1,1,1,2,1,0,5.47068409886439
0,1,2,2,1,2,1,6.365747027371747
0,2,2,1,2,2,2,6.4897867808430965
1,1,1,1,0,2,2,6.351215215129669
0,2,0,1,0,2,1,5.119011134432065
0,2,0,0,0,1,1,4.862782569921385
0,2,0,0,1,0,2,3.0828604920269864
1,1,1,1,0,2,0,6.778175231084202
1,2,1,2,0,0,0,6.034812567799654
1,2,0,2,0,0,2,6.890565278806292
0,2,2,2,2,1,1,7.735216760496661
2,1,2,1,1,1,0,4.754685772287188
0,2,0,2,1,2,0,6.222963013604245
1,2,1,0,0,1,1,5.277077427268724
2,0,2,1,0,2,0,3.7984470627521185
0,2,2,1,2,1,1,8.33119771359375
2,0,1,2,0,0,1,4.057548157829929
1,0,2,0,1,2,0,4.15542197219971
1,1,0,1,1,0,2,5.488136303689298
0,0,0,0,0,1,1,2.583249386211557
1,0,1,0,1,0,0,2.840336801674876
1,0,1,2,2,2,2,7.309882946895429
1,0,1,1,2,1,2,7.607613950877792
1,1,2,2,2,0,2,6.342615808821804
0,0,1,2,0,1,1,6.137316405819397
0,1,2,0,2,2,1,6.476026287001336
2,2,2,1,0,2,0,4.824411799789098
0,2,0,0,1,1,2,5.321752510807947
2,1,0,2,1,0,2,5.189762838904664
0,1,2,1,0,2,1,5.589960320466602
1,1,0,2,2,2,0,7.548086668303071
2,1,0,1,2,1,1,7.101758608885893
1,0,1,1,2,1,2,8.658398098228336
0,0,1,2,1,1,0,4.9232265301567715
1,0,1,2,0,0,2,5.759209442577001
1,0,1,2,2,1,1,7.14622450861879
2,0,1,2,2,2,0,7.383102523749743
0,0,1,2,1,1,2,5.770341477820055
0,1,0,2,0,1,1,7.069512180969689
0,2,1,1,2,0,2,7.860753086584404
0,2,2,0,2,0,0,4.278404667111
1,2,2,2,2,1,1,8.040331930747834
0,2,2,2,2,2,2,8.959079463492852
2,2,0,1,1,1,1,6.295776540717749
0,2,1,1,2,1,1,6.428659593724775
2,2,0,2,1,1,0,5.272735894600034
1,1,0,0,2,0,0,3.8229590918396252
0,2,1,1,0,0,0,4.3515445948739355
1,1,2,0,2,1,0,4.1632527404609085
0,2,2,1,2,0,0,3.2936495707016893
1,1,1,1,2,0,2,9.332176337865336
2,2,2,2,1,2,2,6.862827903980889
2,0,1,0,2,0,0,4.923762707600469
0,1,2,0,2,1,1,6.203551699069779
1,1,0,2,1,2,2,7.551669398804996
2,2,1,0,1,0,0,4.860775179837652
2,1,1,2,1,0,0,4.972116132503268
1,1,1,1,1,0,0,5.9584104820871895
2,2,2,0,2,1,1,8.612970599634489
2,0,1,1,0,1,0,5.099150876401208
0,2,2,1,0,1,2,5.932015902549032
1,0,0,1,0,0,1,5.300109790209956
0,1,0,2,2,1,1,7.2502311960456645
1,2,2,0,0,2,2,8.465187466876264
0,0,2,2,2,2,0,6.404801074756448
1,1,0,2,1,2,0,5.165308008851877
1,1,2,2,2,2,2,8.520570079695585
0,2,1,1,1,2,1,7.456006335572637
1,2,1,0,2,1,1,7.763701043824071
2,2,1,1,0,0,2,7.640678031102998
1,0,1,0,2,1,0,6.993201460574859
2,0,0,0,1,1,0,4.934749964779209
1,1,0,2,2,0,1,6.177292946838942
0,0,2,0,1,0,2,2.9874680037724177
1,1,1,1,0,1,0,6.501815287118913
1,1,0,0,2,1,1,7.446373125819168
0,1,0,0,0,0,0,2.9496775878822685
0,2,2,1,1,1,1,6.155042106352224
1,0,0,0,2,1,1,4.548369001196141
0,1,1,1,2,0,1,6.454200601783854
2,2,1,2,1,1,0,6.900057515962517
0,0,0,0,1,2,1,5.619334539739044
0,2,1,0,2,2,1,6.824893320797391
2,1,0,2,0,2,2,6.1141053243206755
1,2,0,0,0,1,1,5.778841232747816
0,0,1,2,0,2,2,7.456964414018092
2,0,2,2,1,0,0,5.498270929365371
1,2,1,0,1,1,2,6.797581549009029
1,1,2,0,0,2,0,4.466263520126928
2,2,2,1,2,1,1,7.1754299808538
0,2,2,2,0,1,1,7.280575376625694
0,0,2,0,2,1,1,7.853443593368422
0,1,1,2,0,2,0,6.338748899487587
2,2,2,0,0,2,0,5.381171488902818
1,2,2,0,1,2,2,7.876943561788178
2,2,2,1,0,1,0,4.711165069936962
0,1,1,2,2,2,2,7.719010495045636
1,0,2,1,1,1,2,5.160968809183164
2,2,1,2,2,1,1,7.428002920466561
0,1,1,1,2,2,0,6.102328079658131
0,0,0,2,1,1,1,3.5159042873458874
1,0,2,0,2,0,0,4.405355114670756
1,2,1,0,2,1,1,6.383338464467718
1,0,0,0,0,0,0,2.7899702952449643
0,2,1,0,2,1,2,6.7029180209063
0,0,2,1,1,0,0,4.452538523051804
1,1,2,1,1,0,1,4.002768854744788
0,2,1,0,2,1,2,8.533491967086068
1,0,1,1,1,2,1,7.2496200423432064
0,1,0,1,0,0,1,5.927479730193765
1,0,1,2,1,2,0,6.065201617642802
0,1,0,0,1,0,1,4.062043652410136
2,1,2,2,0,1,2,6.287811201366314
2,2,2,1,1,2,0,8.42848365207944
1,0,2,0,1,1,0,4.687195401212059
1,0,0,0,2,2,2,7.742970614364493
2,1,0,2,1,1,0,6.58221448518948
1,1,0,2,2,2,2,9.232382885028418
1,2,1,1,2,2,1,10.579406378786766
1,1,2,0,1,2,1,5.5655533638367825
0,2,0,0,0,1,2,5.055280419563174
1,2,2,0,2,1,1,7.0880680350207985
2,1,0,1,0,1,0,4.717634382468652
2,1,0,1,0,1,0,4.644096528867144
1,2,2,1,0,0,2,6.441321928670877
1,0,1,1,0,1,1,6.216488874088467
1,0,0,0,0,1,1,4.190414465233194
0,1,1,2,1,0,2,5.637871852261248
1,0,2,1,0,0,2,6.353278209213955
0,2,1,2,2,1,1,8.501248556706104
2,0,2,1,1,1,0,5.083322104763659
0,0,1,2,0,2,2,6.331175278236138
0,1,0,1,2,2,1,7.2772680631134925
2,1,0,1,0,0,1,6.674880363748699
1,2,0,0,2,0,2,5.478185649670443
0,0,2,2,1,2,2,8.238271047967956
2,1,0,2,2,2,0,7.477336882758059
1,0,0,1,2,1,2,6.759478862385333
0,0,0,0,1,1,2,4.935099166042002
1,0,2,0,1,1,0,4.375641390531319
2,0,0,1,1,0,2,3.0495690506691497
0,1,0,1,2,2,1,5.7245677454226485
0,0,0,0,0,1,1,5.7835309654538705
1,1,2,0,2,2,0,8.094506705378668
2,0,1,2,1,1,0,4.123401750374155
1,2,0,0,2,0,2,7.975636992925574
0,2,1,0,1,2,1,3.5866394250271747
1,1,2,0,2,0,1,6.321877732732071
2,2,2,0,0,1,0,4.623438376607461
1,1,0,2,0,0,0,3.2965346941296074
2,2,0,1,1,1,0,3.6482790606550557
2,1,1,0,2,1,0,5.861562184287108
1,2,1,0,2,1,2,9.25022240453249
1,0,2,0,1,2,0,5.458488710534336
1,2,1,0,2,0,0,7.473979413257444
0,0,2,1,0,1,0,4.4510545255990674
2,0,1,1,1,1,0,3.426935888032145
0,2,1,0,2,0,2,7.721606565805399
1,0,1,0,0,0,1,3.924813011847673
2,1,0,2,0,2,2,5.325198414168883
0,0,1,1,2,2,2,7.761075330712717
1,1,1,0,0,2,1,7.818903718083524
2,1,2,1,0,0,2,4.571837430764119
0,1,1,0,0,0,1,4.5315080930021026
1,2,1,1,2,2,1,7.612488712193567
1,2,1,1,1,1,2,6.340060003776129
1,1,1,1,2,2,2,8.279576693427423
2,0,0,0,2,1,0,3.735646791424388
2,1,2,0,2,0,0,5.470635108802029
2,1,1,2,0,0,0,3.917528297733408
1,2,2,1,2,1,0,5.816946479645093
1,1,0,2,0,2,0,5.309383596090758
0,0,1,0,0,1,1,5.028658207785317
0,2,1,2,0,0,2,6.037594300967831
1,1,1,1,0,2,0,5.50658266949563
1,1,0,2,1,0,1,5.126530548870936
1,1,1,2,1,0,2,7.135991570244055
1,2,1,2,0,0,1,7.93702044465206
0,1,0,2,2,2,1,4.564686782061365
0,1,1,0,1,0,1,4.359047425723739
1,1,2,0,0,1,2,5.90336638629406
1,0,2,1,2,1,1,7.023592148072097
1,2,0,0,2,0,1,6.295086248249867
0,1,0,0,2,2,2,6.066142754940043
0,1,2,0,0,0,1,3.3428300721625543
0,0,2,0,0,2,1,5.547279396093774
0,1,1,2,1,2,0,6.00952666609553
1,2,2,2,2,2,0,6.879327125091888
0,2,0,2,0,2,1,6.213342287411714
0,2,1,1,2,0,1,6.107254918123615
0,2,1,0,2,1,1,6.240455895859109
0,1,2,0,0,2,1,5.23247453790863
2,1,0,2,0,0,1,7.279669582543371
0,1,2,1,0,1,1,5.495184607299137
0,1,0,1,1,2,1,6.5930445812122755
2,0,2,2,1,1,0,4.8977638372478784
0,2,1,2,1,1,1,8.27007120008022
0,1,0,2,0,2,1,5.636530470722715
1,2,2,2,0,2,2,7.131003356180047
0,1,1,0,2,1,1,8.446359601835178
0,1,1,2,1,1,1,6.612576600481941
2,2,2,2,2,1,0,6.563626944441138
1,1,0,1,0,1,1,4.689972398490477
1,2,1,1,0,2,2,9.362518362319715
2,0,0,2,0,1,0,3.76512360256331
2,1,2,1,2,1,1,8.67390864459603
2,1,2,1,2,0,0,4.57833237492952
2,1,1,2,0,2,0,7.906877509858289
0,2,1,1,0,2,2,5.729156825761234
0,1,2,2,1,2,1,6.529174569923914
0,1,2,1,0,2,0,4.584568151660918
2,2,2,2,1,0,1,6.190303255844577
2,2,0,0,2,2,0,5.3415306033622985
1,2,2,1,1,0,2,6.319884018079295
2,2,0,0,0,1,0,2.9875940080076475
0,1,0,2,2,1,1,5.96774481403734
2,1,1,0,2,2,0,5.403899540303689
1,0,1,2,1,1,0,7.847126430204554
2,2,1,1,1,0,2,7.094718080131325
1,0,0,2,0,0,1,3.538155038219522
0,0,2,2,2,1,1,5.104328792185704
2,0,2,1,1,0,2,4.135656082780668
0,1,1,1,0,0,1,5.241801042499678
1,1,0,1,2,0,1,7.30272207817397
1,1,1,0,0,2,1,6.336113688119732
0,0,0,2,0,1,1,5.1512397770985014
0,0,0,1,1,1,2,3.5886492885724577
0,0,2,2,0,0,2,3.942589077739439
0,0,1,2,2,2,1,5.7378420742051315
0,2,2,0,2,0,0,4.111605660200258
0,2,2,1,1,0,1,5.649184664425368
2,2,0,0,0,0,2,4.387282502309959
0,2,1,1,2,1,0,6.449037079328513
0,2,0,1,2,2,0,5.623913104798699
0,1,2,2,1,1,1,6.621608898378369
2,1,2,1,0,0,0,5.075338648661087
2,2,0,2,2,2,2,8.70083617206381
2,1,0,1,0,1,1,7.09745467932116
0,0,0,2,1,1,2,3.536158101714002
0,2,0,2,2,1,0,6.108232958917493
0,0,0,1,1,2,1,5.387707020678401
0,0,0,1,2,1,1,6.969957949603343
2,0,2,2,2,0,2,4.223037974639073
1,1,1,0,1,2,2,8.195000384149585
2,1,2,0,2,0,0,3.7203250794155336
0,2,2,0,1,1,1,5.600117088631724
2,1,1,1,2,1,2,7.587963523492931
0,0,0,0,0,2,0,2.258747503688962
2,0,1,0,2,1,1,6.337556134034335
0,0,1,2,1,1,1,4.915315320668238
0,1,1,1,0,1,1,5.044564544054211
2,1,0,2,2,0,0,4.630398179855225
0,0,2,0,2,1,2,5.248251685103899
2,0,1,1,1,1,0,7.342723020085958
0,0,0,1,1,2,2,6.238119111872724
1,0,2,0,0,1,0,4.142589024219807
1,2,2,1,2,2,2,9.562578258047312
0,0,2,1,1,1,1,3.377055318770481
1,0,2,1,2,1,2,6.202941727342168
2,1,1,2,0,2,0,6.652956437834969
0,0,2,0,0,0,0,2.3937160820685364
1,1,2,2,0,0,0,5.314910360688252
0,1,1,0,2,2,1,6.880994589011092
0,1,2,0,1,2,0,3.6075541951312715
2,1,0,1,1,0,0,3.6891227519923
0,1,1,1,1,2,2,7.695090349347414
1,1,0,1,1,0,2,5.724372138441787
2,2,0,2,1,2,0,6.573688713717092
1,1,0,2,1,0,2,5.574777036186814
0,0,1,2,1,0,1,5.33126031671826
1,2,2,1,0,0,1,6.76251574616315
1,1,0,1,1,1,1,7.025354312069786
1,1,0,2,2,1,0,5.855485413126302
2,0,2,2,2,0,0,4.443717363607201
0,2,0,0,2,2,0,4.387611067888597
1,1,2,1,1,1,1,8.097417813604547
0,0,1,0,1,2,1,3.6224509018823627
0,1,1,2,1,2,0,5.100207343453918
2,0,0,1,0,2,0,3.079701257199811
2,1,2,0,2,0,0,6.371207569039998
0,2,1,2,1,0,2,7.065822690778651
0,2,0,2,0,2,1,5.841803166746446
0,2,0,2,0,0,1,5.556795744438192
1,1,1,2,1,1,0,5.47034198410269
1,2,0,0,0,2,1,6.540211170155172
1,1,0,0,1,1,1,5.168604669623255
1,2,2,1,1,2,0,5.146089930511282
0,0,1,0,0,0,0,3.0553676435950607
2,1,1,0,2,2,0,6.997756664144479
1,2,1,2,1,1,2,8.5060050108424
1,2,1,2,2,1,0,7.777158325864884
2,2,1,2,1,1,0,6.020321096466918
1,1,1,0,1,2,1,6.3846232991439145
1,0,2,2,0,0,0,6.594311605036117
0,1,2,2,1,2,0,4.429309414200793
1,1,2,0,0,2,1,6.977657974941263
2,2,0,2,0,0,0,3.602040818725099
1,1,0,0,2,2,2,8.41897101739521
1,0,2,0,0,0,0,3.6901204952461293
0,0,0,2,2,0,1,3.498033540403728
0,0,0,1,1,0,1,3.3868504656364298
0,1,1,0,0,1,1,6.099285415961562
0,2,1,0,1,0,1,6.171633620167613
2,1,1,0,0,2,0,4.2801130322918315
0,0,1,0,2,2,1,5.500407515694495
0,0,1,0,1,2,1,5.159073114023055
0,0,1,1,1,1,1,8.09515695433118
1,0,2,2,0,0,0,4.012052851102608
1,1,1,2,1,0,0,3.253490112286797
0,2,2,1,2,1,1,7.878873475741598
0,1,1,1,1,1,1,6.892062995468734
1,2,1,0,2,1,1,7.139444371817998
1,2,0,1,2,0,1,6.651937061833331
2,1,0,2,0,2,0,5.496661571253747
2,1,0,2,2,0,0,3.113418966501901
0,1,2,1,0,0,2,7.857610282500595
0,0,2,2,0,1,0,5.469107850749665
2,0,2,1,0,1,1,4.269372503643204
1,2,1,0,2,0,0,5.949005023032203
0,2,0,1,1,1,1,6.604003658184868
0,0,1,2,1,2,2,7.072965001167875
2,0,0,0,1,2,0,3.1040113035287393
2,1,0,0,1,0,0,4.431256071783549
2,1,2,0,1,0,0,3.606521320251147
2,1,0,2,1,0,2,5.230180737600244
1,2,1,2,0,2,1,8.947880129947944
1,0,2,2,1,0,1,6.055286307680659
2,1,2,2,0,1,2,6.954144229338022
1,1,2,0,2,0,1,4.987381958080846
0,2,0,2,1,0,1,6.510541791315872
1,1,0,0,0,1,2,7.437409009887228
1,2,0,1,2,1,1,7.086912508576993
2,2,1,0,1,2,0,5.058868418584179
1,0,0,1,0,1,2,5.925499432593709
2,2,2,2,0,1,0,6.4300407804668485
0,1,1,1,1,1,2,8.793789405917384
0,1,1,1,0,1,1,6.964189114279741
0,0,0,0,1,1,1,4.70628761513724
1,0,1,2,2,2,1,6.69763390836789
0,2,1,0,2,2,0,7.359403418829491
2,0,1,2,1,1,0,4.154783321142801
2,2,2,2,1,1,0,6.246158216746435
1,1,0,1,2,0,1,4.868086785222682
2,1,0,1,1,0,0,2.452728100913558
0,0,0,1,0,0,1,3.5123642309458663
2,1,0,2,1,0,0,5.595695556511428
2,1,2,0,1,2,0,4.176279694724337
0,1,2,2,0,2,2,5.426897225578671
0,1,2,2,1,1,2,7.711893401923259
1,2,0,2,0,0,0,3.8746701051523855
2,0,0,2,0,1,0,3.8314155545497806
2,1,2,1,1,2,0,5.120445201723914
1,2,0,0,1,2,0,2.2853182338062927
2,0,2,0,2,0,0,2.4252475135601057
0,0,2,0,0,2,1,3.3030913777823407
2,1,2,1,1,0,2,7.862254240358872
0,2,0,2,0,0,1,5.341273301368865
2,2,0,2,2,2,1,8.54843203686074
2,0,1,1,0,1,0,3.33478107421037
1,0,0,0,2,0,0,3.688365426586821
0,0,1,2,0,2,1,6.47054432813321
2,1,0,0,0,1,0,3.5082418420466976
1,0,1,2,1,1,1,6.671241127691005
2,1,2,0,0,1,2,6.193921161227226
0,0,0,0,0,2,1,4.002319220315061
0,0,0,2,1,0,1,3.5567776574002057
0,1,1,0,0,2,1,6.885629165210444
1,2,0,2,2,1,0,6.864835488268116
0,1,1,2,1,1,1,6.215376162712361
0,2,1,0,0,2,1,6.0438517281198125
0,0,2,0,2,1,1,5.826460103269608
0,0,0,2,1,1,1,5.512120029866596
0,2,2,0,0,0,2,6.220401884174821
2,1,0,2,1,0,0,4.77464028852592
1,1,2,1,0,2,1,8.232326575323537
1,1,0,2,1,1,1,8.193961969714103
2,1,1,2,0,1,0,5.484207738526026
1,2,1,0,2,0,2,7.1766591496104555
2,1,1,0,2,2,0,5.660205037061085
2,0,1,1,1,0,1,5.18186437230788
0,1,2,1,1,0,1,5.3274718435839645
1,0,0,2,1,2,0,3.7144818302090266
2,1,2,2,2,2,1,7.272276825380178
2,0,1,2,1,2,0,5.298532319573264
0,0,2,1,0,2,1,3.060847403384436
1,1,0,1,2,0,1,7.346822715982176
1,0,1,2,1,2,2,7.043080598593903
1,2,0,2,2,1,0,6.546355697329206
0,2,0,2,0,2,1,5.2414876866068685
1,1,2,0,0,0,1,6.897062007221497
0,0,2,1,0,2,0,5.078872386292884
2,0,1,1,2,0,0,6.5812495477086275
0,1,2,0,1,2,1,5.516925834641093
0,0,0,1,0,0,1,4.719961781898801
1,1,1,1,2,0,1,7.619725367398296
2,0,0,0,2,1,0,2.96689077596154
0,1,2,0,0,0,2,4.473833912910935
2,0,0,0,2,2,0,5.577619443776665
0,1,0,1,1,1,1,8.124649605020425
0,2,1,1,1,1,2,7.037881062802124
1,1,2,1,2,1,2,9.259030061162372
0,2,2,2,2,2,0,5.808368330546733
1,2,1,2,1,0,1,8.19717102878853
0,0,0,0,0,1,1,4.5372540704757585
2,1,2,0,1,2,0,5.508808750130938
0,2,1,2,2,2,1,8.08953004543126
0,2,0,2,0,2,1,6.609620926877531
1,0,0,0,0,2,1,5.256537791723581
2,2,0,1,2,1,0,5.4325552254247285
1,2,0,2,0,0,0,5.412564775587671
2,1,1,1,0,2,0,6.4669045830053085
1,2,0,0,0,0,1,4.764210521790778
1,1,1,2,0,0,1,6.79094189520204
1,0,1,1,0,1,1,5.776501851610921
2,1,2,1,2,0,0,4.825220231290466
0,0,1,1,0,1,2,4.2012705785874065
1,0,1,0,0,0,0,4.273139862973781
0,0,2,2,2,2,2,7.717898896848934
2,1,0,1,2,2,2,8.80380117246071
2,1,1,2,1,2,0,6.809075591720968
2,2,2,0,1,1,2,4.971019671476376
2,0,2,2,1,0,2,5.558263029956417
2,2,1,2,0,1,0,5.625086719881596
1,1,2,2,1,1,0,4.874885435146539
1,0,0,2,0,0,2,6.150818633511217
0,2,1,2,2,1,0,6.610095795227194
1,0,1,1,2,1,1,6.909338222468354
1,1,2,1,2,2,1,9.39642720669761
2,0,0,2,1,2,2,6.647875681756426
0,1,2,0,0,1,0,4.353979653532422
0,0,2,0,1,1,1,5.578355867809062
0,0,0,0,2,1,0,2.3400754272930024
2,2,2,0,1,2,2,6.247266935087805
2,0,0,0,1,1,0,3.7603199712457336
1,1,1,2,0,1,2,8.664373407397
1,0,0,0,0,1,2,4.537945436539404
2,1,1,2,2,0,0,5.230427789402251
2,1,1,1,0,2,0,7.1110042952816235
2,2,2,1,0,1,0,4.367069837878682
2,1,2,1,0,1,1,5.974402546993069
0,1,2,0,0,0,0,2.387363499921886
1,0,1,0,0,2,1,6.500734903083705
1,1,2,0,0,1,2,7.373611492011552
0,1,1,1,2,0,0,3.961760915929414
1,2,0,1,2,0,0,5.487829861374673
0,1,0,1,1,0,0,5.47004666178278
1,0,2,2,2,2,1,9.659671830687241
2,2,1,1,1,2,0,7.043299575413894
1,1,2,0,0,2,0,4.481443030121973
0,0,1,0,2,1,1,6.376161520907862
1,1,2,2,0,0,0,5.551047363855293
0,0,0,2,0,0,1,4.100359169578835
0,2,1,2,2,2,0,6.39097039986111
2,0,0,1,1,2,0,3.8966634061670837
0,2,1,0,1,2,1,7.446086233865385
2,1,0,1,1,1,0,4.726153608839957
2,2,1,0,2,0,2,7.48171916589895
1,2,0,2,2,1,0,6.035444888098188
0,1,0,2,0,2,1,4.785232460645125
1,0,1,1,0,2,0,5.355019303515085
1,1,1,1,1,0,1,6.041575362181607
1,2,1,1,1,1,1,6.286200300039023
1,2,2,0,1,0,0,4.4663146622516
2,1,2,2,1,1,0,7.325718716081266
1,0,1,0,2,2,2,8.239016985690393
0,0,1,0,2,2,0,6.508047140157943
1,0,0,2,2,2,2,7.887835771125311
1,2,2,0,0,2,2,7.184254384513751
1,1,0,0,1,2,2,6.314066670417551
0,1,0,0,2,1,1,6.980786739565538
1,2,1,0,1,0,2,6.750848873779931
2,0,1,0,0,2,0,4.283741510046927
2,0,1,2,0,2,1,7.189325631286755
0,1,1,1,1,2,1,5.1404029917038905
2,1,1,0,0,2,2,4.475047351516203
2,1,1,0,2,0,0,5.482845805543869
1,2,2,0,0,2,0,5.407020833068598
0,0,1,0,2,2,1,5.959179463953733
0,1,1,2,2,2,1,8.79826368367066
1,1,2,0,1,0,0,5.197234581007456
0,2,1,2,0,2,2,7.914366713954127
1,1,1,2,1,0,0,7.836356271530146
0,0,2,2,0,1,2,5.538570610957201
1,2,2,1,2,1,2,8.99599653810394
2,2,0,1,1,0,2,5.933153104115652
