c,d,e,f,g,h,i,j,a,b
1,2,1,0,1,1,0,2,1,-4.427347979930731
1,2,0,1,2,1,2,0,1,-5.412021479348698
2,2,2,2,0,0,0,2,0,-4.38377614185143
0,2,2,0,0,2,1,1,2,-8.614964919598279
1,2,2,0,1,2,1,0,2,-7.467470297044668
1,2,2,0,1,0,0,2,0,-5.792842996678406
1,1,0,2,1,0,1,2,1,-2.306290741448715
2,1,0,1,1,0,2,1,0,-2.2189600821859172
0,0,2,1,0,2,1,2,1,-6.9469327561708765
2,0,1,0,0,0,1,0,0,-5.404281685787084
0,2,0,2,0,2,2,1,1,-5.570982370078041
1,2,2,0,0,2,2,1,2,-6.802472538943361
1,2,2,2,2,1,0,2,2,-4.0180067410567
2,0,1,0,2,1,2,1,0,-4.487909695163127
1,1,2,2,1,2,2,2,2,-4.199226368033552
0,0,0,0,0,2,2,0,1,-8.424585149979679
0,2,0,0,1,0,2,1,0,-6.182661218887102
1,0,0,1,2,0,2,0,1,-4.326060707818514
2,0,1,0,0,1,2,1,0,-5.6389825702910725
0,1,0,0,1,0,0,0,2,-3.462952112377685
2,2,0,1,1,0,2,2,1,-2.9677418581706445
1,2,2,0,0,2,0,0,0,-8.254408490825073
0,0,2,1,1,1,1,2,2,-4.946212506084479
0,0,2,2,1,1,2,2,1,-7.722669180084161
1,0,2,0,1,0,0,1,1,-5.904630677236016
0,0,2,1,2,0,2,2,1,-4.496660422010411
0,1,1,0,1,0,1,2,2,-8.616561934422041
1,0,1,1,0,1,0,0,0,-7.471061617272131
2,0,2,0,0,0,0,2,0,-4.615218205359348
0,1,1,0,1,1,1,1,1,-5.7158831513384465
0,0,0,0,2,0,1,2,2,-3.820761955038172
0,0,2,2,0,1,1,2,2,-5.368574536115036
1,0,0,0,0,1,0,2,2,-4.9294886087960474
2,0,2,2,2,0,0,1,2,-2.027219820815124
2,1,1,2,1,1,0,0,2,-3.9101757784586644
2,2,2,1,0,0,0,0,0,-5.469559578403362
2,2,0,0,0,0,2,0,0,-5.6019868628538045
0,0,1,2,1,2,0,2,1,-4.546977171233868
0,0,1,2,1,2,2,1,1,-4.248392481587746
1,1,1,0,1,1,0,1,1,-4.465867979190517
2,1,0,2,0,2,1,1,0,-5.16725131772271
2,2,2,2,1,1,2,0,1,-5.245739462373826
0,2,1,0,2,0,1,1,1,-4.590073375486415
0,1,2,0,0,2,0,1,2,-7.43162754924705
0,0,1,2,1,1,1,2,1,-5.073704654188909
0,0,0,0,0,1,0,0,0,-7.92246858603385
1,0,2,1,1,1,2,2,2,-4.261644817831597
1,0,0,0,0,0,2,0,0,-6.723658365490069
1,2,0,2,0,2,1,1,0,-5.381630694258086
0,0,2,0,2,1,1,1,1,-5.040251197218057
2,2,2,0,0,1,1,2,2,-4.0332992376768875
1,1,2,0,2,0,2,1,0,-5.040640557494998
2,1,1,0,1,2,1,0,0,-7.323725644845609
2,1,2,1,1,0,2,1,1,-3.440532954185231
0,2,0,0,1,0,1,1,2,-2.9979643120265114
0,0,2,2,1,2,0,1,1,-7.139574267775558
2,0,1,1,1,0,2,0,0,-3.949620579519911
1,1,0,0,2,1,1,0,0,-3.9291227898100214
0,1,1,2,2,2,2,1,1,-4.940643449072727
1,1,1,1,0,2,1,0,0,-4.572953663461677
1,2,0,2,2,1,1,1,1,-4.431734330781271
2,1,1,0,0,2,1,0,0,-7.719917241329579
0,0,1,2,2,2,1,2,1,-4.114787904689052
2,0,0,1,0,2,2,0,1,-5.258418253526488
2,2,0,2,0,0,1,1,0,-4.167453184498114
0,0,2,1,2,2,2,2,1,-5.897601543301063
0,1,1,2,2,0,1,1,2,-3.3583775479784723
1,1,1,1,0,2,0,0,2,-5.455267220837087
0,2,1,0,1,0,2,0,1,-5.852566663622497
0,2,1,0,1,0,1,1,0,-7.425906240488887
1,1,1,2,1,0,2,0,0,-3.732423071028101
2,0,1,2,1,1,1,2,2,0.9057860076744788
2,1,2,1,2,0,1,2,0,-3.2366526907354136
0,1,2,2,2,0,2,2,1,-4.744263019738459
2,0,0,0,1,1,1,2,0,-5.563344315431533
0,1,2,0,2,2,2,1,1,-7.545643098523085
2,0,2,1,2,1,1,0,2,-3.712645450278516
2,1,0,1,0,1,0,1,0,-5.198413889188744
2,2,2,2,2,1,0,0,2,-3.716322857288158
0,2,1,2,2,1,2,2,0,-4.209467995846314
2,0,2,0,0,1,1,1,0,-5.13329935313594
0,2,1,2,2,1,1,1,1,-5.633051443341066
1,0,2,1,2,0,2,2,0,-5.88123790550623
1,1,0,2,1,0,1,1,0,-2.736767573118255
0,0,0,0,1,2,1,1,1,-6.050707786221409
0,0,2,0,1,1,2,0,2,-8.289529216363645
2,0,1,0,2,0,0,0,0,-3.636262540635281
1,0,1,2,2,0,0,0,2,-2.385766199222142
1,2,0,0,2,2,2,1,2,-7.083624716381516
1,0,0,2,1,0,0,2,1,-3.8888824610707315
1,1,2,2,0,0,2,0,2,-5.185254026670621
2,2,0,0,2,2,0,1,0,-4.011071683994647
0,2,1,2,0,1,0,0,0,-8.08440878715301
2,2,0,0,0,1,2,0,2,-5.380790976782066
2,0,0,0,0,2,1,0,1,-4.192712995717028
1,2,0,1,2,0,2,1,0,-4.423783265181046
0,1,2,0,1,1,1,1,1,-6.535544868847626
0,0,2,0,0,2,0,1,1,-9.162600503124603
2,1,0,0,0,1,2,1,2,-5.6053318519435695
2,2,1,1,1,0,0,1,0,-3.5695975904766337
0,1,1,0,2,2,0,0,1,-6.552542275224746
0,0,1,0,2,2,2,2,1,-5.302060202738422
0,2,2,1,1,0,0,1,1,-6.478626274516832
0,2,0,1,1,0,1,0,1,-5.5934932863564395
2,2,0,2,2,2,1,1,2,-1.3371658909572186
2,2,1,0,2,0,2,1,0,-6.0214965272877725
0,2,1,1,0,2,0,2,1,-5.993306680020167
2,1,0,2,2,0,0,0,0,-1.3936412887232363
0,0,2,1,1,2,1,2,1,-5.513245770435323
1,1,0,0,2,2,1,1,2,-5.269264486665407
1,0,0,1,0,1,2,0,0,-6.302460238501904
2,1,1,1,0,0,1,1,0,-5.104829220981436
2,1,1,0,2,1,0,2,0,-6.250601008745685
0,2,0,1,2,2,2,0,0,-6.910590868621402
0,0,0,0,0,2,1,2,2,-5.744900239679567
0,0,0,1,2,0,2,2,1,-2.9870820956675157
0,2,1,2,0,1,2,2,0,-8.260834330810674
2,0,1,1,2,2,0,0,2,-2.8722653331276176
2,1,0,2,0,0,1,1,0,-3.3340603331468164
0,2,1,0,0,2,1,1,1,-6.551715130439814
2,1,2,2,2,0,1,1,0,-3.2201966367885744
1,1,0,2,2,2,0,2,0,-3.4854614175108365
1,2,2,2,0,0,1,0,0,-5.905910098947274
1,1,0,2,0,0,1,1,0,-3.88266346668775
0,2,0,1,1,1,0,2,1,-6.505459365550338
2,1,0,1,0,1,0,2,0,-4.683775411722583
0,0,0,2,2,0,0,1,1,-3.6791035857531447
0,1,0,2,2,1,2,2,1,-4.461776803917693
0,0,1,1,2,0,2,1,1,-4.160352677669327
0,2,1,0,0,2,1,1,1,-7.4272217305211665
0,1,2,0,0,0,1,1,1,-6.87496330160074
0,1,1,0,2,1,0,0,2,-6.311370003068018
2,1,1,0,0,2,0,0,2,-6.482316736349436
2,1,1,0,1,0,2,2,0,-3.552565509291017
0,0,0,0,1,0,0,0,1,-4.830699567929098
0,0,2,2,2,2,0,1,1,-6.854258464474837
1,1,0,0,0,0,2,1,0,-5.941882713484964
2,0,2,1,2,2,1,1,0,-6.520652527519648
2,2,2,1,2,1,0,1,0,-4.811734031137597
2,0,2,0,0,2,1,2,0,-6.8490059348633485
1,2,1,2,1,0,2,2,1,-4.767993962549593
1,1,0,2,0,0,1,2,1,-2.455099437178669
0,1,2,2,1,2,1,1,0,-8.335141499648284
2,0,0,2,0,2,1,2,2,-2.708019456019803
2,1,1,1,0,2,1,1,0,-3.6788442042095877
0,2,2,2,1,0,2,1,2,-4.1873959983045905
2,0,2,0,1,1,0,2,0,-5.557994101562838
0,0,2,2,0,1,0,2,2,-7.4210699191156495
2,1,0,2,0,1,0,0,2,-4.879016202782337
2,0,2,0,0,0,1,2,2,-5.071594867345493
0,0,0,1,2,1,1,2,2,-4.729637012270593
1,1,1,1,1,1,1,2,2,-5.37734183813562
0,1,2,0,0,0,2,2,1,-7.385688924831124
1,1,1,2,0,1,1,2,2,-5.3081149771152685
2,2,2,0,2,0,0,0,0,-4.627665287198336
0,2,1,0,0,0,1,0,1,-8.441947372628126
1,0,0,0,2,0,1,0,1,-4.481800630248337
2,1,0,2,1,1,1,0,2,-2.8519396450219836
0,0,1,0,0,0,1,0,1,-6.9941712384808
0,0,2,1,0,1,2,1,1,-4.9491470008906004
1,0,1,2,0,1,0,0,1,-5.300511871068329
1,1,2,0,2,2,0,0,0,-8.589153344665643
1,2,1,2,1,0,1,1,0,-4.704300815012297
0,2,0,0,1,1,0,2,1,-5.423958891378876
2,1,0,2,0,0,0,0,0,-4.0630494560724735
1,2,1,0,2,1,1,1,0,-7.491062091291591
0,0,2,0,0,1,1,1,1,-5.88485863313292
2,2,2,2,1,2,1,2,0,-6.345852843137436
2,2,0,2,2,1,0,0,0,-2.8345318476723445
1,0,1,2,2,2,2,2,1,-4.123472220922535
0,1,2,2,1,0,1,0,1,-4.999616344132383
1,2,1,1,2,0,0,0,0,-3.3702483754271744
1,1,0,0,0,0,0,0,2,-4.422372400918928
0,2,1,0,2,1,0,2,2,-6.660300526067222
1,2,0,1,1,0,1,0,1,-2.7830673332130433
2,1,0,1,1,0,1,2,0,-3.769607439568706
0,0,1,1,0,0,1,2,1,-5.6687362489050255
2,1,0,0,2,2,1,2,2,-4.698528945862491
0,0,1,1,2,2,2,0,1,-6.721628137788034
2,1,1,0,2,0,2,0,1,-3.657047966277366
1,1,1,0,0,2,1,0,1,-6.715193429413404
0,1,1,0,1,0,2,2,1,-7.614589264079489
2,0,0,1,2,1,2,0,0,-2.690644664655449
0,0,2,1,1,0,2,1,1,-6.2177058234493465
1,2,2,0,2,1,0,1,0,-5.392925972452482
0,0,2,1,2,2,1,2,1,-6.289981642268061
2,0,2,0,0,2,1,1,2,-6.856227053406124
2,2,1,0,1,1,0,1,0,-5.599179096316775
2,0,2,0,0,1,0,2,0,-7.231147680908066
1,1,1,1,1,2,1,2,0,-4.780596106532439
1,0,0,2,1,0,1,1,2,-2.830657554454802
1,0,2,0,2,1,2,1,0,-6.276534184472595
2,1,0,0,2,0,2,1,2,-1.8385858810653442
2,1,2,0,1,2,0,2,0,-7.126488726049095
0,0,1,1,1,1,2,1,2,-6.628853888035358
1,0,2,2,1,1,1,1,2,-4.246417555026557
0,0,1,0,1,1,1,2,1,-7.493624514173829
0,1,1,1,1,0,2,2,2,-5.962234742371864
2,2,0,2,2,0,1,1,1,-1.189043477744776
0,0,2,2,2,2,0,0,2,-5.125215533772733
2,0,0,1,2,0,0,0,0,-3.985216392656497
1,1,1,2,0,0,1,1,1,-5.6266437680179155
0,1,1,2,1,0,0,2,0,-6.687666960611284
1,0,1,2,1,2,0,2,1,-3.1248128418399106
1,0,0,0,1,0,2,2,0,-3.72880113827631
2,1,1,0,1,2,0,0,0,-6.398778044863871
1,1,1,0,2,1,0,1,1,-4.834268019286253
2,1,0,2,1,2,1,2,0,-5.225088687301464
2,0,0,1,0,1,0,2,0,-5.011533554486953
2,2,2,0,1,0,0,0,1,-4.722221785066793
1,1,0,1,2,1,2,2,2,-2.7981584899872236
0,1,0,0,0,1,1,0,1,-6.85209981918945
1,0,1,2,0,0,2,0,1,-4.543617133353081
0,2,0,1,2,1,1,2,2,-4.3697649265117215
1,2,1,2,0,0,1,2,0,-5.972734244675707
2,0,0,0,1,2,0,2,0,-4.969798456333897
1,2,1,1,2,2,1,1,0,-6.3245923004894005
0,2,2,0,0,0,0,1,1,-7.253833530471364
1,0,1,2,1,1,2,1,1,-4.077865510285281
2,2,2,1,0,1,0,1,1,-5.151410654695523
2,0,2,1,0,0,0,1,1,-5.524065262818548
0,0,0,1,0,1,1,0,1,-6.779144588364693
1,0,1,0,0,0,1,2,2,-4.976670836331069
1,1,0,2,1,0,0,1,2,-1.6188871162653429
0,1,1,1,1,2,1,1,1,-6.187126601159645
0,1,0,2,0,1,0,2,1,-5.995762019717697
0,0,2,0,2,2,2,1,1,-6.460677642448945
2,0,0,0,2,1,1,1,0,-5.068767390004898
2,2,1,2,0,2,2,0,0,-4.505812830391713
2,2,0,0,2,2,2,0,2,-3.5102219147475067
2,2,2,0,0,1,1,1,0,-7.455388591823887
2,0,2,2,1,1,2,1,0,-4.661077350779244
0,2,2,0,1,1,0,2,1,-7.72140371757806
2,2,1,0,1,2,2,2,0,-4.491182080582596
0,1,0,1,2,1,1,2,2,-4.468019919117953
1,0,2,0,2,1,2,1,2,-4.949687912545158
1,2,1,0,0,0,0,0,1,-5.757325424612823
1,1,2,0,1,2,0,2,1,-7.2154265730188625
0,0,2,0,2,1,2,2,2,-5.718889873751342
0,0,1,0,2,0,1,1,1,-5.1871463587342035
2,1,2,2,2,1,0,2,2,-4.856890907371031
0,0,2,0,1,1,1,2,0,-7.221087040087358
0,0,1,0,0,0,0,1,2,-6.468654880702017
2,1,0,0,1,2,1,0,0,-4.9457123993240515
0,2,0,1,2,2,2,0,0,-5.913267156377239
2,0,1,2,2,2,2,2,0,-3.71123419463087
2,1,1,1,2,1,1,1,1,-2.2113810366808693
1,2,0,0,2,0,1,0,0,-6.105639609401359
0,2,0,0,1,0,2,0,1,-5.7857585095153405
0,2,2,1,0,2,0,2,2,-6.6381745802193475
0,0,2,0,1,0,0,0,1,-5.924251388206611
1,2,0,2,1,2,0,0,1,-4.196277670479078
0,2,1,2,2,2,2,1,1,-2.986521712266929
1,0,0,1,1,0,1,1,0,-3.477240545901928
0,1,2,2,2,2,0,2,2,-4.527374019198912
1,1,2,0,0,0,0,2,2,-6.3007168236871145
0,1,2,0,2,1,0,1,0,-8.392533180762666
2,0,1,2,1,1,2,0,2,-3.543404628901299
0,2,1,2,2,2,1,2,2,-4.733724629663228
0,2,2,0,1,1,0,1,1,-6.88932232499521
0,1,1,1,1,2,0,2,2,-5.572043453817928
2,2,1,0,0,1,1,1,0,-6.641556297803316
0,1,2,1,2,2,1,0,2,-6.451381115561924
1,2,1,2,2,2,2,2,1,-4.908845102387913
1,1,2,2,2,2,0,0,1,-4.538313016995739
1,1,1,1,0,1,0,2,0,-5.661557867724006
2,0,2,2,0,1,0,2,2,-5.309685616329544
2,1,0,1,2,2,1,0,0,-3.1267376556104614
1,0,0,2,0,2,2,2,0,-6.053104263673175
2,0,0,0,1,2,1,0,0,-4.383613488284786
0,0,1,1,1,1,0,1,1,-5.972650941431268
2,2,2,1,2,2,1,1,0,-3.617029408681466
1,0,0,1,2,2,1,1,2,-4.025107642181601
2,2,0,0,2,2,0,1,0,-4.566970754408481
2,2,2,0,0,0,2,1,0,-5.474439504963141
2,0,2,2,1,1,1,1,0,-5.474302949811317
2,1,1,0,2,2,0,2,0,-5.40036080341075
1,1,1,1,2,2,1,0,1,-5.374809185855005
0,1,1,1,0,2,2,2,2,-7.135274349550875
1,2,0,1,2,0,2,0,0,-4.508512578657129
0,1,0,0,1,0,0,0,2,-3.992867690094588
2,1,2,0,0,2,2,2,0,-7.366258063337229
0,1,1,0,1,2,1,0,2,-6.339049622868331
0,2,2,0,2,0,1,2,2,-5.5106951598768825
0,1,2,0,0,1,0,0,1,-9.41259478447688
1,1,0,0,0,2,2,0,1,-5.592023080781329
1,2,0,0,2,0,2,2,2,-4.998667909736374
2,2,2,2,2,2,0,0,0,-4.463899513384228
1,2,0,1,0,0,1,2,0,-5.6907074873119745
0,2,1,0,2,0,2,1,0,-6.473727823070856
0,1,2,1,2,2,1,2,1,-7.4554407143841015
0,2,2,0,2,1,0,2,1,-6.636667090651783
1,0,2,1,0,1,2,0,1,-5.062620600104717
2,0,0,0,1,2,0,0,2,-4.675925769064012
1,1,0,0,2,0,1,1,0,-5.237649041359303
2,2,0,0,2,1,1,2,1,-3.059897102629404
0,1,0,1,1,1,2,0,1,-4.629222389522439
0,1,0,1,0,2,1,0,1,-8.809482003013741
2,1,2,1,0,0,2,1,1,-2.4109140817127495
0,0,0,1,0,1,2,0,2,-4.846907391045347
0,1,2,2,0,1,2,0,1,-6.1847398771601
1,1,1,2,0,1,2,0,0,-6.478261398225035
2,1,1,1,0,2,2,2,0,-7.5130609643816975
2,1,0,1,2,1,2,2,0,-2.5212421431031378
0,0,0,1,1,2,2,0,2,-5.5241339585298155
2,2,1,0,1,2,1,1,1,-4.745655017435301
2,1,0,1,2,2,0,1,0,-4.030781703631746
2,0,2,0,1,2,0,1,0,-5.7621410507281565
2,1,0,2,1,1,2,2,0,-4.165894251708292
0,1,0,1,0,0,0,1,2,-4.164341615469426
2,0,2,2,1,2,2,2,0,-5.9528206459036195
0,0,1,2,0,1,2,0,2,-3.7555324477267518
2,0,0,1,1,0,1,0,0,-0.8925271828403094
1,1,2,2,2,0,2,1,1,-2.403689960593037
2,2,0,1,1,0,0,2,0,-2.08157966417814
1,2,2,0,0,2,1,1,2,-7.296847187696259
1,1,2,0,2,0,2,1,0,-4.582617905857606
1,2,2,0,2,2,2,0,1,-6.390660014047326
2,0,2,2,1,1,0,1,1,-5.468980490475054
2,2,0,1,0,0,2,2,0,-2.5000232776500564
0,1,2,0,2,1,1,1,2,-5.214763337590212
2,2,0,1,0,2,2,0,0,-5.22045409611135
1,2,1,0,2,2,1,2,1,-7.0518991408803195
0,1,0,2,0,1,1,2,1,-6.134065180185567
1,0,1,2,1,1,0,1,1,-6.452118003008422
2,1,2,0,2,0,1,1,0,-3.8359170364905877
2,2,1,2,0,0,2,1,0,-6.333957351327129
2,2,0,1,0,1,2,2,0,-4.315230322622772
1,2,0,0,0,1,0,1,0,-7.515337896133863
2,0,2,2,1,0,0,0,0,-5.57776883254032
1,1,1,0,1,2,2,0,1,-5.950405469349367
2,0,1,0,0,1,1,2,0,-6.253763493900113
1,2,1,0,1,0,2,2,1,-4.347002717221356
0,2,0,1,2,2,0,2,1,-6.422571822522945
0,0,1,1,2,0,1,0,1,-5.580944853768945
0,1,1,0,0,2,0,0,1,-10.416479825654967
0,2,2,0,1,0,2,1,1,-8.73936904242743
1,2,1,0,0,1,2,0,0,-5.710514908830928
1,1,2,2,1,1,0,1,1,-3.1292371929426035
0,0,2,2,2,2,0,1,1,-5.742918400851475
1,2,0,2,2,0,2,0,0,-4.652233937768226
1,2,1,1,0,2,0,0,1,-6.8489993187721545
0,1,1,1,0,1,2,1,1,-5.776420589524719
1,2,0,2,2,0,2,2,1,-3.4065725569740173
1,0,0,1,2,1,0,1,1,-3.3323794813491148
1,1,2,1,0,2,0,0,1,-6.739704354576493
1,0,1,0,0,1,2,0,0,-7.672054880784135
2,2,0,1,1,0,0,1,1,-3.2639238351616653
0,2,0,0,1,1,1,0,1,-5.855184018420183
1,2,0,0,1,1,0,2,1,-6.0371823749746065
1,1,0,2,2,0,1,2,1,-2.3641948497365664
0,0,0,2,2,0,1,0,1,-4.188799358847691
2,0,2,0,2,2,2,2,0,-5.19342104099234
0,1,2,0,0,0,2,0,1,-5.890524282808267
0,2,1,0,2,1,1,1,2,-6.335381934926474
2,0,1,2,2,2,1,2,2,-2.1368580396724686
2,2,2,0,1,0,1,0,0,-7.303999058351196
2,0,2,0,1,1,2,0,0,-6.069638394086435
2,1,0,0,2,0,0,0,1,-2.9570119304892173
2,0,2,2,2,2,0,2,0,-2.548084174617819
1,1,0,1,1,1,1,0,2,-5.966832988269884
2,1,0,2,0,2,2,1,0,-4.7492902029355575
0,0,1,2,1,2,2,1,0,-5.034373295266482
1,1,2,0,2,1,0,2,0,-7.173530142286624
1,2,0,2,0,0,0,2,2,-4.172395450210174
2,2,0,1,2,1,1,2,0,-3.1526089910938593
2,0,0,1,0,0,1,2,0,-3.5193132448518663
1,2,1,0,2,1,1,1,0,-4.711894941427975
