d,e,f,g,h,i,j,a,c,b
2,1,2,1,2,2,2,6.612471422494291,-1.1313244707601287,0
0,1,1,1,1,2,2,5.174319600922095,2.147013359801867,0
2,2,1,2,2,2,2,4.895157888730033,1.0539595127792634,0
1,1,0,0,1,1,0,5.934106760149879,-0.6061444574344407,0
1,2,0,1,2,2,1,10.602734140121765,-0.8662703824891198,0
1,0,0,1,2,2,1,11.286919421082095,-0.6733382996550812,0
2,2,2,2,0,0,1,0.19461143495771482,2.5041510885743405,1
2,1,0,1,1,2,2,7.91428945437077,1.5970638668035488,0
2,0,1,0,2,0,1,5.881788075723724,-2.292448335698648,0
1,0,0,0,0,1,1,8.055159231579186,2.1742245021254325,0
1,0,2,2,0,1,0,6.17400076726724,3.2386821288254652,0
0,1,2,2,1,0,1,1.9048439221273146,1.0087400113720368,0
1,2,1,0,1,2,2,5.937289884248642,1.0812968569068764,0
2,1,0,0,2,0,0,5.258689436652706,-1.9525516156835903,0
1,2,0,2,0,0,0,4.552662288859364,3.031101397004937,0
2,1,2,1,1,1,2,1.6307318333163658,-1.4565848498883531,0
1,2,0,0,0,1,1,4.60037068152506,1.9862803587645481,0
2,0,1,1,2,0,2,2.6418803843842897,-1.8617217313435293,1
2,1,0,0,0,1,1,5.123802271345988,2.497667816398499,0
0,1,0,2,0,1,1,4.527242435935733,4.497813901579001,0
1,0,1,1,0,2,0,9.06940327901105,1.2009363252594005,0
2,1,1,2,1,2,1,7.842228304081797,2.1194935382521396,0
2,1,2,0,1,1,0,5.347671543673947,0.8170672866059472,0
1,2,0,1,0,0,2,-1.699560910940881,2.2683808427965504,1
1,2,2,2,0,2,0,6.724566154498893,4.870117867612766,0
2,1,0,2,2,1,0,8.705871745546482,-0.3647749594522994,0
1,2,1,2,0,1,1,3.004926771414261,2.9712903567169446,1
1,2,2,2,2,1,0,3.971585457153567,0.791725877243708,0
2,1,1,0,0,0,1,3.3441067121377412,2.2104445257653396,0
2,1,2,1,1,2,1,5.230245950144436,-0.294568887325227,0
2,1,2,1,1,0,1,2.339915330151681,-0.05231659120168282,1
1,0,2,0,0,2,0,6.544003531914233,1.1142193369801472,0
0,1,0,2,1,1,0,7.318346588610604,2.0965233690274383,0
0,1,1,2,0,2,0,6.801669318591826,2.5470875281554948,0
2,1,2,2,1,2,1,7.260585251392237,2.956538232189086,0
2,0,0,2,0,2,1,9.03438812263265,3.595344392372187,0
0,1,0,2,0,0,2,0.18684086465061456,0.7588745796602296,0
1,0,1,1,1,0,0,7.2794408790808225,-1.6377548186828974,0
1,1,1,1,2,1,0,7.046534868094102,-0.28735256117368263,0
1,2,0,1,2,0,1,3.8497393508721203,-1.6498074711287378,0
1,1,2,0,0,1,1,2.7841620672518927,3.3355517232518253,1
2,2,2,0,1,1,2,0.5898593181500933,0.8328370971701582,1
0,1,0,1,1,2,2,6.8804144377100735,1.028422750249858,0
2,0,2,2,1,1,2,4.094857010911983,0.04419873314932915,0
2,0,2,0,2,1,0,8.607270720388057,-2.17405462210258,0
0,1,2,1,1,0,2,0.13539503007011955,-0.03458266500542723,1
2,1,2,1,2,2,1,7.741484996146446,-1.6782628962024602,0
1,1,0,1,2,2,2,6.739789880927691,-0.8816110913491819,0
0,2,2,2,2,1,0,2.2084744184189806,3.3040493325530162,2
1,0,1,2,0,0,0,5.246042666287938,0.341698188540438,0
2,0,2,2,2,0,0,6.106511633756571,-2.491605308331157,0
1,0,2,2,2,2,0,8.654196221979891,-0.5593439342669376,0
2,1,0,0,0,1,2,3.7597020681770275,2.097934666118258,0
2,2,0,2,1,2,0,10.552946141637584,3.759480583382138,0
1,1,1,1,0,2,2,5.294760114114725,4.000798456181886,0
1,1,0,0,0,0,2,2.008528884392641,-1.4889557400132258,0
2,1,0,0,1,0,0,6.000396419738829,-0.07325362097459454,0
2,2,1,2,1,0,1,2.208439829429933,1.6428438731634802,0
2,1,2,2,2,1,1,5.289140649403206,-0.5401684739275613,0
2,2,0,1,1,1,0,6.560323506010955,0.7203386019974687,0
0,0,2,2,0,2,2,3.2871857166853005,2.8841180357575933,0
1,2,0,0,0,2,1,5.820385121890698,3.9909724423650084,0
2,0,0,0,1,2,2,8.348504288857445,0.22927040893129452,0
1,0,0,2,2,1,0,9.667002036708967,-1.1599694145532609,0
0,1,1,2,0,0,2,-0.4603281137389783,0.03482496693342996,1
2,2,1,2,0,1,2,3.3107932287574937,3.4225930454139495,1
0,2,2,2,0,1,2,0.952176035433661,3.820262588273828,1
2,2,1,2,1,2,0,8.66142791963027,1.6618420502587896,0
2,0,1,0,0,2,0,9.429010651244411,2.328624948977687,0
2,1,0,0,1,0,0,5.343763799621603,-0.24650424540216198,0
2,1,0,1,2,1,1,6.911436226492477,-3.8116960288335218,0
2,2,2,0,2,1,2,3.1853020923470594,-0.4557274311921285,0
1,0,0,0,2,2,0,12.556717645284753,-0.7898494010965998,0
1,0,2,2,0,1,2,3.040769599193913,3.36696797980286,1
0,0,1,0,2,0,0,4.458445118339462,-1.8476165074814284,0
2,2,0,1,2,2,0,9.874992541670315,0.8642087334214242,0
0,1,1,2,2,0,1,3.7438255153373716,-1.361398233705652,0
2,2,2,0,0,1,0,3.545182015693512,3.0545880819332614,0
1,1,1,2,2,0,1,2.583560967229209,-2.363759613582312,1
0,1,1,2,2,2,0,8.65677024009199,-0.24461726227457858,0
1,0,2,2,0,1,0,7.0765848277187935,2.5964013117260727,0
0,2,2,1,2,0,2,-0.9085418434686302,-1.5784353897728063,1
2,1,0,2,1,1,0,7.791865711957452,0.4565945984715001,0
0,2,1,2,1,2,1,4.882364922586681,2.9737690715614615,0
2,2,0,1,0,1,2,3.0330245761947676,1.758989580095517,0
1,2,1,1,0,2,1,3.69403293595679,4.663276028512755,1
2,0,2,2,2,1,2,4.899780383187714,-1.2636490726007317,0
2,2,0,0,1,1,0,6.249905560747412,1.8202601688997246,0
2,2,2,1,1,2,1,6.271260616916918,-0.017235759615569446,0
1,1,1,1,0,1,0,6.632781781995759,3.338060807752056,0
1,0,1,2,1,1,0,7.601497786789954,2.5061790714259216,0
0,2,2,0,2,0,2,-2.033896050848232,-2.1572888848454648,1
2,2,2,2,1,1,1,2.0434713068322976,0.4023844808987542,2
1,0,1,2,0,2,2,5.921032780036776,3.0129892190896923,0
1,2,0,1,2,1,2,2.40615195811073,-1.5620008256486462,1
2,2,0,1,1,0,1,3.678525737699135,0.5641700340554417,1
1,2,2,2,2,0,2,1.0708455025500547,-3.050239748786332,2
0,2,0,2,0,1,1,3.778713005704414,3.461202646106015,0
2,2,2,2,1,0,0,2.3702154920953395,1.1499032182254716,1
0,2,1,1,1,1,1,2.6353052086241853,2.452328830874512,0
2,2,0,1,0,0,1,3.6849210640023182,1.004738878069097,0
2,0,2,0,2,2,0,10.931675618473447,-1.8434102328781046,0
1,2,2,2,0,2,0,5.328045231998527,5.192130315540414,0
1,2,0,0,0,1,2,2.357306888440101,1.780160164409585,2
1,0,1,2,0,1,1,5.339740383243257,1.5746414934825563,0
0,2,2,2,1,0,0,1.2179094541475095,1.7782750632867566,0
2,2,1,2,2,0,1,1.5664123929290934,0.10075963418472811,1
0,2,1,2,2,0,0,2.2893192185070856,1.2028626519351482,1
1,2,0,1,0,2,2,4.87888188587521,4.166352647906207,0
0,2,1,2,1,0,2,-1.8618670376166524,0.4176769319109217,0
1,0,0,1,2,2,0,12.590651566240705,0.3321125705319954,0
2,1,2,2,2,0,1,6.207653431122489,-0.24496495497452053,0
2,1,0,2,0,1,1,6.463688339266975,1.2526215697873977,0
1,0,0,0,0,0,1,4.471766103613108,-0.7768894466278273,0
2,1,1,2,1,2,1,8.691312879608619,2.220956270878224,0
0,2,2,0,1,1,2,-0.8546461493665605,0.3954813980606229,0
1,2,2,0,1,1,2,2.393114951146644,1.7724753859934053,1
2,2,0,2,0,1,2,2.562559888456276,0.12295145896579918,1
1,0,2,1,1,2,2,5.96319300850121,-0.37283908237253505,0
1,0,0,0,2,0,0,6.887509998944145,-3.514970784764577,0
0,1,1,0,1,2,0,6.736661207858591,2.54201954348244,0
1,1,0,2,0,2,2,4.274509439088659,2.7860098997997467,0
0,1,2,1,2,1,0,5.11514743011039,0.6566457245261538,0
2,1,2,2,0,1,2,2.594175295348239,3.314688627168101,1
0,0,1,2,1,0,0,4.483509478762914,0.6734858425341331,0
0,2,2,0,0,1,2,-1.1317079872707696,1.7140497127061798,1
0,1,0,1,1,1,1,5.626865385736107,1.2117820867841531,0
0,2,0,2,0,1,1,1.9034318077667547,3.55649039318962,2
2,2,1,0,1,0,1,1.6953206414105377,0.994404574497437,2
1,2,0,2,1,0,0,5.468396430521132,0.14195200634274596,0
0,2,2,0,2,1,0,3.1831218871612137,-0.3886257106675891,0
2,1,0,0,1,2,2,8.783724788458748,-2.1715286780036984,0
0,2,0,0,1,2,0,5.698060462419882,3.7271078697982998,0
0,0,0,2,1,0,0,4.202681701844469,-1.1844403409814204,0
1,0,0,0,2,1,2,7.121497449117626,-1.8518204598309587,0
0,2,0,0,2,0,1,2.9704511360873296,-0.5594905734733864,0
1,0,2,1,1,1,1,7.116268206745391,-0.1269435314647291,0
0,2,1,0,0,2,1,2.0296565873347907,3.767537727596004,1
0,2,2,1,1,2,0,5.033196550821146,2.8936884243126246,0
2,0,2,1,0,2,0,8.111394763465507,2.897448567269115,0
0,1,2,2,1,0,0,4.537773775163299,1.4320615576025582,0
1,2,1,1,2,0,2,2.120666569747852,-1.7106187481964945,0
2,0,2,1,0,2,0,7.774136172227133,2.5377772473527562,0
2,0,1,1,1,0,0,8.007674584588345,0.4403459046156375,0
1,1,0,0,0,1,2,2.82044456339635,0.16153752471560368,1
2,0,1,0,0,2,1,8.289410686505855,2.1206273193349956,0
2,1,0,2,1,1,0,8.040267409319698,0.1148274891122012,0
2,2,2,2,0,0,0,1.329684299162902,2.4827086007545147,1
0,1,2,1,1,2,2,3.668404231460867,2.565633333939438,0
0,1,2,2,0,2,2,3.062647308867803,4.344820140891951,0
2,0,2,2,0,2,1,6.251752994124128,2.96396012092812,0
2,0,2,2,1,2,1,7.614621918640057,-0.5548832727840016,0
0,1,0,1,2,0,0,7.033146444138442,-1.6738957614737704,0
2,1,0,2,2,2,1,8.96543489110767,-1.5267140890494248,0
1,1,0,0,0,1,1,5.00247812615037,1.789976696221895,0
0,2,1,1,1,0,0,3.3319764887494605,0.4361317163345777,0
2,0,1,0,0,2,1,7.46478391407916,0.2240339334649275,0
0,2,0,0,0,2,1,5.710506668974956,3.1136150073737277,0
0,2,2,1,1,0,1,0.8905698339304052,1.3900731200292493,2
2,1,1,0,0,1,2,2.8685091119698387,4.086190107109957,1
0,0,2,0,0,1,1,4.677898002826749,0.012340740625311541,0
2,2,2,1,0,2,2,3.946183909322431,5.208782842110232,1
1,2,1,2,2,0,2,1.9629356236066013,-1.7102634659754528,1
1,1,2,1,0,1,2,2.6519865780451104,3.0320223194790437,0
1,0,0,1,0,2,2,6.858787034113664,2.363550764908308,0
1,0,2,0,0,0,1,3.2700244550135302,0.1429023056414228,1
1,2,1,0,2,0,2,2.8843608605496893,-0.5086759181589329,1
2,1,0,0,0,2,2,5.781436504860437,1.8695289504657995,0
2,1,1,1,2,1,1,7.1348711841072685,-1.9695360953409267,0
2,2,0,2,1,2,1,7.6303424523854595,1.6474843372760526,0
2,0,2,1,1,0,1,2.450209529008945,-1.9896460230924868,2
2,0,2,2,2,2,1,10.491725717008496,0.3130927500319002,0
1,1,1,0,0,0,2,-0.39015789050156147,0.720799330097815,1
2,2,2,2,2,1,2,5.157720997034524,-1.0121498637489288,0
2,1,2,2,0,0,0,1.4430248501492384,3.079072277217338,1
1,2,2,2,2,0,2,0.46014706656321436,-1.3881551631393338,1
2,2,0,0,0,2,0,8.810202457770687,4.701310757742943,0
0,2,2,2,2,0,2,0.23674124465863766,-0.2622142615600519,0
2,0,0,0,1,0,0,7.137619582312569,-2.5005898915733384,0
0,1,1,2,1,2,0,8.682693205886556,1.7395641214989732,0
1,2,2,0,2,1,0,5.286600556831328,-0.396655213476909,0
2,1,0,2,0,1,1,4.560142881769875,2.495604668910672,0
0,1,0,2,1,2,1,4.673247581948304,-0.17535692404516579,0
0,0,2,1,2,0,0,5.35386103170616,-0.9100928695446746,0
2,2,0,1,2,1,0,7.277141837334524,-0.3015972419375105,0
2,0,2,2,1,0,2,2.633431125474516,-0.7888402105985821,1
0,0,2,1,0,0,1,2.484469696096201,-0.9615565962258803,0
0,0,1,1,1,2,0,10.590188499101322,0.42920683378193214,0
2,1,2,2,0,1,2,3.3276308256329363,3.8666963804279124,0
2,1,2,2,2,0,2,1.1158265579036708,-2.4651842286149774,2
0,2,2,2,0,1,0,2.7904502524557127,4.290217698504759,0
0,0,2,0,1,2,0,8.222702206767277,0.8038381479838744,0
0,1,0,1,1,1,1,5.315190610868299,1.7934251310346385,0
0,0,0,0,0,0,1,2.53465329991423,0.9180307054090229,1
1,2,1,1,1,0,2,1.1223534804279638,-0.7163650295383207,2
2,2,2,0,1,0,2,-0.9318805606382516,-1.0051076339547822,0
1,0,1,2,0,0,1,3.2044332213743507,1.309827196453413,0
0,0,0,0,1,2,2,7.536353452828265,0.25201428351081606,0
0,0,0,2,2,0,1,6.671492266872288,-3.37057361142524,0
2,0,2,0,2,2,1,8.125005566884749,-1.3513050699174707,0
2,0,2,2,0,1,1,5.56574113963566,2.219855281714381,0
0,1,1,2,0,1,2,2.42634069651451,2.629823511696767,0
0,2,2,0,0,1,1,1.709270563104833,4.5683827846595975,0
0,2,1,2,1,2,2,2.775041315447055,2.2010811400084043,1
0,2,0,1,2,0,2,0.23035672385367634,-2.13558256682664,0
0,2,2,0,0,0,0,-0.5327394536827132,4.962652565991394,1
0,1,1,0,0,1,0,4.503558869522238,1.0428145441146797,0
1,1,0,2,0,1,1,5.096888570720298,2.626445246488156,0
0,0,2,2,1,0,1,1.6571464562142044,0.7483366773057896,2
2,1,2,1,2,2,2,7.069073587473455,-2.1773383099563586,0
1,1,0,1,2,1,2,3.850570371018652,-2.0536148339144757,0
2,2,1,2,2,0,1,1.8810844058460021,-1.6551803272123757,1
2,0,1,0,1,1,2,4.278646770187342,0.2773066396984809,0
0,0,1,2,0,2,2,6.395917646970326,2.4228460235825895,0
2,2,2,2,1,0,0,1.6880688679146267,1.0806728611565803,0
0,1,2,1,2,0,2,0.6991031079219479,-2.3780968047820417,1
1,1,1,1,2,2,2,4.79104586456306,-1.5982227096217307,0
2,2,1,1,0,1,1,3.349271489304061,3.370557238206695,0
2,2,2,1,2,0,2,-0.49428716118057836,-2.2166912785635144,1
2,2,2,2,0,2,2,4.2523382087098955,3.5217350869377197,0
1,1,2,2,0,2,1,6.2378900134618505,3.375657601427173,0
1,2,1,1,0,2,1,6.455786681894451,3.259502605157733,0
0,1,1,1,0,2,1,5.1976920027988545,2.704303859976065,0
1,2,2,2,0,1,2,-0.4503049520028989,2.9766752221102033,0
1,2,0,2,0,0,2,-0.7773233264807704,3.1914292957548307,1
2,0,0,1,0,0,0,8.281592763708257,1.9640605715531307,0
0,2,0,2,0,2,2,4.569251957226725,3.660478729525427,0
0,1,2,2,2,1,0,4.753345838738804,1.3917661185287948,0
0,0,2,1,1,2,2,4.920288308880248,1.3178343411983136,0
1,1,1,1,2,1,1,6.177768321852575,-0.6270239796340749,0
0,1,1,1,2,0,0,4.163096824826374,-2.1772747221877964,0
1,1,0,1,0,2,0,9.781987375481458,3.3423416163753057,0
0,0,0,0,0,0,0,6.36028807042387,0.08333442470382302,0
1,2,0,0,2,1,2,2.2655760295213456,-1.405087940587535,0
0,1,2,0,2,2,2,6.144850119199841,0.27766565474681526,0
2,0,2,2,2,1,0,9.095170079623783,-0.6620547168371009,0
1,0,0,2,1,1,0,7.950499813384435,0.5472776390470763,0
1,2,2,2,1,0,2,-0.860500550112785,0.5184035436545034,1
2,0,0,2,0,1,1,5.763061035164066,0.29370095869918544,0
1,0,0,0,2,0,1,5.954683904508015,-2.6736868528938293,0
1,0,1,2,2,0,0,5.862934641936954,-0.8044775410470322,0
2,2,1,0,2,1,2,2.9390799154445615,-0.16860078086495744,1
2,1,1,2,1,0,1,3.3215431531739856,-0.26918403143167025,0
2,2,0,1,0,1,1,3.5719941115788716,2.603056778265683,0
2,1,2,1,1,2,1,7.155782175738065,0.7020921543281927,0
0,0,2,2,1,1,1,3.0831784735485126,-0.07814695527772808,0
1,1,2,1,0,2,0,7.110473119924241,4.735794901635701,0
2,2,1,0,2,2,1,6.969971841257084,1.0849825915645628,0
0,0,1,2,2,1,1,6.224912408632832,-1.334562138569952,0
2,0,1,0,0,0,2,1.1610822369445655,-1.5457234264540212,2
0,2,0,1,2,0,2,-1.2036999812292812,-0.5995886190702916,1
2,1,2,1,0,2,2,5.590371719144155,3.3756073841744216,0
2,0,2,0,2,1,1,5.0191822898650695,-0.8623180833166066,0
2,1,0,1,2,1,1,7.9864040279969934,-1.6039532851424938,0
1,0,2,2,1,1,1,4.460411735551917,0.47320067725342796,0
1,2,0,2,0,0,1,2.1610100576883524,2.0319041361670656,2
1,2,2,1,2,2,1,3.924605845521337,0.590961327418217,0
2,1,1,0,2,2,1,8.648441935010325,-0.11794737663554555,0
2,2,0,1,0,2,0,6.356073813567813,3.9435264946842294,0
0,2,0,0,1,1,0,5.850702162587276,1.8396634056738317,0
0,0,2,1,0,0,0,3.506901623578188,1.2444237382003547,0
2,1,1,1,1,2,1,4.451368864015063,0.3224532888029068,0
2,2,1,0,2,0,2,0.42879414717353104,-1.1109246442491916,1
1,2,1,2,1,1,0,7.767003853020865,0.0562260018428995,0
2,0,1,0,2,2,2,8.989689474545141,-1.9423358315196766,0
0,2,1,2,1,1,2,3.273787013580171,2.2408737592043213,1
1,1,2,0,2,2,1,6.039024779444606,-0.2881360749954619,0
1,0,1,2,0,2,1,6.257825093393353,2.279940195817022,0
2,0,1,1,1,0,2,2.2020181220146933,-1.4097298022294196,2
1,0,2,0,1,2,2,5.303312214736582,1.0265484431063165,0
1,1,2,2,0,2,2,3.116454594635532,1.9481656024005813,2
2,0,2,2,0,0,1,3.3559894844121945,1.4373814040405932,1
1,0,2,0,1,2,0,7.15309128187243,1.6363726815104063,0
0,2,2,2,1,2,1,4.561405122003793,3.5160028112878976,0
1,1,2,1,0,1,0,2.8081148326669076,2.704892014802538,1
0,0,1,0,2,0,0,4.7340123497513265,-3.5878408901483847,0
0,2,1,0,1,1,1,3.157279404916162,0.056209780746918625,0
0,1,2,0,2,2,2,5.8709286547116015,-0.10267994812028405,0
1,1,2,2,1,2,0,8.673859297086294,4.011416208155708,0
2,1,1,0,2,1,0,7.7768723492607625,-1.2715855366689959,0
2,2,0,0,0,1,0,6.01252466172034,3.467970917169083,0
0,0,2,0,2,0,0,3.234712527962981,-2.6206556384545254,0
1,2,1,1,1,2,0,7.744955767513141,2.1159000425937182,0
0,1,0,0,1,2,2,6.2781072164588325,-0.24812207428813882,0
0,1,2,0,2,0,2,0.35368054072585514,-1.1383178641093157,2
0,1,0,0,2,0,1,4.965194416708011,-2.512061479485493,0
1,2,0,0,2,2,2,6.170387539124013,0.43362931536296545,0
1,0,1,1,1,1,1,6.29567716036369,-1.0217542156755628,0
1,1,0,1,2,2,0,9.93884714791844,1.8977714106204493,0
0,1,1,0,1,2,1,5.962308831992377,0.9510395893412158,0
0,2,2,2,1,2,2,3.009769736351398,3.30781169887534,2
2,0,1,2,0,1,0,5.362542231990718,1.8395249624784076,0
1,2,2,0,2,0,0,3.2296573240992124,-0.07322119946893679,1
2,2,2,1,0,0,2,0.18152367395850577,2.256728571248348,2
0,0,0,1,1,1,0,6.764368166497064,-0.33706007138416827,0
2,1,1,1,2,0,2,1.9304910958241055,-3.9702502169350944,1
2,2,2,0,2,0,1,1.7824255110372538,0.22574543025753702,1
0,0,0,2,0,1,1,7.377435652039973,0.9798434326232288,0
1,0,2,2,2,2,0,9.569858451727672,2.134971654691255,0
1,0,0,2,0,0,0,5.420126199725618,2.024484591387412,0
2,0,1,1,2,0,2,3.545904928696819,-1.5073579997878996,0
2,0,0,2,0,2,2,10.31234995296642,2.552313900585128,0
0,1,1,0,1,2,1,7.432644361452619,0.39638730950908774,0
0,2,0,2,1,1,1,3.7213397846199725,1.1046799598657762,0
0,0,0,1,0,1,1,8.028769593550692,1.3372562390285094,0
0,2,1,2,2,0,2,1.008829040991812,-1.3734919659849787,1
2,1,0,2,1,0,2,1.8599530639264368,-1.072970989597521,2
1,2,2,2,1,1,2,0.4113059341121321,1.2151373865988524,1
1,1,2,1,0,1,1,2.996015140971613,5.310759821029593,0
0,0,2,0,1,1,1,2.7338673690209037,1.4293314607629943,0
2,2,0,1,1,2,2,4.438482402399644,1.3169440237875643,0
2,2,1,2,1,2,1,6.154072101341918,1.317963504707985,0
0,2,0,1,0,1,2,2.07216962504059,2.32178128937361,1
0,2,1,1,0,0,0,1.103807632589117,2.579756913265563,0
0,2,0,0,2,0,1,4.0326689503474675,-0.4111640092163207,0
0,0,1,2,1,0,1,3.375555373966603,-0.6850578626155337,0
2,2,0,0,2,1,1,5.628022923735327,-1.638046948416233,0
1,2,0,1,0,2,2,4.1462772189757215,4.424122530197681,0
0,2,2,0,0,2,1,1.7840354445809448,4.08753765591344,1
1,1,1,1,0,2,2,5.027821468742605,4.124033646300491,0
1,2,0,0,2,1,1,4.947113373893996,-0.8411521384239645,0
0,2,2,2,1,2,0,6.477961629440221,3.535562650572246,0
0,0,1,1,2,2,0,8.461678728436832,0.1669965345442972,0
1,0,0,0,2,0,0,6.885832662122004,-1.6840263477504362,0
0,2,1,1,0,0,0,-0.23700103344485024,2.591372421287181,2
1,2,0,2,2,0,1,2.350278991546565,0.04258733899083267,0
0,0,1,1,2,0,2,2.796284507358337,-3.077458952598648,0
2,0,2,1,1,0,2,1.664284844086775,-0.80921855533907,2
2,1,2,1,1,1,2,4.165964171266004,-0.34485377950818175,0
2,1,0,1,2,2,1,10.71833597890605,0.5835210972629141,0
0,1,0,0,2,0,2,1.935845591064413,-3.4632482728925202,2
0,1,1,1,2,0,1,3.0507417316122156,-1.6510936383396497,1
1,2,0,2,1,2,2,5.467381755259636,2.3887388202358073,0
1,2,0,2,0,0,0,3.3611526722263974,3.090567508781101,2
1,0,2,2,1,2,0,8.466068761230384,2.2136156046408955,0
1,0,2,1,2,0,0,7.123405425032199,-0.9181782220611594,0
2,1,1,0,0,0,0,3.3890623062006533,2.719866485396852,1
2,1,1,1,1,0,0,5.508846329489297,-1.1526278803103787,0
2,2,0,1,0,2,1,5.635706524489698,3.9197471832296853,0
1,0,0,2,1,0,0,7.183667819769889,-0.11141923852071284,0
1,2,0,1,1,1,1,5.5216606595603945,0.6128554511726827,0
2,0,0,0,0,2,2,7.253765643291696,1.5489908212356964,0
2,1,2,2,2,2,0,10.148779346902057,-0.818594724241984,0
2,2,1,1,1,0,2,0.5744819201097386,-1.5514500393683468,2
1,0,0,2,1,0,2,4.3588622079812325,-0.4628838174861015,0
2,1,1,1,1,2,2,6.280336838664859,0.8995802478619616,0
0,1,0,1,2,0,1,5.312214897462104,-1.843127447707576,0
2,2,2,0,2,0,0,2.1964743198301724,-2.4591725314755877,0
0,1,1,1,0,2,0,5.941378105953835,4.924422871055767,0
0,2,1,0,2,1,1,2.753743186868133,-0.019782595365111344,1
0,0,1,1,2,0,0,5.197972912565684,-2.698805262788711,0
0,0,1,1,1,1,2,3.5496589880756533,-0.9389998443225611,0
0,1,1,0,0,1,2,0.6519413884905465,0.4492197636362394,1
1,0,2,2,0,1,0,5.562070265438142,2.663245296292611,0
1,1,2,0,0,0,2,0.3030053112431076,1.0084957126671759,2
0,0,0,1,0,2,0,9.408544863609112,1.3830027214397862,0
1,1,0,2,0,2,2,7.718731210011594,2.3563496986951735,0
0,1,2,1,2,0,2,0.07907071581718406,-0.24673366457510282,0
1,0,1,2,1,0,0,4.507244048452808,-1.896785408658439,0
1,1,1,2,0,1,1,3.318122951526086,2.7889063520669,0
1,2,2,0,1,1,0,3.0637139323487173,1.2551316881133634,0
1,2,2,0,0,2,0,4.590611172978961,4.689516428812135,0
0,1,2,2,1,0,1,1.5800372440158486,-1.2079949937270849,1
0,1,0,2,0,2,0,7.243330283026016,3.2392689384351545,0
2,1,0,2,0,1,1,8.144255151716578,2.861813495399704,0
1,2,0,0,1,1,0,7.022854287233926,2.5556912196723998,0
1,0,0,2,2,0,2,4.829572791424231,-3.0587576535802707,0
0,2,2,2,1,0,0,0.6247063859714223,0.5312998646495521,1
0,2,0,2,1,0,1,1.6212877490792748,0.8037236292260219,2
1,1,1,2,0,2,1,7.078113481720234,2.45581143455007,0
1,2,2,2,2,0,2,0.607380017107856,0.36804926960146056,2
0,1,0,1,2,2,0,8.482854619044643,0.5492864005471719,0
1,0,2,1,2,1,0,6.824191773199011,-1.6269551658690056,0
1,2,2,0,1,2,0,4.634968255716127,3.0908882508298774,0
1,2,2,1,2,1,1,3.956527960250657,-2.175327876269672,1
1,1,1,1,1,1,0,7.88097197623252,0.17170044280247465,0
2,1,0,2,1,2,0,11.36102050500117,2.2373829248095096,0
2,1,1,2,1,2,0,8.567381313565694,1.5778181511220404,0
1,0,1,1,0,2,0,9.032638998770809,2.7567426734862597,0
2,1,1,0,1,0,1,2.40338823812526,1.1435518423465936,2
0,2,2,1,0,2,2,2.087083728685184,4.028273301268409,2
1,1,2,2,0,1,1,3.824239628559373,3.5946851159603055,0
2,2,1,0,2,1,0,4.0479533823077,-1.8695095850199634,0
2,0,1,2,2,0,2,4.278305213140118,-2.488402765724683,0
1,1,2,0,1,0,0,2.4831200401466402,1.649070144009782,1
