c,d,e,a,b
0,0,2,1,-0.41467718457657665
2,0,2,0,-2.7910157224150844
1,2,1,2,1.0701397241427344
1,1,2,1,-1.8580024647098385
2,0,0,2,-0.7087296484247626
2,0,2,0,-2.587525819472892
2,0,1,1,-0.5616554762147684
2,0,1,1,0.31124151960077495
0,2,1,2,-0.7932238252138499
1,1,2,1,-2.316816018038193
2,1,0,0,-3.0116317342385663
2,1,1,0,-1.6669216383934868
2,2,0,0,-0.8399226514755191
2,0,2,0,-1.405066542552828
1,1,2,0,-1.558145593189461
1,0,1,2,-0.7102954169797032
0,0,1,2,-0.6316302340978127
1,0,1,0,-0.8119832415168777
2,0,2,0,-3.3369456897640406
2,1,1,2,0.08058095679479843
2,1,0,0,-2.5515917629489087
2,2,1,0,-1.129501537031791
1,2,2,0,-2.650801305605994
1,1,0,2,-1.2278050016808468
0,2,2,0,-1.799382928172148
2,1,1,2,0.11898335029162982
2,2,1,0,-1.786019610328958
0,2,1,1,0.18933908708790398
2,2,0,1,-1.4780854095422291
0,2,2,0,-2.562814606876435
1,2,1,0,-1.97819069495579
0,0,0,1,-1.2051312459889187
1,2,0,1,-1.7034312355760197
2,2,0,0,-0.26753345714583143
1,0,0,2,-1.6236215202495983
1,2,2,0,-2.0919290209117163
2,1,1,0,-1.4163440692035996
0,2,1,1,-1.5885419022424483
0,1,1,2,-1.6949838599378118
1,2,0,0,-1.3903018679504617
2,0,1,0,-0.9755080358603505
2,2,2,0,-2.4063000548186104
0,0,2,1,-3.3406144016911394
0,0,0,1,-2.6728052967949325
2,1,2,0,-2.953377443896592
2,1,0,0,-1.0708663251755814
1,0,1,0,-3.4292972699744695
0,0,0,1,-2.377374818909705
1,1,2,2,-0.33121387915786304
1,1,0,1,-1.5757786399940696
2,2,0,2,1.5274873912802027
2,1,2,0,-4.220417288109882
0,2,1,2,0.2227327280746961
2,0,0,0,-3.665876224016781
1,1,2,1,-0.435266775668677
1,1,1,0,-2.9996263959671383
1,0,0,2,-1.0103206059187642
2,0,1,0,-1.2439853025299346
2,0,2,0,-4.393484809924983
0,1,2,2,-1.3140081971886552
1,1,0,0,-2.5188487086578393
0,2,0,2,-2.0371269810283197
1,1,2,2,-0.2358126753526515
0,1,1,1,-0.17625888816675034
0,2,0,0,-2.7220178450177226
1,1,2,1,-0.7874697452118622
1,0,0,0,-2.9411555701545944
0,0,0,1,-3.286690934521031
0,1,2,1,-0.6772129179501143
0,1,2,2,-0.29800846770331013
0,0,1,0,-2.8166117936274717
2,0,2,0,-1.946858479043455
1,1,2,2,-0.28358694402755225
2,0,2,0,-3.2938890891905515
0,1,1,1,0.43589203116932795
1,0,1,0,-3.7976101056522307
1,2,1,1,-0.24995223957311874
0,0,1,2,-0.836225574974206
2,0,2,0,-2.6329431259723792
0,2,0,1,-1.317760249107303
1,0,1,2,-0.20447836096674366
1,1,0,0,-1.9133621899340767
0,1,2,2,-1.4815634677150906
1,1,1,1,-1.9202674623816052
0,1,1,1,-0.09382264101994597
1,2,0,2,-0.16580794454602277
0,0,2,1,-2.040817129239906
0,1,0,0,-2.190423052326659
1,2,1,1,0.5583047288761933
0,2,0,2,-0.6643525281898615
1,2,2,1,-0.561733001423111
1,2,2,1,0.07822834997970896
2,2,2,2,-0.6559849164689981
2,1,1,1,-0.3395786268599126
0,1,2,1,-1.2666554076870515
2,2,1,0,-0.9113382936947169
2,2,2,2,0.2509559091054351
2,0,2,0,-2.7671502019395304
1,1,1,1,2.6258282208488457
2,2,2,1,-0.8421418820176624
2,1,0,2,-1.9003812412128938
0,0,0,1,-2.2996684984359574
2,1,0,2,-0.5394515607954893
1,0,0,2,-0.09030038480167035
1,1,2,0,-4.421994589979066
0,0,2,2,-2.791732248515371
1,0,2,0,-3.609633061826392
2,0,1,0,-2.2735319171184893
0,2,0,0,-2.1900442882704443
1,1,0,0,-2.9762075267154455
1,0,1,2,0.722651293538584
2,2,0,1,-0.5677502486784324
2,2,1,0,-2.053239931400565
2,0,0,0,-1.6511882958932664
2,0,2,0,-1.2075888642103985
2,2,1,0,-1.6113250555545602
2,2,0,0,-0.7662687780118933
2,0,1,1,0.07771076697373003
0,0,0,1,-3.017405276982391
2,0,1,0,-0.2625515695154197
1,2,1,0,-2.198775534641825
0,2,0,1,0.005945492320500678
0,0,0,2,-1.6078148501829284
2,1,0,0,-3.6450549255488163
1,2,2,2,-0.18725100553642332
1,0,2,2,-2.767710909001471
2,1,1,0,-0.19075032729528107
0,1,1,2,-0.8052243797668378
2,1,0,1,-0.00971581030828017
2,2,0,0,-2.2608024862126093
2,0,2,1,-4.315300495553173
2,2,0,2,-0.24387519771875937
2,0,0,0,-3.4965819188768257
0,0,1,1,0.025951403353901226
1,2,2,0,-2.1005641645259887
2,2,2,0,-1.7035182952639774
0,2,1,1,0.6474289309252544
0,1,0,1,-0.11494667395903879
1,2,1,2,0.03951218287076713
0,1,1,1,-1.2437600960654438
0,2,0,1,-2.3976847258175313
2,2,0,2,0.04252299226984735
1,0,0,1,-1.1331963463233357
0,1,2,1,-2.0810063908771967
0,2,0,1,-1.8506637215129857
0,2,0,2,-0.6604201650485833
2,2,1,0,-1.072963768886343
0,0,2,1,0.4918217753427032
0,0,0,2,-0.9931446372421358
2,2,0,0,-1.7456213047151405
0,0,2,1,-1.7768319180735055
1,0,2,0,-3.1785673778131676
0,0,2,1,-2.1519737361734066
2,2,0,1,-0.3321489197145883
0,2,2,1,-1.8374649642327634
2,1,0,0,-1.6784107646607425
0,1,2,1,-3.112629660260809
2,0,1,1,-0.7153504293031536
0,2,1,1,0.5385298568058546
2,2,2,1,-0.0025189964432603684
2,0,1,0,-3.7594151140098697
2,0,1,0,-2.308052616899169
0,2,2,1,-1.1939640779422713
0,2,2,2,-1.781594809568143
2,0,2,0,-3.1031834737419763
1,0,1,0,-2.1971124130238295
0,2,0,1,0.06643544689644187
2,0,0,1,-2.319431848431101
2,0,0,2,-1.4094284789417795
0,0,0,1,-1.8544909911048968
0,1,2,2,-2.4883701106256475
2,2,2,0,-1.2699046289012417
0,2,1,1,-0.45152450560602053
1,2,1,2,1.5444008328116507
2,0,0,0,-1.290438667642435
0,2,2,0,-2.1391421338432934
2,0,2,1,-2.2897391504434883
0,1,1,0,-2.0351278529009753
2,0,0,1,-2.0193072815539215
1,1,2,0,-2.9847608706028916
0,1,0,1,-0.4930804275253542
0,1,0,0,-2.6630286660570186
0,1,2,1,-2.2360518524475363
1,1,2,2,-0.18462232354302532
2,2,2,0,-1.7140476578349688
2,2,1,0,-1.9026256918339484
2,1,0,2,-0.8989528946728165
1,0,1,1,-1.326645098068524
1,1,0,1,0.3334758363269634
1,2,2,1,-0.6016471795648918
1,0,1,2,-2.2354821876507396
2,0,2,2,-1.1685343203200573
2,1,2,2,-1.1476668944374175
1,2,2,0,-2.200135836164117
1,0,0,0,-2.6956811460877024
1,1,0,0,-2.218691547749264
1,1,1,2,1.488417214064569
0,2,0,0,-3.397850492326379
1,1,0,0,-2.836936200575932
1,0,0,0,-2.341944544790848
2,0,0,0,-2.8444200359116123
1,0,0,2,-0.3973722350083799
0,1,1,2,0.32060208857684835
0,2,0,2,-0.17063724040164885
1,2,2,0,-3.7177199676445714
1,0,2,0,-4.506773993733486
1,2,0,0,-2.8034246149832516
0,2,0,2,-0.683515144621963
1,0,0,2,-2.5031234737615033
1,1,1,1,-1.7791171632643192
2,1,1,0,-3.0880252959520824
0,0,2,2,-3.4506680386758948
0,1,1,0,-1.8859917448238348
0,0,1,1,-0.2717956351089399
0,2,0,1,-1.8193459741648061
2,1,1,0,0.13963510939687818
1,1,1,0,-1.1967782248734093
2,2,0,1,-1.1465427434601785
1,1,2,1,-1.6419104269895792
1,2,0,2,-1.4617455537255406
0,0,0,0,-1.042194463883554
1,2,0,2,-0.605045029953838
0,2,0,1,-1.6536698266521166
1,0,0,2,-2.41030453207659
2,0,0,0,-2.3157126480398373
0,0,2,0,-3.1252648150084035
0,2,1,0,-0.726000113242588
1,2,1,1,0.02500439348888131
2,2,1,0,-2.142414670589513
0,1,0,1,-1.4779591123119462
0,2,1,2,1.2475686457787867
2,0,2,1,0.1254227379960169
2,1,0,0,-0.9175758976339483
1,1,0,2,0.04074884892676045
0,0,0,1,-4.297901007248547
1,0,2,1,-2.500314019253187
0,2,2,1,-1.1336211865418313
1,2,1,0,-0.8730324848325435
2,0,1,0,-2.0763655776747645
0,0,1,0,-1.8544751118438554
1,0,1,1,-0.7829057668893407
0,1,0,1,-3.152267496830973
2,2,2,0,-1.9790986387720333
2,1,2,0,-4.09563692735568
2,1,2,0,-3.365032943805322
2,2,0,1,-0.04722438334416568
0,0,2,1,-2.3759285469146127
2,0,2,0,-2.4194236722467277
2,2,1,0,-1.6497936826525454
2,2,2,0,-1.9465272899706791
0,0,1,1,-4.434706713027449
0,2,1,0,-1.7163804758939594
0,0,1,0,-2.234140480751613
1,0,1,1,-0.491344976745419
0,1,2,1,-3.081831878356529
1,0,2,0,-3.2591603236835054
0,2,0,1,0.40831050814883163
1,0,1,1,-1.3558612839128013
2,2,0,0,-3.930360099903126
1,0,1,0,-0.6557668630274291
0,1,0,1,-1.2455744289619624
0,2,0,1,-1.5120054938472038
2,2,0,2,0.44997743028193316
2,1,0,0,-1.8031809811312738
2,0,2,0,-3.0915100993225693
1,1,0,2,-1.1896009661891627
1,2,0,1,0.44076451446912635
1,1,2,1,0.11477630457024146
0,0,0,1,-1.2427678612114132
0,2,1,1,0.07628415889105822
1,2,0,1,-1.4495089810618165
2,0,2,0,-4.918040786460985
1,2,0,0,-2.6646698163904903
1,1,0,0,-3.1702306337136887
1,0,0,1,-1.7111774366129855
2,2,2,0,-2.0829821223779623
2,0,1,0,-2.35273394257897
1,2,0,1,0.9278608997780737
1,1,2,1,-0.7692506616397277
1,1,0,0,-0.9282512010714701
0,1,2,2,-2.3560434335901927
0,0,2,0,-3.7417505207910127
0,2,2,1,-0.03446458097365257
0,0,2,1,-2.0078793723338704
2,0,2,0,-0.7014432104594435
1,2,2,2,-0.21481042579972548
2,0,1,0,-0.6305904672346616
0,2,1,1,-0.53992446532413
1,1,1,0,-2.7484032282421613
2,0,2,2,-1.621852372404301
0,1,2,1,-0.6399321941695595
2,1,1,1,0.11419213302540054
0,2,1,2,1.9073867412546548
1,2,1,1,0.6808435764230575
1,0,1,0,-2.5200244624444688
1,2,2,2,-1.8594238793087874
0,0,0,1,-2.9456128243870636
1,0,1,1,-1.9469381634976992
1,0,0,2,-0.7478262797143164
2,2,0,0,-1.8355629943466256
0,1,2,2,0.3753909657002683
1,1,2,1,0.004005655092437221
1,0,0,2,0.25492645677622217
1,1,0,1,-0.6939378403837259
2,0,1,0,-3.287366114347329
2,2,2,0,-1.3129611286389304
2,2,2,0,-0.9221586263526289
1,2,1,1,-1.2118775189052136
1,1,0,0,-1.1864113422518758
2,0,0,1,-1.6148374300293087
0,1,2,0,-2.9152159356095817
0,2,1,1,-0.028754384433909014
1,2,1,2,-0.47068875229613283
2,1,1,1,-0.8467294966071389
2,0,2,0,-3.7881145984427063
1,1,1,0,-0.9062410042617554
2,0,2,0,-3.480757655661747
1,0,1,0,-2.7316229025764462
2,2,1,0,-1.0148576712639275
1,1,1,2,-1.052720570892534
1,2,2,2,-1.3373602640250077
1,1,1,1,-0.0742343361944805
1,1,1,2,0.8703621397665702
0,1,1,0,-3.0007071347221808
2,2,1,0,-1.4554342390508372
1,2,0,1,1.812123430042523
1,2,0,1,-1.5733873986306692
1,0,2,1,-1.7106710555281914
0,1,0,2,-3.0930315322152193
0,0,2,1,-1.0866271951600648
0,0,1,1,-1.3511744843433182
1,0,0,1,-2.800648061137936
2,0,0,0,-2.6187808446685468
1,2,0,2,-2.2656356500174644
0,2,1,1,-0.24473293242866218
0,0,0,1,-4.160728533215018
2,2,0,0,-2.8417236593202033
1,0,1,2,-3.339350533639735
1,0,0,1,-1.2551278038998834
0,0,1,1,-1.0837972937800204
2,0,0,0,-2.000251093535024
0,1,1,0,-2.847358213230506
2,1,1,1,-0.42649302241210324
0,0,0,1,-3.516700257622423
0,0,2,2,-1.967973016634378
2,0,0,1,-1.602178276150675
2,1,1,0,-1.7124708211748867
0,2,2,2,-1.5686057434698246
1,2,0,1,-3.2282780527927315
0,1,1,1,-2.156537230702825
1,1,0,1,-2.008051780762494
0,2,1,2,1.0287668448188145
1,1,1,0,-1.1444295098291897
0,2,0,1,0.5709164322419646
0,1,0,1,-1.6876279408338544
1,0,0,0,-2.4061554490328865
1,1,0,0,-2.1303583413387095
0,1,0,1,-2.7553386133205295
2,1,2,1,-2.388052245627798
0,0,0,1,-1.7009272645879747
2,2,0,0,-1.4072702939517634
1,0,1,2,-0.9887765453940032
0,2,2,1,-1.2704033946479305
2,0,0,0,-3.6180898681560083
1,2,0,2,-0.4469821021678131
2,0,2,2,-0.6412757529086945
2,2,1,0,-2.6530678650999873
1,0,1,1,-0.5146682959747569
0,2,1,1,0.3591135493290907
0,2,2,1,-1.2388900119777593
1,0,0,2,-2.7092349492160306
0,2,0,1,-1.8104371514181024
0,1,1,1,-1.6870898506989338
1,2,2,0,-3.3122465627267097
1,2,0,0,-2.0672121207106744
0,1,2,1,-2.171760411922862
0,1,0,1,-2.6528054369508496
1,1,1,1,-2.0259954457247566
0,2,1,1,-1.97041978432809
2,1,0,0,-3.1558431240878333
2,0,2,2,-1.1694462600827558
1,0,1,0,-1.1972787999367271
2,0,1,2,-1.4717347861707306
2,2,2,2,-1.555442924776116
1,0,2,1,-3.210381004181809
0,0,2,2,-1.1387090442181242
2,2,2,2,-1.5985616625479417
2,2,2,0,-3.2723163609120136
0,0,0,1,-1.5022811297312688
2,1,2,2,-0.03456551906319538
2,0,2,0,-2.030633912468106
1,2,2,1,-0.5585000967574613
0,0,1,1,-0.17547629808536813
0,2,0,2,0.5322763171890952
1,1,0,0,-3.157337093494794
2,1,2,0,-2.6025283819517266
0,1,2,0,-1.4694273452493927
1,2,2,2,-1.1675995370202483
1,0,1,1,-0.9519090326783726
2,1,2,1,0.35579905831491
2,0,2,1,-0.4766582950703546
2,2,0,0,-4.0155476046948335
1,1,2,1,-4.090362879481381
2,0,1,0,-2.5059204997235853
0,0,0,1,-2.6725876940740174
0,0,2,0,-2.792120064570369
2,2,2,0,-0.11306236536448733
0,1,1,1,-0.31085456750572277
1,1,0,0,-2.7875721449909676
2,0,0,0,-3.341588299651016
1,1,1,0,-3.419496511504728
0,1,0,1,-2.281244258147872
1,1,1,1,-0.21906152006836485
0,1,0,0,-2.5209542296907896
1,2,0,0,-1.7665991706464834
1,0,2,0,-4.133934062297116
2,2,0,0,-3.332654532072697
1,0,1,0,0.6157023814774103
0,0,1,1,-0.7648485806007527
2,0,1,0,-1.1861875625048235
0,0,0,0,-3.042629196968171
2,2,1,2,0.8615302755113248
1,2,2,0,-1.0970060742875818
1,2,0,2,-0.20395201320159106
1,0,0,0,-4.5631344485644
0,1,2,1,-1.5280790940824671
2,1,0,0,-2.4258593223757545
0,1,0,1,-3.0504047452438523
0,0,1,1,-1.2463619236408068
2,1,1,1,0.9191807994036418
2,1,2,0,-3.4760256223717736
0,2,2,2,0.49822481256669926
2,1,0,1,-0.4690176999204576
0,1,2,2,-1.4599231997639217
0,2,1,1,-1.2138516028178497
0,1,2,2,-2.6894336591376735
2,1,2,0,-2.103056834987589
2,1,1,1,-0.9243168579319432
1,0,2,0,-3.6858572800558536
2,0,1,2,-0.8460914019450743
0,1,1,1,-1.286177951732637
2,1,2,0,-1.9628315671202339
1,1,2,0,-1.9958404987406744
1,1,1,2,-1.4926254550131
2,1,1,0,-0.1344314447659034
0,2,2,2,-0.9991146990125774
1,0,2,0,-3.334163156787265
2,2,1,1,1.2292355368561836
1,0,1,2,-0.27453174993495455
0,2,0,2,-1.2483419928115531
2,2,2,0,-1.003951471113453
0,2,2,1,-0.39095308323952993
1,1,2,1,-1.078361567374846
2,2,2,0,-2.254559061085063
0,2,1,1,0.6573470067603173
2,2,1,0,-0.5459400103987465
0,1,0,1,-1.710181312015034
2,0,0,0,-3.112796327173378
1,1,0,1,-1.3116990784803744
2,2,2,0,-2.848292030201184
1,1,2,1,-0.3437158441733319
2,1,1,1,-1.9168500709121934
2,2,0,0,-1.7701525719344011
2,0,2,0,-2.2746911210813265
2,0,2,0,-5.78190326805607
2,2,2,2,-1.9026903896479235
2,1,2,1,-2.0204115940665726
0,2,1,1,-1.1093381785200938
0,0,1,1,-0.7724903788643304
2,0,2,0,-3.1795413815261178
1,2,1,1,-0.12562118414448553
0,2,1,2,0.780610916084869
1,2,1,2,0.36896566934481007
2,1,0,1,-3.449456950297861
0,1,1,2,-0.45064885453273035
1,2,0,1,-2.3441736427339004
0,0,1,1,0.5529178274235316
2,1,1,0,-0.7361748126331974
0,1,2,2,-1.8179854017894765
1,1,0,1,-2.722335122782268
2,1,1,0,-3.055096205690721
2,1,0,0,-0.205943970829515
1,0,2,1,-1.5251262429437782
1,1,1,2,-0.7231759021832855
2,2,0,0,-1.026299365197362
2,2,1,1,1.2073830861055876
2,0,1,0,-3.607919782538051
2,0,0,0,-3.5194567378481234
0,0,2,1,-2.4129154240302726
0,2,0,1,-1.6867200810497966
1,0,2,2,-2.8189050918659566
1,2,0,2,-2.415053139035437
0,2,1,2,-0.10571817034408215
2,0,0,0,-2.2159904416595144
0,1,1,1,-0.29327362444969163
2,0,1,0,-2.0941530997572975
0,0,1,1,-0.5474109490429643
1,0,0,1,-0.7775098969673453
1,1,1,0,-1.3320773582991194
2,1,2,0,-0.6236393305355008
0,1,1,1,-0.6749655064351817
2,2,2,0,-4.248230008263529
2,2,0,0,-2.956768754918502
1,1,1,2,0.22409278430682383
2,0,2,1,-4.049052035711743
0,2,1,2,1.0337999412838326
2,1,2,0,-2.551852719719474
1,1,0,2,-0.132253731370775
2,1,1,0,-0.9778220430036508
1,2,0,0,-1.9241174197056023
2,0,2,2,-0.907127043639791
0,1,2,1,-2.438720606209239
2,1,1,0,-0.8486144855123814
2,0,0,0,-3.4223944380666467
1,2,0,1,-0.4404514863554462
1,0,1,1,-1.4831818996163124
2,0,2,1,-2.7096602374976397
1,0,1,0,-1.8631313701492602
1,1,2,2,-1.293499556688233
2,2,1,0,-2.0214811181899943
2,1,0,0,-3.654419947343414
1,2,2,0,-2.226549461686165
0,1,2,1,-2.4287598668558754
2,1,2,0,-1.6103183404105168
0,1,0,2,0.21673187747481015
2,1,1,0,0.3387509997998017
0,2,0,2,-2.990522802088853
0,2,2,1,-0.04786946506014633
0,1,1,1,-0.5783028603648158
1,0,0,0,-2.4552536255873005
0,0,2,1,-2.1979284002721116
1,1,2,2,-0.8315839341469494
2,2,2,2,-1.1735133065140888
1,0,0,2,-0.6985635409090281
1,2,0,0,-1.0241714671695308
0,0,0,1,-3.7023196723739695
1,2,0,2,-0.3356862225835785
0,0,2,1,-1.427407275697278
2,2,1,0,-1.8709574448576853
1,2,0,2,-0.9881178817831907
1,2,0,0,-1.766642821918889
0,1,1,1,-0.2858755426768684
2,0,2,0,-4.0195230365544
2,1,1,0,-1.1173754770751008
0,2,0,1,-2.662788835656924
1,0,0,2,-1.4584127064931993
1,2,2,1,-1.8213614277263366
1,2,2,0,-2.1589235929722372
0,1,2,1,-2.0004286594813836
0,0,0,1,-1.601944183661943
1,1,1,0,-0.12597609567940182
1,1,2,2,-0.05732215279413422
1,2,0,1,-1.4723045533437804
0,0,2,1,-2.9739999679910105
2,1,2,0,-3.5234424814788294
2,0,0,0,-2.4437399619476103
2,2,1,2,0.20579150488078785
2,1,0,0,-2.608039223815514
1,2,0,2,0.050053086485753684
1,2,1,2,0.07515129079346072
0,0,1,1,-1.795040305683647
1,1,1,1,-0.20257231583474689
2,0,0,0,-3.355596319587928
1,2,1,0,-0.9156051804088827
1,1,0,2,-0.8527199543090221
1,1,1,2,1.038632620491407
0,1,1,0,-2.4795382058358637
2,2,0,1,0.5999683799447317
1,2,2,1,-1.7481770699155488
1,2,0,0,-2.438292101711987
1,2,1,0,-4.196386048844307
0,2,0,1,-2.2678496737222105
2,2,0,0,-2.1467052988692013
2,1,1,1,0.6086695378026065
2,2,1,2,0.591728788420739
1,0,1,1,-0.8612127410285844
2,2,0,2,-1.9690046168752147
1,2,1,1,-0.9686734763311665
2,0,0,0,-3.676844104574725
0,2,2,1,-1.7753466763189065
2,2,1,0,-1.6297770282379278
2,0,2,0,-3.2110398499113675
2,0,1,2,-0.9494433489394244
0,2,2,1,-1.0676084789464686
0,0,0,1,-1.8189508149071747
1,2,2,1,-1.5367980562120935
2,0,0,2,-2.049830218414787
0,2,1,2,0.6036469497918509
1,0,2,1,-0.6086893336625605
1,1,0,2,-1.659504676350248
0,2,0,1,-2.8108593938795794
2,0,0,1,-0.11265811715263996
0,0,1,1,-1.699007800626369
1,0,0,2,-1.8247782330666213
2,0,0,0,-2.4502739896410524
0,2,0,1,-2.4850573870509223
0,1,1,2,2.526036696163117
1,0,0,1,-0.6441895402117712
2,0,1,0,-0.8067697053599734
1,2,0,2,-1.350713503603837
1,2,2,1,-0.2982889537605178
0,0,2,2,-0.39765146570357524
0,0,2,1,-3.0315846989693
0,2,0,1,-0.7345529570297624
0,0,1,0,-1.3528410316248702
2,0,1,1,-1.902167318853464
0,1,2,0,-2.986551856262467
1,1,1,0,0.18909498243545908
0,2,2,1,-1.1033092268121014
1,1,1,2,-0.4277119192689617
1,1,1,1,-1.8752609860908775
1,1,2,0,-3.5412922723157894
